Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Baltasar Barcia,URU,"MF,FW",Criciúma,22,2001,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Barreal,ARG,"MF,FW",Cruzeiro,23,2000,28,17,1488,16.5,2,4,6,2,0,0,6,0,2.4,2.4,1.6,4.0,29,69,113,0.12,0.24,0.36,0.12,0.36,0.14,0.1,0.24,0.14,0.24
Barreto,BRA,MF,Criciúma,28,1995,30,29,2281,25.3,2,2,4,2,0,0,5,0,3.1,3.1,0.9,4.0,18,92,35,0.08,0.08,0.16,0.08,0.16,0.12,0.04,0.16,0.12,0.16
Gabriel Barros,BRA,"FW,MF",Atl Goianiense,22,2001,2,1,79,0.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
Bastos,ANG,DF,Botafogo (RJ),32,1991,32,31,2628,29.2,3,0,3,3,0,0,6,0,1.7,1.7,0.1,1.8,12,111,7,0.1,0.0,0.1,0.1,0.1,0.06,0.0,0.06,0.06,0.06
Rodrigo Battaglia,ARG,"DF,MF",Atlético Mineiro,32,1991,26,26,2285,25.4,0,0,0,0,0,0,7,2,0.4,0.4,0.1,0.5,21,78,6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
José Luis Rodríguez Bebanz,URU,"DF,FW",Vasco da Gama,26,1997,22,12,1123,12.5,1,2,3,1,0,0,1,0,0.7,0.7,2.1,2.8,38,51,108,0.08,0.16,0.24,0.08,0.24,0.06,0.16,0.22,0.06,0.22
Muriel Becker,BRA,GK,Vitória,36,1987,1,1,90,1.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Belezi,BRA,DF,Ath Paranaense,20,2003,9,9,793,8.8,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.9,3,15,3,0.11,0.0,0.11,0.11,0.11,0.09,0.01,0.1,0.09,0.1
Ramiro Benetti,BRA,MF,Cruzeiro,30,1993,27,17,1436,16.0,2,0,2,2,0,0,3,0,1.1,1.1,0.7,1.8,9,57,43,0.13,0.0,0.13,0.13,0.13,0.07,0.04,0.11,0.07,0.11
Bento,BRA,GK,Ath Paranaense,24,1999,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandro Bernabei,ARG,DF,Internacional,23,2000,23,23,2063,22.9,3,5,8,3,0,0,5,0,1.4,1.4,4.9,6.2,58,114,97,0.13,0.22,0.35,0.13,0.35,0.06,0.21,0.27,0.06,0.27
Facundo Bernal,URU,MF,Fluminense,20,2003,15,11,943,10.5,0,0,0,0,0,0,6,0,0.4,0.4,0.1,0.5,3,51,9,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Bernard,BRA,"MF,FW",Atlético Mineiro,31,1992,16,12,900,10.0,0,0,0,0,0,0,1,0,0.5,0.5,1.8,2.3,28,61,70,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.23,0.05,0.23
Matheus Bidu,BRA,DF,Corinthians,24,1999,23,16,1500,16.7,2,1,3,2,0,0,3,0,1.1,1.1,0.9,2.0,35,63,71,0.12,0.06,0.18,0.12,0.18,0.07,0.05,0.12,0.07,0.12
Biel,BRA,"FW,MF",Bahia,22,2001,26,4,904,10.0,5,4,9,5,0,0,2,0,4.5,4.5,3.4,7.9,37,41,100,0.5,0.4,0.9,0.5,0.9,0.45,0.34,0.79,0.45,0.79
Biro,BRA,"MF,DF",Corinthians,19,2004,3,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.51,0.51
Damián Bobadilla,PAR,MF,São Paulo,22,2001,18,14,1031,11.5,1,0,1,1,0,0,3,0,0.9,0.9,0.8,1.7,7,60,14,0.09,0.0,0.09,0.09,0.09,0.08,0.07,0.14,0.08,0.14
Yannick Bolasie,COD,FW,Criciúma,34,1989,34,27,2377,26.4,8,4,12,8,0,0,4,0,7.4,7.4,1.8,9.2,63,55,172,0.3,0.15,0.45,0.3,0.45,0.28,0.07,0.35,0.28,0.35
Thiago Borbas,URU,FW,RB Bragantino,21,2002,21,9,956,10.6,2,0,2,2,0,0,3,0,2.0,2.0,0.3,2.4,2,12,40,0.19,0.0,0.19,0.19,0.19,0.19,0.03,0.23,0.19,0.23
Marllon Borges,BRA,DF,Cuiabá,31,1992,33,33,2881,32.0,1,0,1,1,0,0,4,0,1.2,1.2,0.4,1.6,4,56,1,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
Pedro Borges,BRA,MF,Fortaleza,26,1997,27,12,1168,13.0,0,1,1,0,0,0,8,0,0.1,0.1,0.2,0.3,2,51,9,0.0,0.08,0.08,0.0,0.08,0.01,0.02,0.03,0.01,0.03
Rafael Borré,COL,FW,Internacional,28,1995,23,23,1870,20.8,9,3,12,9,0,1,6,0,12.9,12.1,1.0,13.1,19,42,128,0.43,0.14,0.58,0.43,0.58,0.62,0.05,0.67,0.58,0.63
Danilo Boza,BRA,DF,Juventude,25,1998,32,32,2829,31.4,3,1,4,3,0,0,2,0,2.9,2.9,0.3,3.2,20,88,10,0.1,0.03,0.13,0.1,0.13,0.09,0.01,0.1,0.09,0.1
Martin Braithwaite,DEN,FW,Grêmio,32,1991,18,18,1462,16.2,8,2,10,8,0,0,2,0,5.6,5.6,1.4,7.0,19,31,78,0.49,0.12,0.62,0.49,0.62,0.34,0.09,0.43,0.34,0.43
Breno,BRA,"FW,MF",Fortaleza,28,1996,32,22,1897,21.1,5,3,8,5,0,0,4,0,4.5,4.5,1.3,5.8,81,43,163,0.24,0.14,0.38,0.24,0.38,0.21,0.06,0.27,0.21,0.27
Breno,BRA,MF,Corinthians,18,2005,29,22,1780,19.8,0,0,0,0,0,0,5,0,1.4,1.4,1.0,2.4,24,118,55,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12
José Breno,BRA,MF,Vitória,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Brítez,ARG,DF,Fortaleza,31,1992,30,29,2503,27.8,0,2,2,0,0,0,12,2,1.2,1.2,1.9,3.1,12,64,23,0.0,0.07,0.07,0.0,0.07,0.04,0.07,0.11,0.04,0.11
Bruninho,BRA,"FW,MF",RB Bragantino,20,2003,2,1,79,0.9,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.2,0,4,7,0.0,1.14,1.14,0.0,1.14,0.18,0.08,0.26,0.18,0.26
Fabrício Bruno,BRA,DF,Flamengo,27,1996,28,26,2310,25.7,1,0,1,1,0,0,6,0,0.7,0.7,0.2,0.9,11,115,6,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04
Fabricio Bustos,ARG,DF,Internacional,27,1996,11,9,864,9.6,1,1,2,1,0,0,4,0,0.7,0.7,0.8,1.5,12,63,64,0.1,0.1,0.21,0.1,0.21,0.08,0.08,0.16,0.08,0.16
Rafael Cabral,BRA,GK,Grêmio,33,1990,6,5,457,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cacá,BRA,DF,Corinthians,24,1999,26,26,2298,25.5,4,1,5,4,0,0,4,1,4.3,4.3,0.2,4.6,9,45,1,0.16,0.04,0.2,0.16,0.2,0.17,0.01,0.18,0.17,0.18
Raúl Cáceres,PAR,DF,Vitória,32,1991,23,19,1695,18.8,0,3,3,0,0,0,2,0,0.1,0.1,2.4,2.5,50,49,111,0.0,0.16,0.16,0.0,0.16,0.01,0.13,0.13,0.01,0.13
Cadu,BRA,"FW,DF",Atlético Mineiro,19,2004,20,12,1008,11.2,3,0,3,3,0,0,1,0,1.9,1.9,0.1,2.1,13,16,65,0.27,0.0,0.27,0.27,0.27,0.17,0.01,0.18,0.17,0.18
Caetano,BRA,DF,Corinthians,24,1999,5,4,281,3.1,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,0,8,0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Jonathan Cafu,BRA,"FW,MF",Cuiabá,32,1991,28,14,1392,15.5,1,2,3,1,0,0,3,0,2.3,2.3,1.2,3.5,39,43,125,0.06,0.13,0.19,0.06,0.19,0.15,0.08,0.23,0.15,0.23
Rodrigo Caio,BRA,DF,Grêmio,30,1993,5,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Caíque,BRA,GK,Grêmio,26,1997,6,5,488,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calebe,BRA,"MF,FW",Fortaleza,23,2000,7,0,127,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,8,12,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.31,0.15,0.31
Lucas Calegari,BRA,DF,Fluminense,21,2002,2,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Calleri,ARG,FW,São Paulo,30,1993,27,24,2047,22.7,5,4,9,5,0,0,6,0,5.6,5.6,1.3,6.9,24,28,112,0.22,0.18,0.4,0.22,0.4,0.25,0.06,0.3,0.25,0.3
Patric Calmon PK,BRA,DF,Vitória,29,1994,11,7,540,6.0,0,1,1,0,0,0,1,1,0.1,0.1,0.7,0.8,17,24,37,0.0,0.17,0.17,0.0,0.17,0.02,0.11,0.13,0.02,0.13
Gustavo Campanharo,BRA,MF,Atl Goianiense,31,1992,3,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41
Joel Campbell,CRC,"MF,FW",Atl Goianiense,31,1992,10,6,558,6.2,2,0,2,1,1,1,3,0,1.8,1.0,0.5,1.5,23,54,41,0.32,0.0,0.32,0.16,0.16,0.29,0.08,0.37,0.17,0.25
Camutanga,BRA,DF,Vitória,30,1993,5,5,449,5.0,0,0,0,0,0,0,1,1,0.2,0.2,0.0,0.2,0,10,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Yerson Candelo,COL,DF,Criciúma,31,1992,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23
Luan Cândido,BRA,DF,RB Bragantino,22,2001,26,22,1953,21.7,1,0,1,0,1,1,5,0,1.5,0.8,0.1,0.9,7,50,16,0.05,0.0,0.05,0.0,0.0,0.07,0.01,0.08,0.03,0.04
Germán Cano,ARG,FW,Fluminense,35,1988,27,20,1611,17.9,4,0,4,4,0,0,6,0,5.7,5.7,1.6,7.3,4,20,41,0.22,0.0,0.22,0.22,0.22,0.31,0.09,0.4,0.31,0.4
Agustín Canobbio,URU,"FW,MF",Ath Paranaense,25,1998,20,14,1215,13.5,4,1,5,4,0,0,6,1,3.5,3.5,2.5,5.9,47,57,136,0.3,0.07,0.37,0.3,0.37,0.26,0.18,0.44,0.26,0.44
Juninho Capixaba,BRA,"DF,MF",RB Bragantino,26,1997,24,23,1872,20.8,2,0,2,2,0,0,4,0,1.5,1.5,0.7,2.2,35,90,73,0.1,0.0,0.1,0.1,0.1,0.07,0.04,0.11,0.07,0.11
Felipe Carballo,URU,MF,Grêmio,27,1996,9,5,478,5.3,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.4,8,28,25,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08
Tomás Cardona,ARG,DF,Fortaleza,28,1995,17,16,1435,15.9,1,0,1,1,0,0,4,0,0.5,0.5,0.0,0.5,11,50,0,0.06,0.0,0.06,0.06,0.06,0.03,0.0,0.03,0.03,0.03
Edson Carioca,BRA,FW,Juventude,26,1997,16,9,740,8.2,3,2,5,3,0,0,2,0,1.8,1.8,0.3,2.1,19,23,59,0.36,0.24,0.61,0.36,0.61,0.24,0.05,0.28,0.24,0.28
Carlinhos,BRA,FW,Flamengo,26,1997,13,5,423,4.7,2,0,2,2,0,0,2,1,2.4,2.4,0.1,2.6,6,1,21,0.43,0.0,0.43,0.43,0.43,0.52,0.03,0.55,0.52,0.55
