Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
1,Abner,br BRA,DF,Juventude,19,2004,1.2,1,0,0,1,1,0,0,3,0,0,0,0,3,3,3,50.0,Matches
2,Nicolás Acevedo,uy URU,"MF,DF",Bahia,24,1999,3.0,2,0,0,8,5,0,3,3,4,0,0,0,20,5,5,50.0,Matches
3,Luiz Adriano,br BRA,FW,Vitória,36,1987,2.2,1,0,0,4,5,2,0,0,0,0,0,0,3,9,13,40.9,Matches
4,Adriel,br BRA,GK,Bahia,23,2001,3.7,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
5,Adryelson,br BRA,DF,Botafogo (RJ),25,1998,6.4,0,0,0,2,0,0,1,10,3,0,0,0,13,25,10,71.4,Matches
6,Adson,br BRA,FW,Vasco da Gama,23,2000,13.6,2,0,0,7,18,0,22,6,20,0,0,0,73,9,12,42.9,Matches
7,Braian Aguirre,ar ARG,DF,Internacional,23,2000,1.0,0,0,0,1,1,0,4,1,3,0,0,0,5,1,2,33.3,Matches
8,Lucas Alario,ar ARG,"FW,MF",Internacional,31,1992,7.1,4,0,0,22,6,9,2,1,1,0,1,0,13,15,40,27.3,Matches
9,Carlos Alberto,br BRA,FW,Botafogo (RJ),21,2002,2.4,0,0,0,3,2,0,2,0,2,0,0,0,5,3,5,37.5,Matches
10,Yuri Alberto,br BRA,FW,Corinthians,22,2001,24.4,6,1,0,34,40,17,9,8,5,1,0,0,67,32,64,33.3,Matches
11,Carlos Alcaraz,ar ARG,"MF,FW",Flamengo,21,2002,8.3,1,1,0,15,8,1,30,5,11,0,0,0,52,7,7,50.0,Matches
12,Max Alegria,br BRA,"FW,DF",Vasco da Gama,20,2004,0.9,0,0,0,0,1,0,1,1,0,0,0,0,2,3,2,60.0,Matches
13,Alerrandro,br BRA,FW,Vitória,24,2000,26.5,4,0,0,28,46,5,7,13,15,0,1,0,92,37,93,28.5,Matches
14,Caio Alexandre,br BRA,MF,Bahia,24,1999,30.8,6,0,0,56,49,3,29,9,29,0,1,0,143,7,12,36.8,Matches
15,Matheus Alexandre,br BRA,DF,Cuiabá,24,1999,27.4,6,0,0,26,10,0,49,38,40,0,1,0,97,48,29,62.3,Matches
16,Alexsander,br BRA,MF,Fluminense,20,2003,8.8,4,0,0,21,19,0,7,9,12,0,0,0,50,6,10,37.5,Matches
17,Alisson,br BRA,GK,Criciúma,28,1995,4.7,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,Matches
18,Alisson,br BRA,"DF,FW",Atlético Mineiro,18,2005,9.9,1,0,0,17,28,1,42,5,13,0,0,0,52,7,12,36.8,Matches
19,Alisson,br BRA,MF,São Paulo,30,1993,17.9,5,0,0,26,32,0,15,16,19,0,0,0,102,7,7,50.0,Matches
20,Allan,br BRA,MF,Flamengo,26,1997,15.7,7,1,1,30,15,0,4,22,15,0,1,0,62,18,12,60.0,Matches
21,Allan,br BRA,"MF,DF",Botafogo (RJ),33,1991,3.5,2,0,0,9,6,0,2,5,9,0,0,0,17,2,4,33.3,Matches
22,Allano,br BRA,"FW,MF",Criciúma,28,1995,14.4,10,2,2,35,46,7,21,3,20,0,0,0,72,22,28,44.0,Matches
23,Thiago Almada,ar ARG,"FW,MF",Botafogo (RJ),22,2001,13.9,1,0,0,6,16,1,57,6,6,0,0,0,80,3,9,25.0,Matches
24,Júnior Alonso,py PAR,DF,Atlético Mineiro,30,1993,11.6,2,0,0,16,1,0,6,14,10,0,0,0,48,40,21,65.6,Matches
25,Anderson,br BRA,GK,Cruzeiro,25,1998,17.0,2,0,0,0,2,0,0,1,0,0,0,0,21,4,0,100.0,Matches
26,Felipe Anderson,br BRA,FW,Palmeiras,30,1993,14.6,0,0,0,10,12,1,45,13,24,0,0,0,71,9,11,45.0,Matches
27,Kervin Andrade,ve VEN,MF,Fortaleza,18,2005,5.4,2,0,0,8,9,0,18,4,2,0,0,0,30,2,9,18.2,Matches
28,Rodrigo Andrade,br BRA,"MF,FW",Vitória,26,1997,4.3,0,0,0,7,4,0,4,3,5,0,0,0,34,4,4,50.0,Matches
29,André,br BRA,MF,Fluminense,22,2001,11.9,5,0,0,17,26,0,0,15,16,0,0,0,87,4,5,44.4,Matches
30,José Andrés Martínez,ve VEN,MF,Corinthians,29,1994,7.0,5,1,0,14,8,0,2,11,10,0,1,0,46,10,5,66.7,Matches
31,Wilker Ángel,ve VEN,DF,Criciúma,30,1993,10.9,3,0,0,18,4,2,0,13,6,0,0,0,13,30,11,73.2,Matches
32,Anthoni,br BRA,GK,Internacional,22,2002,2.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
33,Marcos Antônio,br BRA,MF,São Paulo,23,2000,9.4,1,0,0,12,10,0,2,5,6,0,0,0,52,8,8,50.0,Matches
34,Guilherme Arana,br BRA,DF,Atlético Mineiro,26,1997,14.5,5,0,0,14,13,2,70,18,15,0,0,0,72,12,16,42.9,Matches
35,Charles Aránguiz,cl CHI,MF,Internacional,34,1989,3.2,2,0,0,12,3,0,2,1,5,0,0,0,12,1,5,16.7,Matches
36,Luiz Araújo,br BRA,"FW,MF",Flamengo,27,1996,17.4,3,0,0,23,30,2,88,20,25,0,0,0,81,5,18,21.7,Matches
37,Matheus Araújo,br BRA,MF,Corinthians,21,2002,0.5,0,0,0,0,1,0,0,0,1,0,0,0,5,1,0,100.0,Matches
38,Michel Araujo,uy URU,"DF,FW",São Paulo,27,1996,9.5,4,0,0,15,16,0,23,7,18,0,0,0,61,14,14,50.0,Matches
39,Alexander Aravena,cl CHI,"FW,MF",Grêmio,21,2002,8.6,0,0,0,2,15,2,12,3,4,0,0,0,35,11,9,55.0,Matches
40,Robert Arboleda,ec ECU,DF,São Paulo,32,1991,25.1,3,0,0,20,11,2,1,23,19,0,0,0,86,63,29,68.5,Matches
41,Lucas Arcanjo,br BRA,GK,Vitória,25,1998,37.0,4,0,0,0,8,0,0,1,0,0,0,1,31,13,0,100.0,Matches
42,Matias Arezo,uy URU,"FW,MF",Grêmio,21,2002,1.2,0,0,0,5,4,1,0,0,1,2,0,0,6,4,15,21.1,Matches
43,Jhon Arias,co COL,FW,Fluminense,26,1997,26.4,6,0,0,32,62,6,121,13,28,0,0,0,134,16,32,33.3,Matches
44,Santiago Arias,co COL,DF,Bahia,32,1992,20.9,2,1,0,25,25,4,67,20,32,0,1,0,94,17,20,45.9,Matches
45,Arthur,br BRA,FW,Cruzeiro,25,1998,14.1,1,0,0,23,16,12,35,3,10,0,0,0,41,5,16,23.8,Matches
46,Arthur,br BRA,FW,Criciúma,31,1992,18.6,4,0,0,28,30,16,4,1,2,0,0,0,41,58,64,47.5,Matches
47,Arthur,br BRA,FW,Corinthians,20,2003,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,100.0,Matches
48,Arthur,br BRA,"FW,MF",RB Bragantino,20,2003,1.7,1,0,0,2,1,0,0,0,0,0,0,0,4,5,8,38.5,Matches
49,Filipe Augusto,br BRA,MF,Cuiabá,30,1993,9.4,6,0,0,24,6,0,2,11,8,0,0,0,39,10,8,55.6,Matches
50,Renato Augusto,br BRA,"MF,FW",Fluminense,35,1988,4.9,0,0,0,8,4,4,4,5,8,0,0,0,18,4,9,30.8,Matches
51,Yarlen Augusto,br BRA,MF,Botafogo (RJ),17,2006,0.9,1,0,0,2,0,0,0,1,1,0,0,0,1,1,4,20.0,Matches
52,Pablo Baianinho,br BRA,"MF,FW",Vitória,20,2003,0.4,1,0,0,3,2,0,6,0,0,0,0,0,1,0,0,,Matches
53,Gabriel Baralhas,br BRA,MF,Atl Goianiense,25,1998,27.2,9,0,0,29,34,2,12,39,32,1,0,0,130,31,33,48.4,Matches
54,Danilo Barbosa,br BRA,MF,Botafogo (RJ),27,1996,12.8,4,0,0,19,17,0,0,25,22,1,0,0,70,18,18,50.0,Matches
55,Diogo Barbosa,br BRA,DF,Fluminense,31,1992,20.5,6,0,0,18,27,0,41,15,26,0,0,0,85,19,11,63.3,Matches
56,Gabriel Barbosa,br BRA,"FW,MF",Flamengo,27,1996,8.4,2,0,0,2,6,10,11,0,3,0,0,0,14,2,6,25.0,Matches
57,Lucas Barbosa,br BRA,FW,Juventude,22,2001,27.1,12,1,0,61,33,6,55,19,40,0,0,0,103,60,64,48.4,Matches
58,Alexander Barboza,ar ARG,DF,Botafogo (RJ),28,1995,22.6,11,2,1,41,5,1,4,30,16,0,1,0,106,78,35,69.0,Matches
59,Baltasar Barcia,uy URU,"MF,FW",Criciúma,22,2001,0.3,0,0,0,3,0,0,1,1,3,0,0,0,1,1,3,25.0,Matches
60,Álvaro Barreal,ar ARG,"MF,FW",Cruzeiro,23,2000,16.5,6,0,0,23,23,2,76,7,24,0,0,0,72,4,11,26.7,Matches
61,Barreto,br BRA,MF,Criciúma,28,1995,25.3,5,0,0,50,24,2,6,18,40,0,1,0,138,29,13,69.0,Matches
62,Gabriel Barros,br BRA,"FW,MF",Atl Goianiense,22,2001,0.9,2,1,1,4,1,0,2,0,1,0,0,0,4,1,1,50.0,Matches
63,Bastos,ao ANG,DF,Botafogo (RJ),32,1991,29.2,6,0,0,35,7,2,4,31,26,0,1,0,117,55,26,67.9,Matches
64,Rodrigo Battaglia,ar ARG,"DF,MF",Atlético Mineiro,32,1991,25.4,7,2,2,32,14,0,2,15,20,0,0,0,89,53,33,61.6,Matches
65,José Luis Rodríguez Bebanz,uy URU,"DF,FW",Vasco da Gama,26,1997,12.5,1,0,0,6,7,1,66,11,14,0,0,0,47,26,14,65.0,Matches
66,Muriel Becker,br BRA,GK,Vitória,36,1987,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50.0,Matches
67,Lucas Belezi,br BRA,DF,Ath Paranaense,20,2003,8.8,2,0,0,6,1,0,2,13,6,0,0,0,19,22,10,68.8,Matches
68,Ramiro Benetti,br BRA,MF,Cruzeiro,30,1993,16.0,3,0,0,27,17,1,22,20,20,0,0,0,57,16,23,41.0,Matches
69,Bento,br BRA,GK,Ath Paranaense,24,1999,7.0,1,0,0,1,0,0,0,0,0,0,1,0,4,2,0,100.0,Matches
70,Alexandro Bernabei,ar ARG,DF,Internacional,23,2000,22.9,5,0,0,41,19,2,104,49,36,1,0,0,118,29,22,56.9,Matches
71,Facundo Bernal,uy URU,MF,Fluminense,20,2003,10.5,6,0,0,19,7,0,1,8,11,0,0,0,49,17,9,65.4,Matches
72,Bernard,br BRA,"MF,FW",Atlético Mineiro,31,1992,10.0,1,0,0,17,7,1,32,3,11,0,0,0,47,0,4,0.0,Matches
73,Matheus Bidu,br BRA,DF,Corinthians,24,1999,16.7,3,0,0,11,23,2,39,30,18,0,0,0,110,7,10,41.2,Matches
74,Biel,br BRA,"FW,MF",Bahia,22,2001,10.0,2,0,0,9,22,3,21,10,7,0,0,0,28,1,7,12.5,Matches
75,Biro,br BRA,"MF,DF",Corinthians,19,2004,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
76,Damián Bobadilla,py PAR,MF,São Paulo,22,2001,11.5,3,0,0,24,2,0,8,8,18,0,0,0,58,1,4,20.0,Matches
77,Yannick Bolasie,cd COD,FW,Criciúma,34,1989,26.4,4,0,0,37,26,15,59,4,18,0,0,0,71,43,50,46.2,Matches
78,Thiago Borbas,uy URU,FW,RB Bragantino,21,2002,10.6,3,0,0,21,10,2,1,2,4,0,0,0,22,31,78,28.4,Matches
79,Marllon Borges,br BRA,DF,Cuiabá,31,1992,32.0,4,0,0,28,13,1,1,34,33,1,2,0,111,78,34,69.6,Matches
80,Pedro Borges,br BRA,MF,Fortaleza,26,1997,13.0,8,0,0,32,22,0,1,21,31,0,1,0,64,22,17,56.4,Matches
81,Rafael Borré,co COL,FW,Internacional,28,1995,20.8,6,0,0,36,21,18,12,3,14,1,0,0,59,50,64,43.9,Matches
82,Danilo Boza,br BRA,DF,Juventude,25,1998,31.4,2,0,0,5,19,1,8,33,13,0,0,0,104,76,41,65.0,Matches
83,Martin Braithwaite,dk DEN,FW,Grêmio,32,1991,16.2,2,0,0,25,23,7,6,1,6,0,0,1,39,37,32,53.6,Matches
84,Breno,br BRA,"FW,MF",Fortaleza,28,1996,21.1,4,0,0,15,56,8,78,5,5,2,0,0,83,11,19,36.7,Matches
85,Breno,br BRA,MF,Corinthians,18,2005,19.8,5,0,0,29,35,1,15,21,23,0,0,0,96,11,8,57.9,Matches
86,José Breno,br BRA,MF,Vitória,19,2004,0.1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,,Matches
87,Emanuel Brítez,ar ARG,DF,Fortaleza,31,1992,27.8,12,2,1,31,16,2,13,37,42,0,0,0,95,65,35,65.0,Matches
88,Bruninho,br BRA,"FW,MF",RB Bragantino,20,2003,0.9,0,0,0,1,4,0,0,0,0,0,0,0,5,0,1,0.0,Matches
89,Fabrício Bruno,br BRA,DF,Flamengo,27,1996,25.7,6,0,0,10,11,0,5,14,19,0,0,0,88,38,24,61.3,Matches
90,Fabricio Bustos,ar ARG,DF,Internacional,27,1996,9.6,4,0,0,17,8,1,26,11,23,0,0,0,43,7,10,41.2,Matches
91,Rafael Cabral,br BRA,GK,Grêmio,33,1990,5.1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0,Matches
92,Cacá,br BRA,DF,Corinthians,24,1999,25.5,4,1,0,29,12,0,1,13,15,0,1,2,71,65,41,61.3,Matches
93,Raúl Cáceres,py PAR,DF,Vitória,32,1991,18.8,2,0,0,22,4,4,94,14,18,0,0,0,48,19,19,50.0,Matches
94,Cadu,br BRA,"FW,DF",Atlético Mineiro,19,2004,11.2,1,0,0,26,26,3,9,9,19,0,0,0,29,18,29,38.3,Matches
95,Caetano,br BRA,DF,Corinthians,24,1999,3.1,2,1,1,5,1,0,0,4,3,0,0,0,9,2,5,28.6,Matches
