Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
74,Biel,br BRA,"FW,MF",Bahia,22,2001,10.0,454,8,66,167,226,45,454,35,13,37.1,19,54.3,307,2069,1194,37,29,12,24,6,344,100,Matches
75,Biro,br BRA,"MF,DF",Corinthians,19,2004,0.2,19,0,1,6,12,1,19,0,0,,0,,13,95,55,1,2,0,2,0,15,3,Matches
76,Damián Bobadilla,py PAR,MF,São Paulo,22,2001,11.5,712,12,139,449,125,10,712,9,6,66.7,3,33.3,413,1686,731,7,7,1,8,7,532,14,Matches
77,Yannick Bolasie,cd COD,FW,Criciúma,34,1989,26.4,796,21,65,314,430,100,796,63,24,38.1,34,54.0,476,3120,1512,63,33,27,65,38,619,172,Matches
78,Thiago Borbas,uy URU,FW,RB Bragantino,21,2002,10.6,273,17,33,106,135,35,273,14,5,35.7,7,50.0,138,508,119,2,7,5,29,22,193,40,Matches
79,Marllon Borges,br BRA,DF,Cuiabá,31,1992,32.0,1578,268,855,696,39,21,1578,3,3,100.0,0,0.0,748,2873,1647,4,2,0,5,3,916,1,Matches
80,Pedro Borges,br BRA,MF,Fortaleza,26,1997,13.0,675,66,209,406,63,3,675,9,3,33.3,3,33.3,289,1233,509,2,3,0,17,6,340,9,Matches
81,Rafael Borré,co COL,FW,Internacional,28,1995,20.8,698,15,44,303,362,115,697,32,14,43.8,18,56.3,376,1502,550,19,15,9,73,21,481,128,Matches
82,Danilo Boza,br BRA,DF,Juventude,25,1998,31.4,1999,319,1114,793,104,45,1999,18,8,44.4,8,44.4,1219,6308,3809,20,17,1,12,4,1405,10,Matches
83,Martin Braithwaite,dk DEN,FW,Grêmio,32,1991,16.2,477,16,35,229,221,68,477,28,11,39.3,15,53.6,265,1291,483,19,13,10,47,21,346,78,Matches
84,Breno,br BRA,"FW,MF",Fortaleza,28,1996,21.1,895,12,90,426,396,58,895,56,28,50.0,17,30.4,620,4714,2286,81,56,31,38,29,702,163,Matches
85,Breno,br BRA,MF,Corinthians,18,2005,19.8,1098,28,182,702,227,12,1098,42,27,64.3,13,31.0,639,2926,1408,24,19,0,24,27,744,55,Matches
86,José Breno,br BRA,MF,Vitória,19,2004,0.1,5,0,1,4,0,0,5,0,0,,0,,2,24,0,0,0,0,0,0,3,0,Matches
87,Emanuel Brítez,ar ARG,DF,Fortaleza,31,1992,27.8,1338,160,563,659,128,22,1338,15,10,66.7,3,20.0,592,2833,1487,12,8,0,16,9,679,23,Matches
88,Bruninho,br BRA,"FW,MF",RB Bragantino,20,2003,0.9,39,0,4,19,17,2,39,2,1,50.0,1,50.0,21,86,30,0,2,0,1,1,28,7,Matches
89,Fabrício Bruno,br BRA,DF,Flamengo,27,1996,25.7,1790,240,840,900,56,25,1790,4,2,50.0,2,50.0,1065,4963,2832,11,5,1,4,0,1253,6,Matches
90,Fabricio Bustos,ar ARG,DF,Internacional,27,1996,9.6,718,31,161,326,235,17,718,13,9,69.2,4,30.8,399,1596,740,12,16,4,16,12,444,64,Matches
91,Rafael Cabral,br BRA,GK,Grêmio,33,1990,5.1,161,142,161,0,0,0,161,0,0,,0,,82,498,342,0,0,0,0,0,64,0,Matches
92,Cacá,br BRA,DF,Corinthians,24,1999,25.5,1420,222,784,587,56,28,1420,3,1,33.3,1,33.3,849,3898,2085,9,5,0,8,5,933,1,Matches
93,Raúl Cáceres,py PAR,DF,Vitória,32,1991,18.8,920,59,255,364,306,25,920,18,7,38.9,11,61.1,422,2669,1438,50,34,4,8,5,498,111,Matches
94,Cadu,br BRA,"FW,DF",Atlético Mineiro,19,2004,11.2,373,8,53,172,150,38,373,18,11,61.1,4,22.2,213,1308,494,13,18,1,23,17,266,65,Matches
95,Caetano,br BRA,DF,Corinthians,24,1999,3.1,157,37,94,61,2,1,157,0,0,,0,,81,295,171,0,0,0,0,0,103,0,Matches
96,Jonathan Cafu,br BRA,"FW,MF",Cuiabá,32,1991,15.5,614,5,80,249,307,41,614,41,20,48.8,18,43.9,384,2154,1080,39,22,5,47,34,451,125,Matches
97,Rodrigo Caio,br BRA,DF,Grêmio,30,1993,4.2,286,57,151,132,8,5,286,1,1,100.0,0,0.0,186,696,413,1,0,0,4,1,192,3,Matches
98,Caíque,br BRA,GK,Grêmio,26,1997,5.4,146,121,145,1,0,0,146,0,0,,0,,66,381,286,0,0,0,0,0,39,0,Matches
99,Calebe,br BRA,"MF,FW",Fortaleza,23,2000,1.4,78,0,5,38,37,3,78,6,5,83.3,1,16.7,62,331,142,4,6,1,8,1,70,12,Matches
100,Lucas Calegari,br BRA,DF,Fluminense,21,2002,0.9,63,3,17,34,12,1,63,0,0,,0,,27,86,35,0,1,0,2,0,35,2,Matches
101,Jonathan Calleri,ar ARG,FW,São Paulo,30,1993,22.7,597,18,35,276,291,96,597,22,11,50.0,10,45.5,319,1412,510,24,13,13,45,30,476,112,Matches
102,Patric Calmon PK,br BRA,DF,Vitória,29,1994,6.0,347,26,97,159,98,5,347,15,5,33.3,9,60.0,193,1228,736,17,10,3,8,5,193,37,Matches
103,Gustavo Campanharo,br BRA,MF,Atl Goianiense,31,1992,0.3,44,1,10,23,11,2,44,0,0,,0,,26,162,45,1,0,0,3,1,31,0,Matches
104,Joel Campbell,cr CRC,"MF,FW",Atl Goianiense,31,1992,6.2,363,1,29,169,171,16,362,29,10,34.5,17,58.6,251,1425,685,23,20,3,13,12,273,41,Matches
105,Camutanga,br BRA,DF,Vitória,30,1993,5.0,236,27,136,95,7,3,236,1,0,0.0,1,100.0,130,524,273,0,0,0,0,0,133,1,Matches
106,Yerson Candelo,co COL,DF,Criciúma,31,1992,0.3,28,0,14,7,7,0,28,0,0,,0,,14,25,9,0,1,0,0,0,13,3,Matches
107,Luan Cândido,br BRA,DF,RB Bragantino,22,2001,21.7,1145,146,453,555,143,23,1144,9,2,22.2,7,77.8,515,2106,906,7,11,0,16,5,603,16,Matches
108,Germán Cano,ar ARG,FW,Fluminense,35,1988,17.9,440,18,64,209,173,57,440,18,6,33.3,10,55.6,211,756,242,4,8,4,34,13,282,41,Matches
109,Agustín Canobbio,uy URU,"FW,MF",Ath Paranaense,25,1998,13.5,619,4,57,247,326,55,619,46,17,37.0,20,43.5,407,2526,1174,47,34,9,39,29,423,136,Matches
110,Juninho Capixaba,br BRA,"DF,MF",RB Bragantino,26,1997,20.8,1420,94,428,696,310,39,1420,32,13,40.6,17,53.1,677,3616,1677,35,28,1,29,17,766,73,Matches
111,Felipe Carballo,uy URU,MF,Grêmio,27,1996,5.3,311,11,54,199,62,8,311,12,8,66.7,3,25.0,164,797,404,8,7,1,3,9,214,25,Matches
112,Tomás Cardona,ar ARG,DF,Fortaleza,28,1995,15.9,956,144,503,441,16,12,956,0,0,,0,,491,2488,1446,11,2,0,7,0,576,0,Matches
113,Edson Carioca,br BRA,FW,Juventude,26,1997,8.2,278,7,44,107,134,23,278,38,18,47.4,19,50.0,151,1183,474,19,17,8,21,22,167,59,Matches
114,Carlinhos,br BRA,FW,Flamengo,26,1997,4.7,116,5,11,48,57,21,116,5,3,60.0,1,20.0,57,323,154,6,2,1,11,7,82,21,Matches
115,Antonio Carlos,br BRA,DF,Fluminense,30,1993,12.0,882,143,481,384,20,9,882,2,1,50.0,1,50.0,533,2861,1649,8,7,0,4,1,619,2,Matches
116,Jan Carlos Hurtado,ve VEN,FW,Atl Goianiense,23,2000,9.6,285,12,22,127,139,30,285,19,8,42.1,10,52.6,139,577,211,9,8,2,34,20,189,41,Matches
117,João Carlos,br BRA,"MF,FW",Criciúma,22,2001,0.3,20,0,0,6,14,5,20,2,0,0.0,2,100.0,9,39,16,1,1,0,1,1,10,5,Matches
118,Jean Carlos Vicente,br BRA,"MF,FW",Juventude,31,1992,11.5,506,8,46,239,223,13,506,12,9,75.0,3,25.0,278,1795,752,26,13,2,25,8,325,38,Matches
119,André Carrillo,pe PER,MF,Corinthians,32,1991,8.1,583,12,110,375,99,8,583,11,8,72.7,3,27.3,404,1987,764,13,9,1,9,12,460,25,Matches
120,Ronie Carrillo,ec ECU,FW,Juventude,27,1996,7.5,225,12,21,106,100,23,225,13,3,23.1,10,76.9,105,500,164,6,8,3,21,10,152,29,Matches
121,Gabriel Carvalho,br BRA,"FW,MF",Internacional,16,2007,14.5,888,7,76,406,420,64,888,67,34,50.7,29,43.3,516,2590,1285,50,20,20,36,24,643,168,Matches
122,Cássio,br BRA,GK,Cruzeiro,36,1987,21.0,622,539,618,4,0,0,622,0,0,,0,,328,1645,1111,0,0,0,0,1,254,1,Matches
123,Cássio,br BRA,GK,Corinthians,36,1987,3.0,91,75,91,0,0,0,91,0,0,,0,,53,294,187,0,0,0,0,0,36,0,Matches
124,Iury de Castilho,br BRA,"FW,MF",Vitória,28,1995,1.4,48,2,10,16,24,4,48,8,5,62.5,3,37.5,33,246,128,5,5,0,3,5,40,8,Matches
125,Erick Castillo,ec ECU,"FW,MF",Vitória,28,1995,3.0,91,4,15,25,51,15,91,15,5,33.3,10,66.7,52,354,102,5,4,5,12,3,63,18,Matches
126,Ivan Cavaleiro,pt POR,"FW,MF",RB Bragantino,30,1993,2.1,99,2,5,34,62,11,99,8,2,25.0,5,62.5,63,271,116,2,6,1,9,5,73,21,Matches
127,Murilo Cerqueira,br BRA,DF,Palmeiras,26,1997,24.2,1403,168,613,717,89,28,1403,13,7,53.8,5,38.5,777,4193,2574,25,14,0,15,2,894,2,Matches
128,Reynaldo Cesar Moraes,br BRA,DF,Vitória,27,1997,4.0,168,28,98,67,4,0,168,0,0,,0,,72,363,187,1,2,0,1,0,88,0,Matches
129,Christian,br BRA,"MF,FW",Ath Paranaense,23,2000,16.7,665,9,89,322,258,45,665,24,9,37.5,12,50.0,385,1734,686,15,13,3,30,9,453,102,Matches
130,Eliel Chrystian,br BRA,"FW,MF",Cuiabá,21,2003,5.7,155,4,33,61,64,19,155,10,2,20.0,5,50.0,86,582,245,8,1,3,15,6,108,30,Matches
131,Chumbinho,br BRA,"MF,FW",RB Bragantino,20,2003,0.1,9,0,3,5,1,1,9,1,0,0.0,0,0.0,4,48,38,1,2,1,0,0,6,2,Matches
132,Cicinho,bg BUL,"DF,FW",Bahia,35,1988,0.9,110,4,25,60,25,0,110,1,1,100.0,0,0.0,57,255,140,1,3,0,0,1,83,6,Matches
133,José Cifuentes,ec ECU,MF,Cruzeiro,24,1999,0.8,50,2,8,25,18,0,50,0,0,,0,,32,122,58,2,4,0,3,0,34,8,Matches
134,Claudinho,br BRA,DF,Criciúma,23,2000,22.7,1373,83,411,600,377,20,1373,37,20,54.1,14,37.8,647,3536,1865,43,38,1,28,20,790,101,Matches
135,Mateus Claus,br BRA,GK,Juventude,29,1994,4.5,167,149,167,0,0,0,167,0,0,,0,,66,341,195,0,0,0,0,0,50,0,Matches
136,Clayson,br BRA,"FW,MF",Cuiabá,28,1995,22.7,1008,14,136,392,492,48,1008,78,24,30.8,45,57.7,594,3745,1670,56,37,21,59,28,695,120,Matches
137,Clayton,br BRA,DF,Internacional,23,2000,5.9,374,37,183,186,6,3,374,1,1,100.0,0,0.0,199,773,454,1,1,1,2,0,245,0,Matches
138,Clayton,br BRA,FW,Vasco da Gama,25,1999,1.6,55,3,5,17,34,12,55,1,1,100.0,0,0.0,21,81,14,1,0,1,5,7,38,10,Matches
139,Cleiton,br BRA,DF,Flamengo,20,2003,1.1,67,4,29,35,4,1,67,0,0,,0,,46,208,105,0,0,0,2,0,52,0,Matches
140,Mateus Cocão,br BRA,MF,Vasco da Gama,21,2002,24.0,1485,47,359,953,187,15,1485,26,19,73.1,5,19.2,812,3676,1463,20,21,0,30,30,981,38,Matches
141,Robert Conceição,br BRA,"MF,DF",Atlético Mineiro,20,2003,0.2,28,0,1,13,14,5,28,1,1,100.0,0,0.0,23,141,56,1,2,0,2,0,24,6,Matches
142,Igor Coronado,br BRA,"MF,FW",Corinthians,31,1992,15.3,1094,16,139,561,407,24,1094,78,30,38.5,42,53.8,671,4269,2307,72,60,9,46,33,807,90,Matches
143,Diego Costa,es ESP,FW,Grêmio,35,1988,5.3,197,9,13,76,111,31,197,12,3,25.0,9,75.0,122,596,257,8,4,4,15,15,151,32,Matches
144,Douglas Costa,br BRA,FW,Fluminense,33,1990,3.2,238,2,25,97,120,7,238,24,15,62.5,8,33.3,158,1090,448,12,12,4,6,8,179,30,Matches
145,Philippe Coutinho,br BRA,MF,Vasco da Gama,31,1992,7.4,531,0,34,298,207,13,531,24,12,50.0,10,41.7,348,2102,1067,28,22,1,21,10,412,29,Matches
146,Franco Cristaldo,ar ARG,"MF,FW",Grêmio,27,1996,23.7,1436,10,107,658,684,71,1435,30,13,43.3,13,43.3,741,3012,1313,31,29,5,50,25,999,128,Matches
147,Alejo Cruz,uy URU,"FW,MF",Atl Goianiense,23,2000,24.0,1322,22,202,536,612,38,1321,60,26,43.3,30,50.0,713,4174,2467,69,59,8,45,17,795,151,Matches
148,João Cruz,br BRA,"MF,FW",Ath Paranaense,17,2006,9.3,506,7,60,219,228,12,506,13,5,38.5,8,61.5,277,1383,687,22,18,4,23,14,320,61,Matches
149,Tomás Cuello,ar ARG,"FW,MF",Ath Paranaense,23,2000,22.3,1179,17,177,476,561,62,1179,126,64,50.8,55,43.7,708,5446,3106,102,71,21,47,41,776,188,Matches
150,Víctor Cuesta,ar ARG,DF,Bahia,35,1988,5.6,423,47,181,233,12,1,423,2,1,50.0,0,0.0,286,1564,892,1,3,0,4,1,313,1,Matches
151,Cuiabano,br BRA,DF,Grêmio,20,2003,1.8,125,7,45,62,20,2,125,0,0,,0,,49,278,129,0,1,0,1,3,64,5,Matches
