Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
618,Philipe Sampaio,br BRA,DF,Atl Goianiense,29,1994,1.0,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0,Matches
619,Alex Sandro,br BRA,DF,Flamengo,33,1991,5.7,13,8,5,6,2,2,4,50.0,2,2,0,2,8,21,12,0,Matches
620,Alex Santana,br BRA,"MF,FW",Ath Paranaense,28,1995,1.1,2,0,0,1,1,1,5,20.0,4,1,0,1,0,2,0,0,Matches
621,Alex Santana,br BRA,MF,Corinthians,28,1995,6.3,18,7,12,5,1,10,17,58.8,7,6,3,3,6,24,12,1,Matches
622,Ademir Santos,br BRA,"FW,MF",Bahia,28,1995,12.6,30,21,7,11,12,10,33,30.3,23,10,0,10,8,38,5,0,Matches
623,Allyson Aires dos Santos,br BRA,DF,Cuiabá,33,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,7,0,Matches
624,Eduardo Santos,br BRA,DF,RB Bragantino,26,1997,19.1,35,27,19,16,0,12,18,66.7,6,25,16,9,19,54,105,1,Matches
625,Juan Santos,br BRA,"FW,MF",São Paulo,21,2002,2.9,4,3,0,4,0,1,3,33.3,2,7,1,6,2,6,2,0,Matches
626,Júnior Santos,br BRA,FW,Botafogo (RJ),29,1994,16.5,12,8,4,4,4,7,14,50.0,7,11,3,8,2,14,7,0,Matches
627,Kayke Santos,br BRA,FW,Ath Paranaense,15,2008,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
628,Luis Eduardo Marques dos Santos,br BRA,DF,Criciúma,26,1997,8.3,23,15,10,12,1,12,21,57.1,9,11,2,9,8,31,23,1,Matches
629,Luis Eduardo Marques dos Santos,br BRA,"FW,DF",Fortaleza,26,1997,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
630,Renzo Saravia,ar ARG,DF,Atlético Mineiro,30,1993,25.5,83,49,50,23,10,45,90,50.0,45,34,9,25,25,108,53,0,Matches
631,Eduardo Sasha,br BRA,FW,RB Bragantino,31,1992,23.1,9,4,4,3,2,6,12,50.0,6,14,3,11,4,13,20,0,Matches
632,Lucas Sasha,br BRA,MF,Fortaleza,33,1990,13.6,61,41,22,35,4,26,56,46.4,30,35,9,26,26,87,28,0,Matches
633,Gustavo Sauer,br BRA,"FW,MF",Cuiabá,30,1993,5.6,15,11,7,8,0,5,11,45.5,6,6,0,6,0,15,2,1,Matches
634,Jefferson Savarino,ve VEN,"MF,FW",Botafogo (RJ),27,1996,22.3,8,2,2,3,3,6,20,30.0,14,9,2,7,2,10,9,0,Matches
635,Gustavo Scarpa,br BRA,"DF,MF",Atlético Mineiro,30,1994,24.9,40,26,16,19,5,21,34,61.8,13,12,4,8,14,54,37,1,Matches
636,Cleiton Schwengber,br BRA,GK,RB Bragantino,26,1997,30.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,20,1,Matches
637,Kevin Serna,co COL,FW,Fluminense,26,1997,9.7,26,20,13,5,8,16,31,51.6,15,6,0,6,6,32,5,0,Matches
638,Igor Serrote,br BRA,"DF,FW",Grêmio,18,2005,1.4,5,2,2,2,1,3,4,75.0,1,4,0,4,0,5,6,0,Matches
639,Juan Sforza,ar ARG,MF,Vasco da Gama,21,2002,13.9,24,16,8,13,3,13,31,41.9,18,19,6,13,17,41,23,0,Matches
640,Shaylon,br BRA,"FW,MF",Atl Goianiense,26,1997,24.1,16,8,7,6,3,7,31,22.6,24,17,2,15,16,32,17,0,Matches
641,Ogundana Shola,ng NGA,MF,Flamengo,18,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
642,André Silva,br BRA,FW,São Paulo,26,1997,17.1,3,1,0,3,0,2,11,18.2,9,18,2,16,5,8,12,0,Matches
643,Luan Silva,br BRA,MF,Vitória,24,1999,17.6,20,12,5,14,1,8,14,57.1,6,14,0,14,27,47,30,0,Matches
644,Lucas Silva,br BRA,MF,Cruzeiro,30,1993,22.1,17,7,7,9,1,9,24,37.5,15,28,5,23,5,22,25,1,Matches
645,Rafael Silva,br BRA,FW,Cruzeiro,31,1992,5.9,4,3,1,3,0,3,3,100.0,0,3,0,3,1,5,4,0,Matches
646,Thiago Silva,br BRA,DF,Fluminense,39,1984,15.0,15,9,10,5,0,3,5,60.0,2,10,7,3,15,30,82,1,Matches
647,Everton Soares,br BRA,FW,Flamengo,27,1996,6.0,9,6,1,5,3,1,6,16.7,5,10,0,10,2,11,5,0,Matches
648,Fábio Soares,br BRA,MF,Vitória,19,2004,1.0,4,3,2,2,0,1,1,100.0,0,3,0,3,0,4,2,0,Matches
