Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
11,Carlos Alcaraz,ar ARG,"MF,FW",Flamengo,21,2002,14,8,751,8.3,2,1,3,0,2,2,1,1,3.3,1.4,0.6,2.0,26,39,42,0.24,0.12,0.36,0.00,0.12,0.39,0.07,0.46,0.17,0.24,Matches
12,Max Alegria,br BRA,"FW,DF",Vasco da Gama,20,2004,3,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,8,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15,Matches
13,Alerrandro,br BRA,FW,Vitória,24,2000,34,32,2387,26.5,15,4,19,11,4,4,4,0,11.0,7.8,2.8,10.6,16,55,87,0.57,0.15,0.72,0.41,0.57,0.41,0.11,0.52,0.30,0.40,Matches
14,Caio Alexandre,br BRA,MF,Bahia,24,1999,36,35,2774,30.8,2,0,2,2,0,0,6,0,1.1,1.1,2.3,3.4,80,236,52,0.06,0.00,0.06,0.06,0.06,0.03,0.07,0.11,0.03,0.11,Matches
15,Matheus Alexandre,br BRA,DF,Cuiabá,24,1999,31,29,2464,27.4,1,0,1,1,0,0,6,0,0.4,0.4,0.7,1.1,37,86,68,0.04,0.00,0.04,0.04,0.04,0.02,0.03,0.04,0.02,0.04,Matches
16,Alexsander,br BRA,MF,Fluminense,20,2003,15,7,791,8.8,0,1,1,0,0,0,4,0,0.4,0.4,0.9,1.3,15,36,24,0.00,0.11,0.11,0.00,0.11,0.04,0.10,0.15,0.04,0.15,Matches
17,Alisson,br BRA,GK,Criciúma,28,1995,6,4,421,4.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
18,Alisson,br BRA,"DF,FW",Atlético Mineiro,18,2005,19,7,890,9.9,1,0,1,1,0,0,1,0,2.4,2.4,1.1,3.6,43,34,107,0.10,0.00,0.10,0.10,0.10,0.25,0.11,0.36,0.25,0.36,Matches
19,Alisson,br BRA,MF,São Paulo,30,1993,21,19,1609,17.9,1,2,3,1,0,0,5,0,0.6,0.6,0.6,1.1,21,114,28,0.06,0.11,0.17,0.06,0.17,0.03,0.03,0.06,0.03,0.06,Matches
20,Allan,br BRA,MF,Flamengo,26,1997,24,16,1412,15.7,0,0,0,0,0,0,7,1,0.3,0.3,0.5,0.8,16,75,10,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
21,Allan,br BRA,"MF,DF",Botafogo (RJ),33,1991,11,2,313,3.5,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,2,15,4,0.00,0.29,0.29,0.00,0.29,0.01,0.05,0.05,0.01,0.05,Matches
22,Allano,br BRA,"FW,MF",Criciúma,28,1995,24,13,1296,14.4,1,2,3,1,0,0,10,2,2.1,2.1,1.9,4.0,62,59,134,0.07,0.14,0.21,0.07,0.21,0.15,0.13,0.28,0.15,0.28,Matches
23,Thiago Almada,ar ARG,"FW,MF",Botafogo (RJ),22,2001,17,16,1252,13.9,1,2,3,1,0,1,1,0,3.4,2.6,2.6,5.2,65,112,108,0.07,0.14,0.22,0.07,0.22,0.24,0.19,0.43,0.19,0.37,Matches
24,Júnior Alonso,py PAR,DF,Atlético Mineiro,30,1993,12,12,1046,11.6,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,16,50,5,0.09,0.00,0.09,0.09,0.09,0.02,0.00,0.03,0.02,0.03,Matches
25,Anderson,br BRA,GK,Cruzeiro,25,1998,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
26,Felipe Anderson,br BRA,FW,Palmeiras,30,1993,20,16,1310,14.6,2,2,4,2,0,0,0,0,2.8,2.8,4.3,7.0,46,57,122,0.14,0.14,0.27,0.14,0.27,0.19,0.29,0.48,0.19,0.48,Matches
27,Kervin Andrade,ve VEN,MF,Fortaleza,18,2005,13,4,484,5.4,1,1,2,1,0,0,2,0,1.1,1.1,1.1,2.2,6,17,39,0.19,0.19,0.37,0.19,0.37,0.20,0.21,0.41,0.20,0.41,Matches
28,Rodrigo Andrade,br BRA,"MF,FW",Vitória,26,1997,6,4,385,4.3,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,6,15,12,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
29,André,br BRA,MF,Fluminense,22,2001,12,12,1072,11.9,0,1,1,0,0,0,5,0,0.1,0.1,0.1,0.2,9,64,7,0.00,0.08,0.08,0.00,0.08,0.01,0.01,0.02,0.01,0.02,Matches
30,José Andrés Martínez,ve VEN,MF,Corinthians,29,1994,11,8,633,7.0,0,0,0,0,0,0,5,1,0.0,0.0,0.1,0.2,6,25,5,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
31,Wilker Ángel,ve VEN,DF,Criciúma,30,1993,13,12,985,10.9,1,0,1,1,0,0,3,0,0.6,0.6,0.0,0.6,1,15,3,0.09,0.00,0.09,0.09,0.09,0.06,0.00,0.06,0.06,0.06,Matches
32,Anthoni,br BRA,GK,Internacional,22,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
33,Marcos Antônio,br BRA,MF,São Paulo,23,2000,13,10,844,9.4,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,10,50,13,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.04,0.01,0.04,Matches
34,Guilherme Arana,br BRA,DF,Atlético Mineiro,26,1997,17,13,1303,14.5,1,1,2,1,0,0,5,0,0.6,0.6,1.0,1.6,43,94,113,0.07,0.07,0.14,0.07,0.14,0.04,0.07,0.11,0.04,0.11,Matches
35,Charles Aránguiz,cl CHI,MF,Internacional,34,1989,7,2,287,3.2,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,1,9,10,0.00,0.00,0.00,0.00,0.00,0.14,0.02,0.16,0.14,0.16,Matches
36,Luiz Araújo,br BRA,"FW,MF",Flamengo,27,1996,25,15,1566,17.4,4,5,9,4,0,0,3,0,3.1,3.1,4.6,7.7,54,74,126,0.23,0.29,0.52,0.23,0.52,0.18,0.27,0.44,0.18,0.44,Matches
37,Matheus Araújo,br BRA,MF,Corinthians,21,2002,4,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
38,Michel Araujo,uy URU,"DF,FW",São Paulo,27,1996,20,9,858,9.5,0,1,1,0,0,0,4,0,1.2,1.2,1.7,2.8,22,45,50,0.00,0.10,0.10,0.00,0.10,0.12,0.17,0.30,0.12,0.30,Matches
39,Alexander Aravena,cl CHI,"FW,MF",Grêmio,21,2002,16,11,770,8.6,2,2,4,2,0,0,0,0,2.2,2.2,1.1,3.3,22,15,65,0.23,0.23,0.47,0.23,0.47,0.26,0.13,0.38,0.26,0.38,Matches
40,Robert Arboleda,ec ECU,DF,São Paulo,32,1991,27,25,2256,25.1,2,0,2,2,0,0,3,0,1.4,1.4,0.5,1.9,2,45,3,0.08,0.00,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07,Matches
41,Lucas Arcanjo,br BRA,GK,Vitória,25,1998,37,37,3330,37.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
42,Matias Arezo,uy URU,"FW,MF",Grêmio,21,2002,10,0,112,1.2,0,0,0,0,0,0,0,0,0.9,0.9,0.2,1.0,2,3,14,0.00,0.00,0.00,0.00,0.00,0.69,0.12,0.81,0.69,0.81,Matches
43,Jhon Arias,co COL,FW,Fluminense,26,1997,27,26,2376,26.4,7,3,10,7,0,2,6,0,6.7,5.1,3.4,8.5,94,92,215,0.27,0.11,0.38,0.27,0.38,0.25,0.13,0.38,0.19,0.32,Matches
44,Santiago Arias,co COL,DF,Bahia,32,1992,23,21,1884,20.9,0,1,1,0,0,0,2,1,0.6,0.6,3.1,3.6,57,115,185,0.00,0.05,0.05,0.00,0.05,0.03,0.15,0.17,0.03,0.17,Matches
45,Arthur,br BRA,FW,Cruzeiro,25,1998,21,14,1273,14.1,2,1,3,2,0,0,1,0,1.6,1.6,0.8,2.5,48,35,130,0.14,0.07,0.21,0.14,0.21,0.11,0.06,0.17,0.11,0.17,Matches
46,Arthur,br BRA,FW,Criciúma,31,1992,33,18,1671,18.6,5,1,6,5,0,0,4,0,5.0,5.0,1.7,6.7,12,26,87,0.27,0.05,0.32,0.27,0.32,0.27,0.09,0.36,0.27,0.36,Matches
47,Arthur,br BRA,FW,Corinthians,20,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
48,Arthur,br BRA,"FW,MF",RB Bragantino,20,2003,8,0,153,1.7,0,0,0,0,0,0,1,0,0.1,0.1,1.0,1.1,0,1,7,0.00,0.00,0.00,0.00,0.00,0.04,0.60,0.64,0.04,0.64,Matches
49,Filipe Augusto,br BRA,MF,Cuiabá,30,1993,19,9,844,9.4,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,5,32,6,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
50,Renato Augusto,br BRA,"MF,FW",Fluminense,35,1988,17,2,442,4.9,1,1,2,1,0,0,0,0,0.7,0.7,0.8,1.5,8,21,17,0.20,0.20,0.41,0.20,0.41,0.14,0.16,0.30,0.14,0.30,Matches
51,Yarlen Augusto,br BRA,MF,Botafogo (RJ),17,2006,4,0,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,6,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
52,Pablo Baianinho,br BRA,"MF,FW",Vitória,20,2003,3,0,37,0.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,0,5,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.20,0.13,0.20,Matches
53,Gabriel Baralhas,br BRA,MF,Atl Goianiense,25,1998,33,31,2452,27.2,1,3,4,1,0,0,9,0,2.4,2.4,2.4,4.8,22,121,59,0.04,0.11,0.15,0.04,0.15,0.09,0.09,0.17,0.09,0.17,Matches
54,Danilo Barbosa,br BRA,MF,Botafogo (RJ),27,1996,25,14,1153,12.8,3,1,4,3,0,0,4,0,1.3,1.3,0.4,1.7,9,53,13,0.23,0.08,0.31,0.23,0.31,0.10,0.03,0.13,0.10,0.13,Matches
55,Diogo Barbosa,br BRA,DF,Fluminense,31,1992,25,20,1849,20.5,0,0,0,0,0,0,6,0,0.1,0.1,1.3,1.4,42,114,80,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
56,Gabriel Barbosa,br BRA,"FW,MF",Flamengo,27,1996,19,7,754,8.4,4,1,5,2,2,2,2,0,5.2,3.6,0.9,4.6,17,24,42,0.48,0.12,0.60,0.24,0.36,0.62,0.11,0.73,0.43,0.54,Matches
57,Lucas Barbosa,br BRA,FW,Juventude,22,2001,33,32,2443,27.1,7,2,9,7,0,0,12,1,6.4,6.4,3.4,9.8,61,103,165,0.26,0.07,0.33,0.26,0.33,0.23,0.12,0.36,0.23,0.36,Matches
58,Alexander Barboza,ar ARG,DF,Botafogo (RJ),28,1995,26,23,2033,22.6,0,1,1,0,0,0,11,2,1.4,1.4,1.0,2.3,14,90,7,0.00,0.04,0.04,0.00,0.04,0.06,0.04,0.10,0.06,0.10,Matches
59,Baltasar Barcia,uy URU,"MF,FW",Criciúma,22,2001,4,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
60,Álvaro Barreal,ar ARG,"MF,FW",Cruzeiro,23,2000,28,17,1488,16.5,2,4,6,2,0,0,6,0,2.4,2.4,1.6,4.0,29,69,113,0.12,0.24,0.36,0.12,0.36,0.14,0.10,0.24,0.14,0.24,Matches
61,Barreto,br BRA,MF,Criciúma,28,1995,30,29,2281,25.3,2,2,4,2,0,0,5,0,3.1,3.1,0.9,4.0,18,92,35,0.08,0.08,0.16,0.08,0.16,0.12,0.04,0.16,0.12,0.16,Matches
62,Gabriel Barros,br BRA,"FW,MF",Atl Goianiense,22,2001,2,1,79,0.9,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches
63,Bastos,ao ANG,DF,Botafogo (RJ),32,1991,32,31,2628,29.2,3,0,3,3,0,0,6,0,1.7,1.7,0.1,1.8,12,111,7,0.10,0.00,0.10,0.10,0.10,0.06,0.00,0.06,0.06,0.06,Matches
64,Rodrigo Battaglia,ar ARG,"DF,MF",Atlético Mineiro,32,1991,26,26,2285,25.4,0,0,0,0,0,0,7,2,0.4,0.4,0.1,0.5,21,78,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
65,José Luis Rodríguez Bebanz,uy URU,"DF,FW",Vasco da Gama,26,1997,22,12,1123,12.5,1,2,3,1,0,0,1,0,0.7,0.7,2.1,2.8,38,51,108,0.08,0.16,0.24,0.08,0.24,0.06,0.16,0.22,0.06,0.22,Matches
66,Muriel Becker,br BRA,GK,Vitória,36,1987,1,1,90,1.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
67,Lucas Belezi,br BRA,DF,Ath Paranaense,20,2003,9,9,793,8.8,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.9,3,15,3,0.11,0.00,0.11,0.11,0.11,0.09,0.01,0.10,0.09,0.10,Matches
68,Ramiro Benetti,br BRA,MF,Cruzeiro,30,1993,27,17,1436,16.0,2,0,2,2,0,0,3,0,1.1,1.1,0.7,1.8,9,57,43,0.13,0.00,0.13,0.13,0.13,0.07,0.04,0.11,0.07,0.11,Matches
69,Bento,br BRA,GK,Ath Paranaense,24,1999,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
70,Alexandro Bernabei,ar ARG,DF,Internacional,23,2000,23,23,2063,22.9,3,5,8,3,0,0,5,0,1.4,1.4,4.9,6.2,58,114,97,0.13,0.22,0.35,0.13,0.35,0.06,0.21,0.27,0.06,0.27,Matches
71,Facundo Bernal,uy URU,MF,Fluminense,20,2003,15,11,943,10.5,0,0,0,0,0,0,6,0,0.4,0.4,0.1,0.5,3,51,9,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
72,Bernard,br BRA,"MF,FW",Atlético Mineiro,31,1992,16,12,900,10.0,0,0,0,0,0,0,1,0,0.5,0.5,1.8,2.3,28,61,70,0.00,0.00,0.00,0.00,0.00,0.05,0.18,0.23,0.05,0.23,Matches
73,Matheus Bidu,br BRA,DF,Corinthians,24,1999,23,16,1500,16.7,2,1,3,2,0,0,3,0,1.1,1.1,0.9,2.0,35,63,71,0.12,0.06,0.18,0.12,0.18,0.07,0.05,0.12,0.07,0.12,Matches
74,Biel,br BRA,"FW,MF",Bahia,22,2001,26,4,904,10.0,5,4,9,5,0,0,2,0,4.5,4.5,3.4,7.9,37,41,100,0.50,0.40,0.90,0.50,0.90,0.45,0.34,0.79,0.45,0.79,Matches
75,Biro,br BRA,"MF,DF",Corinthians,19,2004,3,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51,Matches
76,Damián Bobadilla,py PAR,MF,São Paulo,22,2001,18,14,1031,11.5,1,0,1,1,0,0,3,0,0.9,0.9,0.8,1.7,7,60,14,0.09,0.00,0.09,0.09,0.09,0.08,0.07,0.14,0.08,0.14,Matches
77,Yannick Bolasie,cd COD,FW,Criciúma,34,1989,34,27,2377,26.4,8,4,12,8,0,0,4,0,7.4,7.4,1.8,9.2,63,55,172,0.30,0.15,0.45,0.30,0.45,0.28,0.07,0.35,0.28,0.35,Matches
78,Thiago Borbas,uy URU,FW,RB Bragantino,21,2002,21,9,956,10.6,2,0,2,2,0,0,3,0,2.0,2.0,0.3,2.4,2,12,40,0.19,0.00,0.19,0.19,0.19,0.19,0.03,0.23,0.19,0.23,Matches
79,Marllon Borges,br BRA,DF,Cuiabá,31,1992,33,33,2881,32.0,1,0,1,1,0,0,4,0,1.2,1.2,0.4,1.6,4,56,1,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,Matches
80,Pedro Borges,br BRA,MF,Fortaleza,26,1997,27,12,1168,13.0,0,1,1,0,0,0,8,0,0.1,0.1,0.2,0.3,2,51,9,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03,Matches
81,Rafael Borré,co COL,FW,Internacional,28,1995,23,23,1870,20.8,9,3,12,9,0,1,6,0,12.9,12.1,1.0,13.1,19,42,128,0.43,0.14,0.58,0.43,0.58,0.62,0.05,0.67,0.58,0.63,Matches
82,Danilo Boza,br BRA,DF,Juventude,25,1998,32,32,2829,31.4,3,1,4,3,0,0,2,0,2.9,2.9,0.3,3.2,20,88,10,0.10,0.03,0.13,0.10,0.13,0.09,0.01,0.10,0.09,0.10,Matches
83,Martin Braithwaite,dk DEN,FW,Grêmio,32,1991,18,18,1462,16.2,8,2,10,8,0,0,2,0,5.6,5.6,1.4,7.0,19,31,78,0.49,0.12,0.62,0.49,0.62,0.34,0.09,0.43,0.34,0.43,Matches
84,Breno,br BRA,"FW,MF",Fortaleza,28,1996,32,22,1897,21.1,5,3,8,5,0,0,4,0,4.5,4.5,1.3,5.8,81,43,163,0.24,0.14,0.38,0.24,0.38,0.21,0.06,0.27,0.21,0.27,Matches
85,Breno,br BRA,MF,Corinthians,18,2005,29,22,1780,19.8,0,0,0,0,0,0,5,0,1.4,1.4,1.0,2.4,24,118,55,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12,Matches
86,José Breno,br BRA,MF,Vitória,19,2004,1,0,9,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
87,Emanuel Brítez,ar ARG,DF,Fortaleza,31,1992,30,29,2503,27.8,0,2,2,0,0,0,12,2,1.2,1.2,1.9,3.1,12,64,23,0.00,0.07,0.07,0.00,0.07,0.04,0.07,0.11,0.04,0.11,Matches
88,Bruninho,br BRA,"FW,MF",RB Bragantino,20,2003,2,1,79,0.9,0,1,1,0,0,0,0,0,0.2,0.2,0.1,0.2,0,4,7,0.00,1.14,1.14,0.00,1.14,0.18,0.08,0.26,0.18,0.26,Matches
89,Fabrício Bruno,br BRA,DF,Flamengo,27,1996,28,26,2310,25.7,1,0,1,1,0,0,6,0,0.7,0.7,0.2,0.9,11,115,6,0.04,0.00,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,Matches
90,Fabricio Bustos,ar ARG,DF,Internacional,27,1996,11,9,864,9.6,1,1,2,1,0,0,4,0,0.7,0.7,0.8,1.5,12,63,64,0.10,0.10,0.21,0.10,0.21,0.08,0.08,0.16,0.08,0.16,Matches
91,Rafael Cabral,br BRA,GK,Grêmio,33,1990,6,5,457,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
92,Cacá,br BRA,DF,Corinthians,24,1999,26,26,2298,25.5,4,1,5,4,0,0,4,1,4.3,4.3,0.2,4.6,9,45,1,0.16,0.04,0.20,0.16,0.20,0.17,0.01,0.18,0.17,0.18,Matches
93,Raúl Cáceres,py PAR,DF,Vitória,32,1991,23,19,1695,18.8,0,3,3,0,0,0,2,0,0.1,0.1,2.4,2.5,50,49,111,0.00,0.16,0.16,0.00,0.16,0.01,0.13,0.13,0.01,0.13,Matches
94,Cadu,br BRA,"FW,DF",Atlético Mineiro,19,2004,20,12,1008,11.2,3,0,3,3,0,0,1,0,1.9,1.9,0.1,2.1,13,16,65,0.27,0.00,0.27,0.27,0.27,0.17,0.01,0.18,0.17,0.18,Matches
95,Caetano,br BRA,DF,Corinthians,24,1999,5,4,281,3.1,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,0,8,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
96,Jonathan Cafu,br BRA,"FW,MF",Cuiabá,32,1991,28,14,1392,15.5,1,2,3,1,0,0,3,0,2.3,2.3,1.2,3.5,39,43,125,0.06,0.13,0.19,0.06,0.19,0.15,0.08,0.23,0.15,0.23,Matches
97,Rodrigo Caio,br BRA,DF,Grêmio,30,1993,5,4,377,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
98,Caíque,br BRA,GK,Grêmio,26,1997,6,5,488,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
99,Calebe,br BRA,"MF,FW",Fortaleza,23,2000,7,0,127,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,8,12,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.31,0.15,0.31,Matches
100,Lucas Calegari,br BRA,DF,Fluminense,21,2002,2,0,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
101,Jonathan Calleri,ar ARG,FW,São Paulo,30,1993,27,24,2047,22.7,5,4,9,5,0,0,6,0,5.6,5.6,1.3,6.9,24,28,112,0.22,0.18,0.40,0.22,0.40,0.25,0.06,0.30,0.25,0.30,Matches
102,Patric Calmon PK,br BRA,DF,Vitória,29,1994,11,7,540,6.0,0,1,1,0,0,0,1,1,0.1,0.1,0.7,0.8,17,24,37,0.00,0.17,0.17,0.00,0.17,0.02,0.11,0.13,0.02,0.13,Matches
103,Gustavo Campanharo,br BRA,MF,Atl Goianiense,31,1992,3,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,0.41,0.41,Matches
104,Joel Campbell,cr CRC,"MF,FW",Atl Goianiense,31,1992,10,6,558,6.2,2,0,2,1,1,1,3,0,1.8,1.0,0.5,1.5,23,54,41,0.32,0.00,0.32,0.16,0.16,0.29,0.08,0.37,0.17,0.25,Matches
105,Camutanga,br BRA,DF,Vitória,30,1993,5,5,449,5.0,0,0,0,0,0,0,1,1,0.2,0.2,0.0,0.2,0,10,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
106,Yerson Candelo,co COL,DF,Criciúma,31,1992,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.00,0.23,Matches
