Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Marcos André,BRA,FW,Valladolid,27,1996,13.2,372,13,46,208,128,32,372,41,17,41.5,18,43.9,195,1010,345,11,9,5,40,23,255,39
Leandro Antonetti,PUR,FW,Sevilla,21,2003,0.3,12,0,2,4,7,0,12,1,0,0.0,1,100.0,5,52,43,1,1,0,2,1,8,3
Antoniu,ESP,"FW,MF",Espanyol,21,2002,11.4,369,10,74,150,158,20,369,54,29,53.7,17,31.5,215,1556,966,35,23,5,27,12,225,63
Antony,BRA,FW,Betis,24,2000,15.1,982,9,100,315,585,63,982,63,24,38.1,33,52.4,663,4570,2729,94,77,30,53,20,751,157
Anuar,MAR,"MF,FW",Valladolid,29,1995,19.1,705,31,214,324,173,28,705,24,7,29.2,12,50.0,359,2145,834,24,15,6,25,14,430,68
Aritz Arambarri,ESP,DF,Leganés,26,1998,2.0,86,12,59,26,1,1,86,0,0,,0,,44,253,137,0,0,0,1,0,48,0
Mauro Arambarri,URU,MF,Getafe,28,1995,29.6,1146,45,203,693,264,72,1143,34,18,52.9,12,35.3,534,2364,863,17,8,3,60,29,622,55
Jon Aramburu,VEN,DF,Real Sociedad,22,2002,27.3,1887,105,630,936,336,20,1887,37,8,21.6,26,70.3,847,3104,1502,26,20,0,34,12,979,53
Ronald Araújo,URU,DF,Barcelona,25,1999,8.4,798,33,227,542,32,9,798,1,0,0.0,1,100.0,515,2800,1731,6,4,0,2,1,596,3
Adu Ares,ESP,FW,Athletic Club,22,2001,0.2,11,0,2,3,6,1,11,1,0,0.0,1,100.0,8,44,29,1,1,0,0,2,11,2
Jesús Areso,ESP,DF,Osasuna,25,1999,34.2,1902,104,423,767,730,23,1902,64,24,37.5,32,50.0,904,5490,2869,101,66,9,62,29,1075,203
David Argüelles,ESP,MF,Getafe,22,2002,0.1,7,0,2,2,3,0,7,0,0,,0,,3,30,12,1,0,0,0,0,3,0
José Arnaiz,ESP,"FW,MF",Osasuna,29,1995,1.5,117,4,17,44,58,11,117,5,1,20.0,2,40.0,55,296,171,6,2,3,5,5,59,20
Sergio Arribas,ESP,DF,Betis,21,2003,1.0,71,5,24,43,4,0,71,0,0,,0,,33,128,75,0,0,0,0,0,35,4
Takuma Asano,JPN,"FW,MF",Mallorca,29,1994,11.7,356,8,53,141,169,53,356,25,6,24.0,16,64.0,207,1312,589,28,12,12,27,12,226,76
Raúl Asencio,ESP,DF,Real Madrid,21,2003,18.6,1149,156,623,501,37,11,1149,9,6,66.7,0,0.0,720,3559,1874,5,5,1,5,6,807,4
Iago Aspas,ESP,"FW,MF",Celta Vigo,36,1987,19.4,1038,4,75,510,466,67,1032,27,15,55.6,8,29.6,724,3480,1573,50,39,15,35,20,876,143
Yaser Asprilla,COL,"FW,MF",Girona,20,2003,15.6,831,11,69,319,453,48,831,64,29,45.3,25,39.1,534,3762,1860,72,37,29,45,17,607,140
Ezequiel Ávila,ARG,FW,Betis,30,1994,7.5,323,7,34,131,163,34,323,11,5,45.5,5,45.5,173,767,334,12,7,4,23,7,216,48
Adam Aznou,MAR,DF,Valladolid,18,2006,9.7,508,39,191,241,89,12,508,41,19,46.3,15,36.6,219,1349,804,16,6,3,28,12,228,26
César Azpilicueta,ESP,DF,Atlético Madrid,34,1989,9.7,759,41,232,393,137,11,759,2,1,50.0,1,50.0,432,1914,1318,13,18,1,8,1,516,20
Papa Ba,ESP,MF,Girona,19,2004,0.5,20,1,5,10,5,1,20,2,1,50.0,1,50.0,9,69,24,1,0,1,1,1,14,2
Loïc Bade,FRA,DF,Sevilla,24,2000,29.8,2135,284,1298,799,54,20,2135,22,17,77.3,2,9.1,1173,5710,2853,11,10,1,17,8,1463,6
Alex Baena,ESP,"MF,FW",Villarreal,23,2001,28.8,1569,23,209,634,762,89,1568,56,21,37.5,27,48.2,895,5493,3201,91,93,15,42,32,1044,154
Eric Bailly,CIV,DF,Villarreal,30,1994,6.9,394,57,196,186,13,5,394,3,3,100.0,0,0.0,200,1048,519,1,4,0,6,1,251,0
Stefan Bajcetic,ESP,"MF,DF",Las Palmas,19,2004,10.8,570,33,148,339,90,6,570,24,11,45.8,9,37.5,238,1175,538,8,9,0,21,6,293,9
Cédric Bakambu,COD,FW,Betis,33,1991,7.9,226,6,16,97,115,33,226,7,1,14.3,5,71.4,113,505,274,9,4,7,28,11,157,43
Alejandro Balde,ESP,DF,Barcelona,20,2003,25.4,1721,38,310,843,596,47,1721,110,46,41.8,44,40.0,1075,6639,3463,107,68,16,44,27,1245,246
Iván Balliu,ALB,DF,Rayo Vallecano,32,1992,13.3,762,42,262,340,166,10,762,6,3,50.0,1,16.7,326,1014,441,8,6,2,12,2,379,21
Jonathan Bamba,CIV,"FW,MF",Celta Vigo,28,1996,9.0,468,7,74,235,170,21,468,38,15,39.5,19,50.0,307,1885,936,31,15,8,20,13,351,71
Adrian Baquerin,ESP,FW,Valladolid,17,2007,0.5,18,1,2,8,8,3,18,2,0,0.0,1,50.0,10,21,4,0,0,0,1,1,11,0
Valentín Barco,ARG,"DF,FW",Sevilla,20,2004,3.2,236,4,45,92,100,3,236,13,3,23.1,9,69.2,124,546,254,4,4,0,6,4,142,13
Borna Barišić,CRO,DF,Leganés,31,1992,0.1,4,0,0,2,2,0,4,0,0,,0,,2,6,1,0,0,0,0,0,3,0
Kike Barja,ESP,"FW,MF",Osasuna,27,1997,3.5,167,1,24,46,98,17,167,16,7,43.8,8,50.0,102,831,384,22,9,5,16,5,111,39
Enzo Barrenechea,ARG,MF,Valencia,23,2001,24.3,1601,68,378,1038,198,14,1601,31,11,35.5,15,48.4,762,3275,1515,21,17,0,23,18,1068,16
Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,22,2001,14.0,751,11,102,263,402,63,751,69,26,37.7,40,58.0,470,2996,1239,43,26,19,47,26,522,152
Pablo Barrios,ESP,MF,Atlético Madrid,21,2003,25.9,1784,51,415,1001,378,29,1784,42,25,59.5,14,33.3,1119,5204,2315,29,35,6,49,23,1308,69
Thierno Barry,FRA,FW,Villarreal,21,2002,25.8,624,22,44,246,346,126,623,50,18,36.0,25,50.0,347,2237,1041,44,35,25,86,27,485,124
Marc Bartra,ESP,DF,Betis,33,1991,23.3,1483,219,862,561,70,18,1483,15,7,46.7,8,53.3,804,3902,2534,7,15,1,12,5,903,1
Aboubacar Bassinga,CIV,MF,Las Palmas,19,2005,0.0,4,0,0,4,0,0,4,0,0,,0,,3,11,4,0,0,0,0,1,3,0
Augusto Batalla,ARG,GK,Rayo Vallecano,28,1996,32.0,1260,1034,1245,15,0,0,1260,6,6,100.0,0,0.0,769,3644,2275,0,0,0,1,0,628,0
Rafael Bauza,ESP,MF,Espanyol,19,2005,2.0,74,6,22,39,14,1,74,2,1,50.0,1,50.0,37,193,102,1,2,0,1,0,42,3
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,29,1995,11.1,384,10,41,113,236,36,384,11,4,36.4,4,36.4,242,1882,1038,51,16,14,17,4,300,110
Donny van de Beek,NED,MF,Girona,27,1997,15.8,580,14,113,246,230,61,580,13,6,46.2,7,53.8,281,1412,588,17,15,2,13,15,387,85
Luken Beitia,ESP,DF,Real Sociedad,20,2004,0.1,7,2,6,1,0,0,7,0,0,,0,,6,12,1,0,0,0,0,0,5,0
Ismael Bekhoucha,MAR,"MF,DF",Getafe,19,2004,0.8,35,7,14,13,9,0,35,3,2,66.7,1,33.3,16,71,35,1,0,0,2,0,16,1
Héctor Bellerín,ESP,DF,Betis,29,1995,6.4,384,25,122,190,73,11,384,8,6,75.0,2,25.0,212,729,344,3,4,0,6,1,242,22
Jude Bellingham,ENG,MF,Real Madrid,21,2003,27.6,1881,32,239,910,752,110,1879,75,41,54.7,28,37.3,1229,6054,2818,74,61,14,54,43,1542,143
Fran Beltrán,ESP,MF,Celta Vigo,25,1999,26.9,1711,58,385,1088,246,14,1711,19,10,52.6,8,42.1,951,4555,2137,28,29,2,23,22,1209,29
Carlos Benavídez,URU,MF,Alavés,26,1998,5.4,292,18,83,167,47,2,292,6,4,66.7,1,16.7,147,625,283,4,2,1,5,0,161,5
Iker Benito,ESP,"FW,MF",Osasuna,21,2002,0.4,18,1,4,11,4,0,18,1,0,0.0,1,100.0,8,60,25,2,1,0,1,0,13,4
Yuri Berchiche,ESP,DF,Athletic Club,34,1990,22.7,1631,74,454,884,305,16,1631,16,6,37.5,8,50.0,775,3774,2158,43,29,3,18,2,926,66
Álex Berenguer,ESP,"FW,MF",Athletic Club,29,1995,26.0,1250,18,98,462,713,86,1249,82,33,40.2,41,50.0,643,4310,2050,65,40,27,52,50,809,216
Marc Bernal,ESP,MF,Barcelona,17,2007,2.7,184,4,47,116,21,1,184,3,2,66.7,1,33.3,97,461,150,0,2,0,2,2,137,2
Juan Bernat,ESP,"DF,MF",Villarreal,31,1993,2.4,160,10,42,63,56,13,160,8,3,37.5,5,62.5,83,347,168,4,3,1,3,2,100,23
Juan Bernat,ESP,"MF,DF",Getafe,31,1993,7.8,291,12,62,132,103,15,291,23,12,52.2,11,47.8,148,636,190,2,6,2,17,15,158,36
Juan Berrocal,ESP,DF,Getafe,25,1999,11.8,498,51,246,238,16,8,498,0,0,,0,,196,833,390,1,1,0,3,0,201,1
Antonio Blanco,ESP,MF,Alavés,24,2000,30.3,1543,63,353,991,216,6,1543,21,15,71.4,6,28.6,762,3175,1407,13,17,0,29,26,889,19
Daley Blind,NED,DF,Girona,34,1990,30.9,2860,172,910,1600,364,21,2860,28,15,53.6,11,39.3,1862,10086,5550,71,67,3,16,12,2151,61
Adama Boiro,ESP,"DF,FW",Athletic Club,22,2002,12.2,627,25,158,309,165,14,627,26,8,30.8,16,61.5,288,1675,890,25,21,5,23,15,332,36
Enzo Boyomo,CMR,DF,Osasuna,22,2001,33.2,1723,192,821,850,69,21,1723,16,9,56.3,6,37.5,965,4884,2884,16,6,1,19,10,1064,7
Enzo Boyomo,CMR,DF,Valladolid,22,2001,3.0,215,23,131,79,6,4,215,1,1,100.0,0,0.0,128,563,282,1,0,0,0,0,159,0
Darko Brašanac,SRB,MF,Leganés,32,1992,18.0,672,49,169,307,197,28,672,7,2,28.6,5,71.4,268,987,414,6,12,1,16,9,356,53
Abel Bretones,ESP,DF,Osasuna,23,2000,23.0,1322,65,370,605,357,19,1322,35,18,51.4,13,37.1,605,3269,1792,50,44,7,27,18,683,92
Tajon Buchanan,CAN,MF,Villarreal,25,1999,4.6,223,2,41,69,119,25,223,22,10,45.5,7,31.8,133,973,499,19,9,6,18,7,138,45
Ante Budimir,CRO,FW,Osasuna,33,1991,32.8,788,31,52,335,407,170,780,43,10,23.3,29,67.4,380,1566,541,23,15,8,83,44,540,134
Manu Bueno,ESP,"MF,FW",Sevilla,20,2004,1.6,91,2,15,43,33,2,91,2,1,50.0,1,50.0,56,277,121,2,3,0,2,2,74,5
Endika Buján,ESP,FW,Athletic Club,21,2003,0.1,7,0,0,0,7,2,7,2,1,50.0,1,50.0,5,26,13,1,0,0,0,0,5,0
Pau Cabanes,ESP,"MF,FW",Villarreal,19,2005,1.8,122,2,17,35,71,11,122,12,5,41.7,6,50.0,74,467,245,10,9,5,8,3,89,33
Pau Cabanes,ESP,"MF,FW",Alavés,19,2005,2.1,125,1,16,49,63,7,125,13,4,30.8,7,53.8,83,493,309,15,9,3,10,3,82,15
Leandro Cabrera,URU,DF,Espanyol,33,1991,31.9,1796,332,1047,681,76,33,1796,2,1,50.0,1,50.0,834,3693,2284,9,9,0,9,1,1010,6
Fernando Calero,ESP,"DF,MF",Espanyol,28,1995,7.9,498,66,288,187,24,2,498,0,0,,0,,236,947,525,0,2,0,6,0,286,2
Eduardo Camavinga,FRA,"MF,DF",Real Madrid,21,2002,12.2,957,49,272,494,207,15,957,31,15,48.4,10,32.3,565,3051,1699,26,27,7,7,11,643,31
Sergio Camello,ESP,FW,Rayo Vallecano,23,2001,12.6,398,17,39,173,196,46,398,23,13,56.5,8,34.8,222,1128,554,20,16,8,38,23,308,68
José Campaña,ESP,MF,Las Palmas,31,1993,13.2,946,40,224,577,153,5,946,18,8,44.4,8,44.4,478,2164,988,11,12,1,17,15,605,15
Peio Canales,ESP,"MF,FW",Athletic Club,19,2005,2.9,140,3,14,63,64,3,140,11,5,45.5,5,45.5,74,472,221,6,4,2,4,3,86,11
Antonio Candela,ITA,DF,Valladolid,24,2000,10.1,528,39,239,216,80,7,528,15,6,40.0,9,60.0,261,1618,841,16,8,1,8,5,332,29
Sergi Canós,ESP,"MF,FW",Valencia,27,1997,4.1,231,6,34,76,122,20,231,13,1,7.7,12,92.3,124,540,279,7,6,4,13,5,164,47
Dani Cárdenas,ESP,GK,Rayo Vallecano,27,1997,6.0,190,165,189,1,0,0,190,0,0,,0,,95,468,246,0,0,0,0,0,71,0
Irvin Cardona,MLT,"FW,MF",Espanyol,26,1997,6.7,246,7,27,98,123,23,246,13,3,23.1,8,61.5,114,874,460,14,14,6,22,4,167,43
Marc Cardona,ESP,"FW,DF",Las Palmas,29,1995,1.5,73,0,16,34,23,6,73,7,1,14.3,6,85.7,45,151,55,2,0,0,2,4,53,12
Sergi Cardona,ESP,DF,Villarreal,25,1999,32.7,1842,131,711,632,506,63,1842,30,10,33.3,16,53.3,813,3721,2057,52,34,10,24,11,952,198
Johnny Cardoso,USA,MF,Betis,22,2001,23.8,1427,91,397,846,201,26,1427,42,26,61.9,15,35.7,752,3374,1557,19,16,1,36,23,890,28
José Carlos González,ESP,DF,Las Palmas,18,2006,0.1,9,0,1,5,3,0,9,0,0,,0,,4,17,8,0,0,0,0,0,7,1
Carmona,ESP,DF,Sevilla,22,2002,32.7,2192,111,726,1149,346,20,2192,50,19,38.0,25,50.0,894,4958,2754,45,25,8,37,18,1138,57
Sergio Carreira,ESP,"MF,DF",Celta Vigo,23,2000,18.4,1057,36,277,408,380,52,1057,30,14,46.7,13,43.3,571,3064,1421,39,22,16,16,14,672,140
Dani Carvajal,ESP,DF,Real Madrid,32,1992,6.8,532,26,126,232,176,12,532,5,2,40.0,3,60.0,278,1288,513,13,5,0,8,6,376,48
William Carvalho,POR,MF,Betis,32,1992,5.4,432,11,94,255,87,6,432,5,3,60.0,1,20.0,294,1213,592,5,9,0,6,6,342,10
Marc Casado,ESP,MF,Barcelona,20,2003,17.9,1536,25,223,1040,276,9,1536,9,4,44.4,4,44.4,870,3523,1540,12,22,0,17,9,1172,24
Catena,ESP,DF,Osasuna,29,1994,34.2,1905,287,988,864,65,40,1905,11,8,72.7,2,18.2,984,4590,2558,9,3,0,11,1,1101,4
Maximiliano Caufriez,BEL,DF,Valencia,27,1997,1.0,23,6,17,6,0,0,23,0,0,,0,,8,68,3,0,0,0,0,0,10,0
Dani Ceballos,ESP,MF,Real Madrid,27,1996,13.5,1473,35,267,940,277,9,1473,15,8,53.3,3,20.0,999,5186,2951,42,30,2,11,7,1206,17
Franco Cervi,ARG,"FW,MF",Celta Vigo,30,1994,3.0,160,4,37,78,45,1,160,2,1,50.0,1,50.0,82,404,173,3,2,0,3,2,95,21
Raúl Chasco,ESP,DF,Valladolid,20,2003,1.4,74,2,36,32,7,0,74,2,0,0.0,2,100.0,28,103,54,1,0,0,3,1,28,2
Pep Chavarría,ESP,"DF,FW",Rayo Vallecano,26,1998,28.7,1884,93,602,801,500,31,1884,32,10,31.3,18,56.3,887,4265,2300,59,34,6,39,6,1053,133
Walid Cheddira,MAR,FW,Espanyol,26,1998,7.1,203,5,21,99,86,33,203,20,4,20.0,14,70.0,108,516,219,8,6,8,25,9,141,34
Chema,ESP,MF,Real Madrid,19,2005,0.1,3,0,1,1,1,0,3,0,0,,0,,0,0,0,0,0,0,1,0,0,0
Julián Chicco,ARG,"MF,DF",Leganés,26,1998,3.4,196,11,47,109,42,3,196,4,2,50.0,1,25.0,92,442,231,8,5,0,12,5,111,7
Chiquinho,POR,"MF,FW",Mallorca,24,2000,1.6,76,0,6,23,48,9,76,13,5,38.5,7,53.8,43,305,96,4,2,1,17,8,49,12
Andreas Christensen,DEN,DF,Barcelona,28,1996,2.8,246,14,75,160,12,1,246,0,0,,0,,163,791,362,1,3,0,1,0,181,1
Jasper Cillessen,NED,GK,Las Palmas,35,1989,25.9,1079,867,1066,13,0,0,1079,0,0,,0,,609,3115,2050,0,0,0,4,0,514,0
Pathé Ciss,SEN,"MF,DF",Rayo Vallecano,30,1994,23.8,1449,106,453,854,154,18,1449,23,14,60.9,8,34.8,749,3105,1550,19,24,1,16,20,877,12
Seydouba Cissé,GUI,MF,Leganés,23,2001,27.1,1409,47,273,869,287,28,1409,45,30,66.7,10,22.2,787,3748,1797,26,34,3,32,33,920,42
Silvi Clúa,ESP,MF,Girona,19,2005,1.8,116,8,32,72,16,3,116,4,2,50.0,2,50.0,61,495,217,4,3,1,1,0,77,3
Eray Cömert,SUI,"DF,MF",Valladolid,26,1998,19.8,1114,132,613,474,32,7,1114,4,4,100.0,0,0.0,599,3025,1543,9,3,0,16,2,728,5
Santi Comesaña,ESP,MF,Villarreal,27,1996,28.4,1734,110,453,958,333,64,1734,34,18,52.9,14,41.2,903,4242,2451,39,30,6,35,44,1149,58
Diego Conde,ESP,GK,Villarreal,25,1998,21.8,696,602,691,5,0,0,696,0,0,,0,,393,1972,1157,0,0,0,1,0,347,0
Tomás Conechny,ARG,"FW,MF",Alavés,26,1998,9.4,457,10,66,197,196,34,457,13,6,46.2,7,53.8,249,1056,413,14,18,2,31,9,307,61
Copete,ESP,DF,Mallorca,24,1999,17.0,987,167,512,446,31,12,987,5,4,80.0,0,0.0,518,2416,1360,10,3,0,7,2,590,2
Iker Córdoba,ESP,DF,Valencia,18,2005,0.2,12,2,5,6,1,0,12,0,0,,0,,7,36,27,0,0,0,0,0,10,1
Ángel Correa,ARG,"FW,MF",Atlético Madrid,29,1995,8.9,419,4,54,129,243,82,419,38,13,34.2,24,63.2,276,1444,768,30,20,13,29,16,303,85
Thierry Correia,POR,DF,Valencia,25,1999,8.5,555,29,177,215,170,12,555,23,8,34.8,12,52.2,240,1328,785,16,9,6,17,0,293,48
Coba da Costa,ESP,"MF,FW",Getafe,22,2002,11.2,504,10,75,191,245,47,504,56,19,33.9,33,58.9,261,2137,1076,46,23,25,26,23,294,83
Logan Costa,CPV,DF,Villarreal,23,2001,28.7,1785,295,965,758,69,12,1785,2,0,0.0,2,100.0,1037,5478,2994,25,16,0,7,0,1209,10
Samu Costa,POR,MF,Mallorca,23,2000,29.4,1834,100,446,1100,298,34,1834,33,13,39.4,16,48.5,1029,3991,1591,24,18,1,42,35,1235,69
Thibaut Courtois,BEL,GK,Real Madrid,32,1992,30.0,1088,960,1083,5,0,0,1088,1,0,0.0,1,100.0,659,3096,1989,0,0,0,0,0,650,0
Juan Cruz Armada,ESP,DF,Osasuna,32,1992,16.6,819,83,296,401,127,4,819,4,1,25.0,2,50.0,337,1259,668,9,7,2,10,3,391,12
Juan Cruz,ESP,"FW,MF",Leganés,24,2000,25.1,951,23,176,381,413,41,951,78,40,51.3,32,41.0,543,3461,1661,59,43,21,40,24,570,131
Pau Cubarsí,ESP,DF,Barcelona,17,2007,29.1,2805,194,1045,1672,93,17,2805,8,6,75.0,2,25.0,1823,8964,4999,26,16,0,7,1,2193,6
Cucho,COL,FW,Betis,25,1999,12.7,467,5,23,210,237,61,467,26,17,65.4,9,34.6,250,1318,507,27,9,14,46,14,318,82
Arnaut Danjuma,NED,FW,Villarreal,27,1997,2.2,48,0,1,13,34,8,48,4,0,0.0,4,100.0,25,207,98,4,3,2,3,0,36,17
Arnaut Danjuma,NED,"FW,MF",Girona,27,1997,14.8,588,9,60,144,389,81,588,67,24,35.8,35,52.2,394,3594,2010,91,42,38,33,11,441,185
Sergi Darder,ESP,"MF,FW",Mallorca,30,1993,30.5,1558,19,173,887,518,29,1558,74,34,45.9,30,40.5,911,5026,2211,37,58,7,36,30,1030,83
Rodrigo De Paul,ARG,MF,Atlético Madrid,30,1994,23.4,1950,27,308,1144,517,20,1950,35,14,40.0,15,42.9,1373,7726,4286,85,66,3,33,24,1544,64
Mouctar Diakhaby,GUI,DF,Valencia,27,1996,7.3,440,65,271,143,29,19,440,4,2,50.0,2,50.0,222,1013,486,5,6,0,5,2,270,2
Assane Diao,SEN,FW,Betis,18,2005,3.1,122,4,12,42,68,19,122,11,2,18.2,9,81.8,63,372,145,9,3,3,15,2,81,27
Moussa Diarra,MLI,DF,Alavés,23,2000,20.7,1012,56,383,495,139,9,1012,14,7,50.0,5,35.7,499,2075,1080,12,10,2,17,15,584,31
Brahim Díaz,MAR,"FW,MF",Real Madrid,24,1999,15.4,833,5,76,417,350,66,833,47,24,51.1,19,40.4,541,2501,1223,39,16,12,44,27,669,110
Daniel Díaz,ESP,MF,Real Sociedad,18,2006,0.1,6,0,2,1,3,1,6,1,0,0.0,1,100.0,1,0,0,0,0,0,0,0,4,0
Pedro Díaz,ESP,MF,Rayo Vallecano,26,1998,13.5,707,7,116,337,265,19,706,34,20,58.8,13,38.2,390,2175,1177,27,30,2,24,8,459,49
Diego,ESP,FW,Leganés,24,2000,13.3,322,11,20,135,171,44,322,10,4,40.0,6,60.0,192,777,291,9,11,5,45,12,246,49
Stole Dimitrievski,MKD,GK,Valencia,30,1993,4.0,143,96,135,9,0,0,143,0,0,,0,,68,362,240,0,0,0,1,0,52,0
Yan Diomandé,CIV,"MF,FW",Leganés,17,2006,6.1,309,4,49,108,161,42,309,38,23,60.5,14,36.8,200,1582,966,37,16,20,26,16,204,64
Álvaro djaló,GNB,FW,Athletic Club,24,1999,7.3,230,3,26,77,134,25,230,36,14,38.9,17,47.2,151,986,562,22,23,6,29,13,177,60
