Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Eduardo Camavinga,FRA,"MF,DF",Real Madrid,21,2002,12.2,2,0,0,21,31,1,2,18,26,0,1,0,90,20,18,52.6
Sergio Camello,ESP,FW,Rayo Vallecano,23,2001,12.6,2,0,0,11,10,2,6,4,3,0,0,0,32,11,26,29.7
José Campaña,ESP,MF,Las Palmas,31,1993,13.2,5,0,0,7,20,0,34,19,16,0,1,0,84,15,4,78.9
Peio Canales,ESP,"MF,FW",Athletic Club,19,2005,2.9,0,0,0,1,2,1,16,2,2,0,0,0,17,0,3,0.0
Antonio Candela,ITA,DF,Valladolid,24,2000,10.1,1,0,0,5,7,2,20,6,6,0,0,0,23,3,8,27.3
Sergi Canós,ESP,"MF,FW",Valencia,27,1997,4.1,3,0,0,12,6,1,18,5,7,0,0,0,20,4,8,33.3
Dani Cárdenas,ESP,GK,Rayo Vallecano,27,1997,6.0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
Irvin Cardona,MLT,"FW,MF",Espanyol,26,1997,6.7,1,0,0,8,8,5,14,4,5,0,0,0,19,8,11,42.1
Marc Cardona,ESP,"FW,DF",Las Palmas,29,1995,1.5,2,0,0,2,3,0,1,0,2,0,0,0,8,0,6,0.0
Sergi Cardona,ESP,DF,Villarreal,25,1999,32.7,11,0,0,38,28,3,111,40,48,0,1,0,131,41,27,60.3
Johnny Cardoso,USA,MF,Betis,22,2001,23.8,4,0,0,38,27,0,3,48,31,0,0,0,138,29,18,61.7
José Carlos González,ESP,DF,Las Palmas,18,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Carmona,ESP,DF,Sevilla,22,2002,32.7,11,0,0,49,43,1,41,68,59,0,0,0,164,33,20,62.3
Sergio Carreira,ESP,"MF,DF",Celta Vigo,23,2000,18.4,1,0,0,19,7,3,41,17,16,0,0,0,66,3,14,17.6
Dani Carvajal,ESP,DF,Real Madrid,32,1992,6.8,1,0,0,3,6,0,14,10,8,0,0,0,21,7,5,58.3
William Carvalho,POR,MF,Betis,32,1992,5.4,1,0,0,7,3,0,2,3,6,0,0,0,29,6,5,54.5
Marc Casado,ESP,MF,Barcelona,20,2003,17.9,4,1,1,26,36,0,9,22,25,0,0,0,90,8,23,25.8
Catena,ESP,DF,Osasuna,29,1994,34.2,11,0,0,36,14,1,2,35,28,1,1,0,108,67,35,65.7
Maximiliano Caufriez,BEL,DF,Valencia,27,1997,1.0,0,0,0,3,0,0,0,1,1,0,1,0,1,2,5,28.6
Dani Ceballos,ESP,MF,Real Madrid,27,1996,13.5,4,0,0,13,30,0,14,14,21,0,0,0,87,2,1,66.7
Franco Cervi,ARG,"FW,MF",Celta Vigo,30,1994,3.0,1,0,0,4,1,0,6,8,3,0,0,0,12,4,6,40.0
Raúl Chasco,ESP,DF,Valladolid,20,2003,1.4,0,0,0,3,0,0,3,2,1,0,0,0,2,0,0,
Pep Chavarría,ESP,"DF,FW",Rayo Vallecano,26,1998,28.7,3,0,0,31,25,3,79,30,36,0,1,0,114,23,30,43.4
Walid Cheddira,MAR,FW,Espanyol,26,1998,7.1,3,0,0,30,27,11,2,1,0,1,0,0,19,15,25,37.5
Chema,ESP,MF,Real Madrid,19,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0
Julián Chicco,ARG,"MF,DF",Leganés,26,1998,3.4,0,0,0,1,3,0,3,4,7,0,0,0,12,1,10,9.1
Chiquinho,POR,"MF,FW",Mallorca,24,2000,1.6,2,0,0,6,8,0,9,2,0,0,0,0,10,0,5,0.0
Andreas Christensen,DEN,DF,Barcelona,28,1996,2.8,3,0,0,5,0,0,0,4,4,0,0,0,14,11,3,78.6
Jasper Cillessen,NED,GK,Las Palmas,35,1989,25.9,1,0,0,0,5,0,0,0,0,0,0,0,20,2,2,50.0
Pathé Ciss,SEN,"MF,DF",Rayo Vallecano,30,1994,23.8,12,0,0,45,25,0,4,40,24,0,2,0,148,48,30,61.5
Seydouba Cissé,GUI,MF,Leganés,23,2001,27.1,3,1,0,39,25,2,10,12,37,1,1,0,154,25,38,39.7
Silvi Clúa,ESP,MF,Girona,19,2005,1.8,0,0,0,5,0,0,0,2,7,0,0,0,4,6,3,66.7
Eray Cömert,SUI,"DF,MF",Valladolid,26,1998,19.8,6,0,0,18,16,0,0,24,14,0,0,0,51,18,22,45.0
Santi Comesaña,ESP,MF,Villarreal,27,1996,28.4,7,0,0,37,27,1,14,19,49,0,0,0,160,32,49,39.5
Diego Conde,ESP,GK,Villarreal,25,1998,21.8,2,0,0,0,1,0,0,1,2,0,0,0,30,1,0,100.0
Tomás Conechny,ARG,"FW,MF",Alavés,26,1998,9.4,8,0,0,28,11,5,31,6,12,0,0,0,45,23,20,53.5
Copete,ESP,DF,Mallorca,24,1999,17.0,6,0,0,27,13,0,7,17,17,0,0,0,46,27,16,62.8
Iker Córdoba,ESP,DF,Valencia,18,2005,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0
Ángel Correa,ARG,"FW,MF",Atlético Madrid,29,1995,8.9,3,1,0,18,11,4,24,4,3,0,0,0,40,1,8,11.1
Thierry Correia,POR,DF,Valencia,25,1999,8.5,1,0,0,15,14,0,18,4,18,0,0,0,38,4,8,33.3
Coba da Costa,ESP,"MF,FW",Getafe,22,2002,11.2,4,0,0,10,10,0,41,8,13,0,0,0,35,19,19,50.0
Logan Costa,CPV,DF,Villarreal,23,2001,28.7,3,0,0,19,3,2,5,21,21,1,2,0,104,46,37,55.4
Samu Costa,POR,MF,Mallorca,23,2000,29.4,10,1,1,62,63,2,20,32,44,0,0,0,129,68,40,63.0
Thibaut Courtois,BEL,GK,Real Madrid,32,1992,30.0,1,0,0,0,2,0,0,1,0,0,0,1,45,8,0,100.0
Juan Cruz Armada,ESP,DF,Osasuna,32,1992,16.6,4,0,0,16,2,2,11,9,14,0,1,0,46,9,10,47.4
Juan Cruz,ESP,"FW,MF",Leganés,24,2000,25.1,2,0,0,14,23,7,92,13,19,0,0,0,109,15,19,44.1
Pau Cubarsí,ESP,DF,Barcelona,17,2007,29.1,3,0,0,24,9,0,2,16,23,0,1,0,102,62,44,58.5
Cucho,COL,FW,Betis,25,1999,12.7,0,0,0,10,9,5,12,7,10,1,0,0,28,29,35,45.3
Arnaut Danjuma,NED,FW,Villarreal,27,1997,2.2,1,0,0,1,1,3,0,0,1,0,0,0,2,2,0,100.0
Arnaut Danjuma,NED,"FW,MF",Girona,27,1997,14.8,2,0,0,16,16,14,76,2,6,0,1,0,40,1,3,25.0
Sergi Darder,ESP,"MF,FW",Mallorca,30,1993,30.5,4,0,0,21,37,3,163,16,26,0,0,0,122,13,10,56.5
Rodrigo De Paul,ARG,MF,Atlético Madrid,30,1994,23.4,7,0,0,19,49,0,59,6,26,0,0,0,128,4,7,36.4
Mouctar Diakhaby,GUI,DF,Valencia,27,1996,7.3,0,0,0,2,4,0,1,11,3,0,0,0,23,18,5,78.3
Assane Diao,SEN,FW,Betis,18,2005,3.1,0,0,0,4,4,2,4,0,3,0,0,0,12,8,6,57.1
Moussa Diarra,MLI,DF,Alavés,23,2000,20.7,6,0,0,28,24,1,23,21,24,1,1,0,76,31,29,51.7
Brahim Díaz,MAR,"FW,MF",Real Madrid,24,1999,15.4,0,0,0,14,34,1,8,4,19,0,0,0,54,3,14,17.6
Daniel Díaz,ESP,MF,Real Sociedad,18,2006,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0
Pedro Díaz,ESP,MF,Rayo Vallecano,26,1998,13.5,2,0,0,7,6,0,42,7,15,0,0,0,80,5,8,38.5
Diego,ESP,FW,Leganés,24,2000,13.3,2,0,0,22,23,7,5,2,1,1,0,0,25,43,83,34.1
Stole Dimitrievski,MKD,GK,Valencia,30,1993,4.0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
Yan Diomandé,CIV,"MF,FW",Leganés,17,2006,6.1,1,0,0,8,16,2,12,8,9,0,0,0,41,3,12,20.0
Álvaro djaló,GNB,FW,Athletic Club,24,1999,7.3,2,0,0,19,14,5,14,1,5,0,0,0,28,10,19,34.5
Djené,TOG,"DF,MF",Getafe,32,1991,28.3,10,1,0,40,26,1,32,21,13,0,0,0,102,43,30,58.9
Marko Dmitrović,SRB,GK,Leganés,32,1992,32.0,0,0,0,1,6,0,0,0,1,0,1,0,37,13,0,100.0
Marc Domenech,ESP,"FW,MF",Mallorca,18,2006,3.4,0,0,0,5,1,0,4,0,4,0,0,0,8,8,7,53.3
Carlos Dominguez,ESP,DF,Celta Vigo,23,2001,13.1,1,0,0,8,10,0,0,13,11,0,0,1,45,28,15,65.1
Israel Domínguez,ESP,FW,Sevilla,21,2003,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0
Sergi Dominguez,ESP,DF,Barcelona,19,2005,1.9,1,0,0,2,0,0,0,3,1,0,1,0,8,1,3,25.0
Anastasios Douvikas,GRE,FW,Celta Vigo,24,1999,7.8,2,0,0,10,27,9,1,3,4,0,0,0,15,14,23,37.8
Domingos Duarte,POR,DF,Getafe,29,1995,20.7,4,2,1,24,13,0,0,18,15,0,2,0,63,28,18,60.9
Duk,CPV,"MF,FW",Leganés,24,2000,2.0,1,0,0,5,13,0,8,1,4,0,0,0,11,2,5,28.6
Pablo Durán,ESP,"FW,MF",Celta Vigo,23,2001,15.5,3,0,0,32,18,7,18,8,9,0,0,0,46,13,32,28.9
Hugo Duro,ESP,FW,Valencia,24,1999,24.1,5,0,0,38,50,7,7,10,8,2,1,1,46,59,101,36.9
Chidera Ejuke,NGA,FW,Sevilla,26,1998,10.7,0,0,0,6,16,4,22,5,13,0,0,0,63,4,9,30.8
Aritz Elustondo,ESP,DF,Real Sociedad,30,1994,16.2,2,1,0,25,18,1,4,11,11,0,0,0,53,29,25,53.7
Adri Embarba,ESP,"FW,MF",Rayo Vallecano,32,1992,17.9,4,0,0,25,21,14,114,13,20,0,0,0,67,13,33,28.3
Endrick,BRA,FW,Real Madrid,18,2006,4.0,1,0,0,10,9,2,2,4,1,1,0,0,7,6,4,60.0
Alfonso Espino,URU,DF,Rayo Vallecano,32,1992,9.3,4,0,0,18,15,0,24,12,24,0,1,0,55,14,11,56.0
Dario Essugo,POR,MF,Las Palmas,19,2005,21.5,11,2,2,37,30,0,1,42,45,0,1,0,118,30,32,48.4
Etienne Eto'o,CMR,FW,Rayo Vallecano,21,2002,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,75.0
Karl Etta Eyong,CMR,"MF,FW",Villarreal,20,2003,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
Edu Expósito,ESP,MF,Espanyol,27,1996,11.6,3,0,0,14,22,2,66,15,13,0,0,0,63,11,11,50.0
Abde Ezzalzouli,MAR,"FW,MF",Betis,22,2001,22.0,2,0,0,23,38,4,49,7,25,2,0,0,102,26,37,41.3
Ansu Fati,ESP,FW,Barcelona,21,2002,2.6,1,0,0,2,2,2,0,1,1,0,0,0,7,2,7,22.2
Nabil Fekir,FRA,MF,Betis,31,1993,2.0,0,0,0,3,7,0,10,0,2,0,0,0,3,0,2,0.0
Kiko Femenía,ESP,DF,Villarreal,33,1991,24.7,7,0,0,21,13,1,47,40,34,0,0,0,102,5,12,29.4
Aitor Fernández,ESP,GK,Osasuna,33,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Álvaro Fernández,ESP,GK,Sevilla,26,1998,8.3,2,0,0,0,2,0,0,0,0,0,0,0,11,2,0,100.0
Pelayo Fernandez,ESP,DF,Rayo Vallecano,21,2003,1.1,1,0,0,2,0,0,0,2,0,0,0,0,4,3,3,50.0
Roberto Férnandez,ESP,FW,Espanyol,22,2002,16.6,1,0,0,28,25,9,2,3,4,1,0,0,33,34,54,38.6
Valery Fernández,ESP,"MF,FW",Mallorca,24,1999,3.4,1,0,0,3,1,1,3,0,7,0,0,0,19,1,4,20.0
André Ferreira,POR,GK,Valladolid,28,1996,6.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0
Mateo Flores,ESP,MF,Betis,20,2004,1.7,1,0,0,4,1,0,1,2,1,0,0,0,12,0,2,0.0
Pablo Fornals,ESP,"MF,FW",Betis,28,1996,20.3,2,0,0,12,14,3,54,23,13,0,0,0,114,18,21,46.2
Héctor Fort,ESP,DF,Barcelona,17,2006,6.5,2,0,0,8,1,0,12,6,8,0,0,0,32,3,7,30.0
Dimitri Foulquier,FRA,DF,Valencia,31,1993,25.5,6,0,0,24,31,1,57,16,31,0,0,0,97,13,20,39.4
