Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Omar Alderete,PAR,DF,Getafe,27,1996,33.0,1106,1026,67,61,3,29,6,0,0,0,0,0,724,13,14
Carles Aleñá,ESP,"MF,FW",Getafe,26,1998,5.0,117,105,12,6,0,0,6,1,1,1,0,0,93,0,1
Carles Aleñá,ESP,"MF,FW",Alavés,26,1998,12.1,472,450,22,8,6,0,31,2,11,5,5,0,359,0,21
Alfon,ESP,"FW,MF",Celta Vigo,25,1999,15.2,377,370,4,1,1,3,40,3,0,0,0,0,263,3,27
Tadeo Allende,ARG,FW,Celta Vigo,25,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1
Domingos André Ribeiro Almeida,POR,"MF,FW",Valencia,24,2000,22.0,947,854,85,27,7,7,67,10,34,8,18,0,798,8,17
Iker Almena,ESP,"FW,DF",Girona,20,2004,0.5,32,30,2,0,0,0,4,2,0,0,0,0,23,0,2
Marcos Alonso,ESP,DF,Celta Vigo,33,1990,29.4,2397,2236,158,81,2,25,42,54,15,10,3,0,2139,3,24
Adrià Altimira,ESP,"DF,FW",Leganés,23,2001,18.1,615,516,97,4,2,3,28,93,0,0,0,0,483,2,11
Sergi Altimira,ESP,MF,Betis,22,2001,21.9,1258,1231,26,22,4,16,5,3,0,0,0,0,1123,1,17
Hugo Álvarez,ESP,"MF,DF",Celta Vigo,21,2003,17.5,1013,856,151,16,0,2,31,125,10,4,1,0,799,6,33
Julián Álvarez,ARG,FW,Atlético Madrid,24,2000,27.9,966,879,85,8,14,12,69,6,50,21,15,0,717,2,31
Yeray Álvarez,ESP,DF,Athletic Club,29,1995,19.8,1182,1126,52,40,1,16,3,2,0,0,0,0,994,4,13
Selim Amallah,MAR,MF,Valladolid,27,1996,15.3,406,352,48,18,3,7,31,1,18,8,8,0,318,6,9
Amath,SEN,"FW,DF",Valladolid,28,1996,4.2,112,106,6,1,1,2,7,5,0,0,0,0,86,0,7
Marcos André,BRA,FW,Valladolid,27,1996,13.2,210,185,22,2,3,6,1,1,0,0,0,0,138,3,5
Leandro Antonetti,PUR,FW,Sevilla,21,2003,0.3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
Antoniu,ESP,"FW,MF",Espanyol,21,2002,11.4,221,214,4,1,4,0,20,3,0,0,0,0,148,3,15
Antony,BRA,FW,Betis,24,2000,15.1,768,722,45,11,7,5,40,20,14,4,4,0,622,1,18
Anuar,MAR,"MF,FW",Valladolid,29,1995,19.1,505,466,39,10,1,0,22,25,1,0,0,0,411,0,6
Aritz Arambarri,ESP,DF,Leganés,26,1998,2.0,67,65,2,2,0,1,0,0,0,0,0,0,49,0,1
Mauro Arambarri,URU,MF,Getafe,28,1995,29.6,800,775,21,13,2,9,14,0,1,1,0,0,586,4,14
Jon Aramburu,VEN,DF,Real Sociedad,22,2002,27.3,1518,1211,305,37,0,3,45,268,0,0,0,0,1190,2,37
Ronald Araújo,URU,DF,Barcelona,25,1999,8.4,725,697,27,20,0,1,0,6,0,0,0,0,666,1,0
Adu Ares,ESP,FW,Athletic Club,22,2001,0.2,9,9,0,0,0,0,1,0,0,0,0,0,5,0,1
Jesús Areso,ESP,DF,Osasuna,25,1999,34.2,1573,1203,366,3,0,4,169,362,1,0,0,0,1139,4,63
David Argüelles,ESP,MF,Getafe,22,2002,0.1,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
José Arnaiz,ESP,"FW,MF",Osasuna,29,1995,1.5,77,66,11,3,0,1,18,1,7,5,1,0,52,0,6
Sergio Arribas,ESP,DF,Betis,21,2003,1.0,54,40,13,1,0,0,0,12,0,0,0,0,37,1,2
Takuma Asano,JPN,"FW,MF",Mallorca,29,1994,11.7,219,217,2,1,0,3,20,0,0,0,0,0,148,0,13
Raúl Asencio,ESP,DF,Real Madrid,21,2003,18.6,988,926,61,33,1,8,0,8,0,0,0,0,927,1,2
Iago Aspas,ESP,"FW,MF",Celta Vigo,36,1987,19.4,877,849,20,3,20,8,15,9,4,0,1,0,661,8,27
Yaser Asprilla,COL,"FW,MF",Girona,20,2003,15.6,653,591,56,15,6,10,93,10,24,16,4,0,471,6,24
Ezequiel Ávila,ARG,FW,Betis,30,1994,7.5,238,215,21,3,0,2,29,10,2,1,1,0,166,2,9
Adam Aznou,MAR,DF,Valladolid,18,2006,9.7,343,263,76,9,0,0,12,65,2,2,0,0,245,4,12
César Azpilicueta,ESP,DF,Atlético Madrid,34,1989,9.7,671,580,91,8,1,3,5,83,0,0,0,0,581,0,4
Papa Ba,ESP,MF,Girona,19,2004,0.5,13,13,0,0,0,0,1,0,0,0,0,0,5,0,3
Loïc Bade,FRA,DF,Sevilla,24,2000,29.8,1822,1752,62,48,1,18,8,6,0,0,0,0,1562,8,9
Alex Baena,ESP,"MF,FW",Villarreal,23,2001,28.8,1287,1082,192,52,22,20,207,24,107,43,42,0,857,13,41
Eric Bailly,CIV,DF,Villarreal,30,1994,6.9,320,300,19,11,0,0,0,2,0,0,0,0,280,1,1
Stefan Bajcetic,ESP,"MF,DF",Las Palmas,19,2004,10.8,418,397,18,14,0,9,4,2,1,1,0,0,300,3,8
Cédric Bakambu,COD,FW,Betis,33,1991,7.9,126,120,5,0,1,0,2,0,0,0,0,0,84,1,7
Alejandro Balde,ESP,DF,Barcelona,20,2003,25.4,1484,1287,193,32,3,2,67,161,0,0,0,0,1306,4,28
Iván Balliu,ALB,DF,Rayo Vallecano,32,1992,13.3,649,471,176,12,0,1,19,164,0,0,0,0,492,2,20
Jonathan Bamba,CIV,"FW,MF",Celta Vigo,28,1996,9.0,364,347,14,2,3,1,25,11,1,0,0,0,287,3,12
Adrian Baquerin,ESP,FW,Valladolid,17,2007,0.5,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0
Valentín Barco,ARG,"DF,FW",Sevilla,20,2004,3.2,191,141,48,9,2,2,24,30,9,0,5,0,139,2,5
Borna Barišić,CRO,DF,Leganés,31,1992,0.1,4,2,1,0,0,0,0,1,0,0,0,0,3,1,0
Kike Barja,ESP,"FW,MF",Osasuna,27,1997,3.5,114,99,13,2,0,1,37,3,8,0,7,0,74,2,8
Enzo Barrenechea,ARG,MF,Valencia,23,2001,24.3,1352,1292,55,54,3,22,3,1,0,0,0,0,1170,5,11
Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,22,2001,14.0,529,506,19,1,1,11,54,11,7,4,0,0,375,4,27
Pablo Barrios,ESP,MF,Atlético Madrid,21,2003,25.9,1511,1478,30,23,5,11,26,5,0,0,0,0,1299,3,28
Thierno Barry,FRA,FW,Villarreal,21,2002,25.8,337,328,9,0,4,1,5,0,0,0,0,0,209,0,8
Marc Bartra,ESP,DF,Betis,33,1991,23.3,1163,1093,63,50,3,19,1,5,0,0,0,0,945,7,8
Aboubacar Bassinga,CIV,MF,Las Palmas,19,2005,0.0,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0
Augusto Batalla,ARG,GK,Rayo Vallecano,28,1996,32.0,1177,882,291,107,0,2,0,0,0,0,0,0,784,4,3
Rafael Bauza,ESP,MF,Espanyol,19,2005,2.0,54,52,2,2,1,1,0,0,0,0,0,0,46,0,1
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,29,1995,11.1,313,304,8,0,0,1,64,4,2,0,0,0,200,1,14
Donny van de Beek,NED,MF,Girona,27,1997,15.8,447,438,9,0,2,2,11,0,0,0,0,0,365,0,13
Luken Beitia,ESP,DF,Real Sociedad,20,2004,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Ismael Bekhoucha,MAR,"MF,DF",Getafe,19,2004,0.8,24,19,4,2,0,0,1,2,0,0,0,0,17,1,0
Héctor Bellerín,ESP,DF,Betis,29,1995,6.4,328,277,51,6,2,0,10,45,0,0,0,0,270,0,6
Jude Bellingham,ENG,MF,Real Madrid,21,2003,27.6,1548,1490,48,21,22,19,18,11,1,0,0,0,1333,10,27
Fran Beltrán,ESP,MF,Celta Vigo,25,1999,26.9,1482,1428,50,46,7,14,5,2,1,0,1,0,1313,4,16
Carlos Benavídez,URU,MF,Alavés,26,1998,5.4,232,225,5,2,5,1,1,1,0,0,0,0,161,2,5
Iker Benito,ESP,"FW,MF",Osasuna,21,2002,0.4,13,13,0,0,0,0,2,0,0,0,0,0,9,0,0
Yuri Berchiche,ESP,DF,Athletic Club,34,1990,22.7,1398,1149,246,27,0,19,42,219,0,0,0,0,1174,3,19
Álex Berenguer,ESP,"FW,MF",Athletic Club,29,1995,26.0,954,769,178,57,7,3,178,15,101,42,36,1,628,7,28
Marc Bernal,ESP,MF,Barcelona,17,2007,2.7,160,154,6,6,0,1,0,0,0,0,0,0,148,0,2
Juan Bernat,ESP,"DF,MF",Villarreal,31,1993,2.4,130,110,18,2,0,0,9,14,2,1,1,0,101,2,4
Juan Bernat,ESP,"MF,DF",Getafe,31,1993,7.8,198,182,14,0,0,0,13,14,0,0,0,0,142,2,14
Juan Berrocal,ESP,DF,Getafe,25,1999,11.8,377,358,19,17,0,3,0,0,0,0,0,0,287,0,1
Antonio Blanco,ESP,MF,Alavés,24,2000,30.3,1278,1207,63,53,5,23,29,7,0,0,0,0,1013,8,24
Daley Blind,NED,DF,Girona,34,1990,30.9,2610,2402,198,65,4,32,42,119,1,0,0,0,2318,10,29
Adama Boiro,ESP,"DF,FW",Athletic Club,22,2002,12.2,502,397,105,6,0,0,31,99,0,0,0,0,401,0,10
Enzo Boyomo,CMR,DF,Osasuna,22,2001,33.2,1402,1326,74,50,4,6,2,18,0,0,0,0,1220,2,9
Enzo Boyomo,CMR,DF,Valladolid,22,2001,3.0,190,182,8,4,0,1,0,0,0,0,0,0,174,0,0
Darko Brašanac,SRB,MF,Leganés,32,1992,18.0,502,482,19,1,1,1,11,3,0,0,0,0,380,1,20
Abel Bretones,ESP,DF,Osasuna,23,2000,23.0,1071,847,220,14,3,2,85,206,0,0,0,0,776,4,47
Tajon Buchanan,CAN,MF,Villarreal,25,1999,4.6,144,136,7,1,0,0,16,6,0,0,0,0,106,1,4
Ante Budimir,CRO,FW,Osasuna,33,1991,32.8,426,399,24,1,1,0,6,1,0,0,0,0,239,3,9
Manu Bueno,ESP,"MF,FW",Sevilla,20,2004,1.6,74,72,2,2,0,0,1,0,0,0,0,0,67,0,0
Endika Buján,ESP,FW,Athletic Club,21,2003,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
Pau Cabanes,ESP,"MF,FW",Villarreal,19,2005,1.8,84,83,1,0,1,0,6,0,1,0,0,0,60,0,4
Pau Cabanes,ESP,"MF,FW",Alavés,19,2005,2.1,84,79,4,1,0,0,12,3,0,0,0,0,59,1,4
Leandro Cabrera,URU,DF,Espanyol,33,1991,31.9,1442,1274,157,58,1,16,17,12,0,0,0,0,1084,11,13
Fernando Calero,ESP,"DF,MF",Espanyol,28,1995,7.9,381,362,18,9,0,4,2,4,0,0,0,0,325,1,2
Eduardo Camavinga,FRA,"MF,DF",Real Madrid,21,2002,12.2,793,746,42,17,4,4,2,25,0,0,0,0,700,5,11
Sergio Camello,ESP,FW,Rayo Vallecano,23,2001,12.6,263,248,13,0,7,2,6,2,0,0,0,0,207,2,12
José Campaña,ESP,MF,Las Palmas,31,1993,13.2,834,749,82,55,4,12,34,4,23,9,10,0,703,3,8
Peio Canales,ESP,"MF,FW",Athletic Club,19,2005,2.9,112,96,16,3,0,1,16,0,11,1,9,0,89,0,1
Antonio Candela,ITA,DF,Valladolid,24,2000,10.1,443,368,74,9,1,2,20,65,0,0,0,0,342,1,6
Sergi Canós,ESP,"MF,FW",Valencia,27,1997,4.1,158,149,8,1,0,1,18,3,4,0,3,0,92,1,10
Dani Cárdenas,ESP,GK,Rayo Vallecano,27,1997,6.0,179,111,67,21,0,0,0,0,0,0,0,0,94,1,0
Irvin Cardona,MLT,"FW,MF",Espanyol,26,1997,6.7,161,154,6,0,1,2,14,4,0,0,0,0,100,1,6
Marc Cardona,ESP,"FW,DF",Las Palmas,29,1995,1.5,48,45,3,0,1,1,1,0,1,0,0,0,38,0,2
Sergi Cardona,ESP,DF,Villarreal,25,1999,32.7,1457,1206,245,23,2,2,111,221,1,0,0,0,1126,6,39
Johnny Cardoso,USA,MF,Betis,22,2001,23.8,1109,1083,24,23,2,10,3,1,0,0,0,0,950,2,21
José Carlos González,ESP,DF,Las Palmas,18,2006,0.1,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1
Carmona,ESP,DF,Sevilla,22,2002,32.7,1798,1432,361,48,1,14,41,313,0,0,0,0,1448,5,37
Sergio Carreira,ESP,"MF,DF",Celta Vigo,23,2000,18.4,895,745,147,3,2,4,41,143,1,0,0,0,681,3,30
Dani Carvajal,ESP,DF,Real Madrid,32,1992,6.8,463,409,53,7,0,0,14,46,0,0,0,0,399,1,9
William Carvalho,POR,MF,Betis,32,1992,5.4,395,383,10,10,0,4,2,0,0,0,0,0,343,2,8
Marc Casado,ESP,MF,Barcelona,20,2003,17.9,1367,1330,37,34,4,7,9,3,0,0,0,0,1221,0,17
Catena,ESP,DF,Osasuna,29,1994,34.2,1521,1402,112,100,1,18,2,2,0,0,0,0,1274,7,7
Maximiliano Caufriez,BEL,DF,Valencia,27,1997,1.0,14,13,1,1,0,0,0,0,0,0,0,0,11,0,0
Dani Ceballos,ESP,MF,Real Madrid,27,1996,13.5,1361,1306,52,30,4,7,14,14,7,4,2,0,1284,3,13
Franco Cervi,ARG,"FW,MF",Celta Vigo,30,1994,3.0,132,108,24,4,2,0,6,18,2,1,1,0,91,0,7
Raúl Chasco,ESP,DF,Valladolid,20,2003,1.4,58,37,21,5,1,1,3,16,0,0,0,0,35,0,2
Pep Chavarría,ESP,"DF,FW",Rayo Vallecano,26,1998,28.7,1561,1279,278,15,0,9,79,263,0,0,0,0,1244,4,39
Walid Cheddira,MAR,FW,Espanyol,26,1998,7.1,103,94,9,0,0,0,2,0,0,0,0,0,73,0,3
Chema,ESP,MF,Real Madrid,19,2005,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Julián Chicco,ARG,"MF,DF",Leganés,26,1998,3.4,143,134,9,3,0,1,3,6,0,0,0,0,113,0,1
Chiquinho,POR,"MF,FW",Mallorca,24,2000,1.6,34,25,9,3,1,0,9,2,4,1,3,0,22,0,1
Andreas Christensen,DEN,DF,Barcelona,28,1996,2.8,220,218,2,2,0,0,0,0,0,0,0,0,202,0,2
Jasper Cillessen,NED,GK,Las Palmas,35,1989,25.9,1002,727,272,93,0,0,0,0,0,0,0,0,683,3,0
Pathé Ciss,SEN,"MF,DF",Rayo Vallecano,30,1994,23.8,1179,1137,33,20,5,8,4,4,0,0,0,0,999,9,14
Seydouba Cissé,GUI,MF,Leganés,23,2001,27.1,1149,1114,31,13,2,10,10,8,3,1,0,0,972,4,13
Silvi Clúa,ESP,MF,Girona,19,2005,1.8,95,91,2,2,0,0,0,0,0,0,0,0,75,2,2
Eray Cömert,SUI,"DF,MF",Valladolid,26,1998,19.8,918,855,61,50,0,13,0,2,0,0,0,0,805,2,6
Santi Comesaña,ESP,MF,Villarreal,27,1996,28.4,1374,1340,26,22,7,10,14,2,0,0,0,0,1163,8,22
Diego Conde,ESP,GK,Villarreal,25,1998,21.8,640,500,139,32,0,0,0,0,0,0,0,0,519,1,0
Tomás Conechny,ARG,"FW,MF",Alavés,26,1998,9.4,329,310,16,0,2,0,31,12,3,0,3,0,210,3,13
Copete,ESP,DF,Mallorca,24,1999,17.0,767,717,49,28,2,0,7,0,0,0,0,0,639,1,5
Iker Córdoba,ESP,DF,Valencia,18,2005,0.2,11,11,0,0,0,0,1,0,0,0,0,0,9,0,1
Ángel Correa,ARG,"FW,MF",Atlético Madrid,29,1995,8.9,280,266,11,0,1,2,24,1,7,1,1,0,206,3,14
Thierry Correia,POR,DF,Valencia,25,1999,8.5,441,349,91,7,0,1,18,84,0,0,0,0,330,1,16
Coba da Costa,ESP,"MF,FW",Getafe,22,2002,11.2,303,299,3,0,3,0,41,2,1,0,0,0,195,1,12
Logan Costa,CPV,DF,Villarreal,23,2001,28.7,1544,1450,94,43,1,18,5,8,0,0,0,0,1354,0,8
Samu Costa,POR,MF,Mallorca,23,2000,29.4,1442,1406,32,25,4,19,20,7,0,0,0,0,1164,4,36
Thibaut Courtois,BEL,GK,Real Madrid,32,1992,30.0,1020,841,178,30,0,2,0,0,0,0,0,0,848,1,0
Juan Cruz Armada,ESP,DF,Osasuna,32,1992,16.6,673,507,165,21,0,2,11,144,0,0,0,0,525,1,11
Juan Cruz,ESP,"FW,MF",Leganés,24,2000,25.1,716,616,93,16,9,2,92,59,17,10,4,0,488,7,27
Pau Cubarsí,ESP,DF,Barcelona,17,2007,29.1,2604,2516,84,67,4,7,2,7,0,0,0,0,2434,4,6
Cucho,COL,FW,Betis,25,1999,12.7,310,281,28,0,1,5,12,1,0,0,0,0,223,1,10
Arnaut Danjuma,NED,FW,Villarreal,27,1997,2.2,30,28,2,0,0,1,0,0,0,0,0,0,23,0,1
Arnaut Danjuma,NED,"FW,MF",Girona,27,1997,14.8,438,391,44,2,1,2,76,6,30,21,6,0,318,3,23
Sergi Darder,ESP,"MF,FW",Mallorca,30,1993,30.5,1302,1093,201,70,8,23,163,16,71,27,36,3,981,8,25
Rodrigo De Paul,ARG,MF,Atlético Madrid,30,1994,23.4,1773,1650,111,79,27,14,59,18,12,2,7,0,1449,12,28
Mouctar Diakhaby,GUI,DF,Valencia,27,1996,7.3,336,320,14,9,0,3,1,2,0,0,0,0,282,2,4
Assane Diao,SEN,FW,Betis,18,2005,3.1,66,61,5,0,0,0,4,2,0,0,0,0,49,0,4
Moussa Diarra,MLI,DF,Alavés,23,2000,20.7,835,711,120,29,0,6,23,90,0,0,0,0,670,4,14
Brahim Díaz,MAR,"FW,MF",Real Madrid,24,1999,15.4,660,635,19,10,8,1,8,8,0,0,0,0,573,6,13
Daniel Díaz,ESP,MF,Real Sociedad,18,2006,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Pedro Díaz,ESP,MF,Rayo Vallecano,26,1998,13.5,566,523,37,14,2,8,42,0,23,11,10,0,446,6,10
Diego,ESP,FW,Leganés,24,2000,13.3,192,176,13,0,0,1,5,1,0,0,0,0,121,3,6
Stole Dimitrievski,MKD,GK,Valencia,30,1993,4.0,133,88,45,25,0,0,0,0,0,0,0,0,68,0,0
Yan Diomandé,CIV,"MF,FW",Leganés,17,2006,6.1,200,189,11,1,1,0,12,10,0,0,0,0,166,0,5
Álvaro djaló,GNB,FW,Athletic Club,24,1999,7.3,128,123,4,0,0,4,14,1,0,0,0,0,85,1,3
Djené,TOG,"DF,MF",Getafe,32,1991,28.3,918,809,105,17,0,4,32,88,0,0,0,0,694,4,8
Marko Dmitrović,SRB,GK,Leganés,32,1992,32.0,1052,620,426,122,0,1,0,1,0,0,0,0,470,6,0
Marc Domenech,ESP,"FW,MF",Mallorca,18,2006,3.4,49,49,0,0,0,0,4,0,0,0,0,0,34,0,1
Carlos Dominguez,ESP,DF,Celta Vigo,23,2001,13.1,967,936,28,26,0,6,0,2,0,0,0,0,856,3,5
Israel Domínguez,ESP,FW,Sevilla,21,2003,0.2,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0
Sergi Dominguez,ESP,DF,Barcelona,19,2005,1.9,180,173,7,4,0,0,0,1,0,0,0,0,171,0,0
Anastasios Douvikas,GRE,FW,Celta Vigo,24,1999,7.8,107,85,21,0,0,0,1,0,0,0,0,0,76,1,6
Domingos Duarte,POR,DF,Getafe,29,1995,20.7,633,602,29,27,1,6,0,2,0,0,0,0,497,2,1
Duk,CPV,"MF,FW",Leganés,24,2000,2.0,53,49,4,0,0,0,8,4,0,0,0,0,33,0,5
Pablo Durán,ESP,"FW,MF",Celta Vigo,23,2001,15.5,400,375,23,0,1,3,18,7,1,0,1,0,284,2,19
Hugo Duro,ESP,FW,Valencia,24,1999,24.1,428,386,41,1,0,1,7,1,0,0,0,0,296,1,15
Chidera Ejuke,NGA,FW,Sevilla,26,1998,10.7,445,409,35,0,2,8,22,12,23,11,1,0,363,1,17
Aritz Elustondo,ESP,DF,Real Sociedad,30,1994,16.2,907,844,59,29,3,5,4,28,0,0,0,0,775,4,9
Adri Embarba,ESP,"FW,MF",Rayo Vallecano,32,1992,17.9,599,527,69,20,4,2,114,11,35,20,9,0,383,3,27
Endrick,BRA,FW,Real Madrid,18,2006,4.0,75,69,6,0,0,1,2,2,0,0,0,0,59,0,0
Alfonso Espino,URU,DF,Rayo Vallecano,32,1992,9.3,491,403,84,9,0,0,24,75,0,0,0,0,365,4,12
Dario Essugo,POR,MF,Las Palmas,19,2005,21.5,951,934,15,12,4,10,1,1,0,0,0,0,812,2,7
Etienne Eto'o,CMR,FW,Rayo Vallecano,21,2002,0.4,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
Karl Etta Eyong,CMR,"MF,FW",Villarreal,20,2003,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Edu Expósito,ESP,MF,Espanyol,27,1996,11.6,485,407,73,38,13,5,66,1,33,9,19,1,318,5,8
Abde Ezzalzouli,MAR,"FW,MF",Betis,22,2001,22.0,757,732,23,6,2,4,49,15,1,0,0,0,542,2,27
Ansu Fati,ESP,FW,Barcelona,21,2002,2.6,125,119,4,3,2,0,0,0,1,0,0,0,104,2,3
Nabil Fekir,FRA,MF,Betis,31,1993,2.0,82,71,11,3,1,1,10,0,8,3,3,0,67,0,4
Kiko Femenía,ESP,DF,Villarreal,33,1991,24.7,1506,1250,254,50,1,8,47,203,0,0,0,0,1339,2,14
Aitor Fernández,ESP,GK,Osasuna,33,1991,1.0,45,27,18,7,0,0,0,0,0,0,0,0,29,0,0
Álvaro Fernández,ESP,GK,Sevilla,26,1998,8.3,324,258,65,19,0,0,0,0,0,0,0,0,212,1,0
Pelayo Fernandez,ESP,DF,Rayo Vallecano,21,2003,1.1,28,27,1,1,0,0,0,0,0,0,0,0,24,0,0
Roberto Férnandez,ESP,FW,Espanyol,22,2002,16.6,259,236,23,0,2,0,2,0,0,0,0,0,187,0,12
Valery Fernández,ESP,"MF,FW",Mallorca,24,1999,3.4,99,97,2,0,0,0,3,2,0,0,0,0,88,0,1
André Ferreira,POR,GK,Valladolid,28,1996,6.0,195,117,77,21,0,0,0,0,0,0,0,0,138,1,0
Mateo Flores,ESP,MF,Betis,20,2004,1.7,69,67,2,2,0,0,1,0,0,0,0,0,56,0,2
Pablo Fornals,ESP,"MF,FW",Betis,28,1996,20.3,1109,1051,55,20,10,10,54,12,23,7,6,0,887,3,26
Héctor Fort,ESP,DF,Barcelona,17,2006,6.5,497,440,56,4,0,2,12,52,0,0,0,0,448,1,12
Dimitri Foulquier,FRA,DF,Valencia,31,1993,25.5,1276,1000,270,44,2,4,57,226,0,0,0,0,1007,6,43
Juan Foyth,ARG,DF,Villarreal,26,1998,16.9,963,864,98,46,3,6,4,35,0,0,0,0,838,1,8
Fran,ESP,GK,Real Madrid,19,2005,1.0,20,15,5,1,0,0,0,0,0,0,0,0,19,0,0
Alejandro Francés,ESP,DF,Girona,21,2002,13.0,813,695,116,20,1,10,25,96,0,0,0,0,685,2,21
Enric Franquesa,ESP,"DF,FW",Leganés,27,1997,6.8,225,179,43,0,0,0,16,43,0,0,0,0,158,3,9
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,27,1997,27.7,666,643,19,1,3,1,69,16,0,0,0,0,455,4,44
Darío Fuentes,ESP,DF,Sevilla,21,2003,0.1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0
Manuel Fuster,ESP,"FW,MF",Las Palmas,26,1997,11.1,624,559,61,25,3,10,67,13,22,7,10,1,478,4,17
Javi Galán,ESP,DF,Atlético Madrid,29,1994,19.8,1028,838,186,19,1,2,57,167,0,0,0,0,852,4,24
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,30,1993,16.4,844,805,34,26,6,8,29,0,6,1,5,0,683,5,18
Conor Gallagher,ENG,MF,Atlético Madrid,24,2000,18.1,840,818,16,6,3,1,13,8,1,1,0,0,714,6,18
Facundo Garcés,MAS,DF,Alavés,24,1999,7.5,197,185,12,11,0,0,1,1,0,0,0,0,150,0,2
Álvaro García,ESP,"FW,MF",Rayo Vallecano,31,1992,28.4,841,818,18,1,2,6,109,7,1,1,0,0,543,5,43
Eric García,ESP,"DF,MF",Barcelona,23,2001,17.4,1340,1269,69,24,4,3,7,44,0,0,0,0,1234,2,12
Fran Garcia,ESP,DF,Real Madrid,24,1999,24.1,1551,1350,199,30,1,5,66,169,0,0,0,0,1344,2,38
Gonzalo García,ESP,"FW,DF",Real Madrid,20,2004,0.6,20,20,0,0,0,0,0,0,0,0,0,0,19,0,0
Joan García,ESP,GK,Espanyol,23,2001,38.0,1259,913,343,127,0,5,0,0,0,0,0,0,901,3,1
Pablo Garcia,ESP,FW,Betis,18,2006,0.4,14,13,1,0,0,1,2,1,0,0,0,0,10,0,1
Rubén García,ESP,"FW,MF",Osasuna,31,1993,26.8,1215,1069,139,44,1,25,136,12,72,31,14,2,903,7,37
