Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Maghnes Akliouche,FRA,"FW,MF",Monaco,23-301,2002,15,14,1205,13.4,3,2,5,3,0,0,2,0,3.6,3.6,2.6,6.1,44,71,93,0.22,0.15,0.37,0.22,0.37,0.27,0.19,0.46,0.27,0.46
Clément Akpa,CIV,DF,Auxerre,24-029,2001,15,14,1229,13.7,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.5,8,48,4,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Mohamed Ali Cho,FRA,FW,Nice,21-338,2004,9,8,617,6.9,2,2,4,2,0,0,0,0,1.1,1.1,1.6,2.7,29,22,54,0.29,0.29,0.58,0.29,0.58,0.16,0.24,0.39,0.16,0.39
Jim Allevinah,GAB,"FW,DF",Angers,30-299,1995,4,0,88,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,4,1,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
Kelvin Amian,FRA,DF,Nantes,27-318,1998,16,16,1440,16.0,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,18,65,30,0.0,0.06,0.06,0.0,0.06,0.01,0.03,0.05,0.01,0.05
Mohamed Amine Sbai,FRA,FW,Angers,25-048,2000,9,8,637,7.1,0,1,1,0,0,0,1,0,0.9,0.9,1.4,2.2,36,28,50,0.0,0.14,0.14,0.0,0.14,0.12,0.19,0.31,0.12,0.31
Michael Amir Murillo,PAN,DF,Marseille,29-315,1996,13,10,843,9.4,2,0,2,2,0,0,4,0,0.9,0.9,0.7,1.5,19,35,69,0.21,0.0,0.21,0.21,0.21,0.09,0.07,0.16,0.09,0.16
Samuel Amo-Ameyaw,ENG,"DF,MF",Strasbourg,19-158,2006,11,4,466,5.2,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,32,15,52,0.19,0.19,0.39,0.19,0.39,0.06,0.09,0.15,0.06,0.15
Mathis Amougou,FRA,MF,Strasbourg,19-339,2006,8,2,262,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,14,11,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.13,0.06,0.13
Benjamin André,FRA,MF,Lille,35-142,1990,13,13,1159,12.9,2,1,3,2,0,0,5,0,1.5,1.5,0.9,2.4,16,90,45,0.16,0.08,0.23,0.16,0.23,0.12,0.07,0.18,0.12,0.18
Youssef El-Arabi,MAR,FW,Nantes,38-323,1987,14,7,544,6.0,3,0,3,3,0,1,0,0,1.5,0.5,0.5,1.0,7,11,21,0.5,0.0,0.5,0.5,0.5,0.25,0.08,0.32,0.09,0.17
Carlens Arcus,HAI,DF,Angers,29-178,1996,15,15,1275,14.2,0,1,1,0,0,0,3,0,0.1,0.1,0.8,0.9,18,42,23,0.0,0.07,0.07,0.0,0.07,0.01,0.05,0.06,0.01,0.06
Hákon Arnar Haraldsson,ISL,"MF,FW",Lille,22-257,2003,15,13,1113,12.4,5,1,6,5,0,0,3,0,4.1,4.1,2.2,6.2,39,63,74,0.4,0.08,0.49,0.4,0.49,0.33,0.17,0.5,0.33,0.5
Joel Asoro,SWE,FW,Metz,26-240,1999,6,2,205,2.3,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,0,2,5,0.0,0.0,0.0,0.0,0.0,0.27,0.03,0.3,0.27,0.3
Dehmaine Assoumani,FRA,MF,Nantes,20-250,2005,14,8,642,7.1,0,0,0,0,0,0,2,0,0.4,0.4,0.6,1.1,11,21,26,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15
Otavio Ataide,BRA,DF,Paris FC,23-246,2002,13,12,1118,12.4,0,0,0,0,0,0,5,1,0.2,0.2,0.0,0.2,11,40,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02
Pierre-Emerick Aubameyang,GAB,FW,Marseille,36-188,1989,14,10,945,10.5,5,5,10,5,0,0,0,0,6.2,6.2,2.5,8.7,16,22,60,0.48,0.48,0.95,0.48,0.95,0.59,0.24,0.83,0.59,0.83
Arthur Avom,CMR,MF,Lorient,21-008,2004,16,14,1268,14.1,0,1,1,0,0,0,3,0,0.7,0.7,1.7,2.4,30,80,32,0.0,0.07,0.07,0.0,0.07,0.05,0.12,0.17,0.05,0.17
Chidozie Awaziem,NGA,DF,Nantes,28-356,1997,16,16,1425,15.8,1,0,1,1,0,0,6,0,0.5,0.5,0.3,0.8,6,45,0,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05
Oussama El Azzouzi,MAR,"MF,DF",Auxerre,24-208,2001,8,7,546,6.1,1,0,1,1,0,0,1,1,0.5,0.5,0.2,0.6,6,32,6,0.16,0.0,0.16,0.16,0.16,0.08,0.02,0.1,0.08,0.1
Samson Baidoo,AUT,DF,Lens,21-267,2004,15,14,1305,14.5,2,1,3,2,0,0,2,0,1.4,1.4,0.6,2.0,2,35,1,0.14,0.07,0.21,0.14,0.21,0.1,0.04,0.14,0.1,0.14
Theo Bair,CAN,"MF,FW",Auxerre,26-118,1999,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darryl Bakola,FRA,MF,Marseille,18-023,2007,7,0,58,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,5,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Dilane Bakwa,FRA,"DF,MF",Strasbourg,23-119,2002,3,0,107,1.2,1,2,3,1,0,0,0,0,0.1,0.1,0.4,0.5,10,6,17,0.84,1.68,2.52,0.84,2.52,0.12,0.3,0.42,0.12,0.42
Leonardo Balerdi,ARG,DF,Marseille,26-331,1999,12,8,820,9.1,0,1,1,0,0,0,3,0,0.9,0.9,0.1,1.0,1,29,2,0.0,0.11,0.11,0.0,0.11,0.1,0.01,0.11,0.1,0.11
Fodé Ballo-Touré,SEN,DF,Metz,28-354,1997,6,5,410,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,13,11,23,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16
Folarin Balogun,USA,FW,Monaco,24-173,2001,12,8,754,8.4,4,1,5,3,1,1,0,1,5.0,4.3,1.4,5.7,19,16,69,0.48,0.12,0.6,0.36,0.48,0.6,0.17,0.77,0.51,0.68
Abdoulaye Bamba,CIV,DF,Angers,35-242,1990,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aladji Bamba,FRA,MF,Monaco,19-162,2006,5,2,131,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Bamba,CIV,FW,Lorient,24-013,2001,14,7,618,6.9,1,1,2,1,0,1,2,0,2.2,1.4,1.1,2.6,5,5,22,0.15,0.15,0.29,0.15,0.29,0.32,0.17,0.49,0.21,0.38
Valentín Barco,ARG,"MF,DF",Strasbourg,21-153,2004,14,13,1152,12.8,1,4,5,1,0,0,2,1,1.4,1.4,3.5,4.9,22,105,48,0.08,0.31,0.39,0.08,0.39,0.11,0.27,0.38,0.11,0.38
Bradley Barcola,FRA,FW,Paris S-G,23-112,2002,13,9,785,8.7,5,0,5,5,0,0,2,0,3.9,3.9,1.9,5.8,39,38,131,0.57,0.0,0.57,0.57,0.57,0.45,0.22,0.67,0.45,0.67
Melvin Bard,FRA,"DF,MF",Nice,25-047,2000,16,14,1350,15.0,1,0,1,1,0,0,2,0,0.4,0.4,0.4,0.8,30,54,50,0.07,0.0,0.07,0.07,0.07,0.02,0.03,0.05,0.02,0.05
Haris Belkebla,ALG,MF,Angers,31-329,1994,16,16,1423,15.8,0,0,0,0,0,0,5,0,0.2,0.2,0.3,0.5,5,34,7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Yassin Belkhdim,FRA,"MF,FW",Angers,23-312,2002,16,15,1261,14.0,2,2,4,2,0,0,2,0,1.3,1.3,1.1,2.4,11,32,43,0.14,0.14,0.29,0.14,0.29,0.09,0.08,0.17,0.09,0.17
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,20-310,2005,2,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,4,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Yassine Benhattab,FRA,"MF,FW",Nantes,23-035,2002,10,5,477,5.3,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.9,15,15,34,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16
Nabil Bentaleb,ALG,MF,Lille,31-029,1994,14,5,520,5.8,2,1,3,1,1,1,1,0,1.1,0.4,0.4,0.8,6,49,6,0.35,0.17,0.52,0.17,0.35,0.2,0.07,0.27,0.06,0.13
Lucas Beraldo,BRA,DF,Paris S-G,22-029,2003,9,8,643,7.1,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,1,38,1,0.14,0.0,0.14,0.14,0.14,0.06,0.0,0.07,0.06,0.07
Anthony Bermont,FRA,"DF,MF",Lens,20-316,2005,4,0,48,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,7,7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
Mika Biereth,DEN,"FW,MF",Monaco,22-318,2003,15,10,746,8.3,2,0,2,2,0,0,0,0,3.2,3.2,0.7,3.8,4,11,55,0.24,0.0,0.24,0.24,0.24,0.38,0.08,0.46,0.38,0.46
Emmanuel Biumla,FRA,DF,Angers,20-229,2005,3,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Blas,FRA,"MF,DF",Rennes,27-357,1997,14,7,673,7.5,3,1,4,1,2,2,0,0,3.2,1.6,2.0,3.6,22,43,60,0.4,0.13,0.53,0.13,0.27,0.42,0.27,0.69,0.21,0.48
Arnaud Bodart,BEL,GK,Lille,27-287,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremie Boga,CIV,"FW,MF",Nice,28-354,1997,14,7,646,7.2,2,2,4,2,0,0,0,0,1.6,1.6,1.0,2.7,25,19,33,0.28,0.28,0.56,0.28,0.56,0.23,0.15,0.37,0.23,0.37
Morgan Bokelé Mputu,CMR,"FW,DF",Metz,21-285,2004,8,1,219,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,12,10,11,0.0,0.0,0.0,0.0,0.0,0.14,0.04,0.18,0.14,0.18
Moïse Bombito,CAN,DF,Nice,25-268,2000,2,2,145,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayyoub Bouaddi,FRA,MF,Lille,18-082,2007,14,13,1038,11.5,0,1,1,0,0,0,4,1,1.4,1.4,0.6,2.0,21,34,38,0.0,0.09,0.09,0.0,0.09,0.12,0.05,0.17,0.12,0.17
Badredine Bouanani,ALG,MF,Nice,21-015,2004,2,1,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,3,3,12,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.13,0.07,0.13
Hicham Boudaoui,ALG,MF,Nice,26-091,1999,13,10,914,10.2,1,2,3,1,0,0,3,0,1.5,1.5,1.5,3.1,18,35,30,0.1,0.2,0.3,0.1,0.3,0.15,0.15,0.3,0.15,0.3
Justin Bourgault,FRA,"MF,DF",Brest,20-100,2005,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
Bilal Brahimi,ALG,FW,Nice,25-284,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,17.64,17.64,0.0,17.64
Lilian Brassier,FRA,DF,Rennes,26-051,1999,11,10,908,10.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,17,53,10,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Marius Broholm,NOR,"FW,MF",Lille,20-362,2004,6,2,152,1.7,1,0,1,0,1,1,0,0,0.9,0.2,0.3,0.5,13,10,23,0.59,0.0,0.59,0.0,0.0,0.55,0.21,0.76,0.11,0.32
Paris Brunner,GER,"FW,MF",Monaco,19-311,2006,4,1,98,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,3,13,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Andrija Bulatović,MNE,MF,Lens,18-361,2006,6,1,156,1.7,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,2,5,5,0.0,0.58,0.58,0.0,0.58,0.04,0.36,0.39,0.04,0.39
Vincent Burlet,BEL,DF,Lille,20-091,2005,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2.53,0.0,2.53
Pape Cabral,FRA,MF,Monaco,18-337,2007,4,0,77,0.9,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,3,0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63
Noah Cadiou,GLP,MF,Lorient,27-058,1998,11,3,350,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,28,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Mathieu Cafaro,FRA,"FW,MF",Paris FC,28-273,1997,7,1,124,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.5,3,4,22,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.38,0.19,0.38
Adama Camara,FRA,MF,Paris FC,29-066,1996,14,13,1064,11.8,1,0,1,1,0,0,4,0,1.6,1.6,0.4,1.9,4,32,32,0.08,0.0,0.08,0.08,0.08,0.13,0.03,0.16,0.13,0.16
Amady Camara,MLI,"MF,FW",Nantes,20-209,2005,9,1,162,1.8,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,8,2,20,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25
Lamine Camara,SEN,MF,Monaco,21-356,2004,9,7,604,6.7,0,3,3,0,0,0,2,0,0.4,0.4,1.7,2.1,14,42,13,0.0,0.45,0.45,0.0,0.45,0.06,0.26,0.32,0.06,0.32
Mahdi Camara,FRA,MF,Rennes,27-176,1998,14,13,1070,11.9,1,1,2,1,0,0,3,1,0.9,0.9,1.6,2.5,28,36,53,0.08,0.08,0.17,0.08,0.17,0.07,0.14,0.21,0.07,0.21
Ousmane Camara,MLI,DF,Angers,22-292,2003,16,15,1323,14.7,1,0,1,1,0,0,1,0,0.1,0.1,0.1,0.3,1,16,0,0.07,0.0,0.07,0.07,0.07,0.01,0.01,0.02,0.01,0.02
Axel Camblan,FRA,"FW,MF",Brest,22-115,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57
Jaydee Canvot,FRA,"MF,DF",Toulouse,19-147,2006,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Pierrick Capelle,FRA,MF,Angers,38-252,1987,3,0,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23
Igor Carioca,BRA,DF,Lorient,29-124,1996,7,6,585,6.5,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,11,23,17,0.15,0.0,0.15,0.15,0.15,0.03,0.04,0.07,0.03,0.07
Patrik Carlgren,SWE,GK,Nantes,33-349,1992,2,1,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Carlos,ESP,FW,Nice,24-257,2001,10,6,551,6.1,0,0,0,0,0,0,1,0,1.2,1.2,0.1,1.3,4,6,26,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.21,0.2,0.21
Josué Casimir,HAI,"MF,DF",Auxerre,24-090,2001,15,11,931,10.3,0,0,0,0,0,1,4,1,2.1,1.5,0.3,1.7,22,23,58,0.0,0.0,0.0,0.0,0.0,0.21,0.03,0.23,0.14,0.17
Cristian Cásseres Jr.,VEN,MF,Toulouse,25-337,2000,15,14,1258,14.0,0,0,0,0,0,1,3,0,1.2,0.4,1.2,1.7,11,76,20,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.03,0.12
Fabien Centonze,FRA,DF,Nantes,29-341,1996,6,1,118,1.3,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,8,8,7,0.76,0.0,0.76,0.76,0.76,0.08,0.0,0.08,0.08,0.08
Brendan Chardonnet,FRA,DF,Brest,31-001,1994,14,14,1196,13.3,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,6,32,3,0.0,0.08,0.08,0.0,0.08,0.03,0.02,0.05,0.03,0.05
Samir Chergui,ALG,DF,Paris FC,26-320,1999,12,11,973,10.8,1,0,1,1,0,0,1,0,1.6,1.6,0.2,1.8,2,22,27,0.09,0.0,0.09,0.09,0.09,0.14,0.02,0.16,0.14,0.16
Sidiki Cherif,FRA,FW,Angers,19-008,2006,16,12,979,10.9,4,0,4,4,0,0,3,0,2.9,2.9,0.4,3.3,31,17,62,0.37,0.0,0.37,0.37,0.37,0.27,0.04,0.31,0.27,0.31
Lucas Chevalier,FRA,GK,Paris S-G,24-047,2001,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Chilwell,ENG,DF,Strasbourg,29-002,1996,10,9,772,8.6,0,1,1,0,0,0,3,0,0.0,0.0,0.3,0.3,9,29,13,0.0,0.12,0.12,0.0,0.12,0.0,0.03,0.04,0.0,0.04
Joris Chotard,FRA,MF,Brest,24-090,2001,15,14,1257,14.0,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.1,5,62,13,0.07,0.0,0.07,0.07,0.07,0.07,0.0,0.08,0.07,0.08
Djaoui Cissé,FRA,MF,Rennes,21-326,2004,14,10,710,7.9,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.4,20,45,31,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.18,0.08,0.18
Mamoudou Cissokho,FRA,FW,Auxerre,18-003,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Clauss,FRA,"DF,MF",Nice,33-089,1992,13,12,1066,11.8,1,2,3,1,0,0,0,0,0.6,0.6,2.2,2.8,31,65,84,0.08,0.17,0.25,0.08,0.25,0.05,0.19,0.24,0.05,0.24
Maxime Colin,FRA,DF,Metz,34-038,1991,10,8,797,8.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,8,30,6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Francis Coquelin,FRA,MF,Nantes,34-224,1991,4,2,149,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Derek Cornelius,CAN,DF,Marseille,28-028,1997,2,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Félix Correia,POR,"FW,MF",Lille,24-335,2001,16,13,1048,11.6,3,4,7,3,0,0,1,0,2.2,2.2,3.5,5.7,29,68,113,0.26,0.34,0.6,0.26,0.6,0.19,0.3,0.49,0.19,0.49
Grégoire Coudert,FRA,GK,Brest,26-264,1999,7,6,572,6.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lasso Coulibaly,CIV,"MF,DF",Auxerre,23-065,2002,10,1,209,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,7,10,15,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Mamadou Coulibaly,FRA,MF,Monaco,21-246,2004,11,9,663,7.4,1,1,2,1,0,0,4,0,0.6,0.6,1.0,1.6,13,40,23,0.14,0.14,0.27,0.14,0.27,0.08,0.14,0.21,0.08,0.21
Soumaïla Coulibaly,FRA,DF,Brest,22-070,2003,8,8,720,8.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.3,4,12,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Marius Courcoul,FRA,MF,Angers,18-356,2007,12,1,161,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Nicolas Cozza,FRA,DF,Nantes,26-349,1999,12,9,836,9.3,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,15,22,17,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04
Charlie Cresswell,ENG,DF,Toulouse,23-128,2002,16,16,1440,16.0,3,1,4,3,0,0,3,0,2.1,2.1,0.6,2.7,6,40,5,0.19,0.06,0.25,0.19,0.25,0.13,0.04,0.17,0.13,0.17
Kévin Danois,FRA,MF,Auxerre,21-178,2004,15,14,1241,13.8,1,1,2,1,0,0,2,0,1.2,1.2,2.5,3.7,27,77,28,0.07,0.07,0.15,0.07,0.15,0.09,0.18,0.27,0.09,0.27
Dante,BRA,DF,Nice,42-066,1983,2,2,139,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Mathys De Carvalho,FRA,MF,Lyon,20-236,2005,9,3,271,3.0,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,5,19,3,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.14,0.16
