Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Ismaël Doukouré,FRA,"DF,MF",Strasbourg,22-152,2003,10.2,603,673,89.6,9911,2996,267,283,94.3,301,320,94.1,23,41,56.1,1,0.5,0.4,0.5,3,34,3,1,40
Kamory Doumbia,MLI,MF,Brest,22-308,2003,10.1,270,335,80.6,4413,1075,142,169,84.0,96,112,85.7,24,40,60.0,2,1.8,1.2,0.2,11,30,6,0,37
Aron Dønnum,NOR,"MF,DF",Toulouse,27-247,1998,13.0,386,539,71.6,7739,3091,158,180,87.8,152,205,74.1,72,127,56.7,2,2.7,3.1,-0.7,31,51,30,8,78
Simon Ebonog,CMR,MF,Le Havre,21-129,2004,6.1,112,147,76.2,1484,286,66,79,83.5,38,46,82.6,1,6,16.7,0,0.2,0.2,-0.2,2,7,5,0,17
Noah Edjouma,FRA,"MF,FW",Toulouse,20-080,2005,2.6,45,67,67.2,723,167,24,33,72.7,19,26,73.1,2,5,40.0,0,0.4,0.6,-0.4,5,1,4,2,4
Odsonne Édouard,FRA,FW,Lens,27-341,1998,9.2,113,144,78.5,1494,411,71,84,84.5,30,41,73.2,6,6,100.0,2,0.7,0.6,1.3,7,10,6,0,19
CJ Egan-Riley,ENG,DF,Marseille,22-355,2003,4.6,374,403,92.8,6684,2305,136,141,96.5,211,222,95.0,23,32,71.9,0,0.7,0.4,-0.7,2,25,2,0,25
Jacques Ekomie,GAB,DF,Angers,22-126,2003,11.9,384,504,76.2,5661,2260,210,238,88.2,148,195,75.9,15,39,38.5,0,0.9,0.8,-0.9,10,17,10,6,28
Breel Embolo,SUI,FW,Rennes,28-312,1997,9.5,119,161,73.9,1419,255,77,101,76.2,28,33,84.8,4,7,57.1,1,0.3,0.4,0.7,6,8,4,1,13
Emanuel Emegha,NED,FW,Strasbourg,22-323,2003,4.6,35,43,81.4,400,45,20,24,83.3,8,9,88.9,1,1,100.0,2,1.2,0.1,0.8,3,2,0,0,1
Emersonn,BRA,FW,Toulouse,21-160,2004,8.7,82,118,69.5,1044,259,48,62,77.4,24,30,80.0,3,6,50.0,2,0.4,0.3,1.6,7,7,3,0,15
Julio Enciso,PAR,"MF,FW",Strasbourg,21-334,2004,6.7,210,250,84.0,3096,690,120,134,89.6,74,85,87.1,10,17,58.8,0,0.3,0.8,-0.3,4,22,7,1,31
Ansu Fati,ESP,"MF,FW",Monaco,23-053,2002,4.7,136,167,81.4,1979,427,76,84,90.5,47,56,83.9,8,12,66.7,0,0.8,0.6,-0.8,8,12,7,2,17
Abdoulaye Faye,SEN,DF,Lorient,21-092,2004,6.4,314,357,88.0,5586,2283,138,146,94.5,150,161,93.2,24,48,50.0,0,0.0,0.1,0.0,0,21,0,0,19
Matias Fernandez-Pardo,BEL,FW,Lille,20-323,2005,9.8,246,316,77.8,3724,823,144,161,89.4,83,104,79.8,14,22,63.6,3,2.7,2.2,0.3,17,8,23,3,34
Jonathan Fischer,DEN,GK,Metz,24-044,2001,15.2,541,644,84.0,12777,7337,129,130,99.2,293,294,99.7,119,219,54.3,0,0.0,0.0,0.0,1,5,0,0,0
Malick Fofana,BEL,FW,Lyon,20-267,2005,8.0,175,233,75.1,2460,606,113,133,85.0,48,59,81.4,8,17,47.1,1,1.9,1.8,-0.9,9,5,8,3,14
Rayan Fofana,FRA,FW,Lens,19-314,2006,5.0,61,88,69.3,718,59,41,47,87.2,12,18,66.7,2,5,40.0,0,0.2,0.1,-0.2,4,0,1,0,3
Seko Fofana,CIV,MF,Rennes,30-230,1995,7.3,325,364,89.3,4981,1050,172,185,93.0,127,140,90.7,15,23,65.2,0,0.5,0.7,-0.5,11,34,10,1,41
Przemysław Frankowski,POL,DF,Rennes,30-255,1995,9.0,383,501,76.4,6666,2039,169,190,88.9,165,193,85.5,39,76,51.3,2,2.2,1.9,-0.2,16,24,18,8,31
Ismaëlo Ganiou,BFA,DF,Lens,20-284,2005,4.8,229,268,85.4,3966,1699,106,114,93.0,102,112,91.1,17,35,48.6,0,0.0,0.0,0.0,1,21,0,0,12
Ulisses Garcia,SUI,DF,Marseille,29-346,1996,2.3,90,100,90.0,1557,370,40,44,90.9,46,50,92.0,4,5,80.0,0,0.1,0.0,-0.1,1,5,0,0,5
Jean-Philippe Gbamin,CIV,DF,Metz,30-089,1995,15.2,932,1051,88.7,18356,6739,319,330,96.7,505,520,97.1,98,174,56.3,1,1.1,0.2,-0.1,8,51,2,2,33
Yann Gboho,FRA,"MF,FW",Toulouse,24-343,2001,14.0,272,363,74.9,4360,1311,129,156,82.7,117,143,81.8,17,29,58.6,1,2.0,2.4,-1.0,28,36,29,6,69
Willem Geubbels,FRA,FW,Paris FC,24-129,2001,6.4,82,123,66.7,1102,156,52,70,74.3,24,36,66.7,2,3,66.7,0,0.4,0.6,-0.4,3,3,0,0,7
Rachid Ghezzal,ALG,FW,Lyon,33-228,1992,1.6,53,76,69.7,755,171,30,36,83.3,17,22,77.3,3,13,23.1,0,0.0,0.1,0.0,1,2,1,0,4
Olivier Giroud,FRA,FW,Lille,39-084,1986,11.4,165,243,67.9,2025,293,109,143,76.2,37,55,67.3,6,10,60.0,1,1.4,1.4,-0.4,14,9,2,0,10
Martial Godo,ENG,"MF,DF",Strasbourg,22-284,2003,3.4,91,107,85.0,1269,118,56,63,88.9,32,37,86.5,1,2,50.0,0,0.1,0.3,-0.1,1,1,1,0,5
Maxima Goffi,FRA,DF,Lille,17-334,2008,0.4,22,28,78.6,407,171,7,11,63.6,14,16,87.5,1,1,100.0,0,0.0,0.0,0.0,0,1,1,1,2
Aleksandr Golovin,RUS,"FW,MF",Monaco,29-207,1996,7.3,214,276,77.5,3065,688,120,139,86.3,71,85,83.5,10,22,45.5,1,0.7,0.4,0.3,7,14,6,0,28
André Gomes,POR,MF,Lille,32-146,1993,0.1,7,7,100.0,119,71,3,3,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,3
Angel Gomes,ENG,MF,Marseille,25-114,2000,9.8,524,583,89.9,8233,1633,249,274,90.9,218,231,94.4,31,43,72.1,0,0.8,0.9,-0.8,18,51,10,0,46
Rafael Gonçalves,POR,MF,Strasbourg,20-308,2005,2.7,160,177,90.4,2666,668,74,77,96.1,68,73,93.2,12,16,75.0,0,0.1,0.3,-0.1,3,12,1,0,15
Alimami Gory,MLI,"FW,MF",Paris FC,29-115,1996,3.0,55,61,90.2,770,127,33,34,97.1,18,20,90.0,2,2,100.0,0,0.0,0.1,0.0,0,0,1,0,4
Amine Gouiri,ALG,"FW,MF",Marseille,25-310,2000,4.2,94,119,79.0,1377,372,53,60,88.3,25,34,73.5,9,14,64.3,1,0.5,0.4,0.5,7,5,5,0,7
Tiago Gouveia,POR,"DF,MF",Nice,24-188,2001,4.2,113,143,79.0,1752,478,56,63,88.9,50,58,86.2,3,8,37.5,0,0.0,0.1,0.0,1,2,2,0,5
Jonathan Gradit,FRA,DF,Lens,33-029,1992,9.0,436,479,91.0,7911,2798,149,157,94.9,263,274,96.0,23,46,50.0,0,0.1,0.2,-0.1,2,43,2,1,37
Mason Greenwood,ENG,"FW,MF",Marseille,24-083,2001,13.6,597,769,77.6,10672,2835,277,322,86.0,227,283,80.2,71,115,61.7,3,4.0,3.6,-1.0,31,52,32,6,98
Dominik Greif,SVK,GK,Lyon,28-261,1997,12.0,375,456,82.2,8885,5678,87,87,100.0,212,212,100.0,76,156,48.7,1,0.1,0.0,0.9,1,4,0,0,1
Ismaël Guerti,FRA,MF,Metz,21-146,2004,0.3,19,23,82.6,302,66,10,10,100.0,5,7,71.4,3,5,60.0,0,0.0,0.0,0.0,0,1,0,0,1
Idrissa Guèye,SEN,FW,Metz,19-098,2006,1.5,8,16,50.0,110,22,5,10,50.0,3,6,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Morgan Guilavogui,GUI,"MF,FW",Lens,27-288,1998,5.0,142,185,76.8,2260,709,80,97,82.5,43,53,81.1,16,21,76.2,0,1.2,1.0,-1.2,8,15,11,1,28
Daouda Guindo,MLI,DF,Brest,23-070,2002,5.8,205,260,78.8,3441,1043,101,117,86.3,90,106,84.9,12,25,48.0,0,0.4,0.2,-0.4,2,10,2,2,11
Bahereba Guirassy,FRA,"FW,MF",Nantes,19-116,2006,7.7,117,192,60.9,1841,549,52,76,68.4,50,76,65.8,5,8,62.5,1,0.8,0.2,0.2,5,5,6,2,14
Achraf Hakimi,MAR,DF,Paris S-G,27-049,1998,7.3,630,698,90.3,8566,1813,387,410,94.4,185,210,88.1,25,34,73.5,0,0.7,0.9,-0.7,10,48,5,1,49
Adil Hamdani,FRA,FW,Lyon,16-336,2009,0.1,2,3,66.7,22,1,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Pierre-Yves Hamel,FRA,FW,Paris FC,31-323,1994,0.9,6,9,66.7,73,2,5,6,83.3,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Florent Hanin,ALG,DF,Angers,35-322,1990,4.5,157,202,77.7,2508,1151,92,102,90.2,49,65,75.4,10,24,41.7,0,0.3,0.2,-0.3,2,7,3,1,11
Hans Hateboer,NED,DF,Rennes,31-348,1994,0.2,8,10,80.0,105,20,6,7,85.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2
Hans Hateboer,NED,DF,Lyon,31-348,1994,2.5,112,139,80.6,1799,545,52,60,86.7,49,62,79.0,8,11,72.7,0,0.0,0.1,0.0,0,5,1,1,9
Gauthier Hein,FRA,MF,Metz,29-138,1996,13.1,655,769,85.2,12333,2253,297,317,93.7,243,273,89.0,104,152,68.4,3,2.1,1.6,0.9,22,64,16,2,84
Lucas Hernández,FRA,DF,Paris S-G,29-312,1996,9.5,747,811,92.1,11943,3599,356,369,96.5,345,364,94.8,30,56,53.6,1,0.4,0.2,0.6,8,68,2,0,48
Santiago Hidalgo,ARG,"FW,MF",Toulouse,20-309,2005,2.7,48,67,71.6,638,141,32,36,88.9,11,18,61.1,2,6,33.3,2,0.2,0.1,1.8,3,3,1,0,5
Lukáš Hrádecký,FIN,GK,Monaco,36-029,1989,6.9,152,203,74.9,3927,2997,33,33,100.0,76,77,98.7,43,92,46.7,0,0.0,0.0,0.0,0,2,0,0,1
Kwon Hyeokkyu,KOR,MF,Nantes,24-285,2001,8.4,192,224,85.7,3590,710,53,60,88.3,117,132,88.6,16,22,72.7,0,0.0,0.1,0.0,0,7,1,0,13
Hong Hyunseok,KOR,MF,Nantes,26-190,1999,3.2,59,88,67.0,846,219,39,48,81.3,17,24,70.8,3,13,23.1,0,0.0,0.1,0.0,1,7,0,0,7
Lucas Høgsberg,DEN,DF,Strasbourg,19-183,2006,9.3,563,611,92.1,10451,4255,190,201,94.5,317,327,96.9,51,71,71.8,0,0.1,0.4,-0.1,1,26,0,0,36
Pierre Højbjerg,DEN,MF,Marseille,30-140,1995,12.5,957,1035,92.5,15763,4519,457,480,95.2,417,442,94.3,59,77,76.6,1,1.0,1.6,0.0,10,137,9,0,100
Stanis Idumbo,BEL,"MF,DF",Monaco,20-177,2005,1.6,47,52,90.4,660,143,30,31,96.8,15,17,88.2,1,2,50.0,1,0.3,0.0,0.7,3,4,1,0,3
Hamza Igamane,MAR,"FW,MF",Lille,23-051,2002,4.8,98,135,72.6,1531,488,53,71,74.6,34,42,81.0,7,10,70.0,1,0.5,0.8,0.5,4,14,8,1,23
Jonathan Ikone,FRA,"FW,MF",Paris FC,27-235,1998,2.6,59,69,85.5,966,127,31,34,91.2,25,26,96.2,3,3,100.0,0,0.5,0.3,-0.5,4,3,2,1,5
George Ilenikhena,NGA,"FW,MF",Monaco,19-129,2006,3.2,29,41,70.7,394,58,16,18,88.9,8,11,72.7,1,2,50.0,0,0.3,0.2,-0.3,3,0,5,0,5
Jérémy Jacquet,FRA,DF,Rennes,20-163,2005,14.8,768,849,90.5,15515,6026,214,231,92.6,466,494,94.3,86,119,72.3,0,0.2,0.1,-0.2,5,53,2,0,42
Mathis Jangeal,FRA,MF,Paris S-G,17-182,2008,0.1,9,9,100.0,128,29,6,6,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Isak Jansson,SWE,"MF,FW",Nice,23-326,2002,5.2,81,116,69.8,1124,317,49,58,84.5,25,33,75.8,2,5,40.0,0,0.7,1.0,-0.7,6,8,4,3,12
Karl-Johan Johnsson,SWE,GK,Strasbourg,35-329,1990,1.0,27,34,79.4,604,391,10,10,100.0,12,12,100.0,5,12,41.7,0,0.0,0.0,0.0,0,0,0,0,0
Abdulai Juma Bah,SLE,DF,Nice,19-256,2006,10.0,531,566,93.8,9211,3194,210,224,93.8,283,292,96.9,32,43,74.4,0,0.4,0.5,-0.4,3,13,0,0,19
Hamed Junior Traorè,CIV,"MF,FW",Marseille,25-310,2000,0.9,12,22,54.5,226,94,4,5,80.0,7,10,70.0,1,5,20.0,0,0.0,0.0,0.0,0,1,1,0,1
Justin-Noël Kalumba,FRA,"FW,MF",Angers,20-363,2004,2.5,66,92,71.7,1160,420,26,38,68.4,33,39,84.6,6,13,46.2,0,0.2,0.4,-0.2,4,8,9,2,15
Warren Kamanzi,NOR,"DF,MF",Toulouse,25-042,2000,3.7,103,121,85.1,1422,435,58,62,93.5,38,41,92.7,2,6,33.3,0,0.3,0.5,-0.3,4,10,3,0,19
Bingourou Kamara,SEN,GK,Lorient,29-063,1996,3.0,60,74,81.1,1588,1253,12,13,92.3,33,33,100.0,15,27,55.6,0,0.0,0.0,0.0,0,3,0,0,0
Glen Kamara,FIN,"MF,FW",Rennes,30-056,1995,0.3,10,12,83.3,135,41,4,5,80.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Lee Kang-in,KOR,"MF,FW",Paris S-G,24-307,2001,9.6,568,646,87.9,9775,2404,279,293,95.2,212,232,91.4,60,93,64.5,2,2.0,2.4,0.0,26,57,20,7,73
Adam Karabec,CZE,FW,Lyon,22-174,2003,8.4,195,286,68.2,3301,952,101,115,87.8,66,92,71.7,19,59,32.2,0,1.1,1.4,-1.1,15,14,13,5,25
Dermane Karim,TOG,"MF,FW",Lorient,22-016,2003,8.5,241,295,81.7,3682,945,129,144,89.6,83,94,88.3,15,32,46.9,1,1.4,0.5,-0.4,8,21,3,0,31
Panos Katseris,GRE,"MF,DF",Lorient,24-171,2001,1.4,59,77,76.6,1077,245,25,32,78.1,25,31,80.6,8,11,72.7,0,0.5,0.4,-0.5,3,2,3,1,7
Ilan Kebbal,ALG,"FW,MF",Paris FC,27-167,1998,15.6,817,995,82.1,14063,4280,388,424,91.5,335,398,84.2,81,130,62.3,4,2.9,3.5,1.1,40,90,27,7,112
Yassine Kechta,MAR,MF,Le Havre,23-301,2002,10.2,224,300,74.7,3533,870,108,129,83.7,87,108,80.6,14,33,42.4,1,0.9,1.4,0.1,9,16,9,5,27
Thilo Kehrer,GER,DF,Monaco,29-093,1996,10.3,597,697,85.7,10946,3769,215,238,90.3,329,360,91.4,42,73,57.5,0,0.0,0.2,0.0,0,54,1,0,56
Reda Khadra,GER,"FW,MF",Le Havre,24-172,2001,2.3,34,52,65.4,500,188,14,18,77.8,14,17,82.4,2,8,25.0,0,0.2,0.4,-0.2,3,0,5,0,8
Ruben Kluivert,NED,DF,Lyon,24-216,2001,2.2,109,126,86.5,1861,505,48,55,87.3,52,59,88.1,6,8,75.0,1,0.1,0.2,0.9,1,4,0,0,6
Hervé Koffi,BFA,GK,Angers,29-068,1996,15.0,370,520,71.2,9618,5953,68,69,98.6,193,200,96.5,108,247,43.7,0,0.0,0.0,0.0,0,3,0,0,0
Enzo Koffi Vinette,FRA,"DF,FW",Le Havre,19-294,2006,0.1,8,11,72.7,147,47,3,4,75.0,4,5,80.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,3
Philipp Köhn,SUI,GK,Monaco,27-265,1998,9.1,228,269,84.8,5175,3656,66,67,98.5,120,120,100.0,42,82,51.2,0,0.0,0.0,0.0,0,1,0,0,0
Timothée Kolodziejczak,FRA,DF,Paris FC,34-083,1991,1.4,104,117,88.9,2163,1007,24,25,96.0,68,72,94.4,12,19,63.2,0,0.0,0.1,0.0,1,9,1,0,12
Geoffrey Kondogbia,CTA,"MF,DF",Marseille,32-311,1993,3.5,226,253,89.3,3354,755,110,119,92.4,90,98,91.8,9,16,56.3,0,0.0,0.1,0.0,0,16,2,0,13
Koffi Kouao,CIV,DF,Metz,27-217,1998,13.3,537,633,84.8,9398,3171,242,263,92.0,230,250,92.0,53,92,57.6,0,0.4,0.7,-0.4,7,43,6,4,47
Arsène Kouassi,BFA,"DF,MF",Lorient,21-103,2004,15.1,476,598,79.6,7481,2373,252,272,92.6,182,230,79.1,30,64,46.9,3,2.5,2.0,0.5,19,20,10,7,33
Seny Koumbassa,FRA,DF,Toulouse,18-186,2007,0.1,2,2,100.0,25,26,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Hamza Koutoune,MAR,DF,Nice,19-097,2006,0.0,5,6,83.3,34,2,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Jean-Philippe Krasso,CIV,FW,Paris FC,28-159,1997,8.0,112,158,70.9,1475,203,73,98,74.5,31,39,79.5,4,7,57.1,2,2.2,2.2,-0.2,15,5,5,0,10
Sael Kumbedi,FRA,DF,Lyon,20-272,2005,0.7,9,17,52.9,143,44,4,4,100.0,5,11,45.5,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Khvicha Kvaratskhelia,GEO,FW,Paris S-G,24-314,2001,7.6,355,424,83.7,5171,851,210,233,90.1,112,130,86.2,19,32,59.4,3,2.3,3.1,0.7,18,18,18,3,33
Godson Kyeremeh,FRA,"FW,MF",Le Havre,25-192,2000,3.7,55,77,71.4,825,168,26,32,81.3,17,21,81.0,5,8,62.5,1,0.5,0.3,0.5,4,2,3,3,5
Rémy Labeau Lascary,GLP,"FW,MF",Brest,22-295,2003,3.3,37,51,72.5,583,87,22,25,88.0,13,16,81.3,2,5,40.0,0,0.0,0.1,0.0,1,2,0,0,5
Mayckel Lahdo,SWE,"FW,MF",Nantes,22-358,2002,4.6,87,102,85.3,1344,202,44,48,91.7,36,40,90.0,5,7,71.4,1,0.5,0.1,0.5,5,4,3,0,6
Kenny Lala,MAD,DF,Brest,34-081,1991,15.9,648,856,75.7,14459,5305,194,217,89.4,299,369,81.0,149,232,64.2,1,1.9,2.4,-0.9,14,59,27,18,52
Théo Le Bris,FRA,DF,Lorient,23-083,2002,10.0,306,380,80.5,4512,1176,181,207,87.4,105,132,79.5,12,23,52.2,1,0.7,1.0,0.3,10,14,14,8,26
Julien Le Cardinal,FRA,DF,Brest,28-142,1997,3.6,118,145,81.4,2286,793,34,39,87.2,70,76,92.1,13,27,48.1,0,0.0,0.1,0.0,1,6,1,0,7
Raphael Le Guen,FRA,DF,Brest,19-113,2006,0.1,2,4,50.0,32,0,1,1,100.0,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Pierre Lees-Melou,FRA,MF,Paris FC,32-212,1993,9.8,419,500,83.8,7732,2107,185,209,88.5,178,199,89.4,49,71,69.0,1,0.6,0.6,0.4,6,49,5,0,53
Pierre Lees-Melou,FRA,MF,Brest,32-212,1993,2.0,81,103,78.6,1719,603,31,32,96.9,33,39,84.6,16,27,59.3,0,0.2,0.3,-0.2,3,10,5,1,16
Jordan Lefort,FRA,DF,Angers,32-136,1993,16.0,806,923,87.3,14947,6183,327,344,95.1,376,406,92.6,94,154,61.0,1,0.7,0.4,0.3,4,23,3,1,22
Alexander Legendre,ECU,DF,Rennes,17-245,2008,0.1,3,3,100.0,47,16,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Félix Lemaréchal,FRA,"MF,FW",Strasbourg,22-138,2003,6.0,184,245,75.1,2755,598,101,115,87.8,66,89,74.2,9,17,52.9,2,1.1,0.6,0.9,7,16,1,0,24
Donovan Léon,GUF,GK,Auxerre,33-050,1992,13.5,260,426,61.0,8531,6494,29,29,100.0,113,115,98.3,116,279,41.6,0,0.1,0.0,-0.1,1,6,0,0,0
Esteban Lepaul,FRA,FW,Angers,25-249,2000,1.9,22,36,61.1,318,72,11,15,73.3,11,16,68.8,0,4,0.0,0,0.2,0.0,-0.2,2,0,0,0,1
Esteban Lepaul,FRA,FW,Rennes,25-249,2000,12.4,159,212,75.0,2269,404,103,127,81.1,38,50,76.0,10,16,62.5,3,1.7,0.5,1.3,9,13,5,1,19
Johann Lepenant,FRA,MF,Nantes,23-062,2002,9.1,260,321,81.0,4730,1310,119,135,88.1,98,111,88.3,35,59,59.3,1,0.7,0.7,0.3,11,28,6,0,34
Louis Leroux,FRA,"DF,MF",Nantes,19-334,2006,10.3,283,392,72.2,5161,2438,121,147,82.3,125,157,79.6,31,68,45.6,1,0.4,0.5,0.6,10,30,7,4,28
Pol Lirola,ESP,"MF,DF",Marseille,28-132,1997,0.4,11,17,64.7,145,44,7,8,87.5,3,6,50.0,0,0,,0,0.1,0.1,-0.1,1,0,1,0,2
Gautier Lloris,FRA,DF,Le Havre,30-158,1995,14.4,768,828,92.8,15446,4134,200,209,95.7,490,504,97.2,68,100,68.0,1,1.0,0.2,0.0,3,43,3,0,61
Danny Loader,CMR,"FW,MF",Auxerre,25-117,2000,13.1,258,326,79.1,3724,852,154,181,85.1,71,88,80.7,16,25,64.0,1,2.3,0.8,-1.3,17,20,8,0,26
Bradley Locko,FRA,DF,Brest,23-231,2002,10.3,338,443,76.3,6037,2462,150,174,86.2,148,184,80.4,37,66,56.1,1,1.0,0.9,0.0,7,29,8,5,35
Anthony Lopes,POR,GK,Nantes,35-083,1990,15.0,454,576,78.8,12069,7309,65,65,100.0,267,267,100.0,121,242,50.0,0,0.0,0.0,0.0,0,8,0,0,2
Julien López,ALG,"FW,MF",Paris FC,33-297,1992,0.5,13,16,81.3,186,40,5,6,83.3,8,9,88.9,0,1,0.0,0,0.0,0.1,0.0,0,2,1,0,3
Maxime Lopez,FRA,MF,Paris FC,28-019,1997,14.0,1065,1226,86.9,18145,5632,482,512,94.1,470,512,91.8,90,157,57.3,3,4.0,3.4,-1.0,35,104,25,6,136
Tom Louchet,FRA,"MF,DF",Nice,22-233,2003,6.9,211,289,73.0,3175,1012,130,149,87.2,61,86,70.9,18,39,46.2,2,1.8,1.3,0.2,12,23,5,4,20
Marius Louer,FRA,DF,Angers,18-287,2007,0.1,11,13,84.6,208,92,4,4,100.0,6,6,100.0,1,2,50.0,0,0.0,0.1,0.0,1,2,1,1,2
Deiver Machado,COL,MF,Nantes,32-112,1993,0.9,24,27,88.9,369,37,9,9,100.0,13,13,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1
Deiver Machado,COL,DF,Lens,32-112,1993,3.0,103,126,81.7,1589,479,62,67,92.5,31,38,81.6,7,15,46.7,0,0.0,0.2,0.0,0,4,2,0,7
Lanroy Machine,FRA,"FW,MF",Angers,20-071,2005,2.1,37,48,77.1,502,144,22,24,91.7,10,11,90.9,2,5,40.0,0,0.0,0.0,0.0,0,3,0,0,4
Brian Madjo,LUX,FW,Metz,16-345,2009,1.7,10,18,55.6,117,13,5,7,71.4,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Hugo Magnetti,FRA,MF,Brest,27-207,1998,13.4,448,531,84.4,7706,1920,210,226,92.9,193,225,85.8,38,55,69.1,0,0.8,0.8,-0.8,8,49,5,0,54
Frank Magri,CMR,"FW,MF",Toulouse,26-110,1999,13.0,146,207,70.5,1938,377,96,124,77.4,34,49,69.4,6,10,60.0,0,1.2,0.9,-1.2,12,10,5,1,21
Ainsley Maitland-Niles,ENG,"DF,FW",Lyon,28-116,1997,13.5,546,653,83.6,8623,2664,282,309,91.3,214,248,86.3,37,61,60.7,2,2.0,1.9,0.0,10,33,11,3,44
Radosław Majecki,POL,GK,Brest,26-037,1999,9.6,244,342,71.3,7934,6281,32,32,100.0,106,108,98.1,106,200,53.0,0,0.0,0.0,0.0,0,2,0,0,0
Hamidou Makalou,MLI,"MF,FW",Brest,19-161,2006,1.7,48,68,70.6,882,282,23,28,82.1,18,22,81.8,7,15,46.7,0,0.2,0.2,-0.2,4,3,2,0,9
Jean-Victor Makengo,FRA,MF,Lorient,27-194,1998,6.9,172,211,81.5,2530,516,94,109,86.2,56,64,87.5,12,17,70.6,1,0.4,0.6,0.6,8,15,4,0,24
Pape Mamadou Sy,SEN,GK,Metz,28-235,1997,0.8,14,29,48.3,560,497,3,3,100.0,3,4,75.0,8,22,36.4,0,0.0,0.0,0.0,0,0,0,0,0
Felix Mambimbi,SUI,"FW,MF",Le Havre,24-339,2001,3.1,41,63,65.1,421,143,24,29,82.8,7,11,63.6,0,4,0.0,0,0.6,0.4,-0.6,4,4,2,0,7
Aïssa Mandi,ALG,DF,Lille,34-062,1991,12.2,751,841,89.3,15198,5525,230,248,92.7,415,438,94.7,101,138,73.2,0,0.6,0.7,-0.6,7,63,2,1,75
Orel Mangala,BEL,MF,Lyon,27-280,1998,0.1,9,10,90.0,122,55,6,6,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,4
Sekou Mara,FRA,FW,Auxerre,23-146,2002,7.2,95,128,74.2,1262,245,52,72,72.2,29,33,87.9,4,5,80.0,1,0.5,1.0,0.5,5,8,3,0,12
Vincent Marchetti,FRA,MF,Paris FC,28-172,1997,7.0,273,308,88.6,4267,948,146,157,93.0,106,114,93.0,16,28,57.1,0,0.1,0.2,-0.1,2,22,2,0,25
Marquinhos,BRA,DF,Paris S-G,31-223,1994,5.5,451,476,94.7,8585,2815,154,161,95.7,243,249,97.6,47,59,79.7,0,0.0,0.3,0.0,2,63,1,0,31
Clinton Mata,ANG,DF,Lyon,33-046,1992,14.5,799,889,89.9,14268,4460,297,320,92.8,459,477,96.2,38,81,46.9,0,0.1,0.3,-0.1,1,46,3,1,41
Rudy Matondo,FRA,MF,Auxerre,17-285,2008,5.5,172,198,86.9,2818,653,88,95,92.6,68,75,90.7,13,20,65.0,0,0.1,0.1,-0.1,1,16,1,1,17
Neal Maupay,FRA,FW,Marseille,29-131,1996,0.0,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Christian Mawissa,FRA,DF,Monaco,20-249,2005,5.8,399,428,93.2,6710,1624,164,174,94.3,208,217,95.9,21,27,77.8,0,0.0,0.1,0.0,0,23,0,0,19
Senny Mayulu,FRA,"MF,FW",Paris S-G,19-220,2006,8.7,304,349,87.1,4675,764,160,174,92.0,115,123,93.5,17,26,65.4,2,1.6,1.4,0.4,14,18,8,3,19
Ethan Mbappé,FRA,"FW,MF",Lille,18-359,2006,2.5,86,109,78.9,1280,364,54,57,94.7,25,35,71.4,6,12,50.0,1,1.1,1.0,-0.1,6,6,2,0,9
Ibrahim Mbaye,SEN,FW,Paris S-G,17-333,2008,7.3,333,398,83.7,4625,746,194,222,87.4,120,140,85.7,8,13,61.5,2,2.1,1.8,-0.1,13,10,14,2,28
Malick Mbaye,SEN,"FW,DF",Metz,21-261,2004,1.3,32,44,72.7,453,93,20,27,74.1,12,16,75.0,0,0,,0,0.1,0.0,-0.1,1,0,1,1,1
Chancel Mbemba,COD,DF,Lille,31-137,1994,6.6,345,383,90.1,6985,2111,77,85,90.6,234,244,95.9,31,47,66.0,0,0.2,0.1,-0.2,3,22,0,0,35
