Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
93,Lucas Chevalier,fr FRA,GK,Paris S-G,24-047,2001,14.0,395,336,390,5,0,0,395,0,0,,0,,258,1050,658,0,0,0,0,0,235,0,Matches
94,Ben Chilwell,eng ENG,DF,Strasbourg,29-002,1996,8.6,557,28,193,295,73,2,557,9,6,66.7,3,33.3,314,1193,608,9,10,0,15,3,359,13,Matches
95,Joris Chotard,fr FRA,MF,Brest,24-090,2001,14.0,673,51,176,402,97,5,673,5,3,60.0,2,40.0,336,1364,715,5,7,1,12,2,384,13,Matches
96,Djaoui Cissé,fr FRA,MF,Rennes,21-326,2004,7.9,506,6,91,253,167,15,506,19,7,36.8,12,63.2,253,1366,667,20,8,7,22,9,342,31,Matches
97,Mamoudou Cissokho,fr FRA,FW,Auxerre,18-003,2007,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
98,Jonathan Clauss,fr FRA,"DF,MF",Nice,33-089,1992,11.8,857,38,191,365,311,20,857,17,14,82.4,3,17.6,449,2099,1190,31,21,1,19,6,508,84,Matches
99,Maxime Colin,fr FRA,DF,Metz,34-038,1991,8.9,561,29,242,254,69,4,561,5,4,80.0,1,20.0,308,1456,692,8,8,2,6,6,337,6,Matches
100,Francis Coquelin,fr FRA,MF,Nantes,34-224,1991,1.7,82,3,34,44,6,2,82,3,3,100.0,0,0.0,51,142,37,0,0,0,1,0,53,0,Matches
101,Derek Cornelius,ca CAN,DF,Marseille,28-028,1997,0.6,22,7,13,9,0,0,22,0,0,,0,,9,27,9,0,0,0,0,0,11,0,Matches
102,Félix Correia,pt POR,"FW,MF",Lille,24-335,2001,11.6,627,9,67,246,317,35,627,26,7,26.9,17,65.4,372,1742,957,29,27,9,16,11,433,113,Matches
