Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Florent Hanin,ALG,DF,Angers,35-322,1990,4.5,8,6,6,2,0,4,9,44.4,5,6,2,4,6,14,15,0
Hans Hateboer,NED,DF,Rennes,31-348,1994,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Hans Hateboer,NED,DF,Lyon,31-348,1994,2.5,1,1,0,0,1,0,2,0.0,2,1,0,1,1,2,6,0
Gauthier Hein,FRA,MF,Metz,29-138,1996,13.1,9,4,1,3,5,6,10,60.0,4,3,1,2,2,11,3,0
Lucas Hernández,FRA,DF,Paris S-G,29-312,1996,9.5,11,4,3,7,1,7,10,70.0,3,10,6,4,10,21,28,0
Santiago Hidalgo,ARG,"FW,MF",Toulouse,20-309,2005,2.7,6,4,3,3,0,2,7,28.6,5,5,1,4,1,7,5,0
Lukáš Hrádecký,FIN,GK,Monaco,36-029,1989,6.9,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0
Kwon Hyeokkyu,KOR,MF,Nantes,24-285,2001,8.4,15,5,8,5,2,10,19,52.6,9,15,8,7,7,22,30,1
Hong Hyunseok,KOR,MF,Nantes,26-190,1999,3.2,9,6,4,3,2,5,7,71.4,2,5,1,4,3,12,3,0
Lucas Høgsberg,DEN,DF,Strasbourg,19-183,2006,9.3,11,6,6,4,1,8,14,57.1,6,8,7,1,8,19,26,2
Pierre Højbjerg,DEN,MF,Marseille,30-140,1995,12.5,12,8,3,7,2,5,14,35.7,9,12,3,9,8,20,14,1
Stanis Idumbo,BEL,"MF,DF",Monaco,20-177,2005,1.6,2,2,1,1,0,2,3,66.7,1,1,0,1,0,2,2,0
Hamza Igamane,MAR,"FW,MF",Lille,23-051,2002,4.8,7,4,0,6,1,3,4,75.0,1,4,0,4,2,9,2,0
Jonathan Ikone,FRA,"FW,MF",Paris FC,27-235,1998,2.6,5,3,1,3,1,1,5,20.0,4,2,0,2,0,5,2,0
George Ilenikhena,NGA,"FW,MF",Monaco,19-129,2006,3.2,1,0,0,0,1,0,1,0.0,1,2,1,1,0,1,2,0
Jérémy Jacquet,FRA,DF,Rennes,20-163,2005,14.8,23,13,12,11,0,9,11,81.8,2,22,12,10,16,39,77,3
Mathis Jangeal,FRA,MF,Paris S-G,17-182,2008,0.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0
Isak Jansson,SWE,"MF,FW",Nice,23-326,2002,5.2,8,6,0,6,2,2,8,25.0,6,3,0,3,5,13,2,1
Karl-Johan Johnsson,SWE,GK,Strasbourg,35-329,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Abdulai Juma Bah,SLE,DF,Nice,19-256,2006,10.0,9,4,5,3,1,3,5,60.0,2,16,12,4,9,18,66,0
Hamed Junior Traorè,CIV,"MF,FW",Marseille,25-310,2000,0.9,1,0,0,1,0,0,0,,0,2,1,1,0,1,0,0
Justin-Noël Kalumba,FRA,"FW,MF",Angers,20-363,2004,2.5,6,3,1,4,1,3,3,100.0,0,1,0,1,1,7,3,0
Warren Kamanzi,NOR,"DF,MF",Toulouse,25-042,2000,3.7,7,3,3,3,1,6,7,85.7,1,3,1,2,1,8,10,0
Bingourou Kamara,SEN,GK,Lorient,29-063,1996,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Glen Kamara,FIN,"MF,FW",Rennes,30-056,1995,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lee Kang-in,KOR,"MF,FW",Paris S-G,24-307,2001,9.6,9,3,3,5,1,6,12,50.0,6,5,1,4,2,11,3,3
Adam Karabec,CZE,FW,Lyon,22-174,2003,8.4,3,2,1,1,1,0,5,0.0,5,6,1,5,1,4,1,1
Dermane Karim,TOG,"MF,FW",Lorient,22-016,2003,8.5,15,10,8,6,1,7,14,50.0,7,6,2,4,6,21,4,0
Panos Katseris,GRE,"MF,DF",Lorient,24-171,2001,1.4,1,1,1,0,0,1,3,33.3,2,0,0,0,5,6,3,0
Ilan Kebbal,ALG,"FW,MF",Paris FC,27-167,1998,15.6,22,14,8,12,2,10,19,52.6,9,8,0,8,5,27,5,0
Yassine Kechta,MAR,MF,Le Havre,23-301,2002,10.2,18,8,7,8,3,9,29,31.0,20,13,3,10,10,28,11,2
Thilo Kehrer,GER,DF,Monaco,29-093,1996,10.3,22,11,12,8,2,17,23,73.9,6,23,13,10,13,35,38,2
Reda Khadra,GER,"FW,MF",Le Havre,24-172,2001,2.3,6,3,3,1,2,4,6,66.7,2,1,0,1,0,6,1,0
Ruben Kluivert,NED,DF,Lyon,24-216,2001,2.2,6,4,3,2,1,4,7,57.1,3,4,1,3,4,10,10,0
Hervé Koffi,BFA,GK,Angers,29-068,1996,15.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,13,3
Enzo Koffi Vinette,FRA,"DF,FW",Le Havre,19-294,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Philipp Köhn,SUI,GK,Monaco,27-265,1998,9.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1
Timothée Kolodziejczak,FRA,DF,Paris FC,34-083,1991,1.4,0,0,0,0,0,0,0,,0,1,1,0,2,2,8,1
Geoffrey Kondogbia,CTA,"MF,DF",Marseille,32-311,1993,3.5,6,3,1,4,1,2,4,50.0,2,7,4,3,5,11,10,0
Koffi Kouao,CIV,DF,Metz,27-217,1998,13.3,39,26,23,11,5,29,53,54.7,24,13,5,8,10,49,42,0
Arsène Kouassi,BFA,"DF,MF",Lorient,21-103,2004,15.1,15,12,8,5,2,5,9,55.6,4,9,1,8,14,29,30,0
Seny Koumbassa,FRA,DF,Toulouse,18-186,2007,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
Hamza Koutoune,MAR,DF,Nice,19-097,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jean-Philippe Krasso,CIV,FW,Paris FC,28-159,1997,8.0,6,4,1,3,2,4,7,57.1,3,7,1,6,1,7,5,0
Sael Kumbedi,FRA,DF,Lyon,20-272,2005,0.7,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0
Khvicha Kvaratskhelia,GEO,FW,Paris S-G,24-314,2001,7.6,12,4,3,4,5,5,9,55.6,4,8,2,6,5,17,5,0
Godson Kyeremeh,FRA,"FW,MF",Le Havre,25-192,2000,3.7,5,5,2,3,0,4,6,66.7,2,5,0,5,0,5,3,0
Rémy Labeau Lascary,GLP,"FW,MF",Brest,22-295,2003,3.3,3,2,0,1,2,1,5,20.0,4,6,0,6,1,4,0,0
Mayckel Lahdo,SWE,"FW,MF",Nantes,22-358,2002,4.6,5,2,0,2,3,3,5,60.0,2,5,0,5,0,5,2,0
Kenny Lala,MAD,DF,Brest,34-081,1991,15.9,19,11,10,5,4,10,26,38.5,16,14,6,8,12,31,45,2
Théo Le Bris,FRA,DF,Lorient,23-083,2002,10.0,23,18,13,4,6,12,15,80.0,3,7,1,6,4,27,23,0
Julien Le Cardinal,FRA,DF,Brest,28-142,1997,3.6,5,4,4,1,0,1,4,25.0,3,12,5,7,3,8,23,0
Raphael Le Guen,FRA,DF,Brest,19-113,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pierre Lees-Melou,FRA,MF,Paris FC,32-212,1993,9.8,26,18,15,7,4,14,26,53.8,12,16,5,11,9,35,15,1
Pierre Lees-Melou,FRA,MF,Brest,32-212,1993,2.0,8,4,2,4,2,5,11,45.5,6,3,0,3,0,8,2,0
Jordan Lefort,FRA,DF,Angers,32-136,1993,16.0,19,11,16,3,0,14,22,63.6,8,13,9,4,23,42,88,2
Alexander Legendre,ECU,DF,Rennes,17-245,2008,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Félix Lemaréchal,FRA,"MF,FW",Strasbourg,22-138,2003,6.0,17,6,6,6,5,7,16,43.8,9,13,0,13,3,20,7,1
Donovan Léon,GUF,GK,Auxerre,33-050,1992,13.5,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,6,3
Esteban Lepaul,FRA,FW,Angers,25-249,2000,1.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Esteban Lepaul,FRA,FW,Rennes,25-249,2000,12.4,4,2,1,1,2,0,5,0.0,5,2,0,2,1,5,9,0
Johann Lepenant,FRA,MF,Nantes,23-062,2002,9.1,32,23,18,14,0,17,30,56.7,13,15,3,12,8,40,13,0
Louis Leroux,FRA,"DF,MF",Nantes,19-334,2006,10.3,19,11,11,8,0,11,20,55.0,9,16,2,14,3,22,30,1
Pol Lirola,ESP,"MF,DF",Marseille,28-132,1997,0.4,0,0,0,0,0,0,0,,0,2,0,2,1,1,1,0
Gautier Lloris,FRA,DF,Le Havre,30-158,1995,14.4,18,8,13,4,1,11,17,64.7,6,14,11,3,25,43,73,0
Danny Loader,CMR,"FW,MF",Auxerre,25-117,2000,13.1,14,7,4,6,4,7,13,53.8,6,11,0,11,5,19,11,0
Bradley Locko,FRA,DF,Brest,23-231,2002,10.3,35,17,26,9,0,25,39,64.1,14,6,0,6,8,43,22,0
Anthony Lopes,POR,GK,Nantes,35-083,1990,15.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,16,0
Julien López,ALG,"FW,MF",Paris FC,33-297,1992,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Maxime Lopez,FRA,MF,Paris FC,28-019,1997,14.0,15,12,6,4,5,7,14,50.0,7,6,1,5,6,21,7,1
Tom Louchet,FRA,"MF,DF",Nice,22-233,2003,6.9,17,7,6,7,4,4,8,50.0,4,10,4,6,7,24,19,0
Marius Louer,FRA,DF,Angers,18-287,2007,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Deiver Machado,COL,MF,Nantes,32-112,1993,0.9,2,1,0,1,1,2,2,100.0,0,1,0,1,1,3,2,1
Deiver Machado,COL,DF,Lens,32-112,1993,3.0,1,0,0,1,0,1,3,33.3,2,3,0,3,3,4,4,0
Lanroy Machine,FRA,"FW,MF",Angers,20-071,2005,2.1,3,1,1,2,0,1,4,25.0,3,3,0,3,0,3,1,0
Brian Madjo,LUX,FW,Metz,16-345,2009,1.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Hugo Magnetti,FRA,MF,Brest,27-207,1998,13.4,26,17,13,10,3,14,26,53.8,12,11,0,11,19,45,19,2
Frank Magri,CMR,"FW,MF",Toulouse,26-110,1999,13.0,7,2,0,6,1,2,8,25.0,6,9,1,8,3,10,12,0
Ainsley Maitland-Niles,ENG,"DF,FW",Lyon,28-116,1997,13.5,29,17,21,5,3,18,27,66.7,9,14,2,12,16,45,35,0
Radosław Majecki,POL,GK,Brest,26-037,1999,9.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2
Hamidou Makalou,MLI,"MF,FW",Brest,19-161,2006,1.7,1,1,0,0,1,1,1,100.0,0,2,1,1,3,4,1,0
Jean-Victor Makengo,FRA,MF,Lorient,27-194,1998,6.9,12,7,2,9,1,7,10,70.0,3,4,0,4,3,15,8,1
Pape Mamadou Sy,SEN,GK,Metz,28-235,1997,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
Felix Mambimbi,SUI,"FW,MF",Le Havre,24-339,2001,3.1,6,3,3,1,2,3,5,60.0,2,3,0,3,3,9,3,0
Aïssa Mandi,ALG,DF,Lille,34-062,1991,12.2,19,13,9,8,2,12,18,66.7,6,9,8,1,19,38,45,1
Orel Mangala,BEL,MF,Lyon,27-280,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sekou Mara,FRA,FW,Auxerre,23-146,2002,7.2,6,4,0,2,4,1,2,50.0,1,7,0,7,1,7,2,0
Vincent Marchetti,FRA,MF,Paris FC,28-172,1997,7.0,12,11,8,3,1,8,12,66.7,4,3,2,1,3,15,18,0
Marquinhos,BRA,DF,Paris S-G,31-223,1994,5.5,10,9,3,7,0,8,8,100.0,0,2,0,2,3,13,19,0
Clinton Mata,ANG,DF,Lyon,33-046,1992,14.5,20,9,11,8,1,10,16,62.5,6,21,17,4,12,32,66,1
Rudy Matondo,FRA,MF,Auxerre,17-285,2008,5.5,10,8,4,2,4,3,10,30.0,7,5,2,3,6,16,7,0
Neal Maupay,FRA,FW,Marseille,29-131,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Christian Mawissa,FRA,DF,Monaco,20-249,2005,5.8,10,8,5,5,0,9,14,64.3,5,5,4,1,11,21,31,0
Senny Mayulu,FRA,"MF,FW",Paris S-G,19-220,2006,8.7,27,14,5,13,9,9,11,81.8,2,8,0,8,5,32,3,0
Ethan Mbappé,FRA,"FW,MF",Lille,18-359,2006,2.5,8,4,4,3,1,2,5,40.0,3,4,0,4,0,8,1,0
Ibrahim Mbaye,SEN,FW,Paris S-G,17-333,2008,7.3,8,5,1,4,3,6,8,75.0,2,4,0,4,5,13,2,1
Malick Mbaye,SEN,"FW,DF",Metz,21-261,2004,1.3,4,2,0,4,0,2,2,100.0,0,2,0,2,1,5,2,0
Chancel Mbemba,COD,DF,Lille,31-137,1994,6.6,14,9,10,2,2,7,11,63.6,4,6,4,2,6,20,39,2
Michel Mboula,GAB,DF,Metz,22-237,2003,1.9,3,3,1,1,1,3,3,100.0,0,3,1,2,2,5,5,0
Pathé Mboup,SEN,FW,Brest,22-119,2003,7.5,16,13,8,5,3,4,12,33.3,8,7,0,7,9,25,6,0
Moustapha Mbow,SEN,DF,Paris FC,25-290,2000,15.0,28,13,15,13,0,14,20,70.0,6,19,11,8,20,48,72,0
Mark McKenzie,USA,DF,Toulouse,26-301,1999,14.1,24,15,14,7,3,18,21,85.7,3,19,10,9,10,34,57,0
Facundo Medina,ARG,DF,Marseille,26-209,1999,1.6,4,4,2,1,1,2,4,50.0,2,0,0,0,0,4,3,0
Bamo Meïté,CIV,DF,Lorient,24-020,2001,9.4,9,7,6,3,0,6,11,54.5,5,11,7,4,7,16,43,0
Mohamed Meité,FRA,FW,Rennes,18-073,2007,4.7,2,2,0,1,1,0,1,0.0,1,3,1,2,1,3,8,0
Cléo Melieres,FRA,DF,Metz,20-254,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Nuno Mendes,POR,DF,Paris S-G,23-187,2002,6.4,10,9,4,5,1,6,9,66.7,3,9,2,7,5,15,8,0
Antoine Mendy,SEN,DF,Nice,21-210,2004,13.7,32,24,23,7,2,13,27,48.1,14,28,14,14,8,40,95,4
Formose Mendy,SEN,DF,Lorient,24-355,2001,1.5,3,2,2,1,0,3,5,60.0,2,2,0,2,3,6,15,0
Gideon Mensah,GHA,DF,Auxerre,27-158,1998,11.8,24,18,14,8,2,12,22,54.5,10,12,1,11,16,40,30,1
Khalis Merah,FRA,"MF,FW",Lyon,18-302,2007,5.7,5,2,1,3,1,2,10,20.0,8,5,0,5,1,6,3,4
Quentin Merlin,FRA,DF,Rennes,23-221,2002,11.4,13,9,8,2,3,9,17,52.9,8,24,6,18,12,25,31,1
Rafik Messali,FRA,"MF,DF",Toulouse,22-239,2003,1.5,3,2,2,1,0,1,2,50.0,1,0,0,0,3,6,8,0
Dayann Methalie,FRA,"DF,MF",Toulouse,19-311,2006,12.9,34,19,18,10,6,15,18,83.3,3,10,3,7,11,45,25,1
Thomas Meunier,BEL,DF,Lille,34-102,1991,11.6,15,9,7,5,3,9,15,60.0,6,7,2,5,11,26,38,0
Lucas Michal,FRA,"FW,MF",Monaco,20-185,2005,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Georges Mikautadze,GEO,FW,Lyon,25-053,2000,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Takumi Minamino,JPN,"MF,FW",Monaco,30-341,1995,10.5,3,2,1,1,1,1,13,7.7,12,12,2,10,4,7,6,0
Tadjidine Mmadi,FRA,FW,Marseille,18-295,2007,0.2,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0
Terem Moffi,NGA,FW,Nice,26-212,1999,5.4,1,1,0,0,1,1,4,25.0,3,3,0,3,0,1,1,0
Mostafa Mohamed,EGY,FW,Nantes,28-025,1997,8.4,8,6,3,4,1,4,8,50.0,4,6,3,3,6,14,9,0
Enzo Molebe,FRA,FW,Lyon,18-096,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Afonso Moreira,POR,FW,Lyon,20-279,2005,6.3,12,9,6,3,3,9,12,75.0,3,5,0,5,4,16,9,0
Diego Moreira,BEL,"DF,MF",Strasbourg,21-139,2004,12.5,23,12,12,5,6,15,27,55.6,12,12,3,9,12,35,21,0
Tyler Morton,ENG,MF,Lyon,23-053,2002,13.6,24,15,7,13,4,11,14,78.6,3,10,7,3,9,33,20,1
Daren Mosengo,FRA,MF,Le Havre,19-134,2006,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Samir El Mourabet,MAR,MF,Strasbourg,20-078,2005,10.2,32,13,5,21,6,17,23,73.9,6,17,6,11,9,41,7,2
Louis Mouton,FRA,MF,Angers,23-203,2002,10.9,22,14,4,12,6,7,22,31.8,15,9,3,6,4,26,10,0
Ngal'Ayel Mukau,COD,"MF,FW",Lille,21-023,2004,5.4,8,4,2,5,1,5,10,50.0,5,7,0,7,2,10,2,0
Nordan Mukiele,FRA,MF,Rennes,19-314,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Yvon Mvogo,SUI,GK,Lorient,31-200,1994,13.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,2
Joel Mvuka,NOR,"DF,MF",Lorient,23-041,2002,5.2,19,9,12,6,1,11,13,84.6,2,0,0,0,6,25,12,1
Junior Mwanga,FRA,"DF,MF",Strasbourg,22-226,2003,2.0,8,5,3,4,1,5,7,71.4,2,3,0,3,1,9,3,0
Junior Mwanga,FRA,"MF,DF",Nantes,22-226,2003,11.3,22,10,8,11,3,8,16,50.0,8,12,4,8,9,31,15,0
Bilal Nadir,MAR,"MF,FW",Marseille,22-025,2003,4.0,6,4,2,3,1,3,10,30.0,7,1,1,0,2,8,3,0
Mahamadou Nagida,CMR,DF,Rennes,20-178,2005,1.0,2,1,2,0,0,1,3,33.3,2,2,2,0,1,3,6,1
Younes Namli,DEN,"FW,MF",Le Havre,31-186,1994,3.6,9,5,3,4,2,6,11,54.5,5,3,0,3,6,15,5,0
Sebastian Nanasi,SWE,MF,Strasbourg,23-221,2002,3.7,4,2,1,2,1,1,6,16.7,5,1,0,1,4,8,4,0
Rassoul Ndiaye,SEN,MF,Le Havre,24-012,2001,12.0,24,12,13,10,1,12,29,41.4,17,13,2,11,5,29,10,0
Quentin Ndjantou Mbitcha,FRA,"MF,FW",Paris S-G,18-153,2007,4.0,2,1,1,0,1,2,6,33.3,4,6,1,5,2,4,2,0
Tanguy Ndombele,FRA,"MF,FW",Nice,28-360,1996,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joseph Nduquidi,FRA,MF,Metz,21-053,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Loïc Nego,HUN,DF,Le Havre,34-342,1991,13.6,22,11,12,7,3,15,25,60.0,10,7,2,5,19,41,51,1
João Neves,POR,MF,Paris S-G,21-087,2004,7.0,15,8,4,6,5,7,13,53.8,6,7,3,4,5,20,2,1
Mikayil Ngor Faye,SEN,DF,Rennes,21-162,2004,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Nathan Ngoy,BEL,DF,Lille,22-196,2003,11.7,18,10,9,8,1,13,20,65.0,7,7,5,2,18,36,49,5
Bernard Nguene,CMR,FW,Nice,19-141,2006,1.4,4,1,2,2,0,4,5,80.0,1,0,0,0,3,7,2,0
Moussa Niakhate,SEN,DF,Lyon,29-290,1996,15.2,17,10,9,7,1,10,16,62.5,6,24,10,14,10,27,84,2
Rasmus Nicolaisen,DEN,DF,Toulouse,28-282,1997,13.6,14,9,7,6,1,8,13,61.5,5,17,8,9,19,33,77,1
Obed Nkambadio,FRA,GK,Paris FC,22-319,2003,11.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,2
Rabby Nzingoula,FRA,"DF,MF",Strasbourg,20-028,2005,0.6,2,1,1,0,1,0,1,0.0,1,1,0,1,1,3,2,0
Matt O'Riley,DEN,MF,Marseille,25-032,2000,7.4,13,4,2,6,5,7,14,50.0,7,7,3,4,5,18,8,0
Noam Obougou Jacquet,FRA,FW,Le Havre,19-283,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tuomas Ollila,FIN,DF,Paris FC,25-243,2000,3.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,7,2
Andrew Omobamidele,IRL,DF,Strasbourg,23-183,2002,4.9,1,1,1,0,0,0,0,,0,6,4,2,5,6,26,0
Fredrik Oppegard,NOR,DF,Auxerre,23-138,2002,6.2,15,11,9,6,0,11,11,100.0,0,9,2,7,8,23,16,0
Gabriel Osho,NGA,DF,Auxerre,27-131,1998,1.5,3,2,3,0,0,0,0,,0,6,2,4,1,4,2,1
Ibrahim Osman,GHA,"MF,FW",Auxerre,21-024,2004,5.9,9,7,1,6,2,4,7,57.1,3,4,0,4,3,12,1,0
Abdoul Ouattara,FRA,"DF,MF",Strasbourg,20-062,2005,9.4,12,6,7,3,2,3,8,37.5,5,7,0,7,8,20,14,0
Kassoum Ouattara,FRA,"DF,FW",Monaco,21-070,2004,7.7,18,10,6,10,2,6,14,42.9,8,13,0,13,8,26,11,2
Elisha Owusu,GHA,MF,Auxerre,28-046,1997,10.1,28,18,16,10,2,11,19,57.9,8,17,4,13,12,40,19,0
Berke Özer,TUR,GK,Lille,25-212,2000,14.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,8,1
Willian Pacho,ECU,DF,Paris S-G,24-068,2001,9.3,15,12,9,4,2,9,12,75.0,3,11,4,7,8,23,26,0
Kendry Páez,ECU,"MF,FW",Strasbourg,18-233,2007,4.6,6,4,2,4,0,2,16,12.5,14,10,0,10,3,9,6,1
Pablo Pagis,FRA,"MF,FW",Lorient,22-359,2002,7.9,7,3,1,6,0,4,9,44.4,5,13,2,11,9,16,11,0
Igor Paixão,BRA,"FW,MF",Marseille,25-178,2000,9.6,9,4,3,4,2,2,11,18.2,9,8,1,7,8,17,9,0
Emerson Palmieri,ITA,DF,Marseille,31-142,1994,11.4,22,14,9,8,5,16,19,84.2,3,13,5,8,22,44,27,1
Joaquín Panichelli,ARG,"FW,MF",Strasbourg,23-077,2002,14.6,19,5,4,8,7,7,17,41.2,10,18,7,11,9,28,20,0
Benjamin Pavard,FRA,DF,Marseille,29-270,1996,10.4,14,5,5,7,2,8,11,72.7,3,8,5,3,10,24,32,0
Mike Penders,BEL,GK,Strasbourg,20-145,2005,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,2
Kojo Peprah Oppong,GHA,DF,Nice,21-202,2004,13.8,25,16,15,7,3,10,16,62.5,6,13,11,2,14,39,66,0
Romain Perraud,FRA,DF,Lille,28-092,1997,12.8,23,15,7,12,4,14,25,56.0,11,15,2,13,11,34,32,0
Prosper Peter,NGA,FW,Angers,18-136,2007,7.1,3,1,1,1,1,0,1,0.0,1,7,0,7,2,5,4,0
Damián Pizarro,CHI,FW,Le Havre,20-270,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Paul Pogba,FRA,MF,Monaco,32-283,1993,0.4,3,3,1,1,1,2,2,100.0,0,0,0,0,1,4,2,0
Kenny Quetant,FRA,MF,Le Havre,19-159,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adrien Rabiot,FRA,MF,Marseille,30-264,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Uroš Radaković,SRB,"DF,MF",Nantes,31-267,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Ugo Raghouber,FRA,FW,Lille,22-163,2003,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Gonçalo Ramos,POR,FW,Paris S-G,24-186,2001,8.8,8,7,4,2,2,4,13,30.8,9,5,0,5,3,11,3,0
Lilian Raolisoa,FRA,"FW,DF",Angers,25-190,2000,9.0,24,13,14,8,2,12,19,63.2,7,3,1,2,7,31,21,0
Guillaume Restes,FRA,GK,Toulouse,20-287,2005,16.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,3
Alexsandro Ribeiro,BRA,DF,Lille,26-136,1999,3.5,6,4,4,1,1,2,3,66.7,1,0,0,0,8,14,23,0
Fabian Rieder,SUI,MF,Rennes,23-310,2002,1.5,3,2,1,1,1,3,8,37.5,5,5,1,4,2,5,2,0
Robin Risser,FRA,GK,Lens,21-021,2004,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Ryan Rodin,FRA,FW,Auxerre,19-296,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Valentin Rongier,FRA,MF,Rennes,31-016,1994,14.5,28,21,15,10,3,19,29,65.5,10,17,7,10,17,45,26,1
Pablo Rosario,DOM,MF,Nice,28-350,1997,0.3,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Lucas Rosier,FRA,FW,Rennes,18-286,2007,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anthony Rouault,FRA,DF,Rennes,24-208,2001,9.5,15,7,12,2,1,10,18,55.6,8,14,9,5,12,27,49,1
Jonathan Rowe,ENG,FW,Marseille,22-237,2003,0.7,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0
Fabián Ruiz Peña,ESP,MF,Paris S-G,29-264,1996,6.8,5,4,1,2,2,2,9,22.2,7,8,0,8,4,9,4,1
Gerónimo Rulli,ARG,GK,Marseille,33-217,1992,13.0,2,0,2,0,0,2,3,66.7,1,0,0,0,0,2,14,2
Matvei Safonov,RUS,GK,Paris S-G,26-301,1999,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Osame Sahraoui,MAR,"FW,MF",Lille,24-195,2001,4.9,5,3,1,3,1,3,6,50.0,3,5,1,4,3,8,2,2
Wesley Saïd,FRA,MF,Lens,30-248,1995,12.1,9,5,4,2,3,2,5,40.0,3,13,0,13,7,16,12,0
Mathis Saka,FRA,MF,Toulouse,19-094,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ibrahim Salah,MAR,FW,Rennes,24-115,2001,0.4,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Mohammed Salisu,GHA,DF,Monaco,26-250,1999,11.0,23,9,18,3,2,13,24,54.2,11,22,21,1,17,40,85,2
Mbwana Samatta,TAN,FW,Le Havre,33-000,1992,7.7,2,1,0,1,1,1,7,14.3,6,4,0,4,2,4,0,0
Mama Samba Baldé,GNB,FW,Brest,30-047,1995,6.9,11,6,4,2,5,7,8,87.5,1,3,0,3,4,15,5,0
Brice Samba,FRA,GK,Rennes,31-242,1994,16.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,7,1
Ibou Sané,SEN,"FW,MF",Metz,20-270,2005,4.2,4,3,3,1,0,2,3,66.7,1,5,0,5,1,5,3,0
Sadibou Sané,SEN,DF,Metz,21-196,2004,5.6,14,10,8,6,0,9,16,56.3,7,7,2,5,8,22,27,0
Arouna Sangante,SEN,DF,Le Havre,23-255,2002,14.6,15,7,9,6,0,10,18,55.6,8,16,9,7,17,32,73,3
