Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Breel Embolo,SUI,FW,Rennes,28-312,1997,9.5,4,15,8,53.3,1.58,0.84,0.27,0.5,12.9,0,0,0,3.2,3.2,0.21,0.8,0.8
Emanuel Emegha,NED,FW,Strasbourg,22-323,2003,4.6,4,16,6,37.5,3.48,1.3,0.25,0.67,12.3,1,0,0,3.5,3.5,0.22,0.5,0.5
Emersonn,BRA,FW,Toulouse,21-160,2004,8.7,3,32,10,31.3,3.67,1.15,0.09,0.3,12.9,0,0,0,4.4,4.4,0.14,-1.4,-1.4
Julio Enciso,PAR,"MF,FW",Strasbourg,21-334,2004,6.7,0,18,6,33.3,2.7,0.9,0.0,0.0,19.8,1,0,0,1.9,1.9,0.11,-1.9,-1.9
Ansu Fati,ESP,"MF,FW",Monaco,23-053,2002,4.7,5,15,5,33.3,3.17,1.06,0.13,0.4,15.8,0,3,4,6.8,3.5,0.24,-1.8,-1.5
Abdoulaye Faye,SEN,DF,Lorient,21-092,2004,6.4,0,6,1,16.7,0.94,0.16,0.0,0.0,11.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Matias Fernandez-Pardo,BEL,FW,Lille,20-323,2005,9.8,2,22,9,40.9,2.24,0.92,0.09,0.22,14.8,0,0,0,2.5,2.5,0.12,-0.5,-0.5
Jonathan Fischer,DEN,GK,Metz,24-044,2001,15.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Malick Fofana,BEL,FW,Lyon,20-267,2005,8.0,2,18,9,50.0,2.25,1.12,0.11,0.22,14.9,0,0,0,2.7,2.7,0.15,-0.7,-0.7
Rayan Fofana,FRA,FW,Lens,19-314,2006,5.0,2,21,7,33.3,4.16,1.39,0.1,0.29,16.0,0,0,0,3.0,3.0,0.15,-1.0,-1.0
Seko Fofana,CIV,MF,Rennes,30-230,1995,7.3,1,9,3,33.3,1.24,0.41,0.11,0.33,21.4,0,0,0,1.0,1.0,0.12,0.0,0.0
Przemysław Frankowski,POL,DF,Rennes,30-255,1995,9.0,0,5,1,20.0,0.55,0.11,0.0,0.0,22.5,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Ismaëlo Ganiou,BFA,DF,Lens,20-284,2005,4.8,1,4,1,25.0,0.83,0.21,0.25,1.0,8.1,0,0,0,0.9,0.9,0.24,0.1,0.1
Ulisses Garcia,SUI,DF,Marseille,29-346,1996,2.3,0,2,1,50.0,0.85,0.43,0.0,0.0,28.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jean-Philippe Gbamin,CIV,DF,Metz,30-089,1995,15.2,1,5,2,40.0,0.33,0.13,0.2,0.5,9.2,0,0,0,1.3,1.3,0.27,-0.3,-0.3
Yann Gboho,FRA,"MF,FW",Toulouse,24-343,2001,14.0,5,24,8,33.3,1.71,0.57,0.21,0.63,16.1,0,0,0,2.9,2.8,0.12,2.1,2.2
Willem Geubbels,FRA,FW,Paris FC,24-129,2001,6.4,2,20,4,20.0,3.14,0.63,0.1,0.5,12.1,0,0,0,3.1,3.1,0.16,-1.1,-1.1
Rachid Ghezzal,ALG,FW,Lyon,33-228,1992,1.6,0,3,1,33.3,1.9,0.63,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Olivier Giroud,FRA,FW,Lille,39-084,1986,11.4,4,24,9,37.5,2.11,0.79,0.13,0.33,12.8,0,1,2,5.5,4.0,0.17,-1.5,-1.0
Martial Godo,ENG,"MF,DF",Strasbourg,22-284,2003,3.4,2,8,4,50.0,2.35,1.17,0.25,0.5,13.7,0,0,0,1.9,1.9,0.24,0.1,0.1
Maxima Goffi,FRA,DF,Lille,17-334,2008,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Aleksandr Golovin,RUS,"FW,MF",Monaco,29-207,1996,7.3,2,16,7,43.8,2.19,0.96,0.13,0.29,17.7,0,0,0,1.9,1.9,0.13,0.1,0.1
André Gomes,POR,MF,Lille,32-146,1993,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Angel Gomes,ENG,MF,Marseille,25-114,2000,9.8,3,11,5,45.5,1.13,0.51,0.27,0.6,20.3,1,0,0,1.4,1.4,0.13,1.6,1.6
Rafael Gonçalves,POR,MF,Strasbourg,20-308,2005,2.7,0,1,1,100.0,0.38,0.38,0.0,0.0,20.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Alimami Gory,MLI,"FW,MF",Paris FC,29-115,1996,3.0,1,5,1,20.0,1.67,0.33,0.2,1.0,12.4,0,0,0,0.9,0.9,0.19,0.1,0.1
Amine Gouiri,ALG,"FW,MF",Marseille,25-310,2000,4.2,1,10,5,50.0,2.38,1.19,0.1,0.2,15.4,1,0,0,1.9,1.9,0.19,-0.9,-0.9
Tiago Gouveia,POR,"DF,MF",Nice,24-188,2001,4.2,0,7,2,28.6,1.68,0.48,0.0,0.0,17.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Jonathan Gradit,FRA,DF,Lens,33-029,1992,9.0,0,2,0,0.0,0.22,0.0,0.0,,19.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Mason Greenwood,ENG,"FW,MF",Marseille,24-083,2001,13.6,11,50,20,40.0,3.68,1.47,0.14,0.35,21.0,1,4,5,8.6,4.6,0.09,2.4,2.4
Dominik Greif,SVK,GK,Lyon,28-261,1997,12.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ismaël Guerti,FRA,MF,Metz,21-146,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Idrissa Guèye,SEN,FW,Metz,19-098,2006,1.5,0,2,0,0.0,1.36,0.0,0.0,,14.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Morgan Guilavogui,GUI,"MF,FW",Lens,27-288,1998,5.0,1,9,1,11.1,1.8,0.2,0.11,1.0,14.7,0,0,0,1.2,1.2,0.13,-0.2,-0.2
Daouda Guindo,MLI,DF,Brest,23-070,2002,5.8,0,5,2,40.0,0.86,0.34,0.0,0.0,29.4,1,0,0,0.1,0.1,0.02,-0.1,-0.1
Bahereba Guirassy,FRA,"FW,MF",Nantes,19-116,2006,7.7,2,11,5,45.5,1.43,0.65,0.18,0.4,12.1,0,0,0,1.6,1.6,0.14,0.4,0.4
Achraf Hakimi,MAR,DF,Paris S-G,27-049,1998,7.3,2,10,4,40.0,1.37,0.55,0.2,0.5,22.0,1,0,0,1.2,1.2,0.12,0.8,0.8
Adil Hamdani,FRA,FW,Lyon,16-336,2009,0.1,0,1,0,0.0,15.0,0.0,0.0,,24.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Pierre-Yves Hamel,FRA,FW,Paris FC,31-323,1994,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Florent Hanin,ALG,DF,Angers,35-322,1990,4.5,0,2,0,0.0,0.44,0.0,0.0,,21.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Hans Hateboer,NED,DF,Rennes,31-348,1994,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Hans Hateboer,NED,DF,Lyon,31-348,1994,2.5,0,5,1,20.0,2.01,0.4,0.0,0.0,11.2,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Gauthier Hein,FRA,MF,Metz,29-138,1996,13.1,5,16,4,25.0,1.22,0.31,0.13,0.5,24.8,3,3,3,4.0,1.7,0.1,1.0,0.3
Lucas Hernández,FRA,DF,Paris S-G,29-312,1996,9.5,0,4,1,25.0,0.42,0.11,0.0,0.0,21.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Santiago Hidalgo,ARG,"FW,MF",Toulouse,20-309,2005,2.7,2,5,2,40.0,1.87,0.75,0.4,1.0,12.5,0,0,0,1.1,1.1,0.22,0.9,0.9
Lukáš Hrádecký,FIN,GK,Monaco,36-029,1989,6.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kwon Hyeokkyu,KOR,MF,Nantes,24-285,2001,8.4,0,3,0,0.0,0.36,0.0,0.0,,24.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Hong Hyunseok,KOR,MF,Nantes,26-190,1999,3.2,0,4,2,50.0,1.27,0.63,0.0,0.0,21.7,1,0,0,0.5,0.5,0.12,-0.5,-0.5
Lucas Høgsberg,DEN,DF,Strasbourg,19-183,2006,9.3,0,2,0,0.0,0.21,0.0,0.0,,8.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Pierre Højbjerg,DEN,MF,Marseille,30-140,1995,12.5,2,20,8,40.0,1.6,0.64,0.1,0.25,16.9,1,0,0,1.5,1.5,0.08,0.5,0.5
Stanis Idumbo,BEL,"MF,DF",Monaco,20-177,2005,1.6,0,5,1,20.0,3.06,0.61,0.0,0.0,18.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Hamza Igamane,MAR,"FW,MF",Lille,23-051,2002,4.8,5,23,9,39.1,4.79,1.87,0.22,0.56,17.0,0,0,0,3.6,3.6,0.16,1.4,1.4
Jonathan Ikone,FRA,"FW,MF",Paris FC,27-235,1998,2.6,0,4,1,25.0,1.57,0.39,0.0,0.0,17.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
George Ilenikhena,NGA,"FW,MF",Monaco,19-129,2006,3.2,2,13,7,53.8,4.09,2.2,0.15,0.29,15.3,0,0,0,1.2,1.2,0.09,0.8,0.8
Jérémy Jacquet,FRA,DF,Rennes,20-163,2005,14.8,0,7,2,28.6,0.47,0.14,0.0,0.0,8.8,0,0,0,0.7,0.7,0.1,-0.7,-0.7
Mathis Jangeal,FRA,MF,Paris S-G,17-182,2008,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Isak Jansson,SWE,"MF,FW",Nice,23-326,2002,5.2,1,11,8,72.7,2.1,1.53,0.09,0.13,16.8,0,0,0,1.5,1.5,0.14,-0.5,-0.5
Karl-Johan Johnsson,SWE,GK,Strasbourg,35-329,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Abdulai Juma Bah,SLE,DF,Nice,19-256,2006,10.0,0,4,1,25.0,0.4,0.1,0.0,0.0,9.0,0,0,0,0.5,0.5,0.13,-0.5,-0.5
Hamed Junior Traorè,CIV,"MF,FW",Marseille,25-310,2000,0.9,0,2,1,50.0,2.12,1.06,0.0,0.0,22.3,0,0,0,0.5,0.5,0.26,-0.5,-0.5
Justin-Noël Kalumba,FRA,"FW,MF",Angers,20-363,2004,2.5,0,1,0,0.0,0.4,0.0,0.0,,22.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Warren Kamanzi,NOR,"DF,MF",Toulouse,25-042,2000,3.7,0,6,1,16.7,1.63,0.27,0.0,0.0,16.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Bingourou Kamara,SEN,GK,Lorient,29-063,1996,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Glen Kamara,FIN,"MF,FW",Rennes,30-056,1995,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lee Kang-in,KOR,"MF,FW",Paris S-G,24-307,2001,9.6,1,27,8,29.6,2.82,0.83,0.04,0.13,22.3,2,0,0,1.6,1.6,0.06,-0.6,-0.6
Adam Karabec,CZE,FW,Lyon,22-174,2003,8.4,1,7,3,42.9,0.83,0.36,0.14,0.33,13.9,0,0,0,1.5,1.5,0.22,-0.5,-0.5
Dermane Karim,TOG,"MF,FW",Lorient,22-016,2003,8.5,0,9,1,11.1,1.05,0.12,0.0,0.0,17.6,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Panos Katseris,GRE,"MF,DF",Lorient,24-171,2001,1.4,0,4,1,25.0,2.77,0.69,0.0,0.0,14.2,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Ilan Kebbal,ALG,"FW,MF",Paris FC,27-167,1998,15.6,6,31,10,32.3,1.99,0.64,0.13,0.4,21.1,0,2,2,4.2,2.7,0.09,1.8,1.3
Yassine Kechta,MAR,MF,Le Havre,23-301,2002,10.2,1,15,5,33.3,1.47,0.49,0.07,0.2,17.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Thilo Kehrer,GER,DF,Monaco,29-093,1996,10.3,0,11,1,9.1,1.07,0.1,0.0,0.0,9.3,0,0,0,1.4,1.4,0.13,-1.4,-1.4
Reda Khadra,GER,"FW,MF",Le Havre,24-172,2001,2.3,0,6,3,50.0,2.66,1.33,0.0,0.0,24.7,2,0,0,0.2,0.2,0.04,-0.2,-0.2
Ruben Kluivert,NED,DF,Lyon,24-216,2001,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Hervé Koffi,BFA,GK,Angers,29-068,1996,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Enzo Koffi Vinette,FRA,"DF,FW",Le Havre,19-294,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Philipp Köhn,SUI,GK,Monaco,27-265,1998,9.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Timothée Kolodziejczak,FRA,DF,Paris FC,34-083,1991,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Geoffrey Kondogbia,CTA,"MF,DF",Marseille,32-311,1993,3.5,0,2,1,50.0,0.58,0.29,0.0,0.0,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Koffi Kouao,CIV,DF,Metz,27-217,1998,13.3,0,10,4,40.0,0.75,0.3,0.0,0.0,19.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Arsène Kouassi,BFA,"DF,MF",Lorient,21-103,2004,15.1,1,4,1,25.0,0.26,0.07,0.25,1.0,15.4,1,0,0,0.4,0.4,0.11,0.6,0.6
Seny Koumbassa,FRA,DF,Toulouse,18-186,2007,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Hamza Koutoune,MAR,DF,Nice,19-097,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jean-Philippe Krasso,CIV,FW,Paris FC,28-159,1997,8.0,2,14,7,50.0,1.75,0.87,0.07,0.14,16.4,0,1,1,2.5,1.7,0.12,-0.5,-0.7
Sael Kumbedi,FRA,DF,Lyon,20-272,2005,0.7,0,1,0,0.0,1.38,0.0,0.0,,18.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Khvicha Kvaratskhelia,GEO,FW,Paris S-G,24-314,2001,7.6,3,31,14,45.2,4.06,1.83,0.1,0.21,17.4,1,0,0,2.2,2.2,0.07,0.8,0.8
Godson Kyeremeh,FRA,"FW,MF",Le Havre,25-192,2000,3.7,0,4,1,25.0,1.07,0.27,0.0,0.0,17.6,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Rémy Labeau Lascary,GLP,"FW,MF",Brest,22-295,2003,3.3,2,9,6,66.7,2.72,1.81,0.22,0.33,18.3,0,0,0,2.2,2.2,0.25,-0.2,-0.2
Mayckel Lahdo,SWE,"FW,MF",Nantes,22-358,2002,4.6,1,3,1,33.3,0.65,0.22,0.33,1.0,13.7,0,0,0,0.4,0.4,0.13,0.6,0.6
Kenny Lala,MAD,DF,Brest,34-081,1991,15.9,0,4,0,0.0,0.25,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Théo Le Bris,FRA,DF,Lorient,23-083,2002,10.0,2,12,5,41.7,1.2,0.5,0.17,0.4,16.7,0,0,0,1.1,1.1,0.09,0.9,0.9
Julien Le Cardinal,FRA,DF,Brest,28-142,1997,3.6,1,5,2,40.0,1.37,0.55,0.2,0.5,11.0,0,0,0,0.8,0.8,0.16,0.2,0.2
Raphael Le Guen,FRA,DF,Brest,19-113,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Pierre Lees-Melou,FRA,MF,Paris FC,32-212,1993,9.8,1,14,4,28.6,1.42,0.41,0.07,0.25,21.6,0,0,0,0.7,0.7,0.05,0.3,0.3
Pierre Lees-Melou,FRA,MF,Brest,32-212,1993,2.0,0,4,0,0.0,2.0,0.0,0.0,,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jordan Lefort,FRA,DF,Angers,32-136,1993,16.0,0,4,0,0.0,0.25,0.0,0.0,,20.6,1,0,0,0.2,0.2,0.05,-0.2,-0.2
Alexander Legendre,ECU,DF,Rennes,17-245,2008,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Félix Lemaréchal,FRA,"MF,FW",Strasbourg,22-138,2003,6.0,0,10,2,20.0,1.65,0.33,0.0,0.0,21.5,2,0,0,0.9,0.9,0.09,-0.9,-0.9
Donovan Léon,GUF,GK,Auxerre,33-050,1992,13.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Esteban Lepaul,FRA,FW,Angers,25-249,2000,1.9,1,3,1,33.3,1.55,0.52,0.33,1.0,12.2,0,0,0,0.6,0.6,0.2,0.4,0.4
Esteban Lepaul,FRA,FW,Rennes,25-249,2000,12.4,8,33,14,42.4,2.66,1.13,0.24,0.57,13.9,0,0,0,6.4,6.4,0.19,1.6,1.6
Johann Lepenant,FRA,MF,Nantes,23-062,2002,9.1,0,6,2,33.3,0.66,0.22,0.0,0.0,25.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Louis Leroux,FRA,"DF,MF",Nantes,19-334,2006,10.3,1,6,1,16.7,0.58,0.1,0.17,1.0,19.5,0,0,0,0.3,0.3,0.05,0.7,0.7
Pol Lirola,ESP,"MF,DF",Marseille,28-132,1997,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Gautier Lloris,FRA,DF,Le Havre,30-158,1995,14.4,1,6,2,33.3,0.42,0.14,0.17,0.5,8.6,0,0,0,0.6,0.6,0.1,0.4,0.4
Danny Loader,CMR,"FW,MF",Auxerre,25-117,2000,13.1,2,38,11,28.9,2.89,0.84,0.05,0.18,15.7,1,0,0,3.5,3.5,0.09,-1.5,-1.5
Bradley Locko,FRA,DF,Brest,23-231,2002,10.3,0,2,1,50.0,0.19,0.1,0.0,0.0,21.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Anthony Lopes,POR,GK,Nantes,35-083,1990,15.0,0,1,0,0.0,0.07,0.0,0.0,,6.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Julien López,ALG,"FW,MF",Paris FC,33-297,1992,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Maxime Lopez,FRA,MF,Paris FC,28-019,1997,14.0,0,6,4,66.7,0.43,0.29,0.0,0.0,22.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Tom Louchet,FRA,"MF,DF",Nice,22-233,2003,6.9,0,7,0,0.0,1.02,0.0,0.0,,22.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Marius Louer,FRA,DF,Angers,18-287,2007,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Deiver Machado,COL,MF,Nantes,32-112,1993,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Deiver Machado,COL,DF,Lens,32-112,1993,3.0,0,6,1,16.7,1.98,0.33,0.0,0.0,18.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Lanroy Machine,FRA,"FW,MF",Angers,20-071,2005,2.1,0,8,2,25.0,3.89,0.97,0.0,0.0,14.8,0,0,0,1.2,1.2,0.15,-1.2,-1.2
Brian Madjo,LUX,FW,Metz,16-345,2009,1.7,0,3,1,33.3,1.72,0.57,0.0,0.0,9.9,0,0,0,0.3,0.3,0.12,-0.3,-0.3
Hugo Magnetti,FRA,MF,Brest,27-207,1998,13.4,1,15,3,20.0,1.12,0.22,0.07,0.33,25.6,0,0,0,0.4,0.4,0.03,0.6,0.6
Frank Magri,CMR,"FW,MF",Toulouse,26-110,1999,13.0,4,24,9,37.5,1.84,0.69,0.17,0.44,15.0,0,0,1,3.5,2.8,0.11,0.5,1.2
Ainsley Maitland-Niles,ENG,"DF,FW",Lyon,28-116,1997,13.5,1,7,2,28.6,0.52,0.15,0.14,0.5,21.4,0,0,1,1.6,0.8,0.12,-0.6,0.2
Radosław Majecki,POL,GK,Brest,26-037,1999,9.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Hamidou Makalou,MLI,"MF,FW",Brest,19-161,2006,1.7,0,2,0,0.0,1.16,0.0,0.0,,28.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Jean-Victor Makengo,FRA,MF,Lorient,27-194,1998,6.9,0,17,6,35.3,2.48,0.88,0.0,0.0,18.5,0,0,0,0.9,0.9,0.05,-0.9,-0.9
Pape Mamadou Sy,SEN,GK,Metz,28-235,1997,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Felix Mambimbi,SUI,"FW,MF",Le Havre,24-339,2001,3.1,0,4,1,25.0,1.31,0.33,0.0,0.0,18.0,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Aïssa Mandi,ALG,DF,Lille,34-062,1991,12.2,1,5,1,20.0,0.41,0.08,0.2,1.0,14.0,0,0,0,1.0,1.0,0.19,0.0,0.0
Orel Mangala,BEL,MF,Lyon,27-280,1998,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sekou Mara,FRA,FW,Auxerre,23-146,2002,7.2,0,17,6,35.3,2.35,0.83,0.0,0.0,16.8,1,0,0,1.5,1.5,0.09,-1.5,-1.5
Vincent Marchetti,FRA,MF,Paris FC,28-172,1997,7.0,2,20,6,30.0,2.84,0.85,0.1,0.33,22.5,0,0,0,2.0,2.0,0.11,0.0,0.0
Marquinhos,BRA,DF,Paris S-G,31-223,1994,5.5,0,1,0,0.0,0.18,0.0,0.0,,9.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Clinton Mata,ANG,DF,Lyon,33-046,1992,14.5,0,3,0,0.0,0.21,0.0,0.0,,19.0,1,0,0,0.1,0.1,0.04,-0.1,-0.1
Rudy Matondo,FRA,MF,Auxerre,17-285,2008,5.5,0,2,0,0.0,0.36,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Neal Maupay,FRA,FW,Marseille,29-131,1996,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Christian Mawissa,FRA,DF,Monaco,20-249,2005,5.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Senny Mayulu,FRA,"MF,FW",Paris S-G,19-220,2006,8.7,2,16,4,25.0,1.83,0.46,0.13,0.5,15.8,0,0,0,2.4,2.4,0.15,-0.4,-0.4
Ethan Mbappé,FRA,"FW,MF",Lille,18-359,2006,2.5,3,7,4,57.1,2.78,1.59,0.43,0.75,16.9,1,0,0,0.8,0.8,0.12,2.2,2.2
Ibrahim Mbaye,SEN,FW,Paris S-G,17-333,2008,7.3,1,14,5,35.7,1.91,0.68,0.07,0.2,16.5,0,0,0,1.4,1.4,0.1,-0.4,-0.4
Malick Mbaye,SEN,"FW,DF",Metz,21-261,2004,1.3,0,1,1,100.0,0.74,0.74,0.0,0.0,17.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1
Chancel Mbemba,COD,DF,Lille,31-137,1994,6.6,0,4,2,50.0,0.61,0.3,0.0,0.0,12.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Michel Mboula,GAB,DF,Metz,22-237,2003,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Pathé Mboup,SEN,FW,Brest,22-119,2003,7.5,1,14,8,57.1,1.87,1.07,0.07,0.13,13.8,0,0,0,2.1,2.1,0.15,-1.1,-1.1
Moustapha Mbow,SEN,DF,Paris FC,25-290,2000,15.0,0,6,2,33.3,0.4,0.13,0.0,0.0,9.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Mark McKenzie,USA,DF,Toulouse,26-301,1999,14.1,0,4,0,0.0,0.28,0.0,0.0,,13.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Facundo Medina,ARG,DF,Marseille,26-209,1999,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Bamo Meïté,CIV,DF,Lorient,24-020,2001,9.4,0,4,1,25.0,0.42,0.11,0.0,0.0,14.5,0,0,0,0.6,0.6,0.15,-0.6,-0.6
Mohamed Meité,FRA,FW,Rennes,18-073,2007,4.7,3,16,6,37.5,3.4,1.27,0.19,0.5,11.6,0,0,0,2.3,2.3,0.14,0.7,0.7
Cléo Melieres,FRA,DF,Metz,20-254,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nuno Mendes,POR,DF,Paris S-G,23-187,2002,6.4,2,12,7,58.3,1.86,1.09,0.17,0.29,20.3,3,0,0,1.4,1.4,0.12,0.6,0.6
Antoine Mendy,SEN,DF,Nice,21-210,2004,13.7,0,8,3,37.5,0.58,0.22,0.0,0.0,19.2,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Formose Mendy,SEN,DF,Lorient,24-355,2001,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Gideon Mensah,GHA,DF,Auxerre,27-158,1998,11.8,0,1,0,0.0,0.08,0.0,0.0,,29.2,0,0,0,0.0,0.0,0.0,0.0,0.0
Khalis Merah,FRA,"MF,FW",Lyon,18-302,2007,5.7,0,2,2,100.0,0.35,0.35,0.0,0.0,15.6,0,0,0,0.6,0.6,0.33,-0.6,-0.6
Quentin Merlin,FRA,DF,Rennes,23-221,2002,11.4,0,10,2,20.0,0.88,0.18,0.0,0.0,18.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Rafik Messali,FRA,"MF,DF",Toulouse,22-239,2003,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Dayann Methalie,FRA,"DF,MF",Toulouse,19-311,2006,12.9,0,10,5,50.0,0.78,0.39,0.0,0.0,17.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Thomas Meunier,BEL,DF,Lille,34-102,1991,11.6,0,10,1,10.0,0.86,0.09,0.0,0.0,18.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Lucas Michal,FRA,"FW,MF",Monaco,20-185,2005,0.7,0,1,0,0.0,1.53,0.0,0.0,,13.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Georges Mikautadze,GEO,FW,Lyon,25-053,2000,2.0,1,10,4,40.0,5.03,2.01,0.1,0.25,18.5,0,0,0,1.1,1.1,0.11,-0.1,-0.1
Takumi Minamino,JPN,"MF,FW",Monaco,30-341,1995,10.5,3,21,7,33.3,2.0,0.67,0.14,0.43,15.1,0,0,0,3.2,3.2,0.15,-0.2,-0.2
Tadjidine Mmadi,FRA,FW,Marseille,18-295,2007,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
