Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Willem Geubbels,FRA,FW,Paris FC,24-129,2001,6.4,191,5,14,102,75,30,191,5,0,0.0,5,100.0,73,414,195,10,3,5,14,5,125,40
Rachid Ghezzal,ALG,FW,Lyon,33-228,1992,1.6,99,3,23,39,41,7,99,2,1,50.0,1,50.0,55,298,71,2,3,1,7,2,64,9
Olivier Giroud,FRA,FW,Lille,39-084,1986,11.4,336,14,35,149,153,57,334,5,2,40.0,1,20.0,162,412,166,5,1,2,23,6,258,43
Martial Godo,ENG,"MF,DF",Strasbourg,22-284,2003,3.4,147,1,14,62,72,18,147,10,3,30.0,6,60.0,104,523,254,10,2,6,8,7,107,40
Maxima Goffi,FRA,DF,Lille,17-334,2008,0.4,31,1,13,16,2,0,31,1,1,100.0,0,0.0,10,22,4,0,0,0,0,0,13,1
Aleksandr Golovin,RUS,"FW,MF",Monaco,29-207,1996,7.3,369,6,60,165,148,21,369,15,9,60.0,5,33.3,190,954,384,12,10,5,17,6,251,44
André Gomes,POR,MF,Lille,32-146,1993,0.1,7,0,2,4,1,0,7,3,3,100.0,0,0.0,7,23,4,0,0,0,0,1,6,0
Angel Gomes,ENG,MF,Marseille,25-114,2000,9.8,646,5,48,396,203,11,646,8,6,75.0,2,25.0,443,1601,612,11,15,2,9,5,552,31
Rafael Gonçalves,POR,MF,Strasbourg,20-308,2005,2.7,206,7,53,130,23,2,206,4,1,25.0,3,75.0,134,547,264,4,3,0,5,1,155,1
Alimami Gory,MLI,"FW,MF",Paris FC,29-115,1996,3.0,91,3,12,29,52,14,91,3,0,0.0,2,66.7,55,368,130,3,3,3,10,5,68,21
Amine Gouiri,ALG,"FW,MF",Marseille,25-310,2000,4.2,152,1,8,61,88,15,152,11,4,36.4,7,63.6,90,481,209,7,8,4,11,2,108,18
Tiago Gouveia,POR,"DF,MF",Nice,24-188,2001,4.2,203,18,67,76,61,13,203,15,4,26.7,11,73.3,116,557,226,6,2,3,13,3,117,22
Jonathan Gradit,FRA,DF,Lens,33-029,1992,9.0,586,78,248,315,27,4,586,6,3,50.0,2,33.3,319,1542,1004,7,1,1,2,1,407,2
Mason Greenwood,ENG,"FW,MF",Marseille,24-083,2001,13.6,906,4,48,376,486,66,901,49,24,49.0,22,44.9,707,3957,1853,59,33,31,28,9,771,138
Dominik Greif,SVK,GK,Lyon,28-261,1997,12.0,487,370,480,7,0,0,487,0,0,,0,,309,1369,750,0,0,0,1,0,308,0
Ismaël Guerti,FRA,MF,Metz,21-146,2004,0.3,30,3,9,18,4,1,30,2,1,50.0,1,50.0,20,151,77,4,1,1,2,2,19,1
Idrissa Guèye,SEN,FW,Metz,19-098,2006,1.5,34,5,8,15,11,4,34,1,0,0.0,1,100.0,12,60,23,1,0,1,5,1,15,5
Morgan Guilavogui,GUI,"MF,FW",Lens,27-288,1998,5.0,253,3,40,122,101,26,253,17,7,41.2,7,41.2,125,552,242,5,9,1,12,0,172,29
Daouda Guindo,MLI,DF,Brest,23-070,2002,5.8,298,17,87,147,64,2,298,2,1,50.0,1,50.0,160,666,315,5,5,1,2,0,181,22
Bahereba Guirassy,FRA,"FW,MF",Nantes,19-116,2006,7.7,300,10,74,112,119,35,300,34,9,26.5,22,64.7,157,1063,515,20,10,13,18,10,180,52
Achraf Hakimi,MAR,DF,Paris S-G,27-049,1998,7.3,772,7,96,316,362,20,772,24,4,16.7,19,79.2,460,1747,898,18,18,6,11,8,635,110
Adil Hamdani,FRA,FW,Lyon,16-336,2009,0.1,6,1,1,1,4,0,6,0,0,,0,,2,6,3,0,0,0,0,0,3,1
Pierre-Yves Hamel,FRA,FW,Paris FC,31-323,1994,0.9,12,0,2,4,6,2,12,0,0,,0,,1,3,1,0,0,0,0,0,4,2
Florent Hanin,ALG,DF,Angers,35-322,1990,4.5,245,16,94,104,47,2,245,3,1,33.3,2,66.7,111,463,259,8,5,1,4,2,138,8
Hans Hateboer,NED,DF,Rennes,31-348,1994,0.2,12,1,2,4,6,0,12,0,0,,0,,4,30,15,1,1,0,1,0,9,1
Hans Hateboer,NED,DF,Lyon,31-348,1994,2.5,157,4,24,87,46,6,157,1,0,0.0,1,100.0,86,376,136,5,0,0,2,0,108,21
Gauthier Hein,FRA,MF,Metz,29-138,1996,13.1,854,10,112,464,284,26,851,11,5,45.5,6,54.5,558,3226,1658,40,32,7,27,20,640,64
Lucas Hernández,FRA,DF,Paris S-G,29-312,1996,9.5,887,37,268,527,97,6,887,5,2,40.0,3,60.0,530,2096,952,8,12,0,3,3,650,5
Santiago Hidalgo,ARG,"FW,MF",Toulouse,20-309,2005,2.7,126,5,22,49,57,13,126,11,2,18.2,9,81.8,70,381,124,5,6,3,11,6,72,23
Lukáš Hrádecký,FIN,GK,Monaco,36-029,1989,6.9,221,191,220,1,0,0,221,0,0,,0,,120,571,340,0,0,0,0,0,113,0
Kwon Hyeokkyu,KOR,MF,Nantes,24-285,2001,8.4,306,47,132,145,29,0,306,1,0,0.0,1,100.0,138,651,166,1,1,0,5,4,168,3
Hong Hyunseok,KOR,MF,Nantes,26-190,1999,3.2,118,5,31,48,39,6,118,2,2,100.0,0,0.0,53,242,120,1,1,0,4,3,55,8
Lucas Høgsberg,DEN,DF,Strasbourg,19-183,2006,9.3,670,108,347,315,10,3,670,1,1,100.0,0,0.0,454,1298,638,0,0,0,5,1,485,0
Pierre Højbjerg,DEN,MF,Marseille,30-140,1995,12.5,1136,26,160,767,217,23,1136,14,9,64.3,5,35.7,804,3099,1434,20,20,3,10,6,925,20
Stanis Idumbo,BEL,"MF,DF",Monaco,20-177,2005,1.6,73,2,9,34,30,4,73,4,1,25.0,3,75.0,40,195,87,3,2,2,3,2,46,10
Hamza Igamane,MAR,"FW,MF",Lille,23-051,2002,4.8,213,1,9,91,119,35,213,23,13,56.5,9,39.1,124,682,384,14,9,7,20,9,154,25
Jonathan Ikone,FRA,"FW,MF",Paris FC,27-235,1998,2.6,89,3,9,52,32,5,89,7,5,71.4,2,28.6,48,361,178,6,4,1,4,2,66,17
George Ilenikhena,NGA,"FW,MF",Monaco,19-129,2006,3.2,89,2,5,23,62,23,89,9,1,11.1,8,88.9,48,216,111,5,2,2,10,5,62,22
Jérémy Jacquet,FRA,DF,Rennes,20-163,2005,14.8,1012,165,503,486,29,8,1012,7,3,42.9,3,42.9,561,2880,1640,6,6,0,4,1,678,0
Mathis Jangeal,FRA,MF,Paris S-G,17-182,2008,0.1,11,1,3,6,3,0,11,0,0,,0,,4,26,10,0,1,0,0,1,9,0
Isak Jansson,SWE,"MF,FW",Nice,23-326,2002,5.2,180,3,25,61,99,21,180,11,3,27.3,7,63.6,112,932,444,17,10,8,12,4,120,32
Karl-Johan Johnsson,SWE,GK,Strasbourg,35-329,1990,1.0,38,29,38,0,0,0,38,0,0,,0,,19,53,28,0,0,0,0,0,24,0
Abdulai Juma Bah,SLE,DF,Nice,19-256,2006,10.0,681,107,329,332,22,12,681,6,6,100.0,0,0.0,437,2077,993,2,2,0,5,2,450,2
Hamed Junior Traorè,CIV,"MF,FW",Marseille,25-310,2000,0.9,30,1,4,11,15,2,30,0,0,,0,,17,96,35,2,1,0,0,0,18,2
Justin-Noël Kalumba,FRA,"FW,MF",Angers,20-363,2004,2.5,133,1,11,56,67,4,133,16,4,25.0,10,62.5,74,526,280,11,4,0,11,4,89,26
Warren Kamanzi,NOR,"DF,MF",Toulouse,25-042,2000,3.7,161,10,34,69,60,12,161,11,7,63.6,4,36.4,94,649,345,14,6,2,1,4,101,16
Bingourou Kamara,SEN,GK,Lorient,29-063,1996,3.0,80,62,78,2,0,0,80,0,0,,0,,44,238,151,0,0,0,0,0,40,0
Glen Kamara,FIN,"MF,FW",Rennes,30-056,1995,0.3,12,0,4,9,0,0,12,0,0,,0,,4,7,3,0,0,0,0,0,7,0
Lee Kang-in,KOR,"MF,FW",Paris S-G,24-307,2001,9.6,740,7,74,337,331,29,740,23,10,43.5,12,52.2,495,2515,1011,19,26,6,18,8,602,74
Adam Karabec,CZE,FW,Lyon,22-174,2003,8.4,339,1,31,117,192,19,339,19,9,47.4,8,42.1,187,969,455,19,15,6,17,4,250,62
Dermane Karim,TOG,"MF,FW",Lorient,22-016,2003,8.5,379,5,75,180,136,15,379,20,7,35.0,9,45.0,271,1849,935,29,20,5,22,17,284,47
Panos Katseris,GRE,"MF,DF",Lorient,24-171,2001,1.4,100,1,15,29,60,15,100,6,1,16.7,5,83.3,58,298,119,3,1,0,3,1,60,18
Ilan Kebbal,ALG,"FW,MF",Paris FC,27-167,1998,15.6,1151,13,134,612,416,52,1149,42,18,42.9,22,52.4,747,4598,2342,60,49,22,28,27,922,110
Yassine Kechta,MAR,MF,Le Havre,23-301,2002,10.2,417,6,72,220,131,20,417,12,3,25.0,8,66.7,219,1227,633,18,11,2,30,13,255,38
Thilo Kehrer,GER,DF,Monaco,29-093,1996,10.3,819,70,270,493,56,12,819,1,1,100.0,0,0.0,464,2393,1563,9,8,0,5,0,573,2
Reda Khadra,GER,"FW,MF",Le Havre,24-172,2001,2.3,88,2,9,20,62,7,88,12,5,41.7,7,58.3,55,463,226,8,9,0,10,2,54,17
Ruben Kluivert,NED,DF,Lyon,24-216,2001,2.2,154,10,66,74,16,6,154,1,1,100.0,0,0.0,67,337,189,3,2,1,1,0,93,2
Hervé Koffi,BFA,GK,Angers,29-068,1996,15.0,570,517,566,4,0,0,570,0,0,,0,,320,1564,1104,0,0,0,1,0,266,0
Enzo Koffi Vinette,FRA,"DF,FW",Le Havre,19-294,2006,0.1,12,1,4,6,2,0,12,0,0,,0,,8,92,29,1,1,0,0,1,10,1
Philipp Köhn,SUI,GK,Monaco,27-265,1998,9.1,282,218,280,2,0,0,282,0,0,,0,,158,815,513,0,0,0,1,1,130,0
Timothée Kolodziejczak,FRA,DF,Paris FC,34-083,1991,1.4,130,12,54,75,1,1,130,0,0,,0,,80,393,243,1,0,0,0,0,103,1
Geoffrey Kondogbia,CTA,"MF,DF",Marseille,32-311,1993,3.5,291,17,86,182,25,2,291,5,5,100.0,0,0.0,189,632,313,1,2,0,2,3,222,2
Koffi Kouao,CIV,DF,Metz,27-217,1998,13.3,779,52,297,348,148,14,779,15,13,86.7,1,6.7,476,2399,1241,24,23,8,18,8,489,48
Arsène Kouassi,BFA,"DF,MF",Lorient,21-103,2004,15.1,732,26,202,261,282,30,732,48,21,43.8,22,45.8,431,2871,1651,57,27,15,16,7,433,89
Seny Koumbassa,FRA,DF,Toulouse,18-186,2007,0.1,4,1,3,1,0,0,4,0,0,,0,,1,2,0,0,0,0,0,0,1,0
Hamza Koutoune,MAR,DF,Nice,19-097,2006,0.0,6,0,0,2,4,0,6,0,0,,0,,5,17,4,0,1,0,0,0,6,3
Jean-Philippe Krasso,CIV,FW,Paris FC,28-159,1997,8.0,278,8,23,138,119,44,277,26,8,30.8,18,69.2,125,474,183,5,2,8,39,7,193,45
Sael Kumbedi,FRA,DF,Lyon,20-272,2005,0.7,25,1,11,9,5,1,25,1,0,0.0,1,100.0,12,47,23,1,2,0,0,1,13,1
Khvicha Kvaratskhelia,GEO,FW,Paris S-G,24-314,2001,7.6,544,6,35,207,307,67,544,42,20,47.6,20,47.6,346,2343,1060,43,19,27,23,16,454,107
Godson Kyeremeh,FRA,"FW,MF",Le Havre,25-192,2000,3.7,115,2,16,35,65,6,115,9,3,33.3,6,66.7,84,458,264,7,5,1,9,3,90,31
Rémy Labeau Lascary,GLP,"FW,MF",Brest,22-295,2003,3.3,96,0,14,33,51,13,96,8,4,50.0,4,50.0,66,501,216,9,5,5,12,2,66,19
Mayckel Lahdo,SWE,"FW,MF",Nantes,22-358,2002,4.6,154,2,18,73,67,11,154,12,6,50.0,6,50.0,113,673,282,8,6,3,18,7,121,26
Kenny Lala,MAD,DF,Brest,34-081,1991,15.9,978,52,345,450,189,4,978,14,5,35.7,9,64.3,523,2536,1257,19,12,2,11,5,555,36
Théo Le Bris,FRA,DF,Lorient,23-083,2002,10.0,475,17,86,164,227,19,475,12,6,50.0,6,50.0,253,1135,683,23,15,3,12,2,305,70
Julien Le Cardinal,FRA,DF,Brest,28-142,1997,3.6,203,34,131,61,11,7,203,1,0,0.0,1,100.0,106,488,216,1,0,0,1,0,115,1
Raphael Le Guen,FRA,DF,Brest,19-113,2006,0.1,4,0,1,3,0,0,4,0,0,,0,,2,8,4,0,0,0,0,0,2,0
Pierre Lees-Melou,FRA,MF,Paris FC,32-212,1993,9.8,604,41,178,322,109,15,604,9,4,44.4,5,55.6,302,1237,521,8,8,3,8,4,414,17
Pierre Lees-Melou,FRA,MF,Brest,32-212,1993,2.0,129,4,31,73,27,3,129,3,2,66.7,1,33.3,81,448,156,3,3,1,2,2,77,1
Jordan Lefort,FRA,DF,Angers,32-136,1993,16.0,1091,184,719,353,27,5,1091,2,1,50.0,1,50.0,594,2751,1375,5,1,0,5,2,695,2
Alexander Legendre,ECU,DF,Rennes,17-245,2008,0.1,6,0,3,1,2,0,6,1,0,0.0,1,100.0,4,35,0,0,1,0,0,0,4,0
Félix Lemaréchal,FRA,"MF,FW",Strasbourg,22-138,2003,6.0,340,9,55,156,136,16,340,23,12,52.2,10,43.5,184,998,443,13,10,1,21,11,224,41
Donovan Léon,GUF,GK,Auxerre,33-050,1992,13.5,460,372,457,3,0,0,460,1,1,100.0,0,0.0,264,1285,788,0,0,0,0,0,217,0
Esteban Lepaul,FRA,FW,Angers,25-249,2000,1.9,42,0,3,28,13,3,42,0,0,,0,,21,104,50,1,2,0,1,2,33,4
Esteban Lepaul,FRA,FW,Rennes,25-249,2000,12.4,308,8,27,152,131,45,308,11,3,27.3,8,72.7,136,577,190,5,5,3,25,4,210,54
Johann Lepenant,FRA,MF,Nantes,23-062,2002,9.1,435,18,129,222,91,8,435,13,4,30.8,8,61.5,208,833,292,6,7,0,15,9,235,16
Louis Leroux,FRA,"DF,MF",Nantes,19-334,2006,10.3,491,22,176,227,93,13,491,16,6,37.5,10,62.5,249,1051,520,8,4,2,10,6,268,27
Pol Lirola,ESP,"MF,DF",Marseille,28-132,1997,0.4,26,0,9,5,12,0,26,3,0,0.0,2,66.7,11,41,12,1,0,0,2,0,14,4
Gautier Lloris,FRA,DF,Le Havre,30-158,1995,14.4,980,122,472,485,28,11,980,1,1,100.0,0,0.0,637,3556,1594,9,3,0,2,4,699,1
Danny Loader,CMR,"FW,MF",Auxerre,25-117,2000,13.1,528,11,55,236,245,61,528,55,14,25.5,32,58.2,304,1868,793,27,14,10,45,27,364,60
Bradley Locko,FRA,DF,Brest,23-231,2002,10.3,557,22,208,236,118,5,557,19,10,52.6,9,47.4,267,1432,713,13,12,1,17,8,287,37
Anthony Lopes,POR,GK,Nantes,35-083,1990,15.0,634,532,626,8,1,1,634,1,1,100.0,0,0.0,380,1718,1107,0,0,0,0,0,349,0
Julien López,ALG,"FW,MF",Paris FC,33-297,1992,0.5,19,1,2,7,10,1,19,2,0,0.0,2,100.0,12,64,40,1,1,0,0,1,16,6
Maxime Lopez,FRA,MF,Paris FC,28-019,1997,14.0,1304,28,254,774,287,20,1304,16,3,18.8,12,75.0,752,3971,1872,48,28,8,12,9,1070,47
Tom Louchet,FRA,"MF,DF",Nice,22-233,2003,6.9,368,25,86,188,95,9,368,8,4,50.0,4,50.0,173,743,301,5,3,2,8,6,216,28
Marius Louer,FRA,DF,Angers,18-287,2007,0.1,16,0,2,6,8,0,16,0,0,,0,,11,37,28,0,0,0,1,0,9,2
Deiver Machado,COL,MF,Nantes,32-112,1993,0.9,37,0,11,14,12,3,37,0,0,,0,,23,118,52,1,2,0,1,3,26,5
Deiver Machado,COL,DF,Lens,32-112,1993,3.0,159,7,45,70,46,8,159,4,2,50.0,2,50.0,74,404,217,8,7,1,4,5,98,16
Lanroy Machine,FRA,"FW,MF",Angers,20-071,2005,2.1,91,1,13,46,33,12,91,8,1,12.5,6,75.0,43,239,64,2,0,2,11,5,64,14
Brian Madjo,LUX,FW,Metz,16-345,2009,1.7,35,1,5,22,8,6,35,1,0,0.0,1,100.0,19,99,37,2,1,0,7,3,24,1
Hugo Magnetti,FRA,MF,Brest,27-207,1998,13.4,646,23,188,369,95,2,646,8,7,87.5,1,12.5,374,1587,663,5,8,0,15,8,394,11
Frank Magri,CMR,"FW,MF",Toulouse,26-110,1999,13.0,348,13,32,162,160,51,347,25,10,40.0,12,48.0,186,852,386,14,3,7,35,18,246,57
Ainsley Maitland-Niles,ENG,"DF,FW",Lyon,28-116,1997,13.5,799,41,255,341,212,17,798,15,6,40.0,9,60.0,420,1649,900,19,16,5,15,10,486,60
Radosław Majecki,POL,GK,Brest,26-037,1999,9.6,360,308,358,2,0,0,360,0,0,,0,,195,1083,714,0,0,0,0,0,174,0
Hamidou Makalou,MLI,"MF,FW",Brest,19-161,2006,1.7,87,0,10,46,33,1,87,2,0,0.0,2,100.0,48,231,90,1,3,0,3,3,54,7
Jean-Victor Makengo,FRA,MF,Lorient,27-194,1998,6.9,289,5,42,127,124,25,289,17,8,47.1,8,47.1,188,1261,643,22,9,6,15,5,214,31
Pape Mamadou Sy,SEN,GK,Metz,28-235,1997,0.8,36,31,36,0,0,0,36,0,0,,0,,16,68,41,0,0,0,0,0,12,0
Felix Mambimbi,SUI,"FW,MF",Le Havre,24-339,2001,3.1,93,4,19,33,43,11,93,7,3,42.9,4,57.1,51,322,105,4,3,4,5,2,50,15
Aïssa Mandi,ALG,DF,Lille,34-062,1991,12.2,941,118,372,515,59,13,941,4,3,75.0,1,25.0,577,3041,1800,13,9,2,4,0,631,3
Orel Mangala,BEL,MF,Lyon,27-280,1998,0.1,10,0,0,8,2,1,10,0,0,,0,,7,52,19,1,0,1,0,0,9,0
Sekou Mara,FRA,FW,Auxerre,23-146,2002,7.2,218,3,8,111,103,21,218,19,7,36.8,10,52.6,121,587,196,7,5,4,24,9,158,23
Vincent Marchetti,FRA,MF,Paris FC,28-172,1997,7.0,389,24,119,208,68,10,389,10,8,80.0,1,10.0,207,1036,550,7,6,1,14,8,288,8
Marquinhos,BRA,DF,Paris S-G,31-223,1994,5.5,513,34,151,326,38,3,513,1,1,100.0,0,0.0,303,1603,939,2,9,0,0,1,402,2
Clinton Mata,ANG,DF,Lyon,33-046,1992,14.5,1043,132,520,487,42,2,1043,10,4,40.0,5,50.0,653,3070,1476,8,6,0,10,2,742,3
Rudy Matondo,FRA,MF,Auxerre,17-285,2008,5.5,244,9,61,143,41,8,244,4,2,50.0,1,25.0,127,552,206,3,2,1,5,3,163,9
Neal Maupay,FRA,FW,Marseille,29-131,1996,0.0,1,0,0,1,0,0,1,0,0,,0,,1,3,0,0,0,0,0,0,1,0
Christian Mawissa,FRA,DF,Monaco,20-249,2005,5.8,499,52,187,300,16,2,499,7,4,57.1,3,42.9,294,1500,785,4,5,0,4,2,355,2
Senny Mayulu,FRA,"MF,FW",Paris S-G,19-220,2006,8.7,457,5,46,188,228,40,457,23,7,30.4,13,56.5,278,1559,707,20,17,4,20,11,343,51
Ethan Mbappé,FRA,"FW,MF",Lille,18-359,2006,2.5,138,0,21,60,62,13,138,6,0,0.0,5,83.3,84,392,206,7,4,1,2,1,105,20
Ibrahim Mbaye,SEN,FW,Paris S-G,17-333,2008,7.3,507,3,23,190,300,46,507,44,15,34.1,26,59.1,357,2178,990,35,22,20,29,12,422,111
Malick Mbaye,SEN,"FW,DF",Metz,21-261,2004,1.3,62,1,10,29,24,3,62,2,0,0.0,2,100.0,45,227,92,4,4,0,3,1,41,7
Chancel Mbemba,COD,DF,Lille,31-137,1994,6.6,467,42,215,238,16,5,467,3,1,33.3,2,66.7,275,1375,882,3,0,1,5,3,317,1
Michel Mboula,GAB,DF,Metz,22-237,2003,1.9,114,7,46,56,13,0,114,5,2,40.0,2,40.0,62,288,132,1,0,0,1,0,76,3
Pathé Mboup,SEN,FW,Brest,22-119,2003,7.5,248,4,54,88,115,25,248,40,14,35.0,23,57.5,161,1059,429,16,10,7,37,15,161,39
Moustapha Mbow,SEN,DF,Paris FC,25-290,2000,15.0,1058,130,559,482,23,11,1058,4,3,75.0,0,0.0,621,3001,1683,1,4,0,9,2,743,3
Mark McKenzie,USA,DF,Toulouse,26-301,1999,14.1,785,73,296,406,88,7,785,1,1,100.0,0,0.0,342,1189,678,7,2,0,4,1,419,11
Facundo Medina,ARG,DF,Marseille,26-209,1999,1.6,148,4,30,86,33,1,148,0,0,,0,,120,359,195,3,5,0,3,1,125,3
Bamo Meïté,CIV,DF,Lorient,24-020,2001,9.4,559,42,226,292,43,6,559,9,5,55.6,3,33.3,307,1352,632,10,11,0,11,3,364,7
Mohamed Meité,FRA,FW,Rennes,18-073,2007,4.7,138,10,12,53,74,26,138,8,4,50.0,4,50.0,74,391,163,6,5,1,14,8,106,29
Cléo Melieres,FRA,DF,Metz,20-254,2005,0.3,20,2,7,6,7,0,20,0,0,,0,,13,50,17,0,0,0,0,0,13,3
Nuno Mendes,POR,DF,Paris S-G,23-187,2002,6.4,611,16,107,288,227,21,611,27,9,33.3,17,63.0,345,1884,1066,25,17,3,17,7,437,53
Antoine Mendy,SEN,DF,Nice,21-210,2004,13.7,1013,126,450,503,66,6,1013,10,5,50.0,5,50.0,578,2836,1711,14,12,3,10,5,641,14
Formose Mendy,SEN,DF,Lorient,24-355,2001,1.5,120,9,43,75,2,1,120,1,0,0.0,0,0.0,59,273,185,2,1,0,2,0,72,0
Gideon Mensah,GHA,DF,Auxerre,27-158,1998,11.8,733,34,210,355,177,2,733,14,9,64.3,5,35.7,391,1712,699,17,13,1,13,7,409,33
Khalis Merah,FRA,"MF,FW",Lyon,18-302,2007,5.7,244,4,34,132,80,11,244,6,4,66.7,1,16.7,164,1044,496,13,11,1,15,3,197,17
Quentin Merlin,FRA,DF,Rennes,23-221,2002,11.4,797,37,202,329,277,20,797,17,7,41.2,9,52.9,398,2186,1106,25,14,8,11,14,507,84
Rafik Messali,FRA,"MF,DF",Toulouse,22-239,2003,1.5,65,6,24,31,10,1,65,2,0,0.0,1,50.0,29,90,41,1,1,0,4,0,35,6
Dayann Methalie,FRA,"DF,MF",Toulouse,19-311,2006,12.9,538,29,151,240,160,29,538,50,20,40.0,30,60.0,263,1652,778,26,19,14,35,20,262,67
Thomas Meunier,BEL,DF,Lille,34-102,1991,11.6,762,40,165,365,240,24,762,11,6,54.5,5,45.5,405,2037,1087,23,23,2,11,6,458,61
Lucas Michal,FRA,"FW,MF",Monaco,20-185,2005,0.7,39,1,4,18,17,1,39,1,1,100.0,0,0.0,21,84,18,1,0,0,2,0,28,6
Georges Mikautadze,GEO,FW,Lyon,25-053,2000,2.0,50,0,6,22,22,10,50,7,5,71.4,2,28.6,35,265,157,7,0,3,3,3,38,8
Takumi Minamino,JPN,"MF,FW",Monaco,30-341,1995,10.5,423,8,48,194,182,47,423,12,4,33.3,8,66.7,244,1229,549,25,13,10,22,8,298,55
Tadjidine Mmadi,FRA,FW,Marseille,18-295,2007,0.2,16,1,3,5,8,1,16,1,0,0.0,1,100.0,9,88,17,0,1,0,1,1,10,4
Terem Moffi,NGA,FW,Nice,26-212,1999,5.4,127,1,6,52,71,27,127,10,3,30.0,6,60.0,71,407,162,4,4,2,15,7,93,23
Mostafa Mohamed,EGY,FW,Nantes,28-025,1997,8.4,214,10,41,102,73,27,214,13,3,23.1,9,69.2,99,461,140,5,6,1,23,14,126,18
Enzo Molebe,FRA,FW,Lyon,18-096,2007,0.1,5,0,0,3,2,0,5,0,0,,0,,4,36,3,1,0,0,0,0,5,0
Afonso Moreira,POR,FW,Lyon,20-279,2005,6.3,287,2,32,88,177,25,287,23,7,30.4,14,60.9,191,1309,691,27,17,8,18,13,199,83
Diego Moreira,BEL,"DF,MF",Strasbourg,21-139,2004,12.5,788,37,172,351,276,26,788,35,12,34.3,23,65.7,495,2473,1275,39,23,10,21,10,561,118
Tyler Morton,ENG,MF,Lyon,23-053,2002,13.6,841,44,194,440,217,12,841,11,8,72.7,3,27.3,456,2819,1354,27,21,2,18,8,521,11
Daren Mosengo,FRA,MF,Le Havre,19-134,2006,0.1,10,0,5,4,1,0,10,0,0,,0,,1,3,3,0,0,0,1,0,4,0
Samir El Mourabet,MAR,MF,Strasbourg,20-078,2005,10.2,745,27,164,486,101,3,745,16,7,43.8,9,56.3,483,1929,782,4,6,0,12,9,550,9
Louis Mouton,FRA,MF,Angers,23-203,2002,10.9,491,9,75,298,121,15,491,12,3,25.0,9,75.0,259,1039,441,11,6,2,21,17,365,35
Ngal'Ayel Mukau,COD,"MF,FW",Lille,21-023,2004,5.4,240,3,33,129,85,12,240,7,3,42.9,3,42.9,145,688,333,8,6,2,7,2,174,18
Nordan Mukiele,FRA,MF,Rennes,19-314,2006,0.3,22,0,3,9,10,2,22,2,1,50.0,1,50.0,16,79,21,0,1,0,2,2,17,4
Yvon Mvogo,SUI,GK,Lorient,31-200,1994,13.0,515,397,513,2,0,0,515,1,1,100.0,0,0.0,355,1385,691,0,0,0,1,0,309,0
Joel Mvuka,NOR,"DF,MF",Lorient,23-041,2002,5.2,214,11,63,67,88,12,214,16,5,31.3,9,56.3,126,940,507,17,12,4,5,5,134,36
Junior Mwanga,FRA,"DF,MF",Strasbourg,22-226,2003,2.0,164,4,26,116,25,1,164,2,1,50.0,1,50.0,83,364,237,6,1,0,3,0,113,6
Junior Mwanga,FRA,"MF,DF",Nantes,22-226,2003,11.3,515,25,152,286,84,15,515,14,8,57.1,6,42.9,316,1814,1006,13,8,3,12,7,338,9
Bilal Nadir,MAR,"MF,FW",Marseille,22-025,2003,4.0,258,3,20,121,118,16,258,5,2,40.0,1,20.0,195,1041,657,13,8,7,7,6,214,27
Mahamadou Nagida,CMR,DF,Rennes,20-178,2005,1.0,66,8,29,19,19,1,66,2,2,100.0,0,0.0,26,180,57,1,0,0,2,0,30,5
Younes Namli,DEN,"FW,MF",Le Havre,31-186,1994,3.6,177,2,29,75,77,8,177,6,5,83.3,1,16.7,97,689,255,8,10,1,9,5,96,25
Sebastian Nanasi,SWE,MF,Strasbourg,23-221,2002,3.7,195,2,17,110,71,16,195,2,1,50.0,1,50.0,117,498,297,10,8,3,6,0,147,32
Rassoul Ndiaye,SEN,MF,Le Havre,24-012,2001,12.0,481,14,95,222,172,19,481,14,7,50.0,7,50.0,269,1518,730,22,13,5,14,4,297,55
Quentin Ndjantou Mbitcha,FRA,"MF,FW",Paris S-G,18-153,2007,4.0,241,3,26,116,102,15,241,10,6,60.0,4,40.0,149,896,442,15,10,6,5,1,194,36
Tanguy Ndombele,FRA,"MF,FW",Nice,28-360,1996,0.4,13,0,2,6,5,1,13,1,1,100.0,0,0.0,10,71,36,1,0,1,1,0,12,2
Joseph Nduquidi,FRA,MF,Metz,21-053,2004,0.1,4,0,0,2,2,0,4,0,0,,0,,3,17,9,0,0,0,0,0,3,1
Loïc Nego,HUN,DF,Le Havre,34-342,1991,13.6,833,48,254,410,183,12,833,16,11,68.8,4,25.0,428,2141,1198,28,30,3,7,6,485,37
João Neves,POR,MF,Paris S-G,21-087,2004,7.0,593,11,85,304,207,23,593,6,2,33.3,2,33.3,330,1532,666,12,12,0,6,3,470,27
Mikayil Ngor Faye,SEN,DF,Rennes,21-162,2004,0.1,10,0,1,8,1,0,10,0,0,,0,,2,5,1,0,0,0,0,0,7,0
