Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
22,Alphonse Areola,fr FRA,GK,West Ham,32-299,1993,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
23,Jhon Arias,co COL,"FW,MF",Wolves,28-093,1997,9.0,0,14,2,14.3,1.55,0.22,0.00,0.00,15.2,3,0,0,2.7,2.7,0.19,-2.7,-2.7,Matches
24,Harrison Armstrong,eng ENG,FW,Everton,18-338,2007,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
25,Tolu Arokodare,ng NGA,FW,Wolves,25-030,2000,3.8,1,11,2,18.2,2.89,0.52,0.09,0.50,15.6,1,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
26,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,28-133,1997,1.7,0,3,2,66.7,1.75,1.17,0.00,0.00,15.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
27,Yasin Ayari,se SWE,MF,Brighton,22-078,2003,13.0,1,28,8,28.6,2.16,0.62,0.04,0.13,22.1,1,0,0,1.8,1.8,0.06,-0.8,-0.8,Matches
28,Benoît Badiashile,fr FRA,DF,Chelsea,24-272,2001,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
29,Dilane Bakwa,fr FRA,"FW,MF",Nott'ham Forest,23-119,2002,1.9,0,3,3,100.0,1.55,1.55,0.00,0.00,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
30,Carlos Baleba,cm CMR,MF,Brighton,21-354,2004,10.0,0,10,0,0.0,1.00,0.00,0.00,,27.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
31,Daniel Ballard,nir NIR,DF,Sunderland,26-092,1999,12.5,2,16,7,43.8,1.28,0.56,0.13,0.29,8.4,0,0,0,1.4,1.4,0.09,+0.6,+0.6,Matches
32,Ross Barkley,eng ENG,MF,Aston Villa,32-018,1993,1.3,1,4,2,50.0,2.98,1.49,0.25,0.50,13.0,0,0,0,0.4,0.4,0.10,+0.6,+0.6,Matches
33,Ashley Barnes,eng ENG,FW,Burnley,36-054,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
34,Harvey Barnes,eng ENG,FW,Newcastle Utd,28-014,1997,8.2,3,21,8,38.1,2.55,0.97,0.14,0.38,17.1,0,0,0,3.5,3.5,0.17,-0.5,-0.5,Matches
35,Thierno Barry,fr FRA,FW,Everton,23-063,2002,9.2,1,16,2,12.5,1.75,0.22,0.06,0.50,9.4,0,0,0,2.7,2.7,0.17,-1.7,-1.7,Matches
36,Calvin Bassey,ng NGA,DF,Fulham,25-357,1999,15.1,1,5,1,20.0,0.33,0.07,0.20,1.00,17.6,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
37,Altay Bayındır,tr TUR,GK,Manchester Utd,27-253,1998,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
38,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,27-179,1998,7.7,1,15,4,26.7,1.96,0.52,0.07,0.25,23.0,1,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
39,Rodrigo Bentancur,uy URU,MF,Tottenham,28-181,1997,11.7,1,8,1,12.5,0.68,0.09,0.13,1.00,18.6,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
40,Sander Berge,no NOR,MF,Fulham,27-312,1998,16.2,0,4,2,50.0,0.25,0.12,0.00,0.00,17.3,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
41,Lucas Bergvall,se SWE,MF,Tottenham,19-324,2006,7.4,1,8,3,37.5,1.08,0.40,0.13,0.33,11.1,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
42,Beto,gw GNB,FW,Everton,27-326,1998,7.9,1,17,4,23.5,2.15,0.51,0.06,0.25,9.0,0,0,0,4.3,4.3,0.25,-3.3,-3.3,Matches
43,Jaka Bijol,si SVN,DF,Leeds United,26-321,1999,6.9,1,2,1,50.0,0.29,0.14,0.50,1.00,7.5,0,0,0,0.2,0.2,0.10,+0.8,+0.8,Matches
44,Marco Bizot,nl NED,GK,Aston Villa,34-288,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
45,Oscar Bobb,no NOR,"MF,FW",Manchester City,22-164,2003,5.2,0,4,0,0.0,0.77,0.00,0.00,,14.7,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
46,Lamare Bogarde,nl NED,MF,Aston Villa,21-352,2004,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Jayden Bogle,eng ENG,DF,Leeds United,25-149,2000,16.5,0,9,2,22.2,0.55,0.12,0.00,0.00,18.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
48,Sebastiaan Bornauw,be BEL,DF,Leeds United,26-276,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
49,Olivier Boscagli,fr FRA,DF,Brighton,28-035,1997,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
50,Sven Botman,nl NED,DF,Newcastle Utd,25-345,2000,7.3,0,2,1,50.0,0.27,0.14,0.00,0.00,9.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
51,Jarrod Bowen,eng ENG,"FW,MF",West Ham,29-003,1996,17.0,5,43,16,37.2,2.53,0.94,0.12,0.31,16.5,1,0,0,3.5,3.5,0.08,+1.5,+1.5,Matches
52,Conor Bradley,nir NIR,DF,Liverpool,22-167,2003,7.1,0,3,0,0.0,0.42,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
53,Brian Brobbey,nl NED,FW,Sunderland,23-325,2002,4.5,2,6,4,66.7,1.34,0.89,0.33,0.50,10.6,0,0,0,0.8,0.8,0.13,+1.2,+1.2,Matches
54,Armando Broja,al ALB,FW,Burnley,24-104,2001,3.6,1,8,5,62.5,2.25,1.41,0.13,0.20,11.4,0,0,0,1.4,1.4,0.18,-0.4,-0.4,Matches
55,David Brooks,wls WAL,"FW,MF",Bournemouth,28-168,1997,8.0,0,28,7,25.0,3.49,0.87,0.00,0.00,16.4,2,0,0,2.5,2.5,0.09,-2.5,-2.5,Matches
56,Jacob Bruun Larsen,dk DEN,"FW,MF",Burnley,27-095,1998,8.0,0,11,4,36.4,1.38,0.50,0.00,0.00,22.7,5,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
57,Emi Buendía,ar ARG,"MF,FW",Aston Villa,28-363,1996,6.2,4,19,4,21.1,3.06,0.65,0.21,1.00,19.3,2,0,0,1.5,1.5,0.08,+2.5,+2.5,Matches
58,Hugo Bueno,es ESP,"DF,MF",Wolves,23-096,2002,9.2,0,3,1,33.3,0.32,0.11,0.00,0.00,18.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
59,Santiago Bueno,uy URU,DF,Wolves,27-044,1998,8.4,1,2,2,100.0,0.24,0.24,0.50,0.50,8.6,0,0,0,0.8,0.8,0.40,+0.2,+0.2,Matches
60,Facundo Buonanotte,ar ARG,MF,Chelsea,21-000,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
61,Dan Burn,eng ENG,DF,Newcastle Utd,33-228,1992,13.9,0,3,0,0.0,0.22,0.00,0.00,,10.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
62,Bradley Burrowes,eng ENG,DF,Aston Villa,17-294,2008,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
63,Sam Byram,eng ENG,DF,Leeds United,32-098,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
64,Moisés Caicedo,ec ECU,MF,Chelsea,24-051,2001,11.9,3,11,4,36.4,0.92,0.34,0.27,0.75,22.8,0,0,0,0.6,0.6,0.05,+2.4,+2.4,Matches
65,Tom Cairney,sct SCO,MF,Fulham,34-337,1991,2.6,0,7,0,0.0,2.73,0.00,0.00,,20.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
66,Riccardo Calafiori,it ITA,DF,Arsenal,23-218,2002,13.9,1,22,5,22.7,1.58,0.36,0.05,0.20,14.6,0,0,0,2.5,2.5,0.11,-1.5,-1.5,Matches
67,Dominic Calvert-Lewin,eng ENG,FW,Leeds United,28-282,1997,11.4,7,32,15,46.9,2.80,1.31,0.19,0.40,11.9,0,1,1,6.4,5.6,0.19,+0.6,+0.4,Matches
68,Jaydee Canvot,fr FRA,DF,Crystal Palace,19-147,2006,1.3,0,1,0,0.0,0.78,0.00,0.00,,15.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
69,Fabio Carvalho,pt POR,"FW,MF",Brentford,23-115,2002,1.1,1,2,1,50.0,1.76,0.88,0.50,1.00,12.4,0,0,0,0.7,0.7,0.35,+0.3,+0.3,Matches
70,Casemiro,br BRA,MF,Manchester Utd,33-303,1992,11.0,4,24,6,25.0,2.19,0.55,0.17,0.67,17.7,0,0,0,2.6,2.6,0.11,+1.4,+1.4,Matches
71,Matty Cash,pl POL,DF,Aston Villa,28-138,1997,16.7,3,16,7,43.8,0.96,0.42,0.19,0.43,24.2,0,0,0,0.7,0.7,0.04,+2.3,+2.3,Matches
72,Timothy Castagne,be BEL,"DF,FW",Fulham,30-018,1995,6.0,0,4,0,0.0,0.67,0.00,0.00,,8.7,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Matches
73,Trevoh Chalobah,eng ENG,DF,Chelsea,26-171,1999,15.3,3,12,5,41.7,0.78,0.33,0.25,0.60,14.7,0,0,0,0.9,0.9,0.07,+2.1,+2.1,Matches
74,Rayan Cherki,fr FRA,"MF,FW",Manchester City,22-128,2003,6.2,1,12,4,33.3,1.95,0.65,0.08,0.25,19.6,1,0,0,1.0,1.0,0.08,0.0,0.0,Matches
75,Federico Chiesa,it ITA,"FW,MF",Liverpool,28-059,1997,1.8,2,12,2,16.7,6.67,1.11,0.17,1.00,14.3,0,0,0,1.2,1.2,0.10,+0.8,+0.8,Matches
76,Tawanda Chirewa,zw ZIM,"MF,FW",Wolves,22-073,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
77,Ryan Christie,sct SCO,MF,Bournemouth,30-304,1995,3.3,1,9,2,22.2,2.74,0.61,0.11,0.50,20.2,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Matches
78,Samuel Chukwueze,ng NGA,FW,Fulham,26-215,1999,4.4,2,11,3,27.3,2.49,0.68,0.18,0.67,14.9,0,0,0,1.0,1.0,0.09,+1.0,+1.0,Matches
79,Nathaniel Clyne,eng ENG,DF,Crystal Palace,34-262,1991,2.5,0,2,0,0.0,0.81,0.00,0.00,,15.9,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
80,Séamus Coleman,ie IRL,"DF,FW",Everton,37-073,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
81,Nathan Collins,ie IRL,DF,Brentford,24-237,2001,16.2,0,9,3,33.3,0.56,0.19,0.00,0.00,7.5,0,0,0,1.1,1.1,0.12,-1.1,-1.1,Matches
82,Lewis Cook,eng ENG,"DF,MF",Bournemouth,28-323,1997,3.4,0,2,0,0.0,0.59,0.00,0.00,,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
83,Diego Coppola,it ITA,DF,Brighton,21-360,2003,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
84,Marc Cucurella,es ESP,DF,Chelsea,27-154,1998,16.0,0,12,1,8.3,0.75,0.06,0.00,0.00,15.5,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
85,Jorge Cuenca,es ESP,DF,Fulham,26-036,1999,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
86,Josh Cullen,ie IRL,MF,Burnley,29-260,1996,16.2,2,10,6,60.0,0.62,0.37,0.20,0.33,20.2,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Matches
87,Jair Cunha,br BRA,DF,Nott'ham Forest,20-291,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
88,Matheus Cunha,br BRA,"MF,FW",Manchester Utd,26-210,1999,11.4,3,47,17,36.2,4.11,1.49,0.06,0.18,19.3,0,0,0,4.4,4.4,0.09,-1.4,-1.4,Matches
89,Diogo Dalot,pt POR,DF,Manchester Utd,26-280,1999,11.6,1,8,3,37.5,0.69,0.26,0.13,0.33,19.2,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
90,Mikkel Damsgaard,dk DEN,MF,Brentford,25-173,2000,11.5,1,11,5,45.5,0.96,0.44,0.09,0.20,19.7,1,0,0,1.0,1.0,0.09,0.0,0.0,Matches
91,Kevin Danso,at AUT,DF,Tottenham,27-095,1998,5.5,0,1,0,0.0,0.18,0.00,0.00,,14.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
92,Karl Darlow,wls WAL,GK,Leeds United,35-076,1990,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
93,Ben Davies,wls WAL,DF,Tottenham,32-243,1993,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
94,Maxim De Cuyper,be BEL,"DF,FW",Brighton,25-001,2000,8.5,2,7,5,71.4,0.82,0.59,0.29,0.40,20.3,2,0,0,1.4,1.4,0.20,+0.6,+0.6,Matches
95,Liam Delap,eng ENG,FW,Chelsea,22-318,2003,3.9,0,12,5,41.7,3.10,1.29,0.00,0.00,17.7,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
96,Sepp van den Berg,nl NED,DF,Brentford,24-003,2001,17.0,0,10,4,40.0,0.59,0.24,0.00,0.00,9.0,0,0,0,1.6,1.6,0.16,-1.6,-1.6,Matches
97,Justin Devenny,nir NIR,"MF,FW",Crystal Palace,22-073,2003,2.4,1,7,2,28.6,2.86,0.82,0.00,0.00,17.1,1,1,1,1.6,0.9,0.12,-0.6,-0.9,Matches
98,Kiernan Dewsbury-Hall,eng ENG,MF,Everton,27-108,1998,14.0,4,17,5,29.4,1.22,0.36,0.24,0.80,15.5,0,0,0,1.6,1.6,0.09,+2.4,+2.4,Matches
99,Bafodé Diakité,fr FRA,DF,Bournemouth,24-351,2001,13.5,0,1,0,0.0,0.07,0.00,0.00,,11.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
100,Amad Diallo,ci CIV,"DF,MF",Manchester Utd,23-165,2002,13.4,2,28,8,28.6,2.09,0.60,0.07,0.25,16.0,0,0,0,3.7,3.7,0.13,-1.7,-1.7,Matches
101,Habib Diarra,sn SEN,MF,Sunderland,21-354,2004,4.1,0,6,1,16.7,1.45,0.24,0.00,0.00,19.4,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
102,Rúben Dias,pt POR,DF,Manchester City,28-223,1997,16.1,2,7,3,42.9,0.44,0.19,0.29,0.67,15.7,0,0,0,0.4,0.4,0.06,+1.6,+1.6,Matches
103,Tyler Dibling,eng ENG,FW,Everton,19-286,2006,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Lucas Digne,fr FRA,DF,Aston Villa,32-156,1993,11.2,0,7,3,42.9,0.63,0.27,0.00,0.00,21.1,3,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
105,Issa Diop,fr FRA,DF,Fulham,28-348,1997,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
106,El Hadji Malick Diouf,sn SEN,DF,West Ham,20-360,2004,15.4,0,12,1,8.3,0.78,0.06,0.00,0.00,22.8,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
107,Matt Doherty,ie IRL,DF,Wolves,33-341,1992,5.0,0,3,0,0.0,0.60,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
108,Jeremy Doku,be BEL,"MF,FW",Manchester City,23-210,2002,10.4,1,15,8,53.3,1.44,0.77,0.07,0.13,14.2,0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
109,Nicolás Domínguez,ar ARG,"FW,MF",Nott'ham Forest,27-178,1998,2.9,0,3,0,0.0,1.02,0.00,0.00,,19.4,0,0,0,0.3,0.3,0.12,-0.3,-0.3,Matches
110,Gianluigi Donnarumma,it ITA,GK,Manchester City,26-301,1999,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
111,Patrick Dorgu,dk DEN,DF,Manchester Utd,21-058,2004,8.9,0,8,1,12.5,0.89,0.11,0.00,0.00,16.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
112,Max Dowman,eng ENG,FW,Arsenal,15-357,2009,0.3,0,3,0,0.0,9.31,0.00,0.00,,17.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
113,Joél Drakes-Thomas,eng ENG,MF,Crystal Palace,16-197,2009,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
114,Martin Dúbravka,sk SVK,GK,Burnley,36-342,1989,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
115,Lewis Dunk,eng ENG,DF,Brighton,34-032,1991,15.5,0,9,0,0.0,0.58,0.00,0.00,,18.1,2,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
116,Odsonne Édouard,fr FRA,FW,Crystal Palace,27-341,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
117,Marcus Edwards,eng ENG,"FW,MF",Burnley,27-020,1998,1.1,0,4,1,25.0,3.56,0.89,0.00,0.00,21.2,2,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
118,Hjalmar Ekdal,se SWE,DF,Burnley,27-063,1998,9.9,0,4,1,25.0,0.40,0.10,0.00,0.00,10.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
119,Hugo Ekitike,fr FRA,FW,Liverpool,23-186,2002,10.6,8,31,10,32.3,2.92,0.94,0.26,0.80,15.1,0,0,0,4.5,4.5,0.15,+3.5,+3.5,Matches
120,Anthony Elanga,se SWE,"FW,MF",Newcastle Utd,23-240,2002,7.6,0,9,3,33.3,1.18,0.39,0.00,0.00,17.3,0,0,0,1.1,1.1,0.13,-1.1,-1.1,Matches
121,Harvey Elliott,eng ENG,"MF,FW",Liverpool,22-263,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
122,Harvey Elliott,eng ENG,"MF,FW",Aston Villa,22-263,2003,1.1,0,3,0,0.0,2.76,0.00,0.00,,15.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
123,Wataru Endo,jp JPN,"MF,DF",Liverpool,32-317,1993,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
124,Romain Esse,eng ENG,FW,Crystal Palace,20-224,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Maxime Estève,fr FRA,DF,Burnley,23-211,2002,15.9,0,6,1,16.7,0.38,0.06,0.00,0.00,10.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
126,Evanilson,br BRA,FW,Bournemouth,26-078,1999,12.7,2,29,9,31.0,2.28,0.71,0.07,0.22,11.9,0,0,0,4.1,4.1,0.14,-2.1,-2.1,Matches
127,Eberechi Eze,eng ENG,"MF,FW",Arsenal,27-177,1998,10.1,4,25,10,40.0,2.47,0.99,0.16,0.40,17.4,0,0,0,2.3,2.3,0.09,+1.7,+1.7,Matches
128,Eberechi Eze,eng ENG,MF,Crystal Palace,27-177,1998,0.9,0,6,2,33.3,6.51,2.17,0.00,0.00,32.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
129,Bruno Fernandes,pt POR,MF,Manchester Utd,31-106,1994,16.4,5,42,10,23.8,2.56,0.61,0.07,0.30,20.5,4,2,4,7.0,3.9,0.09,-2.0,-0.9,Matches
130,Mateus Fernandes,pt POR,"MF,FW",West Ham,21-166,2004,12.7,2,11,2,18.2,0.86,0.16,0.18,1.00,22.9,0,0,0,0.9,0.9,0.09,+1.1,+1.1,Matches
131,Enzo Fernández,ar ARG,MF,Chelsea,24-340,2001,15.2,4,31,14,45.2,2.04,0.92,0.10,0.21,17.4,2,1,1,6.1,5.4,0.17,-2.1,-2.4,Matches
132,Zian Flemming,nl NED,FW,Burnley,27-144,1998,7.4,5,16,7,43.8,2.17,0.95,0.19,0.43,17.1,0,2,2,3.2,1.6,0.10,+1.8,+1.4,Matches
133,Jack Fletcher,eng ENG,MF,Manchester Utd,18-279,2007,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
134,Phil Foden,eng ENG,MF,Manchester City,25-209,2000,13.6,7,34,12,35.3,2.50,0.88,0.21,0.58,17.4,2,0,0,4.0,4.0,0.12,+3.0,+3.0,Matches
135,Wesley Fofana,fr FRA,DF,Chelsea,25-006,2000,7.4,0,2,0,0.0,0.27,0.00,0.00,,10.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
136,Lyle Foster,za RSA,FW,Burnley,25-111,2000,9.6,2,13,2,15.4,1.35,0.21,0.15,1.00,16.8,0,0,0,1.6,1.6,0.12,+0.4,+0.4,Matches
137,Jeremie Frimpong,nl NED,"DF,FW",Liverpool,25-013,2000,1.3,0,2,1,50.0,1.55,0.78,0.00,0.00,19.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
138,Niclas Füllkrug,de GER,FW,West Ham,32-317,1993,4.5,0,9,3,33.3,1.98,0.66,0.00,0.00,9.4,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
139,Cody Gakpo,nl NED,FW,Liverpool,26-230,1999,12.6,4,36,7,19.4,2.85,0.55,0.11,0.57,15.9,0,0,0,4.1,4.1,0.12,-0.1,-0.1,Matches
140,Idrissa Gana Gueye,sn SEN,MF,Everton,36-088,1989,11.7,2,13,3,23.1,1.11,0.26,0.15,0.67,22.0,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
