Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Altay Bayındır,TUR,GK,Manchester Utd,27-253,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Jean-Ricner Bellegarde,HAI,"MF,FW",Wolves,27-179,1998,14,9,689,7.7,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.2,26,40,22,0.13,0.0,0.13,0.13,0.13,0.11,0.05,0.16,0.11,0.16
Rodrigo Bentancur,URU,MF,Tottenham,28-181,1997,16,13,1055,11.7,1,1,2,1,0,0,4,0,0.4,0.4,0.8,1.2,7,33,16,0.09,0.09,0.17,0.09,0.17,0.04,0.07,0.1,0.04,0.1
Sander Berge,NOR,MF,Fulham,27-312,1998,17,17,1458,16.2,0,0,0,0,0,0,3,0,0.6,0.6,1.5,2.1,23,87,10,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
Lucas Bergvall,SWE,MF,Tottenham,19-324,2006,13,8,667,7.4,1,2,3,1,0,0,2,0,0.8,0.8,0.3,1.1,13,32,30,0.13,0.27,0.4,0.13,0.4,0.11,0.04,0.15,0.11,0.15
Beto,GNB,FW,Everton,27-326,1998,17,7,711,7.9,1,0,1,1,0,0,1,0,4.3,4.3,0.4,4.7,3,2,31,0.13,0.0,0.13,0.13,0.13,0.54,0.05,0.59,0.54,0.59
Jaka Bijol,SVN,DF,Leeds United,26-321,1999,8,7,622,6.9,1,1,2,1,0,0,0,0,0.2,0.2,0.4,0.6,3,11,0,0.14,0.14,0.29,0.14,0.29,0.03,0.06,0.09,0.03,0.09
Marco Bizot,NED,GK,Aston Villa,34-288,1991,4,4,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar Bobb,NOR,"MF,FW",Manchester City,22-164,2003,9,5,468,5.2,0,1,1,0,0,0,1,0,0.4,0.4,0.7,1.1,17,18,55,0.0,0.19,0.19,0.0,0.19,0.08,0.13,0.21,0.08,0.21
Lamare Bogarde,NED,MF,Aston Villa,21-352,2004,12,3,325,3.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,5,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Jayden Bogle,ENG,DF,Leeds United,25-149,2000,17,17,1482,16.5,0,1,1,0,0,0,4,0,0.7,0.7,0.7,1.4,30,45,62,0.0,0.06,0.06,0.0,0.06,0.05,0.04,0.09,0.05,0.09
Sebastiaan Bornauw,BEL,DF,Leeds United,26-276,1999,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Boscagli,FRA,DF,Brighton,28-035,1997,3,2,143,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sven Botman,NED,DF,Newcastle Utd,25-345,2000,10,8,656,7.3,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,1,22,3,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.09,0.02,0.09
Jarrod Bowen,ENG,"FW,MF",West Ham,29-003,1996,17,17,1530,17.0,5,1,6,5,0,0,1,0,3.5,3.5,1.8,5.3,56,30,119,0.29,0.06,0.35,0.29,0.35,0.21,0.11,0.31,0.21,0.31
Conor Bradley,NIR,DF,Liverpool,22-167,2003,11,9,642,7.1,0,0,0,0,0,0,5,0,0.1,0.1,0.7,0.8,18,29,30,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11
Brian Brobbey,NED,FW,Sunderland,23-325,2002,12,3,403,4.5,2,1,3,2,0,0,1,0,0.8,0.8,0.1,0.9,2,6,17,0.45,0.22,0.67,0.45,0.67,0.17,0.03,0.2,0.17,0.2
Armando Broja,ALB,FW,Burnley,24-104,2001,11,2,320,3.6,1,0,1,1,0,0,0,0,1.4,1.4,0.0,1.4,5,3,15,0.28,0.0,0.28,0.28,0.28,0.4,0.01,0.41,0.4,0.41
David Brooks,WAL,"FW,MF",Bournemouth,28-168,1997,15,9,722,8.0,0,1,1,0,0,0,6,0,2.5,2.5,1.7,4.2,22,28,79,0.0,0.12,0.12,0.0,0.12,0.31,0.22,0.52,0.31,0.52
Jacob Bruun Larsen,DEN,"FW,MF",Burnley,27-095,1998,15,7,718,8.0,0,1,1,0,0,0,0,0,0.6,0.6,1.3,1.9,15,17,53,0.0,0.13,0.13,0.0,0.13,0.07,0.17,0.24,0.07,0.24
Emi Buendía,ARG,"MF,FW",Aston Villa,28-363,1996,15,6,558,6.2,4,2,6,4,0,0,2,0,1.5,1.5,1.2,2.7,16,32,25,0.65,0.32,0.97,0.65,0.97,0.24,0.19,0.44,0.24,0.44
Hugo Bueno,ESP,"DF,MF",Wolves,23-096,2002,14,8,832,9.2,0,0,0,0,0,0,1,0,0.2,0.2,1.0,1.2,32,25,56,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.13,0.02,0.13
Santiago Bueno,URU,DF,Wolves,27-044,1998,9,8,755,8.4,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.9,4,23,1,0.12,0.0,0.12,0.12,0.12,0.1,0.01,0.1,0.1,0.1
Facundo Buonanotte,ARG,MF,Chelsea,21-000,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.51
Dan Burn,ENG,DF,Newcastle Utd,33-228,1992,15,15,1255,13.9,0,2,2,0,0,0,5,1,0.1,0.1,0.3,0.4,5,39,24,0.0,0.14,0.14,0.0,0.14,0.01,0.02,0.03,0.01,0.03
Bradley Burrowes,ENG,DF,Aston Villa,17-294,2008,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Byram,ENG,DF,Leeds United,32-098,1993,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moisés Caicedo,ECU,MF,Chelsea,24-051,2001,13,12,1072,11.9,3,1,4,3,0,0,3,1,0.6,0.6,1.0,1.6,10,69,7,0.25,0.08,0.34,0.25,0.34,0.05,0.08,0.13,0.05,0.13
Tom Cairney,SCO,MF,Fulham,34-337,1991,9,1,231,2.6,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.5,3,17,3,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.18,0.17,0.18
Riccardo Calafiori,ITA,DF,Arsenal,23-218,2002,16,16,1255,13.9,1,2,3,1,0,0,5,0,2.5,2.5,0.5,3.0,23,48,56,0.07,0.14,0.22,0.07,0.22,0.18,0.04,0.21,0.18,0.21
Dominic Calvert-Lewin,ENG,FW,Leeds United,28-282,1997,15,11,1030,11.4,7,0,7,6,1,1,0,0,6.4,5.6,1.1,6.7,8,12,53,0.61,0.0,0.61,0.52,0.52,0.56,0.09,0.65,0.49,0.59
Jaydee Canvot,FRA,DF,Crystal Palace,19-147,2006,5,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Fabio Carvalho,POR,"FW,MF",Brentford,23-115,2002,6,1,102,1.1,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,2,2,6,0.88,0.0,0.88,0.88,0.88,0.62,0.0,0.62,0.62,0.62
Casemiro,BRA,MF,Manchester Utd,33-303,1992,15,14,988,11.0,4,1,5,4,0,0,7,1,2.6,2.6,0.7,3.3,7,58,18,0.36,0.09,0.46,0.36,0.46,0.24,0.07,0.3,0.24,0.3
Matty Cash,POL,DF,Aston Villa,28-138,1997,17,17,1501,16.7,3,1,4,3,0,0,4,0,0.7,0.7,1.5,2.1,24,56,67,0.18,0.06,0.24,0.18,0.24,0.04,0.09,0.13,0.04,0.13
Timothy Castagne,BEL,"DF,FW",Fulham,30-018,1995,12,6,540,6.0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,6,19,34,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1
Trevoh Chalobah,ENG,DF,Chelsea,26-171,1999,16,16,1380,15.3,3,0,3,3,0,0,2,1,0.9,0.9,0.1,1.0,15,48,3,0.2,0.0,0.2,0.2,0.2,0.06,0.01,0.07,0.06,0.07
Rayan Cherki,FRA,"MF,FW",Manchester City,22-128,2003,12,7,554,6.2,1,6,7,1,0,0,1,0,1.0,1.0,4.0,5.0,35,41,53,0.16,0.97,1.14,0.16,1.14,0.16,0.65,0.81,0.16,0.81
Federico Chiesa,ITA,"FW,MF",Liverpool,28-059,1997,12,0,162,1.8,2,1,3,2,0,0,2,0,1.2,1.2,1.3,2.5,6,8,14,1.11,0.56,1.67,1.11,1.67,0.69,0.7,1.39,0.69,1.39
Tawanda Chirewa,ZIM,"MF,FW",Wolves,22-073,2003,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Christie,SCO,MF,Bournemouth,30-304,1995,11,1,296,3.3,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.2,8,25,9,0.3,0.0,0.3,0.3,0.3,0.35,0.02,0.37,0.35,0.37
Samuel Chukwueze,NGA,FW,Fulham,26-215,1999,9,3,398,4.4,2,4,6,2,0,0,0,0,1.0,1.0,1.7,2.7,19,18,44,0.45,0.9,1.36,0.45,1.36,0.23,0.39,0.61,0.23,0.61
Nathaniel Clyne,ENG,DF,Crystal Palace,34-262,1991,4,3,221,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.4,3,8,13,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.18,0.16,0.18
Séamus Coleman,IRL,"DF,FW",Everton,37-073,1988,3,1,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Collins,IRL,DF,Brentford,24-237,2001,17,16,1457,16.2,0,0,0,0,0,0,4,0,1.1,1.1,1.0,2.1,7,49,3,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13
Lewis Cook,ENG,"DF,MF",Bournemouth,28-323,1997,8,2,304,3.4,0,0,0,0,0,0,0,1,0.0,0.0,0.2,0.2,14,24,9,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07
Diego Coppola,ITA,DF,Brighton,21-360,2003,4,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Cucurella,ESP,DF,Chelsea,27-154,1998,17,16,1436,16.0,0,2,2,0,0,0,3,0,0.6,0.6,1.7,2.3,24,66,45,0.0,0.13,0.13,0.0,0.13,0.04,0.11,0.14,0.04,0.14
Jorge Cuenca,ESP,DF,Fulham,26-036,1999,4,3,259,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Josh Cullen,IRL,MF,Burnley,29-260,1996,17,17,1462,16.2,2,2,4,2,0,0,2,0,0.9,0.9,2.1,2.9,6,67,11,0.12,0.12,0.25,0.12,0.25,0.05,0.13,0.18,0.05,0.18
Jair Cunha,BRA,DF,Nott'ham Forest,20-291,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Cunha,BRA,"MF,FW",Manchester Utd,26-210,1999,14,12,1029,11.4,3,1,4,3,0,0,0,0,4.4,4.4,1.4,5.8,39,46,56,0.26,0.09,0.35,0.26,0.35,0.38,0.12,0.51,0.38,0.51
Diogo Dalot,POR,DF,Manchester Utd,26-280,1999,15,12,1047,11.6,1,2,3,1,0,0,2,0,0.7,0.7,2.2,2.8,24,40,77,0.09,0.17,0.26,0.09,0.26,0.06,0.19,0.24,0.06,0.24
Mikkel Damsgaard,DEN,MF,Brentford,25-173,2000,15,12,1032,11.5,1,2,3,1,0,0,0,0,1.0,1.0,2.2,3.2,18,58,49,0.09,0.17,0.26,0.09,0.26,0.09,0.19,0.28,0.09,0.28
Kevin Danso,AUT,DF,Tottenham,27-095,1998,11,6,495,5.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Darlow,WAL,GK,Leeds United,35-076,1990,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Davies,WAL,DF,Tottenham,32-243,1993,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxim De Cuyper,BEL,"DF,FW",Brighton,25-001,2000,14,9,767,8.5,2,0,2,2,0,0,1,0,1.4,1.4,1.6,3.0,15,40,42,0.23,0.0,0.23,0.23,0.23,0.16,0.19,0.35,0.16,0.35
Liam Delap,ENG,FW,Chelsea,22-318,2003,8,6,348,3.9,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,8,6,26,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
Sepp van den Berg,NED,DF,Brentford,24-003,2001,17,17,1530,17.0,0,0,0,0,0,0,1,0,1.6,1.6,0.5,2.1,13,35,9,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13
Justin Devenny,NIR,"MF,FW",Crystal Palace,22-073,2003,13,1,220,2.4,1,0,1,0,1,1,0,0,1.6,0.9,0.1,1.0,7,5,13,0.41,0.0,0.41,0.0,0.0,0.67,0.05,0.72,0.35,0.4
Kiernan Dewsbury-Hall,ENG,MF,Everton,27-108,1998,15,15,1257,14.0,4,2,6,4,0,0,5,0,1.6,1.6,2.9,4.5,23,73,58,0.29,0.14,0.43,0.29,0.43,0.11,0.21,0.32,0.11,0.32
Bafodé Diakité,FRA,DF,Bournemouth,24-351,2001,14,14,1215,13.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,44,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Amad Diallo,CIV,"DF,MF",Manchester Utd,23-165,2002,15,14,1203,13.4,2,2,4,2,0,0,1,0,3.7,3.7,3.0,6.6,71,49,122,0.15,0.15,0.3,0.15,0.3,0.27,0.22,0.5,0.27,0.5
Habib Diarra,SEN,MF,Sunderland,21-354,2004,5,4,372,4.1,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,10,13,18,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.14,0.15
Rúben Dias,POR,DF,Manchester City,28-223,1997,17,16,1446,16.1,2,0,2,2,0,0,0,0,0.4,0.4,0.1,0.5,13,66,0,0.12,0.0,0.12,0.12,0.12,0.03,0.01,0.03,0.03,0.03
Tyler Dibling,ENG,FW,Everton,19-286,2006,8,1,104,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Lucas Digne,FRA,DF,Aston Villa,32-156,1993,16,12,1006,11.2,0,3,3,0,0,0,2,0,0.4,0.4,0.9,1.3,11,27,73,0.0,0.27,0.27,0.0,0.27,0.04,0.08,0.12,0.04,0.12
Issa Diop,FRA,DF,Fulham,28-348,1997,4,2,230,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Hadji Malick Diouf,SEN,DF,West Ham,20-360,2004,16,15,1387,15.4,0,3,3,0,0,0,3,0,0.4,0.4,0.8,1.2,18,36,63,0.0,0.19,0.19,0.0,0.19,0.03,0.05,0.08,0.03,0.08
Matt Doherty,IRL,DF,Wolves,33-341,1992,6,6,447,5.0,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,1,18,4,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Jeremy Doku,BEL,"MF,FW",Manchester City,23-210,2002,15,11,938,10.4,1,4,5,1,0,0,0,0,1.4,1.4,6.1,7.6,101,48,110,0.1,0.38,0.48,0.1,0.48,0.14,0.59,0.73,0.14,0.73
Nicolás Domínguez,ARG,"FW,MF",Nott'ham Forest,27-178,1998,8,4,264,2.9,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.7,3,17,12,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.23,0.12,0.23
Gianluigi Donnarumma,ITA,GK,Manchester City,26-301,1999,14,14,1260,14.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Dorgu,DEN,DF,Manchester Utd,21-058,2004,16,8,805,8.9,0,2,2,0,0,0,4,0,0.7,0.7,1.7,2.5,33,14,76,0.0,0.22,0.22,0.0,0.22,0.08,0.19,0.27,0.08,0.27
Max Dowman,ENG,FW,Arsenal,15-357,2009,2,0,29,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,0,6,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43
