Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Rodrigo Gomes,POR,"FW,DF",Wolves,22-169,2003,3.7,1,11,3,27.3,2.99,0.82,0.09,0.33,14.3,0,0,0,1.0,1.0,0.09,0.0,0.0
Toti Gomes,POR,DF,Wolves,26-341,1999,10.5,0,2,1,50.0,0.19,0.09,0.0,0.0,8.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Diego Gómez,PAR,"MF,FW",Brighton,22-271,2003,10.7,2,21,9,42.9,1.97,0.84,0.1,0.22,17.4,1,0,0,3.7,3.7,0.17,-1.7,-1.7
Joe Gomez,ENG,DF,Liverpool,28-214,1997,2.8,0,2,0,0.0,0.72,0.0,0.0,,13.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Nicolás González,ESP,MF,Manchester City,23-354,2002,12.6,1,10,2,20.0,0.79,0.16,0.1,0.5,24.3,0,0,0,0.5,0.5,0.05,0.5,0.5
Anthony Gordon,ENG,FW,Newcastle Utd,24-302,2001,7.6,2,18,7,38.9,2.36,0.92,0.0,0.0,19.5,0,2,2,4.0,2.4,0.13,-2.0,-2.4
Ryan Gravenberch,NED,MF,Liverpool,23-221,2002,14.7,3,15,6,40.0,1.02,0.41,0.2,0.5,23.7,0,0,0,0.7,0.7,0.05,2.3,2.3
Archie Gray,ENG,MF,Tottenham,19-286,2006,3.9,0,2,1,50.0,0.51,0.25,0.0,0.0,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jack Grealish,ENG,FW,Everton,30-104,1995,14.9,2,19,8,42.1,1.28,0.54,0.11,0.25,15.7,0,0,0,2.0,2.0,0.1,0.0,0.0
Brajan Gruda,GER,"MF,FW",Brighton,21-206,2004,5.3,1,14,5,35.7,2.65,0.95,0.07,0.2,21.5,1,0,0,1.6,1.6,0.12,-0.6,-0.6
Ilia Gruev,BUL,MF,Leeds United,25-231,2000,4.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Gabriel Gudmundsson,SWE,DF,Leeds United,26-238,1999,15.3,0,11,0,0.0,0.72,0.0,0.0,,16.2,0,0,0,0.9,0.9,0.08,-0.9,-0.9
Marc Guéhi,ENG,DF,Crystal Palace,25-163,2000,16.0,2,10,3,30.0,0.62,0.19,0.2,0.67,9.0,0,0,0,1.3,1.3,0.13,0.7,0.7
Evann Guessand,CIV,FW,Aston Villa,24-175,2001,5.7,0,5,3,60.0,0.87,0.52,0.0,0.0,10.9,0,0,0,1.0,1.0,0.19,-1.0,-1.0
Luis Guilherme,BRA,"FW,MF",West Ham,19-317,2006,1.4,0,1,0,0.0,0.72,0.0,0.0,,11.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Bruno Guimarães,BRA,MF,Newcastle Utd,28-037,1997,15.4,5,23,10,43.5,1.49,0.65,0.22,0.5,19.9,1,0,0,2.3,2.3,0.1,2.7,2.7
Marc Guiu,ESP,FW,Sunderland,19-353,2006,0.2,0,1,0,0.0,6.0,0.0,0.0,,15.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Marc Guiu,ESP,FW,Chelsea,19-353,2006,2.6,0,11,2,18.2,4.16,0.76,0.0,0.0,11.3,0,0,0,1.4,1.4,0.13,-1.4,-1.4
Malo Gusto,FRA,"DF,MF",Chelsea,22-218,2003,10.5,2,7,4,57.1,0.67,0.38,0.29,0.5,21.0,0,0,0,1.2,1.2,0.16,0.8,0.8
Joško Gvardiol,CRO,DF,Manchester City,23-334,2002,12.5,2,12,4,33.3,0.96,0.32,0.17,0.5,12.4,0,0,0,1.5,1.5,0.12,0.5,0.5
Viktor Gyökeres,SWE,FW,Arsenal,27-202,1998,11.3,5,22,7,31.8,1.95,0.62,0.14,0.43,11.5,0,2,2,5.5,3.9,0.18,-0.5,-0.9
Erling Haaland,NOR,FW,Manchester City,25-155,2000,16.2,19,64,34,53.1,3.94,2.09,0.28,0.53,12.2,0,1,2,16.4,14.8,0.23,2.6,3.2
Lewis Hall,ENG,DF,Newcastle Utd,21-106,2004,6.8,0,6,1,16.7,0.88,0.15,0.0,0.0,18.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Jack Harrison,ENG,"FW,DF",Leeds United,29-033,1996,3.0,0,6,2,33.3,2.01,0.67,0.0,0.0,21.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Quilindschy Hartman,NED,DF,Burnley,24-039,2001,14.9,0,6,2,33.3,0.4,0.13,0.0,0.0,21.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Jorrel Hato,NED,DF,Chelsea,19-291,2006,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kai Havertz,GER,FW,Arsenal,26-195,1999,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ayden Heaven,ENG,DF,Manchester Utd,19-092,2006,3.6,0,1,0,0.0,0.28,0.0,0.0,,14.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Jan Paul van Hecke,NED,DF,Brighton,25-198,2000,16.0,3,12,6,50.0,0.75,0.37,0.25,0.5,17.3,0,0,0,1.6,1.6,0.15,1.4,1.4
Hwang Hee-chan,KOR,FW,Wolves,29-331,1996,6.5,1,8,4,50.0,1.23,0.62,0.13,0.25,16.5,0,0,0,1.1,1.1,0.14,-0.1,-0.1
Dean Henderson,ENG,GK,Crystal Palace,28-286,1997,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jordan Henderson,ENG,MF,Brentford,35-189,1990,13.6,1,6,1,16.7,0.44,0.07,0.17,1.0,22.4,0,0,0,0.3,0.3,0.05,0.7,0.7
Rico Henry,JAM,DF,Brentford,28-168,1997,5.0,0,3,0,0.0,0.6,0.0,0.0,,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Mads Hermansen,DEN,GK,West Ham,25-165,2000,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Aaron Hickey,SCO,DF,Brentford,23-196,2002,4.6,0,4,1,25.0,0.87,0.22,0.0,0.0,16.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4
James Hill,ENG,DF,Bournemouth,23-347,2002,3.4,0,2,1,50.0,0.59,0.29,0.0,0.0,22.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Piero Hincapié,ECU,DF,Arsenal,23-348,2002,6.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jack Hinshelwood,ENG,MF,Brighton,20-256,2005,4.6,1,5,1,20.0,1.09,0.22,0.2,1.0,15.6,0,0,0,0.4,0.4,0.07,0.6,0.6
Ki-Jana Hoever,NED,"DF,MF",Wolves,23-339,2002,4.7,0,1,1,100.0,0.21,0.21,0.0,0.0,31.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Callum Hudson-Odoi,ENG,FW,Nott'ham Forest,25-046,2000,9.6,3,16,6,37.5,1.66,0.62,0.19,0.5,20.8,1,0,0,1.6,1.6,0.1,1.4,1.4
Will Hughes,ENG,MF,Crystal Palace,30-250,1995,6.1,0,4,0,0.0,0.66,0.0,0.0,,18.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Trai Hume,NIR,"DF,MF",Sunderland,23-280,2002,15.4,0,9,2,22.2,0.59,0.13,0.0,0.0,22.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Bashir Humphreys,ENG,DF,Burnley,22-283,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Omari Hutchinson,ENG,FW,Nott'ham Forest,22-054,2003,6.3,0,15,5,33.3,2.37,0.79,0.0,0.0,16.9,0,0,0,1.2,1.2,0.08,-1.2,-1.2
Igor,BRA,DF,West Ham,27-319,1998,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tim Iroegbunam,ENG,MF,Everton,22-176,2003,6.5,0,4,0,0.0,0.62,0.0,0.0,,24.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Andy Irving,SCO,MF,West Ham,25-224,2000,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alexander Isak,SWE,FW,Liverpool,26-093,1999,5.6,2,15,4,26.7,2.68,0.71,0.13,0.5,13.7,0,0,0,2.0,2.0,0.14,0.0,0.0
Wilson Isidor,FRA,FW,Sunderland,25-118,2000,10.2,4,30,10,33.3,2.93,0.98,0.13,0.4,14.0,0,0,0,3.3,3.3,0.11,0.7,0.7
Alex Iwobi,NGA,"MF,FW",Fulham,29-234,1996,14.8,2,18,7,38.9,1.22,0.47,0.11,0.29,21.7,0,0,0,0.8,0.8,0.04,1.2,1.2
Daniel James,WAL,FW,Leeds United,28-043,1997,3.9,0,10,2,20.0,2.54,0.51,0.0,0.0,18.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Reece James,ENG,"DF,MF",Chelsea,26-015,1999,12.4,2,14,6,42.9,1.13,0.48,0.14,0.33,24.4,4,0,0,0.7,0.7,0.05,1.3,1.3
Vitaly Janelt,GER,MF,Brentford,27-227,1998,4.5,0,4,0,0.0,0.89,0.0,0.0,,15.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Mathias Jensen,DEN,MF,Brentford,29-356,1996,6.1,2,5,2,40.0,0.82,0.33,0.4,1.0,21.0,0,0,0,0.6,0.6,0.12,1.4,1.4
Gabriel Jesus,BRA,FW,Arsenal,28-264,1997,0.4,0,2,1,50.0,5.0,2.5,0.0,0.0,17.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Igor Jesus,BRA,FW,Nott'ham Forest,24-301,2001,9.2,1,32,7,21.9,3.5,0.76,0.03,0.14,11.7,0,0,0,3.0,3.0,0.09,-2.0,-2.0
Álex Jiménez,ESP,"DF,FW",Bournemouth,20-229,2005,8.9,0,7,1,14.3,0.79,0.11,0.0,0.0,22.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Raúl Jiménez,MEX,FW,Fulham,34-232,1991,10.6,3,27,5,18.5,2.54,0.47,0.07,0.4,14.3,2,1,1,4.0,3.2,0.12,-1.0,-1.2
João Pedro,BRA,"FW,MF",Chelsea,24-088,2001,15.0,5,26,12,46.2,1.73,0.8,0.19,0.42,14.4,0,0,0,5.0,5.0,0.19,0.0,0.0
Joelinton,BRA,MF,Newcastle Utd,29-131,1996,10.4,0,10,3,30.0,0.96,0.29,0.0,0.0,17.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
John,BRA,GK,Nott'ham Forest,29-313,1996,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Brennan Johnson,WAL,FW,Tottenham,24-214,2001,6.7,2,6,2,33.3,0.89,0.3,0.33,1.0,17.1,0,0,0,1.0,1.0,0.17,1.0,1.0
Sam Johnstone,ENG,GK,Wolves,32-273,1993,12.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Curtis Jones,ENG,MF,Liverpool,24-327,2001,8.1,0,8,2,25.0,0.98,0.25,0.0,0.0,21.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Eli Junior Kroupi,FRA,"FW,MF",Bournemouth,19-183,2006,5.0,5,16,9,56.3,3.19,1.8,0.31,0.56,15.9,0,0,0,2.8,2.8,0.18,2.2,2.2
Hamed Junior Traorè,CIV,MF,Bournemouth,25-310,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
James Justin,ENG,DF,Leeds United,27-303,1998,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Filip Jørgensen,DEN,GK,Chelsea,23-251,2002,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ferdi Kadioglu,TUR,"DF,FW",Brighton,26-077,1999,13.8,0,9,3,33.3,0.65,0.22,0.0,0.0,19.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Sasa Kalajdzic,AUT,FW,Wolves,28-169,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Arnaud Kalimuendo,FRA,FW,Nott'ham Forest,23-337,2002,1.0,0,3,0,0.0,3.03,0.0,0.0,,15.5,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Daichi Kamada,JPN,MF,Crystal Palace,29-140,1996,12.9,0,12,4,33.3,0.93,0.31,0.0,0.0,18.2,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Boubacar Kamara,FRA,MF,Aston Villa,26-030,1999,12.9,1,5,3,60.0,0.39,0.23,0.2,0.33,16.6,0,0,0,0.2,0.2,0.05,0.8,0.8
Mohamadou Kanté,FRA,"MF,FW",West Ham,20-094,2005,0.1,0,1,0,0.0,8.18,0.0,0.0,,16.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Michael Kayode,ITA,DF,Brentford,21-166,2004,16.4,0,4,1,25.0,0.24,0.06,0.0,0.0,16.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Michael Keane,ENG,DF,Everton,32-346,1993,15.7,2,12,3,25.0,0.76,0.19,0.17,0.67,11.8,0,0,0,1.1,1.1,0.09,0.9,0.9
Caoimhín Kelleher,IRL,GK,Brentford,27-030,1998,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Milos Kerkez,HUN,DF,Liverpool,22-046,2003,12.5,1,5,1,20.0,0.4,0.08,0.2,1.0,12.3,0,0,0,1.0,1.0,0.2,0.0,0.0
Kevin,BRA,"FW,MF",Fulham,22-353,2003,5.6,0,12,5,41.7,2.16,0.9,0.0,0.0,18.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Abdukodir Khusanov,UZB,DF,Manchester City,21-297,2004,2.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Max Kilman,ENG,DF,West Ham,28-214,1997,14.0,0,5,1,20.0,0.36,0.07,0.0,0.0,9.2,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Joshua King,ENG,MF,Fulham,18-354,2007,9.4,0,15,5,33.3,1.59,0.53,0.0,0.0,19.9,0,0,0,1.1,1.1,0.07,-1.1,-1.1
Justin Kluivert,NED,MF,Bournemouth,26-232,1999,7.9,1,10,2,20.0,1.26,0.25,0.1,0.5,24.8,2,0,0,0.5,0.5,0.05,0.5,0.5
Joe Knight,ENG,MF,Brighton,20-093,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Randal Kolo Muani,FRA,FW,Tottenham,27-018,1998,6.8,0,10,2,20.0,1.47,0.29,0.0,0.0,8.3,0,0,0,1.2,1.2,0.12,-1.2,-1.2
Ibrahima Konaté,FRA,DF,Liverpool,26-212,1999,15.8,0,7,2,28.6,0.44,0.13,0.0,0.0,10.4,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Ezri Konsa,ENG,DF,Aston Villa,28-061,1997,15.7,0,3,2,66.7,0.19,0.13,0.0,0.0,8.2,0,0,0,0.3,0.3,0.1,-0.3,-0.3
Charalampos Kostoulas,GRE,"FW,MF",Brighton,18-207,2007,1.0,1,10,3,30.0,9.57,2.87,0.1,0.33,13.9,0,0,0,0.7,0.7,0.07,0.3,0.3
Mateo Kovačić,CRO,MF,Manchester City,31-231,1994,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Emil Krafth,SWE,DF,Newcastle Utd,31-143,1994,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ladislav Krejčí,CZE,"DF,MF",Wolves,26-247,1999,11.7,1,10,5,50.0,0.85,0.43,0.1,0.2,13.6,0,0,0,1.6,1.6,0.16,-0.6,-0.6
Mohammed Kudus,GHA,"FW,MF",Tottenham,25-143,2000,14.9,2,23,8,34.8,1.54,0.54,0.09,0.25,18.7,2,0,0,1.7,1.7,0.07,0.3,0.3
Jonah Kusi-Asare,SWE,FW,Fulham,18-172,2007,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Shea Lacey,ENG,DF,Manchester Utd,18-253,2007,0.1,0,1,1,100.0,12.86,12.86,0.0,0.0,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Maxence Lacroix,FRA,DF,Crystal Palace,25-261,2000,17.0,0,6,1,16.7,0.35,0.06,0.0,0.0,12.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Senne Lammens,BEL,GK,Manchester Utd,23-169,2002,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jamaal Lascelles,ENG,DF,Newcastle Utd,32-042,1993,0.2,0,1,0,0.0,4.29,0.0,0.0,,12.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Josh Laurent,ENG,"DF,MF",Burnley,30-231,1995,7.8,0,5,2,40.0,0.64,0.26,0.0,0.0,23.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Roméo Lavia,BEL,MF,Chelsea,21-351,2004,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Enzo Le Fée,FRA,"MF,FW",Sunderland,25-323,2000,13.5,2,12,0,0.0,0.89,0.0,0.0,,24.0,2,2,2,2.2,0.7,0.05,-0.2,-0.7
Bernd Leno,GER,GK,Fulham,33-294,1992,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jefferson Lerma,COL,MF,Crystal Palace,31-059,1994,6.0,0,7,2,28.6,1.16,0.33,0.0,0.0,22.8,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Rico Lewis,ENG,"DF,MF",Manchester City,21-032,2004,2.3,0,1,0,0.0,0.43,0.0,0.0,,26.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Keane Lewis-Potter,ENG,"FW,DF",Brentford,24-304,2001,7.2,2,9,5,55.6,1.25,0.7,0.22,0.4,18.7,0,0,0,0.9,0.9,0.1,1.1,1.1
Myles Lewis-Skelly,ENG,DF,Arsenal,19-088,2006,2.3,0,1,0,0.0,0.44,0.0,0.0,,16.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Matthijs de Ligt,NED,DF,Manchester Utd,26-133,1999,13.0,1,11,3,27.3,0.85,0.23,0.09,0.33,8.9,0,0,0,1.5,1.5,0.13,-0.5,-0.5
Victor Lindelöf,SWE,"DF,MF",Aston Villa,31-159,1994,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Valentino Livramento,ENG,DF,Newcastle Utd,23-041,2002,10.8,0,2,0,0.0,0.18,0.0,0.0,,18.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Sean Longstaff,ENG,MF,Leeds United,28-054,1997,9.8,1,11,2,18.2,1.13,0.21,0.09,0.5,21.4,1,0,0,0.7,0.7,0.07,0.3,0.3
Fer López,ESP,MF,Wolves,21-213,2004,2.6,0,5,1,20.0,1.94,0.39,0.0,0.0,20.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Lucas,BRA,DF,Burnley,24-274,2001,1.6,0,2,0,0.0,1.27,0.0,0.0,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Florentino Luís,POR,MF,Burnley,26-126,1999,11.2,0,5,1,20.0,0.45,0.09,0.0,0.0,19.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Douglas Luiz,BRA,MF,Nott'ham Forest,27-228,1998,2.9,0,2,0,0.0,0.68,0.0,0.0,,29.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Saša Lukić,SRB,MF,Fulham,29-132,1996,9.6,1,8,1,12.5,0.84,0.1,0.13,1.0,16.1,0,0,0,1.5,1.5,0.19,-0.5,-0.5
Ian Maatsen,NED,DF,Aston Villa,23-288,2002,5.9,0,7,1,14.3,1.19,0.17,0.0,0.0,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Alexis Mac Allister,ARG,MF,Liverpool,26-364,1998,12.2,0,22,4,18.2,1.81,0.33,0.0,0.0,19.0,0,0,0,1.5,1.5,0.07,-1.5,-1.5
Noni Madueke,ENG,FW,Arsenal,23-288,2002,4.7,0,8,3,37.5,1.7,0.64,0.0,0.0,12.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Gabriel Magalhães,BRA,DF,Arsenal,28-004,1997,11.0,1,8,1,12.5,0.73,0.09,0.13,1.0,10.9,0,0,0,0.8,0.8,0.1,0.2,0.2
Soungoutou Magassa,FRA,MF,West Ham,22-076,2003,5.9,1,3,2,66.7,0.51,0.34,0.33,0.5,21.0,0,0,0,0.3,0.3,0.1,0.7,0.7
Harry Maguire,ENG,DF,Manchester Utd,32-293,1993,3.8,1,4,1,25.0,1.04,0.26,0.25,1.0,8.2,0,0,0,0.3,0.3,0.08,0.7,0.7
Kobbie Mainoo,ENG,MF,Manchester Utd,20-248,2005,2.5,0,2,0,0.0,0.81,0.0,0.0,,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Donyell Malen,NED,"FW,MF",Aston Villa,26-348,1999,6.0,4,24,8,33.3,3.99,1.33,0.17,0.5,15.3,0,0,0,3.2,3.2,0.13,0.8,0.8
Giorgi Mamardashvili,GEO,GK,Liverpool,25-085,2000,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Reinildo Mandava,MOZ,DF,Sunderland,31-336,1994,11.4,0,3,0,0.0,0.26,0.0,0.0,,18.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mateus Mane,POR,"MF,FW",Wolves,18-098,2007,1.1,0,1,1,100.0,0.93,0.93,0.0,0.0,24.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Omar Marmoush,EGY,"FW,MF",Manchester City,26-319,1999,2.3,0,9,3,33.3,3.84,1.28,0.0,0.0,14.6,1,0,0,1.2,1.2,0.14,-1.2,-1.2
Callum Marshall,NIR,FW,West Ham,21-025,2004,0.7,0,1,0,0.0,1.5,0.0,0.0,,5.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Gabriel Martinelli,BRA,FW,Arsenal,24-188,2001,4.5,1,11,4,36.4,2.43,0.88,0.09,0.25,13.1,0,0,0,1.3,1.3,0.12,-0.3,-0.3
Emiliano Martínez,ARG,GK,Aston Villa,33-112,1992,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lisandro Martínez,ARG,"DF,MF",Manchester Utd,27-339,1998,1.1,0,1,0,0.0,0.89,0.0,0.0,,30.9,0,0,0,0.0,0.0,0.02,0.0,0.0
Arthur Masuaku,COD,"DF,MF",Sunderland,32-046,1993,1.4,0,1,0,0.0,0.71,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Pape Matar Sarr,SEN,MF,Tottenham,23-100,2002,7.9,2,6,4,66.7,0.76,0.51,0.33,0.5,10.1,0,0,0,1.0,1.0,0.17,1.0,1.0
Jean-Philippe Mateta,FRA,FW,Crystal Palace,28-178,1997,15.3,7,43,19,44.2,2.82,1.24,0.09,0.21,15.8,0,3,3,10.2,7.8,0.18,-3.2,-3.8
Konstantinos Mavropanos,GRE,DF,West Ham,28-012,1997,9.6,0,7,2,28.6,0.73,0.21,0.0,0.0,7.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Eliezer Mayenda,ESP,FW,Sunderland,20-229,2005,2.9,1,4,2,50.0,1.36,0.68,0.25,0.5,12.4,0,0,0,0.5,0.5,0.12,0.5,0.5
Ezra Mayers,BRB,DF,West Ham,18-341,2007,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Noussair Mazraoui,MAR,DF,Manchester Utd,28-039,1997,4.9,0,1,0,0.0,0.2,0.0,0.0,,30.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Bryan Mbeumo,CMR,MF,Manchester Utd,26-138,1999,15.6,6,42,23,54.8,2.69,1.48,0.14,0.26,15.4,0,0,0,5.5,5.5,0.13,0.5,0.5
James Mcatee,ENG,"MF,FW",Nott'ham Forest,23-066,2002,1.7,0,1,0,0.0,0.59,0.0,0.0,,33.2,0,0,0,0.0,0.0,0.02,0.0,0.0
John McGinn,SCO,"FW,MF",Aston Villa,31-066,1994,14.6,1,15,4,26.7,1.03,0.27,0.07,0.25,20.6,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Dwight McNeil,ENG,"FW,MF",Everton,26-031,1999,1.9,0,2,0,0.0,1.05,0.0,0.0,,16.5,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Hannibal Mejbri,TUN,MF,Burnley,22-336,2003,4.5,0,6,1,16.7,1.34,0.22,0.0,0.0,24.0,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Mikel Merino,ESP,"FW,MF",Arsenal,29-184,1996,8.5,3,13,5,38.5,1.53,0.59,0.23,0.6,9.8,0,0,0,1.9,1.9,0.15,1.1,1.1
Antoni Milambo,NED,MF,Brentford,20-264,2005,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nikola Milenković,SRB,DF,Nott'ham Forest,28-072,1997,17.0,0,11,1,9.1,0.65,0.06,0.0,0.0,11.5,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Lewis Miley,ENG,"MF,DF",Newcastle Utd,19-236,2006,7.4,1,8,3,37.5,1.09,0.41,0.13,0.33,23.1,0,0,0,0.5,0.5,0.06,0.5,0.5
James Milner,ENG,MF,Brighton,39-353,1986,2.4,1,1,0,0.0,0.41,0.0,0.0,,42.9,0,1,1,0.8,0.0,0.04,0.2,0.0
Veljko Milosavljević,SRB,DF,Bournemouth,18-178,2007,4.1,0,1,0,0.0,0.25,0.0,0.0,,7.9,0,0,0,0.2,0.2,0.15,-0.2,-0.2
Tyrone Mings,ENG,DF,Aston Villa,32-285,1993,5.5,0,3,0,0.0,0.54,0.0,0.0,,8.6,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Yankuba Minteh,GAM,FW,Brighton,21-154,2004,16.0,1,27,5,18.5,1.69,0.31,0.04,0.2,16.1,0,0,0,2.6,2.6,0.1,-1.6,-1.6
Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,26-113,1999,16.9,1,5,3,60.0,0.3,0.18,0.2,0.33,17.7,0,0,0,0.4,0.4,0.08,0.6,0.6
Kaoru Mitoma,JPN,FW,Brighton,28-217,1997,6.2,1,7,3,42.9,1.12,0.48,0.14,0.33,12.7,0,0,0,0.9,0.9,0.14,0.1,0.1
Morato,BRA,DF,Nott'ham Forest,24-176,2001,7.9,0,1,0,0.0,0.13,0.0,0.0,,21.5,0,0,0,0.0,0.0,0.03,0.0,0.0
Cristhian Mosquera,ESP,DF,Arsenal,21-179,2004,4.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Yerson Mosquera,COL,DF,Wolves,24-235,2001,5.8,0,4,2,50.0,0.69,0.35,0.0,0.0,14.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Mason Mount,ENG,MF,Manchester Utd,26-347,1999,8.2,3,18,5,27.8,2.19,0.61,0.17,0.6,17.0,1,0,0,1.5,1.5,0.08,1.5,1.5
Divine Mukasa,ENG,MF,Manchester City,18-123,2007,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
