Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
187,Jack Hinshelwood,eng ENG,MF,Brighton,20-256,2005,9,4,412,4.6,1,1,2,1,0,0,0,0,0.4,0.4,0.2,0.6,7,15,5,0.22,0.22,0.44,0.22,0.44,0.08,0.05,0.13,0.08,0.13,Matches
188,Ki-Jana Hoever,nl NED,"DF,MF",Wolves,23-339,2002,8,6,425,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,9,13,23,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,Matches
189,Callum Hudson-Odoi,eng ENG,FW,Nott'ham Forest,25-046,2000,16,8,867,9.6,3,1,4,3,0,0,0,0,1.6,1.6,2.0,3.6,51,36,106,0.31,0.10,0.42,0.31,0.42,0.17,0.21,0.38,0.17,0.38,Matches
190,Will Hughes,eng ENG,MF,Crystal Palace,30-250,1995,14,6,548,6.1,0,0,0,0,0,0,3,0,0.3,0.3,0.5,0.8,4,34,6,0.00,0.00,0.00,0.00,0.00,0.04,0.09,0.13,0.04,0.13,Matches
191,Trai Hume,nir NIR,"DF,MF",Sunderland,23-280,2002,17,15,1383,15.4,0,1,1,0,0,0,3,0,0.5,0.5,0.8,1.3,16,48,39,0.00,0.07,0.07,0.00,0.07,0.03,0.05,0.09,0.03,0.09,Matches
192,Bashir Humphreys,eng ENG,DF,Burnley,22-283,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
193,Omari Hutchinson,eng ENG,FW,Nott'ham Forest,22-054,2003,12,4,569,6.3,0,2,2,0,0,0,0,0,1.2,1.2,2.0,3.2,34,15,56,0.00,0.32,0.32,0.00,0.32,0.19,0.31,0.50,0.19,0.50,Matches
194,Igor,br BRA,DF,West Ham,27-319,1998,4,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
195,Tim Iroegbunam,eng ENG,MF,Everton,22-176,2003,13,7,583,6.5,0,1,1,0,0,0,5,0,0.2,0.2,0.2,0.4,5,21,13,0.00,0.15,0.15,0.00,0.15,0.03,0.03,0.06,0.03,0.06,Matches
196,Andy Irving,sct SCO,MF,West Ham,25-224,2000,7,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,12,2,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
197,Alexander Isak,se SWE,FW,Liverpool,26-093,1999,10,6,504,5.6,2,1,3,2,0,0,0,0,2.0,2.0,0.6,2.6,6,8,24,0.36,0.18,0.54,0.36,0.54,0.37,0.11,0.47,0.37,0.47,Matches
198,Wilson Isidor,fr FRA,FW,Sunderland,25-118,2000,17,11,921,10.2,4,0,4,4,0,0,1,0,3.3,3.3,0.0,3.3,9,9,42,0.39,0.00,0.39,0.39,0.39,0.32,0.00,0.32,0.32,0.32,Matches
199,Alex Iwobi,ng NGA,"MF,FW",Fulham,29-234,1996,16,16,1328,14.8,2,2,4,2,0,0,2,0,0.8,0.8,2.1,2.8,51,86,69,0.14,0.14,0.27,0.14,0.27,0.05,0.14,0.19,0.05,0.19,Matches
200,Daniel James,wls WAL,FW,Leeds United,28-043,1997,10,4,354,3.9,0,0,0,0,0,0,0,0,0.7,0.7,0.6,1.4,17,10,41,0.00,0.00,0.00,0.00,0.00,0.19,0.16,0.35,0.19,0.35,Matches
201,Reece James,eng ENG,"DF,MF",Chelsea,26-015,1999,16,12,1114,12.4,2,3,5,2,0,0,2,0,0.7,0.7,2.1,2.8,17,69,26,0.16,0.24,0.40,0.16,0.40,0.06,0.17,0.23,0.06,0.23,Matches
202,Vitaly Janelt,de GER,MF,Brentford,27-227,1998,12,3,406,4.5,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,2,23,5,0.00,0.22,0.22,0.00,0.22,0.06,0.10,0.15,0.06,0.15,Matches
203,Mathias Jensen,dk DEN,MF,Brentford,29-356,1996,15,6,547,6.1,2,0,2,2,0,0,0,0,0.6,0.6,0.2,0.8,4,35,15,0.33,0.00,0.33,0.33,0.33,0.10,0.03,0.13,0.10,0.13,Matches
204,Gabriel Jesus,br BRA,FW,Arsenal,28-264,1997,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,2,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,Matches
205,Igor Jesus,br BRA,FW,Nott'ham Forest,24-301,2001,16,9,824,9.2,1,0,1,1,0,0,0,0,3.0,3.0,0.9,3.9,7,15,44,0.11,0.00,0.11,0.11,0.11,0.32,0.10,0.43,0.32,0.43,Matches
