Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Harrison Armstrong,ENG,FW,Everton,18-338,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolu Arokodare,NGA,FW,Wolves,25-030,2000,3.8,68,68,0,0,0,0,0,0,0,0,0,0,36,0,4
Taiwo Awoniyi,NGA,FW,Nott'ham Forest,28-133,1997,1.7,26,26,0,0,0,0,0,0,0,0,0,0,21,0,1
Yasin Ayari,SWE,MF,Brighton,22-078,2003,13.0,633,596,33,12,0,3,21,2,16,9,1,0,530,4,7
Benoît Badiashile,FRA,DF,Chelsea,24-272,2001,1.7,148,137,11,5,0,0,0,0,0,0,0,0,139,0,0
Dilane Bakwa,FRA,"FW,MF",Nott'ham Forest,23-119,2002,1.9,96,89,7,2,0,1,13,2,3,3,0,0,72,0,2
Carlos Baleba,CMR,MF,Brighton,21-354,2004,10.0,374,369,5,4,2,2,0,1,0,0,0,0,319,0,6
Daniel Ballard,NIR,DF,Sunderland,26-092,1999,12.5,543,503,35,5,1,7,0,0,0,0,0,0,442,5,2
Ross Barkley,ENG,MF,Aston Villa,32-018,1993,1.3,51,50,1,1,2,1,0,0,0,0,0,0,44,0,0
Ashley Barnes,ENG,FW,Burnley,36-054,1989,0.1,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0
Harvey Barnes,ENG,FW,Newcastle Utd,28-014,1997,8.2,219,216,2,1,1,0,30,1,0,0,0,0,161,1,11
Thierno Barry,FRA,FW,Everton,23-063,2002,9.2,153,153,0,0,2,0,0,0,0,0,0,0,91,0,2
Calvin Bassey,NGA,DF,Fulham,25-357,1999,15.1,957,879,76,28,0,7,6,21,0,0,0,0,839,2,12
Altay Bayındır,TUR,GK,Manchester Utd,27-253,1998,6.0,192,160,32,16,0,0,0,0,0,0,0,0,122,0,0
Jean-Ricner Bellegarde,HAI,"MF,FW",Wolves,27-179,1998,7.7,265,240,22,8,3,2,18,0,5,5,0,0,199,3,8
Rodrigo Bentancur,URU,MF,Tottenham,28-181,1997,11.7,549,539,9,5,2,0,6,1,0,0,0,0,464,1,7
Sander Berge,NOR,MF,Fulham,27-312,1998,16.2,806,792,13,11,2,9,5,2,0,0,0,0,722,1,12
Lucas Bergvall,SWE,MF,Tottenham,19-324,2006,7.4,255,223,31,0,0,2,13,24,0,0,0,0,191,1,3
Beto,GNB,FW,Everton,27-326,1998,7.9,97,97,0,0,0,0,2,0,0,0,0,0,59,0,2
Jaka Bijol,SVN,DF,Leeds United,26-321,1999,6.9,424,395,27,10,0,1,1,0,0,0,0,0,373,2,0
Marco Bizot,NED,GK,Aston Villa,34-288,1991,4.0,162,131,31,8,0,0,0,0,0,0,0,0,128,0,0
Oscar Bobb,NOR,"MF,FW",Manchester City,22-164,2003,5.2,218,210,8,2,1,1,5,6,0,0,0,0,195,0,4
Lamare Bogarde,NED,MF,Aston Villa,21-352,2004,3.6,183,179,3,3,0,0,0,0,0,0,0,0,170,1,1
Jayden Bogle,ENG,DF,Leeds United,25-149,2000,16.5,585,482,102,12,1,1,35,90,0,0,0,0,427,1,25
Sebastiaan Bornauw,BEL,DF,Leeds United,26-276,1999,0.0,4,3,1,0,0,0,0,1,0,0,0,0,3,0,1
Olivier Boscagli,FRA,DF,Brighton,28-035,1997,1.6,160,142,18,4,0,0,4,5,1,0,0,0,142,0,0
Sven Botman,NED,DF,Newcastle Utd,25-345,2000,7.3,403,384,19,16,0,6,1,0,0,0,0,0,349,0,3
Jarrod Bowen,ENG,"FW,MF",West Ham,29-003,1996,17.0,387,344,39,0,4,3,51,2,12,12,0,0,261,4,28
Conor Bradley,NIR,DF,Liverpool,22-167,2003,7.1,418,341,76,9,2,0,17,66,1,0,0,0,347,1,5
Brian Brobbey,NED,FW,Sunderland,23-325,2002,4.5,60,59,1,0,0,0,1,0,0,0,0,0,38,0,3
Armando Broja,ALB,FW,Burnley,24-104,2001,3.6,55,54,1,0,0,0,0,0,0,0,0,0,32,0,2
David Brooks,WAL,"FW,MF",Bournemouth,28-168,1997,8.0,329,299,27,5,3,2,36,9,13,12,0,0,233,3,11
Jacob Bruun Larsen,DEN,"FW,MF",Burnley,27-095,1998,8.0,246,218,27,3,2,1,28,9,13,10,1,0,184,1,13
Emi Buendía,ARG,"MF,FW",Aston Villa,28-363,1996,6.2,231,222,9,1,1,1,3,2,2,1,0,0,177,0,11
Hugo Bueno,ESP,"DF,MF",Wolves,23-096,2002,9.2,449,339,110,14,0,1,68,88,8,7,1,0,347,0,18
Santiago Bueno,URU,DF,Wolves,27-044,1998,8.4,384,370,13,9,1,0,3,4,0,0,0,0,337,1,1
Facundo Buonanotte,ARG,MF,Chelsea,21-000,2004,0.5,22,22,0,0,0,0,0,0,0,0,0,0,20,0,0
Dan Burn,ENG,DF,Newcastle Utd,33-228,1992,13.9,689,608,80,12,0,0,9,65,0,0,0,0,518,1,17
Bradley Burrowes,ENG,DF,Aston Villa,17-294,2008,0.2,8,8,0,0,0,0,3,0,0,0,0,0,3,0,1
Sam Byram,ENG,DF,Leeds United,32-098,1993,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Moisés Caicedo,ECU,MF,Chelsea,24-051,2001,11.9,709,687,20,18,4,1,1,2,0,0,0,0,639,2,7
Tom Cairney,SCO,MF,Fulham,34-337,1991,2.6,170,159,11,5,1,1,2,0,1,0,0,0,156,0,0
Riccardo Calafiori,ITA,DF,Arsenal,23-218,2002,13.9,692,564,127,9,0,0,20,118,0,0,0,0,558,1,21
Dominic Calvert-Lewin,ENG,FW,Leeds United,28-282,1997,11.4,164,162,0,0,1,0,6,0,0,0,0,0,98,2,5
Jaydee Canvot,FRA,DF,Crystal Palace,19-147,2006,1.3,60,53,6,3,0,0,0,3,0,0,0,0,53,1,1
Fabio Carvalho,POR,"FW,MF",Brentford,23-115,2002,1.1,31,25,5,1,0,0,5,0,3,0,2,0,21,1,0
Casemiro,BRA,MF,Manchester Utd,33-303,1992,11.0,591,577,13,13,6,5,6,0,0,0,0,0,475,1,11
Matty Cash,POL,DF,Aston Villa,28-138,1997,16.7,848,683,163,28,2,5,66,106,29,24,2,0,655,2,17
Timothy Castagne,BEL,"DF,FW",Fulham,30-018,1995,6.0,279,235,41,0,0,1,19,41,0,0,0,0,229,3,4
Trevoh Chalobah,ENG,DF,Chelsea,26-171,1999,15.3,1133,1066,65,31,4,7,5,12,0,0,0,0,1039,2,3
Rayan Cherki,FRA,"MF,FW",Manchester City,22-128,2003,6.2,427,389,38,12,9,2,24,10,12,10,1,0,356,0,8
Federico Chiesa,ITA,"FW,MF",Liverpool,28-059,1997,1.8,72,61,9,0,1,1,9,5,0,0,0,0,46,2,4
Tawanda Chirewa,ZIM,"MF,FW",Wolves,22-073,2003,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ryan Christie,SCO,MF,Bournemouth,30-304,1995,3.3,192,188,4,3,3,2,10,1,0,0,0,0,146,0,7
Samuel Chukwueze,NGA,FW,Fulham,26-215,1999,4.4,178,173,4,0,2,1,8,3,1,1,0,0,128,1,7
Nathaniel Clyne,ENG,DF,Crystal Palace,34-262,1991,2.5,75,64,11,0,0,0,5,11,0,0,0,0,54,0,4
Séamus Coleman,IRL,"DF,FW",Everton,37-073,1988,0.1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
Nathan Collins,IRL,DF,Brentford,24-237,2001,16.2,816,785,29,16,0,2,1,0,0,0,0,0,666,2,1
Lewis Cook,ENG,"DF,MF",Bournemouth,28-323,1997,3.4,268,240,26,5,0,0,15,15,6,6,0,0,223,2,1
Diego Coppola,ITA,DF,Brighton,21-360,2003,1.2,62,61,1,1,0,0,0,0,0,0,0,0,56,0,1
Marc Cucurella,ESP,DF,Chelsea,27-154,1998,16.0,918,806,112,12,1,2,10,100,0,0,0,0,802,0,11
Jorge Cuenca,ESP,DF,Fulham,26-036,1999,2.9,162,151,11,3,1,0,0,0,0,0,0,0,137,0,4
Josh Cullen,IRL,MF,Burnley,29-260,1996,16.2,850,795,51,32,6,2,12,4,5,2,1,0,704,4,4
Jair Cunha,BRA,DF,Nott'ham Forest,20-291,2005,1.0,49,45,3,2,0,0,0,1,0,0,0,0,38,1,1
Matheus Cunha,BRA,"MF,FW",Manchester Utd,26-210,1999,11.4,375,363,10,3,4,2,20,2,1,1,0,0,299,2,7
Diogo Dalot,POR,DF,Manchester Utd,26-280,1999,11.6,567,441,125,1,2,3,34,124,0,0,0,0,427,1,12
Mikkel Damsgaard,DEN,MF,Brentford,25-173,2000,11.5,470,387,74,15,6,0,70,3,41,20,13,3,313,9,11
Kevin Danso,AUT,DF,Tottenham,27-095,1998,5.5,357,317,39,5,0,0,2,29,0,0,0,0,297,1,6
Karl Darlow,WAL,GK,Leeds United,35-076,1990,5.0,208,163,44,18,0,0,0,0,0,0,0,0,133,1,0
Ben Davies,WAL,DF,Tottenham,32-243,1993,0.4,19,14,5,0,0,0,0,5,0,0,0,0,16,0,0
Maxim De Cuyper,BEL,"DF,FW",Brighton,25-001,2000,8.5,422,364,57,15,0,4,47,24,18,17,0,1,328,1,6
Liam Delap,ENG,FW,Chelsea,22-318,2003,3.9,53,53,0,0,0,0,2,0,0,0,0,0,34,0,0
Sepp van den Berg,NED,DF,Brentford,24-003,2001,17.0,758,725,32,6,0,4,0,3,0,0,0,0,674,1,4
Justin Devenny,NIR,"MF,FW",Crystal Palace,22-073,2003,2.4,78,73,3,1,1,0,3,0,0,0,0,0,51,2,5
Kiernan Dewsbury-Hall,ENG,MF,Everton,27-108,1998,14.0,533,468,64,31,7,2,63,2,25,24,0,0,405,1,6
Bafodé Diakité,FRA,DF,Bournemouth,24-351,2001,13.5,726,705,21,19,1,3,1,0,0,0,0,0,646,0,4
Amad Diallo,CIV,"DF,MF",Manchester Utd,23-165,2002,13.4,589,524,64,3,3,3,28,52,8,6,0,0,498,1,11
Habib Diarra,SEN,MF,Sunderland,21-354,2004,4.1,126,126,0,0,0,0,8,0,0,0,0,0,96,0,6
Rúben Dias,POR,DF,Manchester City,28-223,1997,16.1,1159,1119,40,25,1,5,4,3,0,0,0,0,1075,0,8
Tyler Dibling,ENG,FW,Everton,19-286,2006,1.2,39,39,0,0,0,0,2,0,0,0,0,0,34,0,1
Lucas Digne,FRA,DF,Aston Villa,32-156,1993,11.2,523,397,126,16,1,1,54,87,23,17,1,0,386,0,22
Issa Diop,FRA,DF,Fulham,28-348,1997,2.6,114,110,4,4,0,0,1,0,0,0,0,0,94,0,4
El Hadji Malick Diouf,SEN,DF,West Ham,20-360,2004,15.4,647,516,128,6,3,3,56,115,7,6,1,0,463,3,19
Matt Doherty,IRL,DF,Wolves,33-341,1992,5.0,199,176,20,6,0,2,5,14,0,0,0,0,158,3,1
Jeremy Doku,BEL,"MF,FW",Manchester City,23-210,2002,10.4,405,403,2,0,10,0,34,2,0,0,0,0,322,0,11
Nicolás Domínguez,ARG,"FW,MF",Nott'ham Forest,27-178,1998,2.9,129,121,8,2,1,0,7,0,4,0,3,0,111,0,2
Gianluigi Donnarumma,ITA,GK,Manchester City,26-301,1999,14.0,383,320,63,28,0,0,0,0,0,0,0,0,307,0,2
Patrick Dorgu,DEN,DF,Manchester Utd,21-058,2004,8.9,387,325,62,0,1,2,38,62,0,0,0,0,267,0,17
Max Dowman,ENG,FW,Arsenal,15-357,2009,0.3,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Joél Drakes-Thomas,ENG,MF,Crystal Palace,16-197,2009,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Martin Dúbravka,SVK,GK,Burnley,36-342,1989,17.0,639,385,253,63,0,1,0,0,0,0,0,0,366,1,0
Lewis Dunk,ENG,DF,Brighton,34-032,1991,15.5,1261,1137,123,45,0,4,2,2,0,0,0,0,1162,1,5
Odsonne Édouard,FRA,FW,Crystal Palace,27-341,1998,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Marcus Edwards,ENG,"FW,MF",Burnley,27-020,1998,1.1,51,47,4,0,1,0,7,1,3,1,0,0,40,0,1
Hjalmar Ekdal,SWE,DF,Burnley,27-063,1998,9.9,350,347,3,3,1,2,1,0,0,0,0,0,300,0,4
Hugo Ekitike,FRA,FW,Liverpool,23-186,2002,10.6,228,221,7,0,0,0,5,0,0,0,0,0,166,0,10
Anthony Elanga,SWE,"FW,MF",Newcastle Utd,23-240,2002,7.6,295,280,15,0,1,0,47,8,6,2,3,0,203,0,9
Harvey Elliott,ENG,"MF,FW",Liverpool,22-263,2003,0.0,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0
Harvey Elliott,ENG,"MF,FW",Aston Villa,22-263,2003,1.1,62,59,3,0,1,0,3,2,0,0,0,0,53,0,0
Wataru Endo,JPN,"MF,DF",Liverpool,32-317,1993,0.5,28,27,1,1,0,0,0,0,0,0,0,0,22,0,3
Romain Esse,ENG,FW,Crystal Palace,20-224,2005,0.3,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
Maxime Estève,FRA,DF,Burnley,23-211,2002,15.9,666,654,11,9,0,7,2,2,0,0,0,0,595,1,3
Evanilson,BRA,FW,Bournemouth,26-078,1999,12.7,203,192,9,0,0,1,2,1,0,0,0,0,162,2,7
Eberechi Eze,ENG,"MF,FW",Arsenal,27-177,1998,10.1,329,314,14,2,7,1,6,1,1,1,0,0,277,1,3
Eberechi Eze,ENG,MF,Crystal Palace,27-177,1998,0.9,25,19,6,3,0,1,4,0,2,2,0,0,16,0,0
Bruno Fernandes,POR,MF,Manchester Utd,31-106,1994,16.4,1069,933,128,78,16,13,77,8,39,30,1,3,842,8,24
Mateus Fernandes,POR,"MF,FW",West Ham,21-166,2004,12.7,527,482,43,18,5,4,20,1,8,4,4,0,458,2,5
Enzo Fernández,ARG,MF,Chelsea,24-340,2001,15.2,887,830,56,27,8,5,34,2,18,13,0,0,735,1,16
Zian Flemming,NED,FW,Burnley,27-144,1998,7.4,132,126,4,0,2,0,2,4,0,0,0,0,82,2,4
Jack Fletcher,ENG,MF,Manchester Utd,18-279,2007,0.2,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
Phil Foden,ENG,MF,Manchester City,25-209,2000,13.6,800,726,71,8,8,7,79,2,60,33,24,0,667,3,14
Wesley Fofana,FRA,DF,Chelsea,25-006,2000,7.4,407,391,15,8,0,0,0,7,0,0,0,0,371,1,2
Lyle Foster,RSA,FW,Burnley,25-111,2000,9.6,183,179,3,0,1,3,4,2,0,0,0,0,115,1,13
Jeremie Frimpong,NED,"DF,FW",Liverpool,25-013,2000,1.3,61,57,4,0,0,0,8,4,0,0,0,0,47,0,0
Niclas Füllkrug,GER,FW,West Ham,32-317,1993,4.5,94,93,1,0,0,1,0,1,0,0,0,0,58,0,5
Cody Gakpo,NED,FW,Liverpool,26-230,1999,12.6,415,385,27,1,4,2,57,5,21,20,0,0,288,3,12
Idrissa Gana Gueye,SEN,MF,Everton,36-088,1989,11.7,526,517,6,1,2,3,8,1,0,0,0,0,450,3,7
Ben Gannon-Doak,SCO,FW,Bournemouth,20-042,2005,0.6,25,25,0,0,0,0,2,0,0,0,0,0,18,0,0
Alejandro Garnacho,ARG,FW,Chelsea,21-175,2004,7.2,233,230,3,3,0,0,31,0,0,0,0,0,182,0,9
James Garner,ENG,"MF,DF",Everton,24-285,2001,16.9,918,765,151,36,3,4,84,49,43,31,5,1,737,2,22
Lutsharel Geertruida,NED,"DF,MF",Sunderland,25-158,2000,7.0,297,290,7,2,1,0,0,3,0,0,0,0,260,0,3
Tyrique George,ENG,FW,Chelsea,19-322,2006,1.6,24,21,3,0,0,0,1,0,0,0,0,0,21,0,0
Morgan Gibbs-White,ENG,"MF,FW",Nott'ham Forest,25-330,2000,15.8,655,631,21,8,6,1,19,4,1,0,0,0,516,3,21
Jamie Gittens,ENG,FW,Chelsea,21-137,2004,4.8,138,137,0,0,2,1,10,0,0,0,0,0,108,1,7
Wilfried Gnonto,ITA,"FW,MF",Leeds United,22-048,2003,3.4,118,118,0,0,0,0,10,0,0,0,0,0,90,0,4
João Gomes,BRA,MF,Wolves,24-314,2001,14.2,686,653,31,10,1,5,15,11,0,0,0,0,579,2,17
Rodrigo Gomes,POR,"FW,DF",Wolves,22-169,2003,3.7,130,111,19,0,0,0,11,19,0,0,0,0,96,0,5
Toti Gomes,POR,DF,Wolves,26-341,1999,10.5,598,567,31,17,0,0,10,14,0,0,0,0,508,0,3
Diego Gómez,PAR,"MF,FW",Brighton,22-271,2003,10.7,351,335,12,2,1,1,9,4,1,1,0,0,269,4,11
Joe Gomez,ENG,DF,Liverpool,28-214,1997,2.8,154,127,26,0,0,0,10,26,0,0,0,0,113,1,5
Nicolás González,ESP,MF,Manchester City,23-354,2002,12.6,965,914,49,41,1,5,1,5,0,0,0,0,866,2,10
Anthony Gordon,ENG,FW,Newcastle Utd,24-302,2001,7.6,240,231,9,1,3,2,29,4,3,2,0,0,176,0,2
Ryan Gravenberch,NED,MF,Liverpool,23-221,2002,14.7,916,906,10,7,3,3,2,2,0,0,0,0,820,0,9
Archie Gray,ENG,MF,Tottenham,19-286,2006,3.9,158,153,5,0,0,0,2,0,0,0,0,0,141,0,3
Jack Grealish,ENG,FW,Everton,30-104,1995,14.9,514,497,14,5,5,5,31,7,2,0,0,0,412,3,24
Brajan Gruda,GER,"MF,FW",Brighton,21-206,2004,5.3,155,142,13,5,2,1,9,1,5,3,0,0,123,0,1
Ilia Gruev,BUL,MF,Leeds United,25-231,2000,4.4,182,168,14,9,0,0,6,0,1,1,0,0,166,0,2
Gabriel Gudmundsson,SWE,DF,Leeds United,26-238,1999,15.3,678,570,106,6,1,1,50,97,3,2,1,0,505,2,28
Marc Guéhi,ENG,DF,Crystal Palace,25-163,2000,16.0,832,784,45,27,1,14,8,1,1,0,0,0,704,3,4
Evann Guessand,CIV,FW,Aston Villa,24-175,2001,5.7,97,95,0,0,0,0,10,0,0,0,0,0,68,2,9
Luis Guilherme,BRA,"FW,MF",West Ham,19-317,2006,1.4,30,30,0,0,0,0,0,0,0,0,0,0,27,0,0
Bruno Guimarães,BRA,MF,Newcastle Utd,28-037,1997,15.4,806,760,45,14,12,4,27,3,11,6,3,0,678,1,15
Marc Guiu,ESP,FW,Sunderland,19-353,2006,0.2,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
Marc Guiu,ESP,FW,Chelsea,19-353,2006,2.6,25,24,1,0,0,0,0,0,0,0,0,0,17,0,0
Malo Gusto,FRA,"DF,MF",Chelsea,22-218,2003,10.5,601,519,79,14,5,0,16,65,0,0,0,0,506,3,15
Joško Gvardiol,CRO,DF,Manchester City,23-334,2002,12.5,830,790,39,12,2,8,2,6,0,0,0,0,738,1,10
Viktor Gyökeres,SWE,FW,Arsenal,27-202,1998,11.3,135,134,0,0,0,1,5,0,0,0,0,0,81,1,8
Erling Haaland,NOR,FW,Manchester City,25-155,2000,16.2,191,176,14,2,4,0,1,0,0,0,0,0,124,1,4
Lewis Hall,ENG,DF,Newcastle Utd,21-106,2004,6.8,382,306,75,11,1,2,25,51,13,11,0,0,300,1,6
Jack Harrison,ENG,"FW,DF",Leeds United,29-033,1996,3.0,137,126,10,3,0,0,17,3,3,2,1,0,97,1,7
Quilindschy Hartman,NED,DF,Burnley,24-039,2001,14.9,675,538,133,20,0,6,65,92,21,20,0,0,464,4,34
Jorrel Hato,NED,DF,Chelsea,19-291,2006,1.9,110,97,12,2,0,0,0,5,0,0,0,0,97,1,0
Kai Havertz,GER,FW,Arsenal,26-195,1999,0.3,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0
Ayden Heaven,ENG,DF,Manchester Utd,19-092,2006,3.6,149,142,6,5,0,0,0,0,0,0,0,0,133,1,1
Jan Paul van Hecke,NED,DF,Brighton,25-198,2000,16.0,1207,1164,40,30,0,22,10,3,0,0,0,0,1042,3,7
Hwang Hee-chan,KOR,FW,Wolves,29-331,1996,6.5,174,157,17,2,1,1,12,6,3,3,0,0,124,0,3
Dean Henderson,ENG,GK,Crystal Palace,28-286,1997,17.0,600,412,187,64,0,0,0,0,0,0,0,0,363,1,0
Jordan Henderson,ENG,MF,Brentford,35-189,1990,13.6,743,708,34,31,4,3,35,1,0,0,0,0,574,1,7
Rico Henry,JAM,DF,Brentford,28-168,1997,5.0,219,182,36,0,0,0,10,36,0,0,0,0,145,1,9
Mads Hermansen,DEN,GK,West Ham,25-165,2000,4.0,157,130,27,11,0,0,0,0,0,0,0,0,104,0,0
Aaron Hickey,SCO,DF,Brentford,23-196,2002,4.6,196,164,32,5,0,0,4,27,0,0,0,0,159,0,3
James Hill,ENG,DF,Bournemouth,23-347,2002,3.4,153,127,26,1,0,0,6,25,0,0,0,0,100,0,5
Piero Hincapié,ECU,DF,Arsenal,23-348,2002,6.3,407,387,19,4,0,1,3,11,0,0,0,0,368,1,1
Jack Hinshelwood,ENG,MF,Brighton,20-256,2005,4.6,212,203,9,4,1,2,3,1,0,0,0,0,181,0,2
Ki-Jana Hoever,NED,"DF,MF",Wolves,23-339,2002,4.7,209,175,33,1,0,4,22,32,0,0,0,0,140,1,7
Callum Hudson-Odoi,ENG,FW,Nott'ham Forest,25-046,2000,9.6,359,343,14,2,1,3,46,7,5,3,0,0,279,2,9
Will Hughes,ENG,MF,Crystal Palace,30-250,1995,6.1,226,212,14,9,0,0,15,0,4,2,2,0,175,0,6
Trai Hume,NIR,"DF,MF",Sunderland,23-280,2002,15.4,587,501,83,10,1,3,46,61,12,9,0,1,409,3,18
Bashir Humphreys,ENG,DF,Burnley,22-283,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Omari Hutchinson,ENG,FW,Nott'ham Forest,22-054,2003,6.3,247,226,21,2,0,2,52,6,13,12,0,0,171,0,8
Igor,BRA,DF,West Ham,27-319,1998,1.2,22,21,1,1,0,0,0,0,0,0,0,0,16,0,0
Tim Iroegbunam,ENG,MF,Everton,22-176,2003,6.5,189,189,0,0,1,2,1,0,0,0,0,0,152,0,2
Andy Irving,SCO,MF,West Ham,25-224,2000,1.8,106,87,19,5,0,1,12,2,12,6,2,0,87,0,1
Alexander Isak,SWE,FW,Liverpool,26-093,1999,5.6,71,66,4,0,1,1,2,2,0,0,0,0,46,1,6
Wilson Isidor,FRA,FW,Sunderland,25-118,2000,10.2,90,90,0,0,1,0,0,0,0,0,0,0,54,0,7
Alex Iwobi,NGA,"MF,FW",Fulham,29-234,1996,14.8,764,713,44,10,4,7,41,11,16,10,2,1,613,7,16
Daniel James,WAL,FW,Leeds United,28-043,1997,3.9,95,92,2,0,1,0,27,1,1,0,0,0,45,1,3
Reece James,ENG,"DF,MF",Chelsea,26-015,1999,12.4,886,757,128,29,5,6,56,67,32,23,1,0,743,1,12
Vitaly Janelt,GER,MF,Brentford,27-227,1998,4.5,252,228,21,11,0,1,17,1,9,8,0,0,201,3,3
Mathias Jensen,DEN,MF,Brentford,29-356,1996,6.1,281,245,34,8,1,2,32,9,16,12,3,0,211,2,2
Gabriel Jesus,BRA,FW,Arsenal,28-264,1997,0.4,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0
Igor Jesus,BRA,FW,Nott'ham Forest,24-301,2001,9.2,173,168,2,1,0,1,4,0,0,0,0,0,121,3,7
Álex Jiménez,ESP,"DF,FW",Bournemouth,20-229,2005,8.9,395,331,62,10,0,5,22,52,0,0,0,0,310,2,13
Raúl Jiménez,MEX,FW,Fulham,34-232,1991,10.6,224,212,10,3,1,0,1,5,0,0,0,0,146,2,12
João Pedro,BRA,"FW,MF",Chelsea,24-088,2001,15.0,413,396,16,1,8,1,11,2,0,0,0,0,319,1,8
Joelinton,BRA,MF,Newcastle Utd,29-131,1996,10.4,377,365,11,8,1,0,4,3,0,0,0,0,313,1,6
John,BRA,GK,Nott'ham Forest,29-313,1996,2.0,68,50,15,5,0,0,0,0,0,0,0,0,46,3,0
Brennan Johnson,WAL,FW,Tottenham,24-214,2001,6.7,163,159,4,1,0,1,23,3,0,0,0,0,105,0,5
Sam Johnstone,ENG,GK,Wolves,32-273,1993,12.0,496,350,145,45,0,0,0,0,0,0,0,0,301,1,0
Curtis Jones,ENG,MF,Liverpool,24-327,2001,8.1,654,627,25,8,5,3,4,10,1,0,0,0,599,2,3
