Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Andrey,BRA,MF,Avaí,19,2002,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ângelo,BRA,"FW,MF",Santos,17,2004,17.0,1,28,9,32.1,1.64,0.53,0.04,0.11,20.5,0,0,0,1.6,1.6,0.06,-0.6,-0.6
Brayan Angulo,ECU,"FW,MF",Santos,26,1995,5.3,2,10,4,40.0,1.88,0.75,0.2,0.5,11.7,0,0,0,2.9,2.9,0.29,-0.9,-0.9
Apodi,BRA,"MF,FW",Goiás,35,1986,10.1,1,17,4,23.5,1.69,0.4,0.06,0.25,17.3,0,0,0,1.5,1.5,0.09,-0.5,-0.5
Guilherme Arana,BRA,DF,Atlético Mineiro,24,1997,19.1,0,41,6,14.6,2.14,0.31,0.0,0.0,22.3,1,0,0,1.6,1.6,0.04,-1.6,-1.6
Willian Arão,BRA,"MF,DF",Flamengo,29,1992,10.2,2,12,6,50.0,1.17,0.59,0.17,0.33,15.2,0,0,0,1.2,1.2,0.1,0.8,0.8
Michel Araujo,URU,"FW,MF",Fluminense,25,1996,0.9,2,2,2,100.0,2.17,2.17,1.0,1.0,10.6,0,0,0,0.8,0.8,0.41,1.2,1.2
Robert Arboleda,ECU,DF,São Paulo,30,1991,8.0,0,10,2,20.0,1.25,0.25,0.0,0.0,9.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Jhon Arias,COL,"FW,MF",Fluminense,24,1997,29.6,7,40,14,35.0,1.35,0.47,0.15,0.43,19.3,5,1,1,3.4,2.7,0.07,3.6,3.3
Arthur,BRA,"MF,DF",América (MG),18,2003,2.0,0,3,0,0.0,1.52,0.0,0.0,,24.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Arthur,BRA,FW,Corinthians,18,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Artur,BRA,"FW,MF",RB Bragantino,23,1998,31.0,6,81,25,30.9,2.62,0.81,0.07,0.24,18.9,4,0,0,6.4,6.4,0.08,-0.4,-0.4
Eduard Atuesta,COL,MF,Palmeiras,24,1997,7.3,1,19,7,36.8,2.6,0.96,0.05,0.14,20.1,1,0,0,1.1,1.1,0.06,-0.1,-0.1
Felipe Augusto,BRA,FW,Corinthians,17,2004,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Leo Augusto Pereira,BRA,"FW,MF",Atl Goianiense,21,2000,12.6,1,22,5,22.7,1.75,0.4,0.05,0.2,18.4,0,0,0,2.2,2.2,0.1,-1.2,-1.2
Renato Augusto,BRA,MF,Corinthians,33,1988,15.6,1,35,10,28.6,2.25,0.64,0.03,0.1,22.6,1,0,0,1.4,1.4,0.04,-0.4,-0.4
Auremir,BRA,MF,Goiás,30,1991,16.4,0,7,2,28.6,0.43,0.12,0.0,0.0,20.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Auro,BRA,DF,Santos,26,1996,4.3,0,2,0,0.0,0.47,0.0,0.0,,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Danilo Avelar,BRA,DF,América (MG),32,1989,9.6,0,24,5,20.8,2.51,0.52,0.0,0.0,16.5,3,0,0,1.1,1.1,0.04,-1.1,-1.1
Felipe Azevedo,BRA,"MF,FW",América (MG),35,1987,25.3,4,65,20,30.8,2.57,0.79,0.06,0.2,19.0,0,0,0,4.1,4.1,0.06,-0.1,-0.1
Matheus Babi,BRA,"FW,MF",Ath Paranaense,24,1997,0.9,0,4,0,0.0,4.24,0.0,0.0,,17.3,0,0,0,1.0,1.0,0.26,-1.0,-1.0
Fabrício Baiano,BRA,"FW,MF",Fortaleza,29,1992,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabián Balbuena,PAR,DF,Corinthians,30,1991,12.0,3,11,5,45.5,0.92,0.42,0.27,0.6,10.6,0,0,0,1.1,1.1,0.1,1.9,1.9
Robson Bambu,BRA,DF,Corinthians,24,1997,4.4,0,1,0,0.0,0.23,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Léo Baptistão,BRA,"FW,MF",Santos,29,1992,12.6,5,38,12,31.6,3.01,0.95,0.13,0.42,15.9,0,0,0,6.5,6.5,0.17,-1.5,-1.5
Gabriel Baralhas,BRA,MF,Atl Goianiense,23,1998,24.0,4,47,16,34.0,1.96,0.67,0.09,0.25,21.0,0,0,0,3.4,3.4,0.07,0.6,0.6
Danilo Barbosa,BRA,MF,Botafogo (RJ),25,1996,1.8,0,2,1,50.0,1.08,0.54,0.0,0.0,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Gabriel Barbosa,BRA,FW,Flamengo,25,1996,22.7,11,72,23,31.9,3.17,1.01,0.14,0.43,16.2,0,1,3,11.1,8.7,0.12,-0.1,1.3
Lucas Barbosa,BRA,"FW,MF",Santos,20,2001,8.6,2,20,6,30.0,2.34,0.7,0.1,0.33,20.7,0,0,0,1.1,1.1,0.06,0.9,0.9
Danilo Barcelos,BRA,"DF,MF",Goiás,30,1991,11.4,0,6,0,0.0,0.52,0.0,0.0,,18.3,3,0,0,0.3,0.3,0.06,-0.3,-0.3
Leandro Barcia,URU,FW,Atl Goianiense,29,1992,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Barreto,BRA,MF,Botafogo (RJ),26,1995,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Fellipe Bastos,BRA,MF,Goiás,31,1990,9.6,0,28,9,32.1,2.92,0.94,0.0,0.0,32.2,9,0,0,0.8,0.8,0.03,-0.8,-0.8
Ramiro Benetti,BRA,"MF,FW",Corinthians,28,1993,6.1,0,4,3,75.0,0.65,0.49,0.0,0.0,23.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Martín Benítez,ARG,MF,América (MG),27,1994,8.4,1,26,10,38.5,3.1,1.19,0.04,0.1,24.7,3,0,1,1.7,0.9,0.04,-0.7,0.1
Bento,BRA,GK,Ath Paranaense,22,1999,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Beraldo,BRA,DF,São Paulo,18,2003,1.4,0,1,0,0.0,0.69,0.0,0.0,,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Pedro Bicalho,BRA,MF,Palmeiras,20,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Biro,BRA,FW,Corinthians,17,2004,1.2,0,2,1,50.0,1.67,0.83,0.0,0.0,23.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Guilherme Biro,BRA,DF,Coritiba,21,2000,8.2,0,3,0,0.0,0.36,0.0,0.0,,30.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Guilherme Bissoli,BRA,FW,Avaí,24,1998,27.1,14,50,16,32.0,1.84,0.59,0.1,0.31,19.4,2,9,9,11.6,4.5,0.09,2.4,0.5
Marcelo Boeck,BRA,GK,Fortaleza,37,1984,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Vinícius Boff,BRA,MF,Cuiabá,22,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Paulinho Bóia,BRA,"FW,MF",América (MG),23,1998,3.2,0,9,3,33.3,2.83,0.94,0.0,0.0,30.2,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Daniel Borges,BRA,DF,Botafogo (RJ),28,1993,20.8,1,12,3,25.0,0.58,0.14,0.08,0.33,29.4,2,0,0,0.6,0.6,0.05,0.4,0.4
Douglas Borges,BRA,GK,Botafogo (RJ),31,1990,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Marllon Borges,BRA,DF,Cuiabá,29,1992,33.4,0,23,3,13.0,0.69,0.09,0.0,0.0,11.8,0,0,0,2.4,2.4,0.1,-2.4,-2.4
Gabriel Boschilia,BRA,"MF,FW",Internacional,25,1996,0.6,0,1,0,0.0,1.61,0.0,0.0,,31.1,1,0,0,0.0,0.0,0.03,0.0,0.0
Gabriel Boschilia,BRA,MF,Coritiba,25,1996,5.3,0,11,3,27.3,2.08,0.57,0.0,0.0,26.6,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Lucas Braga,BRA,"FW,MF",Santos,25,1996,23.1,5,39,18,46.2,1.69,0.78,0.13,0.28,17.7,0,0,0,4.8,4.8,0.12,0.2,0.2
David Braz,BRA,DF,Fluminense,34,1987,7.9,1,7,2,28.6,0.89,0.25,0.14,0.5,19.6,1,0,0,0.5,0.5,0.07,0.5,0.5
Breno,BRA,FW,Palmeiras,26,1996,3.7,1,8,4,50.0,2.19,1.09,0.13,0.25,16.3,0,0,0,1.0,1.0,0.12,0.0,0.0
Bressan,BRA,DF,Avaí,29,1993,20.6,0,6,0,0.0,0.29,0.0,0.0,,10.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Emanuel Brítez,ARG,DF,Fortaleza,29,1992,20.0,1,10,2,20.0,0.5,0.1,0.1,0.5,17.7,0,0,0,0.8,0.8,0.08,0.2,0.2
Bruninho,BRA,"MF,FW",Juventude,21,2000,1.3,0,7,0,0.0,5.58,0.0,0.0,,25.6,2,0,0,0.3,0.3,0.05,-0.3,-0.3
Bruninho,BRA,MF,RB Bragantino,18,2003,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabrício Bruno,BRA,DF,Flamengo,25,1996,13.0,2,5,2,40.0,0.38,0.15,0.4,1.0,7.6,0,0,0,0.7,0.7,0.14,1.3,1.3
Ricardo Bueno,BRA,FW,Juventude,34,1987,9.0,2,19,5,26.3,2.12,0.56,0.05,0.2,14.9,0,1,2,3.6,2.1,0.11,-1.6,-1.1
Vitor Bueno,BRA,"MF,FW",Ath Paranaense,27,1994,12.5,4,26,6,23.1,2.08,0.48,0.08,0.33,24.8,5,2,2,3.7,2.2,0.08,0.3,-0.2
Busanello,BRA,DF,Juventude,23,1998,3.2,0,5,3,60.0,1.55,0.93,0.0,0.0,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Fabricio Bustos,ARG,DF,Internacional,25,1996,29.7,2,18,4,22.2,0.61,0.13,0.11,0.5,18.0,0,0,0,1.5,1.5,0.08,0.5,0.5
Nahuel Bustos,ARG,FW,São Paulo,23,1998,3.2,1,7,2,28.6,2.22,0.63,0.14,0.5,14.8,0,0,0,1.5,1.5,0.22,-0.5,-0.5
Daniel Cabral,BRA,FW,Flamengo,19,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Patric Cabral Lalau,BRA,DF,América (MG),32,1989,19.1,0,15,5,33.3,0.79,0.26,0.0,0.0,21.6,1,0,0,0.6,0.6,0.04,-0.6,-0.6
Raúl Cáceres,PAR,DF,América (MG),30,1991,18.0,1,16,3,18.8,0.89,0.17,0.06,0.33,17.4,0,0,0,1.1,1.1,0.07,-0.1,-0.1
Matheus Cadorini,BRA,FW,Internacional,19,2002,1.0,0,2,2,100.0,2.07,2.07,0.0,0.0,15.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Matheus Cadorini,BRA,FW,Coritiba,19,2002,3.5,2,14,4,28.6,3.99,1.14,0.14,0.5,12.1,0,0,0,1.4,1.4,0.1,0.6,0.6
Caetano,BRA,DF,Goiás,22,1999,24.6,1,5,4,80.0,0.2,0.16,0.2,0.25,10.4,0,0,0,0.5,0.5,0.1,0.5,0.5
Jonathan Cafu,BRA,"DF,MF",Cuiabá,30,1991,6.2,2,9,5,55.6,1.44,0.8,0.22,0.4,12.5,0,0,0,1.4,1.4,0.16,0.6,0.6
Rodrigo Caio,BRA,DF,Flamengo,28,1993,6.5,0,2,1,50.0,0.31,0.15,0.0,0.0,13.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Calebe,BRA,"MF,FW",Atlético Mineiro,21,2000,2.9,0,5,2,40.0,1.7,0.68,0.0,0.0,19.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Lucas Calegari,BRA,DF,Fluminense,19,2002,7.3,0,3,0,0.0,0.41,0.0,0.0,,27.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Jonathan Calleri,ARG,FW,São Paulo,28,1993,31.3,18,98,38,38.8,3.13,1.21,0.17,0.45,13.0,0,1,2,13.2,11.7,0.12,4.8,5.3
Guilherme Camacho,BRA,MF,Santos,31,1990,18.1,1,10,5,50.0,0.55,0.28,0.1,0.2,25.4,0,0,0,0.3,0.3,0.03,0.7,0.7
Nathan Camargo,BRA,"MF,FW",RB Bragantino,16,2005,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Camilo,BRA,MF,Cuiabá,22,1999,18.5,0,13,2,15.4,0.7,0.11,0.0,0.0,24.1,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Camutanga,BRA,DF,Atl Goianiense,28,1993,0.8,0,1,0,0.0,1.27,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Luan Cândido,BRA,DF,RB Bragantino,20,2001,29.2,11,64,25,39.1,2.2,0.86,0.14,0.36,22.5,18,2,2,8.5,7.0,0.11,2.5,2.0
Germán Cano,ARG,FW,Fluminense,33,1988,34.2,26,130,63,48.5,3.8,1.84,0.2,0.41,16.6,1,0,0,18.4,18.4,0.14,7.6,7.6
Agustín Canobbio,URU,FW,Ath Paranaense,23,1998,15.6,2,24,7,29.2,1.53,0.45,0.08,0.29,20.9,0,0,0,2.0,2.0,0.08,0.0,0.0
Víctor Cantillo,COL,MF,Corinthians,28,1993,10.2,0,1,0,0.0,0.1,0.0,0.0,,33.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Capixaba,BRA,"FW,MF",Juventude,25,1997,18.4,1,22,6,27.3,1.2,0.33,0.05,0.17,21.4,0,0,0,1.2,1.2,0.05,-0.2,-0.2
Juninho Capixaba,BRA,DF,Fortaleza,24,1997,32.3,3,39,10,25.6,1.21,0.31,0.08,0.3,21.3,7,0,0,2.0,2.0,0.05,1.0,1.0
Gabriel Carabajal,ARG,"MF,FW",Santos,30,1991,5.5,1,9,3,33.3,1.63,0.54,0.11,0.33,23.0,1,0,0,0.3,0.3,0.03,0.7,0.7
Danilo Cardoso,BRA,DF,Goiás,24,1997,2.6,1,4,2,50.0,1.51,0.76,0.25,0.5,9.7,0,0,0,0.3,0.3,0.08,0.7,0.7
Johnny Cardoso,USA,MF,Internacional,20,2001,15.7,3,27,10,37.0,1.72,0.64,0.11,0.3,16.7,0,0,0,2.9,2.9,0.11,0.1,0.1
Igor Cariús,BRA,"DF,MF",Cuiabá,28,1993,12.9,0,9,0,0.0,0.7,0.0,0.0,,21.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Joel Carli,ARG,DF,Botafogo (RJ),35,1986,4.1,0,3,0,0.0,0.74,0.0,0.0,,12.9,0,0,0,0.4,0.4,0.15,-0.4,-0.4
Ed Carlos,BRA,MF,Santos,20,2001,2.9,0,1,0,0.0,0.34,0.0,0.0,,25.5,0,0,0,0.0,0.0,0.05,0.0,0.0
Jan Carlos Hurtado,VEN,FW,RB Bragantino,21,2000,5.4,0,13,4,30.8,2.39,0.73,0.0,0.0,14.4,1,0,0,1.2,1.2,0.09,-1.2,-1.2
João Carlos,BRA,GK,Cuiabá,33,1988,10.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alan Carvalho,CHN,"FW,MF",Fluminense,32,1989,0.4,1,1,1,100.0,2.5,2.5,1.0,1.0,3.4,0,0,0,0.1,0.1,0.12,0.9,0.9
Guilherme Carvalho,BRA,MF,Ceará,22,1999,7.6,1,13,4,30.8,1.72,0.53,0.08,0.25,22.1,1,0,0,1.2,1.2,0.1,-0.2,-0.2
Guilherme Carvalho,BRA,"MF,DF",Atlético Mineiro,22,1999,1.6,0,1,0,0.0,0.64,0.0,0.0,,32.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Cássio,BRA,GK,Corinthians,34,1987,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Luciano Castán,BRA,DF,Coritiba,32,1989,35.0,2,11,2,18.2,0.31,0.06,0.18,1.0,10.3,0,0,0,0.9,0.9,0.09,1.1,1.1
Iury de Castilho,BRA,FW,Ceará,26,1995,5.8,0,9,2,22.2,1.55,0.35,0.0,0.0,16.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Cauã,BRA,DF,Juventude,18,2003,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Matheus Cavichioli,BRA,GK,América (MG),35,1986,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Brayan Ceballos,COL,DF,Fortaleza,20,2001,11.9,0,11,3,27.3,0.92,0.25,0.0,0.0,10.9,0,0,0,1.3,1.3,0.12,-1.3,-1.3
Murilo Cerqueira,BRA,DF,Palmeiras,24,1997,31.5,5,32,11,34.4,1.02,0.35,0.16,0.45,10.2,0,0,0,3.6,3.6,0.11,1.4,1.4
Reynaldo Cesar Moraes,BRA,DF,Goiás,25,1997,30.5,0,8,2,25.0,0.26,0.07,0.0,0.0,10.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Jhon Chancellor,VEN,DF,Coritiba,30,1992,13.0,0,10,3,30.0,0.77,0.23,0.0,0.0,9.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Arthur Chaves,BRA,DF,Avaí,21,2001,16.5,1,11,2,18.2,0.67,0.12,0.09,0.5,14.7,1,0,0,1.0,1.0,0.09,0.0,0.0
Renato Chaves,BRA,DF,Juventude,31,1990,1.8,0,4,2,50.0,2.2,1.1,0.0,0.0,8.6,0,0,0,0.6,0.6,0.14,-0.6,-0.6
Chico,BRA,"MF,FW",Juventude,30,1991,24.2,1,33,10,30.3,1.36,0.41,0.0,0.0,24.9,8,1,1,2.2,1.4,0.04,-1.2,-1.4
Christian,BRA,MF,Ath Paranaense,21,2000,4.8,0,9,4,44.4,1.89,0.84,0.0,0.0,21.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Diego Churín,ARG,FW,Atl Goianiense,32,1989,26.5,7,52,22,42.3,1.96,0.83,0.12,0.27,14.1,1,1,1,6.3,5.5,0.11,0.7,0.5
Marcelo Cirino,BRA,FW,Ath Paranaense,30,1992,5.2,0,6,1,16.7,1.14,0.19,0.0,0.0,17.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Léo Cittadini,BRA,"MF,FW",Ath Paranaense,27,1994,8.0,1,11,2,18.2,1.37,0.25,0.09,0.5,19.4,0,0,0,0.8,0.8,0.07,0.2,0.2
Luccas Claro,BRA,DF,Fluminense,30,1991,5.2,0,2,0,0.0,0.39,0.0,0.0,,9.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Clayton,BRA,"FW,MF",Coritiba,23,1999,3.6,0,13,3,23.1,3.57,0.82,0.0,0.0,16.3,0,0,0,1.0,1.0,0.07,-1.0,-1.0
Cléber,BRA,FW,Ceará,25,1996,10.9,4,37,15,40.5,3.4,1.38,0.11,0.27,13.6,0,0,0,4.8,4.8,0.13,-0.8,-0.8
Jean Cléber,BRA,MF,Avaí,31,1990,9.6,0,9,1,11.1,0.93,0.1,0.0,0.0,24.2,1,0,0,0.4,0.4,0.05,-0.4,-0.4
Cleiton,BRA,DF,Flamengo,18,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrés Colorado,COL,MF,São Paulo,23,1998,3.4,0,1,0,0.0,0.29,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Germán Conti,ARG,DF,América (MG),27,1994,18.4,0,16,3,18.8,0.87,0.16,0.0,0.0,11.6,0,0,0,1.1,1.1,0.07,-1.1,-1.1
Jonathan Copete,COL,FW,Avaí,34,1988,3.1,0,7,2,28.6,2.26,0.65,0.0,0.0,17.1,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Bruno Cortez,BRA,DF,Avaí,34,1987,27.0,0,9,2,22.2,0.33,0.07,0.0,0.0,21.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Talles Costa,BRA,MF,São Paulo,19,2002,6.1,0,4,1,25.0,0.66,0.16,0.0,0.0,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Lucas Crispim,BRA,"DF,MF",Fortaleza,27,1994,13.0,1,12,1,8.3,0.92,0.08,0.08,1.0,29.0,3,0,0,0.4,0.4,0.03,0.6,0.6
Daniel Cruz,BRA,"FW,DF",Botafogo (RJ),20,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tomás Cuello,ARG,FW,Ath Paranaense,21,2000,18.0,2,50,11,22.0,2.78,0.61,0.04,0.18,24.1,3,0,0,2.3,2.3,0.05,-0.3,-0.3
Víctor Cuesta,ARG,DF,Botafogo (RJ),33,1988,28.5,4,22,9,40.9,0.77,0.32,0.18,0.44,11.1,1,0,0,2.0,2.0,0.09,2.0,2.0
Andrés D'Alessandro,ARG,FW,Internacional,40,1981,0.8,1,1,1,100.0,1.27,1.27,1.0,1.0,15.8,0,0,0,0.1,0.1,0.07,0.9,0.9
Adailson Dadá,BRA,"MF,FW",Goiás,24,1997,27.9,2,48,11,22.9,1.72,0.39,0.04,0.18,23.1,4,0,0,2.9,2.9,0.06,-0.9,-0.9
Daniel,BRA,GK,Internacional,27,1994,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Danilo,BRA,MF,Palmeiras,20,2001,30.5,1,39,12,30.8,1.28,0.39,0.03,0.08,22.9,0,0,0,2.8,2.8,0.07,-1.8,-1.8
David,BRA,MF,Ceará,17,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
David,BRA,FW,Internacional,26,1995,9.1,0,16,4,25.0,1.76,0.44,0.0,0.0,12.4,0,0,0,1.7,1.7,0.11,-1.7,-1.7
Kayke David,BRA,"FW,MF",Flamengo,19,2003,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Giorgian De Arrascaeta,URU,MF,Flamengo,27,1994,16.4,3,52,16,30.8,3.17,0.97,0.06,0.19,17.6,6,0,0,6.9,6.9,0.13,-3.9,-3.9
Denilson,BRA,MF,Cuiabá,20,2001,7.8,0,8,0,0.0,1.03,0.0,0.0,,27.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Dentinho,BRA,FW,Ceará,33,1989,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
