Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Matheus Alexandre,BRA,DF,Coritiba,22,1999,15.6,590,702,84.0,9559,3321,305,328,93.0,237,270,87.8,39,64,60.9,0,0.6,0.9,-0.6,10,35,13,12,53
Alexsander,BRA,DF,Fluminense,18,2003,2.5,115,138,83.3,1526,596,64,73,87.7,34,42,81.0,4,6,66.7,0,0.1,0.1,-0.1,4,8,2,1,11
Alisson,BRA,"MF,FW",São Paulo,28,1993,10.5,372,451,82.5,5456,1570,214,231,92.6,121,150,80.7,21,32,65.6,1,0.9,1.7,0.1,12,39,19,10,55
Allan,BRA,MF,Atlético Mineiro,24,1997,30.4,1772,2081,85.2,33404,9761,736,805,91.4,805,890,90.4,210,331,63.4,0,1.0,1.7,-1.0,19,226,21,1,201
Henrique Almeida,BRA,FW,América (MG),30,1991,16.6,250,344,72.7,3383,564,144,184,78.3,70,91,76.9,14,20,70.0,0,1.3,1.5,-1.3,10,23,10,1,37
Júnior Alonso,PAR,DF,Atlético Mineiro,28,1993,28.9,1872,2141,87.4,36147,12775,636,691,92.0,986,1081,91.2,222,312,71.2,2,2.4,1.5,-0.4,11,125,13,2,147
Diego Alves,BRA,GK,Flamengo,36,1985,4.7,97,103,94.2,2263,1607,28,28,100.0,39,39,100.0,28,34,82.4,0,0.0,0.0,0.0,0,0,0,0,0
Felipe Alves Raymundo,BRA,GK,São Paulo,33,1988,17.0,407,556,73.2,10860,7337,83,83,100.0,199,203,98.0,122,265,46.0,0,0.0,0.0,0.0,0,0,0,0,0
Felipe Alves Raymundo,BRA,GK,Juventude,33,1988,1.0,33,40,82.5,1076,801,2,2,100.0,14,14,100.0,16,23,69.6,0,0.0,0.0,0.0,0,1,0,0,0
Rodrigo Alves Soares,BRA,DF,Juventude,29,1992,31.0,1360,1683,80.8,25757,9516,571,619,92.2,590,707,83.5,187,298,62.8,1,2.8,3.2,-1.8,30,121,30,22,154
Anderson,BRA,GK,Ath Paranaense,23,1998,5.0,74,135,54.8,2883,2462,9,9,100.0,21,21,100.0,44,105,41.9,0,0.0,0.0,0.0,0,6,0,0,0
Thonny Anderson,BRA,MF,Coritiba,24,1997,8.1,261,365,71.5,4201,1331,142,176,80.7,76,97,78.4,30,53,56.6,1,1.2,1.1,-0.2,15,37,16,4,55
André,BRA,MF,Fluminense,20,2001,33.5,2268,2458,92.3,34408,10297,1269,1336,95.0,769,810,94.9,149,180,82.8,1,1.7,1.9,-0.7,28,219,11,3,200
André,BRA,FW,Cuiabá,31,1990,8.1,112,165,67.9,1516,298,76,100,76.0,30,44,68.2,4,6,66.7,0,0.2,0.7,-0.2,5,8,0,0,10
Andrey,BRA,MF,Avaí,19,2002,0.3,4,7,57.1,34,25,4,4,100.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0.0,1,1,0,0,1
Ângelo,BRA,"FW,MF",Santos,17,2004,17.0,348,522,66.7,5476,2106,171,216,79.2,149,200,74.5,20,53,37.7,7,3.9,3.8,3.1,34,45,34,6,83
Brayan Angulo,ECU,"FW,MF",Santos,26,1995,5.3,85,117,72.6,1160,283,53,70,75.7,21,27,77.8,6,8,75.0,1,0.8,0.3,0.2,5,8,0,0,9
Apodi,BRA,"MF,FW",Goiás,35,1986,10.1,99,146,67.8,1396,512,57,70,81.4,32,51,62.7,4,10,40.0,1,0.4,0.4,0.6,4,3,4,3,3
Guilherme Arana,BRA,DF,Atlético Mineiro,24,1997,19.1,1300,1515,85.8,20781,6786,705,756,93.3,501,559,89.6,74,137,54.0,3,3.8,4.4,-0.8,35,122,31,18,141
Willian Arão,BRA,"MF,DF",Flamengo,29,1992,10.2,519,587,88.4,10203,3885,169,186,90.9,280,303,92.4,63,83,75.9,0,0.4,0.8,-0.4,7,99,2,1,78
Michel Araujo,URU,"FW,MF",Fluminense,25,1996,0.9,70,85,82.4,938,184,43,44,97.7,19,28,67.9,2,4,50.0,3,0.8,0.7,2.2,4,2,2,1,6
Robert Arboleda,ECU,DF,São Paulo,30,1991,8.0,370,423,87.5,7826,2526,90,97,92.8,213,239,89.1,54,71,76.1,0,0.1,0.0,-0.1,1,14,0,0,18
Jhon Arias,COL,"FW,MF",Fluminense,24,1997,29.6,1535,1850,83.0,20108,5834,975,1060,92.0,373,455,82.0,71,151,47.0,10,7.1,6.5,2.9,72,118,51,9,171
Arthur,BRA,"MF,DF",América (MG),18,2003,2.0,58,87,66.7,964,374,26,30,86.7,27,34,79.4,4,14,28.6,0,0.0,0.2,0.0,0,4,4,0,10
Arthur,BRA,FW,Corinthians,18,2003,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Artur,BRA,"FW,MF",RB Bragantino,23,1998,31.0,830,1161,71.5,13270,3468,406,493,82.4,307,398,77.1,71,168,42.3,6,5.9,5.7,0.1,77,52,43,13,112
Eduard Atuesta,COL,MF,Palmeiras,24,1997,7.3,245,325,75.4,4374,1134,111,123,90.2,100,129,77.5,27,50,54.0,0,0.7,0.7,-0.7,12,30,8,1,43
Felipe Augusto,BRA,FW,Corinthians,17,2004,0.8,3,3,100.0,42,5,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Leo Augusto Pereira,BRA,"FW,MF",Atl Goianiense,21,2000,12.6,172,293,58.7,2509,564,93,119,78.2,65,106,61.3,6,28,21.4,1,2.0,1.6,-1.0,14,8,7,5,13
Renato Augusto,BRA,MF,Corinthians,33,1988,15.6,840,1029,81.6,14347,4132,410,463,88.6,318,368,86.4,89,145,61.4,3,3.7,2.6,-0.7,37,110,14,0,139
Auremir,BRA,MF,Goiás,30,1991,16.4,441,559,78.9,8053,2459,189,225,84.0,195,233,83.7,50,76,65.8,0,0.1,0.2,-0.1,4,42,3,0,44
Auro,BRA,DF,Santos,26,1996,4.3,181,220,82.3,2923,1131,91,98,92.9,75,88,85.2,11,21,52.4,0,0.3,0.2,-0.3,5,16,3,1,19
Danilo Avelar,BRA,DF,América (MG),32,1989,9.6,292,419,69.7,4990,2791,143,171,83.6,122,180,67.8,25,52,48.1,2,1.0,0.8,1.0,8,47,4,4,47
Felipe Azevedo,BRA,"MF,FW",América (MG),35,1987,25.3,588,846,69.5,9266,2814,311,398,78.1,184,251,73.3,54,96,56.3,2,3.1,2.6,-1.1,36,51,26,3,109
Matheus Babi,BRA,"FW,MF",Ath Paranaense,24,1997,0.9,15,20,75.0,210,34,8,11,72.7,6,8,75.0,0,0,,0,0.1,0.0,-0.1,4,3,0,0,2
Fabrício Baiano,BRA,"FW,MF",Fortaleza,29,1992,0.6,15,29,51.7,270,101,8,16,50.0,6,10,60.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,3
Fabián Balbuena,PAR,DF,Corinthians,30,1991,12.0,490,621,78.9,9765,4577,145,170,85.3,293,328,89.3,48,103,46.6,0,0.0,0.3,0.0,0,22,0,0,34
Robson Bambu,BRA,DF,Corinthians,24,1997,4.4,160,188,85.1,2820,1010,63,70,90.0,74,79,93.7,14,25,56.0,0,0.0,0.0,0.0,1,5,1,0,3
Léo Baptistão,BRA,"FW,MF",Santos,29,1992,12.6,219,335,65.4,3479,821,120,149,80.5,71,105,67.6,16,29,55.2,1,2.5,2.1,-1.5,14,21,4,1,26
Gabriel Baralhas,BRA,MF,Atl Goianiense,23,1998,24.0,1015,1149,88.3,18765,5162,431,473,91.1,443,479,92.5,122,149,81.9,2,1.4,1.1,0.6,17,108,11,1,121
Danilo Barbosa,BRA,MF,Botafogo (RJ),25,1996,1.8,60,77,77.9,1084,313,25,31,80.6,31,36,86.1,4,8,50.0,0,0.1,0.0,-0.1,3,12,0,0,9
Gabriel Barbosa,BRA,FW,Flamengo,25,1996,22.7,586,721,81.3,9447,2201,299,337,88.7,224,255,87.8,44,72,61.1,1,4.6,5.2,-3.6,30,50,49,6,114
Lucas Barbosa,BRA,"FW,MF",Santos,20,2001,8.6,185,285,64.9,3184,939,88,130,67.7,67,89,75.3,20,33,60.6,1,1.1,1.7,-0.1,6,14,9,0,32
Danilo Barcelos,BRA,"DF,MF",Goiás,30,1991,11.4,299,460,65.0,5767,2852,116,147,78.9,130,182,71.4,47,105,44.8,1,0.8,1.2,0.2,11,25,11,5,29
Leandro Barcia,URU,FW,Atl Goianiense,29,1992,0.3,2,4,50.0,17,13,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Barreto,BRA,MF,Botafogo (RJ),26,1995,0.3,11,14,78.6,128,15,7,7,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1
Fellipe Bastos,BRA,MF,Goiás,31,1990,9.6,465,588,79.1,9174,4005,180,209,86.1,200,232,86.2,78,128,60.9,1,2.0,1.6,-1.0,21,75,9,1,73
Ramiro Benetti,BRA,"MF,FW",Corinthians,28,1993,6.1,236,290,81.4,3232,903,133,150,88.7,77,93,82.8,8,16,50.0,1,0.6,0.7,0.4,7,17,3,1,20
Martín Benítez,ARG,MF,América (MG),27,1994,8.4,354,493,71.8,6517,2392,158,194,81.4,133,169,78.7,52,98,53.1,3,1.9,2.4,1.1,29,42,27,5,71
Bento,BRA,GK,Ath Paranaense,22,1999,33.0,485,852,56.9,14988,11433,94,94,100.0,205,212,96.7,182,536,34.0,0,0.1,0.1,-0.1,3,22,0,0,0
Lucas Beraldo,BRA,DF,São Paulo,18,2003,1.4,69,81,85.2,1122,357,31,34,91.2,33,35,94.3,3,8,37.5,0,0.0,0.0,0.0,0,8,0,0,5
Pedro Bicalho,BRA,MF,Palmeiras,20,2001,0.0,3,3,100.0,73,18,2,2,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
Biro,BRA,FW,Corinthians,17,2004,1.2,30,37,81.1,522,122,16,20,80.0,11,12,91.7,3,3,100.0,0,0.1,0.1,-0.1,1,4,2,0,3
Guilherme Biro,BRA,DF,Coritiba,21,2000,8.2,299,378,79.1,5312,1836,138,157,87.9,128,154,83.1,29,51,56.9,0,0.2,0.5,-0.2,6,20,6,4,23
Guilherme Bissoli,BRA,FW,Avaí,24,1998,27.1,386,545,70.8,5481,890,213,273,78.0,122,163,74.8,24,32,75.0,0,1.0,0.8,-1.0,23,19,14,2,39
Marcelo Boeck,BRA,GK,Fortaleza,37,1984,13.0,205,301,68.1,6212,4828,41,41,100.0,74,74,100.0,89,183,48.6,0,0.0,0.0,0.0,0,2,0,0,0
Vinícius Boff,BRA,MF,Cuiabá,22,1999,0.1,7,8,87.5,56,14,5,5,100.0,0,0,,0,0,,1,0.0,0.0,1.0,1,0,0,0,1
Paulinho Bóia,BRA,"FW,MF",América (MG),23,1998,3.2,50,78,64.1,698,201,29,36,80.6,10,20,50.0,5,11,45.5,1,0.7,0.3,0.3,7,4,3,1,3
Daniel Borges,BRA,DF,Botafogo (RJ),28,1993,20.8,986,1297,76.0,17782,6849,441,495,89.1,414,513,80.7,114,232,49.1,3,3.1,2.6,-0.1,36,79,13,11,90
Douglas Borges,BRA,GK,Botafogo (RJ),31,1990,1.0,19,25,76.0,504,300,4,4,100.0,10,10,100.0,5,11,45.5,0,0.0,0.0,0.0,0,0,0,0,0
Marllon Borges,BRA,DF,Cuiabá,29,1992,33.4,1168,1362,85.8,23406,8098,342,367,93.2,699,772,90.5,117,181,64.6,1,0.6,0.2,0.4,2,64,1,0,87
Gabriel Boschilia,BRA,"MF,FW",Internacional,25,1996,0.6,41,50,82.0,712,176,17,20,85.0,17,17,100.0,6,9,66.7,1,0.4,0.4,0.6,3,7,2,0,11
Gabriel Boschilia,BRA,MF,Coritiba,25,1996,5.3,139,183,76.0,1925,625,93,104,89.4,37,51,72.5,5,15,33.3,0,0.4,0.4,-0.4,7,20,2,1,16
Lucas Braga,BRA,"FW,MF",Santos,25,1996,23.1,530,677,78.3,7701,1936,311,363,85.7,179,232,77.2,23,32,71.9,1,1.4,2.5,-0.4,21,35,24,9,65
David Braz,BRA,DF,Fluminense,34,1987,7.9,348,416,83.7,6031,2773,164,178,92.1,149,167,89.2,29,58,50.0,0,0.0,0.1,0.0,1,22,0,0,22
Breno,BRA,FW,Palmeiras,26,1996,3.7,109,151,72.2,1885,407,55,66,83.3,39,54,72.2,13,19,68.4,0,0.3,0.4,-0.3,7,6,8,3,15
Bressan,BRA,DF,Avaí,29,1993,20.6,875,1046,83.7,20144,8295,184,199,92.5,507,549,92.3,178,272,65.4,0,0.1,0.2,-0.1,3,61,1,0,46
Emanuel Brítez,ARG,DF,Fortaleza,29,1992,20.0,476,682,69.8,9058,4068,188,223,84.3,218,305,71.5,62,128,48.4,3,1.2,0.8,1.8,11,37,3,1,39
Bruninho,BRA,"MF,FW",Juventude,21,2000,1.3,38,47,80.9,569,265,26,26,100.0,7,8,87.5,5,10,50.0,0,0.1,0.2,-0.1,1,6,0,0,5
Bruninho,BRA,MF,RB Bragantino,18,2003,0.4,10,11,90.9,150,32,4,5,80.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,3,0,0,1
Fabrício Bruno,BRA,DF,Flamengo,25,1996,13.0,688,766,89.8,14317,5131,209,228,91.7,370,389,95.1,107,144,74.3,1,0.4,0.2,0.6,2,57,3,2,55
Ricardo Bueno,BRA,FW,Juventude,34,1987,9.0,197,262,75.2,2901,436,117,140,83.6,61,80,76.3,14,20,70.0,0,0.4,0.5,-0.4,10,13,5,0,22
Vitor Bueno,BRA,"MF,FW",Ath Paranaense,27,1994,12.5,343,459,74.7,5379,1325,187,220,85.0,115,144,79.9,30,69,43.5,1,1.2,1.5,-0.2,16,30,9,2,41
Busanello,BRA,DF,Juventude,23,1998,3.2,116,149,77.9,1973,909,58,62,93.5,46,59,78.0,12,22,54.5,2,0.5,0.4,1.5,3,8,2,1,6
Fabricio Bustos,ARG,DF,Internacional,25,1996,29.7,1340,1708,78.5,21212,8393,705,793,88.9,512,630,81.3,92,197,46.7,3,2.5,2.8,0.5,27,107,30,6,142
Nahuel Bustos,ARG,FW,São Paulo,23,1998,3.2,55,70,78.6,746,124,29,34,85.3,18,20,90.0,2,5,40.0,0,0.0,0.1,0.0,0,4,2,1,4
Daniel Cabral,BRA,FW,Flamengo,19,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Patric Cabral Lalau,BRA,DF,América (MG),32,1989,19.1,777,1077,72.1,12712,5684,429,485,88.5,241,325,74.2,85,194,43.8,0,2.6,3.6,-2.6,40,51,40,24,88
Raúl Cáceres,PAR,DF,América (MG),30,1991,18.0,581,831,69.9,9417,4181,300,342,87.7,211,321,65.7,49,113,43.4,2,3.0,2.0,-1.0,25,42,22,15,67
Matheus Cadorini,BRA,FW,Internacional,19,2002,1.0,11,16,68.8,230,19,5,8,62.5,3,3,100.0,3,3,100.0,0,0.0,0.0,0.0,0,1,0,0,1
Matheus Cadorini,BRA,FW,Coritiba,19,2002,3.5,59,85,69.4,728,80,35,46,76.1,15,22,68.2,2,4,50.0,0,0.2,0.1,-0.2,3,4,1,0,5
Caetano,BRA,DF,Goiás,22,1999,24.6,729,888,82.1,15764,6464,195,217,89.9,389,430,90.5,134,218,61.5,0,0.2,0.2,-0.2,8,40,3,0,55
Jonathan Cafu,BRA,"DF,MF",Cuiabá,30,1991,6.2,160,209,76.6,2625,715,77,89,86.5,63,76,82.9,15,22,68.2,1,0.6,0.7,0.4,6,7,14,5,20
Rodrigo Caio,BRA,DF,Flamengo,28,1993,6.5,389,415,93.7,7376,2899,122,131,93.1,224,235,95.3,38,44,86.4,0,0.0,0.1,0.0,0,34,0,0,37
Calebe,BRA,"MF,FW",Atlético Mineiro,21,2000,2.9,150,172,87.2,2146,610,80,85,94.1,62,67,92.5,4,10,40.0,0,0.4,0.6,-0.4,4,14,2,0,15
Lucas Calegari,BRA,DF,Fluminense,19,2002,7.3,344,409,84.1,4982,1467,204,218,93.6,113,132,85.6,18,34,52.9,1,0.4,0.2,0.6,8,22,3,1,34
Jonathan Calleri,ARG,FW,São Paulo,28,1993,31.3,418,650,64.3,5285,1018,275,368,74.7,101,176,57.4,12,24,50.0,2,3.0,1.6,-1.0,28,19,19,3,41
Guilherme Camacho,BRA,MF,Santos,31,1990,18.1,858,978,87.7,15764,3877,336,372,90.3,412,448,92.0,85,115,73.9,1,0.7,0.8,0.3,12,81,7,2,74
Nathan Camargo,BRA,"MF,FW",RB Bragantino,16,2005,0.8,28,34,82.4,360,109,22,23,95.7,6,8,75.0,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,3
Camilo,BRA,MF,Cuiabá,22,1999,18.5,598,728,82.1,10247,2689,279,310,90.0,259,296,87.5,51,89,57.3,0,0.4,0.5,-0.4,6,60,7,2,81
Camutanga,BRA,DF,Atl Goianiense,28,1993,0.8,50,54,92.6,1094,398,6,7,85.7,34,37,91.9,10,10,100.0,0,0.0,0.0,0.0,0,4,0,0,3
Luan Cândido,BRA,DF,RB Bragantino,20,2001,29.2,948,1324,71.6,16267,5655,413,503,82.1,431,572,75.3,79,187,42.2,2,1.6,1.5,0.4,18,68,10,5,95
Germán Cano,ARG,FW,Fluminense,33,1988,34.2,435,574,75.8,6116,832,263,319,82.4,113,143,79.0,30,40,75.0,3,1.4,1.1,1.6,21,20,5,1,29
Agustín Canobbio,URU,FW,Ath Paranaense,23,1998,15.6,304,419,72.6,4307,1372,177,211,83.9,98,128,76.6,15,48,31.3,0,1.2,1.3,-1.2,19,31,13,4,35
Víctor Cantillo,COL,MF,Corinthians,28,1993,10.2,644,751,85.8,11980,3127,263,280,93.9,288,323,89.2,78,118,66.1,0,0.2,0.8,-0.2,8,66,7,0,72
Capixaba,BRA,"FW,MF",Juventude,25,1997,18.4,302,449,67.3,4849,1690,178,204,87.3,90,142,63.4,29,66,43.9,1,1.7,1.3,-0.7,16,21,12,9,41
Juninho Capixaba,BRA,DF,Fortaleza,24,1997,32.3,1254,1774,70.7,21464,9316,578,694,83.3,538,707,76.1,106,264,40.2,4,3.7,4.1,0.3,44,121,30,15,169
Gabriel Carabajal,ARG,"MF,FW",Santos,30,1991,5.5,171,229,74.7,2997,790,77,88,87.5,63,83,75.9,20,42,47.6,0,0.3,0.4,-0.3,7,18,0,0,20
Danilo Cardoso,BRA,DF,Goiás,24,1997,2.6,42,51,82.4,815,333,12,13,92.3,26,30,86.7,4,7,57.1,0,0.0,0.0,0.0,0,1,0,0,2
Johnny Cardoso,USA,MF,Internacional,20,2001,15.7,650,762,85.3,10046,2793,344,373,92.2,242,280,86.4,38,53,71.7,2,2.0,1.4,0.0,20,61,8,1,75
Igor Cariús,BRA,"DF,MF",Cuiabá,28,1993,12.9,447,640,69.8,7543,3758,227,265,85.7,181,248,73.0,31,80,38.8,0,0.4,0.6,-0.4,7,53,14,10,71
Joel Carli,ARG,DF,Botafogo (RJ),35,1986,4.1,107,132,81.1,2186,817,34,36,94.4,54,60,90.0,17,33,51.5,1,0.6,0.5,0.4,2,3,0,0,3
Ed Carlos,BRA,MF,Santos,20,2001,2.9,125,162,77.2,2483,596,53,59,89.8,43,53,81.1,24,39,61.5,1,0.3,0.4,0.7,6,14,3,0,20
Jan Carlos Hurtado,VEN,FW,RB Bragantino,21,2000,5.4,66,82,80.5,731,75,49,55,89.1,11,14,78.6,0,1,0.0,0,0.4,0.2,-0.4,7,4,0,0,0
João Carlos,BRA,GK,Cuiabá,33,1988,10.6,166,254,65.4,5350,4311,27,27,100.0,64,64,100.0,74,161,46.0,0,0.0,0.0,0.0,0,4,0,0,0
Alan Carvalho,CHN,"FW,MF",Fluminense,32,1989,0.4,13,13,100.0,125,22,8,8,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Guilherme Carvalho,BRA,MF,Ceará,22,1999,7.6,244,322,75.8,3903,940,129,155,83.2,85,107,79.4,21,43,48.8,0,0.3,0.3,-0.3,6,22,2,1,25
Guilherme Carvalho,BRA,"MF,DF",Atlético Mineiro,22,1999,1.6,55,71,77.5,727,138,38,43,88.4,14,21,66.7,1,2,50.0,0,0.0,0.0,0.0,0,4,0,0,4
Cássio,BRA,GK,Corinthians,34,1987,34.0,704,958,73.5,21529,14795,85,85,100.0,326,329,99.1,293,544,53.9,0,0.0,0.0,0.0,0,13,0,0,0
Luciano Castán,BRA,DF,Coritiba,32,1989,35.0,1371,1631,84.1,29197,11365,369,399,92.5,757,817,92.7,232,377,61.5,0,0.4,0.6,-0.4,8,80,1,0,101
Iury de Castilho,BRA,FW,Ceará,26,1995,5.8,101,136,74.3,1401,388,62,75,82.7,29,36,80.6,4,8,50.0,1,0.8,0.3,0.2,5,8,10,3,18
Cauã,BRA,DF,Juventude,18,2003,0.5,13,19,68.4,220,137,8,9,88.9,3,5,60.0,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,1
Matheus Cavichioli,BRA,GK,América (MG),35,1986,25.0,522,778,67.1,15753,11343,63,64,98.4,243,247,98.4,211,460,45.9,0,0.0,0.0,0.0,0,6,0,0,0
Brayan Ceballos,COL,DF,Fortaleza,20,2001,11.9,351,472,74.4,6133,2570,139,163,85.3,176,224,78.6,26,64,40.6,0,0.2,0.2,-0.2,2,29,0,0,34
Murilo Cerqueira,BRA,DF,Palmeiras,24,1997,31.5,1463,1624,90.1,30697,10800,389,426,91.3,841,904,93.0,218,265,82.3,1,1.8,0.9,-0.8,10,104,3,0,121
Reynaldo Cesar Moraes,BRA,DF,Goiás,25,1997,30.5,701,843,83.2,13785,5400,232,254,91.3,389,429,90.7,76,139,54.7,0,0.2,0.5,-0.2,3,22,0,0,34
Jhon Chancellor,VEN,DF,Coritiba,30,1992,13.0,343,408,84.1,6503,2409,127,140,90.7,179,200,89.5,34,59,57.6,0,0.0,0.0,0.0,1,10,0,0,24
Arthur Chaves,BRA,DF,Avaí,21,2001,16.5,720,829,86.9,13598,4459,213,235,90.6,447,479,93.3,53,94,56.4,0,0.1,0.1,-0.1,1,16,0,0,20
Renato Chaves,BRA,DF,Juventude,31,1990,1.8,28,39,71.8,656,308,9,9,100.0,12,18,66.7,7,11,63.6,0,0.0,0.0,0.0,0,1,0,0,1
Chico,BRA,"MF,FW",Juventude,30,1991,24.2,724,1018,71.1,13865,4842,312,355,87.9,279,370,75.4,120,231,51.9,2,3.6,3.3,-1.6,46,100,18,6,126
Christian,BRA,MF,Ath Paranaense,21,2000,4.8,141,173,81.5,2259,416,70,86,81.4,55,60,91.7,9,13,69.2,0,0.3,0.4,-0.3,7,10,2,1,10
Diego Churín,ARG,FW,Atl Goianiense,32,1989,26.5,448,689,65.0,6610,1245,267,364,73.4,138,213,64.8,27,39,69.2,1,1.2,1.2,-0.2,23,39,8,0,44
Marcelo Cirino,BRA,FW,Ath Paranaense,30,1992,5.2,52,87,59.8,793,216,31,38,81.6,18,32,56.3,2,6,33.3,0,0.2,0.5,-0.2,4,5,5,2,11
Léo Cittadini,BRA,"MF,FW",Ath Paranaense,27,1994,8.0,243,292,83.2,3718,771,128,145,88.3,90,100,90.0,13,22,59.1,1,0.6,0.4,0.4,5,24,3,1,22
Luccas Claro,BRA,DF,Fluminense,30,1991,5.2,183,236,77.5,3536,1431,67,71,94.4,87,111,78.4,24,44,54.5,0,0.0,0.0,0.0,0,9,0,0,9
Clayton,BRA,"FW,MF",Coritiba,23,1999,3.6,50,62,80.6,817,182,29,31,93.5,13,17,76.5,6,7,85.7,0,0.7,0.3,-0.7,12,3,1,0,5
Cléber,BRA,FW,Ceará,25,1996,10.9,182,261,69.7,2360,350,119,155,76.8,53,72,73.6,3,7,42.9,0,1.2,1.0,-1.2,16,12,6,0,21
Jean Cléber,BRA,MF,Avaí,31,1990,9.6,316,401,78.8,5213,1771,160,187,85.6,127,147,86.4,23,37,62.2,0,1.2,0.8,-1.2,13,39,7,1,52
Cleiton,BRA,DF,Flamengo,18,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Andrés Colorado,COL,MF,São Paulo,23,1998,3.4,140,171,81.9,2323,578,64,75,85.3,56,66,84.8,12,14,85.7,0,0.1,0.2,-0.1,4,13,2,0,12
Germán Conti,ARG,DF,América (MG),27,1994,18.4,517,692,74.7,10751,4637,144,190,75.8,287,343,83.7,77,131,58.8,0,0.4,0.2,-0.4,3,24,0,0,47
Jonathan Copete,COL,FW,Avaí,34,1988,3.1,56,81,69.1,834,256,30,37,81.1,23,27,85.2,1,5,20.0,0,0.3,0.2,-0.3,3,1,3,1,6
Bruno Cortez,BRA,DF,Avaí,34,1987,27.0,1191,1482,80.4,20349,7567,532,606,87.8,562,675,83.3,77,125,61.6,0,0.9,1.8,-0.9,12,87,14,6,115
Talles Costa,BRA,MF,São Paulo,19,2002,6.1,219,252,86.9,3064,834,128,140,91.4,67,77,87.0,10,13,76.9,2,0.7,0.5,1.3,6,22,4,0,30
