Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Felipe Alves Raymundo,BRA,GK,São Paulo,33,1988,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1
Felipe Alves Raymundo,BRA,GK,Juventude,33,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Rodrigo Alves Soares,BRA,DF,Juventude,29,1992,31.0,38,25,25,9,4,29,53,54.7,24,22,5,17,13,51,77,1
Anderson,BRA,GK,Ath Paranaense,23,1998,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,1
Thonny Anderson,BRA,MF,Coritiba,24,1997,8.1,25,17,6,14,5,12,29,41.4,17,9,4,5,5,30,9,0
André,BRA,MF,Fluminense,20,2001,33.5,55,38,22,30,3,24,59,40.7,35,36,12,24,36,91,20,1
André,BRA,FW,Cuiabá,31,1990,8.1,4,4,1,3,0,0,8,0.0,8,6,0,6,3,7,4,0
Andrey,BRA,MF,Avaí,19,2002,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ângelo,BRA,"FW,MF",Santos,17,2004,17.0,14,6,3,6,5,3,10,30.0,7,18,0,18,6,20,6,0
Brayan Angulo,ECU,"FW,MF",Santos,26,1995,5.3,4,2,2,2,0,1,6,16.7,5,6,1,5,1,5,4,0
Apodi,BRA,"MF,FW",Goiás,35,1986,10.1,13,5,9,2,2,5,12,41.7,7,7,3,4,4,17,8,0
Guilherme Arana,BRA,DF,Atlético Mineiro,24,1997,19.1,22,16,13,7,2,9,16,56.3,7,15,6,9,10,32,25,0
Willian Arão,BRA,"MF,DF",Flamengo,29,1992,10.2,11,4,7,2,2,7,14,50.0,7,13,10,3,17,28,19,1
Michel Araujo,URU,"FW,MF",Fluminense,25,1996,0.9,5,3,2,2,1,2,4,50.0,2,2,0,2,0,5,0,0
Robert Arboleda,ECU,DF,São Paulo,30,1991,8.0,8,6,6,2,0,6,7,85.7,1,10,7,3,6,14,52,0
Jhon Arias,COL,"FW,MF",Fluminense,24,1997,29.6,48,31,14,19,15,21,41,51.2,20,33,2,31,7,55,19,0
Arthur,BRA,"MF,DF",América (MG),18,2003,2.0,5,3,2,2,1,1,9,11.1,8,4,1,3,1,6,7,0
Arthur,BRA,FW,Corinthians,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Artur,BRA,"FW,MF",RB Bragantino,23,1998,31.0,29,18,12,11,6,13,34,38.2,21,32,8,24,15,44,16,0
Eduard Atuesta,COL,MF,Palmeiras,24,1997,7.3,12,7,4,7,1,3,17,17.6,14,10,1,9,10,22,2,0
Felipe Augusto,BRA,FW,Corinthians,17,2004,0.8,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Leo Augusto Pereira,BRA,"FW,MF",Atl Goianiense,21,2000,12.6,24,16,9,12,3,8,29,27.6,21,17,2,15,10,34,5,0
Renato Augusto,BRA,MF,Corinthians,33,1988,15.6,30,15,10,11,9,10,24,41.7,14,13,1,12,14,44,9,1
Auremir,BRA,MF,Goiás,30,1991,16.4,46,29,31,15,0,13,26,50.0,13,14,7,7,26,72,27,0
Auro,BRA,DF,Santos,26,1996,4.3,9,6,5,3,1,5,10,50.0,5,3,1,2,3,12,11,0
Danilo Avelar,BRA,DF,América (MG),32,1989,9.6,11,8,7,3,1,5,14,35.7,9,11,4,7,16,27,36,1
Felipe Azevedo,BRA,"MF,FW",América (MG),35,1987,25.3,36,18,14,13,9,12,40,30.0,28,31,2,29,14,50,23,1
Matheus Babi,BRA,"FW,MF",Ath Paranaense,24,1997,0.9,1,1,0,0,1,0,0,,0,0,0,0,0,1,3,0
Fabrício Baiano,BRA,"FW,MF",Fortaleza,29,1992,0.6,5,2,2,3,0,1,2,50.0,1,0,0,0,1,6,4,0
Fabián Balbuena,PAR,DF,Corinthians,30,1991,12.0,15,11,12,3,0,6,14,42.9,8,12,10,2,12,27,58,0
Robson Bambu,BRA,DF,Corinthians,24,1997,4.4,10,7,6,4,0,6,11,54.5,5,5,2,3,8,18,27,0
Léo Baptistão,BRA,"FW,MF",Santos,29,1992,12.6,20,9,5,10,5,8,25,32.0,17,13,3,10,7,27,17,0
Gabriel Baralhas,BRA,MF,Atl Goianiense,23,1998,24.0,52,37,26,21,5,19,59,32.2,40,30,10,20,35,87,29,0
Danilo Barbosa,BRA,MF,Botafogo (RJ),25,1996,1.8,4,3,0,3,1,4,5,80.0,1,6,4,2,5,9,8,0
Gabriel Barbosa,BRA,FW,Flamengo,25,1996,22.7,10,5,2,5,3,5,18,27.8,13,0,0,0,2,12,2,0
Lucas Barbosa,BRA,"FW,MF",Santos,20,2001,8.6,40,19,14,20,6,15,40,37.5,25,21,3,18,10,50,10,0
Danilo Barcelos,BRA,"DF,MF",Goiás,30,1991,11.4,20,17,13,5,2,8,20,40.0,12,12,5,7,11,31,28,0
Leandro Barcia,URU,FW,Atl Goianiense,29,1992,0.3,2,2,1,1,0,2,3,66.7,1,0,0,0,2,4,1,0
Barreto,BRA,MF,Botafogo (RJ),26,1995,0.3,3,2,3,0,0,2,2,100.0,0,0,0,0,0,3,0,0
Fellipe Bastos,BRA,MF,Goiás,31,1990,9.6,23,11,6,14,3,9,28,32.1,19,15,2,13,11,34,24,0
Ramiro Benetti,BRA,"MF,FW",Corinthians,28,1993,6.1,13,7,5,7,1,4,8,50.0,4,9,1,8,6,19,5,0
Martín Benítez,ARG,MF,América (MG),27,1994,8.4,7,6,2,2,3,3,11,27.3,8,12,1,11,5,12,7,0
Bento,BRA,GK,Ath Paranaense,22,1999,33.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,11,2
Lucas Beraldo,BRA,DF,São Paulo,18,2003,1.4,4,4,4,0,0,2,4,50.0,2,0,0,0,2,6,6,0
Pedro Bicalho,BRA,MF,Palmeiras,20,2001,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Biro,BRA,FW,Corinthians,17,2004,1.2,5,2,1,2,2,2,5,40.0,3,2,0,2,0,5,0,0
Guilherme Biro,BRA,DF,Coritiba,21,2000,8.2,15,12,11,3,1,8,12,66.7,4,5,1,4,14,29,19,0
Guilherme Bissoli,BRA,FW,Avaí,24,1998,27.1,22,14,3,9,10,10,35,28.6,25,21,2,19,13,35,23,0
Marcelo Boeck,BRA,GK,Fortaleza,37,1984,13.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0
Vinícius Boff,BRA,MF,Cuiabá,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Paulinho Bóia,BRA,"FW,MF",América (MG),23,1998,3.2,3,1,0,2,1,1,2,50.0,1,2,0,2,0,3,1,0
Daniel Borges,BRA,DF,Botafogo (RJ),28,1993,20.8,38,18,27,11,0,20,43,46.5,23,13,3,10,17,55,45,0
Douglas Borges,BRA,GK,Botafogo (RJ),31,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Marllon Borges,BRA,DF,Cuiabá,29,1992,33.4,58,31,42,16,0,25,42,59.5,17,44,29,15,35,93,145,1
Gabriel Boschilia,BRA,"MF,FW",Internacional,25,1996,0.6,1,1,0,1,0,0,4,0.0,4,1,0,1,0,1,1,0
Gabriel Boschilia,BRA,MF,Coritiba,25,1996,5.3,6,3,3,1,2,3,11,27.3,8,3,2,1,6,12,2,0
Lucas Braga,BRA,"FW,MF",Santos,25,1996,23.1,23,19,10,7,6,11,24,45.8,13,19,2,17,15,38,21,0
David Braz,BRA,DF,Fluminense,34,1987,7.9,9,5,7,2,0,5,8,62.5,3,8,5,3,7,16,43,0
Breno,BRA,FW,Palmeiras,26,1996,3.7,8,2,1,3,4,2,3,66.7,1,1,0,1,1,9,3,0
Bressan,BRA,DF,Avaí,29,1993,20.6,19,7,12,6,1,9,23,39.1,14,25,19,6,22,41,82,0
Emanuel Brítez,ARG,DF,Fortaleza,29,1992,20.0,48,32,28,18,2,31,45,68.9,14,23,10,13,30,78,77,0
Bruninho,BRA,"MF,FW",Juventude,21,2000,1.3,1,0,0,1,0,1,3,33.3,2,1,0,1,1,2,0,0
Bruninho,BRA,MF,RB Bragantino,18,2003,0.4,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0
Fabrício Bruno,BRA,DF,Flamengo,25,1996,13.0,13,6,12,1,0,6,11,54.5,5,3,3,0,10,23,52,0
Ricardo Bueno,BRA,FW,Juventude,34,1987,9.0,10,8,1,7,2,2,12,16.7,10,8,2,6,0,10,15,0
Vitor Bueno,BRA,"MF,FW",Ath Paranaense,27,1994,12.5,8,5,3,5,0,2,13,15.4,11,15,2,13,7,15,13,0
Busanello,BRA,DF,Juventude,23,1998,3.2,6,4,5,1,0,3,4,75.0,1,2,2,0,8,14,3,0
Fabricio Bustos,ARG,DF,Internacional,25,1996,29.7,54,37,39,12,3,35,54,64.8,19,20,9,11,31,85,76,1
Nahuel Bustos,ARG,FW,São Paulo,23,1998,3.2,3,2,0,3,0,1,3,33.3,2,2,0,2,0,3,0,0
Daniel Cabral,BRA,FW,Flamengo,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Patric Cabral Lalau,BRA,DF,América (MG),32,1989,19.1,40,20,21,17,2,16,33,48.5,17,10,3,7,19,59,54,0
Raúl Cáceres,PAR,DF,América (MG),30,1991,18.0,35,19,19,10,6,20,45,44.4,25,17,7,10,17,52,28,0
Matheus Cadorini,BRA,FW,Internacional,19,2002,1.0,1,0,0,1,0,0,1,0.0,1,2,1,1,0,1,1,0
Matheus Cadorini,BRA,FW,Coritiba,19,2002,3.5,3,2,2,1,0,0,1,0.0,1,0,0,0,1,4,3,0
Caetano,BRA,DF,Goiás,22,1999,24.6,32,19,24,7,1,15,28,53.6,13,26,21,5,37,69,111,0
Jonathan Cafu,BRA,"DF,MF",Cuiabá,30,1991,6.2,10,6,6,4,0,4,7,57.1,3,4,0,4,1,11,1,0
Rodrigo Caio,BRA,DF,Flamengo,28,1993,6.5,9,4,6,3,0,4,8,50.0,4,7,6,1,8,17,24,0
Calebe,BRA,"MF,FW",Atlético Mineiro,21,2000,2.9,10,7,3,6,1,4,7,57.1,3,2,1,1,3,13,1,0
Lucas Calegari,BRA,DF,Fluminense,19,2002,7.3,10,5,4,3,3,6,11,54.5,5,8,3,5,5,15,10,0
Jonathan Calleri,ARG,FW,São Paulo,28,1993,31.3,20,12,1,9,10,8,19,42.1,11,18,2,16,5,25,48,0
Guilherme Camacho,BRA,MF,Santos,31,1990,18.1,58,26,28,26,4,29,59,49.2,30,29,13,16,18,76,26,0
Nathan Camargo,BRA,"MF,FW",RB Bragantino,16,2005,0.8,6,3,5,1,0,4,5,80.0,1,0,0,0,1,7,2,0
Camilo,BRA,MF,Cuiabá,22,1999,18.5,29,22,9,14,6,13,31,41.9,18,20,8,12,26,55,46,2
Camutanga,BRA,DF,Atl Goianiense,28,1993,0.8,2,2,1,1,0,2,5,40.0,3,0,0,0,2,4,2,0
Luan Cândido,BRA,DF,RB Bragantino,20,2001,29.2,34,21,18,14,2,22,47,46.8,25,21,9,12,32,66,85,0
Germán Cano,ARG,FW,Fluminense,33,1988,34.2,17,6,6,8,3,9,25,36.0,16,11,3,8,8,25,24,0
Agustín Canobbio,URU,FW,Ath Paranaense,23,1998,15.6,31,16,12,15,4,16,34,47.1,18,19,0,19,7,38,7,0
Víctor Cantillo,COL,MF,Corinthians,28,1993,10.2,21,12,10,8,3,12,25,48.0,13,11,4,7,12,33,17,0
Capixaba,BRA,"FW,MF",Juventude,25,1997,18.4,41,27,27,10,4,25,39,64.1,14,18,1,17,19,60,19,0
Juninho Capixaba,BRA,DF,Fortaleza,24,1997,32.3,77,38,38,26,13,37,75,49.3,38,30,4,26,66,143,80,0
Gabriel Carabajal,ARG,"MF,FW",Santos,30,1991,5.5,5,4,3,2,0,1,8,12.5,7,8,1,7,3,8,5,0
Danilo Cardoso,BRA,DF,Goiás,24,1997,2.6,1,0,1,0,0,1,2,50.0,1,6,5,1,2,3,13,0
Johnny Cardoso,USA,MF,Internacional,20,2001,15.7,39,22,16,18,5,18,49,36.7,31,23,10,13,39,78,30,0
Igor Cariús,BRA,"DF,MF",Cuiabá,28,1993,12.9,26,20,16,6,4,15,26,57.7,11,19,6,13,23,49,28,0
Joel Carli,ARG,DF,Botafogo (RJ),35,1986,4.1,4,2,4,0,0,3,4,75.0,1,3,2,1,5,9,31,0
Ed Carlos,BRA,MF,Santos,20,2001,2.9,6,3,4,1,1,2,3,66.7,1,4,0,4,0,6,0,0
Jan Carlos Hurtado,VEN,FW,RB Bragantino,21,2000,5.4,5,1,0,3,2,1,6,16.7,5,3,1,2,3,8,0,0
João Carlos,BRA,GK,Cuiabá,33,1988,10.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0
Alan Carvalho,CHN,"FW,MF",Fluminense,32,1989,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Guilherme Carvalho,BRA,MF,Ceará,22,1999,7.6,20,10,11,7,2,6,22,27.3,16,6,3,3,8,28,13,0
Guilherme Carvalho,BRA,"MF,DF",Atlético Mineiro,22,1999,1.6,6,3,4,1,1,1,6,16.7,5,3,0,3,1,7,4,0
Cássio,BRA,GK,Corinthians,34,1987,34.0,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,15,1
Luciano Castán,BRA,DF,Coritiba,32,1989,35.0,31,17,22,7,2,19,31,61.3,12,53,43,10,35,66,144,4
Iury de Castilho,BRA,FW,Ceará,26,1995,5.8,6,3,1,5,0,1,7,14.3,6,6,0,6,1,7,2,1
Cauã,BRA,DF,Juventude,18,2003,0.5,3,3,3,0,0,1,1,100.0,0,0,0,0,0,3,1,0
Matheus Cavichioli,BRA,GK,América (MG),35,1986,25.0,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,18,0
Brayan Ceballos,COL,DF,Fortaleza,20,2001,11.9,18,9,10,7,1,8,16,50.0,8,11,6,5,14,32,55,1
Murilo Cerqueira,BRA,DF,Palmeiras,24,1997,31.5,38,21,27,9,2,21,41,51.2,20,51,25,26,39,77,102,0
Reynaldo Cesar Moraes,BRA,DF,Goiás,25,1997,30.5,42,26,37,5,0,17,29,58.6,12,31,24,7,40,82,191,1
Jhon Chancellor,VEN,DF,Coritiba,30,1992,13.0,14,7,12,2,0,7,13,53.8,6,10,9,1,9,23,56,0
Arthur Chaves,BRA,DF,Avaí,21,2001,16.5,18,15,12,6,0,9,12,75.0,3,22,19,3,13,31,71,1
Renato Chaves,BRA,DF,Juventude,31,1990,1.8,1,0,1,0,0,1,2,50.0,1,1,1,0,5,6,7,0
Chico,BRA,"MF,FW",Juventude,30,1991,24.2,54,31,21,23,10,19,39,48.7,20,24,4,20,25,79,21,0
Christian,BRA,MF,Ath Paranaense,21,2000,4.8,8,6,1,6,1,4,8,50.0,4,3,1,2,5,13,4,0
Diego Churín,ARG,FW,Atl Goianiense,32,1989,26.5,31,18,7,20,4,9,32,28.1,23,20,3,17,8,39,24,0
Marcelo Cirino,BRA,FW,Ath Paranaense,30,1992,5.2,5,3,1,2,2,2,6,33.3,4,7,0,7,5,10,5,0
Léo Cittadini,BRA,"MF,FW",Ath Paranaense,27,1994,8.0,18,10,9,8,1,7,15,46.7,8,9,0,9,5,23,12,0
Luccas Claro,BRA,DF,Fluminense,30,1991,5.2,1,1,1,0,0,0,3,0.0,3,3,3,0,8,9,29,0
Clayton,BRA,"FW,MF",Coritiba,23,1999,3.6,3,1,1,1,1,0,3,0.0,3,2,0,2,0,3,5,0
Cléber,BRA,FW,Ceará,25,1996,10.9,16,10,2,10,4,3,8,37.5,5,7,1,6,2,18,11,0
Jean Cléber,BRA,MF,Avaí,31,1990,9.6,16,11,10,5,1,9,12,75.0,3,10,3,7,13,29,9,1
Cleiton,BRA,DF,Flamengo,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andrés Colorado,COL,MF,São Paulo,23,1998,3.4,10,9,6,3,1,3,5,60.0,2,4,1,3,5,15,9,1
Germán Conti,ARG,DF,América (MG),27,1994,18.4,20,13,9,10,1,7,14,50.0,7,34,22,12,28,48,110,0
Jonathan Copete,COL,FW,Avaí,34,1988,3.1,5,2,0,4,1,2,4,50.0,2,4,0,4,3,8,6,0
Bruno Cortez,BRA,DF,Avaí,34,1987,27.0,47,25,26,17,4,31,50,62.0,19,36,8,28,12,59,57,1
Talles Costa,BRA,MF,São Paulo,19,2002,6.1,11,8,3,8,0,6,11,54.5,5,7,0,7,8,19,3,0
Lucas Crispim,BRA,"DF,MF",Fortaleza,27,1994,13.0,18,13,9,5,4,14,21,66.7,7,12,0,12,15,33,18,0
Daniel Cruz,BRA,"FW,DF",Botafogo (RJ),20,2001,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0
Tomás Cuello,ARG,FW,Ath Paranaense,21,2000,18.0,44,25,21,17,6,16,40,40.0,24,15,2,13,12,56,10,0
Víctor Cuesta,ARG,DF,Botafogo (RJ),33,1988,28.5,48,29,32,14,2,31,43,72.1,12,41,27,14,59,107,116,0
Andrés D'Alessandro,ARG,FW,Internacional,40,1981,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Adailson Dadá,BRA,"MF,FW",Goiás,24,1997,27.9,38,22,24,10,4,13,42,31.0,29,23,2,21,15,53,20,0
Daniel,BRA,GK,Internacional,27,1994,23.0,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,8,3
Danilo,BRA,MF,Palmeiras,20,2001,30.5,70,40,32,31,7,34,67,50.7,33,33,8,25,29,99,38,0
David,BRA,MF,Ceará,17,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
David,BRA,FW,Internacional,26,1995,9.1,12,6,5,4,3,2,9,22.2,7,7,1,6,0,12,7,0
Kayke David,BRA,"FW,MF",Flamengo,19,2003,0.3,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Giorgian De Arrascaeta,URU,MF,Flamengo,27,1994,16.4,37,23,11,17,9,8,22,36.4,14,18,0,18,5,42,5,0
Denilson,BRA,MF,Cuiabá,20,2001,7.8,20,12,9,8,3,6,11,54.5,5,6,1,5,9,29,7,0
Dentinho,BRA,FW,Ceará,33,1989,0.6,1,1,1,0,0,0,0,,0,2,0,2,0,1,0,0
Dentinho,BRA,"FW,MF",Avaí,24,1997,3.2,5,3,1,4,0,1,6,16.7,5,6,2,4,3,8,3,0
Valentín Depietri,ARG,"FW,MF",Fortaleza,21,2000,2.6,4,2,1,2,1,1,2,50.0,1,6,0,6,2,6,1,0
Deyverson,BRA,FW,Cuiabá,30,1991,14.1,7,3,0,5,2,3,7,42.9,4,5,0,5,4,11,24,0
DG,BRA,DF,Botafogo (RJ),20,2001,0.7,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0
Luan Dias,BRA,"MF,FW",Goiás,24,1997,8.6,21,12,10,7,4,5,22,22.7,17,8,2,6,9,30,8,0
Matheus Dias,BRA,MF,Internacional,19,2002,1.2,6,2,4,2,0,2,4,50.0,2,6,3,3,1,7,1,0
Juan Díaz,COL,MF,Coritiba,20,2001,1.5,7,6,4,2,1,1,1,100.0,0,3,0,3,1,8,4,0
Diego,BRA,"MF,DF",Ceará,33,1988,2.3,1,0,1,0,0,0,2,0.0,2,0,0,0,7,8,3,0
Diego,BRA,GK,Atl Goianiense,23,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Diego,BRA,DF,São Paulo,22,1999,19.1,36,25,23,11,2,15,27,55.6,12,19,10,9,24,60,63,0
Diego,BRA,MF,Flamengo,36,1985,9.8,18,15,7,9,2,11,32,34.4,21,16,8,8,10,28,8,1
Diego,BRA,GK,Botafogo (RJ),23,1998,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Dieguinho Diego,BRA,"MF,DF",Goiás,26,1995,32.1,65,39,29,27,9,26,59,44.1,33,41,16,25,35,100,85,0
Dodô,BRA,DF,Atlético Mineiro,29,1992,10.1,16,11,9,6,1,7,10,70.0,3,10,0,10,13,29,15,0
Matheus Donelli,BRA,GK,Corinthians,19,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Renan dos Santos,BRA,GK,Atl Goianiense,32,1989,16.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,17,2
Rodrigo Dourado,BRA,MF,Internacional,27,1994,5.0,16,6,6,8,2,7,16,43.8,9,5,0,5,7,23,10,0
David Duarte,BRA,DF,Fluminense,27,1995,0.9,1,1,0,1,0,0,1,0.0,1,1,1,0,4,5,11,0
Dudu,BRA,DF,Juventude,19,2002,1.2,3,0,1,2,0,2,4,50.0,2,1,0,1,3,6,4,0
Dudu,BRA,FW,Palmeiras,30,1992,31.3,15,7,4,7,4,7,18,38.9,11,20,1,19,24,39,10,0
Pablo Dyego,BRA,FW,Avaí,27,1994,5.4,11,7,9,1,1,5,12,41.7,7,7,2,5,6,17,5,0
Edenílson,BRA,MF,Internacional,32,1989,24.3,38,22,16,16,6,17,29,58.6,12,18,4,14,15,53,26,0
Eder,BRA,DF,América (MG),26,1995,32.7,23,13,16,7,0,14,28,50.0,14,46,35,11,54,77,153,0
Éder,ITA,"FW,MF",São Paulo,35,1986,7.4,5,5,1,1,3,1,5,20.0,4,4,1,3,1,6,1,0
Edinho,BRA,MF,Juventude,27,1994,4.1,1,0,0,0,1,0,1,0.0,1,1,0,1,2,3,1,0
Edson,BRA,"MF,DF",Atl Goianiense,23,1998,9.1,19,12,12,5,2,13,17,76.5,4,13,6,7,10,29,17,0
Edson,BRA,"DF,MF",Atl Goianiense,30,1991,15.8,25,15,14,11,0,11,19,57.9,8,29,17,12,27,52,77,2
Eduardo,BRA,MF,Avaí,25,1997,20.8,47,19,18,27,2,25,58,43.1,33,12,4,8,12,59,16,0
Carlos Eduardo,BRA,MF,Botafogo (RJ),32,1989,12.2,16,10,5,7,4,6,15,40.0,9,6,1,5,10,26,14,1
Carlos Eduardo,BRA,"FW,MF",RB Bragantino,25,1996,10.0,14,9,2,8,4,4,14,28.6,10,15,1,14,5,19,8,0
Elton,BRA,MF,Juventude,31,1990,12.9,29,18,17,10,2,15,25,60.0,10,14,5,9,20,49,19,0
Leandro Emmanuel Martínez,ARG,MF,América (MG),27,1994,2.9,10,6,3,3,4,2,3,66.7,1,3,0,3,3,13,1,0
Alan Empereur,BRA,DF,Cuiabá,27,1994,24.7,18,9,12,5,1,5,11,45.5,6,18,15,3,38,56,89,1
Endrick,BRA,FW,Palmeiras,15,2006,3.4,4,4,1,1,2,1,1,100.0,0,3,0,3,0,4,0,0
Erick,BRA,MF,Ath Paranaense,24,1997,20.5,56,26,26,27,3,23,55,41.8,32,39,16,23,31,87,47,0
Erick,BRA,"FW,MF",Ceará,24,1997,11.7,10,5,6,3,1,4,19,21.1,15,11,0,11,5,15,5,0
Erison,BRA,FW,Botafogo (RJ),22,1999,16.5,4,3,0,2,2,2,9,22.2,7,5,0,5,1,5,10,0
Estevão,BRA,"FW,MF",Internacional,19,2002,1.2,2,1,2,0,0,2,2,100.0,0,2,1,1,1,3,0,0
Lucas Evangelista,BRA,MF,RB Bragantino,26,1995,29.0,60,36,22,33,5,28,55,50.9,27,24,10,14,27,87,36,0
Everaldo,BRA,"MF,FW",América (MG),27,1994,21.0,30,17,12,10,8,6,33,18.2,27,21,1,20,16,46,7,0
Éverson,BRA,GK,Atlético Mineiro,31,1990,37.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,16,0
Éverton,BRA,"MF,FW",Cuiabá,33,1988,4.4,7,6,2,5,0,5,14,35.7,9,5,0,5,4,11,3,0
Fabinho,BRA,MF,Palmeiras,19,2002,0.8,3,3,0,2,1,1,4,25.0,3,0,0,0,2,5,2,0
Fábio,BRA,"FW,MF",Atlético Mineiro,24,1997,1.5,1,1,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0
Fábio,BRA,GK,Fluminense,41,1980,38.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,14,1
Fabrício,BRA,"FW,MF",Coritiba,24,1997,16.7,29,19,12,16,1,11,24,45.8,13,22,1,21,7,36,13,0
Fagner,BRA,DF,Corinthians,32,1989,10.0,34,21,22,8,4,16,23,69.6,7,8,3,5,11,45,21,0
Willian Farias,BRA,MF,Coritiba,32,1989,17.7,31,21,14,15,2,11,35,31.4,24,16,4,12,19,50,24,0
Lucas Fasson,BRA,DF,Ath Paranaense,20,2001,0.8,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0
Felipe,BRA,MF,Fortaleza,27,1994,9.8,13,7,5,8,0,7,16,43.8,9,9,1,8,13,26,17,0
Luiz Felipe,BRA,DF,Santos,28,1993,10.9,14,7,6,7,1,5,9,55.6,4,15,6,9,20,34,57,0
