Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
248,Alan Franco,ec ECU,"MF,FW",Atlético Mineiro,24,1998,9.3,440,19,108,275,62,9,440,3,1,33.3,2,66.7,208,827,350,4,7,0,6,2,260,8,Matches
249,Alan Franco,ar ARG,DF,São Paulo,26,1996,12.5,1030,112,485,523,27,10,1030,7,7,100.0,0,0.0,686,3502,1934,7,5,0,9,3,773,1,Matches
250,Fransérgio,br BRA,MF,Coritiba,32,1990,5.9,356,24,84,241,34,6,356,7,6,85.7,1,14.3,210,1121,584,12,5,1,3,2,229,9,Matches
251,Marlon Freitas,br BRA,MF,Botafogo (RJ),27,1995,32.3,2154,107,442,1460,268,19,2154,7,5,71.4,1,14.3,1237,7002,3424,34,33,2,13,3,1464,21,Matches
252,Bruno Fuchs,br BRA,DF,Atlético Mineiro,23,1999,12.1,775,100,376,388,18,0,775,5,3,60.0,2,40.0,485,2873,1895,5,6,0,2,3,527,0,Matches
253,Julio Furch,ar ARG,"FW,MF",Santos,33,1989,6.8,278,10,17,126,142,45,278,12,7,58.3,5,41.7,151,532,205,5,10,1,20,6,206,49,Matches
254,Gabriel,br BRA,DF,Bahia,21,2001,10.9,662,81,351,294,18,10,662,3,1,33.3,1,33.3,331,1795,1032,8,5,0,1,0,383,1,Matches
255,Gabriel,br BRA,MF,Internacional,30,1992,8.5,721,13,150,522,57,0,721,4,1,25.0,1,25.0,450,2098,1112,7,10,0,8,6,535,3,Matches
256,Gabriel,br BRA,GK,Coritiba,30,1992,30.7,1098,950,1090,8,0,0,1098,0,0,,0,,544,2843,1589,0,0,0,1,0,378,0,Matches
257,Gabriel,br BRA,MF,Botafogo (RJ),29,1993,9.6,664,18,121,403,147,16,664,24,12,50.0,11,45.8,365,1784,789,11,12,1,19,17,452,29,Matches
258,Eduardo Gabriel,br BRA,DF,Santos,26,1996,3.0,149,24,86,55,9,9,149,1,1,100.0,0,0.0,70,301,131,1,0,0,1,0,79,1,Matches
259,Thalisson Gabriel,br BRA,DF,Coritiba,21,2002,10.5,577,98,346,218,17,6,577,7,7,100.0,0,0.0,285,1325,780,4,2,1,11,0,349,1,Matches
260,Zé Gabriel,br BRA,MF,Vasco da Gama,24,1999,21.5,1263,87,419,765,95,8,1263,18,8,44.4,8,44.4,776,4171,2293,22,16,2,15,12,863,11,Matches
261,Ighor Gabryel,br BRA,FW,América (MG),20,2003,0.3,14,1,2,5,7,2,14,1,0,0.0,1,100.0,8,20,0,0,0,0,4,1,9,2,Matches
262,Matías Galarza,py PAR,MF,Vasco da Gama,20,2002,4.5,192,10,42,97,56,4,192,10,7,70.0,2,20.0,93,507,259,4,6,0,8,0,102,19,Matches
263,Thiago Galhardo,br BRA,"FW,MF",Fortaleza,33,1989,20.8,728,27,83,345,308,87,726,54,29,53.7,22,40.7,426,2058,1008,27,28,7,51,31,537,91,Matches
264,JP Galvão,br BRA,DF,Botafogo (RJ),21,2001,2.2,118,8,40,53,26,0,118,3,0,0.0,2,66.7,51,237,111,2,0,0,2,2,51,10,Matches
265,Ganso,br BRA,MF,Fluminense,33,1989,19.3,1495,26,274,761,466,27,1495,18,12,66.7,3,16.7,1010,3190,1473,17,28,3,14,11,1221,75,Matches
266,Maurício Garcez,br BRA,"MF,FW",Coritiba,25,1997,6.6,216,13,29,88,103,23,216,17,9,52.9,8,47.1,114,649,366,11,5,3,16,9,143,34,Matches
267,García,br BRA,DF,Palmeiras,21,2002,3.3,210,7,74,93,43,2,210,2,2,100.0,0,0.0,114,528,313,5,2,1,3,2,123,11,Matches
268,Bryan García,ec ECU,MF,Ath Paranaense,22,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
269,Luan Garcia,br BRA,DF,Palmeiras,29,1993,20.2,1207,134,529,645,35,22,1207,8,7,87.5,1,12.5,748,3482,1944,11,6,0,9,2,816,0,Matches
270,Rafael Gava,br BRA,MF,Cuiabá,29,1993,0.2,7,0,3,2,2,0,7,0,0,,0,,4,25,20,1,1,0,0,0,4,0,Matches
271,Pedro Geromel,br BRA,DF,Grêmio,37,1985,5.2,291,48,161,122,9,1,291,0,0,,0,,165,667,308,0,1,0,2,0,169,4,Matches
272,Gerson,br BRA,MF,Flamengo,25,1997,29.9,1819,44,230,910,702,106,1819,91,49,53.8,31,34.1,1181,5659,2905,82,59,15,53,33,1379,197,Matches
273,Gil,br BRA,DF,Corinthians,35,1987,32.0,1761,353,1013,706,52,41,1761,5,1,20.0,4,80.0,1040,3774,1692,4,6,0,4,2,1196,5,Matches
274,Gilberto,br BRA,FW,Cruzeiro,33,1989,12.1,364,10,26,160,179,52,364,7,3,42.9,3,42.9,174,601,217,10,7,4,24,8,260,56,Matches
275,Gilberto,br BRA,DF,Bahia,29,1993,20.6,1428,46,329,709,410,24,1428,53,24,45.3,24,45.3,775,3969,2160,56,52,1,39,32,856,90,Matches
276,Giovane,br BRA,FW,Corinthians,19,2003,1.5,50,2,7,21,23,4,50,4,0,0.0,4,100.0,30,146,35,1,2,0,6,4,34,7,Matches
277,Giovani,br BRA,FW,Palmeiras,19,2004,0.2,17,0,4,3,10,4,17,2,0,0.0,1,50.0,11,189,105,6,4,1,1,0,10,5,Matches
278,Giovanni,br BRA,"MF,DF",Fluminense,21,2002,1.1,101,4,26,43,32,1,101,4,1,25.0,1,25.0,70,395,177,3,7,0,3,0,81,7,Matches
279,Bruno Gomes,br BRA,MF,Coritiba,21,2001,24.4,1213,32,246,648,339,46,1213,69,33,47.8,29,42.0,664,3992,1993,53,35,16,47,23,789,61,Matches
