Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
1,Nicolás Acevedo,uy URU,MF,Bahia,23,1999,21.9,43,1.96,34,1,1,4,2,1,0,0.00,0,0,0,0,0,0,Matches
2,Luiz Adriano,br BRA,FW,Internacional,35,1987,14.8,23,1.56,17,0,0,4,2,0,2,0.14,1,0,0,1,0,0,Matches
3,Adriel,br BRA,GK,Grêmio,22,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
4,Adryelson,br BRA,DF,Botafogo (RJ),24,1998,33.3,13,0.39,12,0,0,0,0,1,2,0.06,1,0,0,0,0,1,Matches
5,Adson,br BRA,"FW,MF",Corinthians,22,2000,9.5,33,3.47,25,0,5,1,1,1,3,0.32,2,0,1,0,0,0,Matches
6,Adyson,br BRA,"FW,MF",América (MG),17,2005,2.7,16,5.88,14,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
7,Washington Aguerre,uy URU,GK,América (MG),29,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8,Carlos Alberto,br BRA,"FW,MF",Botafogo (RJ),20,2002,3.3,9,2.73,6,0,1,0,2,0,3,0.91,1,0,1,0,1,0,Matches
9,Yuri Alberto,br BRA,FW,Corinthians,21,2001,30.2,56,1.85,34,1,3,8,8,2,9,0.30,4,0,0,3,2,0,Matches
10,Ale,br BRA,MF,América (MG),32,1990,15.8,35,2.21,34,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
