Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 22_level_0_Ast,Unnamed: 23_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 26_level_0_KP,Unnamed: 27_level_0_1/3,Unnamed: 28_level_0_PPA,Unnamed: 29_level_0_CrsPA,Unnamed: 30_level_0_PrgP,Unnamed: 31_level_0_Matches
11,Alexandre Alemão,br BRA,FW,Internacional,24,1998,3.8,56,73,76.7,770,173,34,43,79.1,13,18,72.2,5,5,100.0,0,0.1,0.2,-0.1,4,4,2,0,7,Matches
12,Alerrandro,br BRA,"FW,MF",RB Bragantino,23,2000,4.5,55,70,78.6,771,126,32,39,82.1,16,17,94.1,4,6,66.7,0,0.2,0.1,-0.2,2,3,0,0,9,Matches
13,Alesson,br BRA,"FW,MF",Goiás,23,1999,7.3,130,215,60.5,1965,450,81,111,73.0,41,64,64.1,8,14,57.1,1,0.5,0.5,+0.5,10,9,7,5,9,Matches
14,Alex,br BRA,DF,Santos,23,1999,5.1,221,244,90.6,4295,1222,57,63,90.5,150,156,96.2,13,21,61.9,0,0.4,0.0,-0.4,2,5,0,0,7,Matches
15,Caio Alexandre,br BRA,MF,Fortaleza,23,1999,29.2,1576,1806,87.3,28883,7695,635,688,92.3,747,807,92.6,162,234,69.2,2,2.8,2.5,-0.8,29,190,33,4,208,Matches
16,Matheus Alexandre,br BRA,DF,Cuiabá,23,1999,33.1,1212,1543,78.5,19566,8008,589,652,90.3,527,672,78.4,75,135,55.6,0,1.2,1.7,-1.2,13,107,16,10,108,Matches
17,Alexsander,br BRA,"MF,DF",Fluminense,19,2003,13.3,613,734,83.5,8458,2186,378,418,90.4,187,219,85.4,19,33,57.6,1,1.4,1.5,-0.4,20,47,14,5,53,Matches
18,Alison,br BRA,MF,Santos,29,1993,1.5,51,63,81.0,670,180,31,36,86.1,12,15,80.0,3,5,60.0,0,0.0,0.0,0.0,0,3,1,0,1,Matches
19,Alisson,br BRA,"MF,DF",Atlético Mineiro,17,2005,0.5,21,31,67.7,388,105,9,13,69.2,8,10,80.0,3,4,75.0,0,0.2,0.4,-0.2,2,1,4,2,3,Matches
20,Alisson,br BRA,"MF,FW",São Paulo,29,1993,23.9,1115,1321,84.4,18393,4343,547,603,90.7,451,507,89.0,86,135,63.7,5,2.7,3.6,+2.3,28,117,22,7,143,Matches
21,Allan,br BRA,MF,Flamengo,25,1997,5.4,373,429,86.9,6241,1739,181,198,91.4,150,169,88.8,32,45,71.1,0,0.1,0.7,-0.1,6,66,10,1,38,Matches
22,Allano,br BRA,FW,Goiás,27,1995,13.7,307,422,72.7,4734,1557,155,183,84.7,119,152,78.3,20,39,51.3,0,0.8,1.0,-0.8,12,40,13,2,55,Matches
23,Henrique Almeida,br BRA,FW,América (MG),31,1991,1.7,24,29,82.8,305,49,15,17,88.2,4,5,80.0,2,2,100.0,0,0.3,0.3,-0.3,3,1,0,0,3,Matches
24,Rodrigo Alves,br BRA,MF,Vasco da Gama,20,2002,3.9,83,107,77.6,1610,411,27,38,71.1,47,53,88.7,8,11,72.7,0,0.0,0.0,0.0,1,7,1,0,4,Matches
25,Anderson,br BRA,GK,Cruzeiro,24,1998,1.0,14,18,77.8,377,262,4,4,100.0,7,8,87.5,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
26,Anderson,br BRA,"FW,MF",Goiás,24,1998,14.3,360,485,74.2,5156,1199,209,243,86.0,118,147,80.3,16,38,42.1,2,1.4,1.7,+0.6,16,23,15,4,37,Matches
27,André,br BRA,DF,Bahia,19,2003,1.4,63,79,79.7,998,257,37,43,86.0,18,23,78.3,6,9,66.7,0,0.0,0.1,0.0,1,5,1,1,4,Matches
28,André,br BRA,"MF,DF",Fluminense,21,2001,29.4,2358,2494,94.5,39532,11203,1153,1195,96.5,995,1024,97.2,167,207,80.7,0,0.6,1.2,-0.6,19,223,9,0,185,Matches
29,Ângelo,br BRA,"FW,MF",Santos,18,2004,6.0,122,172,70.9,1855,659,70,89,78.7,42,56,75.0,7,10,70.0,0,1.0,1.1,-1.0,9,14,8,2,25,Matches
30,Maurício Antônio,br BRA,DF,Coritiba,30,1992,2.0,77,95,81.1,1671,651,24,28,85.7,35,38,92.1,16,25,64.0,0,0.0,0.0,0.0,1,4,0,0,4,Matches
31,Apodi,br BRA,"FW,MF",Goiás,36,1986,4.2,35,58,60.3,449,154,26,31,83.9,9,22,40.9,0,1,0.0,0,0.2,0.1,-0.2,1,2,0,0,4,Matches
32,Guilherme Arana,br BRA,DF,Atlético Mineiro,25,1997,26.5,1364,1709,79.8,21177,8114,786,857,91.7,472,575,82.1,81,172,47.1,0,1.0,1.7,-1.0,24,100,30,11,135,Matches
33,Charles Aránguiz,cl CHI,MF,Internacional,33,1989,14.1,824,954,86.4,12703,3501,442,499,88.6,320,352,90.9,37,49,75.5,1,1.3,1.1,-0.3,8,85,7,1,89,Matches
34,João Araújo,br BRA,MF,Grêmio,17,2005,0.1,5,5,100.0,60,13,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
35,Luiz Araújo,br BRA,FW,Flamengo,26,1996,8.7,291,388,75.0,5199,1313,138,160,86.3,108,138,78.3,36,59,61.0,1,0.7,1.6,+0.3,12,20,14,5,43,Matches
36,Matheus Araújo,br BRA,"MF,FW",Corinthians,20,2002,6.5,272,325,83.7,4151,845,155,173,89.6,85,100,85.0,18,25,72.0,2,0.8,1.0,+1.2,13,26,5,2,30,Matches
37,Michel Araujo,uy URU,"FW,MF",São Paulo,26,1996,19.6,802,979,81.9,11912,3154,457,503,90.9,268,310,86.5,43,87,49.4,1,2.4,2.1,-1.4,29,67,26,6,91,Matches
38,Robert Arboleda,ec ECU,DF,São Paulo,31,1991,19.1,1103,1239,89.0,21218,8086,362,384,94.3,636,677,93.9,96,154,62.3,0,0.3,0.1,-0.3,2,32,1,0,42,Matches
39,Jhon Arias,co COL,"FW,MF",Fluminense,25,1997,26.5,1233,1562,78.9,15961,3994,846,921,91.9,279,348,80.2,51,149,34.2,7,4.5,4.4,+2.5,57,70,44,15,107,Matches
40,Luciano Arriagada,cl CHI,"FW,MF",Ath Paranaense,20,2002,2.1,39,51,76.5,479,89,24,29,82.8,9,12,75.0,1,1,100.0,0,0.6,0.1,-0.6,2,0,1,1,2,Matches
41,Arthur,br BRA,"FW,MF",Cruzeiro,24,1998,15.0,323,431,74.9,5028,1024,181,222,81.5,108,133,81.2,25,40,62.5,1,1.2,1.8,-0.2,11,14,13,1,38,Matches
42,Arthur,br BRA,DF,América (MG),19,2003,1.0,38,55,69.1,615,284,20,22,90.9,17,22,77.3,1,9,11.1,0,0.0,0.0,0.0,1,2,0,0,7,Matches
43,Arthur,br BRA,"DF,FW",Fluminense,18,2004,0.2,16,19,84.2,266,104,10,10,100.0,5,6,83.3,1,2,50.0,0,0.5,0.2,-0.5,4,2,1,1,1,Matches
44,Artur,br BRA,FW,Palmeiras,24,1998,21.1,605,820,73.8,9920,2326,302,353,85.6,241,311,77.5,47,96,49.0,2,3.4,4.1,-1.4,45,46,27,10,81,Matches
45,Eduard Atuesta,co COL,MF,Palmeiras,25,1997,0.1,2,2,100.0,23,16,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
46,Felipe Augusto,br BRA,"FW,MF",Corinthians,18,2004,3.6,35,56,62.5,438,41,24,31,77.4,7,17,41.2,1,1,100.0,0,0.0,0.1,0.0,1,2,0,0,3,Matches
47,Filipe Augusto,br BRA,MF,Cuiabá,29,1993,11.8,696,799,87.1,12969,3582,259,288,89.9,351,378,92.9,73,103,70.9,0,0.9,1.3,-0.9,13,68,4,3,78,Matches
48,Renato Augusto,br BRA,MF,Corinthians,34,1988,14.2,618,757,81.6,10436,3014,314,343,91.5,219,250,87.6,64,117,54.7,4,2.1,2.5,+1.9,44,73,20,4,96,Matches
49,Danilo Avelar,br BRA,DF,América (MG),33,1989,22.0,613,889,69.0,11633,6518,228,272,83.8,307,407,75.4,68,166,41.0,1,0.7,0.7,+0.3,12,59,11,7,81,Matches
50,Felipe Azevedo,br BRA,"FW,MF",América (MG),36,1987,19.4,325,497,65.4,4892,1575,182,243,74.9,89,135,65.9,28,54,51.9,1,1.9,1.0,-0.9,29,34,16,3,52,Matches
51,Matheus Babi,br BRA,FW,Goiás,25,1997,9.8,124,177,70.1,1766,308,75,95,78.9,31,48,64.6,8,11,72.7,0,0.3,0.2,-0.3,6,5,3,0,12,Matches
52,Matheus Bahia,br BRA,"DF,MF",Bahia,23,1999,5.8,186,269,69.1,2904,1137,103,125,82.4,57,78,73.1,18,38,47.4,0,0.4,0.3,-0.4,7,14,4,3,12,Matches
53,Fabián Balbuena,py PAR,DF,Corinthians,31,1991,1.0,48,60,80.0,908,356,16,17,94.1,27,31,87.1,4,11,36.4,0,0.0,0.0,0.0,0,1,0,0,2,Matches
54,Robson Bambu,br BRA,DF,Vasco da Gama,25,1997,14.2,567,696,81.5,10830,4032,202,224,90.2,305,338,90.2,56,108,51.9,0,0.1,0.2,-0.1,3,29,3,1,33,Matches
55,Gabriel Baralhas,br BRA,MF,Internacional,24,1998,2.6,118,143,82.5,1881,527,55,65,84.6,55,59,93.2,4,10,40.0,0,0.1,0.1,-0.1,1,10,0,0,13,Matches
56,Danilo Barbosa,br BRA,"MF,DF",Botafogo (RJ),26,1996,11.2,381,480,79.4,6831,2682,156,190,82.1,178,207,86.0,36,54,66.7,0,0.1,0.3,-0.1,3,57,3,0,54,Matches
57,Diogo Barbosa,br BRA,DF,Fluminense,30,1992,12.4,620,721,86.0,8294,2418,406,435,93.3,177,211,83.9,18,29,62.1,2,1.3,0.9,+0.7,14,53,14,6,51,Matches
58,Diogo Barbosa,br BRA,DF,Grêmio,30,1992,4.3,156,210,74.3,2015,975,101,117,86.3,47,68,69.1,3,10,30.0,0,0.2,0.2,-0.2,3,10,4,1,17,Matches
59,Gabriel Barbosa,br BRA,FW,Flamengo,26,1996,17.1,427,534,80.0,6696,1411,246,273,90.1,133,158,84.2,34,58,58.6,1,1.5,1.1,-0.5,22,43,22,0,76,Matches
60,Lucas Barbosa,br BRA,"FW,MF",Santos,21,2001,1.1,16,40,40.0,213,66,10,16,62.5,3,11,27.3,1,7,14.3,0,0.0,0.0,0.0,1,0,0,0,0,Matches
61,Lucas Barbosa,br BRA,"MF,FW",Coritiba,21,2001,1.1,34,46,73.9,606,148,15,19,78.9,14,19,73.7,4,5,80.0,0,0.2,0.2,-0.2,2,3,3,1,4,Matches
62,Chrystian Barletta,br BRA,"FW,MF",Corinthians,21,2001,1.4,19,34,55.9,265,52,10,16,62.5,7,11,63.6,1,3,33.3,0,0.1,0.1,-0.1,2,2,0,0,2,Matches
63,Cauan Barros,br BRA,MF,Vasco da Gama,18,2004,2.6,72,83,86.7,1306,280,24,30,80.0,40,41,97.6,6,8,75.0,0,0.1,0.1,-0.1,2,10,1,1,7,Matches
64,Gabriel Barros,br BRA,"FW,MF",Internacional,21,2001,2.0,68,78,87.2,920,189,44,48,91.7,19,21,90.5,2,2,100.0,1,0.5,0.3,+0.5,4,3,0,0,4,Matches
65,Bastos,ao ANG,DF,Botafogo (RJ),31,1991,1.3,62,71,87.3,1224,347,23,26,88.5,30,32,93.8,9,12,75.0,0,0.0,0.0,0.0,0,8,0,0,4,Matches
66,Fellipe Bastos,br BRA,MF,Goiás,32,1990,0.4,12,14,85.7,225,74,5,5,100.0,3,5,60.0,3,3,100.0,0,0.0,0.3,0.0,0,0,1,1,1,Matches
67,Diogo Batista,br BRA,"DF,MF",Coritiba,19,2003,5.9,201,277,72.6,3688,1499,91,104,87.5,81,113,71.7,26,48,54.2,1,0.6,0.5,+0.4,9,23,4,1,21,Matches
68,Rodrigo Battaglia,ar ARG,MF,Atlético Mineiro,31,1991,19.2,855,977,87.5,13792,3203,405,449,90.2,378,410,92.2,47,66,71.2,1,0.4,1.4,+0.6,8,95,6,0,81,Matches
69,José Luis Rodríguez Bebanz,uy URU,DF,Vasco da Gama,25,1997,22.2,802,1200,66.8,14363,6221,369,440,83.9,348,479,72.7,76,215,35.3,1,2.2,2.8,-1.2,29,70,36,20,99,Matches
70,Matheus Belém,br BRA,DF,São Paulo,19,2003,1.9,73,89,82.0,1413,281,19,23,82.6,53,57,93.0,1,7,14.3,0,0.0,0.0,0.0,0,4,0,0,5,Matches
71,Lucas Belezi,br BRA,DF,Ath Paranaense,19,2003,0.5,15,20,75.0,234,93,10,11,90.9,4,4,100.0,1,5,20.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
72,Ramiro Benetti,br BRA,MF,Cruzeiro,29,1993,4.5,211,250,84.4,3126,1004,125,138,90.6,72,85,84.7,10,14,71.4,1,0.6,0.9,+0.4,5,27,6,2,26,Matches
73,Martín Benítez,ar ARG,"MF,FW",América (MG),28,1994,12.4,386,561,68.8,7015,2676,178,222,80.2,129,181,71.3,62,117,53.0,4,4.0,3.5,0.0,29,59,16,5,77,Matches
74,Bento,br BRA,GK,Ath Paranaense,23,1999,33.0,580,886,65.5,16226,11268,114,114,100.0,283,292,96.9,180,469,38.4,1,0.3,0.3,+0.7,2,10,0,0,0,Matches
75,Lucas Beraldo,br BRA,DF,São Paulo,19,2003,24.0,1502,1694,88.7,28759,9807,506,538,94.1,823,883,93.2,157,239,65.7,0,0.5,0.7,-0.5,8,132,6,1,128,Matches
76,Lucas Besozzi,ar ARG,"FW,MF",Grêmio,20,2003,4.4,149,195,76.4,1757,453,111,125,88.8,27,37,73.0,3,10,30.0,1,0.4,0.5,+0.6,7,11,5,0,23,Matches
77,Matheus Bianqui,br BRA,MF,Coritiba,25,1998,15.8,329,466,70.6,5697,1563,156,208,75.0,138,173,79.8,27,49,55.1,1,1.3,0.5,-0.3,8,35,3,2,41,Matches
78,Matheus Bidu,br BRA,DF,Corinthians,23,1999,18.4,896,1128,79.4,14134,4760,501,538,93.1,310,383,80.9,63,146,43.2,0,1.4,1.5,-1.4,26,73,17,11,88,Matches
79,Biel,br BRA,"FW,MF",Bahia,21,2001,15.1,292,404,72.3,4707,1633,167,198,84.3,93,124,75.0,27,58,46.6,1,4.4,4.0,-3.4,40,32,26,5,57,Matches
80,Rafael Bilu,br BRA,FW,Cruzeiro,23,1999,1.0,29,36,80.6,443,74,21,21,100.0,5,7,71.4,3,5,60.0,0,0.8,0.6,-0.8,1,1,1,0,2,Matches
81,Biro,br BRA,"FW,MF",Corinthians,18,2004,6.4,173,213,81.2,2272,556,104,116,89.7,49,60,81.7,5,10,50.0,0,0.5,0.4,-0.5,6,10,5,1,18,Matches
82,Bitelo,br BRA,"MF,FW",Grêmio,23,2000,17.2,660,820,80.5,9043,2883,406,465,87.3,177,217,81.6,33,57,57.9,1,3.8,3.6,-2.8,38,66,28,5,92,Matches
83,Paulinho Bóia,br BRA,FW,América (MG),24,1998,1.5,39,50,78.0,595,152,22,26,84.6,15,20,75.0,2,3,66.7,0,0.3,0.2,-0.3,5,1,2,2,1,Matches
84,Thiago Borbas,uy URU,FW,RB Bragantino,20,2002,15.9,233,353,66.0,2739,536,159,205,77.6,47,77,61.0,5,16,31.3,2,1.1,1.4,+0.9,17,11,14,1,25,Matches
85,Daniel Borges,br BRA,DF,América (MG),29,1993,8.9,381,494,77.1,6686,2767,177,196,90.3,159,197,80.7,39,86,45.3,1,1.5,1.8,-0.5,9,35,15,10,45,Matches
86,Daniel Borges,br BRA,DF,Botafogo (RJ),29,1993,0.5,10,14,71.4,162,55,5,5,100.0,5,6,83.3,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
87,Marllon Borges,br BRA,DF,Cuiabá,30,1992,36.0,1265,1464,86.4,25410,10291,377,427,88.3,717,774,92.6,157,226,69.5,1,0.7,0.2,+0.3,4,61,1,0,87,Matches
88,Pedro Borges,br BRA,"MF,FW",Fortaleza,25,1997,6.3,219,259,84.6,3769,920,105,122,86.1,89,98,90.8,21,27,77.8,0,0.6,0.3,-0.6,3,18,2,0,19,Matches
89,Gabriel Boschilia,br BRA,"MF,FW",Coritiba,26,1996,3.8,145,182,79.7,2156,634,91,96,94.8,43,53,81.1,9,26,34.6,1,0.8,0.6,+0.2,5,25,2,1,18,Matches
90,Lucas Braga,br BRA,"DF,FW",Santos,26,1996,22.1,518,662,78.2,7299,2770,298,334,89.2,193,243,79.4,11,39,28.2,0,0.7,0.6,-0.7,15,32,9,2,54,Matches
91,David Braz,br BRA,DF,Fluminense,35,1987,9.6,558,651,85.7,9176,3612,279,295,94.6,229,255,89.8,38,78,48.7,0,0.1,0.1,-0.1,3,28,1,0,31,Matches
92,Brenno,br BRA,GK,Grêmio,23,1999,1.0,17,19,89.5,356,200,6,6,100.0,8,8,100.0,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
93,Breno,br BRA,MF,América (MG),19,2003,12.9,491,590,83.2,8052,2221,244,278,87.8,183,214,85.5,45,58,77.6,0,0.5,0.6,-0.5,8,59,8,2,80,Matches
94,Breno,br BRA,MF,Botafogo (RJ),22,2000,0.1,4,6,66.7,38,19,4,5,80.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
95,Breno,br BRA,FW,Palmeiras,27,1996,15.2,266,355,74.9,4121,723,133,161,82.6,100,121,82.6,19,35,54.3,3,1.1,1.2,+1.9,8,22,10,1,37,Matches
96,Emanuel Brítez,ar ARG,DF,Fortaleza,30,1992,30.7,1105,1349,81.9,19696,8074,438,490,89.4,554,622,89.1,89,192,46.4,1,0.6,0.7,+0.4,13,89,10,4,86,Matches
97,Bruninho,br BRA,"FW,MF",RB Bragantino,19,2003,7.9,240,302,79.5,3691,945,138,155,89.0,74,93,79.6,18,29,62.1,1,0.6,0.8,+0.4,16,24,10,2,36,Matches
98,Fabrício Bruno,br BRA,DF,Flamengo,26,1996,34.0,2018,2265,89.1,39560,15373,686,739,92.8,1101,1188,92.7,222,308,72.1,1,0.5,1.1,+0.5,6,195,6,3,198,Matches
99,Vitor Bueno,br BRA,"MF,FW",Ath Paranaense,28,1994,23.1,769,1042,73.8,13532,4587,376,441,85.3,272,344,79.1,102,196,52.0,5,6.9,7.0,-1.9,81,95,62,12,149,Matches
100,Esteban Burgos,ar ARG,DF,América (MG),31,1992,3.3,67,89,75.3,1505,686,12,16,75.0,40,48,83.3,13,23,56.5,0,0.0,0.0,0.0,0,8,0,0,7,Matches
101,Fabricio Bustos,ar ARG,DF,Internacional,26,1996,27.8,1353,1721,78.6,21219,7162,718,812,88.4,523,657,79.6,84,150,56.0,3,2.9,2.9,+0.1,23,83,24,11,103,Matches
102,Rafael Cabral,br BRA,GK,Cruzeiro,32,1990,37.0,959,1220,78.6,26310,17577,143,143,100.0,499,501,99.6,313,570,54.9,0,0.0,0.0,0.0,1,12,0,0,0,Matches
103,Cacá,br BRA,DF,Ath Paranaense,23,1999,18.8,612,752,81.4,12435,4276,180,200,90.0,343,383,89.6,81,144,56.3,0,0.3,0.6,-0.3,5,35,3,1,39,Matches
104,Cadu,br BRA,"MF,FW",Atlético Mineiro,18,2004,0.1,1,1,100.0,32,18,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
105,Cadu,br BRA,DF,Santos,20,2002,0.2,8,11,72.7,102,38,7,8,87.5,0,1,0.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
106,Caetano,br BRA,DF,Corinthians,23,1999,13.4,722,799,90.4,15481,5015,191,200,95.5,419,449,93.3,110,145,75.9,0,0.0,0.1,0.0,1,38,0,0,35,Matches
107,Jonathan Cafu,br BRA,"FW,MF",Cuiabá,31,1991,19.0,399,557,71.6,5793,1263,218,273,79.9,140,183,76.5,19,42,45.2,3,1.0,1.5,+2.0,21,29,16,5,50,Matches
108,Júnior Caiçara,br BRA,DF,Santos,33,1989,1.9,101,131,77.1,1635,412,59,68,86.8,34,41,82.9,6,14,42.9,0,0.0,0.1,0.0,0,4,1,0,8,Matches
109,Rodrigo Caio,br BRA,"MF,DF",Flamengo,29,1993,0.7,60,62,96.8,1028,214,27,28,96.4,30,30,100.0,3,3,100.0,0,0.0,0.0,0.0,0,5,0,0,7,Matches
110,Caíque,br BRA,GK,Grêmio,25,1997,4.0,59,95,62.1,1917,1495,7,7,100.0,17,18,94.4,33,68,48.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches
111,Calebe,br BRA,"MF,FW",Fortaleza,22,2000,16.4,404,546,74.0,6735,2182,207,232,89.2,134,180,74.4,43,80,53.8,5,4.9,3.9,+0.1,29,55,20,2,78,Matches
112,Jonathan Calleri,ar ARG,FW,São Paulo,29,1993,15.0,176,267,65.9,2157,479,114,150,76.0,38,60,63.3,6,9,66.7,2,0.7,1.0,+1.3,13,8,13,3,22,Matches
113,Patric Calmon PK,br BRA,DF,Cuiabá,28,1994,5.8,209,288,72.6,3438,1556,114,130,87.7,80,117,68.4,14,32,43.8,0,0.3,0.7,-0.3,5,22,7,6,29,Matches
114,Guilherme Camacho,br BRA,MF,Santos,32,1990,5.0,215,257,83.7,3573,1009,90,98,91.8,92,103,89.3,22,36,61.1,0,0.2,0.4,-0.2,2,16,2,0,20,Matches
115,Nathan Camargo,br BRA,MF,RB Bragantino,17,2005,0.1,5,6,83.3,95,25,1,1,100.0,4,4,100.0,0,1,0.0,0,0.1,0.0,-0.1,1,0,1,0,1,Matches
116,Gustavo Campanharo,br BRA,MF,Internacional,30,1992,7.7,346,378,91.5,5167,1064,182,198,91.9,138,147,93.9,13,16,81.3,0,0.0,0.1,0.0,2,28,1,0,33,Matches
117,Camilo Cándido,uy URU,DF,Bahia,27,1995,13.8,544,740,73.5,9068,3559,286,326,87.7,203,280,72.5,46,97,47.4,2,1.3,1.7,+0.7,23,49,20,7,62,Matches
118,Luan Cândido,br BRA,DF,RB Bragantino,21,2001,12.0,482,610,79.0,8835,3079,196,236,83.1,240,287,83.6,40,63,63.5,1,1.2,0.9,-0.2,10,54,3,1,56,Matches
119,Germán Cano,ar ARG,FW,Fluminense,34,1988,27.4,376,491,76.6,5609,958,223,267,83.5,107,137,78.1,30,46,65.2,1,1.1,0.8,-0.1,13,19,8,4,25,Matches
120,Agustín Canobbio,uy URU,"FW,MF",Ath Paranaense,24,1998,23.5,639,840,76.1,9639,3338,362,416,87.0,227,286,79.4,32,75,42.7,5,3.5,2.7,+1.5,40,63,27,10,76,Matches
121,Víctor Cantillo,co COL,MF,Corinthians,29,1993,3.0,143,163,87.7,2686,851,58,60,96.7,58,62,93.5,23,31,74.2,0,0.1,0.0,-0.1,1,13,0,0,9,Matches
122,Manuel Capasso,ar ARG,DF,Vasco da Gama,26,1996,6.2,286,343,83.4,5949,2224,84,92,91.3,167,184,90.8,33,62,53.2,0,0.0,0.0,0.0,0,13,1,0,15,Matches
123,Juninho Capixaba,br BRA,DF,RB Bragantino,25,1997,31.9,1613,2107,76.6,29242,12278,698,802,87.0,709,888,79.8,179,294,60.9,1,4.5,4.2,-3.5,57,183,43,14,232,Matches
124,Gabriel Carabajal,ar ARG,MF,Vasco da Gama,31,1991,1.4,66,108,61.1,1343,375,25,28,89.3,28,38,73.7,12,33,36.4,1,0.4,0.4,+0.6,5,6,6,3,14,Matches
125,Felipe Carballo,uy URU,MF,Grêmio,26,1996,17.1,655,815,80.4,10385,3523,329,385,85.5,260,305,85.2,46,70,65.7,1,1.2,1.6,-0.2,12,97,12,0,87,Matches
126,Johnny Cardoso,us USA,MF,Internacional,21,2001,17.9,679,784,86.6,10875,2864,344,386,89.1,277,310,89.4,45,58,77.6,2,1.0,1.0,+1.0,15,68,7,2,70,Matches
127,Ed Carlos,br BRA,"MF,FW",Santos,21,2001,0.4,34,41,82.9,667,242,16,17,94.1,12,13,92.3,6,10,60.0,0,0.0,0.1,0.0,1,4,1,0,3,Matches
128,João Carlos,br BRA,GK,Cuiabá,34,1988,3.0,51,66,77.3,1637,1264,7,7,100.0,20,20,100.0,24,39,61.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
129,Ryan Carlos,br BRA,DF,Bahia,20,2002,6.4,311,408,76.2,5275,1881,143,161,88.8,133,163,81.6,29,59,49.2,1,0.5,0.4,+0.5,6,29,14,5,42,Matches
130,Alan Carvalho,cn CHN,MF,Fluminense,33,1989,0.5,8,13,61.5,92,11,7,11,63.6,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
