Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
35,Luiz Araújo,br BRA,FW,Flamengo,26,1996,20,10,785,8.7,3,1,4,3,0,0,2,1,1.6,1.6,0.7,2.4,30,43,113,0.34,0.11,0.46,0.34,0.46,0.19,0.08,0.27,0.19,0.27,Matches
36,Matheus Araújo,br BRA,"MF,FW",Corinthians,20,2002,16,3,584,6.5,1,2,3,1,0,0,0,0,1.2,1.2,0.8,2.0,18,30,43,0.15,0.31,0.46,0.15,0.46,0.19,0.13,0.32,0.19,0.32,Matches
37,Michel Araujo,uy URU,"FW,MF",São Paulo,26,1996,32,19,1768,19.6,2,1,3,2,0,0,3,0,4.8,4.8,2.4,7.2,73,91,157,0.10,0.05,0.15,0.10,0.15,0.24,0.12,0.37,0.24,0.37,Matches
38,Robert Arboleda,ec ECU,DF,São Paulo,31,1991,20,19,1721,19.1,0,0,0,0,0,0,1,1,0.9,0.9,0.3,1.2,2,42,5,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
39,Jhon Arias,co COL,"FW,MF",Fluminense,25,1997,29,26,2385,26.5,7,7,14,5,2,2,5,1,5.8,4.2,4.5,8.7,142,107,302,0.26,0.26,0.53,0.19,0.45,0.22,0.17,0.39,0.16,0.33,Matches
40,Luciano Arriagada,cl CHI,"FW,MF",Ath Paranaense,20,2002,10,1,190,2.1,0,0,0,0,0,0,0,0,0.9,0.9,0.6,1.4,5,2,12,0.00,0.00,0.00,0.00,0.00,0.41,0.27,0.68,0.41,0.68,Matches
41,Arthur,br BRA,"FW,MF",Cruzeiro,24,1998,20,17,1350,15.0,3,1,4,3,0,0,3,0,3.6,3.6,1.2,4.9,65,38,114,0.20,0.07,0.27,0.20,0.27,0.24,0.08,0.32,0.24,0.32,Matches
42,Arthur,br BRA,DF,América (MG),19,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
43,Arthur,br BRA,"DF,FW",Fluminense,18,2004,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,2.44,2.44,0.00,2.44,Matches
44,Artur,br BRA,FW,Palmeiras,24,1998,31,22,1896,21.1,5,2,7,5,0,0,2,0,5.0,5.0,3.4,8.4,85,81,218,0.24,0.09,0.33,0.24,0.33,0.24,0.16,0.40,0.24,0.40,Matches
45,Eduard Atuesta,co COL,MF,Palmeiras,25,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
46,Felipe Augusto,br BRA,"FW,MF",Corinthians,18,2004,15,2,322,3.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,3,15,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches
47,Filipe Augusto,br BRA,MF,Cuiabá,29,1993,27,9,1065,11.8,0,0,0,0,0,0,6,1,0.3,0.3,0.9,1.1,9,78,16,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches
48,Renato Augusto,br BRA,MF,Corinthians,34,1988,24,16,1282,14.2,2,4,6,2,0,0,1,0,1.1,1.1,2.1,3.2,39,96,99,0.14,0.28,0.42,0.14,0.42,0.08,0.15,0.23,0.08,0.23,Matches
49,Danilo Avelar,br BRA,DF,América (MG),33,1989,26,24,1984,22.0,3,1,4,2,1,1,5,1,4.0,3.2,0.7,3.9,11,81,42,0.14,0.05,0.18,0.09,0.14,0.18,0.03,0.21,0.14,0.18,Matches
50,Felipe Azevedo,br BRA,"FW,MF",América (MG),36,1987,30,25,1748,19.4,4,1,5,4,0,0,3,1,3.7,3.7,1.9,5.7,30,52,121,0.21,0.05,0.26,0.21,0.26,0.19,0.10,0.29,0.19,0.29,Matches
51,Matheus Babi,br BRA,FW,Goiás,25,1997,17,8,881,9.8,4,0,4,4,0,0,5,0,2.6,2.6,0.3,2.9,2,12,38,0.41,0.00,0.41,0.41,0.41,0.27,0.03,0.29,0.27,0.29,Matches
52,Matheus Bahia,br BRA,"DF,MF",Bahia,23,1999,13,6,522,5.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.6,14,12,21,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
53,Fabián Balbuena,py PAR,DF,Corinthians,31,1991,1,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
54,Robson Bambu,br BRA,DF,Vasco da Gama,25,1997,18,16,1280,14.2,0,0,0,0,0,0,6,0,0.5,0.5,0.1,0.6,5,33,13,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
55,Gabriel Baralhas,br BRA,MF,Internacional,24,1998,5,2,236,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,13,5,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Matches
56,Danilo Barbosa,br BRA,"MF,DF",Botafogo (RJ),26,1996,23,10,1011,11.2,3,0,3,3,0,0,5,0,1.0,1.0,0.1,1.2,14,54,7,0.27,0.00,0.27,0.27,0.27,0.09,0.01,0.10,0.09,0.10,Matches
57,Diogo Barbosa,br BRA,DF,Fluminense,30,1992,19,10,1117,12.4,1,2,3,1,0,0,1,0,0.3,0.3,1.3,1.6,35,51,68,0.08,0.16,0.24,0.08,0.24,0.02,0.11,0.13,0.02,0.13,Matches
58,Diogo Barbosa,br BRA,DF,Grêmio,30,1992,6,4,386,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,8,17,19,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
59,Gabriel Barbosa,br BRA,FW,Flamengo,26,1996,26,17,1540,17.1,5,1,6,1,4,5,7,2,9.6,5.7,1.5,7.2,27,76,112,0.29,0.06,0.35,0.06,0.12,0.56,0.09,0.65,0.33,0.42,Matches
60,Lucas Barbosa,br BRA,"FW,MF",Santos,21,2001,4,1,103,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,0,4,0.00,0.00,0.00,0.00,0.00,0.25,0.02,0.27,0.25,0.27,Matches
61,Lucas Barbosa,br BRA,"MF,FW",Coritiba,21,2001,5,0,102,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,4,10,0.00,0.00,0.00,0.00,0.00,0.11,0.16,0.27,0.11,0.27,Matches
62,Chrystian Barletta,br BRA,"FW,MF",Corinthians,21,2001,3,2,127,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,2,16,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.16,0.08,0.16,Matches
63,Cauan Barros,br BRA,MF,Vasco da Gama,18,2004,8,3,237,2.6,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.4,0,7,4,0.38,0.00,0.38,0.38,0.38,0.13,0.04,0.17,0.13,0.17,Matches
64,Gabriel Barros,br BRA,"FW,MF",Internacional,21,2001,5,2,177,2.0,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.8,4,4,12,0.00,0.51,0.51,0.00,0.51,0.12,0.27,0.38,0.12,0.38,Matches
65,Bastos,ao ANG,DF,Botafogo (RJ),31,1991,4,2,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
66,Fellipe Bastos,br BRA,MF,Goiás,32,1990,1,0,36,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
67,Diogo Batista,br BRA,"DF,MF",Coritiba,19,2003,11,5,531,5.9,0,1,1,0,0,0,1,0,0.2,0.2,0.6,0.8,8,21,13,0.00,0.17,0.17,0.00,0.17,0.03,0.11,0.14,0.03,0.14,Matches
68,Rodrigo Battaglia,ar ARG,MF,Atlético Mineiro,31,1991,22,19,1728,19.2,0,1,1,0,0,0,6,0,0.9,0.9,0.4,1.3,38,81,26,0.00,0.05,0.05,0.00,0.05,0.05,0.02,0.07,0.05,0.07,Matches
69,José Luis Rodríguez Bebanz,uy URU,DF,Vasco da Gama,25,1997,32,22,1997,22.2,2,1,3,2,0,0,2,0,2.8,2.8,2.2,5.0,56,99,95,0.09,0.05,0.14,0.09,0.14,0.12,0.10,0.22,0.12,0.22,Matches
70,Matheus Belém,br BRA,DF,São Paulo,19,2003,2,2,169,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
71,Lucas Belezi,br BRA,DF,Ath Paranaense,19,2003,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches
72,Ramiro Benetti,br BRA,MF,Cruzeiro,29,1993,6,6,407,4.5,1,1,2,1,0,0,3,0,0.8,0.8,0.6,1.4,4,26,13,0.22,0.22,0.44,0.22,0.44,0.17,0.14,0.31,0.17,0.31,Matches
73,Martín Benítez,ar ARG,"MF,FW",América (MG),28,1994,20,14,1120,12.4,3,4,7,3,0,0,4,0,2.5,2.5,4.0,6.6,26,77,56,0.24,0.32,0.56,0.24,0.56,0.20,0.32,0.53,0.20,0.53,Matches
74,Bento,br BRA,GK,Ath Paranaense,23,1999,33,33,2970,33.0,0,1,1,0,0,0,3,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.01,0.01,0.00,0.01,Matches
75,Lucas Beraldo,br BRA,DF,São Paulo,19,2003,24,24,2160,24.0,1,0,1,1,0,0,7,0,1.0,1.0,0.5,1.5,17,128,3,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches
76,Lucas Besozzi,ar ARG,"FW,MF",Grêmio,20,2003,12,5,399,4.4,1,1,2,1,0,0,1,0,0.3,0.3,0.4,0.8,30,23,47,0.23,0.23,0.45,0.23,0.45,0.07,0.10,0.17,0.07,0.17,Matches
77,Matheus Bianqui,br BRA,MF,Coritiba,25,1998,28,17,1420,15.8,2,1,3,2,0,0,8,0,1.7,1.7,1.3,3.0,10,41,41,0.13,0.06,0.19,0.13,0.19,0.11,0.08,0.19,0.11,0.19,Matches
78,Matheus Bidu,br BRA,DF,Corinthians,23,1999,24,19,1659,18.4,0,0,0,0,0,0,2,0,0.4,0.4,1.4,1.8,58,88,100,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches
