Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
291,Yony González,co COL,"FW,MF",Fluminense,28,1994,6.4,129,122,6,1,0,0,7,5,0,0,0,0,89,1,6,Matches
292,Roger Guedes,br BRA,"FW,MF",Corinthians,26,1996,15.0,494,454,38,21,2,8,21,7,7,4,0,0,374,2,11,Matches
293,Guga,br BRA,DF,Fluminense,24,1998,16.8,979,845,131,16,0,2,36,114,1,0,1,0,837,3,22,Matches
294,Guilherme,br BRA,MF,Goiás,31,1991,20.6,919,730,187,74,3,9,153,16,93,59,24,8,686,2,15,Matches
295,Guilherme,br BRA,"FW,MF",Fortaleza,27,1995,15.7,508,454,51,8,1,3,71,6,35,19,11,0,329,3,10,Matches
296,Guilherme,br BRA,"DF,MF",RB Bragantino,20,2002,2.9,154,121,33,6,0,1,10,27,0,0,0,0,108,0,4,Matches
297,Luis Guilherme,br BRA,"FW,MF",Palmeiras,16,2006,6.4,247,221,23,4,0,4,32,6,12,7,4,0,183,3,4,Matches
298,Gustavinho,br BRA,"MF,FW",Grêmio,21,2001,0.4,21,19,2,0,0,0,3,0,2,2,0,0,13,0,0,Matches
299,Gustavinho,br BRA,"MF,FW",RB Bragantino,18,2004,7.4,298,285,12,2,1,1,11,4,0,0,0,0,225,1,8,Matches
300,Raul Gustavo,br BRA,DF,Bahia,23,1999,3.6,197,190,7,5,0,4,0,2,0,0,0,0,165,0,0,Matches
301,Raphael Guzzo,pt POR,MF,Goiás,28,1995,6.4,314,290,23,8,1,2,11,11,4,1,3,0,264,1,7,Matches
302,Lucas Halter,br BRA,DF,Goiás,22,2000,28.7,1228,1163,57,48,1,10,4,2,0,0,0,0,1009,8,12,Matches
303,Hayner,br BRA,"DF,MF",Coritiba,27,1995,3.4,142,114,28,1,0,2,12,26,1,0,1,0,96,0,3,Matches
304,Thiago Heleno,br BRA,DF,Ath Paranaense,34,1988,30.9,1526,1439,83,81,1,15,0,0,0,0,0,0,1276,4,7,Matches
305,Helinho,br BRA,FW,RB Bragantino,22,2000,15.4,780,673,105,24,6,13,120,12,69,45,6,1,531,2,37,Matches
306,Henrique,br BRA,DF,Coritiba,36,1986,22.5,726,685,39,35,1,1,0,1,0,0,0,0,643,2,0,Matches
307,Bruno Henrique,br BRA,"FW,MF",Flamengo,32,1990,17.1,500,488,12,1,3,3,30,10,1,0,0,0,375,0,19,Matches
308,Bruno Henrique,br BRA,MF,Internacional,33,1989,11.7,746,689,54,25,5,6,37,1,16,7,7,1,620,3,10,Matches
309,Dalbert Henrique,br BRA,DF,Internacional,29,1993,5.5,328,265,63,5,0,2,14,58,0,0,0,0,246,0,14,Matches
