Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
1,Abner,br BRA,DF,Betis,22,2000,6.7,2,0,0,8,2,0,13,8,9,0,1,0,43,9,16,36.0,Matches
2,Álvaro Aceves,es ESP,GK,Valladolid,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
3,Marcos Acuña,ar ARG,DF,Sevilla,30,1991,21.2,10,3,0,32,34,1,147,23,36,0,1,0,141,30,18,62.5,Matches
4,Julen Agirrezabala,es ESP,GK,Athletic Club,21,2000,7.5,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,100.0,Matches
5,Álvaro Aguado,es ESP,MF,Valladolid,26,1996,21.0,4,0,0,13,33,0,57,13,15,0,1,0,130,15,17,46.9,Matches
6,Joseph Aidoo,gh GHA,DF,Celta Vigo,26,1995,34.7,6,1,1,18,18,0,2,31,36,0,1,0,214,63,63,50.0,Matches
7,Sergio Akieme,es ESP,DF,Almería,24,1997,25.5,5,0,0,20,18,0,70,14,16,0,0,0,127,14,15,48.3,Matches
8,Babatunde Akinsola,ng NGA,FW,Valladolid,19,2003,0.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,Matches
9,Paul Akouokou,ci CIV,"MF,DF",Betis,24,1997,5.0,3,0,0,7,4,0,0,12,9,0,0,0,27,6,7,46.2,Matches
10,David Alaba,at AUT,DF,Real Madrid,30,1992,20.4,3,0,0,9,3,0,26,14,11,0,1,0,94,11,8,57.9,Matches
11,Ángel Alarcón,es ESP,"FW,MF",Barcelona,18,2004,0.3,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0.0,Matches
12,Tomás Alarcón,cl CHI,MF,Cádiz,23,1999,2.5,2,1,1,4,3,0,6,2,2,0,0,0,14,3,1,75.0,Matches
13,Jordi Alba,es ESP,DF,Barcelona,33,1989,15.8,6,1,1,11,4,10,91,11,18,0,0,0,118,8,15,34.8,Matches
14,Raúl Albiol,es ESP,DF,Villarreal,36,1985,23.5,6,0,0,17,13,1,1,14,17,0,0,0,108,38,25,60.3,Matches
15,Rubén Alcaraz,es ESP,MF,Cádiz,31,1991,22.7,11,1,1,45,33,0,44,19,31,0,1,0,159,30,29,50.8,Matches
16,Omar Alderete,py PAR,DF,Getafe,25,1996,22.7,9,0,0,35,10,0,7,26,20,0,0,0,141,61,31,66.3,Matches
17,Iván Alejo,es ESP,"MF,FW",Cádiz,27,1995,14.6,13,1,1,38,44,2,108,5,21,0,1,0,76,25,17,59.5,Matches
18,Carles Aleñá,es ESP,"MF,FW",Getafe,24,1998,23.5,12,1,1,60,50,3,43,4,10,0,1,0,120,15,38,28.3,Matches
