Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,11.7,749,4,48,361,351,54,749,34,21,61.8,6,17.6,449,2232,1113,32,28,7,43,23,584,77
Luiz Felipe,ITA,DF,Betis,26,1997,4.0,209,36,134,73,4,3,209,0,0,,0,,106,499,145,0,0,0,1,0,129,0
João Félix,POR,FW,Barcelona,23,1999,17.1,929,15,91,351,495,104,929,89,29,32.6,51,57.3,613,3648,1930,69,53,31,43,32,766,169
Kiko Femenía,ESP,DF,Villarreal,32,1991,17.6,1275,62,460,604,228,9,1275,11,6,54.5,5,45.5,627,3750,2073,46,27,1,18,5,743,45
Aitor Fernández,ESP,GK,Osasuna,32,1991,6.1,216,156,207,9,1,1,216,0,0,,0,,112,636,426,0,0,0,0,0,95,0
Álex Fernández,ESP,MF,Cádiz,30,1992,14.3,775,52,212,405,163,8,775,7,4,57.1,2,28.6,384,1736,783,11,20,1,9,12,463,26
Carlos Fernández,ESP,FW,Real Sociedad,27,1996,4.5,142,6,16,79,49,14,141,10,3,30.0,7,70.0,64,315,100,5,3,0,13,14,85,13
Raúl Fernández,ESP,GK,Granada,35,1988,3.1,115,90,115,0,0,0,115,0,0,,0,,58,357,205,0,0,0,0,0,47,0
Valery Fernández,ESP,"MF,FW",Girona,23,1999,5.6,285,12,60,108,120,23,285,19,7,36.8,6,31.6,182,1299,590,20,10,7,15,8,204,54
Fernando,ESP,GK,Almería,33,1990,4.0,169,138,167,2,0,0,169,0,0,,0,,93,536,339,0,0,0,0,0,74,0
Fernando,BRA,MF,Sevilla,36,1987,5.1,288,10,74,169,49,5,288,6,4,66.7,1,16.7,168,878,429,5,8,1,5,3,186,7
André Ferreira,POR,GK,Granada,27,1996,14.9,542,473,541,1,0,0,542,0,0,,0,,271,1478,829,0,0,0,2,1,192,0
Rachad Fettal,MAR,FW,Almería,18,2005,0.2,9,0,1,6,2,1,9,0,0,,0,,4,3,2,0,0,0,1,0,6,2
Pablo Fornals,ESP,"FW,MF",Betis,27,1996,12.8,811,10,103,423,295,40,811,26,11,42.3,14,53.8,420,2044,1160,37,23,13,25,13,571,82
Héctor Fort,ESP,DF,Barcelona,16,2006,3.5,250,10,72,118,60,3,250,7,3,42.9,4,57.1,144,572,197,3,3,0,1,2,174,38
Dimitri Foulquier,FRA,"DF,MF",Valencia,30,1993,20.5,1258,47,423,558,290,18,1258,45,22,48.9,16,35.6,577,3158,1668,42,32,6,34,16,659,64
Juan Foyth,ARG,DF,Villarreal,25,1998,11.8,827,69,270,389,175,16,827,27,20,74.1,6,22.2,426,2278,1192,19,28,3,17,7,494,28
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,26,1997,17.2,668,17,97,258,333,49,668,49,15,30.6,25,51.0,380,2508,1383,42,29,12,33,15,450,144
Daniel Fuzato,BRA,GK,Getafe,26,1997,0.1,11,10,11,0,0,0,11,0,0,,0,,4,20,19,0,0,0,0,0,4,0
Matteo Gabbia,ITA,DF,Villarreal,23,1999,5.3,369,56,201,159,9,2,369,0,0,,0,,205,963,555,1,1,0,4,0,244,0
Javi Galán,ESP,DF,Atlético Madrid,28,1994,1.0,78,0,17,19,43,3,78,4,2,50.0,0,0.0,52,289,146,3,1,0,5,3,48,13
Javi Galán,ESP,DF,Real Sociedad,28,1994,11.9,809,18,185,383,253,13,809,44,18,40.9,19,43.2,427,2661,1593,46,17,5,16,11,473,70
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,29,1993,23.2,1407,30,194,883,345,7,1407,33,22,66.7,8,24.2,782,3740,1637,26,29,1,24,29,948,36
Aleix García,ESP,MF,Girona,26,1997,35.5,3220,149,780,1809,651,18,3220,24,15,62.5,6,25.0,1923,9334,4604,58,44,3,26,15,2403,52
Álvaro García,ESP,"FW,MF",Rayo Vallecano,30,1992,27.5,1102,33,196,354,567,101,1102,25,10,40.0,14,56.0,547,2790,1229,56,21,22,54,11,696,252
Dani García,ESP,MF,Athletic Club,33,1990,8.3,398,21,81,258,64,7,398,3,3,100.0,0,0.0,176,711,287,3,6,0,4,2,228,4
David García,ESP,DF,Osasuna,29,1994,25.9,1585,166,665,863,64,24,1585,4,3,75.0,1,25.0,796,4308,2698,21,12,0,9,2,914,4
Eric García,ESP,DF,Barcelona,22,2001,0.6,53,2,18,33,2,1,53,0,0,,0,,34,171,114,0,0,0,0,0,37,0
Eric García,ESP,DF,Girona,22,2001,29.3,2567,180,972,1378,227,23,2567,9,4,44.4,4,44.4,1604,7491,4670,45,34,1,17,9,1900,18
Fran Garcia,ESP,DF,Real Madrid,23,1999,15.5,1148,39,309,464,385,23,1148,18,8,44.4,9,50.0,686,3666,1956,53,30,4,22,8,747,139
Gonzalo García,ESP,"FW,MF",Real Madrid,19,2004,0.2,11,0,2,4,5,1,11,1,0,0.0,1,100.0,8,56,20,1,1,1,0,0,7,3
Jastin García,ESP,FW,Girona,19,2004,0.4,18,0,1,6,11,2,18,2,1,50.0,1,50.0,13,76,48,2,0,1,3,0,15,8
Raúl García,ESP,"FW,MF",Athletic Club,37,1986,4.7,202,10,28,96,80,22,202,5,2,40.0,3,60.0,95,390,124,4,7,2,9,5,146,15
Rubén García,ESP,"FW,MF",Osasuna,30,1993,17.2,951,19,125,365,466,40,951,31,18,58.1,9,29.0,473,2042,730,16,26,4,31,23,647,117
Santiago García,ESP,FW,Getafe,21,2001,0.3,16,0,1,4,12,0,16,3,0,0.0,3,100.0,11,55,29,1,1,0,1,0,6,1
Unai García,ESP,DF,Osasuna,31,1992,6.2,259,26,121,124,16,7,259,1,0,0.0,1,100.0,104,379,183,2,2,0,3,3,136,1
Yarek Gasiorowski,ESP,DF,Valencia,18,2005,8.2,415,71,204,157,55,6,415,3,1,33.3,2,66.7,145,562,315,4,7,0,8,1,179,10
Federico Gattoni,ARG,"DF,FW",Sevilla,24,1999,0.1,11,1,6,5,0,0,11,0,0,,0,,3,15,12,0,0,0,0,0,3,0
Gavi,ESP,"MF,FW",Barcelona,18,2004,10.5,678,27,108,394,181,18,678,22,12,54.5,8,36.4,424,2231,1170,26,24,3,19,11,479,38
Paulo Gazzaniga,ARG,GK,Girona,31,1992,38.0,1473,1247,1463,10,0,0,1473,6,6,100.0,0,0.0,897,3989,2406,0,0,0,2,1,794,0
David Gil,ESP,GK,Cádiz,29,1994,4.1,166,133,164,2,0,0,166,0,0,,0,,71,454,282,0,0,0,0,0,40,0
Maxi Gómez,URU,FW,Cádiz,26,1996,12.9,361,5,28,159,176,47,361,11,4,36.4,5,45.5,203,877,269,13,10,2,33,20,293,54
Moi Gómez,ESP,"MF,FW",Osasuna,29,1994,22.3,1346,22,157,792,411,29,1346,29,17,58.6,11,37.9,767,4018,1680,36,25,3,21,13,975,69
Unai Gómez,ESP,MF,Athletic Club,20,2003,9.7,366,8,38,176,160,26,366,29,12,41.4,14,48.3,221,1400,649,20,17,2,14,22,244,48
Édgar González,ESP,"DF,MF",Almería,26,1997,28.0,1671,258,905,706,67,25,1671,11,7,63.6,3,27.3,829,3736,1951,6,7,0,14,5,1034,6
Fabio González,ESP,MF,Las Palmas,26,1997,1.4,133,1,26,88,19,0,133,1,1,100.0,0,0.0,89,282,91,0,2,0,0,2,108,2
Giovanni González,URU,DF,Mallorca,28,1994,27.4,1504,85,497,701,317,23,1504,30,15,50.0,12,40.0,648,2771,1444,28,18,2,16,15,753,95
Hugo González,ESP,"MF,FW",Valencia,20,2003,1.0,51,0,5,23,24,1,51,2,0,0.0,1,50.0,27,146,85,2,2,0,5,2,35,7
Iñaki González,ESP,MF,Las Palmas,19,2004,0.1,7,1,3,3,1,0,7,0,0,,0,,2,7,4,0,0,0,0,0,4,0
Peter González,DOM,"MF,FW",Valencia,21,2002,7.2,272,7,41,94,141,29,272,29,13,44.8,14,48.3,138,866,403,19,8,9,25,7,158,48
Urko González,ESP,MF,Real Sociedad,22,2001,1.7,109,8,30,65,14,1,109,2,1,50.0,1,50.0,51,257,149,1,0,0,2,3,75,1
Andoni Gorosabel,ESP,DF,Alavés,26,1996,31.7,1624,89,489,683,466,40,1624,49,25,51.0,17,34.7,653,3230,1890,58,37,8,35,29,793,121
Pablo Gozalbez,ESP,"MF,FW",Valencia,22,2001,1.1,42,1,9,12,21,3,42,3,0,0.0,3,100.0,25,72,22,0,1,1,0,0,29,5
Mason Greenwood,ENG,"MF,FW",Getafe,21,2001,29.6,1355,6,76,621,690,124,1352,139,72,51.8,52,37.4,949,7176,3899,127,80,70,63,50,1090,239
Dominik Greif,SVK,GK,Mallorca,26,1997,1.0,34,28,34,0,0,0,34,0,0,,0,,17,96,64,0,0,0,0,0,13,0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,32,1991,29.4,1654,35,215,769,681,113,1650,38,22,57.9,15,39.5,839,3612,1843,43,36,7,40,26,1194,196
Vicente Guaita,ESP,GK,Celta Vigo,36,1987,26.7,874,776,873,1,0,0,874,0,0,,0,,445,2241,1346,0,0,0,2,0,331,0
Andrés Guardado,MEX,MF,Betis,36,1986,5.0,346,5,64,222,64,2,346,7,6,85.7,1,14.3,175,971,432,5,7,0,9,3,216,6
Sergi Guardiola,ESP,"FW,MF",Cádiz,32,1991,5.5,281,3,19,143,123,14,281,14,7,50.0,6,42.9,193,860,272,10,7,2,12,10,216,32
Nemanja Gudelj,SRB,"DF,MF",Sevilla,31,1991,19.4,1245,90,519,634,95,8,1245,6,4,66.7,2,33.3,662,3913,2413,23,21,0,9,4,810,5
Gonçalo Guedes,POR,"FW,MF",Villarreal,26,1996,10.6,434,6,32,155,248,42,434,15,10,66.7,5,33.3,264,1721,925,38,18,10,33,12,331,88
Javier Guerra,ESP,MF,Valencia,20,2003,27.8,1292,65,291,720,308,22,1292,78,38,48.7,35,44.9,743,4753,2199,47,46,9,50,52,833,68
Ander Guevara,ESP,MF,Alavés,26,1997,32.6,1735,75,409,1029,320,16,1735,32,19,59.4,10,31.3,840,4759,2604,53,43,3,29,24,1089,37
Hugo Guillamón,ESP,MF,Valencia,23,2000,14.6,789,34,183,496,114,5,789,2,2,100.0,0,0.0,382,1402,605,6,5,0,8,8,533,10
Marc Guiu,ESP,"FW,MF",Barcelona,17,2006,0.8,20,0,0,10,10,4,20,0,0,,0,,13,47,13,1,1,1,3,2,16,8
Arda Güler,TUR,"FW,MF",Real Madrid,18,2005,4.2,273,7,39,114,125,19,273,22,11,50.0,9,40.9,172,1034,609,16,6,6,7,5,205,25
Gerard Gumbau,ESP,MF,Granada,28,1994,29.7,1745,44,396,1016,351,13,1745,18,10,55.6,5,27.8,878,3456,1609,20,13,2,18,15,1100,29
İlkay Gündoğan,GER,MF,Barcelona,32,1990,33.3,2733,42,376,1538,841,77,2731,61,34,55.7,19,31.1,1608,8881,4365,71,88,9,38,28,2109,116
Jon Guridi,ESP,MF,Alavés,28,1995,29.8,1075,32,172,584,333,74,1075,38,14,36.8,21,55.3,536,2805,1392,30,25,3,36,28,700,92
Gorka Guruzeta,ESP,FW,Athletic Club,26,1996,24.6,923,22,77,456,399,110,922,33,19,57.6,13,39.4,446,1830,688,18,13,4,62,29,623,102
Miguel Gutiérrez,ESP,DF,Girona,22,2001,33.7,2182,116,630,933,640,61,2182,63,25,39.7,30,47.6,1278,6954,3076,74,69,15,57,32,1427,184
Munir El Haddadi,MAR,FW,Las Palmas,27,1995,27.2,1043,14,108,516,430,70,1042,61,21,34.4,35,57.4,671,3237,1220,26,30,8,55,48,792,167
Ianis Hagi,ROU,"MF,FW",Alavés,24,1998,8.9,405,2,32,162,222,25,404,27,14,51.9,8,29.6,224,1175,576,17,13,2,13,13,249,58
Luiz Henrique,BRA,FW,Betis,22,2001,6.8,319,4,33,135,156,34,319,47,26,55.3,13,27.7,205,1791,897,35,14,10,13,17,235,58
Mario Hermoso,ESP,DF,Atlético Madrid,28,1995,28.4,2196,152,811,1154,251,24,2196,20,11,55.0,6,30.0,1248,5330,3028,39,32,1,21,11,1484,61
Javi Hernández,ESP,DF,Cádiz,25,1998,27.9,1571,112,509,669,412,29,1571,32,13,40.6,17,53.1,685,3932,2182,40,44,6,30,13,760,57
Aridane Hernández,ESP,DF,Rayo Vallecano,34,1989,18.8,959,155,586,358,18,10,959,3,1,33.3,0,0.0,438,1991,843,0,2,0,8,0,538,0
Luis Hernández,ESP,DF,Cádiz,34,1989,8.0,411,34,178,167,69,1,411,0,0,,0,,172,830,559,2,3,0,0,0,217,1
Jorge Herrando,ESP,DF,Osasuna,22,2001,18.3,899,125,476,399,25,10,899,2,2,100.0,0,0.0,442,1982,870,3,3,0,4,2,524,1
Ander Herrera,ESP,MF,Athletic Club,33,1989,11.4,903,37,171,525,220,13,903,10,5,50.0,4,40.0,477,1767,839,11,21,0,6,6,600,17
Cristian Herrera,ESP,"FW,MF",Las Palmas,32,1991,1.8,117,2,16,59,42,4,117,2,1,50.0,1,50.0,77,300,138,2,3,0,8,2,93,16
Sergio Herrera,ESP,GK,Osasuna,30,1993,31.9,1264,948,1250,18,0,0,1264,0,0,,0,,671,4122,2365,0,0,0,2,0,547,0
Yangel Herrera,VEN,MF,Girona,25,1998,23.4,1452,67,331,793,339,68,1452,31,22,71.0,7,22.6,804,3745,1673,31,32,4,48,50,1027,76
Juan Herzog,ESP,DF,Las Palmas,20,2003,3.2,257,30,161,93,3,3,257,1,1,100.0,0,0.0,132,383,144,0,0,0,1,0,182,0
Martin Hongla,CMR,"MF,DF",Granada,25,1998,6.2,327,18,113,191,27,1,327,3,0,0.0,3,100.0,197,898,397,3,3,0,8,0,214,5
Xabier Huarte Armendáriz,ESP,MF,Osasuna,22,2001,0.1,2,0,0,2,0,0,2,0,0,,0,,2,5,0,0,1,0,0,1,3,0
Pablo Ibáñez,ESP,MF,Osasuna,24,1998,12.8,621,20,85,304,241,45,621,30,8,26.7,21,70.0,318,1978,855,26,20,4,19,10,394,54
Iglesias,ESP,"DF,FW",Getafe,25,1998,15.7,830,60,262,353,223,8,830,14,6,42.9,8,57.1,329,1625,671,16,11,2,10,6,363,48
Borja Iglesias,ESP,FW,Betis,30,1993,4.5,141,2,2,60,82,22,141,2,1,50.0,1,50.0,77,373,140,5,5,2,15,4,113,32
Imanol,ESP,DF,Athletic Club,23,2000,5.8,395,17,88,219,94,4,395,5,4,80.0,1,20.0,181,901,473,13,11,2,5,3,204,15
Isco,ESP,MF,Betis,31,1992,25.8,1847,8,123,951,800,80,1845,138,76,55.1,52,37.7,1172,7904,3643,100,85,11,79,67,1388,145
Diego Iturralde,ESP,DF,Sevilla,20,2003,0.4,17,3,11,6,1,0,17,1,1,100.0,0,0.0,6,69,52,1,1,0,0,0,6,0
Adnan Januzaj,BEL,"FW,MF",Sevilla,28,1995,2.1,119,1,8,56,57,5,119,11,5,45.5,4,36.4,79,383,156,1,3,0,10,1,92,17
Mikel Jauregizar,ESP,MF,Athletic Club,19,2003,1.7,101,3,20,43,38,0,101,3,1,33.3,2,66.7,48,220,104,2,1,0,4,4,60,3
Luis Javier Suárez,COL,FW,Almería,25,1997,10.2,334,11,28,151,160,56,333,23,12,52.2,9,39.1,195,1501,685,30,12,15,30,10,229,53
Salim El Jebari,MAR,MF,Atlético Madrid,19,2004,0.1,9,1,1,4,4,0,9,0,0,,0,,5,47,24,1,1,0,1,1,6,1
Frenkie de Jong,NED,MF,Barcelona,26,1997,18.2,1840,69,359,1139,355,18,1840,24,13,54.2,8,33.3,1207,7284,4346,69,52,3,14,17,1467,38
Joan Jordán,ESP,MF,Sevilla,29,1994,4.2,279,6,47,175,59,3,279,1,1,100.0,0,0.0,138,573,239,0,2,0,5,3,176,1
Jordi,ESP,"MF,DF",Getafe,22,2001,6.4,336,7,50,155,134,14,336,20,7,35.0,10,50.0,180,797,336,6,14,2,12,9,206,28
Jeremy Jorge,ESP,FW,Getafe,20,2003,0.0,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Willian José,BRA,FW,Betis,31,1991,21.9,683,18,50,333,304,73,683,12,6,50.0,6,50.0,377,1306,445,8,8,2,32,25,536,90
Joselu,ESP,FW,Real Madrid,33,1990,18.7,514,13,43,236,238,99,512,14,6,42.9,7,50.0,292,1040,353,15,8,12,29,9,398,98
Kamil Jóźwiak,POL,MF,Granada,25,1998,6.3,238,10,42,108,93,14,238,16,8,50.0,6,37.5,141,988,516,15,10,2,15,10,162,31
Juanmi,ESP,FW,Cádiz,30,1993,9.7,327,4,27,172,133,23,327,23,9,39.1,13,56.5,200,954,265,7,8,5,28,17,223,40
Juanpe,ESP,DF,Girona,32,1991,8.3,649,110,389,251,12,6,649,2,1,50.0,1,50.0,402,2210,1141,3,2,0,4,1,455,0
Vinicius Júnior,BRA,FW,Real Madrid,23,2000,20.7,1058,2,51,290,733,193,1057,176,65,36.9,95,54.0,797,6384,3440,137,74,88,71,40,888,277
Filip Jørgensen,DEN,GK,Villarreal,21,2002,36.0,1397,1240,1395,2,0,0,1397,1,1,100.0,0,0.0,798,4097,2334,0,0,0,4,1,663,0
Sory Kaba,GUI,FW,Las Palmas,28,1995,8.0,272,8,19,139,119,33,272,22,11,50.0,11,50.0,163,608,211,7,7,3,48,14,219,36
Kaiky,BRA,DF,Almería,19,2004,5.8,317,50,175,137,6,4,317,4,3,75.0,1,25.0,182,1023,683,4,0,0,1,0,200,1
Jon Karrikaburu,ESP,"MF,FW",Alavés,20,2002,0.2,8,0,0,5,3,1,8,0,0,,0,,6,20,0,0,0,0,2,0,6,1
Ibrahima Kebe,MLI,MF,Girona,22,2000,0.1,13,0,6,6,2,1,13,1,0,0.0,0,0.0,6,38,1,0,0,0,0,2,4,1
Kiké,ESP,"FW,MF",Alavés,33,1989,15.8,517,18,51,199,280,108,516,33,15,45.5,14,42.4,300,1319,472,18,10,12,56,21,392,97
Koke,ESP,MF,Atlético Madrid,31,1992,27.7,2482,82,594,1570,334,12,2482,11,5,45.5,6,54.5,1474,6016,2872,26,32,1,21,20,1899,26
Ibrahima Koné,MLI,FW,Almería,24,1999,3.1,83,5,7,41,37,10,83,4,1,25.0,2,50.0,44,208,112,5,1,4,7,1,58,18
Rominigue Kouamé,MLI,MF,Cádiz,26,1996,9.1,501,14,121,328,58,2,501,10,7,70.0,1,10.0,249,1684,703,16,7,1,8,1,286,5
Jules Koundé,FRA,DF,Barcelona,24,1998,32.2,3041,157,903,1701,462,44,3041,38,16,42.1,17,44.7,1910,9350,5961,67,67,2,25,12,2187,64
Toni Kroos,GER,MF,Real Madrid,33,1990,23.6,2656,58,546,1641,492,13,2656,8,5,62.5,3,37.5,1758,8020,4189,32,51,1,8,6,2128,29
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,22,2001,23.9,1161,11,94,404,683,122,1161,117,55,47.0,44,37.6,745,6334,3378,136,57,63,60,27,831,231
Luca de la Torre,USA,MF,Celta Vigo,25,1998,21.7,971,21,141,465,381,63,971,32,11,34.4,19,59.4,606,3777,2012,58,40,12,38,28,679,88
Yoel Lago,ESP,DF,Celta Vigo,19,2004,1.0,93,14,66,26,1,1,93,0,0,,0,,76,324,137,0,0,0,0,0,77,0
Érik Lamela,ARG,"FW,MF",Sevilla,31,1992,5.1,266,2,34,101,138,26,266,16,7,43.8,9,56.3,159,843,400,11,13,4,20,13,176,28
Bruno Langa,MOZ,DF,Almería,25,1997,9.1,504,45,210,209,88,6,504,21,13,61.9,5,23.8,243,1250,720,14,10,2,5,3,265,30
Cyle Larin,CAN,FW,Mallorca,28,1995,20.3,548,26,51,209,297,111,548,39,14,35.9,23,59.0,310,1608,571,20,13,17,58,34,406,103
Juanmi Latasa,ESP,FW,Getafe,22,2001,17.3,578,21,32,255,295,104,578,13,6,46.2,5,38.5,278,968,262,7,10,3,66,21,447,82
Toni Lato,ESP,DF,Mallorca,25,1997,17.2,942,40,249,399,305,17,942,18,10,55.6,5,27.8,432,1860,911,30,23,8,17,7,494,110
Lázaro,BRA,"FW,MF",Almería,21,2002,3.2,152,2,19,64,69,14,152,16,5,31.3,10,62.5,89,547,224,5,3,2,11,5,100,34
Robin Le Normand,ESP,DF,Real Sociedad,26,1996,27.4,1996,171,899,1057,45,17,1996,1,1,100.0,0,0.0,1242,7060,4021,21,16,0,16,6,1359,1
Jeremías Ledesma,ARG,GK,Cádiz,30,1993,33.9,1261,992,1248,17,0,0,1261,2,2,100.0,0,0.0,652,4356,3096,0,0,0,1,0,421,0
Florian Lejeune,FRA,DF,Rayo Vallecano,32,1991,37.0,2386,341,1317,953,131,36,2386,5,4,80.0,0,0.0,1250,5730,2951,15,6,0,13,4,1494,4
Stefan Lekovic,SRB,DF,Villarreal,19,2004,0.3,16,5,14,2,0,0,16,0,0,,0,,4,6,1,0,0,0,0,0,11,0
Iñigo Lekue,ESP,DF,Athletic Club,30,1993,22.2,1476,82,427,779,285,9,1476,44,18,40.9,25,56.8,706,3819,1993,44,30,1,17,9,825,35
Thomas Lemar,FRA,MF,Atlético Madrid,27,1995,1.8,99,0,8,58,34,4,99,2,1,50.0,1,50.0,78,447,217,5,4,0,3,2,83,9
Álvaro Lemos,ESP,DF,Las Palmas,30,1993,2.8,207,8,35,133,42,0,207,2,0,0.0,2,100.0,118,536,241,6,7,0,4,0,127,8
Ruben Lendinez,ESP,DF,Valencia,20,2003,0.1,11,1,3,6,2,1,11,0,0,,0,,1,2,0,0,0,0,0,0,5,3
Robert Lewandowski,POL,FW,Barcelona,34,1988,30.6,900,24,47,361,502,165,896,54,23,42.6,30,55.6,529,2549,1019,43,28,20,86,28,736,168
Samuel Lino,BRA,"DF,MF",Atlético Madrid,23,1999,23.1,1317,43,282,509,557,107,1317,75,40,53.3,28,37.3,872,6156,3739,131,81,44,42,35,958,215
Javier Llabrés,ESP,"MF,FW",Mallorca,20,2002,2.7,143,3,17,53,75,11,143,8,5,62.5,3,37.5,65,468,224,9,6,2,11,7,90,30
Marcos Llorente,ESP,"MF,DF",Atlético Madrid,28,1995,28.5,1465,44,322,615,537,82,1465,27,11,40.7,11,40.7,839,4122,2119,71,40,20,28,18,1033,179
Enzo Loiodice,FRA,MF,Las Palmas,22,2000,19.9,1362,34,238,799,337,26,1362,53,28,52.8,21,39.6,756,3333,1451,27,27,4,41,42,997,72
David López,ESP,DF,Girona,33,1989,21.8,1770,286,946,785,48,22,1770,9,5,55.6,2,22.2,1083,5934,3308,15,9,0,12,2,1281,1
Diego López,ESP,"MF,FW",Valencia,21,2002,29.5,1094,24,152,457,504,95,1094,76,28,36.8,40,52.6,598,3673,2078,75,59,29,64,27,720,180
Fermin López,ESP,"MF,FW",Barcelona,20,2003,16.1,841,11,95,418,335,69,841,38,22,57.9,12,31.6,486,2639,1446,42,28,10,51,25,618,93
Javi López,ESP,DF,Alavés,21,2002,26.5,1407,89,441,582,404,45,1407,74,41,55.4,28,37.8,631,4017,1896,53,44,11,40,20,720,120
Unai López,ESP,MF,Rayo Vallecano,27,1995,23.4,1675,35,340,980,371,16,1675,39,22,56.4,17,43.6,886,4167,1964,32,24,2,26,23,1128,59
Dion Lopy,SEN,MF,Almería,21,2002,21.3,1108,65,310,656,162,8,1108,48,29,60.4,15,31.3,652,4181,1705,23,23,2,23,15,695,19
Anthony Lozano,HON,"MF,FW",Getafe,30,1993,1.0,33,2,6,10,17,5,33,4,1,25.0,3,75.0,16,65,20,0,0,0,6,2,24,6
Anthony Lozano,HON,FW,Almería,30,1993,8.6,244,15,27,126,91,22,244,17,4,23.5,11,64.7,130,676,287,12,10,5,25,16,172,24
Lucas,BRA,DF,Cádiz,22,2001,17.1,1020,54,306,447,275,14,1020,32,15,46.9,14,43.8,487,2549,1130,30,19,3,22,18,513,65
José Luis Gayà,ESP,DF,Valencia,28,1995,19.9,1246,50,381,564,316,15,1246,18,8,44.4,8,44.4,634,3368,1839,41,29,5,14,7,694,97
José Luis Morales,ESP,"FW,MF",Villarreal,36,1987,11.6,337,10,47,144,153,44,337,32,9,28.1,22,68.8,203,1306,720,29,16,19,25,13,243,79
Dodi Lukebakio,BEL,"FW,MF",Sevilla,25,1997,12.5,520,8,36,193,298,67,520,62,30,48.4,26,41.9,369,2713,1336,48,31,24,44,19,437,116
Andriy Lunin,UKR,GK,Real Madrid,24,1999,21.0,713,613,710,3,0,0,713,0,0,,0,,399,1766,1177,0,0,0,0,0,400,0
Darwin Machís,VEN,MF,Cádiz,30,1993,8.7,394,6,53,162,182,16,393,17,6,35.3,9,52.9,218,1393,558,20,20,5,20,11,225,54
Pablo Maffeo,ESP,DF,Mallorca,26,1997,16.2,771,33,178,337,268,27,771,35,16,45.7,13,37.1,369,2332,1095,38,33,11,36,14,410,68
Jon Magunazelaia,ESP,"FW,MF",Real Sociedad,22,2001,1.3,68,2,12,30,26,6,68,5,2,40.0,2,40.0,33,145,83,2,2,0,3,2,39,10
Nemanja Maksimović,SRB,MF,Getafe,28,1995,36.3,1380,86,321,762,309,59,1380,17,7,41.2,9,52.9,565,2540,1251,22,25,2,24,8,695,35
Giorgi Mamardashvili,GEO,GK,Valencia,22,2000,36.5,1216,1025,1211,5,0,0,1216,0,0,,0,,613,3426,1932,0,1,1,4,0,422,0
Wilson Manafá,POR,"DF,MF",Granada,29,1994,2.7,165,4,66,68,33,0,165,9,6,66.7,3,33.3,87,481,241,5,3,0,5,2,84,6
Reinildo Mandava,MOZ,DF,Atlético Madrid,29,1994,8.1,512,35,199,228,88,9,512,17,8,47.1,7,41.2,229,1056,563,10,15,1,12,1,269,17
Aïssa Mandi,ALG,DF,Villarreal,31,1991,12.4,825,139,431,378,21,6,825,0,0,,0,,450,2516,1489,6,6,0,2,2,579,4
Javier Manquillo,ESP,"DF,MF",Celta Vigo,29,1994,8.3,510,29,177,244,93,8,510,8,4,50.0,4,50.0,256,977,459,5,6,2,16,4,294,16
Faitout Maouassa,FRA,"DF,MF",Granada,25,1998,2.5,126,6,35,41,53,5,126,4,1,25.0,2,50.0,58,341,190,8,5,2,6,1,63,15
Marcão,BRA,DF,Sevilla,27,1996,3.9,237,18,108,123,7,1,237,3,1,33.3,1,33.3,129,783,542,3,5,0,3,0,165,0
Óscar de Marcos,ESP,DF,Athletic Club,34,1989,25.1,1764,60,375,868,529,34,1764,22,6,27.3,16,72.7,871,3548,2012,51,40,6,15,6,1027,125
Alberto Marí,ESP,FW,Valencia,22,2001,3.1,102,6,15,31,56,15,101,5,3,60.0,2,40.0,44,182,85,2,1,2,11,3,62,13
José Mari,ESP,"MF,FW",Cádiz,35,1987,0.2,23,0,0,19,4,0,23,0,0,,0,,10,55,23,0,0,0,0,0,16,1
José María Giménez,URU,DF,Atlético Madrid,28,1995,14.7,826,157,487,328,16,8,826,3,2,66.7,1,33.3,419,1871,901,2,0,0,2,0,511,1
Mariano,DOM,"FW,MF",Sevilla,29,1993,2.7,85,2,3,33,49,16,85,2,1,50.0,1,50.0,45,329,111,3,3,3,9,6,62,17
Rafa Marín,ESP,DF,Alavés,21,2002,27.1,1303,220,711,555,45,25,1303,5,3,60.0,1,20.0,628,3485,2110,13,5,0,11,4,696,6
Diego Mariño,ESP,GK,Almería,33,1990,1.0,32,26,32,0,0,0,32,0,0,,0,,22,94,53,0,0,0,0,0,20,0
Mika Mármol,ESP,DF,Las Palmas,22,2001,35.3,2956,395,1553,1302,109,12,2956,33,17,51.5,14,42.4,1673,7990,5096,36,26,1,16,10,1987,13
