Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Jesús Areso,ESP,DF,Osasuna,24,1999,29.6,1,9,2,22.2,0.3,0.07,0.11,0.5,27.1,0,0,0,0.2,0.2,0.02,0.8,0.8
Matias Arezo,URU,FW,Granada,20,2002,4.1,0,12,4,33.3,2.93,0.98,0.0,0.0,18.1,0,0,0,1.2,1.2,0.1,-1.2,-1.2
Iñigo Arguibide,ESP,DF,Osasuna,18,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
José Arnaiz,ESP,"FW,MF",Osasuna,28,1995,10.3,2,29,9,31.0,2.81,0.87,0.07,0.22,22.7,5,0,0,1.7,1.7,0.06,0.3,0.3
Sergio Arribas,ESP,"MF,FW",Almería,21,2001,22.7,9,60,22,36.7,2.64,0.97,0.15,0.41,16.8,1,0,0,8.6,8.6,0.15,0.4,0.4
Kepa Arrizabalaga,ESP,GK,Real Madrid,28,1994,13.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Iago Aspas,ESP,FW,Celta Vigo,35,1987,30.1,9,74,23,31.1,2.46,0.76,0.08,0.26,20.0,6,3,5,11.5,7.5,0.1,-2.5,-1.5
Ezequiel Ávila,ARG,"FW,MF",Osasuna,29,1994,9.6,1,27,6,22.2,2.81,0.62,0.04,0.17,21.2,0,0,0,2.0,2.0,0.08,-1.0,-1.0
Ezequiel Ávila,ARG,FW,Betis,29,1994,3.3,1,9,3,33.3,2.72,0.91,0.11,0.33,21.9,0,0,0,0.7,0.7,0.08,0.3,0.3
César Azpilicueta,ESP,DF,Atlético Madrid,33,1989,15.8,0,2,2,100.0,0.13,0.13,0.0,0.0,20.3,0,0,0,0.6,0.6,0.32,-0.6,-0.6
Iddrisu Baba,GHA,MF,Almería,27,1996,15.9,0,8,2,25.0,0.5,0.13,0.0,0.0,25.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Srđan Babić,SRB,DF,Almería,27,1996,1.0,0,1,0,0.0,1.0,0.0,0.0,,11.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Loïc Bade,FRA,DF,Sevilla,23,2000,25.3,0,14,3,21.4,0.55,0.12,0.0,0.0,12.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Alex Baena,ESP,"MF,FW",Villarreal,22,2001,28.7,2,72,25,34.7,2.51,0.87,0.03,0.08,20.8,5,0,1,7.9,7.1,0.1,-5.9,-5.1
Eric Bailly,CIV,DF,Villarreal,29,1994,9.3,0,2,0,0.0,0.21,0.0,0.0,,9.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Cédric Bakambu,COD,FW,Betis,32,1991,2.2,0,4,1,25.0,1.86,0.46,0.0,0.0,15.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Alejandro Balde,ESP,DF,Barcelona,19,2003,15.3,0,5,1,20.0,0.33,0.07,0.0,0.0,21.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Iván Balliu,ALB,DF,Rayo Vallecano,31,1992,31.9,0,11,4,36.4,0.34,0.13,0.0,0.0,18.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Jonathan Bamba,CIV,"MF,FW",Celta Vigo,27,1996,22.0,3,41,14,34.1,1.86,0.64,0.07,0.21,19.2,0,0,0,3.0,3.0,0.07,0.0,0.0
Léo Baptistão,BRA,FW,Almería,30,1992,20.4,6,48,18,37.5,2.35,0.88,0.13,0.33,16.7,0,0,0,5.3,5.3,0.11,0.7,0.7
Kike Barja,ESP,"FW,MF",Osasuna,26,1997,3.4,0,4,2,50.0,1.19,0.59,0.0,0.0,14.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,21,2001,15.9,4,37,12,32.4,2.33,0.76,0.11,0.33,17.7,1,0,0,3.5,3.5,0.1,0.5,0.5
Pablo Barrios,ESP,MF,Atlético Madrid,20,2003,17.3,0,17,7,41.2,0.98,0.41,0.0,0.0,21.8,0,0,0,0.9,0.9,0.05,-0.9,-0.9
Marc Bartra,ESP,DF,Betis,32,1991,2.5,0,3,0,0.0,1.2,0.0,0.0,,11.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Augusto Batalla,ARG,GK,Granada,27,1996,17.0,0,1,0,0.0,0.06,0.0,0.0,,13.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Bebé,CPV,"MF,FW",Rayo Vallecano,33,1990,2.4,2,15,4,26.7,6.37,1.7,0.07,0.25,30.2,3,1,1,1.4,0.7,0.04,0.6,0.3
Sheraldo Becker,SUR,"FW,MF",Real Sociedad,28,1995,8.6,2,21,9,42.9,2.45,1.05,0.1,0.22,17.1,0,0,0,1.4,1.4,0.07,0.6,0.6
Héctor Bellerín,ESP,DF,Betis,28,1995,19.0,0,2,0,0.0,0.11,0.0,0.0,,18.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Jude Bellingham,ENG,MF,Real Madrid,20,2003,25.7,19,62,34,54.8,2.41,1.32,0.29,0.53,14.8,0,1,1,11.1,10.3,0.17,7.9,7.7
Fran Beltrán,ESP,MF,Celta Vigo,24,1999,27.0,0,21,3,14.3,0.78,0.11,0.0,0.0,25.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7
Carlos Benavídez,URU,MF,Alavés,25,1998,12.6,3,14,7,50.0,1.11,0.55,0.21,0.43,19.8,0,0,0,1.0,1.0,0.07,2.0,2.0
Yuri Berchiche,ESP,DF,Athletic Club,33,1990,21.4,3,18,6,33.3,0.84,0.28,0.17,0.5,19.1,0,0,0,0.9,0.7,0.04,2.1,2.3
Álex Berenguer,ESP,FW,Athletic Club,28,1995,17.7,7,31,11,35.5,1.75,0.62,0.19,0.55,16.4,3,1,1,5.2,4.4,0.14,1.8,1.6
Antonio Blanco,ESP,MF,Alavés,23,2000,27.0,0,20,3,15.0,0.74,0.11,0.0,0.0,25.1,0,0,0,0.8,0.8,0.04,-0.8,-0.8
Daley Blind,NED,DF,Girona,33,1990,33.0,1,17,6,35.3,0.51,0.18,0.06,0.17,16.6,1,0,0,1.7,1.7,0.1,-0.7,-0.7
Adri Bosch,ESP,DF,Granada,22,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Yassine Bounou,MAR,GK,Sevilla,32,1991,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Boyé,ARG,FW,Granada,27,1996,28.2,6,56,15,26.8,1.98,0.53,0.11,0.4,13.3,1,0,0,6.2,6.2,0.11,-0.2,-0.2
Darko Brašanac,SRB,MF,Osasuna,31,1992,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Brau,ESP,DF,Granada,21,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Claudio Bravo,CHI,GK,Betis,40,1983,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ben Brereton,CHI,"FW,MF",Villarreal,24,1999,3.0,0,5,1,20.0,1.67,0.33,0.0,0.0,18.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Ante Budimir,CRO,FW,Osasuna,32,1991,27.1,17,73,31,42.5,2.7,1.15,0.19,0.45,12.8,0,3,4,14.2,11.1,0.15,2.8,2.9
Manu Bueno,ESP,MF,Sevilla,19,2004,1.3,0,1,0,0.0,0.77,0.0,0.0,,31.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Pablo Busto,ESP,DF,Betis,17,2005,0.5,0,1,0,0.0,2.05,0.0,0.0,,28.3,0,0,0,0.0,0.0,0.01,0.0,0.0
José Callejón,ESP,"MF,FW",Granada,36,1987,8.9,0,12,4,33.3,1.34,0.45,0.0,0.0,14.5,1,0,0,1.3,1.3,0.11,-1.3,-1.3
Eduardo Camavinga,FRA,"MF,DF",Real Madrid,20,2002,20.2,0,17,7,41.2,0.84,0.35,0.0,0.0,22.7,0,0,0,0.9,0.9,0.05,-0.9,-0.9
Sergio Camello,ESP,FW,Rayo Vallecano,22,2001,18.5,3,33,13,39.4,1.79,0.7,0.09,0.23,15.6,0,0,0,4.5,4.5,0.14,-1.5,-1.5
José Campaña,ESP,MF,Las Palmas,30,1993,1.9,0,1,0,0.0,0.53,0.0,0.0,,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0
João Cancelo,POR,DF,Barcelona,29,1994,27.8,2,32,9,28.1,1.15,0.32,0.06,0.22,21.3,0,0,0,1.6,1.6,0.05,0.4,0.4
Sergi Canós,ESP,"MF,FW",Valencia,26,1997,13.7,1,43,17,39.5,3.15,1.24,0.02,0.06,21.4,0,0,0,2.8,2.8,0.07,-1.8,-1.8
Étienne Capoue,FRA,MF,Villarreal,35,1988,16.2,1,14,5,35.7,0.87,0.31,0.07,0.2,15.0,0,0,0,1.0,1.0,0.07,0.0,0.0
Isaac Carcelen,ESP,DF,Cádiz,30,1993,29.0,0,10,3,30.0,0.34,0.1,0.0,0.0,20.2,1,0,0,0.6,0.6,0.06,-0.6,-0.6
Dani Cárdenas,ESP,GK,Rayo Vallecano,26,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Marc Cardona,ESP,FW,Las Palmas,28,1995,8.2,4,21,10,47.6,2.56,1.22,0.14,0.3,14.3,0,1,1,4.2,3.5,0.16,-0.2,-0.5
Sergi Cardona,ESP,DF,Las Palmas,24,1999,31.3,1,26,5,19.2,0.83,0.16,0.04,0.2,13.9,0,0,0,2.7,2.7,0.1,-1.7,-1.7
Johnny Cardoso,USA,MF,Betis,21,2001,14.8,1,12,3,25.0,0.81,0.2,0.08,0.33,18.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1
Carmona,ESP,"DF,MF",Getafe,21,2002,14.6,1,12,3,25.0,0.82,0.21,0.08,0.33,16.8,0,0,0,0.8,0.8,0.07,0.2,0.2
Yannick Carrasco,BEL,DF,Atlético Madrid,29,1993,2.5,0,2,1,50.0,0.81,0.41,0.0,0.0,21.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Álvaro Carreras,ESP,"MF,FW",Granada,20,2003,5.3,0,7,1,14.3,1.33,0.19,0.0,0.0,12.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Dani Carvajal,ESP,DF,Real Madrid,31,1992,24.1,4,18,10,55.6,0.75,0.41,0.22,0.4,14.3,0,0,0,1.7,1.7,0.1,2.3,2.3
William Carvalho,POR,MF,Betis,31,1992,7.6,1,8,3,37.5,1.06,0.4,0.13,0.33,24.0,0,0,0,0.4,0.4,0.05,0.6,0.6
Marc Casado,ESP,MF,Barcelona,19,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Catena,ESP,DF,Osasuna,28,1994,28.2,1,18,5,27.8,0.64,0.18,0.06,0.2,13.3,1,0,0,1.3,1.3,0.07,-0.3,-0.3
Dani Ceballos,ESP,"MF,FW",Real Madrid,26,1996,6.6,0,7,1,14.3,1.05,0.15,0.0,0.0,18.4,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Álex Centelles,ESP,DF,Almería,25,1997,10.9,0,2,1,50.0,0.18,0.09,0.0,0.0,21.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Franco Cervi,ARG,"MF,DF",Celta Vigo,29,1994,6.1,0,8,1,12.5,1.32,0.16,0.0,0.0,19.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Pep Chavarría,ESP,"DF,MF",Rayo Vallecano,25,1998,13.0,1,11,2,18.2,0.85,0.15,0.09,0.5,18.3,0,0,0,1.0,1.0,0.09,0.0,0.0
Andreas Christensen,DEN,"DF,MF",Barcelona,27,1996,22.0,2,12,4,33.3,0.55,0.18,0.17,0.5,13.0,0,0,0,1.0,1.0,0.09,1.0,1.0
Chumi,ESP,DF,Almería,24,1999,27.0,0,5,0,0.0,0.18,0.0,0.0,,13.8,0,0,0,1.0,1.0,0.19,-1.0,-1.0
Víctor Chust,ESP,DF,Cádiz,23,2000,20.7,0,4,0,0.0,0.19,0.0,0.0,,9.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Pathé Ciss,SEN,MF,Rayo Vallecano,29,1994,18.5,1,22,8,36.4,1.19,0.43,0.05,0.13,23.6,0,0,0,1.5,1.5,0.07,-0.5,-0.5
Silvi Clúa,ESP,MF,Girona,18,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Saúl Coco,EQG,DF,Las Palmas,24,1999,25.5,1,20,4,20.0,0.78,0.16,0.05,0.25,25.6,8,0,0,1.1,1.1,0.05,-0.1,-0.1
Santi Comesaña,ESP,MF,Villarreal,26,1996,18.4,2,17,7,41.2,0.93,0.38,0.12,0.29,13.0,0,0,0,1.9,1.9,0.11,0.1,0.1
Copete,ESP,DF,Mallorca,23,1999,14.8,1,7,1,14.3,0.47,0.07,0.14,1.0,13.4,0,0,0,0.5,0.5,0.08,0.5,0.5
Francis Coquelin,FRA,MF,Villarreal,32,1991,10.1,0,3,0,0.0,0.3,0.0,0.0,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Theo Corbeanu,CAN,"MF,FW",Granada,21,2002,2.0,1,5,2,40.0,2.47,0.99,0.2,0.5,23.6,1,0,0,0.3,0.3,0.06,0.7,0.7
Jesús Corona,MEX,"MF,DF",Sevilla,30,1993,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ángel Correa,ARG,"FW,MF",Atlético Madrid,28,1995,17.0,9,42,19,45.2,2.47,1.12,0.19,0.42,17.0,1,1,1,7.9,7.1,0.17,1.1,0.9
Thierry Correia,POR,DF,Valencia,24,1999,23.9,0,5,2,40.0,0.21,0.08,0.0,0.0,20.9,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Jaume Costa,ESP,DF,Mallorca,35,1988,18.7,0,6,2,33.3,0.32,0.11,0.0,0.0,16.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Samu Costa,POR,MF,Mallorca,22,2000,25.6,1,22,3,13.6,0.86,0.12,0.05,0.33,20.9,1,0,0,1.1,1.1,0.05,-0.1,-0.1
Thibaut Courtois,BEL,GK,Real Madrid,31,1992,3.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Yan Couto,BRA,"DF,FW",Girona,21,2002,24.9,1,29,11,37.9,1.16,0.44,0.03,0.09,21.3,0,0,0,1.5,1.5,0.05,-0.5,-0.5
Crespo,POR,MF,Rayo Vallecano,26,1996,5.9,0,3,0,0.0,0.51,0.0,0.0,,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Cristian,ESP,GK,Valencia,25,1998,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Cruz Armada,ESP,DF,Osasuna,31,1992,18.5,0,3,0,0.0,0.16,0.0,0.0,,28.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Juan Cruz,ESP,FW,Betis,23,2000,0.8,0,2,0,0.0,2.37,0.0,0.0,,21.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Pau Cubarsí,ESP,DF,Barcelona,16,2007,17.3,0,3,0,0.0,0.17,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Iván Cuéllar,ESP,GK,Mallorca,39,1984,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jorge Cuenca,ESP,DF,Villarreal,23,1999,21.8,3,20,7,35.0,0.92,0.32,0.15,0.43,11.7,0,0,0,1.2,1.2,0.06,1.8,1.8
Eric Curbelo,ESP,"DF,MF",Las Palmas,29,1994,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alberto Dadie,ESP,MF,Real Sociedad,21,2002,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sergi Darder,ESP,MF,Mallorca,29,1993,24.0,2,32,12,37.5,1.34,0.5,0.06,0.17,22.4,1,0,0,2.2,2.2,0.07,-0.2,-0.2
Rodrigo De Paul,ARG,MF,Atlético Madrid,29,1994,23.1,3,30,12,40.0,1.3,0.52,0.1,0.25,19.8,1,0,0,1.8,1.8,0.06,1.2,1.2
Mouctar Diakhaby,GUI,"DF,MF",Valencia,26,1996,11.9,1,7,3,42.9,0.59,0.25,0.14,0.33,13.9,0,0,0,0.7,0.7,0.1,0.3,0.3
Moussa Diakité,MLI,MF,Cádiz,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Assane Diao,SEN,FW,Betis,17,2005,11.6,2,21,3,14.3,1.8,0.26,0.1,0.67,13.7,0,0,0,2.5,2.5,0.12,-0.5,-0.5
Brahim Díaz,MAR,"FW,MF",Real Madrid,23,1999,17.2,8,38,17,44.7,2.21,0.99,0.21,0.47,16.0,0,0,0,5.7,5.7,0.15,2.3,2.3
Víctor Díaz,ESP,"DF,MF",Granada,35,1988,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Famara Diedhiou,SEN,"FW,MF",Granada,30,1992,1.0,0,5,3,60.0,5.06,3.03,0.0,0.0,18.1,0,0,0,0.5,0.5,0.1,-0.5,-0.5
Stole Dimitrievski,MKD,GK,Rayo Vallecano,29,1993,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Djené,TOG,"DF,MF",Getafe,31,1991,27.6,0,6,1,16.7,0.22,0.04,0.0,0.0,23.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Marko Dmitrović,SRB,GK,Sevilla,31,1992,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jaume Doménech,ESP,GK,Valencia,32,1990,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Carlos Dominguez,ESP,DF,Celta Vigo,22,2001,17.6,0,5,0,0.0,0.28,0.0,0.0,,15.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Mario Dominguez,ESP,FW,Valencia,19,2004,0.3,0,3,1,33.3,10.8,3.6,0.0,0.0,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Carlos Dotor,ESP,MF,Celta Vigo,22,2001,7.9,0,4,0,0.0,0.51,0.0,0.0,,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Anastasios Douvikas,GRE,FW,Celta Vigo,23,1999,10.1,7,26,15,57.7,2.59,1.49,0.27,0.47,13.5,0,0,0,4.6,4.6,0.18,2.4,2.4
Artem Dovbyk,UKR,FW,Girona,26,1997,28.7,24,77,36,46.8,2.68,1.25,0.22,0.47,12.4,1,7,8,24.2,17.9,0.23,-0.2,-0.9
Domingos Duarte,POR,DF,Getafe,28,1995,10.1,0,1,0,0.0,0.1,0.0,0.0,,2.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3
Rubén Duarte,ESP,DF,Alavés,27,1995,20.9,2,15,5,33.3,0.72,0.24,0.13,0.4,24.6,3,0,0,0.7,0.7,0.05,1.3,1.3
Hugo Duro,ESP,FW,Valencia,23,1999,33.1,13,66,29,43.9,2.0,0.88,0.2,0.45,12.9,2,0,0,11.5,11.5,0.17,1.5,1.5
Aritz Elustondo,ESP,DF,Real Sociedad,29,1994,9.0,0,7,2,28.6,0.78,0.22,0.0,0.0,11.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Adri Embarba,ESP,"FW,MF",Almería,31,1992,27.5,3,63,24,38.1,2.29,0.87,0.03,0.08,24.1,12,1,1,4.3,3.5,0.06,-1.3,-1.5
Youssef En-Nesyri,MAR,FW,Sevilla,26,1997,28.6,16,72,29,40.3,2.52,1.02,0.21,0.52,12.1,0,1,1,10.8,10.0,0.14,5.2,5.0
Gonzalo Escalante,ARG,MF,Cádiz,30,1993,18.9,1,14,3,21.4,0.74,0.16,0.07,0.33,17.4,0,0,0,1.9,1.9,0.14,-0.9,-0.9
Aarón Escandell,ESP,GK,Las Palmas,27,1995,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alfonso Espino,URU,DF,Rayo Vallecano,31,1992,27.9,0,18,5,27.8,0.65,0.18,0.0,0.0,22.2,0,0,0,1.0,1.0,0.06,-1.0,-1.0
Bernardo Espinosa,COL,DF,Girona,34,1989,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Karl Etta Eyong,CMR,FW,Cádiz,19,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Abde Ezzalzouli,MAR,"FW,MF",Barcelona,21,2001,0.8,0,4,1,25.0,5.29,1.32,0.0,0.0,19.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Abde Ezzalzouli,MAR,FW,Betis,21,2001,9.6,1,33,8,24.2,3.43,0.83,0.03,0.13,17.8,0,0,1,3.0,2.2,0.07,-2.0,-1.2
Radamel Falcao,COL,"FW,DF",Rayo Vallecano,37,1986,4.5,1,16,6,37.5,3.54,1.33,0.0,0.0,14.5,0,1,1,2.7,2.0,0.12,-1.7,-2.0
