Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
128,Alberto Dadie,es ESP,MF,Real Sociedad,21,2002,0.3,7,7,0,0,0,0,1,0,0,0,0,0,3,0,1,Matches
129,Sergi Darder,es ESP,MF,Mallorca,29,1993,24.0,1002,841,150,55,10,19,149,13,63,23,36,2,725,11,25,Matches
130,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,29,1994,23.1,1553,1461,75,51,23,16,46,12,12,3,4,0,1291,17,23,Matches
131,Mouctar Diakhaby,gn GUI,"DF,MF",Valencia,26,1996,11.9,546,530,15,13,0,3,0,0,0,0,0,0,475,1,4,Matches
132,Moussa Diakité,ml MLI,MF,Cádiz,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
133,Assane Diao,sn SEN,FW,Betis,17,2005,11.6,264,261,2,0,0,0,9,0,0,0,0,0,200,1,12,Matches
134,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,23,1999,17.2,740,705,29,8,7,2,31,6,7,3,2,0,624,6,12,Matches
135,Víctor Díaz,es ESP,"DF,MF",Granada,35,1988,1.8,74,63,9,6,0,0,0,3,0,0,0,0,47,2,4,Matches
136,Famara Diedhiou,sn SEN,"FW,MF",Granada,30,1992,1.0,41,40,1,0,0,0,2,1,0,0,0,0,20,0,4,Matches
137,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,29,1993,37.0,1198,794,401,134,0,5,0,0,0,0,0,0,732,3,0,Matches
138,Djené,tg TOG,"DF,MF",Getafe,31,1991,27.6,1121,1049,69,21,0,4,30,48,0,0,0,0,861,3,14,Matches
139,Marko Dmitrović,rs SRB,GK,Sevilla,31,1992,13.0,394,291,102,23,0,0,0,0,0,0,0,0,292,1,0,Matches
140,Jaume Doménech,es ESP,GK,Valencia,32,1990,0.9,31,18,13,6,0,0,0,0,0,0,0,0,13,0,0,Matches
141,Carlos Dominguez,es ESP,DF,Celta Vigo,22,2001,17.6,864,831,30,27,0,12,3,3,0,0,0,0,681,3,10,Matches
142,Mario Dominguez,es ESP,FW,Valencia,19,2004,0.3,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0,Matches
143,Carlos Dotor,es ESP,MF,Celta Vigo,22,2001,7.9,350,339,10,2,1,0,9,4,3,3,0,0,289,1,7,Matches
144,Anastasios Douvikas,gr GRE,FW,Celta Vigo,23,1999,10.1,166,154,12,0,1,1,2,0,0,0,0,0,105,0,4,Matches
145,Artem Dovbyk,ua UKR,FW,Girona,26,1997,28.7,392,359,28,0,2,2,1,0,0,0,0,0,277,5,16,Matches
146,Domingos Duarte,pt POR,DF,Getafe,28,1995,10.1,380,365,13,11,1,3,1,1,0,0,0,0,294,2,4,Matches
147,Rubén Duarte,es ESP,DF,Alavés,27,1995,20.9,827,658,160,55,0,8,70,104,1,0,0,0,566,9,10,Matches
148,Hugo Duro,es ESP,FW,Valencia,23,1999,33.1,570,522,45,1,0,0,7,4,0,0,0,0,406,3,16,Matches
149,Aritz Elustondo,es ESP,DF,Real Sociedad,29,1994,9.0,468,417,51,14,0,1,1,37,0,0,0,0,402,0,3,Matches
150,Adri Embarba,es ESP,"FW,MF",Almería,31,1992,27.5,928,770,150,35,0,16,171,16,94,36,31,0,609,8,43,Matches
151,Youssef En-Nesyri,ma MAR,FW,Sevilla,26,1997,28.6,318,271,47,0,2,2,4,3,0,0,0,0,205,0,13,Matches
152,Gonzalo Escalante,ar ARG,MF,Cádiz,30,1993,18.9,711,689,15,7,2,2,5,1,0,0,0,0,537,7,12,Matches
153,Aarón Escandell,es ESP,GK,Las Palmas,27,1995,1.7,86,65,20,8,0,0,0,0,0,0,0,0,64,1,0,Matches
154,Alfonso Espino,uy URU,DF,Rayo Vallecano,31,1992,27.9,1423,1132,288,28,2,5,50,260,0,0,0,0,1061,3,41,Matches
155,Bernardo Espinosa,co COL,DF,Girona,34,1989,0.0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
156,Karl Etta Eyong,cm CMR,FW,Cádiz,19,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
157,Abde Ezzalzouli,ma MAR,"FW,MF",Barcelona,21,2001,0.8,37,32,5,0,0,0,7,4,1,1,0,0,23,0,1,Matches
158,Abde Ezzalzouli,ma MAR,FW,Betis,21,2001,9.6,353,340,11,3,3,2,33,5,3,1,1,0,232,2,20,Matches
159,Radamel Falcao,co COL,"FW,DF",Rayo Vallecano,37,1986,4.5,110,103,7,1,1,0,1,2,0,0,0,0,92,0,1,Matches
160,Fali,es ESP,DF,Cádiz,29,1993,28.3,1050,989,54,49,5,21,10,0,0,0,0,0,799,7,7,Matches
161,Ansu Fati,es ESP,"MF,FW",Barcelona,20,2002,0.6,28,25,3,1,0,0,0,1,1,0,0,0,24,0,0,Matches
162,Nabil Fekir,fr FRA,"MF,FW",Betis,30,1993,11.7,611,534,73,29,3,5,56,3,34,13,17,0,482,4,16,Matches
163,Luiz Felipe,it ITA,DF,Betis,26,1997,4.0,169,163,4,4,0,0,0,0,0,0,0,0,151,2,0,Matches
164,João Félix,pt POR,FW,Barcelona,23,1999,17.1,663,631,25,5,8,7,17,12,8,4,0,0,538,7,13,Matches
165,Kiko Femenía,es ESP,DF,Villarreal,32,1991,17.6,1121,939,179,26,0,4,28,153,0,0,0,0,939,3,19,Matches
166,Aitor Fernández,es ESP,GK,Osasuna,32,1991,6.1,198,147,49,27,0,0,0,0,0,0,0,0,127,2,0,Matches
167,Álex Fernández,es ESP,MF,Cádiz,30,1992,14.3,649,578,67,29,0,6,35,6,20,6,10,0,539,4,11,Matches
168,Carlos Fernández,es ESP,FW,Real Sociedad,27,1996,4.5,83,78,5,1,1,0,1,0,0,0,0,0,44,0,4,Matches
