Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
67,Álex Berenguer,es ESP,FW,Athletic Club,28,1995,17.7,4,0,0,30,22,12,138,5,14,0,0,0,63,20,42,32.3,Matches
68,Antonio Blanco,es ESP,MF,Alavés,23,2000,27.0,5,1,0,36,40,0,15,35,36,0,0,0,160,21,18,53.8,Matches
69,Daley Blind,nl NED,DF,Girona,33,1990,33.0,6,0,0,19,12,0,17,21,21,0,1,0,147,39,32,54.9,Matches
70,Adri Bosch,es ESP,DF,Granada,22,2001,0.3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0.0,Matches
71,Yassine Bounou,ma MAR,GK,Sevilla,32,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
72,Lucas Boyé,ar ARG,FW,Granada,27,1996,28.2,8,1,0,72,43,8,14,10,25,0,0,0,113,58,77,43.0,Matches
73,Darko Brašanac,rs SRB,MF,Osasuna,31,1992,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0,Matches
74,Brau,es ESP,DF,Granada,21,2001,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
75,Claudio Bravo,cl CHI,GK,Betis,40,1983,7.0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,100.0,Matches
76,Ben Brereton,cl CHI,"FW,MF",Villarreal,24,1999,3.0,2,0,0,5,4,2,4,0,2,0,0,0,13,1,2,33.3,Matches
77,Ante Budimir,hr CRO,FW,Osasuna,32,1991,27.1,4,0,0,40,26,27,10,5,15,3,0,0,55,158,124,56.0,Matches
78,Manu Bueno,es ESP,MF,Sevilla,19,2004,1.3,1,0,0,1,2,0,0,0,2,0,0,0,6,0,1,0.0,Matches
79,Pablo Busto,es ESP,DF,Betis,17,2005,0.5,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,,Matches
80,José Callejón,es ESP,"MF,FW",Granada,36,1987,8.9,2,0,0,11,21,3,34,5,6,0,0,0,48,7,10,41.2,Matches
81,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,20,2002,20.2,9,0,0,49,68,1,4,29,47,0,1,0,146,18,17,51.4,Matches
82,Sergio Camello,es ESP,FW,Rayo Vallecano,22,2001,18.5,3,0,0,18,11,6,2,3,5,0,0,0,60,16,40,28.6,Matches
83,José Campaña,es ESP,MF,Las Palmas,30,1993,1.9,0,0,0,0,5,0,4,2,2,0,0,0,16,2,0,100.0,Matches
84,João Cancelo,pt POR,DF,Barcelona,29,1994,27.8,7,0,0,40,26,4,82,29,44,0,0,0,165,24,23,51.1,Matches
85,Sergi Canós,es ESP,"MF,FW",Valencia,26,1997,13.7,1,0,0,17,16,2,35,11,13,0,0,0,64,13,11,54.2,Matches
86,Étienne Capoue,fr FRA,MF,Villarreal,35,1988,16.2,8,0,0,25,41,2,7,22,18,1,0,0,97,21,19,52.5,Matches
87,Isaac Carcelen,es ESP,DF,Cádiz,30,1993,29.0,2,0,0,16,44,5,67,27,31,0,0,0,129,22,36,37.9,Matches
88,Dani Cárdenas,es ESP,GK,Rayo Vallecano,26,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
89,Marc Cardona,es ESP,FW,Las Palmas,28,1995,8.2,4,0,0,12,19,18,5,2,8,1,0,0,26,9,14,39.1,Matches
90,Sergi Cardona,es ESP,DF,Las Palmas,24,1999,31.3,11,0,0,52,60,5,89,46,55,0,0,0,188,52,37,58.4,Matches
91,Johnny Cardoso,us USA,MF,Betis,21,2001,14.8,3,0,0,21,19,0,3,32,29,1,0,0,91,38,25,60.3,Matches
92,Carmona,es ESP,"DF,MF",Getafe,21,2002,14.6,8,0,0,33,23,3,29,21,21,0,0,0,71,18,20,47.4,Matches
93,Yannick Carrasco,be BEL,DF,Atlético Madrid,29,1993,2.5,0,0,0,2,2,1,8,1,4,0,0,0,15,0,1,0.0,Matches
94,Álvaro Carreras,es ESP,"MF,FW",Granada,20,2003,5.3,1,0,0,6,11,1,14,7,8,0,0,0,29,10,5,66.7,Matches
95,Dani Carvajal,es ESP,DF,Real Madrid,31,1992,24.1,5,1,1,23,19,2,49,22,32,0,0,0,120,21,19,52.5,Matches
96,William Carvalho,pt POR,MF,Betis,31,1992,7.6,2,0,0,13,5,0,4,8,12,0,0,0,47,8,3,72.7,Matches
97,Marc Casado,es ESP,MF,Barcelona,19,2003,0.2,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,,Matches
98,Catena,es ESP,DF,Osasuna,28,1994,28.2,8,1,0,47,15,1,0,15,18,0,1,0,129,59,30,66.3,Matches
99,Dani Ceballos,es ESP,"MF,FW",Real Madrid,26,1996,6.6,2,0,0,5,19,0,8,0,5,0,0,0,38,2,5,28.6,Matches
100,Álex Centelles,es ESP,DF,Almería,25,1997,10.9,2,0,0,10,13,1,44,18,6,0,1,0,42,15,11,57.7,Matches
101,Franco Cervi,ar ARG,"MF,DF",Celta Vigo,29,1994,6.1,2,0,0,6,19,2,18,9,18,0,0,0,54,6,8,42.9,Matches
102,Pep Chavarría,es ESP,"DF,MF",Rayo Vallecano,25,1998,13.0,6,1,1,8,22,3,70,6,18,0,0,0,68,13,10,56.5,Matches
103,Andreas Christensen,dk DEN,"DF,MF",Barcelona,27,1996,22.0,4,0,0,26,10,0,0,21,14,0,0,0,107,54,22,71.1,Matches
104,Chumi,es ESP,DF,Almería,24,1999,27.0,4,0,0,23,8,0,2,14,22,0,1,0,93,43,31,58.1,Matches
105,Víctor Chust,es ESP,DF,Cádiz,23,2000,20.7,3,2,0,15,4,0,2,11,18,0,0,0,83,26,25,51.0,Matches
106,Pathé Ciss,sn SEN,MF,Rayo Vallecano,29,1994,18.5,10,0,0,27,29,4,3,30,24,0,0,0,127,50,42,54.3,Matches
107,Silvi Clúa,es ESP,MF,Girona,18,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
108,Saúl Coco,gq EQG,DF,Las Palmas,24,1999,25.5,6,1,0,19,24,0,1,20,19,0,0,1,104,58,37,61.1,Matches
109,Santi Comesaña,es ESP,MF,Villarreal,26,1996,18.4,8,2,1,33,22,1,5,22,26,0,0,0,85,31,26,54.4,Matches
110,Copete,es ESP,DF,Mallorca,23,1999,14.8,7,0,0,36,13,0,10,32,27,0,2,0,75,20,16,55.6,Matches
111,Francis Coquelin,fr FRA,MF,Villarreal,32,1991,10.1,4,0,0,18,8,1,2,16,12,0,0,0,60,11,10,52.4,Matches
112,Theo Corbeanu,ca CAN,"MF,FW",Granada,21,2002,2.0,2,0,0,2,1,0,12,3,2,0,0,0,13,4,1,80.0,Matches
113,Jesús Corona,mx MEX,"MF,DF",Sevilla,30,1993,0.2,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,,Matches
114,Ángel Correa,ar ARG,"FW,MF",Atlético Madrid,28,1995,17.0,3,0,0,24,32,17,40,2,15,0,0,0,63,5,13,27.8,Matches
115,Thierry Correia,pt POR,DF,Valencia,24,1999,23.9,4,1,0,41,41,2,48,33,35,1,1,0,153,16,32,33.3,Matches
116,Jaume Costa,es ESP,DF,Mallorca,35,1988,18.7,7,0,0,25,22,2,63,16,22,0,0,0,78,13,16,44.8,Matches
117,Samu Costa,pt POR,MF,Mallorca,22,2000,25.6,8,0,0,62,49,6,24,39,50,0,1,0,164,61,31,66.3,Matches
118,Thibaut Courtois,be BEL,GK,Real Madrid,31,1992,3.7,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0,Matches
119,Yan Couto,br BRA,"DF,FW",Girona,21,2002,24.9,8,0,0,35,42,7,111,10,34,2,1,0,153,4,13,23.5,Matches
120,Crespo,pt POR,MF,Rayo Vallecano,26,1996,5.9,4,0,0,19,22,0,3,10,9,0,0,0,31,9,5,64.3,Matches
121,Cristian,es ESP,GK,Valencia,25,1998,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
122,Juan Cruz Armada,es ESP,DF,Osasuna,31,1992,18.5,3,0,0,20,4,1,21,12,15,0,0,0,89,21,17,55.3,Matches
123,Juan Cruz,es ESP,FW,Betis,23,2000,0.8,0,0,0,2,2,0,0,0,0,0,0,0,4,1,0,100.0,Matches
124,Pau Cubarsí,es ESP,DF,Barcelona,16,2007,17.3,4,0,0,15,2,0,1,12,14,0,1,0,59,28,26,51.9,Matches
125,Iván Cuéllar,es ESP,GK,Mallorca,39,1984,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
126,Jorge Cuenca,es ESP,DF,Villarreal,23,1999,21.8,7,0,0,25,12,0,13,21,29,0,0,0,82,60,38,61.2,Matches
127,Eric Curbelo,es ESP,"DF,MF",Las Palmas,29,1994,1.1,0,0,0,0,0,0,0,2,3,0,0,0,11,0,1,0.0,Matches
128,Alberto Dadie,es ESP,MF,Real Sociedad,21,2002,0.3,0,0,0,4,0,0,1,0,1,0,0,0,2,0,0,,Matches
129,Sergi Darder,es ESP,MF,Mallorca,29,1993,24.0,4,0,0,19,35,1,149,16,26,0,0,0,124,8,14,36.4,Matches
130,Rodrigo De Paul,ar ARG,MF,Atlético Madrid,29,1994,23.1,7,0,0,27,59,1,46,11,21,0,0,0,145,5,4,55.6,Matches
131,Mouctar Diakhaby,gn GUI,"DF,MF",Valencia,26,1996,11.9,6,0,0,9,2,0,0,11,11,0,0,0,67,25,13,65.8,Matches
132,Moussa Diakité,ml MLI,MF,Cádiz,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
133,Assane Diao,sn SEN,FW,Betis,17,2005,11.6,4,0,0,12,22,1,9,7,12,0,0,0,47,14,22,38.9,Matches
134,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,23,1999,17.2,0,0,0,22,41,5,31,5,19,0,0,0,74,3,9,25.0,Matches
135,Víctor Díaz,es ESP,"DF,MF",Granada,35,1988,1.8,1,0,0,0,0,0,0,1,3,0,0,0,6,3,1,75.0,Matches
136,Famara Diedhiou,sn SEN,"FW,MF",Granada,30,1992,1.0,1,0,0,6,3,0,2,0,1,1,0,0,5,12,6,66.7,Matches
137,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,29,1993,37.0,2,0,0,0,3,0,0,0,1,0,0,0,37,6,1,85.7,Matches
138,Djené,tg TOG,"DF,MF",Getafe,31,1991,27.6,14,1,1,51,37,1,30,23,19,0,1,0,175,37,29,56.1,Matches
139,Marko Dmitrović,rs SRB,GK,Sevilla,31,1992,13.0,1,0,0,0,1,0,0,1,1,0,0,1,13,2,0,100.0,Matches
140,Jaume Doménech,es ESP,GK,Valencia,32,1990,0.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,Matches
141,Carlos Dominguez,es ESP,DF,Celta Vigo,22,2001,17.6,2,0,0,15,8,0,3,22,21,0,0,2,71,36,30,54.5,Matches
