Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Franco Cervi,ARG,"MF,DF",Celta Vigo,29,1994,6.1,18,2.98,13,0,0,3,1,1,3,0.5,2,0,0,1,0,0
Pep Chavarría,ESP,"DF,MF",Rayo Vallecano,25,1998,13.0,35,2.7,27,1,1,2,4,0,1,0.08,1,0,0,0,0,0
Andreas Christensen,DEN,"DF,MF",Barcelona,27,1996,22.0,28,1.27,25,0,0,2,0,1,3,0.14,2,0,0,1,0,0
Chumi,ESP,DF,Almería,24,1999,27.0,21,0.78,18,1,0,1,0,1,1,0.04,1,0,0,0,0,0
Víctor Chust,ESP,DF,Cádiz,23,2000,20.7,16,0.77,15,0,0,1,0,0,1,0.05,1,0,0,0,0,0
Pathé Ciss,SEN,MF,Rayo Vallecano,29,1994,18.5,29,1.57,17,0,3,1,5,3,2,0.11,1,0,0,0,1,0
Silvi Clúa,ESP,MF,Girona,18,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Saúl Coco,EQG,DF,Las Palmas,24,1999,25.5,6,0.24,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Santi Comesaña,ESP,MF,Villarreal,26,1996,18.4,37,2.02,31,1,0,3,1,1,3,0.16,2,0,0,1,0,0
Copete,ESP,DF,Mallorca,23,1999,14.8,8,0.54,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Francis Coquelin,FRA,MF,Villarreal,32,1991,10.1,16,1.58,12,0,0,0,1,3,0,0.0,0,0,0,0,0,0
Theo Corbeanu,CAN,"MF,FW",Granada,21,2002,2.0,4,1.8,2,1,0,1,0,0,1,0.45,1,0,0,0,0,0
Jesús Corona,MEX,"MF,DF",Sevilla,30,1993,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ángel Correa,ARG,"FW,MF",Atlético Madrid,28,1995,17.0,68,4.0,48,2,11,3,2,2,11,0.65,8,0,2,0,0,1
Thierry Correia,POR,DF,Valencia,24,1999,23.9,51,2.13,38,6,3,1,3,0,7,0.29,3,2,0,1,1,0
Jaume Costa,ESP,DF,Mallorca,35,1988,18.7,42,2.25,33,5,1,0,3,0,2,0.11,2,0,0,0,0,0
Samu Costa,POR,MF,Mallorca,22,2000,25.6,47,1.84,42,3,1,1,0,0,3,0.12,3,0,0,0,0,0
Thibaut Courtois,BEL,GK,Real Madrid,31,1992,3.7,1,0.27,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Yan Couto,BRA,"DF,FW",Girona,21,2002,24.9,56,2.24,44,1,5,2,4,0,14,0.56,9,0,1,1,3,0
Crespo,POR,MF,Rayo Vallecano,26,1996,5.9,10,1.71,7,0,0,0,1,2,0,0.0,0,0,0,0,0,0
Cristian,ESP,GK,Valencia,25,1998,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Juan Cruz Armada,ESP,DF,Osasuna,31,1992,18.5,12,0.65,10,2,0,0,0,0,1,0.05,1,0,0,0,0,0
Juan Cruz,ESP,FW,Betis,23,2000,0.8,5,5.92,3,0,2,0,0,0,0,0.0,0,0,0,0,0,0
Pau Cubarsí,ESP,DF,Barcelona,16,2007,17.3,17,0.98,17,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Iván Cuéllar,ESP,GK,Mallorca,39,1984,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jorge Cuenca,ESP,DF,Villarreal,23,1999,21.8,15,0.69,12,0,2,0,0,1,2,0.09,2,0,0,0,0,0
Eric Curbelo,ESP,"DF,MF",Las Palmas,29,1994,1.1,1,0.88,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alberto Dadie,ESP,MF,Real Sociedad,21,2002,0.3,1,3.21,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sergi Darder,ESP,MF,Mallorca,29,1993,24.0,91,3.8,53,29,1,3,4,1,7,0.29,3,4,0,0,0,0
Rodrigo De Paul,ARG,MF,Atlético Madrid,29,1994,23.1,82,3.55,71,3,2,3,3,0,12,0.52,10,0,0,2,0,0
Mouctar Diakhaby,GUI,"DF,MF",Valencia,26,1996,11.9,6,0.5,6,0,0,0,0,0,1,0.08,1,0,0,0,0,0
Moussa Diakité,MLI,MF,Cádiz,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Assane Diao,SEN,FW,Betis,17,2005,11.6,23,1.98,17,0,0,5,0,1,0,0.0,0,0,0,0,0,0
Brahim Díaz,MAR,"FW,MF",Real Madrid,23,1999,17.2,75,4.37,49,2,13,6,4,1,18,1.05,12,1,5,0,0,0
Víctor Díaz,ESP,"DF,MF",Granada,35,1988,1.8,1,0.56,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Famara Diedhiou,SEN,"FW,MF",Granada,30,1992,1.0,7,7.0,5,0,1,0,1,0,2,2.0,1,0,0,0,1,0
Stole Dimitrievski,MKD,GK,Rayo Vallecano,29,1993,37.0,10,0.27,3,7,0,0,0,0,0,0.0,0,0,0,0,0,0
Djené,TOG,"DF,MF",Getafe,31,1991,27.6,22,0.8,19,1,1,0,1,0,0,0.0,0,0,0,0,0,0
Marko Dmitrović,SRB,GK,Sevilla,31,1992,13.0,3,0.23,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jaume Doménech,ESP,GK,Valencia,32,1990,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Carlos Dominguez,ESP,DF,Celta Vigo,22,2001,17.6,13,0.74,12,1,0,0,0,0,1,0.06,1,0,0,0,0,0
Mario Dominguez,ESP,FW,Valencia,19,2004,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Carlos Dotor,ESP,MF,Celta Vigo,22,2001,7.9,9,1.14,7,1,0,0,1,0,1,0.13,0,0,0,0,1,0
Anastasios Douvikas,GRE,FW,Celta Vigo,23,1999,10.1,20,1.99,11,0,3,4,2,0,2,0.2,2,0,0,0,0,0
Artem Dovbyk,UKR,FW,Girona,26,1997,28.7,57,1.98,41,0,6,8,2,0,13,0.45,9,0,1,3,0,0
Domingos Duarte,POR,DF,Getafe,28,1995,10.1,4,0.4,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rubén Duarte,ESP,DF,Alavés,27,1995,20.9,32,1.54,21,8,1,1,1,0,2,0.1,1,1,0,0,0,0
Hugo Duro,ESP,FW,Valencia,23,1999,33.1,49,1.48,25,0,4,5,14,1,9,0.27,4,0,1,1,3,0
Aritz Elustondo,ESP,DF,Real Sociedad,29,1994,9.0,13,1.44,7,2,0,3,0,1,2,0.22,0,0,0,2,0,0
Adri Embarba,ESP,"FW,MF",Almería,31,1992,27.5,108,3.93,59,25,8,6,6,4,8,0.29,4,1,0,3,0,0
Youssef En-Nesyri,MAR,FW,Sevilla,26,1997,28.6,22,0.77,13,0,1,4,2,2,8,0.28,4,0,0,1,1,2
Gonzalo Escalante,ARG,MF,Cádiz,30,1993,18.9,21,1.11,18,0,0,1,0,2,2,0.11,2,0,0,0,0,0
Aarón Escandell,ESP,GK,Las Palmas,27,1995,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alfonso Espino,URU,DF,Rayo Vallecano,31,1992,27.9,54,1.94,44,3,3,3,0,1,1,0.04,1,0,0,0,0,0
Bernardo Espinosa,COL,DF,Girona,34,1989,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Karl Etta Eyong,CMR,FW,Cádiz,19,2003,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Abde Ezzalzouli,MAR,"FW,MF",Barcelona,21,2001,0.8,2,2.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Abde Ezzalzouli,MAR,FW,Betis,21,2001,9.6,20,2.08,12,1,3,1,3,0,2,0.21,1,1,0,0,0,0
Radamel Falcao,COL,"FW,DF",Rayo Vallecano,37,1986,4.5,13,2.87,8,0,0,1,3,1,0,0.0,0,0,0,0,0,0
Fali,ESP,DF,Cádiz,29,1993,28.3,17,0.6,15,1,0,0,0,1,0,0.0,0,0,0,0,0,0
Ansu Fati,ESP,"MF,FW",Barcelona,20,2002,0.6,1,1.8,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Nabil Fekir,FRA,"MF,FW",Betis,30,1993,11.7,60,5.14,38,11,3,3,5,0,3,0.26,2,0,1,0,0,0
Luiz Felipe,ITA,DF,Betis,26,1997,4.0,2,0.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
João Félix,POR,FW,Barcelona,23,1999,17.1,62,3.62,43,0,7,9,2,1,9,0.53,4,0,2,3,0,0
Kiko Femenía,ESP,DF,Villarreal,32,1991,17.6,31,1.76,26,4,0,0,0,1,4,0.23,3,1,0,0,0,0
Aitor Fernández,ESP,GK,Osasuna,32,1991,6.1,1,0.16,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Álex Fernández,ESP,MF,Cádiz,30,1992,14.3,26,1.82,17,7,0,2,0,0,2,0.14,2,0,0,0,0,0
Carlos Fernández,ESP,FW,Real Sociedad,27,1996,4.5,3,0.66,2,0,0,0,0,1,1,0.22,1,0,0,0,0,0
Raúl Fernández,ESP,GK,Granada,35,1988,3.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valery Fernández,ESP,"MF,FW",Girona,23,1999,5.6,14,2.49,10,1,2,0,1,0,3,0.53,1,0,1,0,1,0
Fernando,ESP,GK,Almería,33,1990,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Fernando,BRA,MF,Sevilla,36,1987,5.1,8,1.57,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
André Ferreira,POR,GK,Granada,27,1996,14.9,2,0.13,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rachad Fettal,MAR,FW,Almería,18,2005,0.2,2,10.59,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Pablo Fornals,ESP,"FW,MF",Betis,27,1996,12.8,45,3.53,37,3,2,2,1,0,6,0.47,5,0,0,1,0,0
Héctor Fort,ESP,DF,Barcelona,16,2006,3.5,5,1.41,5,0,0,0,0,0,3,0.85,3,0,0,0,0,0
Dimitri Foulquier,FRA,"DF,MF",Valencia,30,1993,20.5,27,1.32,21,2,0,0,1,3,2,0.1,2,0,0,0,0,0
Juan Foyth,ARG,DF,Villarreal,25,1998,11.8,12,1.02,9,1,1,1,0,0,1,0.08,1,0,0,0,0,0
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,26,1997,17.2,51,2.96,38,3,4,3,2,1,1,0.06,0,0,0,1,0,0
Daniel Fuzato,BRA,GK,Getafe,26,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matteo Gabbia,ITA,DF,Villarreal,23,1999,5.3,5,0.94,5,0,0,0,0,0,1,0.19,1,0,0,0,0,0
Javi Galán,ESP,DF,Atlético Madrid,28,1994,1.0,4,4.04,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0
Javi Galán,ESP,DF,Real Sociedad,28,1994,11.9,22,1.84,19,2,0,1,0,0,3,0.25,3,0,0,0,0,0
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,29,1993,23.2,56,2.41,42,12,0,0,2,0,9,0.39,9,0,0,0,0,0
Aleix García,ESP,MF,Girona,26,1997,35.5,129,3.63,82,40,1,1,4,1,21,0.59,16,5,0,0,0,0
Álvaro García,ESP,"FW,MF",Rayo Vallecano,30,1992,27.5,79,2.87,58,5,3,4,6,3,5,0.18,4,0,0,0,1,0
Dani García,ESP,MF,Athletic Club,33,1990,8.3,3,0.36,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
David García,ESP,DF,Osasuna,29,1994,25.9,18,0.69,16,0,0,1,0,1,3,0.12,2,0,0,1,0,0
Eric García,ESP,DF,Barcelona,22,2001,0.6,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Eric García,ESP,DF,Girona,22,2001,29.3,42,1.43,39,0,0,2,1,0,6,0.2,6,0,0,0,0,0
Fran Garcia,ESP,DF,Real Madrid,23,1999,15.5,34,2.19,32,0,2,0,0,0,4,0.26,4,0,0,0,0,0
Gonzalo García,ESP,"FW,MF",Real Madrid,19,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jastin García,ESP,FW,Girona,19,2004,0.4,1,2.81,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Raúl García,ESP,"FW,MF",Athletic Club,37,1986,4.7,4,0.86,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Rubén García,ESP,"FW,MF",Osasuna,30,1993,17.2,65,3.79,36,14,7,2,6,0,5,0.29,4,0,0,0,1,0
Santiago García,ESP,FW,Getafe,21,2001,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Unai García,ESP,DF,Osasuna,31,1992,6.2,2,0.32,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Yarek Gasiorowski,ESP,DF,Valencia,18,2005,8.2,5,0.61,2,2,0,1,0,0,0,0.0,0,0,0,0,0,0
Federico Gattoni,ARG,"DF,FW",Sevilla,24,1999,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gavi,ESP,"MF,FW",Barcelona,18,2004,10.5,27,2.57,24,0,2,0,0,1,3,0.29,3,0,0,0,0,0
Paulo Gazzaniga,ARG,GK,Girona,31,1992,38.0,11,0.29,8,3,0,0,0,0,1,0.03,1,0,0,0,0,0
