Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
1,Junior Adamu,at AUT,FW,Freiburg,23,2001,17.2,5,1,0,38,22,17,5,12,3,0,0,0,52,53,108,32.9,Matches
2,Karim Adeyemi,de GER,"FW,MF",Dortmund,22,2002,15.9,4,0,0,27,18,4,26,7,14,0,0,0,48,9,13,40.9,Matches
3,Amine Adli,ma MAR,"MF,FW",Leverkusen,24,2000,8.5,3,0,0,15,9,7,33,0,9,2,0,0,30,21,26,44.7,Matches
4,Oladapo Afolayan,eng ENG,"FW,MF",St. Pauli,26,1998,18.2,3,0,0,21,42,9,53,8,8,1,0,0,72,19,45,29.7,Matches
5,Felix Agu,ng NGA,DF,Werder Bremen,24,1999,19.5,1,0,0,11,43,4,49,21,14,0,0,1,67,21,30,41.2,Matches
6,Erik Ahlstrand,se SWE,"FW,MF",St. Pauli,22,2001,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0.0,Matches
7,Kevin Akpoguma,ng NGA,DF,Hoffenheim,29,1995,24.7,3,0,0,25,23,1,12,29,27,0,4,0,107,48,47,50.5,Matches
8,Andreas Albers,dk DEN,FW,St. Pauli,34,1990,0.7,0,0,0,3,2,0,0,0,1,0,0,0,3,10,12,45.5,Matches
9,Ben Alexander Voll,de GER,GK,St. Pauli,23,2000,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
10,Skelly Alvero,fr FRA,MF,Werder Bremen,22,2002,2.6,1,0,0,7,5,0,0,2,6,0,0,0,13,5,3,62.5,Matches
