Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Christoph Baumgartner,AUT,MF,RB Leipzig,24,1999,17.9,42,2.35,31,0,3,6,1,1,6,0.34,3,0,1,2,0,0
Ihlas Bebou,TOG,MF,Hoffenheim,30,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Adrian Beck,GER,"MF,FW",Heidenheim,27,1997,17.8,56,3.16,37,4,10,4,1,0,4,0.23,2,1,1,0,0,0
Timo Becker,GER,DF,Holstein Kiel,27,1997,27.2,30,1.1,22,1,2,4,0,1,8,0.29,5,0,1,1,0,1
Hannes Behrens,GER,DF,Hoffenheim,19,2005,0.3,2,6.21,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Kevin Behrens,GER,FW,Wolfsburg,33,1991,1.9,8,4.24,5,1,0,1,1,0,0,0.0,0,0,0,0,0,0
Maximilian Beier,GER,"FW,MF",Dortmund,21,2002,17.7,55,3.11,38,0,6,4,3,4,7,0.4,5,0,1,1,0,0
Stefan Bell,GER,DF,Mainz 05,32,1991,16.0,10,0.63,7,0,0,2,0,1,3,0.19,2,0,0,1,0,0
Jeanuël Belocian,FRA,"DF,MF",Leverkusen,19,2005,0.8,1,1.34,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
László Bénes,SVK,"MF,FW",Union Berlin,26,1997,6.5,30,4.58,17,12,0,1,0,0,1,0.15,0,1,0,0,0,0
Ramy Bensebaini,ALG,DF,Dortmund,29,1995,22.5,39,1.74,33,3,0,2,0,1,10,0.45,8,1,0,0,0,1
Mergim Berisha,GER,"FW,MF",Hoffenheim,26,1998,3.7,5,1.35,4,0,0,1,0,0,1,0.27,1,0,0,0,0,0
Mergim Berisha,GER,FW,Augsburg,26,1998,0.4,1,2.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bernardo,BRA,DF,Bochum,29,1995,19.8,22,1.11,18,1,0,2,0,1,0,0.0,0,0,0,0,0,0
Alexander Bernhardsson,SWE,"FW,MF",Holstein Kiel,25,1998,14.0,36,2.57,21,5,4,4,1,1,7,0.5,2,0,2,1,1,1
Matúš Bero,SVK,MF,Bochum,28,1995,28.5,120,4.21,64,41,4,6,3,2,7,0.25,2,2,2,1,0,0
Jan-Niklas Beste,GER,"FW,MF",Freiburg,25,1999,2.4,5,2.11,2,2,0,1,0,0,1,0.42,1,0,0,0,0,0
El Bilal Touré,MLI,"FW,MF",Stuttgart,22,2001,4.0,11,2.78,8,0,1,2,0,0,1,0.25,1,0,0,0,0,0
Tom Bischof,GER,"MF,FW",Hoffenheim,19,2005,28.4,117,4.12,67,32,4,8,4,2,7,0.25,6,1,0,0,0,0
Leonardo Bittencourt,GER,MF,Werder Bremen,30,1993,10.9,39,3.57,28,2,0,4,4,1,5,0.46,5,0,0,0,0,0
Myron Boadu,NED,FW,Bochum,23,2001,11.6,30,2.59,22,0,4,1,3,0,3,0.26,1,0,2,0,0,0
Sacha Boey,FRA,DF,Bayern Munich,23,2000,6.6,11,1.67,8,0,2,0,1,0,3,0.46,2,0,1,0,0,0
Victor Boniface,NGA,FW,Leverkusen,23,2000,11.2,32,2.86,19,0,5,8,0,0,3,0.27,1,0,2,0,0,0
Sebastiaan Bornauw,BEL,DF,Wolfsburg,25,1999,8.8,4,0.46,3,0,0,1,0,0,1,0.11,0,0,0,1,0,0
Carlo Boukhalfa,MAR,MF,St. Pauli,25,1999,18.3,36,1.97,25,0,1,6,3,1,2,0.11,2,0,0,0,0,0
Julian Brandt,GER,MF,Dortmund,28,1996,25.6,102,3.99,89,6,2,5,0,0,14,0.55,13,1,0,0,0,0
Tim Breithaupt,GER,MF,Augsburg,22,2002,1.3,3,2.25,3,0,0,0,0,0,2,1.5,2,0,0,0,0,0
Maximilian Breunig,GER,"FW,MF",Heidenheim,23,2000,3.9,8,2.06,5,1,1,1,0,0,0,0.0,0,0,0,0,0,0
Moritz Broschinski,GER,"FW,MF",Bochum,23,2000,15.4,36,2.33,27,0,3,4,2,0,4,0.26,2,0,1,1,0,0
Nathaniel Brown,GER,"DF,MF",Eint Frankfurt,21,2003,21.6,64,2.96,44,16,0,2,2,0,11,0.51,7,3,0,1,0,0
Jacob Bruun Larsen,DEN,"FW,MF",Hoffenheim,25,1998,4.4,19,4.29,12,1,2,4,0,0,4,0.9,2,0,1,1,0,0
Jacob Bruun Larsen,DEN,"MF,FW",Stuttgart,25,1998,4.6,19,4.12,14,1,1,3,0,0,0,0.0,0,0,0,0,0,0
Emi Buendía,ARG,MF,Leverkusen,27,1996,2.9,12,4.17,6,0,1,3,2,0,1,0.35,0,0,0,1,0,0
Marius Bülter,GER,"FW,DF",Hoffenheim,31,1993,19.2,48,2.5,34,0,3,3,7,1,7,0.36,4,0,2,0,1,0
Jonathan Burkardt,GER,FW,Mainz 05,24,2000,23.4,54,2.31,41,0,3,6,4,0,8,0.34,6,0,0,1,1,0
Oliver Burke,SCO,FW,Werder Bremen,27,1997,10.1,33,3.27,24,1,2,4,1,1,2,0.2,0,1,0,0,0,1
Marnon Busch,GER,"DF,MF",Heidenheim,29,1994,15.5,27,1.74,21,4,0,2,0,0,1,0.06,0,0,0,1,0,0
Anthony Caci,FRA,DF,Mainz 05,27,1997,29.8,95,3.18,73,17,2,2,0,1,11,0.37,11,0,0,0,0,0
Cole Campbell,USA,"MF,FW",Dortmund,18,2006,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Emre Can,GER,"DF,MF",Dortmund,30,1994,23.4,32,1.37,28,0,0,2,1,1,2,0.09,2,0,0,0,0,0
Tiago Cardoso,LUX,GK,Gladbach,18,2006,4.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Abdoulie Ceesay,GAM,FW,St. Pauli,20,2004,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Julian Chabot,GER,DF,Stuttgart,26,1998,25.2,24,0.95,21,1,0,2,0,0,2,0.08,2,0,0,0,0,0
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19,2005,12.6,14,1.11,12,0,1,0,0,1,1,0.08,1,0,0,0,0,0
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21,2002,11.3,50,4.43,32,10,1,5,1,1,7,0.62,6,1,0,0,0,0
Timothy Chandler,USA,DF,Eint Frankfurt,34,1990,0.3,1,3.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anrie Chase,JPN,DF,Stuttgart,20,2004,8.2,8,0.98,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Arthur Chaves,BRA,DF,Hoffenheim,23,2001,24.3,23,0.95,19,0,0,2,1,1,1,0.04,0,0,0,1,0,0
Fabio Chiarodia,ITA,DF,Gladbach,19,2005,4.2,2,0.47,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Carney Chukwuemeka,ENG,MF,Dortmund,20,2003,2.8,20,7.11,18,0,1,1,0,0,4,1.42,4,0,0,0,0,0
Alexis Claude-Maurice,FRA,"MF,FW",Augsburg,26,1998,23.4,77,3.29,54,1,8,3,11,0,6,0.26,3,0,1,0,2,0
Nnamdi Collins,GER,DF,Eint Frankfurt,20,2004,16.5,9,0.54,7,0,2,0,0,0,3,0.18,1,0,2,0,0,0
Kingsley Coman,FRA,FW,Bayern Munich,28,1996,14.2,81,5.68,60,0,14,5,2,0,11,0.77,6,0,3,1,1,0
Sirlord Conteh,GER,"FW,MF",Heidenheim,28,1996,9.9,28,2.82,24,0,1,0,3,0,4,0.4,4,0,0,0,0,0
Danny da Costa,GER,DF,Mainz 05,31,1993,22.3,31,1.39,29,0,1,0,0,1,3,0.13,3,0,0,0,0,0
Yan Couto,BRA,"DF,FW",Dortmund,22,2002,9.9,29,2.92,26,0,2,1,0,0,2,0.2,2,0,0,0,0,0
Tomáš Čvančara,CZE,FW,Gladbach,23,2000,9.2,15,1.62,13,0,0,1,1,0,1,0.11,1,0,0,0,0,0
Finn Dahmen,GER,GK,Augsburg,26,1998,19.0,2,0.11,2,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Thomas Dähne,GER,GK,Holstein Kiel,30,1994,9.0,1,0.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28,1996,4.0,13,3.21,10,0,0,2,0,1,2,0.49,1,0,0,0,0,1
Ameen Al-Dakhil,BEL,DF,Stuttgart,22,2002,4.8,4,0.83,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Bence Dárdai,HUN,MF,Wolfsburg,18,2006,14.5,24,1.66,17,0,0,4,3,0,2,0.14,1,0,0,0,1,0
Lukas Daschner,GER,"MF,FW",Bochum,25,1998,4.6,10,2.18,7,2,1,0,0,0,1,0.22,1,0,0,0,0,0
Alphonso Davies,CAN,DF,Bayern Munich,23,2000,17.3,61,3.52,52,0,4,3,2,0,8,0.46,6,0,1,1,0,0
Olivier Deman,BEL,DF,Werder Bremen,24,2000,0.7,1,1.34,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Ermedin Demirović,BIH,FW,Stuttgart,26,1998,20.6,47,2.28,35,0,2,7,3,0,7,0.34,4,0,0,2,1,0
Justin Diehl,GER,"FW,DF",Stuttgart,19,2004,1.2,4,3.46,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Eric Dier,ENG,DF,Bayern Munich,30,1994,16.3,13,0.8,11,0,0,2,0,0,2,0.12,1,0,0,1,0,0
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23,2000,3.3,6,1.85,2,0,0,2,2,0,1,0.31,1,0,0,0,0,0
Eren Dinkçi,GER,"MF,FW",Freiburg,22,2001,13.3,43,3.23,36,0,3,1,2,1,5,0.38,5,0,0,0,0,0
Ritsu Doan,JPN,"FW,MF",Freiburg,26,1998,31.8,111,3.49,68,2,14,9,15,3,16,0.5,11,1,1,1,1,1
Danilho Doekhi,NED,DF,Union Berlin,26,1998,34.0,32,0.94,21,0,0,8,2,1,4,0.12,2,0,0,2,0,0
Niklas Dorsch,GER,MF,Augsburg,26,1998,0.4,1,2.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Niklas Dorsch,GER,MF,Heidenheim,26,1998,14.8,35,2.36,22,10,0,0,1,2,2,0.13,2,0,0,0,0,0
Patrick Drewes,GER,GK,Bochum,31,1993,21.0,2,0.1,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Tim Drexler,GER,DF,Hoffenheim,19,2005,4.0,6,1.51,6,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Marvin Ducksch,GER,FW,Werder Bremen,30,1994,26.9,103,3.83,58,37,1,6,0,1,12,0.45,9,2,0,1,0,0
Julien Duranville,BEL,"FW,MF",Dortmund,18,2006,3.1,7,2.21,3,0,0,0,4,0,1,0.32,0,0,0,0,1,0
Adam Dźwigała,POL,"DF,MF",St. Pauli,28,1995,4.1,5,1.21,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Johannes Eggestein,GER,FW,St. Pauli,26,1998,20.6,43,2.09,36,0,0,4,2,1,4,0.19,4,0,0,0,0,0
Maximilian Eggestein,GER,MF,Freiburg,27,1996,31.6,51,1.61,42,0,1,3,4,1,5,0.16,5,0,0,0,0,0
Hugo Ekitike,FRA,FW,Eint Frankfurt,22,2002,28.5,101,3.55,63,0,14,20,4,0,12,0.42,9,0,2,0,1,0
Elif Elmas,MKD,MF,RB Leipzig,24,1999,0.5,1,2.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nico Elvedi,SUI,DF,Gladbach,27,1996,23.7,16,0.67,15,0,0,1,0,0,4,0.17,3,0,0,1,0,0
Arne Engels,BEL,"MF,FW",Augsburg,20,2003,0.9,1,1.14,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Patrick Erras,GER,DF,Holstein Kiel,29,1995,9.2,8,0.87,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Samuel Essende,COD,FW,Augsburg,26,1998,18.2,27,1.48,14,1,3,4,5,0,3,0.16,2,0,1,0,0,0
Frank Feller,GER,GK,Heidenheim,20,2004,1.3,1,0.74,0,1,0,0,0,0,1,0.74,0,1,0,0,0,0
Kilian Fischer,GER,DF,Wolfsburg,23,2000,25.5,39,1.53,33,4,0,1,0,1,2,0.08,2,0,0,0,0,0
Jonas Föhrenbach,GER,DF,Heidenheim,28,1996,20.4,34,1.67,30,1,1,1,1,0,4,0.2,3,1,0,0,0,0
Marco Friedl,AUT,DF,Werder Bremen,26,1998,24.0,13,0.54,9,2,0,2,0,0,0,0.0,0,0,0,0,0,0
Marvin Friedrich,GER,DF,Gladbach,28,1995,11.0,9,0.82,8,0,0,1,0,0,1,0.09,0,0,0,1,0,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,23,2000,25.7,66,2.57,53,0,3,4,3,3,11,0.43,7,0,1,1,1,1
Chris Führich,GER,"MF,FW",Stuttgart,26,1998,22.0,85,3.86,68,6,4,7,0,0,8,0.36,6,1,0,1,0,0
Shiō Fukuda,JPN,FW,Gladbach,20,2004,0.7,2,3.0,2,0,0,0,0,0,1,1.5,1,0,0,0,0,0
Cristian Gamboa,CRC,DF,Bochum,34,1989,2.5,6,2.39,4,0,0,0,2,0,0,0.0,0,0,0,0,0,0
Aleix García,ESP,MF,Leverkusen,27,1997,16.2,60,3.71,39,16,0,4,0,1,10,0.62,5,3,0,2,0,0
Viggo Gebel,GER,MF,RB Leipzig,16,2007,0.2,1,6.43,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,24,2000,17.3,25,1.45,22,1,0,0,0,2,1,0.06,1,0,0,0,0,0
Dennis Geiger,GER,"MF,FW",Hoffenheim,26,1998,8.2,26,3.18,23,1,1,0,1,0,0,0.0,0,0,0,0,0,0
Valentin Gendrey,FRA,DF,Hoffenheim,24,2000,15.7,37,2.36,27,5,1,2,2,0,4,0.25,1,2,0,0,1,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,30,1994,16.9,29,1.72,23,0,1,1,4,0,2,0.12,1,0,0,0,1,0
Max Geschwill,GER,DF,Holstein Kiel,23,2001,14.2,24,1.68,18,2,0,2,0,2,2,0.14,1,0,0,0,0,1
Dimitris Giannoulis,GRE,DF,Augsburg,28,1995,29.4,76,2.58,66,4,2,2,1,1,6,0.2,5,0,0,1,0,0
Armin Gigovic,BIH,MF,Holstein Kiel,22,2002,21.1,39,1.85,29,2,1,1,6,0,7,0.33,3,1,1,0,2,0
Benedikt Gimber,GER,DF,Heidenheim,27,1997,29.7,15,0.51,12,0,0,1,1,1,1,0.03,0,0,0,0,1,0
Matthias Ginter,GER,DF,Freiburg,30,1994,28.5,27,0.95,20,2,0,3,2,0,4,0.14,3,0,0,0,1,0
Jamie Gittens,ENG,"FW,MF",Dortmund,19,2004,19.7,73,3.7,34,0,29,7,3,0,10,0.51,4,0,6,0,0,0
Serge Gnabry,GER,"FW,MF",Bayern Munich,29,1995,13.8,56,4.06,44,0,8,2,0,2,13,0.94,8,0,4,0,0,1
Tidiam Gomis,FRA,"MF,FW",RB Leipzig,17,2006,1.7,9,5.33,6,0,2,1,0,0,1,0.59,1,0,0,0,0,0
Leon Goretzka,GER,"MF,DF",Bayern Munich,29,1995,14.7,28,1.9,21,0,2,2,1,2,2,0.14,2,0,0,0,0,0
Robin Gosens,GER,DF,Union Berlin,30,1994,1.0,5,5.0,3,0,0,1,0,1,1,1.0,1,0,0,0,0,0
Mario Götze,GER,"MF,FW",Eint Frankfurt,32,1992,17.1,58,3.39,54,3,0,0,1,0,3,0.18,3,0,0,0,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,33,1991,32.7,34,1.04,29,4,0,0,0,1,5,0.15,3,1,0,0,0,1
Kamil Grabara,POL,GK,Wolfsburg,25,1999,28.7,6,0.21,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Michael Gregoritsch,AUT,FW,Freiburg,30,1994,7.1,19,2.67,15,0,1,2,0,1,5,0.7,3,0,0,2,0,0
Vincenzo Grifo,ITA,"FW,MF",Freiburg,31,1993,27.0,121,4.48,69,33,6,12,1,0,15,0.56,10,4,1,0,0,0
Florian Grillitsch,AUT,MF,Hoffenheim,28,1995,6.7,17,2.55,17,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Álex Grimaldo,ESP,DF,Leverkusen,28,1995,29.3,129,4.4,72,41,6,7,3,0,11,0.38,5,4,0,1,1,0
Pascal Groß,GER,"MF,DF",Dortmund,33,1991,25.9,96,3.71,58,29,1,6,1,1,17,0.66,14,0,1,1,0,1
Marco Grüll,AUT,"FW,MF",Werder Bremen,26,1998,13.1,41,3.13,29,0,3,4,5,0,5,0.38,2,0,0,1,2,0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,30,1993,17.5,54,3.09,49,3,0,2,0,0,10,0.57,8,0,0,2,0,0
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,26,1998,20.1,52,2.59,38,0,7,3,2,2,4,0.2,2,0,1,1,0,0
Serhou Guirassy,GUI,FW,Dortmund,28,1996,28.9,53,1.84,36,0,1,10,6,0,10,0.35,5,0,0,3,2,0
Péter Gulácsi,HUN,GK,RB Leipzig,34,1990,29.2,2,0.07,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Robert Gumny,POL,DF,Augsburg,26,1998,3.0,8,2.66,5,2,0,0,1,0,0,0.0,0,0,0,0,0,0
Christian Günter,GER,DF,Freiburg,31,1993,25.7,53,2.06,40,8,0,3,2,0,4,0.16,3,1,0,0,0,0
Janik Haberer,GER,"MF,DF",Union Berlin,30,1994,18.8,34,1.8,27,1,0,3,3,0,1,0.05,1,0,0,0,0,0
Robin Hack,GER,"FW,MF",Gladbach,25,1998,24.1,75,3.11,56,6,3,6,3,1,11,0.46,10,0,0,0,1,0
Amadou Haidara,MLI,MF,RB Leipzig,26,1998,14.7,29,1.98,26,0,0,2,1,0,3,0.2,2,0,0,1,0,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,27,1997,14.3,5,0.35,3,0,0,2,0,0,1,0.07,1,0,0,0,0,0
Phil Harres,GER,FW,Holstein Kiel,22,2002,17.2,22,1.28,14,0,0,4,4,0,5,0.29,1,0,0,2,2,0
Ramon Hendriks,NED,DF,Stuttgart,23,2001,12.8,13,1.01,8,3,1,1,0,0,2,0.16,2,0,0,0,0,0
Paul Hennrich,GER,MF,Hoffenheim,19,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Benjamin Henrichs,GER,DF,RB Leipzig,27,1997,10.4,20,1.93,18,1,0,1,0,0,4,0.39,4,0,0,0,0,0
Mario Hermoso,ESP,DF,Leverkusen,29,1995,3.3,5,1.54,2,0,0,3,0,0,0,0.0,0,0,0,0,0,0
Piero Hincapié,ECU,DF,Leverkusen,22,2002,29.7,35,1.18,27,1,0,6,0,1,3,0.1,3,0,0,0,0,0
Adam Hložek,CZE,"FW,MF",Hoffenheim,22,2002,20.8,57,2.74,41,1,7,4,4,0,10,0.48,6,1,2,1,0,0
Nicolas Höfler,GER,MF,Freiburg,34,1990,8.8,13,1.47,12,0,0,0,1,0,1,0.11,1,0,0,0,0,0
Jonas Hofmann,GER,"MF,DF",Leverkusen,32,1992,4.0,16,4.04,13,1,0,1,1,0,1,0.25,1,0,0,0,0,0
Philipp Hofmann,GER,FW,Bochum,31,1993,25.3,55,2.17,42,0,0,9,2,2,3,0.12,2,0,0,1,0,0
Lucas Höler,GER,"FW,MF",Freiburg,30,1994,20.7,51,2.46,37,1,2,7,4,0,6,0.29,3,0,1,1,1,0
Benedict Hollerbach,GER,"FW,MF",Union Berlin,23,2001,28.2,79,2.8,49,1,12,10,6,1,7,0.25,3,0,1,1,2,0
Lewis Holtby,GER,MF,Holstein Kiel,33,1990,13.8,37,2.69,19,13,0,1,3,1,3,0.22,1,1,0,0,1,0
Gerrit Holtmann,PHI,"DF,FW",Bochum,29,1995,12.6,43,3.4,34,1,2,4,0,2,3,0.24,1,1,0,0,0,1
Franck Honorat,FRA,FW,Gladbach,27,1996,16.0,83,5.19,46,26,3,7,0,1,8,0.5,4,4,0,0,0,0
Mathias Honsak,AUT,"FW,DF",Heidenheim,27,1996,13.1,41,3.13,22,8,4,5,2,0,5,0.38,0,2,3,0,0,0
Timo Horn,GER,GK,Bochum,31,1993,13.0,3,0.23,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Lukáš Hrádecký,FIN,GK,Leverkusen,34,1989,29.0,4,0.14,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Robin Hranáč,CZE,DF,Hoffenheim,24,2000,2.4,1,0.41,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hong Hyunseok,KOR,MF,Mainz 05,25,1999,5.9,22,3.73,19,0,1,2,0,0,3,0.51,2,0,0,1,0,0
Oscar Højlund,DEN,MF,Eint Frankfurt,19,2005,8.0,17,2.12,11,0,1,2,0,3,1,0.12,0,0,1,0,0,0
Arijon Ibrahimović,GER,FW,Bayern Munich,18,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Andrej Ilic,SRB,FW,Union Berlin,24,2000,10.4,15,1.44,9,0,1,3,2,0,2,0.19,1,0,0,1,0,0
Jackson Irvine,AUS,MF,St. Pauli,31,1993,29.0,56,1.93,48,0,0,4,1,3,5,0.17,3,0,0,1,0,1
Ko Itakura,JPN,DF,Gladbach,27,1997,31.0,25,0.81,17,0,1,5,1,1,1,0.03,0,0,0,1,0,0
Hiroki Ito,JPN,DF,Bayern Munich,25,1999,2.8,5,1.81,5,0,0,0,0,0,1,0.36,1,0,0,0,0,0
Marko Ivezić,SRB,DF,Holstein Kiel,22,2001,18.4,12,0.65,10,0,0,0,1,1,1,0.05,1,0,0,0,0,0
Lee Jae-sung,KOR,MF,Mainz 05,31,1992,29.4,73,2.48,64,0,2,2,5,0,14,0.48,11,0,0,1,2,0
Kristijan Jakić,CRO,MF,Augsburg,27,1997,25.6,42,1.64,35,1,3,2,1,0,7,0.27,6,0,0,0,1,0
Luca Jaquez,SUI,DF,Stuttgart,21,2003,2.8,5,1.77,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Dominik Javorček,SVK,"DF,MF",Holstein Kiel,21,2002,4.3,7,1.63,4,3,0,0,0,0,2,0.47,1,1,0,0,0,0
Finn Jeltsch,GER,DF,Stuttgart,18,2006,8.7,2,0.23,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Fredrik Jensen,FIN,MF,Augsburg,26,1997,8.5,19,2.25,15,0,2,0,2,0,0,0.0,0,0,0,0,0,0
Moritz Jenz,GER,DF,Mainz 05,25,1999,17.8,11,0.62,8,0,0,3,0,0,2,0.11,1,0,0,1,0,0
