Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Marnon Busch,GER,"DF,MF",Heidenheim,29,1994,15.5,26,17,19,7,0,23,32,71.9,9,23,10,13,13,39,65,5
Anthony Caci,FRA,DF,Mainz 05,27,1997,29.8,60,40,23,25,12,28,44,63.6,16,33,8,25,27,87,47,2
Cole Campbell,USA,"MF,FW",Dortmund,18,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Emre Can,GER,"DF,MF",Dortmund,30,1994,23.4,50,28,30,16,4,18,36,50.0,18,31,17,14,20,70,89,3
Tiago Cardoso,LUX,GK,Gladbach,18,2006,4.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,2
Abdoulie Ceesay,GAM,FW,St. Pauli,20,2004,0.7,3,3,1,1,1,2,3,66.7,1,2,0,2,0,3,1,0
Julian Chabot,GER,DF,Stuttgart,26,1998,25.2,37,24,19,15,3,15,32,46.9,17,29,19,10,38,75,135,0
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19,2005,12.6,27,18,17,9,1,10,19,52.6,9,25,14,11,13,40,97,2
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21,2002,11.3,13,9,4,5,4,7,20,35.0,13,10,0,10,10,23,32,1
Timothy Chandler,USA,DF,Eint Frankfurt,34,1990,0.3,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0
Anrie Chase,JPN,DF,Stuttgart,20,2004,8.2,10,4,6,4,0,5,7,71.4,2,10,6,4,9,19,35,0
Arthur Chaves,BRA,DF,Hoffenheim,23,2001,24.3,51,36,28,19,4,25,50,50.0,25,47,20,27,37,88,136,3
Fabio Chiarodia,ITA,DF,Gladbach,19,2005,4.2,10,4,6,4,0,4,6,66.7,2,8,3,5,9,19,53,1
Carney Chukwuemeka,ENG,MF,Dortmund,20,2003,2.8,7,5,3,2,2,1,1,100.0,0,5,0,5,1,8,1,0
Alexis Claude-Maurice,FRA,"MF,FW",Augsburg,26,1998,23.4,41,26,12,15,14,17,34,50.0,17,16,0,16,15,56,8,1
Nnamdi Collins,GER,DF,Eint Frankfurt,20,2004,16.5,33,24,24,7,2,17,22,77.3,5,22,11,11,16,49,74,3
Kingsley Coman,FRA,FW,Bayern Munich,28,1996,14.2,17,12,6,6,5,8,12,66.7,4,12,0,12,8,25,15,0
Sirlord Conteh,GER,"FW,MF",Heidenheim,28,1996,9.9,9,5,3,6,0,2,7,28.6,5,1,1,0,1,10,8,0
Danny da Costa,GER,DF,Mainz 05,31,1993,22.3,42,23,23,15,4,17,27,63.0,10,19,10,9,27,69,95,3
Yan Couto,BRA,"DF,FW",Dortmund,22,2002,9.9,24,16,17,2,5,14,25,56.0,11,12,1,11,10,34,32,2
Tomáš Čvančara,CZE,FW,Gladbach,23,2000,9.2,4,1,3,1,0,2,7,28.6,5,6,3,3,5,9,17,0
Finn Dahmen,GER,GK,Augsburg,26,1998,19.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,9,0
Thomas Dähne,GER,GK,Holstein Kiel,30,1994,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,2
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28,1996,4.0,9,4,4,5,0,4,6,66.7,2,5,1,4,2,11,5,0
Ameen Al-Dakhil,BEL,DF,Stuttgart,22,2002,4.8,6,6,4,2,0,4,4,100.0,0,12,8,4,9,15,30,1
Bence Dárdai,HUN,MF,Wolfsburg,18,2006,14.5,24,14,9,13,2,16,30,53.3,14,20,4,16,12,36,28,1
Lukas Daschner,GER,"MF,FW",Bochum,25,1998,4.6,4,2,1,2,1,2,9,22.2,7,5,0,5,0,4,5,0
Alphonso Davies,CAN,DF,Bayern Munich,23,2000,17.3,30,17,7,17,6,17,26,65.4,9,14,1,13,13,43,22,2
Olivier Deman,BEL,DF,Werder Bremen,24,2000,0.7,6,3,2,4,0,2,7,28.6,5,3,1,2,3,9,4,0
Ermedin Demirović,BIH,FW,Stuttgart,26,1998,20.6,12,7,3,4,5,3,12,25.0,9,14,3,11,3,15,12,0
Justin Diehl,GER,"FW,DF",Stuttgart,19,2004,1.2,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0
Eric Dier,ENG,DF,Bayern Munich,30,1994,16.3,19,11,8,9,2,13,20,65.0,7,19,8,11,20,39,77,1
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23,2000,3.3,3,2,1,2,0,1,3,33.3,2,4,0,4,7,10,6,0
Eren Dinkçi,GER,"MF,FW",Freiburg,22,2001,13.3,21,13,8,8,5,7,23,30.4,16,22,2,20,7,28,7,0
Ritsu Doan,JPN,"FW,MF",Freiburg,26,1998,31.8,66,42,33,26,7,25,46,54.3,21,57,2,55,14,80,47,1
Danilho Doekhi,NED,DF,Union Berlin,26,1998,34.0,37,24,18,16,3,13,23,56.5,10,35,16,19,44,81,169,1
Niklas Dorsch,GER,MF,Augsburg,26,1998,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Niklas Dorsch,GER,MF,Heidenheim,26,1998,14.8,27,16,12,15,0,13,22,59.1,9,14,1,13,17,44,17,2
Patrick Drewes,GER,GK,Bochum,31,1993,21.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,11,1
Tim Drexler,GER,DF,Hoffenheim,19,2005,4.0,17,7,11,6,0,9,12,75.0,3,6,4,2,1,18,9,1
Marvin Ducksch,GER,FW,Werder Bremen,30,1994,26.9,10,7,3,5,2,3,14,21.4,11,10,2,8,8,18,26,3
Julien Duranville,BEL,"FW,MF",Dortmund,18,2006,3.1,3,0,0,3,0,1,2,50.0,1,1,0,1,0,3,3,0
Adam Dźwigała,POL,"DF,MF",St. Pauli,28,1995,4.1,20,10,13,6,1,11,16,68.8,5,6,1,5,4,24,28,0
Johannes Eggestein,GER,FW,St. Pauli,26,1998,20.6,5,3,0,2,3,1,5,20.0,4,5,0,5,0,5,8,0
Maximilian Eggestein,GER,MF,Freiburg,27,1996,31.6,57,32,21,26,10,24,43,55.8,19,37,10,27,39,96,54,1
Hugo Ekitike,FRA,FW,Eint Frankfurt,22,2002,28.5,16,12,3,8,5,4,12,33.3,8,13,1,12,7,23,24,0
Elif Elmas,MKD,MF,RB Leipzig,24,1999,0.5,3,1,3,0,0,1,3,33.3,2,2,0,2,0,3,2,0
Nico Elvedi,SUI,DF,Gladbach,27,1996,23.7,38,23,28,6,4,17,23,73.9,6,35,27,8,30,68,163,0
Arne Engels,BEL,"MF,FW",Augsburg,20,2003,0.9,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Patrick Erras,GER,DF,Holstein Kiel,29,1995,9.2,8,5,6,2,0,2,9,22.2,7,13,11,2,9,17,64,0
Samuel Essende,COD,FW,Augsburg,26,1998,18.2,7,6,1,3,3,3,4,75.0,1,13,2,11,0,7,11,1
Frank Feller,GER,GK,Heidenheim,20,2004,1.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Kilian Fischer,GER,DF,Wolfsburg,23,2000,25.5,64,44,48,12,4,47,89,52.8,42,41,8,33,19,83,98,2
Jonas Föhrenbach,GER,DF,Heidenheim,28,1996,20.4,45,24,25,15,5,22,35,62.9,13,29,3,26,16,61,57,0
Marco Friedl,AUT,DF,Werder Bremen,26,1998,24.0,62,42,35,26,1,38,66,57.6,28,41,24,17,34,96,130,1
Marvin Friedrich,GER,DF,Gladbach,28,1995,11.0,15,9,12,3,0,9,16,56.3,7,16,12,4,5,20,57,0
Jeremie Frimpong,NED,"DF,MF",Leverkusen,23,2000,25.7,33,25,14,12,7,16,29,55.2,13,25,0,25,8,41,22,1
Chris Führich,GER,"MF,FW",Stuttgart,26,1998,22.0,15,10,5,5,5,13,27,48.1,14,23,2,21,6,21,19,0
Shiō Fukuda,JPN,FW,Gladbach,20,2004,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Cristian Gamboa,CRC,DF,Bochum,34,1989,2.5,8,3,5,3,0,3,9,33.3,6,2,0,2,2,10,8,0
Aleix García,ESP,MF,Leverkusen,27,1997,16.2,13,7,4,6,3,7,15,46.7,8,12,2,10,11,24,24,1
Viggo Gebel,GER,MF,RB Leipzig,16,2007,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lutsharel Geertruida,NED,DF,RB Leipzig,24,2000,17.3,35,24,24,11,0,15,31,48.4,16,15,4,11,16,51,59,4
Dennis Geiger,GER,"MF,FW",Hoffenheim,26,1998,8.2,24,11,9,13,2,12,19,63.2,7,15,2,13,7,31,6,1
Valentin Gendrey,FRA,DF,Hoffenheim,24,2000,15.7,30,12,19,9,2,11,18,61.1,7,19,5,14,15,45,53,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,30,1994,16.9,28,16,13,14,1,11,30,36.7,19,32,8,24,17,45,47,0
Max Geschwill,GER,DF,Holstein Kiel,23,2001,14.2,26,21,13,12,1,14,19,73.7,5,14,9,5,30,56,53,1
Dimitris Giannoulis,GRE,DF,Augsburg,28,1995,29.4,47,32,27,16,4,26,44,59.1,18,49,11,38,47,94,75,0
Armin Gigovic,BIH,MF,Holstein Kiel,22,2002,21.1,25,13,14,8,3,5,21,23.8,16,20,1,19,21,46,33,0
Benedikt Gimber,GER,DF,Heidenheim,27,1997,29.7,72,46,48,23,1,38,63,60.3,25,53,19,34,31,103,131,1
Matthias Ginter,GER,DF,Freiburg,30,1994,28.5,30,17,15,11,4,15,28,53.6,13,35,23,12,19,49,146,5
Jamie Gittens,ENG,"FW,MF",Dortmund,19,2004,19.7,31,19,12,12,7,14,18,77.8,4,16,0,16,10,41,4,0
Serge Gnabry,GER,"FW,MF",Bayern Munich,29,1995,13.8,20,11,6,7,7,8,12,66.7,4,11,0,11,6,26,9,0
Tidiam Gomis,FRA,"MF,FW",RB Leipzig,17,2006,1.7,0,0,0,0,0,0,0,,0,2,0,2,1,1,0,0
Leon Goretzka,GER,"MF,DF",Bayern Munich,29,1995,14.7,21,11,5,12,4,10,20,50.0,10,27,7,20,20,41,25,1
Robin Gosens,GER,DF,Union Berlin,30,1994,1.0,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,2,0
Mario Götze,GER,"MF,FW",Eint Frankfurt,32,1992,17.1,41,28,18,20,3,15,36,41.7,21,15,1,14,7,48,8,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,33,1991,32.7,50,28,25,21,4,27,40,67.5,13,34,15,19,35,85,183,0
Kamil Grabara,POL,GK,Wolfsburg,25,1999,28.7,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,16,2
Michael Gregoritsch,AUT,FW,Freiburg,30,1994,7.1,4,2,1,0,3,1,5,20.0,4,2,1,1,1,5,10,0
Vincenzo Grifo,ITA,"FW,MF",Freiburg,31,1993,27.0,30,22,12,13,5,15,34,44.1,19,24,2,22,9,39,23,2
Florian Grillitsch,AUT,MF,Hoffenheim,28,1995,6.7,15,9,5,9,1,8,14,57.1,6,6,2,4,8,23,18,0
Álex Grimaldo,ESP,DF,Leverkusen,28,1995,29.3,24,14,13,7,4,16,42,38.1,26,22,3,19,16,40,43,3
Pascal Groß,GER,"MF,DF",Dortmund,33,1991,25.9,44,28,11,26,7,15,51,29.4,36,46,13,33,9,53,30,1
Marco Grüll,AUT,"FW,MF",Werder Bremen,26,1998,13.1,12,9,1,5,6,4,17,23.5,13,14,2,12,3,15,10,0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,30,1993,17.5,19,12,9,7,3,12,16,75.0,4,9,0,9,10,29,19,1
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,26,1998,20.1,32,17,11,16,5,14,31,45.2,17,28,0,28,13,45,33,0
Serhou Guirassy,GUI,FW,Dortmund,28,1996,28.9,7,6,2,2,3,2,5,40.0,3,10,3,7,4,11,38,0
Péter Gulácsi,HUN,GK,RB Leipzig,34,1990,29.2,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,16,4
Robert Gumny,POL,DF,Augsburg,26,1998,3.0,3,3,1,2,0,2,6,33.3,4,2,0,2,1,4,6,0
Christian Günter,GER,DF,Freiburg,31,1993,25.7,23,21,12,8,3,16,29,55.2,13,24,10,14,8,31,50,1
Janik Haberer,GER,"MF,DF",Union Berlin,30,1994,18.8,39,29,16,21,2,26,44,59.1,18,16,0,16,17,56,37,0
Robin Hack,GER,"FW,MF",Gladbach,25,1998,24.1,22,17,11,8,3,12,28,42.9,16,30,2,28,9,31,28,0
Amadou Haidara,MLI,MF,RB Leipzig,26,1998,14.7,30,17,12,16,2,12,29,41.4,17,42,12,30,18,48,56,1
Andreas Hanche-Olsen,NOR,DF,Mainz 05,27,1997,14.3,21,13,12,8,1,9,12,75.0,3,25,18,7,12,33,85,2
Phil Harres,GER,FW,Holstein Kiel,22,2002,17.2,10,10,3,4,3,4,8,50.0,4,17,3,14,5,15,20,0
Ramon Hendriks,NED,DF,Stuttgart,23,2001,12.8,20,9,11,7,2,9,13,69.2,4,15,7,8,19,39,63,0
Paul Hennrich,GER,MF,Hoffenheim,19,2005,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Benjamin Henrichs,GER,DF,RB Leipzig,27,1997,10.4,32,16,18,10,4,14,27,51.9,13,22,3,19,15,47,33,0
Mario Hermoso,ESP,DF,Leverkusen,29,1995,3.3,0,0,0,0,0,0,0,,0,3,1,2,9,9,15,1
Piero Hincapié,ECU,DF,Leverkusen,22,2002,29.7,52,40,27,15,10,25,41,61.0,16,40,20,20,32,84,114,1
Adam Hložek,CZE,"FW,MF",Hoffenheim,22,2002,20.8,22,10,7,8,7,11,20,55.0,9,13,1,12,4,26,20,0
Nicolas Höfler,GER,MF,Freiburg,34,1990,8.8,33,23,13,18,2,20,31,64.5,11,7,1,6,14,47,28,1
Jonas Hofmann,GER,"MF,DF",Leverkusen,32,1992,4.0,2,0,0,2,0,1,4,25.0,3,2,0,2,0,2,3,0
Philipp Hofmann,GER,FW,Bochum,31,1993,25.3,17,12,4,6,7,8,15,53.3,7,14,1,13,4,21,33,0
Lucas Höler,GER,"FW,MF",Freiburg,30,1994,20.7,37,24,18,15,4,9,24,37.5,15,29,7,22,7,44,36,0
Benedict Hollerbach,GER,"FW,MF",Union Berlin,23,2001,28.2,43,22,8,23,12,21,51,41.2,30,35,0,35,2,45,13,1
Lewis Holtby,GER,MF,Holstein Kiel,33,1990,13.8,34,20,19,10,5,12,28,42.9,16,14,2,12,21,55,26,3
Gerrit Holtmann,PHI,"DF,FW",Bochum,29,1995,12.6,24,19,14,8,2,12,24,50.0,12,18,5,13,16,40,15,0
Franck Honorat,FRA,FW,Gladbach,27,1996,16.0,17,7,10,4,3,2,8,25.0,6,9,1,8,5,22,28,1
Mathias Honsak,AUT,"FW,DF",Heidenheim,27,1996,13.1,15,8,10,5,0,10,23,43.5,13,19,4,15,10,25,31,0
Timo Horn,GER,GK,Bochum,31,1993,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,2
Lukáš Hrádecký,FIN,GK,Leverkusen,34,1989,29.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,2
Robin Hranáč,CZE,DF,Hoffenheim,24,2000,2.4,0,0,0,0,0,0,1,0.0,1,3,2,1,5,5,9,1
Hong Hyunseok,KOR,MF,Mainz 05,25,1999,5.9,8,3,3,3,2,1,4,25.0,3,7,1,6,7,15,9,0
Oscar Højlund,DEN,MF,Eint Frankfurt,19,2005,8.0,21,12,8,9,4,8,16,50.0,8,15,7,8,5,26,11,1
Arijon Ibrahimović,GER,FW,Bayern Munich,18,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Andrej Ilic,SRB,FW,Union Berlin,24,2000,10.4,2,2,0,2,0,0,6,0.0,6,7,3,4,5,7,6,1
Jackson Irvine,AUS,MF,St. Pauli,31,1993,29.0,56,28,24,26,6,25,45,55.6,20,27,5,22,36,92,63,2
Ko Itakura,JPN,DF,Gladbach,27,1997,31.0,40,29,23,16,1,21,34,61.8,13,41,22,19,28,68,171,0
Hiroki Ito,JPN,DF,Bayern Munich,25,1999,2.8,2,0,1,1,0,1,1,100.0,0,3,2,1,6,8,15,1
Marko Ivezić,SRB,DF,Holstein Kiel,22,2001,18.4,29,19,20,6,3,15,42,35.7,27,25,13,12,27,56,103,2
Lee Jae-sung,KOR,MF,Mainz 05,31,1992,29.4,42,21,16,19,7,15,39,38.5,24,39,3,36,35,77,38,0
Kristijan Jakić,CRO,MF,Augsburg,27,1997,25.6,46,23,20,19,7,22,43,51.2,21,42,9,33,28,74,50,1
Luca Jaquez,SUI,DF,Stuttgart,21,2003,2.8,3,0,3,0,0,1,3,33.3,2,2,0,2,3,6,4,0
Dominik Javorček,SVK,"DF,MF",Holstein Kiel,21,2002,4.3,3,0,3,0,0,1,5,20.0,4,7,3,4,5,8,26,1
Finn Jeltsch,GER,DF,Stuttgart,18,2006,8.7,18,13,6,11,1,12,15,80.0,3,12,6,6,13,31,27,2
Fredrik Jensen,FIN,MF,Augsburg,26,1997,8.5,7,7,1,3,3,4,5,80.0,1,10,1,9,4,11,17,0
Moritz Jenz,GER,DF,Mainz 05,25,1999,17.8,36,20,18,18,0,16,21,76.2,5,23,14,9,30,66,128,2
Carl Johansson,SWE,DF,Holstein Kiel,30,1994,6.3,4,2,4,0,0,3,7,42.9,4,12,8,4,10,14,54,1
Anthony Jung,GER,DF,Werder Bremen,32,1991,21.1,34,22,22,11,1,22,34,64.7,12,23,14,9,25,59,77,1
Josip Juranović,CRO,"DF,MF",Union Berlin,28,1995,12.9,21,13,12,6,3,10,25,40.0,15,13,6,7,7,28,42,2
David Jurásek,CZE,DF,Hoffenheim,23,2000,6.9,6,3,3,2,1,2,5,40.0,3,5,0,5,6,12,17,0
Yusuf Kabadayı,GER,"FW,MF",Augsburg,20,2004,0.8,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Almugera Kabar,GER,DF,Dortmund,18,2006,1.5,5,3,2,2,1,3,3,100.0,0,1,0,1,1,6,4,0
Issa Kaboré,BFA,"DF,FW",Werder Bremen,23,2001,3.4,8,4,2,5,1,4,6,66.7,2,8,2,6,2,10,7,0
