Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Nadiem Amiri,GER,MF,Mainz 05,27,1996,27.5,7,60,24,40.0,2.18,0.87,0.08,0.21,24.7,10,2,2,5.5,3.9,0.07,1.5,1.1
Mohamed Amoura,ALG,FW,Wolfsburg,24,2000,27.4,10,73,25,34.2,2.66,0.91,0.11,0.32,16.8,0,2,2,8.7,7.2,0.1,1.3,0.8
Robert Andrich,GER,"MF,DF",Leverkusen,29,1994,17.8,2,21,5,23.8,1.18,0.28,0.1,0.4,21.9,0,0,0,1.3,1.3,0.06,0.7,0.7
Waldemar Anton,GER,DF,Dortmund,28,1996,21.7,2,19,3,15.8,0.88,0.14,0.11,0.67,13.5,0,0,0,1.7,1.7,0.09,0.3,0.3
Maximilian Arnold,GER,MF,Wolfsburg,30,1994,26.2,3,27,12,44.4,1.03,0.46,0.11,0.25,28.9,9,0,0,0.9,0.9,0.03,2.1,2.1
Jann-Fiete Arp,GER,"FW,MF",Holstein Kiel,24,2000,7.9,2,20,9,45.0,2.52,1.14,0.05,0.11,21.3,3,1,2,3.8,2.2,0.11,-1.8,-1.2
Arthur,BRA,DF,Leverkusen,21,2003,8.4,0,1,0,0.0,0.12,0.0,0.0,,15.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Noah Atubolu,GER,GK,Freiburg,22,2002,25.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ayman Azhil,MAR,MF,Dortmund,23,2001,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Adam Aznou,MAR,DF,Bayern Munich,18,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Aliou Badara Baldé,GUI,"MF,FW",Bochum,21,2002,1.0,0,4,1,25.0,3.96,0.99,0.0,0.0,26.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Ridle Baku,GER,"FW,MF",Wolfsburg,26,1998,13.0,2,18,6,33.3,1.38,0.46,0.11,0.33,19.9,0,0,0,1.5,1.5,0.08,0.5,0.5
Ridle Baku,GER,"DF,MF",RB Leipzig,26,1998,14.2,2,17,5,29.4,1.2,0.35,0.12,0.4,16.7,0,0,0,1.4,1.4,0.08,0.6,0.6
Samuel Bamba,GER,"FW,MF",Bochum,20,2004,0.3,0,2,1,50.0,6.67,3.33,0.0,0.0,22.0,1,0,0,0.1,0.1,0.05,-0.1,-0.1
Noahkai Banks,USA,DF,Augsburg,17,2006,3.1,0,1,0,0.0,0.32,0.0,0.0,,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Scott Banks,SCO,"FW,MF",St. Pauli,22,2001,1.3,0,3,0,0.0,2.33,0.0,0.0,,11.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Aymen Barkok,MAR,MF,Mainz 05,26,1998,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Michy Batshuayi,BEL,FW,Eint Frankfurt,30,1993,3.3,3,5,3,60.0,1.5,0.9,0.6,1.0,11.3,0,0,0,1.2,1.2,0.24,1.8,1.8
Maximilian Bauer,GER,DF,Augsburg,24,2000,7.3,0,1,1,100.0,0.14,0.14,0.0,0.0,7.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2
Oliver Baumann,GER,GK,Hoffenheim,34,1990,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Christoph Baumgartner,AUT,MF,RB Leipzig,24,1999,17.9,2,39,15,38.5,2.18,0.84,0.05,0.13,14.2,0,0,0,4.5,4.5,0.12,-2.5,-2.5
Ihlas Bebou,TOG,MF,Hoffenheim,30,1994,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Adrian Beck,GER,"MF,FW",Heidenheim,27,1997,17.8,4,39,13,33.3,2.2,0.73,0.1,0.31,17.8,0,0,0,3.3,3.3,0.08,0.7,0.7
Timo Becker,GER,DF,Holstein Kiel,27,1997,27.2,0,17,4,23.5,0.63,0.15,0.0,0.0,18.4,1,0,0,1.4,1.4,0.09,-1.4,-1.4
Hannes Behrens,GER,DF,Hoffenheim,19,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Behrens,GER,FW,Wolfsburg,33,1991,1.9,1,9,3,33.3,4.76,1.59,0.11,0.33,11.0,0,0,0,2.3,2.3,0.26,-1.3,-1.3
Maximilian Beier,GER,"FW,MF",Dortmund,21,2002,17.7,8,42,13,31.0,2.38,0.74,0.19,0.62,12.6,0,0,0,7.7,7.7,0.18,0.3,0.3
Stefan Bell,GER,DF,Mainz 05,32,1991,16.0,0,12,3,25.0,0.75,0.19,0.0,0.0,11.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Jeanuël Belocian,FRA,"DF,MF",Leverkusen,19,2005,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
László Bénes,SVK,"MF,FW",Union Berlin,26,1997,6.5,2,19,7,36.8,2.9,1.07,0.11,0.29,22.1,2,0,0,0.9,0.9,0.05,1.1,1.1
Ramy Bensebaini,ALG,DF,Dortmund,29,1995,22.5,1,20,2,10.0,0.89,0.09,0.05,0.5,13.7,0,0,0,1.3,1.3,0.06,-0.3,-0.3
Mergim Berisha,GER,"FW,MF",Hoffenheim,26,1998,3.7,1,11,3,27.3,2.97,0.81,0.09,0.33,16.0,1,0,0,1.0,1.0,0.09,0.0,0.0
Mergim Berisha,GER,FW,Augsburg,26,1998,0.4,0,3,1,33.3,6.75,2.25,0.0,0.0,15.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Bernardo,BRA,DF,Bochum,29,1995,19.8,0,8,2,25.0,0.4,0.1,0.0,0.0,8.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Alexander Bernhardsson,SWE,"FW,MF",Holstein Kiel,25,1998,14.0,7,27,14,51.9,1.92,1.0,0.26,0.5,17.5,0,0,0,4.1,4.1,0.15,2.9,2.9
Matúš Bero,SVK,MF,Bochum,28,1995,28.5,5,31,12,38.7,1.09,0.42,0.16,0.42,17.0,1,0,1,4.0,3.0,0.1,1.0,2.0
Jan-Niklas Beste,GER,"FW,MF",Freiburg,25,1999,2.4,0,6,2,33.3,2.55,0.85,0.0,0.0,17.6,1,0,0,0.9,0.9,0.15,-0.9,-0.9
El Bilal Touré,MLI,"FW,MF",Stuttgart,22,2001,4.0,2,14,4,28.6,3.54,1.01,0.14,0.5,15.2,0,0,0,1.6,1.6,0.12,0.4,0.4
Tom Bischof,GER,"MF,FW",Hoffenheim,19,2005,28.4,5,51,18,35.3,1.79,0.63,0.1,0.28,23.1,5,0,0,2.2,2.2,0.04,2.8,2.8
Leonardo Bittencourt,GER,MF,Werder Bremen,30,1993,10.9,2,27,9,33.3,2.47,0.82,0.07,0.22,21.6,1,0,0,1.6,1.6,0.06,0.4,0.4
Myron Boadu,NED,FW,Bochum,23,2001,11.6,9,27,13,48.1,2.33,1.12,0.3,0.62,11.7,0,1,1,7.7,6.9,0.26,1.3,1.1
Sacha Boey,FRA,DF,Bayern Munich,23,2000,6.6,0,3,1,33.3,0.46,0.15,0.0,0.0,18.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Victor Boniface,NGA,FW,Leverkusen,23,2000,11.2,8,50,17,34.0,4.46,1.52,0.16,0.47,14.5,0,0,1,7.8,7.1,0.14,0.2,0.9
Sebastiaan Bornauw,BEL,DF,Wolfsburg,25,1999,8.8,2,8,3,37.5,0.91,0.34,0.25,0.67,7.6,0,0,0,1.2,1.2,0.15,0.8,0.8
Carlo Boukhalfa,MAR,MF,St. Pauli,25,1999,18.3,2,21,4,19.0,1.15,0.22,0.1,0.5,16.6,0,0,0,1.5,1.5,0.07,0.5,0.5
Julian Brandt,GER,MF,Dortmund,28,1996,25.6,5,45,15,33.3,1.76,0.59,0.11,0.33,18.5,6,0,0,4.8,4.8,0.11,0.2,0.2
Tim Breithaupt,GER,MF,Augsburg,22,2002,1.3,0,1,0,0.0,0.75,0.0,0.0,,7.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Maximilian Breunig,GER,"FW,MF",Heidenheim,23,2000,3.9,2,10,2,20.0,2.57,0.51,0.1,0.5,15.2,0,1,1,3.4,2.7,0.27,-1.4,-1.7
Moritz Broschinski,GER,"FW,MF",Bochum,23,2000,15.4,1,38,11,28.9,2.46,0.71,0.03,0.09,17.1,0,0,0,4.2,4.2,0.11,-3.2,-3.2
Nathaniel Brown,GER,"DF,MF",Eint Frankfurt,21,2003,21.6,3,13,5,38.5,0.6,0.23,0.23,0.6,15.4,0,0,0,2.2,2.2,0.17,0.8,0.8
Jacob Bruun Larsen,DEN,"FW,MF",Hoffenheim,25,1998,4.4,2,14,6,42.9,3.15,1.35,0.14,0.33,15.2,0,0,0,2.3,2.3,0.16,-0.3,-0.3
Jacob Bruun Larsen,DEN,"MF,FW",Stuttgart,25,1998,4.6,1,6,3,50.0,1.3,0.65,0.17,0.33,16.2,0,0,0,0.6,0.6,0.1,0.4,0.4
Emi Buendía,ARG,MF,Leverkusen,27,1996,2.9,2,7,4,57.1,2.45,1.4,0.29,0.5,16.0,0,0,0,0.9,0.9,0.13,1.1,1.1
Marius Bülter,GER,"FW,DF",Hoffenheim,31,1993,19.2,7,37,15,40.5,1.93,0.78,0.19,0.47,16.2,0,0,0,3.7,3.7,0.1,3.3,3.3
Jonathan Burkardt,GER,FW,Mainz 05,24,2000,23.4,18,70,28,40.0,2.99,1.19,0.23,0.57,13.6,0,2,2,14.8,13.2,0.19,3.2,2.8
Oliver Burke,SCO,FW,Werder Bremen,27,1997,10.1,5,35,12,34.3,3.47,1.19,0.14,0.42,13.4,0,0,0,4.1,4.1,0.12,0.9,0.9
Marnon Busch,GER,"DF,MF",Heidenheim,29,1994,15.5,0,13,3,23.1,0.84,0.19,0.0,0.0,26.8,1,0,0,0.4,0.4,0.03,-0.4,-0.4
Anthony Caci,FRA,DF,Mainz 05,27,1997,29.8,1,32,12,37.5,1.07,0.4,0.03,0.08,16.3,1,0,0,3.1,3.1,0.1,-2.1,-2.1
Cole Campbell,USA,"MF,FW",Dortmund,18,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Emre Can,GER,"DF,MF",Dortmund,30,1994,23.4,3,7,1,14.3,0.3,0.04,0.14,1.0,23.1,0,2,2,2.0,0.4,0.06,1.0,0.6
Tiago Cardoso,LUX,GK,Gladbach,18,2006,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Abdoulie Ceesay,GAM,FW,St. Pauli,20,2004,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Julian Chabot,GER,DF,Stuttgart,26,1998,25.2,3,19,3,15.8,0.75,0.12,0.16,1.0,12.0,0,0,0,2.0,1.8,0.1,1.0,1.2
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,19,2005,12.6,0,5,3,60.0,0.4,0.24,0.0,0.0,10.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,21,2002,11.3,1,25,6,24.0,2.22,0.53,0.04,0.17,18.4,2,0,0,2.6,2.6,0.1,-1.6,-1.6
Timothy Chandler,USA,DF,Eint Frankfurt,34,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Anrie Chase,JPN,DF,Stuttgart,20,2004,8.2,0,5,0,0.0,0.61,0.0,0.0,,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Arthur Chaves,BRA,DF,Hoffenheim,23,2001,24.3,1,10,2,20.0,0.41,0.08,0.1,0.5,12.6,0,0,0,0.8,0.8,0.08,0.2,0.2
Fabio Chiarodia,ITA,DF,Gladbach,19,2005,4.2,1,4,1,25.0,0.95,0.24,0.25,1.0,8.6,0,0,0,0.3,0.3,0.07,0.7,0.7
Carney Chukwuemeka,ENG,MF,Dortmund,20,2003,2.8,1,8,2,25.0,2.85,0.71,0.13,0.5,17.2,0,0,0,0.6,0.6,0.08,0.4,0.4
Alexis Claude-Maurice,FRA,"MF,FW",Augsburg,26,1998,23.4,9,59,22,37.3,2.52,0.94,0.15,0.41,20.5,1,0,0,4.7,4.7,0.08,4.3,4.3
Nnamdi Collins,GER,DF,Eint Frankfurt,20,2004,16.5,1,5,2,40.0,0.3,0.12,0.2,0.5,15.1,0,0,0,0.8,0.8,0.16,0.2,0.2
Kingsley Coman,FRA,FW,Bayern Munich,28,1996,14.2,5,44,17,38.6,3.09,1.19,0.11,0.29,16.7,0,0,0,4.3,4.3,0.1,0.7,0.7
Sirlord Conteh,GER,"FW,MF",Heidenheim,28,1996,9.9,1,13,5,38.5,1.31,0.5,0.08,0.2,15.0,0,0,0,2.1,2.1,0.16,-1.1,-1.1
Danny da Costa,GER,DF,Mainz 05,31,1993,22.3,0,5,1,20.0,0.22,0.04,0.0,0.0,31.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Yan Couto,BRA,"DF,FW",Dortmund,22,2002,9.9,0,6,2,33.3,0.6,0.2,0.0,0.0,21.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Tomáš Čvančara,CZE,FW,Gladbach,23,2000,9.2,2,24,9,37.5,2.6,0.97,0.08,0.22,13.9,0,0,0,3.8,3.8,0.16,-1.8,-1.8
Finn Dahmen,GER,GK,Augsburg,26,1998,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Dähne,GER,GK,Holstein Kiel,30,1994,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,28,1996,4.0,1,7,2,28.6,1.73,0.49,0.14,0.5,22.6,1,0,0,0.5,0.5,0.08,0.5,0.5
Ameen Al-Dakhil,BEL,DF,Stuttgart,22,2002,4.8,0,1,0,0.0,0.21,0.0,0.0,,19.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Bence Dárdai,HUN,MF,Wolfsburg,18,2006,14.5,1,11,1,9.1,0.76,0.07,0.09,1.0,14.8,0,0,0,1.0,1.0,0.1,0.0,0.0
Lukas Daschner,GER,"MF,FW",Bochum,25,1998,4.6,1,8,4,50.0,1.75,0.87,0.13,0.25,15.8,0,0,1,2.7,1.9,0.24,-1.7,-0.9
Alphonso Davies,CAN,DF,Bayern Munich,23,2000,17.3,1,17,3,17.6,0.98,0.17,0.06,0.33,18.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
Olivier Deman,BEL,DF,Werder Bremen,24,2000,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ermedin Demirović,BIH,FW,Stuttgart,26,1998,20.6,15,64,27,42.2,3.11,1.31,0.23,0.56,11.3,0,0,2,14.1,12.4,0.19,0.9,2.6
Justin Diehl,GER,"FW,DF",Stuttgart,19,2004,1.2,1,7,1,14.3,6.06,0.87,0.14,1.0,15.8,0,0,0,1.0,1.0,0.14,0.0,0.0
Eric Dier,ENG,DF,Bayern Munich,30,1994,16.3,2,9,5,55.6,0.55,0.31,0.22,0.4,6.3,0,0,0,1.1,1.1,0.12,0.9,0.9
Junior Dina Ebimbe,FRA,"MF,FW",Eint Frankfurt,23,2000,3.3,0,8,0,0.0,2.46,0.0,0.0,,16.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9
Eren Dinkçi,GER,"MF,FW",Freiburg,22,2001,13.3,0,14,3,21.4,1.05,0.23,0.0,0.0,19.0,0,0,0,1.1,1.1,0.08,-1.1,-1.1
Ritsu Doan,JPN,"FW,MF",Freiburg,26,1998,31.8,10,61,21,34.4,1.92,0.66,0.16,0.48,16.7,1,0,0,6.6,6.6,0.12,3.4,3.4
Danilho Doekhi,NED,DF,Union Berlin,26,1998,34.0,1,32,4,12.5,0.94,0.12,0.03,0.25,10.5,0,0,0,2.6,2.6,0.08,-1.6,-1.6
Niklas Dorsch,GER,MF,Augsburg,26,1998,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Niklas Dorsch,GER,MF,Heidenheim,26,1998,14.8,2,9,3,33.3,0.61,0.2,0.22,0.67,23.0,2,0,0,1.0,1.0,0.11,1.0,1.0
Patrick Drewes,GER,GK,Bochum,31,1993,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tim Drexler,GER,DF,Hoffenheim,19,2005,4.0,0,2,2,100.0,0.5,0.5,0.0,0.0,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marvin Ducksch,GER,FW,Werder Bremen,30,1994,26.9,8,70,27,38.6,2.61,1.0,0.1,0.26,17.3,8,1,2,10.1,8.5,0.12,-2.1,-1.5
Julien Duranville,BEL,"FW,MF",Dortmund,18,2006,3.1,0,5,2,40.0,1.59,0.64,0.0,0.0,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Adam Dźwigała,POL,"DF,MF",St. Pauli,28,1995,4.1,0,6,0,0.0,1.45,0.0,0.0,,14.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Johannes Eggestein,GER,FW,St. Pauli,26,1998,20.6,3,34,10,29.4,1.65,0.49,0.06,0.2,15.7,0,1,2,4.7,3.1,0.09,-1.7,-1.1
Maximilian Eggestein,GER,MF,Freiburg,27,1996,31.6,2,36,10,27.8,1.14,0.32,0.06,0.2,19.4,0,0,0,2.0,2.0,0.05,0.0,0.0
Hugo Ekitike,FRA,FW,Eint Frankfurt,22,2002,28.5,15,114,44,38.6,4.0,1.55,0.12,0.32,15.3,1,1,3,21.6,19.3,0.17,-6.6,-5.3
Elif Elmas,MKD,MF,RB Leipzig,24,1999,0.5,0,2,0,0.0,4.09,0.0,0.0,,10.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3
Nico Elvedi,SUI,DF,Gladbach,27,1996,23.7,1,12,3,25.0,0.51,0.13,0.08,0.33,8.3,0,0,0,2.0,2.0,0.18,-1.0,-1.0
Arne Engels,BEL,"MF,FW",Augsburg,20,2003,0.9,0,3,1,33.3,3.42,1.14,0.0,0.0,13.1,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Patrick Erras,GER,DF,Holstein Kiel,29,1995,9.2,1,8,1,12.5,0.87,0.11,0.13,1.0,10.0,0,0,0,0.9,0.9,0.11,0.1,0.1
Samuel Essende,COD,FW,Augsburg,26,1998,18.2,7,44,13,29.5,2.42,0.72,0.16,0.54,13.9,0,0,0,4.2,4.2,0.1,2.8,2.8
Frank Feller,GER,GK,Heidenheim,20,2004,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kilian Fischer,GER,DF,Wolfsburg,23,2000,25.5,1,6,1,16.7,0.24,0.04,0.17,1.0,20.5,0,0,0,0.3,0.3,0.05,0.7,0.7
Jonas Föhrenbach,GER,DF,Heidenheim,28,1996,20.4,0,8,1,12.5,0.39,0.05,0.0,0.0,21.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Marco Friedl,AUT,DF,Werder Bremen,26,1998,24.0,0,4,3,75.0,0.17,0.12,0.0,0.0,14.1,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Marvin Friedrich,GER,DF,Gladbach,28,1995,11.0,0,7,2,28.6,0.64,0.18,0.0,0.0,9.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Jeremie Frimpong,NED,"DF,MF",Leverkusen,23,2000,25.7,5,34,16,47.1,1.32,0.62,0.15,0.31,14.6,0,0,0,4.1,4.1,0.12,0.9,0.9
Chris Führich,GER,"MF,FW",Stuttgart,26,1998,22.0,2,36,12,33.3,1.64,0.55,0.06,0.17,17.3,2,0,0,2.9,2.9,0.08,-0.9,-0.9
Shiō Fukuda,JPN,FW,Gladbach,20,2004,0.7,1,3,1,33.3,4.5,1.5,0.33,1.0,14.1,0,0,0,0.4,0.4,0.14,0.6,0.6
Cristian Gamboa,CRC,DF,Bochum,34,1989,2.5,1,4,1,25.0,1.59,0.4,0.25,1.0,21.7,0,0,0,0.2,0.2,0.04,0.8,0.8
Aleix García,ESP,MF,Leverkusen,27,1997,16.2,3,15,5,33.3,0.93,0.31,0.2,0.6,22.5,2,0,0,1.0,1.0,0.06,2.0,2.0
Viggo Gebel,GER,MF,RB Leipzig,16,2007,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lutsharel Geertruida,NED,DF,RB Leipzig,24,2000,17.3,1,8,1,12.5,0.46,0.06,0.13,1.0,15.2,0,0,0,1.1,1.1,0.14,-0.1,-0.1
Dennis Geiger,GER,"MF,FW",Hoffenheim,26,1998,8.2,0,5,1,20.0,0.61,0.12,0.0,0.0,24.2,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Valentin Gendrey,FRA,DF,Hoffenheim,24,2000,15.7,1,10,5,50.0,0.64,0.32,0.1,0.2,19.1,0,0,0,1.1,1.1,0.11,-0.1,-0.1
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,30,1994,16.9,1,15,4,26.7,0.89,0.24,0.07,0.25,15.0,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Max Geschwill,GER,DF,Holstein Kiel,23,2001,14.2,1,9,2,22.2,0.63,0.14,0.11,0.5,12.8,0,0,0,0.9,0.9,0.1,0.1,0.1
Dimitris Giannoulis,GRE,DF,Augsburg,28,1995,29.4,1,13,4,30.8,0.44,0.14,0.08,0.25,16.4,0,0,0,1.1,1.1,0.09,-0.1,-0.1
Armin Gigovic,BIH,MF,Holstein Kiel,22,2002,21.1,5,26,10,38.5,1.23,0.47,0.19,0.5,19.0,1,0,0,1.9,1.9,0.07,3.1,3.1
Benedikt Gimber,GER,DF,Heidenheim,27,1997,29.7,0,14,1,7.1,0.47,0.03,0.0,0.0,15.1,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Matthias Ginter,GER,DF,Freiburg,30,1994,28.5,2,24,4,16.7,0.84,0.14,0.08,0.5,11.1,0,0,0,2.8,2.8,0.12,-0.8,-0.8
Jamie Gittens,ENG,"FW,MF",Dortmund,19,2004,19.7,8,52,24,46.2,2.64,1.22,0.15,0.33,17.1,0,0,0,3.6,3.6,0.07,4.4,4.4
Serge Gnabry,GER,"FW,MF",Bayern Munich,29,1995,13.8,7,48,17,35.4,3.48,1.23,0.15,0.41,15.7,0,0,1,7.5,6.8,0.14,-0.5,0.2
Tidiam Gomis,FRA,"MF,FW",RB Leipzig,17,2006,1.7,0,5,1,20.0,2.96,0.59,0.0,0.0,16.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Leon Goretzka,GER,"MF,DF",Bayern Munich,29,1995,14.7,4,32,11,34.4,2.17,0.75,0.13,0.36,20.2,0,0,0,2.8,2.8,0.09,1.2,1.2
Robin Gosens,GER,DF,Union Berlin,30,1994,1.0,0,1,0,0.0,1.0,0.0,0.0,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Mario Götze,GER,"MF,FW",Eint Frankfurt,32,1992,17.1,3,8,5,62.5,0.47,0.29,0.38,0.6,10.1,0,0,0,2.9,2.9,0.37,0.1,0.1
Jeffrey Gouweleeuw,NED,DF,Augsburg,33,1991,32.7,1,17,4,23.5,0.52,0.12,0.06,0.25,19.8,0,0,1,1.7,0.9,0.05,-0.7,0.1
Kamil Grabara,POL,GK,Wolfsburg,25,1999,28.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Michael Gregoritsch,AUT,FW,Freiburg,30,1994,7.1,2,16,6,37.5,2.25,0.85,0.13,0.33,13.9,2,0,0,1.8,1.8,0.11,0.2,0.2
Vincenzo Grifo,ITA,"FW,MF",Freiburg,31,1993,27.0,8,63,26,41.3,2.33,0.96,0.13,0.31,20.8,10,0,3,7.9,5.6,0.09,0.1,2.4
Florian Grillitsch,AUT,MF,Hoffenheim,28,1995,6.7,0,6,1,16.7,0.9,0.15,0.0,0.0,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Álex Grimaldo,ESP,DF,Leverkusen,28,1995,29.3,2,44,13,29.5,1.5,0.44,0.05,0.15,21.8,8,0,0,2.5,2.5,0.06,-0.5,-0.5
Pascal Groß,GER,"MF,DF",Dortmund,33,1991,25.9,0,27,7,25.9,1.04,0.27,0.0,0.0,17.5,1,0,0,2.4,2.4,0.09,-2.4,-2.4
Marco Grüll,AUT,"FW,MF",Werder Bremen,26,1998,13.1,6,25,10,40.0,1.91,0.76,0.24,0.6,15.9,1,0,0,4.0,4.0,0.16,2.0,2.0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,30,1993,17.5,4,21,11,52.4,1.2,0.63,0.19,0.36,16.2,0,0,0,2.9,2.9,0.14,1.1,1.1
Morgan Guilavogui,GUI,"FW,MF",St. Pauli,26,1998,20.1,6,41,15,36.6,2.04,0.75,0.15,0.4,13.6,0,0,0,7.1,7.1,0.18,-1.1,-1.1
Serhou Guirassy,GUI,FW,Dortmund,28,1996,28.9,21,86,33,38.4,2.98,1.14,0.21,0.55,12.1,1,3,4,22.7,19.6,0.23,-1.7,-1.6
