Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Kevin Kampl,SVN,MF,RB Leipzig,33,1990,17.7,1175,1105,63,38,4,1,29,8,17,6,6,0,1046,7,19
Harry Kane,ENG,FW,Bayern Munich,31,1993,26.5,645,621,18,1,17,14,13,9,1,0,0,0,509,6,21
Atakan Karazor,TUR,MF,Stuttgart,27,1996,29.1,1857,1736,115,112,6,5,4,3,0,0,0,0,1608,6,24
Mikkel Kaufmann,DEN,FW,Heidenheim,23,2001,4.1,91,87,3,1,1,1,1,1,0,0,0,0,45,1,4
Yannik Keitel,GER,MF,Stuttgart,24,2000,3.0,190,186,4,4,0,1,2,0,0,0,0,0,156,0,5
Andu Kelati,GER,"MF,DF",Holstein Kiel,21,2002,3.2,123,122,1,0,1,0,6,0,0,0,0,0,95,0,5
Thomas Keller,GER,"DF,MF",Heidenheim,24,1999,1.6,89,84,5,2,0,0,0,3,0,0,0,0,71,0,0
Aljoscha Kemlein,GER,MF,Union Berlin,19,2004,10.2,465,445,16,3,0,4,5,1,3,2,0,1,351,4,8
Luca Kerber,GER,"MF,DF",Heidenheim,22,2002,8.7,247,238,6,2,1,1,3,3,0,0,0,0,182,3,3
Rani Khedira,GER,MF,Union Berlin,30,1994,30.3,950,916,23,11,1,1,22,0,0,0,0,0,700,11,23
Joshua Kimmich,GER,MF,Bayern Munich,29,1995,31.6,3652,3354,291,125,21,42,176,44,117,73,21,1,3269,7,30
Tim Kleindienst,GER,FW,Gladbach,28,1995,30.4,765,713,46,0,7,6,16,14,0,0,0,0,466,6,43
Lukas Klostermann,GER,DF,RB Leipzig,28,1996,20.4,1211,1162,46,19,0,1,11,26,0,0,0,0,1071,3,18
Ansgar Knauff,GER,"MF,DF",Eint Frankfurt,22,2002,17.7,544,517,26,1,4,0,32,25,0,0,0,0,363,1,21
Magnus Knudsen,NOR,MF,Holstein Kiel,23,2001,20.6,781,768,11,9,1,1,8,1,1,1,0,0,656,2,13
Gregor Kobel,SUI,GK,Dortmund,26,1997,32.0,1241,1043,195,74,0,0,0,0,0,0,0,0,993,3,0
Robin Koch,GER,DF,Eint Frankfurt,28,1996,28.7,1799,1690,107,46,0,6,1,3,0,0,0,0,1631,2,16
Derrick Köhn,GHA,"DF,FW",Werder Bremen,25,1999,14.9,733,610,122,2,1,2,58,115,5,2,3,0,581,1,28
Dominik Kohr,GER,"DF,MF",Mainz 05,30,1994,25.5,1368,1260,103,35,5,11,16,37,0,0,0,0,1109,5,21
Marco Komenda,CRO,DF,Holstein Kiel,27,1996,14.5,751,711,37,21,1,2,16,16,0,0,0,0,592,3,6
Mert Kömür,GER,MF,Augsburg,19,2005,7.3,221,189,30,7,0,0,26,1,21,11,7,0,159,2,10
Kacper Koscierski,GER,DF,Bochum,17,2007,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henri Koudossou,GER,DF,Augsburg,24,1999,8.3,359,301,57,2,0,0,24,55,0,0,0,0,283,1,10
Konstantinos Koulierakis,GRE,DF,Wolfsburg,20,2003,27.4,1557,1434,118,34,1,30,13,17,0,0,0,0,1292,5,9
Matej Kovar,CZE,GK,Leverkusen,24,2000,5.0,147,125,21,6,0,0,0,0,0,0,0,0,123,1,0
Andrej Kramarić,CRO,"MF,FW",Hoffenheim,33,1991,30.7,1314,1182,122,14,5,5,116,23,44,15,13,0,1021,10,34
Frans Krätzig,GER,"DF,MF",Heidenheim,21,2003,13.5,552,461,88,17,1,1,38,47,24,13,4,0,419,3,12
Frans Krätzig,GER,DF,Stuttgart,21,2003,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0
Tom Krauß,GER,MF,Bochum,23,2001,12.0,615,582,26,3,1,3,10,5,1,1,0,0,492,7,13
Rasmus Kristensen,DEN,DF,Eint Frankfurt,27,1997,27.9,1626,1401,219,16,2,9,59,203,0,0,0,0,1263,6,38
Lukas Kübler,GER,DF,Freiburg,31,1992,20.5,1037,852,178,16,0,3,30,162,0,0,0,0,800,7,15
Jonah Kusi-Asare,SWE,FW,Bayern Munich,17,2007,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Moritz-Broni Kwarteng,GHA,"MF,FW",Bochum,26,1998,1.9,78,76,2,0,0,0,1,2,0,0,0,0,62,0,7
Nediljko Labrović,CRO,GK,Augsburg,24,1999,15.0,504,361,141,36,0,0,0,0,0,0,0,0,354,2,1
Konrad Laimer,AUT,DF,Bayern Munich,27,1997,18.9,1225,1110,114,10,3,2,21,104,0,0,0,0,1075,1,28
Stefan Lainer,AUT,DF,Gladbach,31,1992,8.4,460,384,75,5,2,0,29,70,0,0,0,0,356,1,8
Hugo Larsson,SWE,MF,Eint Frankfurt,20,2004,26.6,1243,1212,27,22,2,5,8,5,0,0,0,0,1080,4,17
Diogo Leite,POR,DF,Union Berlin,25,1999,28.3,1398,1311,79,40,0,7,10,26,0,0,0,0,1099,8,19
Maxim Leitsch,GER,DF,Mainz 05,26,1998,7.5,370,340,30,5,0,0,3,15,0,0,0,0,289,0,2
Jamie Leweling,GER,"MF,FW",Stuttgart,23,2001,18.5,580,559,16,1,2,1,58,14,0,0,0,0,409,5,31
Philipp Lienhart,AUT,DF,Freiburg,28,1996,30.8,2253,2089,156,54,0,18,9,48,0,0,0,0,1943,8,12
Marin Ljubicic,CRO,"FW,MF",Union Berlin,22,2002,3.1,60,56,4,0,0,1,1,1,0,0,0,0,34,0,3
Anthony Losilla,FRA,MF,Bochum,38,1986,12.6,419,410,8,8,0,1,4,0,0,0,0,0,321,1,8
Yannik Lührs,GER,DF,Dortmund,20,2003,1.4,166,158,7,2,0,0,0,1,0,0,0,0,152,1,1
Castello Lukeba,FRA,DF,RB Leipzig,21,2002,17.5,1238,1155,82,23,0,9,11,55,0,0,0,0,1054,1,22
Senne Lynen,BEL,MF,Werder Bremen,25,1999,30.4,1326,1272,49,44,2,4,5,1,0,0,0,0,1099,5,16
Shuto Machino,JPN,"FW,MF",Holstein Kiel,24,1999,21.7,707,561,143,6,3,0,35,112,7,4,2,0,454,3,27
Arne Maier,GER,MF,Augsburg,25,1999,10.4,588,511,75,24,2,3,67,0,46,15,23,0,450,2,17
Patrick Mainka,GER,DF,Heidenheim,29,1994,34.0,1669,1631,33,28,1,1,4,3,0,0,0,0,1425,5,17
Lovro Majer,CRO,MF,Wolfsburg,26,1998,3.4,141,125,15,3,1,2,17,2,10,5,5,0,98,1,3
Jordy Makengo,FRA,DF,Freiburg,22,2001,8.3,306,268,36,1,0,0,25,35,0,0,0,0,242,2,3
Jarzinho Malanga,GER,DF,Stuttgart,18,2006,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Julián Malatini,ARG,DF,Werder Bremen,23,2001,5.0,302,296,6,4,1,0,3,2,0,0,0,0,261,0,4
Donyell Malen,NED,"FW,MF",Dortmund,25,1999,6.8,190,180,9,3,1,3,13,5,1,0,0,0,136,1,10
Lennard Maloney,USA,MF,Heidenheim,24,1999,8.4,271,267,3,3,0,2,1,0,0,0,0,0,194,1,6
Lennard Maloney,USA,MF,Mainz 05,24,1999,0.3,14,14,0,0,1,0,0,0,0,0,0,0,8,0,1
Johan Manzambi,SUI,"FW,MF",Freiburg,18,2005,3.7,143,143,0,0,1,0,5,0,0,0,0,0,108,0,3
Omar Marmoush,EGY,FW,Eint Frankfurt,25,1999,16.1,430,332,95,29,5,2,78,6,50,22,24,0,300,3,10
Giorgos Masouras,GRE,"FW,MF",Bochum,30,1994,11.7,284,276,5,1,0,1,26,3,0,0,0,0,200,3,9
Erhan Mašović,SRB,DF,Bochum,25,1998,10.1,422,406,13,10,1,2,0,0,0,0,0,0,349,3,4
Igor Matanovic,CRO,FW,Eint Frankfurt,21,2003,3.5,75,69,6,0,1,0,0,0,0,0,0,0,57,0,3
Chrislain Matsima,FRA,DF,Augsburg,22,2002,28.3,1324,1274,44,31,2,2,3,8,0,0,0,0,1139,6,17
Jean Mattéo Bahoya,FRA,"MF,FW",Eint Frankfurt,19,2005,10.2,350,327,23,6,1,1,31,6,8,5,0,0,260,0,12
Maurides,BRA,FW,St. Pauli,30,1994,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Jakov Medić,CRO,DF,Bochum,25,1998,17.8,763,747,13,7,2,2,1,0,0,0,0,0,667,3,2
Connor Metcalfe,AUS,"MF,FW",St. Pauli,24,1999,4.0,118,108,8,3,0,0,7,2,3,0,3,0,76,2,3
Karol Mets,EST,DF,St. Pauli,31,1993,10.0,631,589,41,15,0,5,3,4,0,0,0,0,526,1,3
Alexander Meyer,GER,GK,Dortmund,33,1991,2.0,83,68,15,8,0,0,0,0,0,0,0,0,54,0,0
Florian Micheler,AUT,MF,Hoffenheim,19,2005,0.4,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
Enzo Millot,FRA,"MF,FW",Stuttgart,22,2002,20.5,1140,1092,47,9,5,6,41,10,20,3,10,1,967,1,26
Kim Min-jae,KOR,DF,Bayern Munich,27,1996,25.4,2530,2474,53,25,1,5,0,3,0,0,0,0,2340,3,10
Maximilian Mittelstädt,GER,DF,Stuttgart,27,1997,27.4,2035,1757,272,29,2,11,164,226,16,5,10,0,1698,6,28
Koji Miyoshi,JPN,"FW,MF",Bochum,27,1997,5.2,130,123,7,0,4,1,9,1,2,2,0,0,77,0,15
Max Moerstedt,GER,FW,Hoffenheim,18,2006,5.0,103,101,1,0,1,0,1,0,0,0,0,0,69,1,2
David Mokwa,FRA,"DF,FW",Hoffenheim,20,2004,0.2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
Steve Mounié,BEN,"FW,MF",Augsburg,29,1994,3.9,110,108,2,0,0,0,3,1,0,0,0,0,69,0,6
Nordi Mukiele,FRA,DF,Leverkusen,26,1997,10.0,607,527,79,12,0,1,13,67,0,0,0,0,488,1,15
Florian Müller,GER,GK,Freiburg,26,1997,8.4,326,243,81,24,0,1,0,0,0,0,0,0,206,2,0
Kevin Müller,GER,GK,Heidenheim,33,1991,32.7,1306,928,374,103,0,2,0,0,0,0,0,0,987,4,0
Marius Müller,GER,GK,Wolfsburg,31,1993,5.3,218,172,46,12,0,0,0,0,0,0,0,0,154,0,0
Thomas Müller,GER,"MF,FW",Bayern Munich,34,1989,13.6,631,599,30,7,8,3,46,10,0,0,0,0,473,2,16
Jamal Musiala,GER,MF,Bayern Munich,21,2003,20.0,942,914,23,2,14,2,8,6,7,0,0,0,778,5,33
Florent Muslija,KVX,"FW,MF",Freiburg,26,1998,1.9,98,87,11,3,1,0,14,2,6,3,2,0,71,0,1
Phillipp Mwene,AUT,DF,Mainz 05,30,1994,29.0,1272,1031,234,10,2,2,85,212,12,5,1,3,954,7,39
Joakim Mæhle,DEN,DF,Wolfsburg,27,1997,24.3,1205,1012,191,15,2,1,25,175,1,0,0,0,975,2,30
Nathan N'Goumou,CMR,FW,Gladbach,24,2000,9.2,265,255,9,0,1,0,22,8,0,0,0,0,195,1,7
Stanley N'Soki,FRA,DF,Hoffenheim,25,1999,14.5,838,784,51,16,0,4,1,22,0,0,0,0,719,3,8
Nikolas Nartey,DEN,MF,Stuttgart,24,2000,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Paul Nebel,GER,MF,Mainz 05,21,2002,26.1,1167,1115,49,9,12,4,111,22,17,4,9,1,853,3,62
Kosta Nedeljković,SRB,DF,RB Leipzig,18,2005,5.3,238,194,42,1,0,0,17,41,0,0,0,0,194,2,2
Ivan Nekić,CRO,DF,Holstein Kiel,23,2000,0.8,42,40,2,0,0,0,0,2,0,0,0,0,32,0,2
David Nemeth,AUT,DF,St. Pauli,23,2001,23.7,1107,1040,64,36,0,3,7,1,0,0,0,0,957,3,14
Luca Netz,GER,DF,Gladbach,21,2003,10.8,528,449,78,10,0,0,16,68,0,0,0,0,428,1,12
Manuel Neuer,GER,GK,Bayern Munich,38,1986,22.0,924,843,80,24,1,1,0,0,0,0,0,0,795,1,1
Florian Neuhaus,GER,MF,Gladbach,27,1997,4.2,233,220,11,8,0,3,9,2,0,0,0,0,194,2,3
Moritz Nicolas,GER,GK,Gladbach,26,1997,18.2,794,693,101,41,0,1,0,0,0,0,0,0,669,0,1
Julian Niehues,GER,MF,Heidenheim,23,2001,1.7,84,81,3,1,1,1,0,2,0,0,0,0,66,0,1
Justin Njinmah,GER,"FW,MF",Werder Bremen,23,2000,10.6,243,234,8,0,1,1,19,6,0,0,0,0,150,1,16
Niels Nkounkou,FRA,"DF,MF",Eint Frankfurt,23,2000,4.2,235,199,34,8,1,1,23,26,0,0,0,0,162,2,10
Felix Nmecha,GER,MF,Dortmund,23,2000,16.8,903,889,12,12,4,9,6,0,0,0,0,0,794,2,12
Lukas Nmecha,GER,"FW,MF",Wolfsburg,25,1998,5.2,119,114,5,0,2,0,6,1,0,0,0,0,76,0,9
Arnaud Nordin,FRA,"DF,MF",Mainz 05,26,1998,0.9,48,39,9,2,0,1,9,6,1,0,1,0,34,0,2
Alexander Nübel,GER,GK,Stuttgart,27,1996,34.0,1311,1097,208,86,0,2,0,0,0,0,0,0,1009,6,1
Antonio Nusa,NOR,"MF,DF",RB Leipzig,19,2005,17.3,566,534,28,10,8,1,35,17,1,0,1,0,420,4,16
David Odogu,GER,DF,Wolfsburg,18,2006,2.2,99,97,2,0,0,0,0,0,0,0,0,0,87,0,0
Tim Oermann,GER,DF,Bochum,20,2003,24.6,936,844,87,11,1,2,14,74,0,0,0,0,771,5,16
Ifechukwu Ogbus,SUI,DF,Freiburg,18,2005,0.2,10,4,6,0,0,0,0,6,0,0,0,0,6,0,0
Finn Ole Becker,GER,MF,Hoffenheim,24,2000,7.4,383,378,5,3,0,1,8,1,1,0,0,0,316,0,3
Michael Olise,FRA,"FW,MF",Bayern Munich,22,2001,25.9,1585,1451,128,14,25,7,131,41,72,45,3,0,1290,6,44
Jonas Omlin,SUI,GK,Gladbach,30,1994,10.9,513,433,77,19,0,2,0,1,0,0,0,0,375,3,0
Karim Onisiwo,AUT,"MF,FW",Mainz 05,32,1992,1.2,24,22,2,0,0,0,2,0,0,0,0,0,15,0,1
Frank Onyeka,NGA,MF,Augsburg,26,1998,28.7,1019,975,40,12,2,1,20,13,2,1,0,0,852,4,25
Loïs Openda,BEL,"FW,MF",RB Leipzig,24,2000,27.3,591,564,24,4,2,6,27,3,0,0,0,0,377,3,36
Gift Orban,NGA,FW,Hoffenheim,22,2002,7.6,144,130,14,0,1,1,6,3,1,1,0,0,102,0,10
Willi Orban,HUN,DF,RB Leipzig,31,1992,24.7,1750,1686,55,43,0,2,5,4,0,0,0,0,1530,9,13
Ivan Ordets,UKR,DF,Bochum,32,1992,20.7,885,863,18,10,0,2,0,1,0,0,0,0,708,4,4
Patrick Osterhage,GER,MF,Freiburg,24,2000,25.2,1025,1005,18,15,0,4,20,2,0,0,0,0,858,2,24
Assan Ouedraogo,GER,MF,RB Leipzig,18,2006,0.6,20,19,0,0,0,0,1,0,0,0,0,0,15,1,1
Salih Özcan,TUR,MF,Wolfsburg,26,1998,3.9,216,201,15,10,3,2,8,0,4,1,3,0,164,0,5
Salih Özcan,TUR,MF,Dortmund,26,1998,4.3,250,239,9,6,1,0,3,0,0,0,0,0,194,2,1
Exequiel Palacios,ARG,MF,Leverkusen,25,1998,12.8,1023,992,30,13,11,2,4,7,1,0,0,0,922,1,15
João Palhinha,POR,MF,Bayern Munich,29,1995,7.5,552,544,7,7,0,3,2,0,0,0,0,0,510,1,3
Mats Pannewig,GER,MF,Bochum,19,2004,3.0,121,119,1,0,1,1,3,0,1,0,1,0,91,1,3
Kevin Paredes,USA,DF,Wolfsburg,21,2003,1.4,47,47,0,0,0,0,1,0,0,0,0,0,37,0,0
Felix Passlack,GER,"DF,MF",Bochum,26,1998,25.9,997,836,158,12,3,2,113,133,13,13,0,0,660,3,63
Aleksandar Pavlovic,GER,MF,Bayern Munich,20,2004,16.1,1541,1529,11,8,5,6,5,3,0,0,0,0,1437,1,9
Mads Pedersen,DEN,DF,Augsburg,27,1996,2.6,90,66,24,2,0,1,5,22,0,0,0,0,70,0,3
Jordan Pefok,USA,FW,Union Berlin,28,1996,10.1,191,179,11,0,0,1,0,1,0,0,0,0,132,1,3
Daniel Peretz,ISR,GK,Bayern Munich,24,2000,3.0,103,94,9,2,1,0,0,0,0,0,0,0,79,0,0
Noah Pesch,CRO,FW,Gladbach,19,2005,0.1,4,3,1,0,0,0,0,1,0,0,0,0,2,0,0
Luca Philipp,GER,GK,Hoffenheim,23,2000,6.0,194,135,58,22,0,0,0,0,0,0,0,0,123,1,0
Maximilian Philipp,GER,"MF,FW",Freiburg,30,1994,0.2,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1
Benedikt Pichler,AUT,FW,Holstein Kiel,27,1997,8.7,212,195,17,0,2,0,11,0,0,0,0,0,134,0,9
Amos Pieper,GER,DF,Werder Bremen,26,1998,16.6,932,837,92,27,2,13,4,10,0,0,0,0,790,3,7
Marvin Pieringer,GER,"FW,MF",Heidenheim,24,1999,24.5,552,531,19,1,5,1,11,4,0,0,0,0,363,2,22
Alassane Pléa,FRA,"MF,FW",Gladbach,31,1993,21.1,795,747,40,1,15,8,45,12,1,0,0,0,573,8,40
Finn Porath,GER,"DF,MF",Holstein Kiel,27,1997,21.9,731,590,136,19,0,4,84,96,9,5,1,0,489,5,27
Yussuf Poulsen,DEN,"FW,MF",RB Leipzig,30,1994,4.2,141,139,1,1,0,0,2,0,0,0,0,0,84,1,8
Alexander Prass,AUT,DF,Hoffenheim,23,2001,17.4,969,805,159,14,3,2,54,144,1,0,1,0,704,5,30
David Preu,GER,"MF,DF",Union Berlin,19,2004,1.3,37,29,8,0,0,0,4,8,0,0,0,0,20,0,1
Grischa Prömel,GER,MF,Hoffenheim,29,1995,1.9,95,89,6,4,0,0,2,1,0,0,0,0,80,0,1
Ivan Prtajin,CRO,FW,Union Berlin,28,1996,1.8,48,47,1,0,0,0,3,0,0,0,0,0,18,0,2
Tymoteusz Puchacz,POL,DF,Holstein Kiel,25,1999,4.4,195,148,47,6,0,1,37,28,13,4,8,0,137,0,6
Leopold Querfeld,AUT,DF,Union Berlin,20,2003,19.4,802,749,48,30,1,12,0,1,0,0,0,0,648,5,6
Grant Ranos,ARM,FW,Gladbach,21,2003,0.2,12,11,1,0,0,0,0,1,0,0,0,0,8,0,0
David Raum,GER,DF,RB Leipzig,26,1998,19.8,1212,925,281,46,1,5,188,177,58,27,24,0,841,6,32
Rocco Reitz,GER,MF,Gladbach,22,2002,20.3,878,845,29,22,10,3,22,4,0,0,0,0,684,4,22
Nicolai Remberg,GER,MF,Holstein Kiel,24,2000,26.9,970,951,17,15,2,9,8,2,0,0,0,0,756,2,16
Elvis Rexhbeçaj,KVX,MF,Augsburg,26,1997,19.8,670,588,79,27,5,5,71,10,29,12,14,0,469,3,37
Gio Reyna,USA,MF,Dortmund,21,2002,3.9,212,197,15,2,2,0,15,7,5,3,1,0,167,0,4
Fabian Rieder,SUI,"MF,FW",Stuttgart,22,2002,9.6,398,349,47,8,2,0,39,8,28,12,10,1,281,2,20
Lasse Rieß,GER,GK,Mainz 05,23,2001,2.0,84,68,16,4,0,0,0,0,0,0,0,0,53,0,0
Lars Ritzka,GER,"DF,MF",St. Pauli,26,1998,10.2,425,351,73,5,0,1,19,63,1,0,0,0,304,1,18
Mads Roerslev,DEN,DF,Wolfsburg,25,1999,3.3,174,148,26,2,0,0,7,24,0,0,0,0,146,0,6
Merlin Röhl,GER,"MF,FW",Freiburg,22,2002,10.7,250,247,2,0,0,0,12,1,0,0,0,0,190,1,12
Lasse Rosenboom,GER,DF,Holstein Kiel,22,2002,19.3,505,412,90,4,1,1,18,86,0,0,0,0,329,3,22
Max Rosenfelder,GER,DF,Freiburg,21,2003,13.9,675,622,51,11,0,0,9,30,0,0,0,0,576,2,18
Tom Rothe,GER,"DF,MF",Union Berlin,19,2004,18.6,803,618,182,5,1,4,46,177,0,0,0,0,547,3,36
Anthony Rouault,FRA,DF,Stuttgart,23,2001,13.5,874,843,30,18,1,0,1,3,0,0,0,0,787,1,3
Jérôme Roussillon,FRA,"DF,MF",Union Berlin,31,1993,1.5,71,51,20,3,0,1,10,17,0,0,0,0,45,0,3
Julian Ryerson,NOR,DF,Dortmund,26,1997,25.1,1447,1234,210,23,1,4,110,165,22,10,12,0,1234,3,31
Frederik Rønnow,DEN,GK,Union Berlin,31,1992,28.0,902,649,246,85,0,1,0,0,0,0,0,0,619,7,0
Elias Saad,TUN,"FW,MF",St. Pauli,24,1999,10.0,239,230,8,1,2,1,14,5,0,0,0,0,182,1,12
Marcel Sabitzer,AUT,MF,Dortmund,30,1994,18.0,858,812,44,22,4,3,23,13,0,0,0,0,728,2,15
Faik Sakar,GER,MF,RB Leipzig,16,2008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manolis Saliakas,GRE,"MF,DF",St. Pauli,27,1996,25.7,1334,1056,275,11,2,15,82,257,7,4,2,0,958,3,29
Roland Sallai,HUN,"FW,MF",Freiburg,27,1997,0.5,17,15,2,0,0,0,4,0,2,1,1,0,11,0,0
Diadie Samassékou,MLI,MF,Hoffenheim,28,1996,3.2,156,153,3,2,0,0,0,0,0,0,0,0,144,0,1
Philipp Sander,GER,MF,Gladbach,26,1998,15.6,754,721,32,16,4,2,22,9,7,4,3,0,610,1,15
James Sands,USA,"MF,DF",St. Pauli,24,2000,5.0,204,198,5,5,0,2,2,0,0,0,0,0,155,1,5
Leroy Sané,GER,FW,Bayern Munich,28,1996,18.2,909,865,42,3,5,2,51,8,15,6,0,0,750,2,28
Kaishu Sano,JPN,MF,Mainz 05,23,2000,33.8,1439,1423,11,7,0,7,11,4,0,0,0,0,1153,5,26
Kauã Santos,BRA,GK,Eint Frankfurt,21,2003,8.5,295,233,59,15,0,0,0,0,0,0,0,0,205,3,1
Joe Scally,USA,DF,Gladbach,21,2002,28.6,1559,1287,269,32,5,10,50,237,0,0,0,0,1300,3,34
András Schäfer,HUN,MF,Union Berlin,25,1999,17.0,563,534,26,2,0,1,17,5,3,2,0,0,414,3,19
Patrik Schick,CZE,FW,Leverkusen,28,1996,18.7,368,353,14,0,0,0,1,1,0,0,0,0,287,1,9
Stefan Schimmer,GER,"FW,MF",Heidenheim,30,1994,2.7,53,50,3,0,0,0,3,0,0,0,0,0,32,0,4
Xaver Schlager,AUT,MF,RB Leipzig,26,1997,2.0,98,94,3,3,1,1,1,0,0,0,0,0,85,1,0
Keven Schlotterbeck,GER,DF,Augsburg,27,1997,14.4,683,646,34,19,2,5,3,3,0,0,0,0,577,3,3
Nico Schlotterbeck,GER,DF,Dortmund,24,1999,22.0,2080,1941,136,47,3,21,14,29,5,5,0,0,1856,3,22
Romano Schmid,AUT,MF,Werder Bremen,24,2000,31.5,1663,1574,72,14,20,7,145,15,40,21,14,1,1239,17,39
Jan Schöppner,GER,MF,Heidenheim,25,1999,29.8,1042,1018,21,4,3,9,12,13,0,0,0,0,778,3,26
Marvin Schulz,GER,"MF,DF",Holstein Kiel,29,1995,3.4,164,140,23,13,0,0,12,0,10,4,3,0,128,1,0
Alexander Schwolow,GER,GK,Union Berlin,32,1992,6.0,207,156,50,10,0,0,0,0,0,0,0,0,148,1,1
Léo Scienza,BRA,"FW,MF",Heidenheim,25,1998,12.8,395,294,100,41,1,1,81,23,31,12,16,0,262,1,13
Nicolas Seiwald,AUT,"MF,DF",RB Leipzig,23,2001,23.2,1348,1272,70,36,8,3,46,7,26,8,15,0,1115,6,21
Benjamin Šeško,SVN,"FW,MF",RB Leipzig,21,2003,26.4,614,590,21,1,3,1,7,3,0,0,0,0,415,3,26
Armindo Sieb,GER,"FW,MF",Mainz 05,21,2003,8.5,195,185,8,0,1,0,6,2,0,0,0,0,136,2,6
Tim Siersleben,GER,DF,Heidenheim,24,2000,13.1,719,672,43,12,0,6,10,22,0,0,0,0,581,4,7
Kiliann Sildillia,FRA,DF,Freiburg,22,2002,8.9,459,374,83,5,0,1,19,78,0,0,0,0,336,2,13
André Silva,POR,FW,Werder Bremen,28,1995,4.2,116,99,14,1,1,0,4,1,0,0,0,0,82,3,8
André Silva,POR,"FW,MF",RB Leipzig,28,1995,1.5,42,35,6,0,1,0,0,1,0,0,0,0,30,1,4
Mohamed Simakan,FRA,DF,RB Leipzig,24,2000,0.6,50,44,6,0,0,0,1,6,0,0,0,0,42,0,1
Xavi Simons,NED,MF,RB Leipzig,21,2003,23.9,1201,1061,132,40,23,4,79,9,58,20,20,1,944,8,25
Danel Sinani,LUX,"FW,MF",St. Pauli,27,1997,13.9,546,452,90,11,5,2,67,4,54,31,16,0,390,4,12
Tobias Sippel,GER,GK,Gladbach,36,1988,0.7,34,20,14,2,0,0,0,0,0,0,0,0,20,0,0
Ibrahima Sissoko,MLI,MF,Bochum,26,1997,29.0,1072,1059,11,3,4,3,21,4,0,0,0,0,804,2,28
Tim Skarke,GER,"FW,MF",Union Berlin,27,1996,12.9,347,338,8,1,0,2,29,3,0,0,0,0,243,1,15
Ellyes Skhiri,TUN,MF,Eint Frankfurt,29,1995,24.8,1303,1266,33,30,2,1,3,3,0,0,0,0,1153,4,20
Leo Skiri Østigård,NOR,DF,Hoffenheim,24,1999,10.3,577,549,27,12,0,1,2,0,0,0,0,0,484,1,2
Andreas Skov Olsen,DEN,"FW,MF",Wolfsburg,24,1999,5.9,270,251,19,2,0,4,29,8,9,9,0,0,217,0,6
Robert Skov,DEN,"DF,MF",Union Berlin,28,1996,9.5,463,353,107,22,2,1,61,60,25,12,13,0,305,3,10
Steven Skrzybski,GER,"MF,FW",Holstein Kiel,31,1992,14.7,446,408,37,8,5,2,31,5,7,3,2,0,312,1,13
Eric Smith,SWE,"DF,MF",St. Pauli,27,1997,31.4,1677,1461,209,143,4,8,102,4,59,20,23,1,1355,7,7
Anton Stach,GER,"MF,DF",Hoffenheim,25,1998,28.7,1537,1500,33,27,4,9,24,3,1,0,1,0,1270,4,26
Jens Stage,DEN,MF,Werder Bremen,27,1996,24.5,998,966,28,25,7,10,23,3,0,0,0,0,768,4,22
Josip Stanišić,CRO,DF,Bayern Munich,24,2000,9.7,782,717,65,18,1,12,11,42,0,0,0,0,716,0,4
Niklas Stark,GER,DF,Werder Bremen,29,1995,23.4,1283,1228,54,44,0,2,3,8,0,0,0,0,1098,1,8
Pascal Stenzel,GER,DF,Stuttgart,28,1996,3.2,218,177,41,4,0,3,25,22,15,6,5,1,181,0,3
Leonidas Stergiou,SUI,DF,Stuttgart,22,2002,9.5,534,451,80,5,1,0,13,75,0,0,0,0,440,3,9
Finley Stevens,WAL,DF,St. Pauli,21,2003,0.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0
Angelo Stiller,GER,MF,Stuttgart,23,2001,30.5,2540,2352,177,83,15,6,95,9,48,24,10,0,2219,11,15
Kevin Stöger,AUT,MF,Gladbach,30,1993,17.2,1117,940,167,59,13,12,116,16,67,28,29,0,847,10,23
Niklas Süle,GER,DF,Dortmund,28,1995,11.7,938,895,41,19,0,4,1,8,0,0,0,0,870,2,2
Mattias Svanberg,SWE,MF,Wolfsburg,25,1999,13.5,377,336,36,17,0,0,35,1,14,10,4,0,259,5,12
Daniel Svensson,SWE,"DF,FW",Dortmund,22,2002,8.7,497,412,85,10,0,3,36,56,19,15,0,0,394,0,12
Haris Tabakovic,BIH,FW,Hoffenheim,30,1994,9.1,213,203,7,0,0,0,4,0,0,0,0,0,134,3,5
