Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Diego Rico,ESP,DF,Getafe,32-303,1993,14.0,413,627,65.9,7032,3615,199,243,81.9,175,241,72.6,34,106,32.1,0,0.7,0.8,-0.7,8,64,8,5,60
Clemens Riedel,GER,DF,Espanyol,22-157,2003,5.8,259,286,90.6,5020,1934,89,96,92.7,137,142,96.5,32,46,69.6,1,0.0,0.1,1.0,1,14,3,1,15
Hugo Rincón,ESP,"DF,MF",Girona,22-330,2003,8.5,325,395,82.3,4746,1445,174,185,94.1,125,154,81.2,13,27,48.1,0,0.7,0.4,-0.7,6,17,7,1,24
Luis Rioja,ESP,"MF,FW",Valencia,32-068,1993,12.0,315,444,70.9,5473,1446,159,190,83.7,119,154,77.3,31,64,48.4,3,1.8,2.1,1.2,16,14,17,7,40
Rodrigo Riquelme,ESP,"FW,MF",Betis,25-265,2000,5.9,178,230,77.4,2519,674,114,126,90.5,48,64,75.0,9,17,52.9,1,1.6,1.0,-0.6,12,18,6,0,22
Mihailo Ristić,SRB,"DF,MF",Celta Vigo,30-053,1995,2.8,131,159,82.4,2250,572,50,51,98.0,74,85,87.1,6,15,40.0,0,0.1,0.0,-0.1,2,11,0,0,10
Joel Roca,ESP,"FW,MF",Girona,20-199,2005,8.3,160,206,77.7,2268,387,103,112,92.0,43,56,76.8,8,12,66.7,0,0.5,0.8,-0.5,7,8,9,0,18
Marc Roca,ESP,MF,Betis,29-027,1996,8.3,311,367,84.7,4847,1413,156,175,89.1,124,140,88.6,18,33,54.5,1,1.0,0.3,0.0,7,23,6,0,35
Álvaro Rodríguez,URU,FW,Elche,21-162,2004,8.4,136,198,68.7,1811,353,80,102,78.4,39,59,66.1,4,9,44.4,4,2.2,1.1,1.8,15,7,4,1,10
Damián Rodríguez,ESP,MF,Celta Vigo,22-281,2003,1.7,108,118,91.5,1846,409,41,44,93.2,60,64,93.8,4,5,80.0,0,0.1,0.1,-0.1,2,10,0,0,11
Dani Rodríguez,ESP,MF,Mallorca,37-200,1988,0.8,15,23,65.2,211,53,8,10,80.0,5,8,62.5,1,3,33.3,0,0.0,0.0,0.0,1,2,0,0,1
Javi Rodríguez,ESP,DF,Celta Vigo,22-180,2003,10.9,706,770,91.7,12139,3102,292,298,98.0,372,393,94.7,33,58,56.9,0,0.2,0.4,-0.2,6,59,5,0,63
Ricardo Rodríguez,SUI,DF,Betis,33-120,1992,7.5,287,352,81.5,4440,1923,153,164,93.3,103,126,81.7,19,43,44.2,1,0.4,0.2,0.6,4,17,5,4,22
Rodrygo,BRA,"FW,MF",Real Madrid,24-348,2001,6.2,253,298,84.9,3301,725,162,172,94.2,58,69,84.1,16,29,55.2,1,1.5,1.4,-0.5,12,17,5,0,19
Leo Román,ESP,GK,Mallorca,25-170,2000,12.0,263,393,66.9,8040,6580,47,47,100.0,116,117,99.1,99,227,43.6,0,0.0,0.0,0.0,0,9,0,0,1
Miguel Román,ESP,MF,Celta Vigo,22-362,2002,6.1,241,279,86.4,4423,1203,106,109,97.2,100,110,90.9,28,46,60.9,0,0.8,0.4,-0.8,7,25,0,0,20
Carlos Romero,ESP,DF,Espanyol,24-055,2001,15.6,451,604,74.7,7769,3151,213,241,88.4,186,252,73.8,40,72,55.6,2,1.7,1.8,0.3,12,35,13,7,35
Isaac Romero,ESP,FW,Sevilla,25-219,2000,8.0,116,160,72.5,1748,270,69,83,83.1,28,42,66.7,13,15,86.7,0,0.4,0.2,-0.4,4,8,1,0,11
Iván Romero,ESP,FW,Levante,24-257,2001,10.8,159,235,67.7,2260,454,87,108,80.6,47,71,66.2,10,19,52.6,0,1.0,0.9,-1.0,9,9,5,1,18
Salomón Rondón,VEN,FW,Oviedo,36-098,1989,11.5,149,211,70.6,2315,485,79,100,79.0,50,71,70.4,11,15,73.3,0,0.2,0.3,-0.2,5,16,2,0,18
Valentin Rosier,FRA,"DF,MF",Osasuna,29-126,1996,7.8,278,370,75.1,4006,1295,164,183,89.6,91,127,71.7,13,43,30.2,1,0.6,0.7,0.4,4,19,5,3,18
Rubén,ESP,"DF,MF",Espanyol,24-322,2001,3.6,147,201,73.1,2626,1086,66,71,93.0,67,87,77.0,12,34,35.3,0,0.1,0.2,-0.1,2,21,5,2,25
Antonio Rüdiger,GER,DF,Real Madrid,32-295,1993,5.7,369,399,92.5,6611,1988,146,152,96.1,196,204,96.1,24,39,61.5,0,0.2,0.2,-0.2,1,30,1,0,21
Javier Rueda Garcia,ESP,"MF,DF",Celta Vigo,23-229,2002,7.6,244,344,70.9,4330,1398,110,129,85.3,95,122,77.9,31,57,54.4,3,1.2,1.6,1.8,4,12,2,0,16
Matteo Ruggeri,ITA,DF,Atlético Madrid,23-165,2002,8.1,393,471,83.4,6288,1683,212,224,94.6,142,176,80.7,29,46,63.0,0,0.7,1.2,-0.7,8,26,13,10,33
Aitor Ruibal,ESP,"FW,DF",Betis,29-276,1996,7.9,229,290,79.0,3331,1299,121,131,92.4,77,100,77.0,13,33,39.4,0,0.7,1.0,-0.7,11,11,13,5,30
Abel Ruiz,ESP,"FW,MF",Girona,25-329,2000,0.4,6,12,50.0,124,21,3,7,42.9,2,3,66.7,1,1,100.0,0,0.0,0.2,0.0,0,1,0,0,0
Mathew Ryan,AUS,GK,Levante,33-259,1992,14.0,337,476,70.8,10283,7522,47,47,100.0,157,160,98.1,132,268,49.3,0,0.0,0.0,0.0,0,3,0,0,0
Umar Sadiq,NGA,FW,Real Sociedad,28-324,1997,1.7,15,23,65.2,191,39,7,10,70.0,6,9,66.7,0,0,,0,0.0,0.1,0.0,1,2,1,1,0
Jan Salas,ESP,MF,Mallorca,20-135,2005,0.2,6,10,60.0,183,92,1,2,50.0,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,3,1,0,4
Kike Salas,ESP,DF,Sevilla,23-244,2002,4.6,288,351,82.1,6274,2161,60,62,96.8,193,217,88.9,35,62,56.5,0,0.0,0.1,0.0,1,26,1,0,26
José Salinas,ESP,"DF,FW",Espanyol,25-084,2000,1.6,59,77,76.6,832,152,36,41,87.8,19,26,73.1,2,5,40.0,0,0.1,0.3,-0.1,3,2,4,1,8
Oihan Sancet,ESP,MF,Athletic Club,25-242,2000,9.8,248,307,80.8,3753,778,126,148,85.1,90,105,85.7,15,21,71.4,0,0.8,0.6,-0.8,14,28,11,0,43
Alexis Sánchez,CHI,"FW,MF",Sevilla,37-004,1988,6.8,167,234,71.4,2589,902,95,120,79.2,48,62,77.4,16,29,55.2,1,1.2,1.1,-0.2,14,16,11,1,30
Antonio Sánchez,ESP,"FW,MF",Mallorca,28-356,1997,5.9,147,181,81.2,2444,822,71,76,93.4,61,77,79.2,13,23,56.5,0,0.5,0.6,-0.5,4,12,4,1,17
Juanlu Sánchez,ESP,"DF,FW",Sevilla,22-130,2003,10.4,344,439,78.4,5418,1624,185,211,87.7,124,148,83.8,25,41,61.0,1,1.1,1.5,-0.1,10,19,13,6,26
Borja Sánchez Laborde,ESP,MF,Oviedo,29-300,1996,0.2,11,13,84.6,253,63,4,4,100.0,3,4,75.0,4,4,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Manu Sánchez,ESP,DF,Levante,25-121,2000,14.5,410,540,75.9,6513,1873,208,240,86.7,179,222,80.6,18,58,31.0,1,1.1,0.6,-0.1,10,21,11,6,42
Selton Sánchez,ESP,MF,Athletic Club,18-306,2007,1.5,30,45,66.7,548,55,15,19,78.9,11,17,64.7,4,5,80.0,0,0.1,0.0,-0.1,3,2,1,0,4
Álex Sancris,ESP,"MF,FW",Getafe,28-339,1997,6.3,112,203,55.2,1774,395,65,86,75.6,34,63,54.0,10,34,29.4,1,0.7,0.8,0.3,6,4,5,3,7
Maroan Sannadi,MAR,FW,Athletic Club,24-325,2001,2.9,46,65,70.8,617,100,24,33,72.7,15,17,88.2,2,3,66.7,0,0.6,0.1,-0.6,2,4,0,0,4
Baptiste Santamaria,FRA,MF,Valencia,30-289,1995,7.4,311,377,82.5,5359,1859,147,156,94.2,125,144,86.8,29,42,69.0,1,1.0,0.7,0.0,4,40,3,0,37
Yago Santiago,ESP,"MF,DF",Elche,22-252,2003,1.3,60,72,83.3,755,119,45,50,90.0,13,17,76.5,1,3,33.3,0,0.2,0.1,-0.2,2,0,3,1,3
Nicolás Serrano,ESP,FW,Athletic Club,22-293,2003,1.8,55,80,68.8,975,217,22,25,88.0,25,34,73.5,7,16,43.8,0,0.1,0.2,-0.1,2,5,2,2,7
Kwasi Sibo,GHA,MF,Oviedo,27-182,1998,4.6,154,176,87.5,2785,635,59,67,88.1,79,84,94.0,13,18,72.2,0,0.0,0.0,0.0,1,8,1,0,7
André Silva,POR,FW,Elche,30-047,1995,8.6,184,225,81.8,2470,505,111,127,87.4,62,74,83.8,2,4,50.0,0,1.1,0.7,-1.1,14,9,12,0,30
Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,23-005,2002,14.1,459,578,79.4,5864,1383,303,337,89.9,119,150,79.3,15,25,60.0,4,3.0,2.8,1.0,14,22,13,2,35
Unai Simón,ESP,GK,Athletic Club,28-195,1997,18.0,388,599,64.8,10601,8152,80,81,98.8,188,191,98.4,119,324,36.7,0,0.0,0.0,0.0,0,15,0,0,0
Antonio Sivera,ESP,GK,Alavés,29-134,1996,17.0,264,473,55.8,10293,9107,24,24,100.0,89,94,94.7,151,353,42.8,0,0.0,0.0,0.0,0,15,0,0,0
Alex Sola,ESP,FW,Getafe,26-197,1999,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Carlos Soler,ESP,MF,Real Sociedad,28-355,1997,8.5,336,401,83.8,5612,1804,177,198,89.4,120,134,89.6,34,59,57.6,1,0.8,1.0,0.2,15,45,11,3,55
Jhon Solis,COL,MF,Girona,21-081,2004,4.2,146,167,87.4,2247,509,75,85,88.2,63,65,96.9,5,11,45.5,0,0.0,0.1,0.0,1,14,1,0,12
Manor Solomon,ISR,MF,Villarreal,26-152,1999,1.7,44,60,73.3,621,204,28,30,93.3,13,21,61.9,2,6,33.3,1,0.3,0.4,0.7,2,2,2,1,7
Hugo Solozabal,ESP,MF,Getafe,22-319,2003,0.1,5,5,100.0,120,24,0,0,,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
David Soria,ESP,GK,Getafe,32-263,1993,17.0,237,524,45.2,10585,9369,8,8,100.0,52,53,98.1,176,455,38.7,0,0.0,0.1,0.0,1,21,0,0,0
Hugo Sotelo,ESP,MF,Celta Vigo,22-004,2003,8.6,519,593,87.5,9087,3140,221,235,94.0,245,266,92.1,42,70,60.0,1,1.2,1.3,-0.2,16,63,5,1,56
Djibril Sow,SUI,MF,Sevilla,28-320,1997,10.2,347,402,86.3,6089,1426,154,172,89.5,148,158,93.7,36,50,72.0,0,0.5,0.5,-0.5,6,34,2,0,47
Carl Starfelt,SWE,DF,Celta Vigo,30-205,1995,8.7,499,524,95.2,9250,2820,147,151,97.4,315,326,96.6,30,36,83.3,0,0.0,0.1,0.0,0,17,0,0,13
Orri Steinn Óskarsson,ISL,FW,Real Sociedad,21-116,2004,1.3,9,18,50.0,129,19,6,9,66.7,3,5,60.0,0,1,0.0,0,0.3,0.1,-0.3,1,0,0,0,1
Cristhian Stuani,URU,FW,Girona,39-072,1986,2.3,20,31,64.5,219,26,17,25,68.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,1
Denis Suárez,ESP,MF,Alavés,31-351,1994,9.1,456,533,85.6,6684,1984,262,282,92.9,151,169,89.3,25,46,54.3,0,1.1,0.9,-1.1,11,55,7,2,55
Gabriel Suazo,CHI,"DF,MF",Sevilla,28-136,1997,11.0,513,645,79.5,8537,3656,268,294,91.2,186,235,79.1,48,81,59.3,2,1.4,2.3,0.6,25,28,21,9,45
Luka Sučić,CRO,MF,Real Sociedad,23-106,2002,2.2,81,102,79.4,1336,297,34,39,87.2,31,34,91.2,10,16,62.5,0,0.2,0.1,-0.2,2,7,1,0,12
Williot Swedberg,SWE,"MF,FW",Celta Vigo,21-325,2004,4.9,71,93,76.3,1056,210,42,47,89.4,25,33,75.8,2,6,33.3,0,0.1,0.2,-0.1,1,5,4,0,10
Wojciech Szczęsny,POL,GK,Barcelona,35-249,1990,6.0,179,217,82.5,3857,2094,41,41,100.0,117,117,100.0,21,55,38.2,0,0.0,0.0,0.0,0,2,0,0,0
Alexander Sørloth,NOR,FW,Atlético Madrid,30-018,1995,9.0,119,195,61.0,1752,308,61,96,63.5,45,70,64.3,5,10,50.0,0,0.5,0.6,-0.5,7,14,3,1,11
César Tárrega,ESP,DF,Valencia,23-300,2002,16.0,736,853,86.3,13724,4640,257,280,91.8,414,448,92.4,59,110,53.6,0,0.1,0.1,-0.1,2,29,1,0,34
Aurélien Tchouaméni,FRA,MF,Real Madrid,25-330,2000,14.5,821,908,90.4,13568,4119,393,417,94.2,355,386,92.0,51,70,72.9,0,2.2,2.0,-2.2,13,106,10,1,79
Nahuel Tenaglia,ARG,DF,Alavés,29-305,1996,16.0,536,623,86.0,10658,4180,162,171,94.7,310,336,92.3,59,95,62.1,0,0.1,0.2,-0.1,3,29,0,0,36
Arnau Tenas,ESP,GK,Villarreal,24-207,2001,3.0,47,90,52.2,1319,979,11,11,100.0,22,23,95.7,14,56,25.0,0,0.0,0.0,0.0,0,2,0,0,0
Ramón Terrats,ESP,"MF,FW",Espanyol,25-066,2000,2.8,50,72,69.4,771,178,25,31,80.6,18,24,75.0,3,9,33.3,0,0.9,0.1,-0.9,3,3,1,0,3
Jeremy Toljan,GER,DF,Levante,31-137,1994,14.9,432,593,72.8,7599,3212,208,243,85.6,167,219,76.3,46,96,47.9,2,2.0,1.1,0.0,15,26,13,9,31
Pablo Torre,ESP,"MF,FW",Mallorca,22-264,2003,6.9,258,332,77.7,4691,1518,129,148,87.2,88,114,77.2,38,57,66.7,2,1.1,1.3,0.9,14,46,8,2,40
Jofre Torrents,ESP,DF,Barcelona,18-329,2007,0.6,37,44,84.1,583,133,21,21,100.0,15,19,78.9,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,1
Ferrán Torres,ESP,FW,Barcelona,25-297,2000,12.0,181,247,73.3,2292,373,116,146,79.5,45,61,73.8,5,9,55.6,1,1.4,1.0,-0.4,17,9,5,0,15
Lucas Torró,ESP,MF,Osasuna,31-157,1994,12.9,372,506,73.5,5662,1636,215,266,80.8,125,166,75.3,20,42,47.6,1,0.5,0.5,0.5,5,35,2,0,36
Óscar Trejo,ARG,MF,Rayo Vallecano,37-241,1988,0.5,39,49,79.6,568,232,18,21,85.7,17,19,89.5,1,5,20.0,0,0.1,0.3,-0.1,3,6,3,2,6
Viktor Tsyhankov,UKR,"MF,FW",Girona,28-038,1997,8.6,239,325,73.5,3492,880,142,163,87.1,72,96,75.0,14,39,35.9,2,1.5,1.5,0.5,15,14,5,1,18
Kareem Tunde,ESP,FW,Levante,20-126,2005,0.2,4,6,66.7,59,0,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Beñat Turrientes,ESP,MF,Real Sociedad,23-326,2002,3.1,98,116,84.5,1674,374,45,54,83.3,44,49,89.8,7,8,87.5,0,0.0,0.1,0.0,1,7,1,1,11
Christantus Uche,NGA,FW,Getafe,22-218,2003,3.0,29,46,63.0,358,89,21,24,87.5,5,14,35.7,1,2,50.0,1,0.4,0.5,0.6,4,0,1,0,4
Filip Ugrinic,SUI,MF,Valencia,26-352,1999,3.1,136,161,84.5,2258,668,69,77,89.6,50,57,87.7,14,20,70.0,2,0.5,0.4,1.5,3,19,1,0,21
Victor Valdepeñas,ESP,DF,Real Madrid,19-064,2006,0.9,36,41,87.8,573,87,21,23,91.3,11,12,91.7,3,4,75.0,0,0.0,0.0,0.0,1,1,1,1,2
Óscar Valentín,ESP,MF,Rayo Vallecano,31-125,1994,10.7,359,405,88.6,5584,1844,179,192,93.2,156,175,89.1,18,24,75.0,0,0.4,0.9,-0.4,2,42,1,0,53
Germán Valera,ESP,"DF,MF",Elche,23-282,2002,13.1,486,592,82.1,6883,2086,291,313,93.0,149,173,86.1,26,52,50.0,2,1.5,1.9,0.5,18,23,14,5,43
Martin Valjent,SVK,DF,Mallorca,30-012,1995,17.0,617,728,84.8,11509,4177,239,255,93.7,325,351,92.6,50,109,45.9,0,0.0,0.1,0.0,1,37,1,0,49
Álvaro Vallés,ESP,GK,Betis,28-151,1997,10.0,251,336,74.7,6378,4061,45,46,97.8,140,143,97.9,66,145,45.5,0,0.0,0.0,0.0,0,3,0,0,0
Federico Valverde,URU,"MF,DF",Real Madrid,27-154,1998,15.4,862,980,88.0,13900,3553,443,483,91.7,341,378,90.2,52,77,67.5,4,1.6,1.8,2.4,21,101,19,2,90
Vladyslav Vanat,UKR,FW,Girona,23-353,2002,11.1,122,166,73.5,1778,273,71,84,84.5,46,58,79.3,2,5,40.0,0,1.1,0.6,-1.1,7,6,5,1,10
Ruben Vargas,SUI,"FW,MF",Sevilla,27-140,1998,9.6,238,361,65.9,4003,1050,112,151,74.2,93,126,73.8,23,49,46.9,4,1.4,1.2,2.6,11,14,8,1,32
José Luis García Vayá,ESP,MF,Valencia,27-134,1998,12.7,694,823,84.3,12848,4085,273,303,90.1,322,353,91.2,81,142,57.0,0,1.0,1.4,-1.0,15,96,10,0,96
Jesus Vazquez,ESP,DF,Valencia,22-355,2003,5.2,191,231,82.7,2867,778,105,116,90.5,73,87,83.9,7,14,50.0,0,0.2,0.2,-0.2,4,13,1,0,18
Renato Veiga,POR,DF,Villarreal,22-147,2003,11.3,551,624,88.3,10406,3845,218,226,96.5,282,300,94.0,49,86,57.0,0,0.0,0.2,0.0,1,42,2,0,39
Unai Vencedor Paris,ESP,MF,Levante,25-038,2000,7.5,287,368,78.0,5236,1993,137,150,91.3,105,127,82.7,38,73,52.1,0,0.9,1.4,-0.9,9,44,7,5,32
Jozhua Vertrouwd,NED,DF,Rayo Vallecano,21-124,2004,2.3,101,109,92.7,1797,516,42,43,97.7,54,57,94.7,4,7,57.1,0,0.1,0.0,-0.1,2,1,0,0,1
Mikel Vesga,ESP,MF,Athletic Club,32-216,1993,2.7,113,143,79.0,2143,602,53,59,89.8,40,53,75.5,18,23,78.3,0,0.1,0.1,-0.1,1,19,1,0,23
Carlos Vicente,ESP,"MF,FW",Alavés,26-244,1999,10.6,316,451,70.1,4700,1297,187,217,86.2,105,135,77.8,17,54,31.5,0,2.2,1.7,-2.2,18,13,13,10,19
Nacho Vidal,ESP,DF,Oviedo,30-333,1995,10.9,393,487,80.7,6658,1942,179,198,90.4,177,212,83.5,29,61,47.5,0,0.1,0.3,-0.1,2,10,5,0,19
Federico Viñas,URU,FW,Oviedo,27-176,1998,9.4,133,180,73.9,1964,511,83,105,79.0,39,50,78.0,7,10,70.0,0,1.3,1.3,-1.3,10,10,4,0,18
Jan Virgili,ESP,"FW,MF",Mallorca,19-150,2006,8.4,164,218,75.2,2360,399,95,123,77.2,62,75,82.7,4,8,50.0,4,2.3,1.0,1.7,18,5,6,2,16
Daniel Vivian,ESP,DF,Athletic Club,26-161,1999,15.3,634,754,84.1,12999,4773,195,215,90.7,346,380,91.1,89,146,61.0,0,0.4,0.3,-0.4,3,55,0,0,63
Odysseas Vlachodimos,GRE,GK,Sevilla,31-241,1994,13.0,332,475,69.9,9526,6426,53,53,100.0,161,161,100.0,114,253,45.1,0,0.0,0.0,0.0,0,6,0,0,0
Iñaki Williams,GHA,FW,Athletic Club,31-191,1994,8.8,126,198,63.6,1814,447,75,96,78.1,38,56,67.9,8,16,50.0,0,0.6,0.6,-0.6,7,10,6,2,15
Nico Williams,ESP,FW,Athletic Club,23-164,2002,10.8,254,357,71.1,3540,796,150,186,80.6,81,107,75.7,10,24,41.7,2,3.5,3.9,-1.5,22,10,19,4,29
Axel Witsel,BEL,MF,Girona,36-345,1989,12.8,570,632,90.2,8561,2678,314,338,92.9,216,233,92.7,20,29,69.0,0,0.2,0.3,-0.2,7,45,2,0,58
Lamine Yamal,ESP,FW,Barcelona,18-163,2007,13.0,585,751,77.9,7649,2171,374,413,90.6,151,211,71.6,21,53,39.6,7,5.0,4.4,2.0,31,37,40,6,69
Arsen Zakharyan,RUS,MF,Real Sociedad,22-211,2003,3.2,118,165,71.5,1955,686,61,69,88.4,39,46,84.8,13,29,44.8,0,0.8,0.8,-0.8,8,11,5,1,16
Bryan Zaragoza,ESP,"FW,MF",Celta Vigo,24-105,2001,9.1,195,295,66.1,3245,723,106,129,82.2,70,109,64.2,16,36,44.4,1,2.0,1.9,-1.0,14,13,11,4,21
Igor Zubeldia,ESP,DF,Real Sociedad,28-268,1997,14.0,612,703,87.1,10989,3677,215,228,94.3,364,393,92.6,26,67,38.8,1,0.7,0.4,0.3,5,39,0,0,48
