Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Kike Barja,ESP,"FW,MF",Osasuna,28-266,1997,1.8,0,1,0,0.0,0.55,0.0,0.0,,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,23-361,2001,10.9,3,20,7,35.0,1.84,0.64,0.15,0.43,19.3,1,0,0,1.6,1.6,0.08,1.4,1.4
Pablo Barrios,ESP,MF,Atlético Madrid,22-191,2003,14.5,1,17,5,29.4,1.18,0.35,0.06,0.2,22.9,0,0,0,1.5,1.5,0.09,-0.5,-0.5
Marc Bartra,ESP,DF,Betis,34-342,1991,12.1,1,5,3,60.0,0.41,0.25,0.2,0.33,23.7,0,0,0,0.2,0.2,0.03,0.8,0.8
Augusto Batalla,ARG,GK,Rayo Vallecano,29-237,1996,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Samu Becerra,ESP,"DF,MF",Rayo Vallecano,19-356,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sheraldo Becker,SUR,"MF,FW",Osasuna,30-317,1995,1.8,0,3,0,0.0,1.71,0.0,0.0,,16.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Donny van de Beek,NED,MF,Girona,28-249,1997,0.5,0,2,1,50.0,4.39,2.2,0.0,0.0,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Ismael Bekhoucha,MAR,DF,Getafe,21-033,2004,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Héctor Bellerín,ESP,DF,Betis,30-279,1995,11.2,0,3,3,100.0,0.27,0.27,0.0,0.0,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Jude Bellingham,ENG,MF,Real Madrid,22-177,2003,11.2,4,30,17,56.7,2.67,1.51,0.13,0.24,14.6,0,0,0,4.4,4.4,0.15,-0.4,-0.4
Fran Beltrán,ESP,MF,Celta Vigo,26-323,1999,5.9,0,6,1,16.7,1.02,0.17,0.0,0.0,21.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Lucas Beltrán,ARG,FW,Valencia,24-269,2001,6.2,1,15,5,33.3,2.41,0.8,0.07,0.2,15.1,0,0,0,1.5,1.5,0.1,-0.5,-0.5
Carlos Benavídez,URU,"MF,DF",Alavés,27-268,1998,0.6,0,1,1,100.0,1.76,1.76,0.0,0.0,15.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Iker Benito,ESP,"DF,FW",Osasuna,23-135,2002,1.7,1,2,1,50.0,1.2,0.6,0.5,1.0,25.1,0,0,0,0.6,0.6,0.3,0.4,0.4
Yuri Berchiche,ESP,DF,Athletic Club,35-316,1990,15.1,0,10,1,10.0,0.66,0.07,0.0,0.0,25.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Álex Berenguer,ESP,"FW,MF",Athletic Club,30-172,1995,13.3,2,24,14,58.3,1.8,1.05,0.08,0.14,15.7,0,0,0,2.7,2.7,0.11,-0.7,-0.7
Lucas Bergström,FIN,GK,Mallorca,23-109,2002,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Marc Bernal,ESP,MF,Barcelona,18-211,2007,1.4,0,1,0,0.0,0.71,0.0,0.0,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Pedro Bigas,ESP,DF,Elche,35-099,1990,11.9,0,3,1,33.3,0.25,0.08,0.0,0.0,17.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Antonio Blanco,ESP,MF,Alavés,25-153,2000,14.4,0,14,5,35.7,0.97,0.35,0.0,0.0,29.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5
Daley Blind,NED,DF,Girona,35-289,1990,13.6,0,1,0,0.0,0.07,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Adam Boayar,MAR,"MF,FW",Elche,20-071,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Adama Boiro,ESP,DF,Athletic Club,23-184,2002,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Rahim Bonkano,NIG,DF,Oviedo,23-356,2002,12.7,0,1,0,0.0,0.08,0.0,0.0,,36.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Lucas Boyé,ARG,"FW,MF",Alavés,29-298,1996,10.1,3,26,8,30.8,2.57,0.79,0.08,0.25,14.8,1,1,1,2.6,1.8,0.07,0.4,0.2
Enzo Boyomo,CMR,DF,Osasuna,24-077,2001,15.7,1,2,1,50.0,0.13,0.06,0.5,1.0,9.2,0,0,0,0.3,0.3,0.17,0.7,0.7
Josip Brekalo,CRO,FW,Oviedo,27-183,1998,4.5,0,6,2,33.3,1.32,0.44,0.0,0.0,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Abel Bretones,ESP,"DF,MF",Osasuna,25-124,2000,14.8,1,11,3,27.3,0.74,0.2,0.09,0.33,20.2,0,0,0,0.6,0.6,0.06,0.4,0.4
Brugui,ESP,"MF,FW",Levante,29-049,1996,10.0,0,18,5,27.8,1.81,0.5,0.0,0.0,13.5,0,0,0,1.9,1.8,0.1,-1.9,-1.8
Tajon Buchanan,CAN,"MF,DF",Villarreal,26-318,1999,11.0,5,13,7,53.8,1.19,0.64,0.38,0.71,15.6,0,0,0,1.2,1.2,0.09,3.8,3.8
Ante Budimir,CRO,FW,Osasuna,34-154,1991,13.6,6,36,15,41.7,2.65,1.1,0.08,0.2,14.1,0,3,4,7.2,4.0,0.11,-1.2,-1.0
Manu Bueno,ESP,MF,Sevilla,21-149,2004,0.7,0,1,0,0.0,1.43,0.0,0.0,,18.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Jorge Cabello,ESP,DF,Levante,21-242,2004,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Leandro Cabrera,URU,DF,Espanyol,34-189,1991,16.0,2,16,6,37.5,1.0,0.37,0.13,0.33,10.2,0,0,0,1.4,1.4,0.09,0.6,0.6
Calebe,BRA,"MF,DF",Alavés,25-237,2000,5.5,0,3,0,0.0,0.55,0.0,0.0,,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Fernando Calero,ESP,DF,Espanyol,30-100,1995,11.3,0,6,1,16.7,0.53,0.09,0.0,0.0,9.6,0,0,0,1.3,1.3,0.22,-1.3,-1.3
Duje Ćaleta-Car,CRO,DF,Real Sociedad,29-097,1996,9.1,0,6,1,16.7,0.66,0.11,0.0,0.0,8.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Dani Calvo,ESP,DF,Oviedo,31-266,1994,7.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Dawda Camara,MTN,FW,Girona,23-049,2002,0.8,0,2,1,50.0,2.5,1.25,0.0,0.0,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Eduardo Camavinga,FRA,MF,Real Madrid,23-043,2002,5.7,1,4,1,25.0,0.7,0.18,0.25,1.0,21.6,0,0,0,0.8,0.8,0.21,0.2,0.2
Sergio Camello,ESP,"FW,MF",Rayo Vallecano,24-316,2001,4.1,0,7,3,42.9,1.69,0.72,0.0,0.0,11.0,0,0,0,0.9,0.9,0.13,-0.9,-0.9
Sergi Cardona,ESP,DF,Villarreal,26-168,1999,10.2,0,8,3,37.5,0.78,0.29,0.0,0.0,12.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Fábio Cardoso,POR,DF,Sevilla,31-248,1994,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Johnny Cardoso,USA,MF,Atlético Madrid,24-094,2001,2.2,0,1,0,0.0,0.46,0.0,0.0,,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0
David Carmo,ANG,DF,Oviedo,26-157,1999,10.7,1,6,3,50.0,0.56,0.28,0.17,0.33,9.4,0,0,0,0.8,0.8,0.13,0.2,0.2
Carmona,ESP,DF,Sevilla,23-328,2002,14.1,1,8,2,25.0,0.57,0.14,0.13,0.5,21.9,0,0,0,0.3,0.3,0.04,0.7,0.7
Sergio Carreira,ESP,"MF,DF",Celta Vigo,25-071,2000,13.3,1,7,1,14.3,0.53,0.08,0.14,1.0,17.9,0,0,0,0.6,0.6,0.09,0.4,0.4
Gorka Carrera,ESP,FW,Real Sociedad,20-222,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Álvaro Carreras,ESP,DF,Real Madrid,22-275,2003,14.9,1,6,1,16.7,0.4,0.07,0.17,1.0,18.0,0,0,0,0.2,0.2,0.03,0.8,0.8
Dani Carvajal,ESP,DF,Real Madrid,33-346,1992,4.2,0,2,0,0.0,0.48,0.0,0.0,,10.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Marc Casado,ESP,MF,Barcelona,22-100,2003,6.1,0,7,0,0.0,1.15,0.0,0.0,,22.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Castrin,ESP,DF,Sevilla,22-356,2003,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,11.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Jonny Castro,ESP,DF,Alavés,31-295,1994,16.8,0,5,2,40.0,0.3,0.12,0.0,0.0,20.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Catena,ESP,DF,Osasuna,31-056,1994,16.0,2,11,2,18.2,0.69,0.12,0.18,1.0,10.1,0,0,0,1.6,1.6,0.14,0.4,0.4
Santi Cazorla,ESP,"MF,FW",Oviedo,41-010,1984,4.8,0,5,0,0.0,1.04,0.0,0.0,,22.7,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Dani Ceballos,ESP,MF,Real Madrid,29-138,1996,4.0,0,2,0,0.0,0.5,0.0,0.0,,27.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Ilyas Chaira,MAR,"FW,MF",Oviedo,24-324,2001,9.6,0,19,8,42.1,1.97,0.83,0.0,0.0,19.2,0,0,0,1.9,1.9,0.1,-1.9,-1.9
Pep Chavarría,ESP,DF,Rayo Vallecano,27-257,1998,16.2,1,11,2,18.2,0.68,0.12,0.09,0.5,25.8,0,0,0,0.4,0.4,0.03,0.6,0.6
Andreas Christensen,DEN,DF,Barcelona,29-257,1996,4.2,0,2,0,0.0,0.47,0.0,0.0,,12.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Víctor Chust,ESP,DF,Elche,25-293,2000,9.6,0,3,0,0.0,0.31,0.0,0.0,,9.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Pathé Ciss,SEN,"MF,DF",Rayo Vallecano,31-282,1994,10.7,0,9,4,44.4,0.84,0.37,0.0,0.0,17.1,0,0,0,1.3,1.3,0.15,-1.3,-1.3
Santiago Colombatto,ARG,MF,Oviedo,28-340,1997,10.9,0,8,2,25.0,0.73,0.18,0.0,0.0,22.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Eray Cömert,SUI,DF,Valencia,27-322,1998,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Santi Comesaña,ESP,MF,Villarreal,29-079,1996,11.8,2,16,4,25.0,1.35,0.34,0.13,0.5,14.2,0,0,0,2.6,2.6,0.16,-0.6,-0.6
Copete,ESP,DF,Valencia,26-074,1999,12.8,0,8,0,0.0,0.63,0.0,0.0,,11.1,0,0,0,1.4,1.4,0.17,-1.4,-1.4
Thierry Correia,POR,DF,Valencia,26-289,1999,9.6,0,3,1,33.3,0.31,0.1,0.0,0.0,17.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Coba da Costa,ESP,"MF,FW",Getafe,23-150,2002,3.5,0,5,1,20.0,1.42,0.28,0.0,0.0,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Samu Costa,POR,MF,Mallorca,25-026,2000,11.6,3,14,4,28.6,1.21,0.35,0.21,0.75,19.6,0,0,0,0.6,0.6,0.04,2.4,2.4
David Costas,ESP,DF,Oviedo,30-272,1995,10.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Thibaut Courtois,BEL,GK,Real Madrid,33-226,1992,18.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Cruz Armada,ESP,DF,Osasuna,33-148,1992,6.4,0,1,0,0.0,0.16,0.0,0.0,,5.7,0,0,0,0.4,0.4,0.39,-0.4,-0.4
Pau Cubarsí,ESP,DF,Barcelona,18-335,2007,13.4,0,6,0,0.0,0.45,0.0,0.0,,19.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Cucho,COL,FW,Betis,26-247,1999,16.4,7,49,13,26.5,2.99,0.79,0.12,0.46,15.9,1,1,1,6.4,5.6,0.11,0.6,0.4
Pablo Cuñat,ESP,GK,Levante,23-239,2002,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Arnaut Danjuma,NED,"FW,MF",Valencia,28-326,1997,11.9,3,25,10,40.0,2.1,0.84,0.12,0.3,17.8,0,0,1,3.7,2.9,0.12,-0.7,0.1
Sergi Darder,ESP,"MF,FW",Mallorca,32-001,1993,13.6,0,18,5,27.8,1.32,0.37,0.0,0.0,22.8,1,0,0,1.2,1.2,0.06,-1.2,-1.2
Davinchi,ESP,DF,Getafe,18-068,2007,4.8,0,3,1,33.3,0.63,0.21,0.0,0.0,17.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Leander Dendoncker,BEL,MF,Oviedo,30-252,1995,14.3,1,9,4,44.4,0.63,0.28,0.11,0.25,15.4,0,0,0,0.8,0.8,0.09,0.2,0.2
Nelson Deossa,COL,MF,Betis,25-320,2000,4.0,0,6,0,0.0,1.49,0.0,0.0,,23.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Bambo Diaby,SEN,DF,Elche,28-006,1997,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mouctar Diakhaby,GUI,DF,Valencia,29-004,1996,5.0,1,4,3,75.0,0.79,0.6,0.25,0.33,8.7,0,0,0,0.5,0.5,0.13,0.5,0.5
Grady Diangana,COD,"MF,FW",Elche,27-248,1998,3.3,0,5,0,0.0,1.52,0.0,0.0,,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Moussa Diarra,MLI,DF,Alavés,25-043,2000,2.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Brahim Díaz,MAR,"FW,MF",Real Madrid,26-142,1999,3.5,0,5,1,20.0,1.41,0.28,0.0,0.0,13.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Pedro Díaz,ESP,"MF,FW",Rayo Vallecano,27-201,1998,9.2,0,20,3,15.0,2.18,0.33,0.0,0.0,27.0,0,0,0,0.7,0.7,0.03,-0.7,-0.7
Matías Dituro,ARG,GK,Elche,38-229,1987,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Djené,TOG,"DF,MF",Getafe,33-357,1991,13.6,0,4,0,0.0,0.29,0.0,0.0,,18.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marko Dmitrović,SRB,GK,Espanyol,33-333,1992,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tyrhys Dolan,ENG,"FW,MF",Espanyol,23-360,2001,12.7,0,17,6,35.3,1.34,0.47,0.0,0.0,18.7,0,0,0,1.2,1.2,0.07,-1.2,-1.2
Marc Domenech,ESP,"FW,MF",Mallorca,19-356,2006,2.4,0,3,0,0.0,1.26,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Carlos Dominguez,ESP,DF,Celta Vigo,24-315,2001,4.8,0,1,0,0.0,0.21,0.0,0.0,,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0
John Donald,ESP,"DF,MF",Elche,25-115,2000,3.4,1,4,2,50.0,1.19,0.59,0.25,0.5,14.3,0,0,0,0.4,0.4,0.09,0.6,0.6
Domingos Duarte,POR,DF,Getafe,30-288,1995,14.0,0,6,1,16.7,0.43,0.07,0.0,0.0,8.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Pablo Durán,ESP,"FW,MF",Celta Vigo,24-212,2001,7.2,2,16,7,43.8,2.23,0.98,0.13,0.29,14.2,0,0,0,2.2,2.2,0.14,-0.2,-0.2
Hugo Duro,ESP,FW,Valencia,26-043,1999,11.0,6,20,8,40.0,1.81,0.73,0.3,0.75,10.6,0,0,0,3.9,3.9,0.19,2.1,2.1
Ovie Ejaria,ENG,MF,Oviedo,28-035,1997,2.0,0,3,1,33.3,1.5,0.5,0.0,0.0,21.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Chidera Ejuke,NGA,"FW,MF",Sevilla,27-355,1998,4.3,1,10,1,10.0,2.31,0.23,0.1,1.0,18.4,0,0,0,1.0,1.0,0.1,0.0,0.0
Unai Elgezabal,ESP,"DF,MF",Levante,32-242,1993,10.4,0,2,0,0.0,0.19,0.0,0.0,,5.2,0,0,0,0.6,0.6,0.32,-0.6,-0.6
Aritz Elustondo,ESP,DF,Real Sociedad,31-270,1994,3.7,0,2,1,50.0,0.53,0.27,0.0,0.0,7.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Endrick,BRA,FW,Real Madrid,19-155,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Aarón Escandell,ESP,GK,Oviedo,30-087,1995,17.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Carlos Espí,ESP,FW,Levante,20-152,2005,1.1,0,1,0,0.0,0.93,0.0,0.0,,14.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Alfonso Espino,URU,"FW,DF",Rayo Vallecano,33-352,1992,3.9,1,4,3,75.0,1.03,0.78,0.25,0.33,15.6,0,0,0,1.0,1.0,0.24,0.0,0.0
Marco Esteban,ESP,DF,Oviedo,19-356,2006,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Karl Etta Eyong,CMR,FW,Villarreal,22-070,2003,2.8,1,7,3,42.9,2.46,1.05,0.14,0.33,12.4,0,0,0,0.9,0.9,0.13,0.1,0.1
