Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
1,Jones El-Abdellaoui,ma MAR,"FW,MF",Celta Vigo,19-345,2006,2.2,6,2.73,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2,Abdel Abqar,ma MAR,DF,Getafe,26-288,1999,7.7,4,0.52,3,0,0,0,1,0,1,0.13,1,0,0,0,0,0,Matches
3,David Affengruber,at AUT,DF,Elche,24-279,2001,15.3,13,0.85,13,0,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
4,Julen Agirrezabala,es ESP,GK,Valencia,24-362,2000,17.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
5,Lucien Agoume,fr FRA,MF,Sevilla,23-317,2002,11.6,22,1.89,21,0,0,0,0,1,3,0.26,3,0,0,0,0,0,Matches
6,Marc Aguado,es ESP,MF,Elche,25-304,2000,12.0,11,0.92,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
7,Pablo Agudín,es ESP,"MF,FW",Oviedo,18-045,2007,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8,Lucas Ahijado,es ESP,DF,Oviedo,30-327,1995,5.6,14,2.49,14,0,0,0,0,0,2,0.36,2,0,0,0,0,0,Matches
9,Joseph Aidoo,gh GHA,DF,Celta Vigo,30-085,1995,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
10,Ilias Akhomach,ma MAR,"MF,FW",Villarreal,21-251,2004,2.1,9,4.33,4,2,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
11,Adams Akor,ng NGA,FW,Sevilla,25-328,2000,9.5,11,1.16,8,0,1,2,0,0,1,0.11,1,0,0,0,0,0,Matches
12,David Alaba,at AUT,DF,Real Madrid,33-182,1992,0.6,1,1.58,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
13,Alexandre Alemão,br BRA,FW,Rayo Vallecano,27-266,1998,6.2,5,0.81,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
14,Carles Aleñá,es ESP,"MF,FW",Alavés,27-352,1998,10.2,30,2.95,20,7,1,0,2,0,3,0.29,3,0,0,0,0,0,Matches
15,Trent Alexander-Arnold,eng ENG,DF,Real Madrid,27-077,1998,4.4,15,3.44,11,4,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
16,Alfon,es ESP,"FW,DF",Sevilla,26-233,1999,3.5,12,3.46,9,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
17,Thiago Almada,ar ARG,"MF,FW",Atlético Madrid,24-241,2001,4.8,15,3.12,12,0,2,1,0,0,3,0.62,2,0,0,1,0,0,Matches
18,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Valencia,25-207,2000,7.1,29,4.08,21,4,0,3,0,1,3,0.42,2,0,0,1,0,0,Matches
19,Marcos Alonso,es ESP,DF,Celta Vigo,34-360,1990,12.9,12,0.93,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
20,Adrià Altimira,es ESP,DF,Villarreal,24-270,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
21,Sergi Altimira,es ESP,MF,Betis,24-120,2001,6.0,8,1.33,7,0,0,0,0,1,1,0.17,1,0,0,0,0,0,Matches
22,Carlos Álvarez,es ESP,"MF,FW",Levante,22-139,2003,12.4,48,3.86,35,8,0,1,4,0,4,0.32,2,0,0,0,2,0,Matches
23,Hugo Álvarez,es ESP,"FW,MF",Celta Vigo,22-174,2003,4.0,10,2.49,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
24,Julián Álvarez,ar ARG,FW,Atlético Madrid,25-326,2000,14.6,61,4.18,43,10,3,2,3,0,5,0.34,3,0,0,1,1,0,Matches
25,Sofyan Amrabat,ma MAR,MF,Betis,29-124,1996,6.7,14,2.09,12,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
26,Miguel Ángel Rubio,es ESP,DF,Espanyol,27-287,1998,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
27,Miguel Ángel Sierra,es ESP,"FW,MF",Sevilla,21-162,2004,0.3,1,3.46,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
28,Antoniu,es ESP,"FW,MF",Espanyol,23-109,2002,1.0,6,6.28,5,0,0,1,0,0,1,1.05,1,0,0,0,0,0,Matches
29,Antony,br BRA,FW,Betis,25-302,2000,11.1,58,5.24,46,3,1,3,3,2,5,0.45,4,0,0,1,0,0,Matches
30,Mauro Arambarri,uy URU,MF,Getafe,30-084,1995,16.6,33,1.98,23,0,0,6,3,1,1,0.06,0,0,0,1,0,0,Matches
31,Jon Aramburu,ve VEN,DF,Real Sociedad,23-153,2002,14.0,18,1.28,15,2,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
32,Juan Arango,ve VEN,FW,Girona,19-205,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
33,Ronald Araújo,uy URU,DF,Barcelona,26-291,1999,7.2,6,0.83,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
34,Jesús Areso,es ESP,DF,Athletic Club,26-174,1999,10.8,22,2.03,21,1,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
35,Iñigo Arguibide,es ESP,DF,Osasuna,20-248,2005,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
36,Kervin Arriaga,hn HON,MF,Levante,27-352,1998,9.0,10,1.11,6,2,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
37,Takuma Asano,jp JPN,"FW,MF",Mallorca,31-043,1994,3.8,8,2.13,5,0,0,2,1,0,1,0.27,1,0,0,0,0,0,Matches
38,Raúl Asencio,es ESP,DF,Real Madrid,22-313,2003,8.5,9,1.06,9,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
39,Iago Aspas,es ESP,"FW,MF",Celta Vigo,38-144,1987,7.3,32,4.36,27,3,0,0,1,1,3,0.41,2,0,0,0,1,0,Matches
40,Yaser Asprilla,co COL,"FW,MF",Girona,22-034,2003,6.6,21,3.19,14,4,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
41,Lander Astiazaran,es ESP,MF,Real Sociedad,19-260,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
42,Ezequiel Ávila,ar ARG,"FW,MF",Betis,31-320,1994,0.6,2,3.60,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
43,César Azpilicueta,es ESP,DF,Sevilla,36-117,1989,7.5,8,1.06,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
44,Alex Baena,es ESP,"MF,FW",Atlético Madrid,24-156,2001,6.1,29,4.74,21,7,0,1,0,0,3,0.49,3,0,0,0,0,0,Matches
