Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
53,Marc Bartra,es ESP,DF,Betis,34-342,1991,12.1,1,5,3,60.0,0.41,0.25,0.20,0.33,23.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
54,Augusto Batalla,ar ARG,GK,Rayo Vallecano,29-237,1996,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
55,Samu Becerra,es ESP,"DF,MF",Rayo Vallecano,19-356,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
56,Sheraldo Becker,sr SUR,"MF,FW",Osasuna,30-317,1995,1.8,0,3,0,0.0,1.71,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
57,Donny van de Beek,nl NED,MF,Girona,28-249,1997,0.5,0,2,1,50.0,4.39,2.20,0.00,0.00,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
58,Ismael Bekhoucha,ma MAR,DF,Getafe,21-033,2004,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
59,Héctor Bellerín,es ESP,DF,Betis,30-279,1995,11.2,0,3,3,100.0,0.27,0.27,0.00,0.00,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
60,Jude Bellingham,eng ENG,MF,Real Madrid,22-177,2003,11.2,4,30,17,56.7,2.67,1.51,0.13,0.24,14.6,0,0,0,4.4,4.4,0.15,-0.4,-0.4,Matches
61,Fran Beltrán,es ESP,MF,Celta Vigo,26-323,1999,5.9,0,6,1,16.7,1.02,0.17,0.00,0.00,21.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
62,Lucas Beltrán,ar ARG,FW,Valencia,24-269,2001,6.2,1,15,5,33.3,2.41,0.80,0.07,0.20,15.1,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Matches
63,Carlos Benavídez,uy URU,"MF,DF",Alavés,27-268,1998,0.6,0,1,1,100.0,1.76,1.76,0.00,0.00,15.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
64,Iker Benito,es ESP,"DF,FW",Osasuna,23-135,2002,1.7,1,2,1,50.0,1.20,0.60,0.50,1.00,25.1,0,0,0,0.6,0.6,0.30,+0.4,+0.4,Matches
65,Yuri Berchiche,es ESP,DF,Athletic Club,35-316,1990,15.1,0,10,1,10.0,0.66,0.07,0.00,0.00,25.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
66,Álex Berenguer,es ESP,"FW,MF",Athletic Club,30-172,1995,13.3,2,24,14,58.3,1.80,1.05,0.08,0.14,15.7,0,0,0,2.7,2.7,0.11,-0.7,-0.7,Matches
67,Lucas Bergström,fi FIN,GK,Mallorca,23-109,2002,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
68,Marc Bernal,es ESP,MF,Barcelona,18-211,2007,1.4,0,1,0,0.0,0.71,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
69,Pedro Bigas,es ESP,DF,Elche,35-099,1990,11.9,0,3,1,33.3,0.25,0.08,0.00,0.00,17.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
70,Antonio Blanco,es ESP,MF,Alavés,25-153,2000,14.4,0,14,5,35.7,0.97,0.35,0.00,0.00,29.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
71,Daley Blind,nl NED,DF,Girona,35-289,1990,13.6,0,1,0,0.0,0.07,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
72,Adam Boayar,ma MAR,"MF,FW",Elche,20-071,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
73,Adama Boiro,es ESP,DF,Athletic Club,23-184,2002,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74,Rahim Bonkano,ne NIG,DF,Oviedo,23-356,2002,12.7,0,1,0,0.0,0.08,0.00,0.00,,36.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
75,Lucas Boyé,ar ARG,"FW,MF",Alavés,29-298,1996,10.1,3,26,8,30.8,2.57,0.79,0.08,0.25,14.8,1,1,1,2.6,1.8,0.07,+0.4,+0.2,Matches
76,Enzo Boyomo,cm CMR,DF,Osasuna,24-077,2001,15.7,1,2,1,50.0,0.13,0.06,0.50,1.00,9.2,0,0,0,0.3,0.3,0.17,+0.7,+0.7,Matches
77,Josip Brekalo,hr CRO,FW,Oviedo,27-183,1998,4.5,0,6,2,33.3,1.32,0.44,0.00,0.00,23.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
78,Abel Bretones,es ESP,"DF,MF",Osasuna,25-124,2000,14.8,1,11,3,27.3,0.74,0.20,0.09,0.33,20.2,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
79,Brugui,es ESP,"MF,FW",Levante,29-049,1996,10.0,0,18,5,27.8,1.81,0.50,0.00,0.00,13.5,0,0,0,1.9,1.8,0.10,-1.9,-1.8,Matches
80,Tajon Buchanan,ca CAN,"MF,DF",Villarreal,26-318,1999,11.0,5,13,7,53.8,1.19,0.64,0.38,0.71,15.6,0,0,0,1.2,1.2,0.09,+3.8,+3.8,Matches
81,Ante Budimir,hr CRO,FW,Osasuna,34-154,1991,13.6,6,36,15,41.7,2.65,1.10,0.08,0.20,14.1,0,3,4,7.2,4.0,0.11,-1.2,-1.0,Matches
82,Manu Bueno,es ESP,MF,Sevilla,21-149,2004,0.7,0,1,0,0.0,1.43,0.00,0.00,,18.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
83,Jorge Cabello,es ESP,DF,Levante,21-242,2004,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
84,Leandro Cabrera,uy URU,DF,Espanyol,34-189,1991,16.0,2,16,6,37.5,1.00,0.37,0.13,0.33,10.2,0,0,0,1.4,1.4,0.09,+0.6,+0.6,Matches
85,Calebe,br BRA,"MF,DF",Alavés,25-237,2000,5.5,0,3,0,0.0,0.55,0.00,0.00,,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
86,Fernando Calero,es ESP,DF,Espanyol,30-100,1995,11.3,0,6,1,16.7,0.53,0.09,0.00,0.00,9.6,0,0,0,1.3,1.3,0.22,-1.3,-1.3,Matches
87,Duje Ćaleta-Car,hr CRO,DF,Real Sociedad,29-097,1996,9.1,0,6,1,16.7,0.66,0.11,0.00,0.00,8.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
88,Dani Calvo,es ESP,DF,Oviedo,31-266,1994,7.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
89,Dawda Camara,mr MTN,FW,Girona,23-049,2002,0.8,0,2,1,50.0,2.50,1.25,0.00,0.00,11.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
90,Eduardo Camavinga,fr FRA,MF,Real Madrid,23-043,2002,5.7,1,4,1,25.0,0.70,0.18,0.25,1.00,21.6,0,0,0,0.8,0.8,0.21,+0.2,+0.2,Matches
91,Sergio Camello,es ESP,"FW,MF",Rayo Vallecano,24-316,2001,4.1,0,7,3,42.9,1.69,0.72,0.00,0.00,11.0,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Matches
92,Sergi Cardona,es ESP,DF,Villarreal,26-168,1999,10.2,0,8,3,37.5,0.78,0.29,0.00,0.00,12.9,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
93,Fábio Cardoso,pt POR,DF,Sevilla,31-248,1994,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
94,Johnny Cardoso,us USA,MF,Atlético Madrid,24-094,2001,2.2,0,1,0,0.0,0.46,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
95,David Carmo,ao ANG,DF,Oviedo,26-157,1999,10.7,1,6,3,50.0,0.56,0.28,0.17,0.33,9.4,0,0,0,0.8,0.8,0.13,+0.2,+0.2,Matches
96,Carmona,es ESP,DF,Sevilla,23-328,2002,14.1,1,8,2,25.0,0.57,0.14,0.13,0.50,21.9,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
97,Sergio Carreira,es ESP,"MF,DF",Celta Vigo,25-071,2000,13.3,1,7,1,14.3,0.53,0.08,0.14,1.00,17.9,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
98,Gorka Carrera,es ESP,FW,Real Sociedad,20-222,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
99,Álvaro Carreras,es ESP,DF,Real Madrid,22-275,2003,14.9,1,6,1,16.7,0.40,0.07,0.17,1.00,18.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
100,Dani Carvajal,es ESP,DF,Real Madrid,33-346,1992,4.2,0,2,0,0.0,0.48,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
101,Marc Casado,es ESP,MF,Barcelona,22-100,2003,6.1,0,7,0,0.0,1.15,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
102,Castrin,es ESP,DF,Sevilla,22-356,2003,6.7,0,4,1,25.0,0.60,0.15,0.00,0.00,11.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
103,Jonny Castro,es ESP,DF,Alavés,31-295,1994,16.8,0,5,2,40.0,0.30,0.12,0.00,0.00,20.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
104,Catena,es ESP,DF,Osasuna,31-056,1994,16.0,2,11,2,18.2,0.69,0.12,0.18,1.00,10.1,0,0,0,1.6,1.6,0.14,+0.4,+0.4,Matches
105,Santi Cazorla,es ESP,"MF,FW",Oviedo,41-010,1984,4.8,0,5,0,0.0,1.04,0.00,0.00,,22.7,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
106,Dani Ceballos,es ESP,MF,Real Madrid,29-138,1996,4.0,0,2,0,0.0,0.50,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
107,Ilyas Chaira,ma MAR,"FW,MF",Oviedo,24-324,2001,9.6,0,19,8,42.1,1.97,0.83,0.00,0.00,19.2,0,0,0,1.9,1.9,0.10,-1.9,-1.9,Matches
108,Pep Chavarría,es ESP,DF,Rayo Vallecano,27-257,1998,16.2,1,11,2,18.2,0.68,0.12,0.09,0.50,25.8,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
109,Andreas Christensen,dk DEN,DF,Barcelona,29-257,1996,4.2,0,2,0,0.0,0.47,0.00,0.00,,12.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
110,Víctor Chust,es ESP,DF,Elche,25-293,2000,9.6,0,3,0,0.0,0.31,0.00,0.00,,9.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
111,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,31-282,1994,10.7,0,9,4,44.4,0.84,0.37,0.00,0.00,17.1,0,0,0,1.3,1.3,0.15,-1.3,-1.3,Matches
112,Santiago Colombatto,ar ARG,MF,Oviedo,28-340,1997,10.9,0,8,2,25.0,0.73,0.18,0.00,0.00,22.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
113,Eray Cömert,ch SUI,DF,Valencia,27-322,1998,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
114,Santi Comesaña,es ESP,MF,Villarreal,29-079,1996,11.8,2,16,4,25.0,1.35,0.34,0.13,0.50,14.2,0,0,0,2.6,2.6,0.16,-0.6,-0.6,Matches
115,Copete,es ESP,DF,Valencia,26-074,1999,12.8,0,8,0,0.0,0.63,0.00,0.00,,11.1,0,0,0,1.4,1.4,0.17,-1.4,-1.4,Matches
116,Thierry Correia,pt POR,DF,Valencia,26-289,1999,9.6,0,3,1,33.3,0.31,0.10,0.00,0.00,17.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
117,Coba da Costa,es ESP,"MF,FW",Getafe,23-150,2002,3.5,0,5,1,20.0,1.42,0.28,0.00,0.00,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
118,Samu Costa,pt POR,MF,Mallorca,25-026,2000,11.6,3,14,4,28.6,1.21,0.35,0.21,0.75,19.6,0,0,0,0.6,0.6,0.04,+2.4,+2.4,Matches
119,David Costas,es ESP,DF,Oviedo,30-272,1995,10.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
120,Thibaut Courtois,be BEL,GK,Real Madrid,33-226,1992,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
121,Juan Cruz Armada,es ESP,DF,Osasuna,33-148,1992,6.4,0,1,0,0.0,0.16,0.00,0.00,,5.7,0,0,0,0.4,0.4,0.39,-0.4,-0.4,Matches
122,Pau Cubarsí,es ESP,DF,Barcelona,18-335,2007,13.4,0,6,0,0.0,0.45,0.00,0.00,,19.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
123,Cucho,co COL,FW,Betis,26-247,1999,16.4,7,49,13,26.5,2.99,0.79,0.12,0.46,15.9,1,1,1,6.4,5.6,0.11,+0.6,+0.4,Matches
124,Pablo Cuñat,es ESP,GK,Levante,23-239,2002,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
125,Arnaut Danjuma,nl NED,"FW,MF",Valencia,28-326,1997,11.9,3,25,10,40.0,2.10,0.84,0.12,0.30,17.8,0,0,1,3.7,2.9,0.12,-0.7,+0.1,Matches
126,Sergi Darder,es ESP,"MF,FW",Mallorca,32-001,1993,13.6,0,18,5,27.8,1.32,0.37,0.00,0.00,22.8,1,0,0,1.2,1.2,0.06,-1.2,-1.2,Matches
127,Davinchi,es ESP,DF,Getafe,18-068,2007,4.8,0,3,1,33.3,0.63,0.21,0.00,0.00,17.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
128,Leander Dendoncker,be BEL,MF,Oviedo,30-252,1995,14.3,1,9,4,44.4,0.63,0.28,0.11,0.25,15.4,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
129,Nelson Deossa,co COL,MF,Betis,25-320,2000,4.0,0,6,0,0.0,1.49,0.00,0.00,,23.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
130,Bambo Diaby,sn SEN,DF,Elche,28-006,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
131,Mouctar Diakhaby,gn GUI,DF,Valencia,29-004,1996,5.0,1,4,3,75.0,0.79,0.60,0.25,0.33,8.7,0,0,0,0.5,0.5,0.13,+0.5,+0.5,Matches
132,Grady Diangana,cd COD,"MF,FW",Elche,27-248,1998,3.3,0,5,0,0.0,1.52,0.00,0.00,,24.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
133,Moussa Diarra,ml MLI,DF,Alavés,25-043,2000,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
134,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,26-142,1999,3.5,0,5,1,20.0,1.41,0.28,0.00,0.00,13.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
135,Pedro Díaz,es ESP,"MF,FW",Rayo Vallecano,27-201,1998,9.2,0,20,3,15.0,2.18,0.33,0.00,0.00,27.0,0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
136,Matías Dituro,ar ARG,GK,Elche,38-229,1987,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
137,Djené,tg TOG,"DF,MF",Getafe,33-357,1991,13.6,0,4,0,0.0,0.29,0.00,0.00,,18.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
138,Marko Dmitrović,rs SRB,GK,Espanyol,33-333,1992,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
139,Tyrhys Dolan,eng ENG,"FW,MF",Espanyol,23-360,2001,12.7,0,17,6,35.3,1.34,0.47,0.00,0.00,18.7,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
140,Marc Domenech,es ESP,"FW,MF",Mallorca,19-356,2006,2.4,0,3,0,0.0,1.26,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
