Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Álex Berenguer,ESP,"FW,MF",Athletic Club,30-172,1995,13.3,2,0,0,12,27,4,115,6,8,0,0,1,52,13,33,28.3
Lucas Bergström,FIN,GK,Mallorca,23-109,2002,5.0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,0,100.0
Marc Bernal,ESP,MF,Barcelona,18-211,2007,1.4,1,0,0,3,1,0,0,0,3,0,0,0,2,3,3,50.0
Pedro Bigas,ESP,DF,Elche,35-099,1990,11.9,1,0,0,11,11,0,14,16,13,0,0,0,44,17,9,65.4
Antonio Blanco,ESP,MF,Alavés,25-153,2000,14.4,5,0,0,28,16,2,14,27,22,0,0,0,100,16,14,53.3
Daley Blind,NED,DF,Girona,35-289,1990,13.6,1,0,0,7,5,0,5,18,14,0,1,0,48,17,16,51.5
Adam Boayar,MAR,"MF,FW",Elche,20-071,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Adama Boiro,ESP,DF,Athletic Club,23-184,2002,3.0,0,0,0,0,1,0,7,4,4,0,0,0,18,3,5,37.5
Rahim Bonkano,NIG,DF,Oviedo,23-356,2002,12.7,0,0,0,7,4,6,49,20,11,0,0,0,48,10,8,55.6
Lucas Boyé,ARG,"FW,MF",Alavés,29-298,1996,10.1,2,1,1,27,13,5,4,4,16,0,0,0,33,17,36,32.1
Enzo Boyomo,CMR,DF,Osasuna,24-077,2001,15.7,4,0,0,20,3,0,7,7,24,0,1,0,72,24,20,54.5
Josip Brekalo,CRO,FW,Oviedo,27-183,1998,4.5,1,0,0,5,4,0,20,3,5,0,1,0,22,0,3,0.0
Abel Bretones,ESP,"DF,MF",Osasuna,25-124,2000,14.8,5,1,0,12,16,1,20,14,9,1,0,0,55,11,4,73.3
Brugui,ESP,"MF,FW",Levante,29-049,1996,10.0,1,0,0,11,8,6,10,4,5,0,0,0,23,13,20,39.4
Tajon Buchanan,CAN,"MF,DF",Villarreal,26-318,1999,11.0,5,0,0,9,26,6,18,16,15,0,0,0,62,1,5,16.7
Ante Budimir,CRO,FW,Osasuna,34-154,1991,13.6,0,0,0,22,16,9,1,1,8,1,0,0,31,57,57,50.0
Manu Bueno,ESP,MF,Sevilla,21-149,2004,0.7,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,100.0
Jorge Cabello,ESP,DF,Levante,21-242,2004,4.0,1,0,0,3,3,0,0,0,4,0,0,0,5,6,8,42.9
Leandro Cabrera,URU,DF,Espanyol,34-189,1991,16.0,1,0,0,12,6,0,8,13,4,1,0,1,34,49,27,64.5
Calebe,BRA,"MF,DF",Alavés,25-237,2000,5.5,2,0,0,13,14,0,12,5,11,0,0,0,35,1,2,33.3
Fernando Calero,ESP,DF,Espanyol,30-100,1995,11.3,2,0,0,4,2,0,1,13,9,0,0,0,35,16,23,41.0
Duje Ćaleta-Car,CRO,DF,Real Sociedad,29-097,1996,9.1,3,0,0,12,4,1,0,10,6,0,0,0,33,31,12,72.1
Dani Calvo,ESP,DF,Oviedo,31-266,1994,7.8,3,0,0,6,3,0,1,5,6,0,0,0,15,19,7,73.1
Dawda Camara,MTN,FW,Girona,23-049,2002,0.8,0,0,0,2,0,0,0,1,0,0,0,0,1,1,4,20.0
Eduardo Camavinga,FRA,MF,Real Madrid,23-043,2002,5.7,0,0,0,8,11,0,1,4,12,0,0,0,25,5,4,55.6
Sergio Camello,ESP,"FW,MF",Rayo Vallecano,24-316,2001,4.1,2,1,0,3,8,1,1,2,2,0,0,0,19,2,4,33.3
Sergi Cardona,ESP,DF,Villarreal,26-168,1999,10.2,1,0,0,12,5,1,39,20,14,0,0,0,34,7,9,43.8
Fábio Cardoso,POR,DF,Sevilla,31-248,1994,2.4,0,0,0,9,0,0,0,3,3,0,1,0,6,5,5,50.0
Johnny Cardoso,USA,MF,Atlético Madrid,24-094,2001,2.2,2,0,0,5,3,0,2,3,3,0,0,0,7,5,4,55.6
David Carmo,ANG,DF,Oviedo,26-157,1999,10.7,6,1,1,14,3,0,0,11,6,0,0,0,27,41,13,75.9
Carmona,ESP,DF,Sevilla,23-328,2002,14.1,8,0,0,25,24,1,13,16,26,0,0,0,80,22,7,75.9
Sergio Carreira,ESP,"MF,DF",Celta Vigo,25-071,2000,13.3,1,0,0,10,18,0,13,13,11,0,1,0,51,5,12,29.4
Gorka Carrera,ESP,FW,Real Sociedad,20-222,2005,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Álvaro Carreras,ESP,DF,Real Madrid,22-275,2003,14.9,3,1,0,9,22,3,21,23,9,1,0,0,95,16,17,48.5
Dani Carvajal,ESP,DF,Real Madrid,33-346,1992,4.2,0,0,0,4,4,0,2,2,7,0,1,0,14,4,2,66.7
Marc Casado,ESP,MF,Barcelona,22-100,2003,6.1,0,0,0,16,9,0,1,5,1,0,0,0,24,3,2,60.0
Castrin,ESP,DF,Sevilla,22-356,2003,6.7,3,0,0,7,7,0,0,8,8,0,0,0,32,14,10,58.3
Jonny Castro,ESP,DF,Alavés,31-295,1994,16.8,3,0,0,19,13,0,15,25,24,0,0,0,91,15,12,55.6
Catena,ESP,DF,Osasuna,31-056,1994,16.0,6,0,0,26,8,2,1,17,16,0,0,0,54,43,30,58.9
Santi Cazorla,ESP,"MF,FW",Oviedo,41-010,1984,4.8,0,1,0,3,8,0,35,1,5,0,0,0,27,1,1,50.0
Dani Ceballos,ESP,MF,Real Madrid,29-138,1996,4.0,0,0,0,5,11,0,3,6,10,0,0,0,21,1,2,33.3
Ilyas Chaira,MAR,"FW,MF",Oviedo,24-324,2001,9.6,0,1,0,20,11,8,22,4,11,1,0,0,47,3,12,20.0
Pep Chavarría,ESP,DF,Rayo Vallecano,27-257,1998,16.2,4,0,0,19,24,1,54,18,16,0,2,0,79,14,14,50.0
Andreas Christensen,DEN,DF,Barcelona,29-257,1996,4.2,1,0,0,4,4,0,0,2,3,0,0,0,20,12,4,75.0
Víctor Chust,ESP,DF,Elche,25-293,2000,9.6,5,1,1,15,7,1,2,6,14,0,0,0,36,13,7,65.0
Pathé Ciss,SEN,"MF,DF",Rayo Vallecano,31-282,1994,10.7,3,1,0,12,4,1,0,15,13,0,0,0,66,14,13,51.9
Santiago Colombatto,ARG,MF,Oviedo,28-340,1997,10.9,4,0,0,24,23,0,35,4,6,0,0,0,45,6,5,54.5
Eray Cömert,SUI,DF,Valencia,27-322,1998,1.3,0,0,0,0,1,0,0,3,3,0,0,0,3,0,2,0.0
Santi Comesaña,ESP,MF,Villarreal,29-079,1996,11.8,2,0,0,19,15,1,8,9,12,0,1,0,66,24,18,57.1
Copete,ESP,DF,Valencia,26-074,1999,12.8,3,0,0,13,8,2,3,14,10,0,1,0,32,23,17,57.5
Thierry Correia,POR,DF,Valencia,26-289,1999,9.6,3,0,0,18,15,2,24,11,11,0,1,0,29,11,15,42.3
Coba da Costa,ESP,"MF,FW",Getafe,23-150,2002,3.5,1,0,0,7,3,2,22,1,5,0,0,0,13,16,7,69.6
Samu Costa,POR,MF,Mallorca,25-026,2000,11.6,6,0,0,24,26,4,15,10,11,0,0,0,44,31,19,62.0
David Costas,ESP,DF,Oviedo,30-272,1995,10.9,0,0,0,7,3,1,2,12,13,0,0,0,28,19,12,61.3
Thibaut Courtois,BEL,GK,Real Madrid,33-226,1992,18.0,0,0,0,0,2,0,0,0,1,0,0,0,32,2,1,66.7
Juan Cruz Armada,ESP,DF,Osasuna,33-148,1992,6.4,0,0,0,4,1,0,5,3,3,0,1,0,15,3,4,42.9
Pau Cubarsí,ESP,DF,Barcelona,18-335,2007,13.4,1,0,0,10,3,0,0,11,13,0,0,0,47,33,14,70.2
Cucho,COL,FW,Betis,26-247,1999,16.4,2,0,0,16,16,9,12,3,10,0,0,0,42,25,34,42.4
Pablo Cuñat,ESP,GK,Levante,23-239,2002,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0
Arnaut Danjuma,NED,"FW,MF",Valencia,28-326,1997,11.9,0,0,0,12,15,4,25,0,7,0,0,0,49,2,7,22.2
Sergi Darder,ESP,"MF,FW",Mallorca,32-001,1993,13.6,2,0,0,9,15,2,74,13,5,0,0,0,51,3,2,60.0
Davinchi,ESP,DF,Getafe,18-068,2007,4.8,1,0,0,14,1,0,12,3,9,0,0,0,20,6,6,50.0
Leander Dendoncker,BEL,MF,Oviedo,30-252,1995,14.3,2,0,0,12,3,1,5,11,25,0,1,0,54,23,19,54.8
Nelson Deossa,COL,MF,Betis,25-320,2000,4.0,2,0,0,13,10,1,3,2,3,0,0,0,21,11,5,68.8
Bambo Diaby,SEN,DF,Elche,28-006,1997,0.5,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,100.0
Mouctar Diakhaby,GUI,DF,Valencia,29-004,1996,5.0,3,0,0,7,3,0,0,6,6,1,0,0,15,15,4,78.9
Grady Diangana,COD,"MF,FW",Elche,27-248,1998,3.3,1,0,0,6,7,2,5,1,1,0,0,0,10,1,3,25.0
Moussa Diarra,MLI,DF,Alavés,25-043,2000,2.4,1,0,0,4,1,0,1,1,2,0,0,0,11,5,1,83.3
Brahim Díaz,MAR,"FW,MF",Real Madrid,26-142,1999,3.5,1,0,0,6,3,1,5,1,3,0,0,0,14,0,5,0.0
Pedro Díaz,ESP,"MF,FW",Rayo Vallecano,27-201,1998,9.2,0,0,0,8,4,0,18,2,10,0,0,0,36,6,8,42.9
Matías Dituro,ARG,GK,Elche,38-229,1987,6.0,1,0,0,0,2,0,0,0,0,0,0,0,19,2,0,100.0
Djené,TOG,"DF,MF",Getafe,33-357,1991,13.6,4,0,0,15,10,0,3,9,13,1,0,0,46,24,16,60.0
Marko Dmitrović,SRB,GK,Espanyol,33-333,1992,17.0,0,0,0,0,1,0,0,0,2,0,0,0,33,3,0,100.0
Tyrhys Dolan,ENG,"FW,MF",Espanyol,23-360,2001,12.7,3,1,1,20,22,3,56,5,19,2,0,0,50,7,16,30.4
Marc Domenech,ESP,"FW,MF",Mallorca,19-356,2006,2.4,0,0,0,3,3,0,7,0,2,0,0,0,9,2,3,40.0
Carlos Dominguez,ESP,DF,Celta Vigo,24-315,2001,4.8,1,0,0,6,1,0,0,3,8,0,1,0,21,11,3,78.6
John Donald,ESP,"DF,MF",Elche,25-115,2000,3.4,1,0,0,9,4,0,0,2,6,0,0,0,16,4,4,50.0
Domingos Duarte,POR,DF,Getafe,30-288,1995,14.0,3,0,0,14,16,0,0,15,7,0,1,1,45,36,24,60.0
Pablo Durán,ESP,"FW,MF",Celta Vigo,24-212,2001,7.2,0,0,0,11,7,5,4,3,7,0,0,0,23,9,9,50.0
Hugo Duro,ESP,FW,Valencia,26-043,1999,11.0,3,0,0,7,16,4,0,2,3,0,0,0,23,22,45,32.8
Ovie Ejaria,ENG,MF,Oviedo,28-035,1997,2.0,1,0,0,3,5,1,0,2,3,0,0,0,7,6,6,50.0
Chidera Ejuke,NGA,"FW,MF",Sevilla,27-355,1998,4.3,0,0,0,1,7,1,6,3,5,0,0,0,24,3,1,75.0
Unai Elgezabal,ESP,"DF,MF",Levante,32-242,1993,10.4,2,0,0,11,5,0,0,3,4,0,1,1,27,30,12,71.4
Aritz Elustondo,ESP,DF,Real Sociedad,31-270,1994,3.7,0,0,0,12,3,0,3,5,2,0,1,0,12,5,5,50.0
Endrick,BRA,FW,Real Madrid,19-155,2006,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Aarón Escandell,ESP,GK,Oviedo,30-087,1995,17.0,1,0,0,0,2,0,0,0,0,0,0,0,26,3,0,100.0
Carlos Espí,ESP,FW,Levante,20-152,2005,1.1,0,0,0,1,2,3,0,0,1,0,0,0,5,2,9,18.2
Alfonso Espino,URU,"FW,DF",Rayo Vallecano,33-352,1992,3.9,0,0,0,8,6,6,18,1,6,0,0,0,23,5,5,50.0
Marco Esteban,ESP,DF,Oviedo,19-356,2006,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Karl Etta Eyong,CMR,FW,Villarreal,22-070,2003,2.8,0,0,0,3,4,1,0,0,2,0,0,0,5,1,5,16.7
Karl Etta Eyong,CMR,FW,Levante,22-070,2003,10.7,2,0,0,13,23,4,6,3,11,0,0,0,33,19,30,38.8
Edu Expósito,ESP,MF,Espanyol,29-144,1996,12.5,3,0,0,9,18,1,123,10,11,0,0,0,54,10,9,52.6
Abde Ezzalzouli,MAR,FW,Betis,24-006,2001,8.7,1,0,0,11,30,2,18,5,13,1,0,0,44,15,18,45.5
Omar Falah,ESP,"DF,MF",Oviedo,22-105,2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Aleix Febas,ESP,MF,Elche,29-324,1996,17.0,3,0,0,14,55,0,12,9,25,0,0,0,80,1,9,10.0
Luiz Felipe,ITA,DF,Rayo Vallecano,28-276,1997,2.7,1,0,0,2,0,0,0,5,2,0,0,0,6,2,3,40.0
Kiko Femenía,ESP,"DF,FW",Getafe,34-324,1991,9.6,2,0,0,9,9,1,14,20,7,0,0,0,46,9,10,47.4
Manu Fernández,ESP,DF,Celta Vigo,24-244,2001,7.0,2,0,0,7,6,0,0,6,8,0,1,0,27,6,4,60.0
Pedro Fernandez,ESP,"FW,MF",Barcelona,17-345,2008,1.0,0,0,0,1,1,1,0,0,0,0,0,0,3,2,1,66.7
Pelayo Fernandez,ESP,DF,Rayo Vallecano,22-238,2003,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,60.0
Roberto Férnandez,ESP,FW,Espanyol,23-173,2002,13.5,1,0,0,21,27,2,2,4,1,1,0,0,35,29,62,31.9
Toni Fernández,ESP,FW,Barcelona,17-161,2008,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Junior Firpo,DOM,DF,Betis,29-123,1996,5.1,2,0,0,5,6,0,12,6,8,0,0,0,15,12,5,70.6
Álex Forés,ESP,FW,Oviedo,24-255,2001,2.1,0,0,0,1,2,1,1,1,0,0,0,0,7,0,4,0.0
Pablo Fornals,ESP,MF,Betis,29-304,1996,15.4,1,0,0,16,13,7,65,16,14,0,0,0,72,6,17,26.1
Héctor Fort,ESP,DF,Elche,19-143,2006,3.6,0,0,0,4,0,1,7,5,2,0,0,0,14,5,3,62.5
Dimitri Foulquier,FRA,DF,Valencia,32-275,1993,8.2,0,0,0,7,4,0,8,7,6,0,0,0,38,7,9,43.8
Juan Foyth,ARG,DF,Villarreal,27-345,1998,8.0,1,0,0,6,0,0,1,13,10,0,0,0,37,5,5,50.0
Alejandro Francés,ESP,DF,Girona,23-144,2002,4.5,1,1,0,5,7,0,6,6,5,0,0,0,16,4,2,66.7
Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,28-306,1997,12.3,1,0,0,17,19,9,17,4,10,2,0,0,38,9,17,34.6
Javi Galán,ESP,DF,Atlético Madrid,31-034,1994,1.5,0,0,0,2,3,2,5,1,2,0,0,0,7,3,2,60.0
Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,32-139,1993,11.5,8,0,0,29,20,0,17,7,17,0,0,0,87,13,8,61.9
Conor Gallagher,ENG,MF,Atlético Madrid,25-320,2000,7.0,2,0,0,16,8,2,11,11,12,0,0,0,32,9,8,52.9
Facundo Garcés,MAS,DF,Alavés,26-109,1999,6.0,2,0,0,7,2,2,0,5,5,0,0,0,17,13,14,48.1
Álvaro García,ESP,"FW,MF",Rayo Vallecano,33-057,1992,12.8,2,0,0,12,6,8,48,6,10,0,0,0,39,7,15,31.8
Eric García,ESP,"DF,MF",Barcelona,24-348,2001,15.3,1,0,0,19,11,0,7,24,18,0,1,0,52,23,22,51.1
Fran Garcia,ESP,DF,Real Madrid,26-131,1999,4.6,2,1,1,4,5,0,15,4,3,0,0,0,9,2,3,40.0
Gonzalo García,ESP,"FW,MF",Real Madrid,21-274,2004,2.0,0,0,0,1,2,0,0,1,3,0,0,0,5,9,2,81.8
Joan García,ESP,GK,Barcelona,24-233,2001,12.0,1,0,0,0,2,0,0,1,2,0,0,0,38,2,0,100.0
Pablo Garcia,ESP,FW,Betis,19-193,2006,3.3,1,0,0,5,9,1,3,3,5,0,0,0,19,0,2,0.0
Rubén García,ESP,"FW,MF",Osasuna,32-162,1993,8.8,1,0,0,9,15,0,55,6,11,0,0,0,29,7,14,33.3
Víctor García,ESP,"DF,MF",Levante,28-098,1997,3.9,0,0,0,6,5,0,19,8,4,0,0,0,26,4,5,44.4
Gavi,ESP,"MF,DF",Barcelona,21-140,2004,0.7,0,0,0,2,1,0,1,0,1,0,0,0,5,1,1,50.0
Paulo Gazzaniga,ARG,GK,Girona,33-355,1992,15.5,2,1,0,1,2,0,0,0,0,0,1,0,24,0,0,
Mourad El Ghezouani,MAR,FW,Elche,27-210,1998,0.6,0,0,0,1,1,0,0,0,2,0,0,0,1,2,1,66.7
Bryan Gil,ESP,"FW,MF",Girona,24-315,2001,7.8,4,0,0,12,17,5,15,6,5,0,0,0,31,4,5,44.4
Moi Gómez,ESP,MF,Osasuna,31-183,1994,9.0,1,0,0,12,18,0,17,6,4,0,1,0,53,8,3,72.7
Sergio Gómez,ESP,DF,Real Sociedad,25-110,2000,13.2,1,0,0,23,8,3,73,14,33,0,0,0,68,9,3,75.0
Unai Gómez,ESP,"FW,MF",Athletic Club,22-212,2003,3.5,0,0,0,2,4,1,11,0,3,0,0,0,12,4,8,33.3
Valentín Gómez,ARG,DF,Betis,22-180,2003,9.3,3,0,0,13,5,0,7,10,16,0,1,0,43,23,17,57.5
Nicolás González,ARG,"MF,DF",Atlético Madrid,27-261,1998,10.3,2,0,0,19,16,2,20,9,9,1,0,0,36,30,15,66.7
Urko González,ESP,MF,Espanyol,24-278,2001,9.9,3,0,0,17,14,0,3,12,15,0,0,0,43,9,8,52.9
Urko González,ESP,MF,Real Sociedad,24-278,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Andoni Gorosabel,ESP,DF,Athletic Club,29-141,1996,4.6,2,0,0,3,6,0,13,2,6,0,0,0,13,7,3,70.0
Jon Gorrotxategi,ESP,MF,Real Sociedad,23-324,2002,14.6,6,0,0,22,13,0,1,25,21,0,0,0,78,17,25,40.5
Mikel Goti,ESP,MF,Real Sociedad,23-214,2002,0.8,0,0,0,6,0,0,3,0,0,0,0,0,3,3,7,30.0
