Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
94,Johnny Cardoso,us USA,MF,Atlético Madrid,24-094,2001,2.2,7,3,1,5,1,4,6,66.7,2,1,0,1,3,10,5,0,Matches
95,David Carmo,ao ANG,DF,Oviedo,26-157,1999,10.7,14,6,12,2,0,6,13,46.2,7,14,12,2,11,25,94,0,Matches
96,Carmona,es ESP,DF,Sevilla,23-328,2002,14.1,40,26,22,16,2,20,48,41.7,28,18,5,13,16,56,49,1,Matches
97,Sergio Carreira,es ESP,"MF,DF",Celta Vigo,25-071,2000,13.3,20,11,10,7,3,13,19,68.4,6,16,0,16,13,33,35,0,Matches
98,Gorka Carrera,es ESP,FW,Real Sociedad,20-222,2005,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
99,Álvaro Carreras,es ESP,DF,Real Madrid,22-275,2003,14.9,22,9,14,4,4,12,25,48.0,13,22,3,19,23,45,44,1,Matches
100,Dani Carvajal,es ESP,DF,Real Madrid,33-346,1992,4.2,9,7,3,4,2,6,11,54.5,5,4,1,3,2,11,14,0,Matches
101,Marc Casado,es ESP,MF,Barcelona,22-100,2003,6.1,8,1,2,3,3,3,9,33.3,6,12,2,10,5,13,5,0,Matches
102,Castrin,es ESP,DF,Sevilla,22-356,2003,6.7,14,8,10,4,0,8,14,57.1,6,11,8,3,8,22,42,0,Matches
103,Jonny Castro,es ESP,DF,Alavés,31-295,1994,16.8,37,24,21,13,3,14,33,42.4,19,22,3,19,25,62,42,2,Matches
104,Catena,es ESP,DF,Osasuna,31-056,1994,16.0,19,16,14,5,0,9,13,69.2,4,19,15,4,17,36,107,2,Matches
105,Santi Cazorla,es ESP,"MF,FW",Oviedo,41-010,1984,4.8,10,5,7,3,0,2,10,20.0,8,3,1,2,1,11,4,0,Matches
106,Dani Ceballos,es ESP,MF,Real Madrid,29-138,1996,4.0,17,10,3,11,3,9,15,60.0,6,12,4,8,6,23,5,0,Matches
107,Ilyas Chaira,ma MAR,"FW,MF",Oviedo,24-324,2001,9.6,14,11,5,8,1,9,21,42.9,12,14,3,11,4,18,11,0,Matches
108,Pep Chavarría,es ESP,DF,Rayo Vallecano,27-257,1998,16.2,29,16,23,6,0,12,20,60.0,8,25,10,15,18,47,48,4,Matches
109,Andreas Christensen,dk DEN,DF,Barcelona,29-257,1996,4.2,5,3,3,2,0,2,4,50.0,2,6,3,3,2,7,19,0,Matches
110,Víctor Chust,es ESP,DF,Elche,25-293,2000,9.6,25,14,18,6,1,11,14,78.6,3,9,8,1,6,31,32,0,Matches
111,Pathé Ciss,sn SEN,"MF,DF",Rayo Vallecano,31-282,1994,10.7,25,13,13,12,0,11,19,57.9,8,17,8,9,15,40,30,0,Matches
112,Santiago Colombatto,ar ARG,MF,Oviedo,28-340,1997,10.9,16,6,8,7,1,12,20,60.0,8,12,3,9,4,20,24,4,Matches
113,Eray Cömert,ch SUI,DF,Valencia,27-322,1998,1.3,5,3,4,1,0,3,6,50.0,3,2,1,1,3,8,11,1,Matches
114,Santi Comesaña,es ESP,MF,Villarreal,29-079,1996,11.8,25,12,12,9,4,11,24,45.8,13,19,8,11,9,34,23,2,Matches
