Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Eric Bailly,CIV,DF,Oviedo,31-255,1994,4,4,360,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,5,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Cédric Bakambu,COD,FW,Betis,34-256,1991,7,0,71,0.8,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,1,0,7,1.27,0.0,1.27,1.27,1.27,0.57,0.02,0.58,0.57,0.58
Alejandro Balde,ESP,DF,Barcelona,22-066,2003,14,13,1033,11.5,0,2,2,0,0,0,2,0,0.2,0.2,1.2,1.5,31,59,89,0.0,0.17,0.17,0.0,0.17,0.02,0.11,0.13,0.02,0.13
Iván Balliu,ALB,DF,Rayo Vallecano,33-356,1992,8,2,202,2.2,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,4,25,9,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.15,0.15,0.15
Roony Bardghji,SWE,FW,Barcelona,20-038,2005,9,3,247,2.7,1,1,2,1,0,0,0,0,1.0,1.0,1.0,2.0,13,13,37,0.36,0.36,0.73,0.36,0.73,0.37,0.35,0.71,0.37,0.71
Kike Barja,ESP,"FW,MF",Osasuna,28-266,1997,12,1,165,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,8,1,11,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.17,0.03,0.17
Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,23-361,2001,15,12,978,10.9,3,3,6,3,0,0,2,0,1.6,1.6,3.6,5.1,43,49,97,0.28,0.28,0.55,0.28,0.55,0.14,0.33,0.47,0.14,0.47
Pablo Barrios,ESP,MF,Atlético Madrid,22-191,2003,17,15,1302,14.5,1,0,1,1,0,0,0,0,1.5,1.5,0.7,2.3,40,98,47,0.07,0.0,0.07,0.07,0.07,0.11,0.05,0.16,0.11,0.16
Marc Bartra,ESP,DF,Betis,34-342,1991,13,11,1088,12.1,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,5,23,0,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.02,0.01,0.02
Augusto Batalla,ARG,GK,Rayo Vallecano,29-237,1996,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samu Becerra,ESP,"DF,MF",Rayo Vallecano,19-356,2006,3,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37
Sheraldo Becker,SUR,"MF,FW",Osasuna,30-317,1995,9,0,158,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,4,22,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.24,0.08,0.24
Donny van de Beek,NED,MF,Girona,28-249,1997,2,1,41,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,2,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
Ismael Bekhoucha,MAR,DF,Getafe,21-033,2004,3,1,109,1.2,0,1,1,0,0,0,1,0,0.0,0.0,1.0,1.0,1,2,2,0.0,0.83,0.83,0.0,0.83,0.0,0.78,0.78,0.0,0.78
Héctor Bellerín,ESP,DF,Betis,30-279,1995,14,12,1006,11.2,0,2,2,0,0,0,1,0,0.1,0.1,2.0,2.1,13,47,59,0.0,0.18,0.18,0.0,0.18,0.01,0.18,0.19,0.01,0.19
Jude Bellingham,ENG,MF,Real Madrid,22-177,2003,14,11,1012,11.2,4,3,7,4,0,0,1,0,4.4,4.4,2.3,6.8,26,100,56,0.36,0.27,0.62,0.36,0.62,0.4,0.21,0.6,0.4,0.6
Fran Beltrán,ESP,MF,Celta Vigo,26-323,1999,10,7,528,5.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,6,31,9,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
Lucas Beltrán,ARG,FW,Valencia,24-269,2001,14,6,560,6.2,1,0,1,1,0,0,0,0,1.5,1.5,0.8,2.4,10,22,36,0.16,0.0,0.16,0.16,0.16,0.25,0.13,0.38,0.25,0.38
Carlos Benavídez,URU,"MF,DF",Alavés,27-268,1998,4,0,51,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.2,0.15,0.2
Iker Benito,ESP,"DF,FW",Osasuna,23-135,2002,5,1,150,1.7,1,0,1,1,0,0,1,0,0.6,0.6,0.2,0.8,8,1,11,0.6,0.0,0.6,0.6,0.6,0.36,0.12,0.48,0.36,0.48
Yuri Berchiche,ESP,DF,Athletic Club,35-316,1990,16,15,1355,15.1,0,0,0,0,0,0,2,0,0.3,0.3,1.0,1.3,22,93,35,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.08,0.02,0.08
Álex Berenguer,ESP,"FW,MF",Athletic Club,30-172,1995,16,15,1197,13.3,2,2,4,2,0,0,2,0,2.7,2.7,3.6,6.3,38,43,110,0.15,0.15,0.3,0.15,0.3,0.21,0.27,0.48,0.21,0.48
Lucas Bergström,FIN,GK,Mallorca,23-109,2002,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Bernal,ESP,MF,Barcelona,18-211,2007,7,1,127,1.4,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,1,7,3,0.0,0.71,0.71,0.0,0.71,0.01,0.41,0.43,0.01,0.43
Pedro Bigas,ESP,DF,Elche,35-099,1990,13,13,1067,11.9,0,2,2,0,0,0,1,0,0.1,0.1,0.8,0.9,12,55,12,0.0,0.17,0.17,0.0,0.17,0.01,0.07,0.08,0.01,0.08
Antonio Blanco,ESP,MF,Alavés,25-153,2000,15,15,1295,14.4,0,1,1,0,0,0,5,0,0.5,0.5,0.6,1.1,9,80,10,0.0,0.07,0.07,0.0,0.07,0.03,0.04,0.07,0.03,0.07
Daley Blind,NED,DF,Girona,35-289,1990,15,14,1222,13.6,0,0,0,0,0,0,1,0,0.0,0.0,0.8,0.8,13,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Adam Boayar,MAR,"MF,FW",Elche,20-071,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama Boiro,ESP,DF,Athletic Club,23-184,2002,5,3,273,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Rahim Bonkano,NIG,DF,Oviedo,23-356,2002,16,12,1144,12.7,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.6,26,39,69,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Lucas Boyé,ARG,"FW,MF",Alavés,29-298,1996,12,10,911,10.1,3,0,3,2,1,1,2,1,2.6,1.8,1.0,2.8,10,26,47,0.3,0.0,0.3,0.2,0.2,0.26,0.1,0.36,0.18,0.28
Enzo Boyomo,CMR,DF,Osasuna,24-077,2001,16,16,1414,15.7,1,0,1,1,0,0,4,0,0.3,0.3,0.8,1.1,9,46,10,0.06,0.0,0.06,0.06,0.06,0.02,0.05,0.07,0.02,0.07
Josip Brekalo,CRO,FW,Oviedo,27-183,1998,11,5,409,4.5,0,0,0,0,0,0,1,0,0.2,0.2,1.2,1.4,15,28,34,0.0,0.0,0.0,0.0,0.0,0.05,0.27,0.32,0.05,0.32
Abel Bretones,ESP,"DF,MF",Osasuna,25-124,2000,15,15,1334,14.8,1,0,1,1,0,0,5,1,0.6,0.6,0.3,1.0,22,32,39,0.07,0.0,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06
Brugui,ESP,"MF,FW",Levante,29-049,1996,15,10,896,10.0,0,1,1,0,0,0,1,0,1.9,1.8,0.5,2.3,11,14,47,0.0,0.1,0.1,0.0,0.1,0.19,0.05,0.24,0.18,0.23
Tajon Buchanan,CAN,"MF,DF",Villarreal,26-318,1999,16,10,987,11.0,5,0,5,5,0,0,5,0,1.2,1.2,1.3,2.5,34,26,76,0.46,0.0,0.46,0.46,0.46,0.11,0.12,0.22,0.11,0.22
Ante Budimir,CRO,FW,Osasuna,34-154,1991,16,14,1224,13.6,6,0,6,3,3,4,0,0,7.2,4.0,0.5,4.5,7,13,45,0.44,0.0,0.44,0.22,0.22,0.53,0.04,0.56,0.3,0.33
Manu Bueno,ESP,MF,Sevilla,21-149,2004,3,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.3,0.05,0.3
Jorge Cabello,ESP,DF,Levante,21-242,2004,5,4,362,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leandro Cabrera,URU,DF,Espanyol,34-189,1991,16,16,1440,16.0,2,0,2,2,0,0,1,0,1.4,1.4,0.4,1.7,1,45,5,0.12,0.0,0.12,0.12,0.12,0.09,0.02,0.11,0.09,0.11
Calebe,BRA,"MF,DF",Alavés,25-237,2000,12,9,495,5.5,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,18,19,38,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07
Fernando Calero,ESP,DF,Espanyol,30-100,1995,13,11,1016,11.3,0,0,0,0,0,0,2,0,1.3,1.3,0.0,1.3,3,13,2,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Duje Ćaleta-Car,CRO,DF,Real Sociedad,29-097,1996,10,9,822,9.1,0,0,0,0,0,0,3,0,0.6,0.6,0.1,0.8,9,33,2,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09
Dani Calvo,ESP,DF,Oviedo,31-266,1994,9,7,705,7.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dawda Camara,MTN,FW,Girona,23-049,2002,2,1,72,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,2,1,0.0,0.0,0.0,0.0,0.0,0.15,0.23,0.39,0.15,0.39
Eduardo Camavinga,FRA,MF,Real Madrid,23-043,2002,12,4,512,5.7,1,0,1,1,0,0,0,0,0.8,0.8,0.9,1.8,12,36,16,0.18,0.0,0.18,0.18,0.18,0.15,0.16,0.31,0.15,0.31
Sergio Camello,ESP,"FW,MF",Rayo Vallecano,24-316,2001,11,3,373,4.1,0,0,0,0,0,0,2,1,0.9,0.9,0.1,1.0,1,7,18,0.0,0.0,0.0,0.0,0.0,0.21,0.03,0.24,0.21,0.24
Sergi Cardona,ESP,DF,Villarreal,26-168,1999,13,10,920,10.2,0,2,2,0,0,0,1,0,0.7,0.7,1.2,1.9,21,29,60,0.0,0.2,0.2,0.0,0.2,0.07,0.11,0.18,0.07,0.18
Fábio Cardoso,POR,DF,Sevilla,31-248,1994,3,3,217,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Cardoso,USA,MF,Atlético Madrid,24-094,2001,4,4,196,2.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,5,10,3,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
David Carmo,ANG,DF,Oviedo,26-157,1999,12,11,965,10.7,1,0,1,1,0,0,6,1,0.8,0.8,0.1,0.9,7,42,2,0.09,0.0,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08
Carmona,ESP,DF,Sevilla,23-328,2002,15,14,1268,14.1,1,3,4,1,0,0,8,0,0.3,0.3,1.2,1.6,28,32,51,0.07,0.21,0.28,0.07,0.28,0.02,0.09,0.11,0.02,0.11
Sergio Carreira,ESP,"MF,DF",Celta Vigo,25-071,2000,14,13,1193,13.3,1,1,2,1,0,0,1,0,0.6,0.6,0.3,0.9,26,66,90,0.08,0.08,0.15,0.08,0.15,0.05,0.02,0.07,0.05,0.07
Gorka Carrera,ESP,FW,Real Sociedad,20-222,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Carreras,ESP,DF,Real Madrid,22-275,2003,16,15,1338,14.9,1,1,2,1,0,0,3,1,0.2,0.2,0.9,1.1,36,125,82,0.07,0.07,0.13,0.07,0.13,0.01,0.06,0.07,0.01,0.07
Dani Carvajal,ESP,DF,Real Madrid,33-346,1992,7,4,376,4.2,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,3,18,20,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.16,0.04,0.16
Marc Casado,ESP,MF,Barcelona,22-100,2003,13,6,549,6.1,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,7,27,9,0.0,0.16,0.16,0.0,0.16,0.05,0.03,0.08,0.05,0.08
Castrin,ESP,DF,Sevilla,22-356,2003,8,7,603,6.7,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,2,21,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Jonny Castro,ESP,DF,Alavés,31-295,1994,17,17,1510,16.8,0,0,0,0,0,0,3,0,0.3,0.3,0.6,0.9,21,68,25,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Catena,ESP,DF,Osasuna,31-056,1994,16,16,1440,16.0,2,1,3,2,0,0,6,0,1.6,1.6,0.3,1.9,2,38,9,0.12,0.06,0.19,0.12,0.19,0.1,0.02,0.12,0.1,0.12
Santi Cazorla,ESP,"MF,FW",Oviedo,41-010,1984,11,4,432,4.8,0,0,0,0,0,0,0,1,0.2,0.2,0.9,1.1,4,33,16,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.23,0.04,0.23
Dani Ceballos,ESP,MF,Real Madrid,29-138,1996,10,4,357,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.4,6,40,10,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09
Ilyas Chaira,MAR,"FW,MF",Oviedo,24-324,2001,15,12,868,9.6,0,0,0,0,0,0,0,1,1.9,1.9,0.4,2.3,36,29,66,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.24,0.2,0.24
Pep Chavarría,ESP,DF,Rayo Vallecano,27-257,1998,17,16,1462,16.2,1,2,3,1,0,0,4,0,0.4,0.4,1.7,2.0,65,83,79,0.06,0.12,0.18,0.06,0.18,0.02,0.1,0.13,0.02,0.13
Andreas Christensen,DEN,DF,Barcelona,29-257,1996,12,3,380,4.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,16,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Víctor Chust,ESP,DF,Elche,25-293,2000,12,9,866,9.6,0,0,0,0,0,0,5,1,0.3,0.3,0.1,0.3,13,31,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03
Pathé Ciss,SEN,"MF,DF",Rayo Vallecano,31-282,1994,14,10,962,10.7,0,0,0,0,0,0,3,1,1.3,1.3,0.2,1.5,15,74,7,0.0,0.0,0.0,0.0,0.0,0.12,0.02,0.14,0.12,0.14
Santiago Colombatto,ARG,MF,Oviedo,28-340,1997,13,11,981,10.9,0,1,1,0,0,0,4,0,0.3,0.3,1.3,1.7,5,53,29,0.0,0.09,0.09,0.0,0.09,0.03,0.12,0.15,0.03,0.15
