Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Lucas Perri,BRA,GK,Lyon,26.0,1997.0,33.0,1123,937,1113,10,0,0,1123,0,0,,0,,696,3170,2124,0,0,0,1,2,576,0
Gaëtan Perrin,FRA,"MF,FW",Auxerre,28.0,1996.0,29.9,1327,6,144,590,616,98,1327,127,60,47.2,62,48.8,798,5341,2838,83,61,37,46,63,888,125
Prosper Peter,NGA,"MF,FW",Angers,16.0,2007.0,0.3,4,0,0,3,1,0,4,1,0,0.0,1,100.0,2,6,1,0,0,0,0,0,2,1
Léo Pétrot,FRA,DF,Saint-Étienne,27.0,1997.0,29.3,1708,172,661,670,383,25,1708,14,7,50.0,7,50.0,766,2815,1321,28,15,4,24,17,974,100
Đorđe Petrović,SRB,GK,Strasbourg,24.0,1999.0,31.0,1647,1040,1631,16,0,0,1647,1,1,100.0,0,0.0,1094,4491,2462,1,0,0,0,0,1110,0
Tom Pouilly,FRA,"DF,MF",Lens,21.0,2003.0,3.0,257,6,66,114,79,9,257,3,2,66.7,0,0.0,152,688,326,12,6,3,7,0,171,34
Adrien Rabiot,FRA,MF,Marseille,29.0,1995.0,27.6,1822,36,227,967,644,100,1822,50,26,52.0,23,46.0,1096,5837,2815,79,52,16,52,31,1445,174
Gonçalo Ramos,POR,FW,Paris S-G,23.0,2001.0,11.8,353,6,27,108,220,97,350,11,1,9.1,9,81.8,155,755,342,11,6,4,16,11,282,63
Lilian Raolisoa,FRA,"DF,FW",Angers,24.0,2000.0,14.6,751,47,228,281,259,19,751,53,23,43.4,29,54.7,404,2393,1246,33,31,3,21,16,435,62
Rayan Raveloson,MAD,"MF,DF",Auxerre,27.0,1997.0,8.0,401,30,109,230,67,11,401,13,7,53.8,5,38.5,216,1071,393,5,5,1,11,11,240,12
Guillaume Restes,FRA,GK,Toulouse,19.0,2005.0,28.3,867,650,856,9,2,0,867,1,0,0.0,1,100.0,522,2494,1374,0,0,0,2,0,438,0
Alexsandro Ribeiro,BRA,DF,Lille,24.0,1999.0,30.0,2712,300,1098,1508,125,38,2712,8,5,62.5,2,25.0,1737,9066,5419,25,28,0,22,10,1982,8
Alejandro Rodriguez,POR,MF,Lyon,16.0,2008.0,0.2,8,0,0,1,7,4,8,0,0,,0,,1,0,0,0,0,0,1,0,2,1
Valentin Rongier,FRA,"MF,DF",Marseille,29.0,1994.0,17.4,1602,51,347,977,288,13,1602,16,11,68.8,5,31.3,896,3281,1761,25,25,4,19,17,1226,28
Pablo Rosario,DOM,"MF,DF",Nice,27.0,1997.0,19.7,950,78,247,559,154,19,949,17,9,52.9,8,47.1,473,2261,1247,17,19,2,20,15,653,25
Anthony Rouault,FRA,DF,Rennes,23.0,2001.0,10.8,786,119,369,399,19,9,786,0,0,,0,,485,2277,1306,3,2,0,1,2,557,0
Jonathan Rowe,ENG,"FW,MF",Marseille,21.0,2003.0,9.0,438,3,32,141,269,55,438,48,20,41.7,25,52.1,294,1748,917,30,16,11,35,13,342,96
Fabián Ruiz Peña,ESP,MF,Paris S-G,28.0,1996.0,21.4,1807,47,254,1050,515,62,1807,20,14,70.0,6,30.0,1037,5225,2737,47,42,8,24,16,1430,92
Gerónimo Rulli,ARG,GK,Marseille,32.0,1992.0,34.0,1300,1008,1285,15,0,0,1300,0,0,,0,,789,3335,1782,0,0,0,1,0,758,0
Mathew Ryan,AUS,GK,Lens,32.0,1992.0,14.0,439,364,435,4,0,0,439,0,0,,0,,273,1207,642,0,0,0,0,1,200,0
Emmanuel Sabbi,USA,"FW,MF",Le Havre,26.0,1997.0,7.3,230,3,38,88,106,23,230,29,11,37.9,13,44.8,130,747,274,11,4,3,20,10,149,39
Falaye Sacko,MLI,DF,Montpellier,29.0,1995.0,13.7,734,40,213,368,163,8,734,9,2,22.2,7,77.8,371,1852,956,21,12,4,9,1,421,34
Matvei Safonov,RUS,GK,Paris S-G,25.0,1999.0,9.8,326,264,320,6,0,0,326,0,0,,0,,203,910,535,0,0,0,0,0,181,0
Modibo Sagnan,MLI,DF,Montpellier,25.0,1999.0,23.8,1224,177,605,578,50,17,1224,20,13,65.0,6,30.0,657,3614,1948,13,10,0,8,9,762,3
Osame Sahraoui,MAR,"FW,MF",Lille,23.0,2001.0,14.4,804,11,58,300,456,67,804,79,35,44.3,43,54.4,535,3452,1750,69,39,23,39,23,631,159
Wesley Saïd,FRA,FW,Lens,29.0,1995.0,10.1,325,3,21,151,156,41,325,19,9,47.4,10,52.6,185,884,419,16,10,8,18,9,239,53
Théo Sainte-Luce,FRA,DF,Montpellier,25.0,1998.0,11.3,490,45,161,193,139,18,490,20,12,60.0,8,40.0,199,1055,551,19,8,5,20,8,237,33
Ibrahim Salah,MAR,FW,Brest,22.0,2001.0,4.0,186,0,15,81,94,16,186,25,9,36.0,16,64.0,124,780,423,15,8,6,12,6,138,40
Amine Salama,FRA,FW,Reims,24.0,2000.0,4.1,132,1,9,56,73,22,132,17,7,41.2,10,58.8,81,639,252,12,9,5,18,9,96,28
Mohammed Salisu,GHA,DF,Monaco,25.0,1999.0,11.4,905,106,372,510,25,14,905,1,0,0.0,1,100.0,545,2800,1519,8,2,0,6,1,596,3
Yoann Salmier,GUF,DF,Le Havre,31.0,1992.0,8.9,462,74,232,201,33,9,462,5,4,80.0,1,20.0,205,1202,630,7,3,0,4,0,236,1
Mama Samba Baldé,GNB,FW,Lyon,28.0,1995.0,0.4,15,1,2,6,7,2,15,3,0,0.0,3,100.0,7,65,28,1,1,0,1,1,9,2
Mama Samba Baldé,GNB,FW,Brest,28.0,1995.0,12.8,434,13,57,166,221,62,434,55,17,30.9,33,60.0,257,1761,851,35,16,23,37,19,311,100
Brice Samba,FRA,GK,Rennes,30.0,1994.0,17.0,723,550,708,15,0,0,723,0,0,,0,,404,1914,987,0,0,0,0,0,375,0
Brice Samba,FRA,GK,Lens,30.0,1994.0,15.0,549,405,540,9,0,0,549,1,1,100.0,0,0.0,323,1637,946,0,0,0,0,0,280,0
Arouna Sangante,SEN,DF,Le Havre,22.0,2002.0,13.8,949,95,450,458,48,15,949,6,5,83.3,1,16.7,546,2731,1424,11,5,0,12,7,625,3
Nhoa Sangui,FRA,"DF,MF",Reims,18.0,2006.0,12.9,708,30,221,330,165,9,708,19,10,52.6,8,42.1,362,2006,1092,21,17,3,17,15,440,53
Morgan Sanson,FRA,MF,Nice,29.0,1994.0,2.6,145,2,21,74,52,9,145,5,2,40.0,3,60.0,89,438,165,5,5,1,8,2,106,17
Baptiste Santamaria,FRA,MF,Nice,29.0,1995.0,10.3,589,25,140,362,95,14,589,13,8,61.5,5,38.5,277,1192,647,10,10,0,15,7,394,11
Baptiste Santamaria,FRA,MF,Rennes,29.0,1995.0,5.4,377,12,93,226,58,4,377,5,1,20.0,4,80.0,198,715,216,3,5,0,12,5,256,9
Andrey Santos,BRA,MF,Strasbourg,20.0,2004.0,31.7,1983,108,634,1159,213,36,1983,37,18,48.6,14,37.8,1015,4117,2383,29,14,3,44,11,1276,26
Tiago Santos,POR,DF,Lille,22.0,2002.0,4.5,285,6,50,116,120,21,285,21,12,57.1,8,38.1,191,1183,661,24,17,4,13,3,206,43
Malang Sarr,FRA,DF,Lens,25.0,1999.0,15.4,1105,111,498,554,59,9,1105,4,2,50.0,2,50.0,665,3337,1458,4,6,1,4,4,754,1
Mamadou Sarr,SEN,DF,Strasbourg,18.0,2005.0,26.3,1953,247,1062,858,42,12,1953,19,10,52.6,9,47.4,1241,5333,2691,7,9,1,16,10,1464,1
Martin Satriano,URU,"FW,DF",Lens,23.0,2001.0,1.0,52,1,10,16,26,11,52,2,1,50.0,1,50.0,24,127,41,2,2,1,5,2,35,14
Téji Savanier,FRA,MF,Montpellier,32.0,1991.0,26.3,1748,23,188,997,575,35,1746,67,27,40.3,35,52.2,909,4394,1948,26,36,4,46,31,1131,108
Niklas Schmidt,GER,MF,Toulouse,26.0,1998.0,2.3,194,7,37,110,50,2,194,1,0,0.0,1,100.0,109,489,228,2,3,0,0,2,123,1
Jérémy Sebas,MTQ,"FW,MF",Strasbourg,21.0,2003.0,2.1,70,2,11,25,35,9,70,8,6,75.0,2,25.0,41,245,156,6,2,2,6,4,46,10
Alidu Seidu,GHA,DF,Rennes,24.0,2000.0,8.9,616,41,205,329,90,5,616,18,9,50.0,3,16.7,338,2129,1091,23,18,4,5,10,337,17
Hiroki Sekine,JPN,DF,Reims,21.0,2002.0,9.9,628,68,247,246,142,10,628,12,6,50.0,4,33.3,328,1758,931,22,14,2,12,10,384,40
Marvin Senaya,TOG,DF,Strasbourg,23.0,2001.0,2.5,173,12,88,73,15,0,173,2,0,0.0,1,50.0,72,231,109,1,1,0,0,1,86,2
Djibril Sidibé,FRA,DF,Toulouse,32.0,1992.0,23.3,1475,80,497,741,253,15,1475,19,11,57.9,8,42.1,817,3000,1693,16,17,0,24,9,898,50
Vincent Sierro,SUI,MF,Toulouse,28.0,1995.0,26.7,1646,68,386,904,369,37,1644,28,12,42.9,16,57.1,914,3573,1633,15,21,5,47,18,1074,27
Caio Henrique Oliveira Silva,BRA,DF,Monaco,27.0,1997.0,21.4,1571,53,366,719,513,36,1571,19,14,73.7,5,26.3,787,4052,2352,57,58,5,26,7,916,142
Abdallah Sima,SEN,"FW,MF",Brest,23.0,2001.0,13.8,510,10,66,194,256,66,510,23,6,26.1,13,56.5,299,1998,711,36,16,20,53,22,378,92
Moses Simon,NGA,"FW,MF",Nantes,29.0,1995.0,29.0,1131,10,111,379,669,129,1127,147,65,44.2,77,52.4,731,6203,3281,147,81,60,67,55,778,222
Lassine Sinayoko,MLI,"FW,MF",Auxerre,24.0,1999.0,25.5,993,35,148,390,465,127,992,73,28,38.4,41,56.2,576,3080,1441,53,30,28,51,43,690,193
Wilfried Singo,CIV,DF,Monaco,23.0,2000.0,23.3,1703,141,637,965,125,29,1703,13,6,46.2,6,46.2,951,5285,3094,35,22,4,11,7,1091,27
Ayanda Sishuba,BEL,FW,Rennes,19.0,2005.0,0.0,1,1,1,0,0,0,1,0,0,,0,,1,1,0,0,0,0,0,1,1,0
Ibrahim Sissoko,MLI,FW,Saint-Étienne,28.0,1995.0,9.1,297,15,41,140,117,37,296,11,3,27.3,8,72.7,149,716,302,14,12,6,34,13,206,36
Niama Sissoko,MLI,"FW,MF",Reims,18.0,2005.0,0.5,24,0,1,9,14,6,24,2,0,0.0,2,100.0,14,59,17,1,0,0,4,2,15,2
Leo Skiri Østigård,NOR,DF,Rennes,24.0,1999.0,13.6,948,112,443,490,19,11,948,2,1,50.0,1,50.0,490,2421,1125,3,2,0,7,1,589,1
Milan Škriniar,SVK,DF,Paris S-G,29.0,1995.0,4.2,417,51,200,213,5,3,417,3,0,0.0,3,100.0,244,1111,603,3,0,0,2,0,309,0
Naatan Skyttä,FIN,FW,Toulouse,22.0,2002.0,0.1,5,0,0,2,3,0,5,0,0,,0,,4,3,1,0,0,0,0,0,3,0
Eduard Sobol,UKR,DF,Strasbourg,29.0,1995.0,1.1,53,12,37,14,2,0,53,0,0,,0,,19,56,10,0,1,0,1,0,18,2
Florian Sotoca,FRA,"FW,MF",Lens,33.0,1990.0,19.9,1186,25,105,546,544,89,1186,39,16,41.0,19,48.7,679,2942,1488,44,43,7,20,22,932,170
Issa Soumaré,SEN,"FW,MF",Le Havre,23.0,2000.0,21.1,839,30,132,354,379,87,839,57,16,28.1,34,59.6,495,3210,1559,61,40,13,62,32,596,144
Saidou Sow,GUI,DF,Strasbourg,22.0,2002.0,11.3,735,112,476,245,16,8,735,2,1,50.0,1,50.0,465,1531,687,0,1,0,4,3,548,2
Saidou Sow,GUI,DF,Nantes,22.0,2002.0,8.9,511,111,306,196,10,6,511,6,4,66.7,2,33.3,288,1336,703,2,1,0,2,2,314,0
Lucas Stassin,BEL,FW,Saint-Étienne,19.0,2004.0,21.0,655,9,39,273,347,85,655,36,15,41.7,19,52.8,326,1346,558,26,13,13,57,20,455,149
Enzo Sternal,FRA,"FW,MF",Marseille,17.0,2007.0,0.3,13,0,1,10,2,0,13,3,1,33.3,2,66.7,10,30,13,0,0,0,2,0,12,0
Gabriel Suazo,CHI,DF,Toulouse,26.0,1997.0,24.0,1484,54,355,673,473,39,1484,39,25,64.1,11,28.2,782,3335,1955,42,36,8,36,14,889,118
Abakar Sylla,CIV,DF,Strasbourg,21.0,2002.0,10.6,791,151,510,258,26,9,791,6,3,50.0,3,50.0,425,1490,618,0,1,0,5,4,497,3
Issiaga Sylla,GUI,DF,Montpellier,30.0,1994.0,12.8,683,50,191,338,161,14,683,15,9,60.0,6,40.0,335,1985,1097,33,23,1,16,8,394,46
Musa Al-Taamari,JOR,"FW,MF",Montpellier,27.0,1997.0,12.4,470,1,34,191,259,55,470,71,23,32.4,40,56.3,316,2627,1260,55,29,25,48,20,342,76
Musa Al-Taamari,JOR,"FW,MF",Rennes,27.0,1997.0,6.3,206,2,15,71,124,41,206,20,7,35.0,9,45.0,114,984,548,21,10,9,21,7,147,39
Nicolás Tagliafico,ARG,DF,Lyon,31.0,1992.0,21.1,1582,77,454,786,350,46,1582,8,1,12.5,4,50.0,822,3159,1666,31,27,4,21,4,1024,81
Axel Tapé,FRA,"DF,MF",Paris S-G,16.0,2007.0,2.0,174,11,58,107,12,0,174,3,1,33.3,2,66.7,129,657,244,1,2,0,5,2,143,1
Florian Tardieu,FRA,MF,Saint-Étienne,32.0,1992.0,13.9,1141,42,201,644,305,16,1141,13,3,23.1,9,69.2,598,2184,1035,11,17,0,15,9,846,44
Oussama Targhalline,MAR,MF,Le Havre,22.0,2002.0,11.0,551,25,116,292,151,11,551,13,5,38.5,7,53.8,330,2100,846,25,25,1,17,21,385,34
Enzo Tchato,CMR,DF,Montpellier,21.0,2002.0,21.1,1204,79,346,577,295,14,1204,14,6,42.9,7,50.0,532,3083,1735,44,34,3,16,5,670,95
Arnau Tenas,ESP,GK,Paris S-G,23.0,2001.0,1.0,33,22,30,3,0,0,33,0,0,,0,,28,153,120,0,0,0,0,0,21,0
Tanner Tessmann,USA,MF,Lyon,22.0,2001.0,13.7,915,49,226,526,174,20,915,20,10,50.0,9,45.0,575,2551,1167,11,16,1,12,11,679,27
Teddy Teuma,MLT,MF,Reims,30.0,1993.0,8.3,722,19,141,359,224,12,721,12,3,25.0,9,75.0,350,1344,569,9,4,0,11,11,502,34
Jordan Teze,NED,DF,Monaco,24.0,1999.0,6.3,434,15,100,215,124,15,434,10,5,50.0,4,40.0,171,797,452,9,11,2,8,3,237,41
Sorba Thomas,WAL,"FW,MF",Nantes,24.0,1999.0,14.7,674,25,111,276,303,20,674,24,9,37.5,14,58.3,372,2173,1059,41,29,7,26,25,427,93
Adrien Thomasson,FRA,MF,Lens,30.0,1993.0,29.1,1995,52,333,1028,650,112,1995,60,26,43.3,32,53.3,1056,4501,2078,30,34,9,67,41,1361,138
Corentin Tolisso,FRA,MF,Lyon,29.0,1994.0,25.9,1917,79,330,1056,548,88,1917,21,11,52.4,10,47.6,1073,4704,2148,31,35,3,31,20,1409,133
Abdoulaye Touré,GUI,MF,Le Havre,30.0,1994.0,25.8,1354,78,378,784,206,28,1345,33,17,51.5,12,36.4,714,3506,1521,17,14,0,29,30,832,28
Birama Touré,MLI,"MF,DF",Montpellier,32.0,1992.0,3.3,157,21,71,65,22,3,157,0,0,,0,,86,287,71,0,1,1,6,0,99,2
Ousmane Toure,FRA,DF,Lille,19.0,2005.0,0.1,8,0,4,4,0,0,8,0,0,,0,,4,23,1,0,0,0,0,0,2,0
Adrien Truffert,FRA,"DF,MF",Rennes,22.0,2001.0,30.6,1906,71,455,791,674,57,1906,44,16,36.4,22,50.0,971,5126,2605,69,45,15,36,25,1186,243
Vanderson,BRA,DF,Monaco,23.0,2001.0,22.9,1714,71,400,846,480,64,1714,48,24,50.0,20,41.7,876,4196,2211,57,31,13,38,14,976,151
Robinio Vaz,FRA,FW,Marseille,17.0,2007.0,0.8,20,1,2,1,17,9,20,1,0,0.0,1,100.0,12,79,34,3,0,2,1,1,14,6
Jordan Veretout,FRA,MF,Lyon,31.0,1993.0,17.3,1085,32,210,639,249,28,1085,9,5,55.6,3,33.3,597,2807,1362,35,18,6,22,7,770,60
Ben Viadere,FRA,MF,Auxerre,18.0,2005.0,0.1,7,0,1,1,6,0,7,2,1,50.0,1,50.0,4,22,17,1,2,0,0,0,4,1
Vitinha,POR,MF,Paris S-G,24.0,2000.0,22.7,2581,58,356,1617,623,32,2579,40,27,67.5,10,25.0,1756,8873,4225,53,59,9,30,19,2160,57
Ibrahima Wadji,SEN,"FW,MF",Saint-Étienne,29.0,1995.0,3.9,112,0,13,45,54,16,112,10,7,70.0,3,30.0,65,488,185,11,5,3,19,10,77,24
Elye Wahi,FRA,FW,Marseille,21.0,2003.0,6.4,161,0,8,87,67,30,160,10,2,20.0,8,80.0,103,423,177,7,0,5,15,11,126,41
Caleb Wiley,USA,"DF,MF",Strasbourg,19.0,2004.0,3.0,149,7,56,59,35,4,149,1,0,0.0,1,100.0,70,337,144,3,2,0,7,4,90,9
Christopher Wooh,CMR,DF,Rennes,22.0,2001.0,16.2,1028,118,477,516,45,13,1028,12,7,58.3,4,33.3,558,2873,1657,14,6,0,12,4,695,2
Etienne Youte Kinkoue,FRA,DF,Le Havre,22.0,2002.0,25.8,1544,270,843,654,53,15,1544,2,2,100.0,0,0.0,861,4835,2565,12,10,0,6,1,1041,4
Eloge Zabi,CIV,"DF,MF",Reims,17.0,2006.0,0.2,14,1,5,9,1,0,14,0,0,,0,,9,66,34,1,1,0,0,0,10,1
Yoram Zague,FRA,"DF,FW",Paris S-G,18.0,2006.0,2.0,203,3,44,124,36,5,203,2,2,100.0,0,0.0,148,629,313,5,1,1,1,0,158,17
Wilfried Zaha,CIV,FW,Lyon,31.0,1992.0,0.8,49,0,2,22,26,4,49,5,3,60.0,2,40.0,30,100,23,1,0,1,2,6,39,9
Warren Zaïre-Emery,FRA,"MF,DF",Paris S-G,18.0,2006.0,22.8,1908,49,314,1051,555,32,1908,37,20,54.1,17,45.9,1211,6383,3200,49,63,6,39,32,1506,92
Miha Zajc,SVN,MF,Toulouse,30.0,1994.0,2.9,215,5,29,136,51,5,215,4,3,75.0,1,25.0,121,543,266,7,5,0,3,2,147,9
Denis Zakaria,SUI,MF,Monaco,27.0,1996.0,23.8,1425,60,280,912,255,40,1423,36,21,58.3,13,36.1,823,3741,1818,27,30,8,35,23,972,36
Anass Zaroury,MAR,"FW,MF",Lens,23.0,2000.0,15.6,893,11,106,387,408,26,893,35,17,48.6,18,51.4,541,2941,1437,49,41,8,27,14,660,107
Nathan Zeze,FRA,DF,Nantes,19.0,2005.0,16.8,1083,155,572,498,19,6,1083,4,3,75.0,1,25.0,600,2809,1477,2,2,0,9,1,678,0
Edon Zhegrova,KVX,"FW,MF",Lille,25.0,1999.0,10.9,524,0,29,156,346,35,524,55,23,41.8,30,54.5,360,2623,1236,37,31,18,23,29,396,81
Melvin Zinga,FRA,GK,Angers,22.0,2002.0,1.0,35,30,35,0,0,0,35,0,0,,0,,16,108,61,0,0,0,0,0,12,0
Luck Zogbé,CIV,DF,Brest,19.0,2005.0,7.1,436,30,158,192,92,5,436,19,4,21.1,11,57.9,196,985,384,4,7,0,9,5,202,19
Aristide Zossou,CIV,MF,Auxerre,19.0,2005.0,0.2,21,0,1,8,12,0,21,1,0,0.0,1,100.0,14,92,29,1,2,0,0,1,17,3
Yanis Zouaoui,ALG,"DF,FW",Le Havre,30.0,1994.0,10.8,725,38,211,301,222,8,725,18,13,72.2,4,22.2,319,2191,1272,33,30,3,18,4,364,33
Edhy Zuliani,FRA,DF,Toulouse,19.0,2004.0,0.1,3,0,0,3,0,0,3,0,0,,0,,2,2,1,0,0,0,0,0,2,0
