Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
78,Saïmon Bouabré,fr FRA,"MF,FW",Monaco,18,2006,1.1,1,0,0,1,0,0,3,0.0,3,1,0,1,0,1,0,0,Matches
79,Ayyoub Bouaddi,fr FRA,MF,Lille,16,2007,12.8,50,31,21,21,8,19,32,59.4,13,12,3,9,10,60,12,1,Matches
80,Badredine Bouanani,dz ALG,"MF,FW",Nice,19,2004,12.2,11,4,4,4,3,6,18,33.3,12,16,3,13,11,22,4,0,Matches
81,Benjamin Bouchouari,ma MAR,MF,Saint-Étienne,22,2001,19.7,33,27,15,13,5,16,46,34.8,30,21,1,20,17,50,15,2,Matches
82,Hicham Boudaoui,dz ALG,MF,Nice,24,1999,27.1,76,52,28,37,11,31,53,58.5,22,40,11,29,22,98,45,1,Matches
83,Justin Bourgault,fr FRA,DF,Brest,18,2005,1.4,2,1,1,1,0,0,0,,0,0,0,0,0,2,1,0,Matches
84,Benjamin Bourigeaud,fr FRA,MF,Rennes,30,1994,0.9,1,0,0,1,0,0,2,0.0,2,2,1,1,2,3,1,0,Matches
85,Bilal Brahimi,dz ALG,MF,Nice,24,2000,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
86,Lilian Brassier,fr FRA,DF,Marseille,24,1999,8.7,8,6,8,0,0,5,6,83.3,1,8,3,5,9,17,28,2,Matches
87,Lilian Brassier,fr FRA,DF,Rennes,24,1999,13.7,15,12,11,4,0,9,11,81.8,2,17,10,7,22,37,62,1,Matches
88,Anthony Briançon,fr FRA,DF,Saint-Étienne,29,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
89,Aurélio Buta,pt POR,DF,Reims,27,1997,21.9,37,24,22,11,4,21,42,50.0,21,19,5,14,22,59,59,0,Matches
90,Marcin Bułka,pl POL,GK,Nice,24,1999,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,16,6,Matches
91,Rémy Cabella,fr FRA,"FW,MF",Lille,34,1990,11.2,39,19,16,13,10,19,33,57.6,14,10,1,9,8,47,5,0,Matches
92,Mathieu Cafaro,fr FRA,"MF,FW",Saint-Étienne,27,1997,8.1,10,7,4,4,2,4,15,26.7,11,7,1,6,7,17,3,0,Matches
93,Duje Ćaleta-Car,hr CRO,DF,Lyon,27,1996,17.6,20,12,11,9,0,10,19,52.6,9,33,25,8,17,37,97,2,Matches
94,Issiaga Camara,gn GUI,MF,Nice,19,2005,0.2,2,1,0,2,0,0,1,0.0,1,0,0,0,3,5,0,0,Matches
95,Lamine Camara,sn SEN,MF,Monaco,20,2004,22.8,66,41,22,34,10,26,48,54.2,22,30,4,26,31,97,32,1,Matches
96,Mahdi Camara,fr FRA,"MF,FW",Brest,26,1998,29.5,71,40,16,38,17,24,46,52.2,22,40,5,35,33,104,29,0,Matches
97,Ousmane Camara,ml MLI,DF,Angers,21,2003,2.8,4,3,3,1,0,1,2,50.0,1,1,1,0,0,4,18,0,Matches
98,Axel Camblan,fr FRA,"MF,FW",Brest,20,2003,0.3,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,Matches
99,Jaydee Canvot,fr FRA,"DF,MF",Toulouse,18,2006,12.3,23,11,16,5,2,12,18,66.7,6,10,2,8,11,34,54,1,Matches
100,Pierrick Capelle,fr FRA,MF,Angers,37,1987,5.4,24,17,10,9,5,9,18,50.0,9,4,1,3,11,35,5,1,Matches
101,Gabin Capuano,fr FRA,FW,Lens,18,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
102,Maxence Caqueret,fr FRA,MF,Lyon,24,2000,6.4,21,11,5,11,5,4,22,18.2,18,12,2,10,7,28,2,0,Matches
103,Simon Cara,fr FRA,"MF,FW",Montpellier,19,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
104,Valentin Carboni,ar ARG,"MF,FW",Marseille,19,2005,1.1,2,2,0,1,1,0,1,0.0,1,1,0,1,1,3,1,0,Matches
105,Irvin Cardona,mt MLT,FW,Saint-Étienne,26,1997,11.8,6,5,3,3,0,2,14,14.3,12,16,3,13,4,10,6,2,Matches
106,Patrik Carlgren,se SWE,GK,Nantes,32,1992,4.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
107,Josué Casimir,ht HAI,"FW,MF",Le Havre,22,2001,22.2,37,26,15,15,7,9,18,50.0,9,19,0,19,7,44,35,1,Matches
108,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,24,2000,30.0,96,61,41,43,12,46,88,52.3,42,35,9,26,42,138,36,1,Matches
109,Jean-Charles Castelletto,cm CMR,"DF,MF",Nantes,29,1995,29.1,34,17,17,15,2,17,27,63.0,10,27,18,9,25,59,151,0,Matches
110,Enzo Caumont,fr FRA,MF,Angers,20,2004,0.4,1,1,0,1,0,1,2,50.0,1,1,1,0,1,2,1,0,Matches
111,Fabien Centonze,fr FRA,DF,Nantes,28,1996,2.9,8,4,5,2,1,4,6,66.7,2,4,1,3,2,10,17,0,Matches
112,Brendan Chardonnet,fr FRA,DF,Brest,29,1994,26.8,45,33,28,14,3,25,40,62.5,15,45,28,17,29,74,169,2,Matches
113,Jhoanner Chávez,ec ECU,"DF,MF",Lens,22,2002,6.6,9,5,4,4,1,2,7,28.6,5,10,1,9,6,15,13,0,Matches
114,Théo Chennahi,fr FRA,DF,Montpellier,19,2005,2.0,6,3,3,3,0,4,7,57.1,3,3,0,3,2,8,6,0,Matches
115,Sidiki Cherif,fr FRA,FW,Angers,17,2006,3.6,5,5,1,3,1,3,4,75.0,1,4,1,3,0,5,0,1,Matches
116,Rayan Cherki,fr FRA,"FW,MF",Lyon,20,2003,22.7,15,12,3,8,4,6,28,21.4,22,6,0,6,7,22,6,0,Matches
117,Lucas Chevalier,fr FRA,GK,Lille,22,2001,34.0,3,2,3,0,0,3,4,75.0,1,0,0,0,0,3,13,4,Matches
118,Pedro Chirivella,es ESP,MF,Nantes,27,1997,26.1,44,29,23,16,5,19,42,45.2,23,25,4,21,19,63,45,0,Matches
119,Joris Chotard,fr FRA,MF,Montpellier,22,2001,21.0,39,27,17,20,2,20,46,43.5,26,28,10,18,19,58,52,1,Matches
120,Djaoui Cissé,fr FRA,MF,Rennes,20,2004,12.5,33,18,12,15,6,16,26,61.5,10,29,4,25,13,46,11,1,Matches
121,Yoann Cissé,fr FRA,MF,Auxerre,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
122,Jonathan Clauss,fr FRA,"DF,MF",Nice,31,1992,25.6,52,35,27,19,6,28,56,50.0,28,25,2,23,48,100,68,3,Matches
123,Marcus Coco,fr FRA,DF,Nantes,28,1996,10.6,27,21,15,9,3,16,31,51.6,15,16,5,11,11,38,46,0,Matches
124,Alois Confais,fr FRA,MF,Le Havre,27,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
125,Francis Coquelin,fr FRA,MF,Nantes,33,1991,2.5,9,5,5,3,1,3,4,75.0,1,3,1,2,6,15,3,0,Matches
126,Derek Cornelius,ca CAN,DF,Marseille,26,1997,15.8,24,17,15,8,1,17,22,77.3,5,16,10,6,14,38,51,0,Matches
127,Pierre Cornud,fr FRA,DF,Saint-Étienne,27,1996,6.4,12,10,6,4,2,8,17,47.1,9,9,4,5,9,21,28,1,Matches
128,David Costa,pt POR,"MF,FW",Lens,23,2001,3.9,2,0,1,1,0,1,4,25.0,3,5,1,4,1,3,0,0,Matches
129,Logan Costa,cv CPV,DF,Toulouse,23,2001,1.0,2,1,0,2,0,1,1,100.0,0,2,2,0,2,4,4,0,Matches
