Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
1,Keyliane Abdallah,fr FRA,FW,Marseille,18,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2,Yunis Abdelhamid,ma MAR,DF,Saint-Étienne,36,1987,11.5,6,0.55,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
3,Himad Abdelli,dz ALG,"MF,FW",Angers,24,1999,31.6,94,2.98,80,2,5,1,3,3,5,0.16,3,0,2,0,0,0,Matches
4,Mohamed Abdelmoneim,eg EGY,DF,Nice,25,1999,9.5,8,0.84,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
5,Ali Abdi,tn TUN,"DF,MF",Nice,30,1993,15.5,45,2.91,33,3,4,4,0,1,3,0.19,1,1,0,1,0,0,Matches
6,Matthis Abline,fr FRA,FW,Nantes,21,2003,30.8,61,1.98,43,0,8,6,3,1,9,0.29,6,0,2,1,0,0,Matches
7,Abner,br BRA,DF,Lyon,24,2000,12.1,25,2.06,21,3,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
8,Zakaria Aboukhlal,ma MAR,"MF,FW",Toulouse,24,2000,21.1,34,1.61,19,0,4,6,4,1,7,0.33,3,0,1,0,3,0,Matches
9,Martin Adeline,fr FRA,MF,Reims,20,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
10,Adryelson,br BRA,DF,Lyon,26,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
11,Emmanuel Agbadou,ci CIV,DF,Reims,27,1997,14.0,21,1.50,19,0,1,1,0,0,1,0.07,1,0,0,0,0,0,Matches
12,Jeremy Agbonifo,se SWE,"FW,MF",Lens,18,2005,3.3,8,2.40,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
13,Ruben Aguilar,fr FRA,"DF,MF",Lens,31,1993,12.5,26,2.08,24,0,0,2,0,0,5,0.40,4,0,0,1,0,0,Matches
14,Naouirou Ahamada,fr FRA,"MF,FW",Rennes,22,2002,0.6,2,3.10,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
15,Jean-Eudes Aholou,ci CIV,MF,Angers,30,1994,21.8,33,1.52,21,0,2,4,3,3,1,0.05,0,0,0,0,1,0,Matches
16,Ayman Aiki,fr FRA,"FW,MF",Saint-Étienne,19,2005,1.4,1,0.71,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
17,Ludovic Ajorque,fr FRA,FW,Brest,30,1994,27.7,60,2.17,49,0,2,5,2,2,8,0.29,3,0,1,3,1,0,Matches
18,Ümit Akdag,ro ROU,DF,Toulouse,20,2003,5.6,5,0.90,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
19,Sergio Akieme,es ESP,DF,Reims,26,1997,28.0,37,1.32,29,4,0,2,2,0,3,0.11,3,0,0,0,0,0,Matches
20,Maghnes Akliouche,fr FRA,"FW,MF",Monaco,22,2002,26.7,119,4.45,87,3,12,6,8,3,19,0.71,17,0,0,2,0,0,Matches
21,Adams Akor,ng NGA,FW,Montpellier,24,2000,11.9,25,2.09,18,0,4,1,2,0,5,0.42,2,0,1,0,2,0,Matches
