Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Ludovic Ajorque,FRA,FW,Brest,30.0,1994.0,31,29,2495,27.7,13,2,15,13,0,1,5,0,10.4,9.6,3.1,12.7,10,41,124,0.47,0.07,0.54,0.47,0.54,0.38,0.11,0.49,0.35,0.46
Ümit Akdag,ROU,DF,Toulouse,20.0,2003.0,9,6,500,5.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,4,29,9,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
Sergio Akieme,ESP,DF,Reims,26.0,1997.0,30,29,2523,28.0,2,3,5,2,0,0,5,0,1.5,1.5,2.5,4.0,55,86,97,0.07,0.11,0.18,0.07,0.18,0.05,0.09,0.14,0.05,0.14
Maghnes Akliouche,FRA,"FW,MF",Monaco,22.0,2002.0,32,27,2406,26.7,5,10,15,4,1,1,2,0,9.2,8.4,7.3,15.7,127,173,226,0.19,0.37,0.56,0.15,0.52,0.35,0.27,0.62,0.32,0.59
Adams Akor,NGA,FW,Montpellier,24.0,2000.0,15,13,1075,11.9,3,1,4,3,0,0,2,0,4.3,4.3,1.0,5.3,11,6,45,0.25,0.08,0.33,0.25,0.33,0.36,0.08,0.44,0.36,0.44
Paul Akouokou,CIV,MF,Lyon,26.0,1997.0,2,0,19,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clément Akpa,CIV,DF,Auxerre,22.0,2001.0,31,29,2486,27.6,0,1,1,0,0,0,7,0,0.3,0.3,0.9,1.2,27,74,24,0.0,0.04,0.04,0.0,0.04,0.01,0.03,0.04,0.01,0.04
Chuba Akpom,ENG,FW,Lille,28.0,1995.0,14,6,639,7.1,3,1,4,2,1,2,0,0,5.0,3.4,0.5,3.9,6,7,38,0.42,0.14,0.56,0.28,0.42,0.7,0.08,0.78,0.48,0.56
Mohamed Ali Cho,FRA,"FW,MF",Nice,20.0,2004.0,27,21,1621,18.0,3,4,7,3,0,0,2,0,4.0,4.0,4.0,7.9,81,59,133,0.17,0.22,0.39,0.17,0.39,0.22,0.22,0.44,0.22,0.44
Jim Allevinah,GAB,FW,Angers,29.0,1995.0,28,23,1750,19.4,1,3,4,1,0,0,3,0,4.2,4.2,2.5,6.7,57,48,99,0.05,0.15,0.21,0.05,0.21,0.22,0.13,0.35,0.22,0.35
Thiago Almada,ARG,"MF,FW",Lyon,23.0,2001.0,16,9,951,10.6,1,4,5,1,0,0,3,0,2.0,2.0,2.6,4.6,38,97,50,0.09,0.38,0.47,0.09,0.47,0.19,0.25,0.44,0.19,0.44
Jordan Amavi,FRA,DF,Brest,30.0,1994.0,11,8,790,8.8,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,22,36,21,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Kelvin Amian,FRA,DF,Nantes,26.0,1998.0,30,23,2165,24.1,1,0,1,1,0,0,5,0,1.0,1.0,0.8,1.8,32,73,77,0.04,0.0,0.04,0.04,0.04,0.04,0.03,0.08,0.04,0.08
Michael Amir Murillo,PAN,DF,Marseille,28.0,1996.0,30,27,2437,27.1,1,3,4,1,0,0,3,0,1.5,1.5,3.3,4.8,43,140,100,0.04,0.11,0.15,0.04,0.15,0.06,0.12,0.18,0.06,0.18
Samuel Amo-Ameyaw,ENG,"DF,MF",Strasbourg,18.0,2006.0,9,3,320,3.6,2,0,2,2,0,0,0,0,0.7,0.7,0.6,1.3,11,12,18,0.56,0.0,0.56,0.56,0.56,0.2,0.16,0.35,0.2,0.35
Mathis Amougou,FRA,MF,Saint-Étienne,18.0,2006.0,17,9,859,9.5,0,0,0,0,0,0,2,0,0.5,0.5,0.4,0.8,8,36,17,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09
Benjamin André,FRA,MF,Lille,33.0,1990.0,30,30,2692,29.9,0,3,3,0,0,0,12,0,1.4,1.4,1.9,3.3,29,209,72,0.0,0.1,0.1,0.0,0.1,0.05,0.06,0.11,0.05,0.11
Kyllian Antonio,FRA,"DF,MF",Lens,16.0,2008.0,3,2,139,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Dennis Appiah,FRA,DF,Saint-Étienne,32.0,1992.0,29,22,2128,23.6,0,1,1,0,0,0,2,0,0.2,0.2,2.1,2.3,51,108,110,0.0,0.04,0.04,0.0,0.04,0.01,0.09,0.1,0.01,0.1
Carlens Arcus,HAI,DF,Angers,28.0,1996.0,28,25,2047,22.7,0,1,1,0,0,0,3,0,0.0,0.0,1.4,1.4,39,70,79,0.0,0.04,0.04,0.0,0.04,0.0,0.06,0.06,0.0,0.06
Hákon Arnar Haraldsson,ISL,"MF,FW",Lille,21.0,2003.0,25,21,1755,19.5,5,3,8,5,0,0,3,0,3.8,3.8,2.8,6.6,52,102,143,0.26,0.15,0.41,0.26,0.41,0.19,0.14,0.34,0.19,0.34
Marco Asensio,ESP,"FW,MF",Paris S-G,28.0,1996.0,12,8,618,6.9,2,4,6,2,0,0,0,0,5.6,5.6,2.7,8.3,19,36,49,0.29,0.58,0.87,0.29,0.87,0.82,0.39,1.21,0.82,1.21
Lorenz Assignon,TOG,"DF,MF",Rennes,24.0,2000.0,32,27,2357,26.2,3,4,7,3,0,0,9,0,2.2,2.2,3.5,5.7,98,116,206,0.11,0.15,0.27,0.11,0.27,0.08,0.14,0.22,0.08,0.22
Dehmaine Assoumani,FRA,"MF,FW",Nantes,19.0,2005.0,12,0,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.9,1.0,4,1,15,0.0,0.0,0.0,0.0,0.0,0.08,0.83,0.91,0.08,0.91
Valentin Atangana Edoa,FRA,MF,Reims,18.0,2005.0,34,33,2854,31.7,1,0,1,1,0,0,7,0,2.5,2.5,1.1,3.6,41,93,38,0.03,0.0,0.03,0.03,0.03,0.08,0.03,0.11,0.08,0.11
Florian Ayé,FRA,FW,Auxerre,27.0,1997.0,26,4,575,6.4,2,0,2,2,0,0,0,0,1.9,1.9,0.1,2.0,5,7,30,0.31,0.0,0.31,0.31,0.31,0.3,0.02,0.32,0.3,0.32
André Ayew,GHA,FW,Le Havre,34.0,1989.0,27,15,1453,16.1,4,1,5,4,0,0,2,0,4.3,4.3,0.2,4.6,5,18,43,0.25,0.06,0.31,0.25,0.31,0.27,0.02,0.28,0.27,0.28
Neil El Aynaoui,MAR,MF,Lens,23.0,2001.0,24,17,1588,17.6,8,1,9,5,3,3,4,0,4.0,1.6,2.0,3.6,11,75,29,0.45,0.06,0.51,0.28,0.34,0.23,0.11,0.34,0.09,0.21
Shavy Babicka,GAB,"MF,FW",Toulouse,24.0,2000.0,30,11,1186,13.2,4,2,6,4,0,0,2,0,3.9,3.9,1.6,5.5,36,21,122,0.3,0.15,0.46,0.3,0.46,0.3,0.12,0.42,0.3,0.42
Theo Bair,CAN,FW,Auxerre,24.0,1999.0,29,11,939,10.4,2,1,3,2,0,0,1,0,3.0,3.0,1.2,4.2,15,16,42,0.19,0.1,0.29,0.19,0.29,0.29,0.11,0.4,0.29,0.4
Mitchel Bakker,NED,"FW,DF",Lille,24.0,2000.0,24,14,1139,12.7,3,2,5,3,0,0,3,1,3.0,3.0,2.7,5.6,43,57,120,0.24,0.16,0.4,0.24,0.4,0.23,0.21,0.44,0.23,0.44
Darryl Bakola,FRA,"DF,MF",Marseille,16.0,2007.0,2,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dilane Bakwa,FRA,"MF,DF",Strasbourg,21.0,2002.0,30,29,2497,27.7,6,8,14,6,0,0,4,0,4.7,4.7,6.6,11.3,107,129,249,0.22,0.29,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41
Leonardo Balerdi,ARG,DF,Marseille,25.0,1999.0,27,27,2273,25.3,0,0,0,0,0,0,9,1,0.9,0.9,0.7,1.7,13,105,5,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
Fodé Ballo-Touré,SEN,"DF,MF",Le Havre,27.0,1997.0,10,9,589,6.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,15,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Folarin Balogun,USA,FW,Monaco,23.0,2001.0,13,7,615,6.8,4,0,4,4,0,0,0,0,4.8,4.8,0.9,5.6,21,9,73,0.59,0.0,0.59,0.59,0.59,0.7,0.13,0.82,0.7,0.82
Abdoulaye Bamba,CIV,DF,Angers,34.0,1990.0,19,16,1510,16.8,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,1,16,3,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02
Mohamed Bamba,CIV,MF,Reims,19.0,2004.0,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentín Barco,ARG,"MF,DF",Strasbourg,20.0,2004.0,14,14,1157,12.9,0,2,2,0,0,0,2,0,0.5,0.5,1.5,2.0,20,64,55,0.0,0.16,0.16,0.0,0.16,0.04,0.11,0.15,0.04,0.15
Bradley Barcola,FRA,FW,Paris S-G,21.0,2002.0,34,27,2181,24.2,14,10,24,14,0,0,2,0,13.4,13.4,10.1,23.5,137,96,374,0.58,0.41,0.99,0.58,0.99,0.55,0.42,0.97,0.55,0.97
Melvin Bard,FRA,"DF,MF",Nice,23.0,2000.0,24,22,1938,21.5,2,1,3,2,0,0,4,2,2.2,2.2,1.9,4.1,53,88,95,0.09,0.05,0.14,0.09,0.14,0.1,0.09,0.19,0.1,0.19
Gabriel Bares,SUI,"MF,DF",Montpellier,23.0,2000.0,6,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Téo Barisic,CRO,DF,Lyon,19.0,2004.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Batubinsika,COD,DF,Saint-Étienne,28.0,1996.0,25,22,2016,22.4,1,0,1,1,0,0,3,1,0.8,0.8,0.2,1.0,11,51,1,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.04,0.04,0.04
Haris Belkebla,ALG,MF,Angers,30.0,1994.0,22,21,1792,19.9,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,8,69,15,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.05,0.0,0.05
Yassin Belkhdim,FRA,MF,Angers,22.0,2002.0,29,16,1523,16.9,1,1,2,1,0,0,4,0,0.8,0.8,0.6,1.4,17,37,31,0.06,0.06,0.12,0.06,0.12,0.05,0.04,0.08,0.05,0.08
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,19.0,2005.0,33,19,1750,19.4,6,3,9,4,2,2,0,0,5.5,4.1,5.2,9.3,85,122,170,0.31,0.15,0.46,0.21,0.36,0.29,0.27,0.55,0.21,0.48
Ismaël Bennacer,ALG,MF,Marseille,26.0,1997.0,12,8,646,7.2,0,2,2,0,0,0,2,0,0.1,0.1,1.8,1.9,14,72,8,0.0,0.28,0.28,0.0,0.28,0.01,0.25,0.26,0.01,0.26
Saïd Benrahma,ALG,"FW,MF",Lyon,28.0,1995.0,13,9,735,8.2,1,3,4,1,0,0,0,0,2.0,2.0,2.1,4.0,41,32,109,0.12,0.37,0.49,0.12,0.49,0.24,0.25,0.49,0.24,0.49
Nabil Bentaleb,ALG,MF,Lille,29.0,1994.0,10,3,329,3.7,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.8,2,23,5,0.27,0.0,0.27,0.27,0.27,0.2,0.01,0.21,0.2,0.21
Lucas Beraldo,BRA,DF,Paris S-G,20.0,2003.0,25,22,2011,22.3,1,0,1,1,0,0,6,0,0.9,0.9,0.4,1.2,9,131,0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06
Maxime Bernauer,FRA,DF,Saint-Étienne,26.0,1998.0,11,9,763,8.5,0,0,0,0,0,0,4,1,0.1,0.1,0.0,0.1,7,41,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Dimitry Bertaud,COD,GK,Montpellier,26.0,1998.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mika Biereth,DEN,FW,Monaco,21.0,2003.0,16,16,1228,13.6,13,2,15,12,1,2,0,0,11.3,9.7,4.5,14.2,14,24,110,0.95,0.15,1.1,0.88,1.03,0.83,0.33,1.16,0.71,1.04
Emmanuel Biumla,FRA,DF,Angers,19.0,2005.0,17,15,1336,14.8,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.8,3,16,0,0.07,0.0,0.07,0.07,0.07,0.05,0.0,0.05,0.05,0.05
Marco Bizot,NED,GK,Brest,33.0,1991.0,32,32,2880,32.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludovic Blas,FRA,"MF,FW",Rennes,26.0,1997.0,29,26,2293,25.5,6,8,14,6,0,0,6,0,5.0,5.0,4.6,9.6,83,116,184,0.24,0.31,0.55,0.24,0.55,0.2,0.18,0.38,0.2,0.38
Augustine Boakye,GHA,"FW,MF",Saint-Étienne,23.0,2000.0,17,8,733,8.1,3,0,3,3,0,0,5,0,1.8,1.8,0.9,2.7,25,35,60,0.37,0.0,0.37,0.37,0.37,0.22,0.11,0.34,0.22,0.34
Mathéo Bodmer,FRA,MF,Le Havre,20.0,2004.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremie Boga,CIV,"MF,FW",Nice,27.0,1997.0,21,12,1054,11.7,1,2,3,1,0,0,0,0,2.3,2.3,2.8,5.1,64,39,75,0.09,0.17,0.26,0.09,0.26,0.2,0.24,0.44,0.2,0.44
Moïse Bombito,CAN,DF,Nice,24.0,2000.0,27,25,2192,24.4,0,0,0,0,0,0,3,1,0.7,0.7,0.2,1.0,27,97,10,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Saïmon Bouabré,FRA,"MF,FW",Monaco,18.0,2006.0,3,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayyoub Bouaddi,FRA,MF,Lille,16.0,2007.0,24,11,1151,12.8,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,11,37,26,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08
Badredine Bouanani,ALG,"MF,FW",Nice,19.0,2004.0,26,11,1099,12.2,3,3,6,2,1,1,2,0,2.7,1.9,2.4,4.3,47,44,93,0.25,0.25,0.49,0.16,0.41,0.22,0.19,0.42,0.16,0.35
Benjamin Bouchouari,MAR,MF,Saint-Étienne,22.0,2001.0,25,20,1772,19.7,1,0,1,1,0,0,6,0,0.6,0.6,0.9,1.5,48,133,54,0.05,0.0,0.05,0.05,0.05,0.03,0.05,0.08,0.03,0.08
Hicham Boudaoui,ALG,MF,Nice,24.0,1999.0,29,27,2435,27.1,2,3,5,2,0,0,9,0,2.7,2.7,3.0,5.8,54,124,75,0.07,0.11,0.18,0.07,0.18,0.1,0.11,0.21,0.1,0.21
Justin Bourgault,FRA,DF,Brest,18.0,2005.0,2,2,122,1.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,2,4,12,0.74,0.0,0.74,0.74,0.74,0.05,0.1,0.15,0.05,0.15
Benjamin Bourigeaud,FRA,MF,Rennes,30.0,1994.0,1,1,80,0.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,4,4,1.13,0.0,1.13,1.13,1.13,0.17,0.0,0.17,0.17,0.17
Bilal Brahimi,ALG,MF,Nice,24.0,2000.0,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,4,10,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07
Lilian Brassier,FRA,DF,Marseille,24.0,1999.0,12,9,779,8.7,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,11,40,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Lilian Brassier,FRA,DF,Rennes,24.0,1999.0,14,14,1234,13.7,1,1,2,1,0,0,1,0,1.5,1.5,0.3,1.8,21,75,11,0.07,0.07,0.15,0.07,0.15,0.11,0.02,0.13,0.11,0.13
Anthony Briançon,FRA,DF,Saint-Étienne,29.0,1994.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurélio Buta,POR,DF,Reims,27.0,1997.0,27,24,1970,21.9,0,1,1,0,0,0,5,0,0.3,0.3,0.8,1.1,28,83,64,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05
Marcin Bułka,POL,GK,Nice,24.0,1999.0,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Rémy Cabella,FRA,"FW,MF",Lille,34.0,1990.0,23,12,1011,11.2,1,2,3,1,0,0,1,0,4.0,4.0,2.3,6.2,45,77,130,0.09,0.18,0.27,0.09,0.27,0.35,0.2,0.55,0.35,0.55
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,27.0,1997.0,15,9,732,8.1,1,0,1,1,0,0,3,1,1.5,1.5,1.3,2.8,19,16,51,0.12,0.0,0.12,0.12,0.12,0.18,0.16,0.34,0.18,0.34
Duje Ćaleta-Car,CRO,DF,Lyon,27.0,1996.0,19,17,1584,17.6,1,0,1,1,0,0,8,0,2.1,2.1,0.1,2.2,4,46,0,0.06,0.0,0.06,0.06,0.06,0.12,0.01,0.13,0.12,0.13
Issiaga Camara,GUI,MF,Nice,19.0,2005.0,4,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Camara,SEN,MF,Monaco,20.0,2004.0,29,25,2054,22.8,2,7,9,2,0,0,10,1,2.3,2.3,4.4,6.7,25,141,46,0.09,0.31,0.39,0.09,0.39,0.1,0.19,0.29,0.1,0.29
Mahdi Camara,FRA,"MF,FW",Brest,26.0,1998.0,34,31,2659,29.5,5,3,8,5,0,0,5,0,4.1,4.1,2.0,6.2,58,111,112,0.17,0.1,0.27,0.17,0.27,0.14,0.07,0.21,0.14,0.21
Ousmane Camara,MLI,DF,Angers,21.0,2003.0,3,3,252,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Axel Camblan,FRA,"MF,FW",Brest,20.0,2003.0,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
Jaydee Canvot,FRA,"DF,MF",Toulouse,18.0,2006.0,18,12,1106,12.3,0,0,0,0,0,0,2,0,0.2,0.2,0.7,0.9,9,41,0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
Pierrick Capelle,FRA,MF,Angers,37.0,1987.0,16,3,483,5.4,0,0,0,0,0,0,4,0,0.2,0.2,1.2,1.4,10,22,17,0.0,0.0,0.0,0.0,0.0,0.04,0.22,0.26,0.04,0.26
Gabin Capuano,FRA,FW,Lens,18.0,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxence Caqueret,FRA,MF,Lyon,24.0,2000.0,9,6,573,6.4,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.1,14,50,15,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17
Simon Cara,FRA,"MF,FW",Montpellier,19.0,2005.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valentin Carboni,ARG,"MF,FW",Marseille,19.0,2005.0,4,1,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,4,8,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14
Irvin Cardona,MLT,FW,Saint-Étienne,26.0,1997.0,15,13,1063,11.8,5,3,8,5,0,1,2,0,4.5,3.7,1.4,5.0,30,32,135,0.42,0.25,0.68,0.42,0.68,0.41,0.13,0.54,0.34,0.47
Patrik Carlgren,SWE,GK,Nantes,32.0,1992.0,5,4,417,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josué Casimir,HAI,"FW,MF",Le Havre,22.0,2001.0,27,23,1997,22.2,4,4,8,4,0,0,5,0,3.3,3.3,3.3,6.6,71,41,151,0.18,0.18,0.36,0.18,0.36,0.15,0.15,0.3,0.15,0.3
Cristian Cásseres Jr.,VEN,MF,Toulouse,24.0,2000.0,32,31,2696,30.0,1,3,4,1,0,0,11,0,1.0,1.0,2.6,3.6,31,128,46,0.03,0.1,0.13,0.03,0.13,0.03,0.09,0.12,0.03,0.12
Jean-Charles Castelletto,CMR,"DF,MF",Nantes,29.0,1995.0,30,30,2620,29.1,0,0,0,0,0,0,5,1,1.8,1.8,0.1,1.9,21,87,19,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Enzo Caumont,FRA,MF,Angers,20.0,2004.0,2,0,34,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
