Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Kelvin Amian,FRA,DF,Nantes,26.0,1998.0,24.1,1,7,4,57.1,0.29,0.17,0.14,0.25,14.9,0,0,0,1.0,1.0,0.14,0.0,0.0
Michael Amir Murillo,PAN,DF,Marseille,28.0,1996.0,27.1,1,13,4,30.8,0.48,0.15,0.08,0.25,18.8,2,0,0,1.5,1.5,0.12,-0.5,-0.5
Samuel Amo-Ameyaw,ENG,"DF,MF",Strasbourg,18.0,2006.0,3.6,2,9,7,77.8,2.53,1.97,0.22,0.29,17.0,0,0,0,0.7,0.7,0.08,1.3,1.3
Mathis Amougou,FRA,MF,Saint-Étienne,18.0,2006.0,9.5,0,7,1,14.3,0.73,0.1,0.0,0.0,18.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Benjamin André,FRA,MF,Lille,33.0,1990.0,29.9,0,16,4,25.0,0.53,0.13,0.0,0.0,15.6,0,0,0,1.4,1.4,0.09,-1.4,-1.4
Kyllian Antonio,FRA,"DF,MF",Lens,16.0,2008.0,1.5,0,1,0,0.0,0.65,0.0,0.0,,18.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Dennis Appiah,FRA,DF,Saint-Étienne,32.0,1992.0,23.6,0,5,2,40.0,0.21,0.08,0.0,0.0,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Carlens Arcus,HAI,DF,Angers,28.0,1996.0,22.7,0,3,0,0.0,0.13,0.0,0.0,,29.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Hákon Arnar Haraldsson,ISL,"MF,FW",Lille,21.0,2003.0,19.5,5,35,13,37.1,1.79,0.67,0.14,0.38,17.1,2,0,0,3.8,3.8,0.11,1.2,1.2
Marco Asensio,ESP,"FW,MF",Paris S-G,28.0,1996.0,6.9,2,26,14,53.8,3.79,2.04,0.08,0.14,14.5,2,0,0,5.6,5.6,0.22,-3.6,-3.6
Lorenz Assignon,TOG,"DF,MF",Rennes,24.0,2000.0,26.2,3,22,5,22.7,0.84,0.19,0.14,0.6,17.5,0,0,0,2.2,2.2,0.1,0.8,0.8
Dehmaine Assoumani,FRA,"MF,FW",Nantes,19.0,2005.0,1.1,0,3,2,66.7,2.76,1.84,0.0,0.0,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Valentin Atangana Edoa,FRA,MF,Reims,18.0,2005.0,31.7,1,33,6,18.2,1.04,0.19,0.03,0.17,18.4,0,0,0,2.5,2.5,0.08,-1.5,-1.5
Florian Ayé,FRA,FW,Auxerre,27.0,1997.0,6.4,2,12,3,25.0,1.88,0.47,0.17,0.67,13.1,0,0,0,1.9,1.9,0.16,0.1,0.1
André Ayew,GHA,FW,Le Havre,34.0,1989.0,16.1,4,22,9,40.9,1.36,0.56,0.18,0.44,12.0,2,0,0,4.3,4.3,0.21,-0.3,-0.3
Neil El Aynaoui,MAR,MF,Lens,23.0,2001.0,17.6,8,16,7,43.8,0.91,0.4,0.31,0.71,20.4,1,3,3,4.0,1.6,0.1,4.0,3.4
Shavy Babicka,GAB,"MF,FW",Toulouse,24.0,2000.0,13.2,4,20,9,45.0,1.52,0.68,0.2,0.44,14.6,0,0,0,3.9,3.9,0.2,0.1,0.1
Theo Bair,CAN,FW,Auxerre,24.0,1999.0,10.4,2,26,13,50.0,2.49,1.25,0.08,0.15,13.2,0,0,0,3.0,3.0,0.12,-1.0,-1.0
Mitchel Bakker,NED,"FW,DF",Lille,24.0,2000.0,12.7,3,23,10,43.5,1.82,0.79,0.13,0.3,18.9,5,0,0,3.0,3.0,0.13,0.0,0.0
Darryl Bakola,FRA,"DF,MF",Marseille,16.0,2007.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Dilane Bakwa,FRA,"MF,DF",Strasbourg,21.0,2002.0,27.7,6,52,22,42.3,1.87,0.79,0.12,0.27,21.3,6,0,0,4.7,4.7,0.09,1.3,1.3
Leonardo Balerdi,ARG,DF,Marseille,25.0,1999.0,25.3,0,15,1,6.7,0.59,0.04,0.0,0.0,17.1,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Fodé Ballo-Touré,SEN,"DF,MF",Le Havre,27.0,1997.0,6.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Folarin Balogun,USA,FW,Monaco,23.0,2001.0,6.8,4,31,10,32.3,4.54,1.46,0.13,0.4,13.3,0,0,0,4.8,4.8,0.15,-0.8,-0.8
Abdoulaye Bamba,CIV,DF,Angers,34.0,1990.0,16.8,0,1,0,0.0,0.06,0.0,0.0,,7.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Mohamed Bamba,CIV,MF,Reims,19.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Valentín Barco,ARG,"MF,DF",Strasbourg,20.0,2004.0,12.9,0,10,1,10.0,0.78,0.08,0.0,0.0,22.9,1,0,0,0.5,0.5,0.05,-0.5,-0.5
Bradley Barcola,FRA,FW,Paris S-G,21.0,2002.0,24.2,14,74,38,51.4,3.05,1.57,0.19,0.37,13.2,0,0,0,13.4,13.4,0.18,0.6,0.6
Melvin Bard,FRA,"DF,MF",Nice,23.0,2000.0,21.5,2,23,8,34.8,1.07,0.37,0.09,0.25,17.9,0,0,0,2.2,2.2,0.1,-0.2,-0.2
Gabriel Bares,SUI,"MF,DF",Montpellier,23.0,2000.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Téo Barisic,CRO,DF,Lyon,19.0,2004.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Dylan Batubinsika,COD,DF,Saint-Étienne,28.0,1996.0,22.4,1,7,2,28.6,0.31,0.09,0.14,0.5,10.5,0,0,0,0.8,0.8,0.12,0.2,0.2
Haris Belkebla,ALG,MF,Angers,30.0,1994.0,19.9,0,3,0,0.0,0.15,0.0,0.0,,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Yassin Belkhdim,FRA,MF,Angers,22.0,2002.0,16.9,1,9,5,55.6,0.53,0.3,0.11,0.2,17.3,0,0,0,0.8,0.8,0.09,0.2,0.2
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,19.0,2005.0,19.4,6,58,19,32.8,2.98,0.98,0.07,0.21,20.9,3,2,2,5.5,4.1,0.07,0.5,-0.1
Ismaël Bennacer,ALG,MF,Marseille,26.0,1997.0,7.2,0,3,0,0.0,0.42,0.0,0.0,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Saïd Benrahma,ALG,"FW,MF",Lyon,28.0,1995.0,8.2,1,17,4,23.5,2.08,0.49,0.06,0.25,20.2,1,0,0,2.0,2.0,0.12,-1.0,-1.0
Nabil Bentaleb,ALG,MF,Lille,29.0,1994.0,3.7,1,5,1,20.0,1.37,0.27,0.2,1.0,24.8,2,0,0,0.7,0.7,0.15,0.3,0.3
Lucas Beraldo,BRA,DF,Paris S-G,20.0,2003.0,22.3,1,12,4,33.3,0.54,0.18,0.08,0.25,14.2,0,0,0,0.9,0.9,0.07,0.1,0.1
Maxime Bernauer,FRA,DF,Saint-Étienne,26.0,1998.0,8.5,0,2,0,0.0,0.24,0.0,0.0,,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dimitry Bertaud,COD,GK,Montpellier,26.0,1998.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mika Biereth,DEN,FW,Monaco,21.0,2003.0,13.6,13,40,22,55.0,2.93,1.61,0.3,0.55,11.6,0,1,2,11.3,9.7,0.24,1.7,2.3
Emmanuel Biumla,FRA,DF,Angers,19.0,2005.0,14.8,1,4,2,50.0,0.27,0.13,0.25,0.5,13.7,0,0,0,0.7,0.7,0.18,0.3,0.3
Marco Bizot,NED,GK,Brest,33.0,1991.0,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ludovic Blas,FRA,"MF,FW",Rennes,26.0,1997.0,25.5,6,57,26,45.6,2.24,1.02,0.11,0.23,17.7,2,0,0,5.0,5.0,0.09,1.0,1.0
Augustine Boakye,GHA,"FW,MF",Saint-Étienne,23.0,2000.0,8.1,3,24,9,37.5,2.95,1.11,0.13,0.33,20.8,1,0,0,1.8,1.8,0.08,1.2,1.2
Mathéo Bodmer,FRA,MF,Le Havre,20.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jeremie Boga,CIV,"MF,FW",Nice,27.0,1997.0,11.7,1,30,16,53.3,2.56,1.37,0.03,0.06,17.0,2,0,0,2.3,2.3,0.08,-1.3,-1.3
Moïse Bombito,CAN,DF,Nice,24.0,2000.0,24.4,0,8,1,12.5,0.33,0.04,0.0,0.0,18.2,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Saïmon Bouabré,FRA,"MF,FW",Monaco,18.0,2006.0,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ayyoub Bouaddi,FRA,MF,Lille,16.0,2007.0,12.8,0,3,1,33.3,0.23,0.08,0.0,0.0,19.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Badredine Bouanani,ALG,"MF,FW",Nice,19.0,2004.0,12.2,3,30,14,46.7,2.46,1.15,0.07,0.14,20.3,1,1,1,2.7,1.9,0.06,0.3,0.1
Benjamin Bouchouari,MAR,MF,Saint-Étienne,22.0,2001.0,19.7,1,16,3,18.8,0.81,0.15,0.06,0.33,23.6,0,0,0,0.6,0.6,0.04,0.4,0.4
Hicham Boudaoui,ALG,MF,Nice,24.0,1999.0,27.1,2,39,18,46.2,1.44,0.67,0.05,0.11,19.1,0,0,0,2.7,2.7,0.07,-0.7,-0.7
Justin Bourgault,FRA,DF,Brest,18.0,2005.0,1.4,1,2,1,50.0,1.48,0.74,0.5,1.0,26.2,0,0,0,0.1,0.1,0.04,0.9,0.9
Benjamin Bourigeaud,FRA,MF,Rennes,30.0,1994.0,0.9,1,2,1,50.0,2.25,1.13,0.5,1.0,16.1,1,0,0,0.2,0.2,0.08,0.8,0.8
Bilal Brahimi,ALG,MF,Nice,24.0,2000.0,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,23.0,1,0,0,0.0,0.0,0.04,0.0,0.0
Lilian Brassier,FRA,DF,Marseille,24.0,1999.0,8.7,0,5,1,20.0,0.58,0.12,0.0,0.0,11.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Lilian Brassier,FRA,DF,Rennes,24.0,1999.0,13.7,1,14,1,7.1,1.02,0.07,0.07,1.0,12.6,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Anthony Briançon,FRA,DF,Saint-Étienne,29.0,1994.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Aurélio Buta,POR,DF,Reims,27.0,1997.0,21.9,0,8,1,12.5,0.37,0.05,0.0,0.0,21.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Marcin Bułka,POL,GK,Nice,24.0,1999.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Rémy Cabella,FRA,"FW,MF",Lille,34.0,1990.0,11.2,1,30,7,23.3,2.67,0.62,0.03,0.14,14.7,1,0,0,4.0,4.0,0.13,-3.0,-3.0
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,27.0,1997.0,8.1,1,23,10,43.5,2.83,1.23,0.04,0.1,20.3,2,0,0,1.5,1.5,0.06,-0.5,-0.5
Duje Ćaleta-Car,CRO,DF,Lyon,27.0,1996.0,17.6,1,11,1,9.1,0.62,0.06,0.09,1.0,9.8,0,0,0,2.1,2.1,0.19,-1.1,-1.1
Issiaga Camara,GUI,MF,Nice,19.0,2005.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lamine Camara,SEN,MF,Monaco,20.0,2004.0,22.8,2,26,9,34.6,1.14,0.39,0.08,0.22,23.2,2,0,0,2.3,2.3,0.09,-0.3,-0.3
Mahdi Camara,FRA,"MF,FW",Brest,26.0,1998.0,29.5,5,49,19,38.8,1.66,0.64,0.1,0.26,16.6,0,0,0,4.1,4.1,0.08,0.9,0.9
Ousmane Camara,MLI,DF,Angers,21.0,2003.0,2.8,0,1,0,0.0,0.36,0.0,0.0,,7.9,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Axel Camblan,FRA,"MF,FW",Brest,20.0,2003.0,0.3,0,1,0,0.0,3.46,0.0,0.0,,16.0,0,0,0,0.0,0.0,0.05,0.0,0.0
Jaydee Canvot,FRA,"DF,MF",Toulouse,18.0,2006.0,12.3,0,5,1,20.0,0.41,0.08,0.0,0.0,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Pierrick Capelle,FRA,MF,Angers,37.0,1987.0,5.4,0,6,0,0.0,1.12,0.0,0.0,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Gabin Capuano,FRA,FW,Lens,18.0,2006.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Maxence Caqueret,FRA,MF,Lyon,24.0,2000.0,6.4,0,7,1,14.3,1.1,0.16,0.0,0.0,21.8,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Simon Cara,FRA,"MF,FW",Montpellier,19.0,2005.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Valentin Carboni,ARG,"MF,FW",Marseille,19.0,2005.0,1.1,0,2,1,50.0,1.75,0.87,0.0,0.0,21.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Irvin Cardona,MLT,FW,Saint-Étienne,26.0,1997.0,11.8,5,23,10,43.5,1.95,0.85,0.22,0.5,14.7,0,0,1,4.5,3.7,0.18,0.5,1.3
Patrik Carlgren,SWE,GK,Nantes,32.0,1992.0,4.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Josué Casimir,HAI,"FW,MF",Le Havre,22.0,2001.0,22.2,4,27,9,33.3,1.22,0.41,0.15,0.44,15.7,0,0,0,3.3,3.3,0.12,0.7,0.7
Cristian Cásseres Jr.,VEN,MF,Toulouse,24.0,2000.0,30.0,1,17,5,29.4,0.57,0.17,0.06,0.2,21.3,2,0,0,1.0,1.0,0.06,0.0,0.0
Jean-Charles Castelletto,CMR,"DF,MF",Nantes,29.0,1995.0,29.1,0,17,5,29.4,0.58,0.17,0.0,0.0,13.3,0,0,0,1.8,1.8,0.13,-1.8,-1.8
Enzo Caumont,FRA,MF,Angers,20.0,2004.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Fabien Centonze,FRA,DF,Nantes,28.0,1996.0,2.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Brendan Chardonnet,FRA,DF,Brest,29.0,1994.0,26.8,1,14,1,7.1,0.52,0.04,0.07,1.0,13.1,0,0,0,0.8,0.8,0.06,0.2,0.2
Jhoanner Chávez,ECU,"DF,MF",Lens,22.0,2002.0,6.6,1,5,3,60.0,0.76,0.45,0.2,0.33,16.4,0,0,0,0.3,0.3,0.06,0.7,0.7
Théo Chennahi,FRA,DF,Montpellier,19.0,2005.0,2.0,0,2,0,0.0,0.99,0.0,0.0,,23.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Sidiki Cherif,FRA,FW,Angers,17.0,2006.0,3.6,0,5,2,40.0,1.39,0.56,0.0,0.0,23.4,0,0,0,0.7,0.7,0.15,-0.7,-0.7
Rayan Cherki,FRA,"FW,MF",Lyon,20.0,2003.0,22.7,8,45,19,42.2,1.98,0.84,0.18,0.42,16.8,3,0,0,5.0,5.0,0.11,3.0,3.0
Lucas Chevalier,FRA,GK,Lille,22.0,2001.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Chirivella,ESP,MF,Nantes,27.0,1997.0,26.1,0,8,2,25.0,0.31,0.08,0.0,0.0,21.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Joris Chotard,FRA,MF,Montpellier,22.0,2001.0,21.0,1,19,3,15.8,0.9,0.14,0.05,0.33,21.4,2,0,0,1.3,1.3,0.07,-0.3,-0.3
Djaoui Cissé,FRA,MF,Rennes,20.0,2004.0,12.5,1,15,7,46.7,1.2,0.56,0.07,0.14,28.3,0,0,0,0.4,0.4,0.03,0.6,0.6
Yoann Cissé,FRA,MF,Auxerre,19.0,2004.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonathan Clauss,FRA,"DF,MF",Nice,31.0,1992.0,25.6,3,26,8,30.8,1.02,0.31,0.12,0.38,17.2,5,0,0,2.2,2.2,0.09,0.8,0.8
Marcus Coco,FRA,DF,Nantes,28.0,1996.0,10.6,0,2,0,0.0,0.19,0.0,0.0,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Alois Confais,FRA,MF,Le Havre,27.0,1996.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Francis Coquelin,FRA,MF,Nantes,33.0,1991.0,2.5,1,7,1,14.3,2.81,0.4,0.14,1.0,16.7,0,0,0,1.0,1.0,0.15,0.0,0.0
Derek Cornelius,CAN,DF,Marseille,26.0,1997.0,15.8,0,9,1,11.1,0.57,0.06,0.0,0.0,11.8,0,0,0,0.9,0.9,0.1,-0.9,-0.9
Pierre Cornud,FRA,DF,Saint-Étienne,27.0,1996.0,6.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
David Costa,POR,"MF,FW",Lens,23.0,2001.0,3.9,0,9,2,22.2,2.3,0.51,0.0,0.0,18.0,0,0,0,1.2,1.2,0.13,-1.2,-1.2
Logan Costa,CPV,DF,Toulouse,23.0,2001.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Grégoire Coudert,FRA,GK,Brest,25.0,1999.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lasso Coulibaly,CIV,"FW,MF",Auxerre,21.0,2002.0,0.5,1,3,2,66.7,6.0,4.0,0.33,0.5,16.2,0,0,0,0.3,0.3,0.09,0.7,0.7
Mamadou Coulibaly,FRA,MF,Monaco,20.0,2004.0,0.1,0,1,0,0.0,11.25,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Soumaïla Coulibaly,FRA,DF,Brest,20.0,2003.0,4.9,0,4,0,0.0,0.82,0.0,0.0,,12.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Tanguy Coulibaly,FRA,"FW,MF",Montpellier,23.0,2001.0,16.5,3,30,13,43.3,1.82,0.79,0.1,0.23,15.4,0,0,0,3.5,3.5,0.12,-0.5,-0.5
Marius Courcoul,FRA,"MF,DF",Angers,17.0,2007.0,3.4,0,3,1,33.3,0.87,0.29,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Nicolas Cozza,FRA,"DF,MF",Nantes,25.0,1999.0,22.8,1,17,6,35.3,0.75,0.26,0.06,0.17,17.9,0,0,0,1.4,1.4,0.08,-0.4,-0.4
Charlie Cresswell,ENG,DF,Toulouse,21.0,2002.0,28.8,3,32,13,40.6,1.11,0.45,0.09,0.23,9.5,0,0,0,3.3,3.3,0.1,-0.3,-0.3
Kévin Danois,FRA,MF,Auxerre,20.0,2004.0,16.2,0,17,3,17.6,1.05,0.18,0.0,0.0,17.4,0,0,0,1.5,1.5,0.09,-1.5,-1.5
Kevin Danso,AUT,DF,Lens,25.0,1998.0,12.0,0,10,2,20.0,0.83,0.17,0.0,0.0,13.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Dante,BRA,DF,Nice,40.0,1983.0,21.8,0,9,2,22.2,0.41,0.09,0.0,0.0,11.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Pape Daouda Diongue,SEN,"MF,FW",Strasbourg,,,0.9,1,5,2,40.0,5.77,2.31,0.2,0.5,11.5,0,0,0,1.0,1.0,0.2,0.0,0.0
Mohamed Daramy,DEN,FW,Reims,22.0,2002.0,0.2,0,1,0,0.0,5.63,0.0,0.0,,16.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Jonathan David,CAN,FW,Lille,24.0,2000.0,28.4,16,66,28,42.4,2.33,0.99,0.15,0.36,15.3,0,6,7,16.2,10.7,0.16,-0.2,-0.7
Zuriko Davitashvili,GEO,"FW,MF",Saint-Étienne,23.0,2001.0,30.9,9,68,24,35.3,2.2,0.78,0.1,0.29,19.4,5,2,2,8.1,6.6,0.1,0.9,0.4
Théo De Percin,MTQ,GK,Auxerre,23.0,2001.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Thibault De Smet,BEL,DF,Reims,26.0,1998.0,2.1,0,1,0,0.0,0.47,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Amar Dedić,BIH,DF,Marseille,21.0,2002.0,3.5,0,6,2,33.3,1.72,0.57,0.0,0.0,18.3,0,0,0,0.9,0.9,0.15,-0.9,-0.9
Romain Del Castillo,FRA,FW,Brest,28.0,1996.0,14.0,6,17,8,47.1,1.22,0.57,0.18,0.38,19.7,0,3,4,4.7,1.5,0.09,1.3,1.5
Thomas Delaine,FRA,DF,Strasbourg,32.0,1992.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Andy Delort,ALG,FW,Montpellier,32.0,1991.0,6.7,0,17,6,35.3,2.52,0.89,0.0,0.0,15.7,0,0,0,1.3,1.3,0.08,-1.3,-1.3
Ousmane Dembélé,FRA,FW,Paris S-G,27.0,1997.0,19.2,21,96,49,51.0,4.99,2.55,0.21,0.41,16.0,0,1,1,16.6,15.8,0.16,4.4,4.2
Rémy Descamps,FRA,GK,Lyon,28.0,1996.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
