Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Bradley Barcola,FRA,FW,Paris S-G,21.0,2002.0,24.2,27,17,10,8,9,8,31,25.8,23,25,2,23,19,46,12,0
Melvin Bard,FRA,"DF,MF",Nice,23.0,2000.0,21.5,53,36,35,13,5,24,42,57.1,18,38,13,25,29,82,60,3
Gabriel Bares,SUI,"MF,DF",Montpellier,23.0,2000.0,0.6,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,3,0
Téo Barisic,CRO,DF,Lyon,19.0,2004.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Dylan Batubinsika,COD,DF,Saint-Étienne,28.0,1996.0,22.4,26,13,19,6,1,13,22,59.1,9,23,14,9,39,65,140,3
Haris Belkebla,ALG,MF,Angers,30.0,1994.0,19.9,56,38,38,15,3,26,45,57.8,19,30,9,21,35,91,46,1
Yassin Belkhdim,FRA,MF,Angers,22.0,2002.0,16.9,53,27,26,21,6,27,58,46.6,31,23,6,17,21,74,41,1
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,19.0,2005.0,19.4,31,22,12,12,7,18,32,56.3,14,20,0,20,13,44,4,0
Ismaël Bennacer,ALG,MF,Marseille,26.0,1997.0,7.2,21,10,8,12,1,12,18,66.7,6,6,0,6,10,31,2,1
Saïd Benrahma,ALG,"FW,MF",Lyon,28.0,1995.0,8.2,9,5,4,4,1,3,10,30.0,7,6,0,6,3,12,2,0
Nabil Bentaleb,ALG,MF,Lille,29.0,1994.0,3.7,4,3,2,0,2,3,7,42.9,4,5,0,5,5,9,7,2
Lucas Beraldo,BRA,DF,Paris S-G,20.0,2003.0,22.3,38,31,30,8,0,23,37,62.2,14,16,8,8,21,59,63,3
Maxime Bernauer,FRA,DF,Saint-Étienne,26.0,1998.0,8.5,9,9,5,2,2,5,8,62.5,3,7,3,4,5,14,44,1
Dimitry Bertaud,COD,GK,Montpellier,26.0,1998.0,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Mika Biereth,DEN,FW,Monaco,21.0,2003.0,13.6,5,5,0,3,2,3,7,42.9,4,11,0,11,4,9,7,0
Emmanuel Biumla,FRA,DF,Angers,19.0,2005.0,14.8,19,12,14,5,0,12,18,66.7,6,18,8,10,8,27,84,1
Marco Bizot,NED,GK,Brest,33.0,1991.0,32.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,33,0
Ludovic Blas,FRA,"MF,FW",Rennes,26.0,1997.0,25.5,38,25,9,12,17,23,42,54.8,19,16,2,14,13,51,11,0
Augustine Boakye,GHA,"FW,MF",Saint-Étienne,23.0,2000.0,8.1,7,3,3,4,0,3,11,27.3,8,5,0,5,6,13,4,0
Mathéo Bodmer,FRA,MF,Le Havre,20.0,2004.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jeremie Boga,CIV,"MF,FW",Nice,27.0,1997.0,11.7,10,5,2,5,3,4,8,50.0,4,13,0,13,3,13,2,1
Moïse Bombito,CAN,DF,Nice,24.0,2000.0,24.4,37,25,22,12,3,24,35,68.6,11,35,19,16,18,55,121,7
Saïmon Bouabré,FRA,"MF,FW",Monaco,18.0,2006.0,1.1,1,0,0,1,0,0,3,0.0,3,1,0,1,0,1,0,0
Ayyoub Bouaddi,FRA,MF,Lille,16.0,2007.0,12.8,50,31,21,21,8,19,32,59.4,13,12,3,9,10,60,12,1
Badredine Bouanani,ALG,"MF,FW",Nice,19.0,2004.0,12.2,11,4,4,4,3,6,18,33.3,12,16,3,13,11,22,4,0
Benjamin Bouchouari,MAR,MF,Saint-Étienne,22.0,2001.0,19.7,33,27,15,13,5,16,46,34.8,30,21,1,20,17,50,15,2
Hicham Boudaoui,ALG,MF,Nice,24.0,1999.0,27.1,76,52,28,37,11,31,53,58.5,22,40,11,29,22,98,45,1
Justin Bourgault,FRA,DF,Brest,18.0,2005.0,1.4,2,1,1,1,0,0,0,,0,0,0,0,0,2,1,0
Benjamin Bourigeaud,FRA,MF,Rennes,30.0,1994.0,0.9,1,0,0,1,0,0,2,0.0,2,2,1,1,2,3,1,0
Bilal Brahimi,ALG,MF,Nice,24.0,2000.0,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Lilian Brassier,FRA,DF,Marseille,24.0,1999.0,8.7,8,6,8,0,0,5,6,83.3,1,8,3,5,9,17,28,2
Lilian Brassier,FRA,DF,Rennes,24.0,1999.0,13.7,15,12,11,4,0,9,11,81.8,2,17,10,7,22,37,62,1
Anthony Briançon,FRA,DF,Saint-Étienne,29.0,1994.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Aurélio Buta,POR,DF,Reims,27.0,1997.0,21.9,37,24,22,11,4,21,42,50.0,21,19,5,14,22,59,59,0
Marcin Bułka,POL,GK,Nice,24.0,1999.0,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,16,6
Rémy Cabella,FRA,"FW,MF",Lille,34.0,1990.0,11.2,39,19,16,13,10,19,33,57.6,14,10,1,9,8,47,5,0
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,27.0,1997.0,8.1,10,7,4,4,2,4,15,26.7,11,7,1,6,7,17,3,0
Duje Ćaleta-Car,CRO,DF,Lyon,27.0,1996.0,17.6,20,12,11,9,0,10,19,52.6,9,33,25,8,17,37,97,2
Issiaga Camara,GUI,MF,Nice,19.0,2005.0,0.2,2,1,0,2,0,0,1,0.0,1,0,0,0,3,5,0,0
Lamine Camara,SEN,MF,Monaco,20.0,2004.0,22.8,66,41,22,34,10,26,48,54.2,22,30,4,26,31,97,32,1
Mahdi Camara,FRA,"MF,FW",Brest,26.0,1998.0,29.5,71,40,16,38,17,24,46,52.2,22,40,5,35,33,104,29,0
Ousmane Camara,MLI,DF,Angers,21.0,2003.0,2.8,4,3,3,1,0,1,2,50.0,1,1,1,0,0,4,18,0
Axel Camblan,FRA,"MF,FW",Brest,20.0,2003.0,0.3,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0
Jaydee Canvot,FRA,"DF,MF",Toulouse,18.0,2006.0,12.3,23,11,16,5,2,12,18,66.7,6,10,2,8,11,34,54,1
Pierrick Capelle,FRA,MF,Angers,37.0,1987.0,5.4,24,17,10,9,5,9,18,50.0,9,4,1,3,11,35,5,1
Gabin Capuano,FRA,FW,Lens,18.0,2006.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maxence Caqueret,FRA,MF,Lyon,24.0,2000.0,6.4,21,11,5,11,5,4,22,18.2,18,12,2,10,7,28,2,0
Simon Cara,FRA,"MF,FW",Montpellier,19.0,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Valentin Carboni,ARG,"MF,FW",Marseille,19.0,2005.0,1.1,2,2,0,1,1,0,1,0.0,1,1,0,1,1,3,1,0
Irvin Cardona,MLT,FW,Saint-Étienne,26.0,1997.0,11.8,6,5,3,3,0,2,14,14.3,12,16,3,13,4,10,6,2
Patrik Carlgren,SWE,GK,Nantes,32.0,1992.0,4.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Josué Casimir,HAI,"FW,MF",Le Havre,22.0,2001.0,22.2,37,26,15,15,7,9,18,50.0,9,19,0,19,7,44,35,1
Cristian Cásseres Jr.,VEN,MF,Toulouse,24.0,2000.0,30.0,96,61,41,43,12,46,88,52.3,42,35,9,26,42,138,36,1
Jean-Charles Castelletto,CMR,"DF,MF",Nantes,29.0,1995.0,29.1,34,17,17,15,2,17,27,63.0,10,27,18,9,25,59,151,0
Enzo Caumont,FRA,MF,Angers,20.0,2004.0,0.4,1,1,0,1,0,1,2,50.0,1,1,1,0,1,2,1,0
Fabien Centonze,FRA,DF,Nantes,28.0,1996.0,2.9,8,4,5,2,1,4,6,66.7,2,4,1,3,2,10,17,0
Brendan Chardonnet,FRA,DF,Brest,29.0,1994.0,26.8,45,33,28,14,3,25,40,62.5,15,45,28,17,29,74,169,2
Jhoanner Chávez,ECU,"DF,MF",Lens,22.0,2002.0,6.6,9,5,4,4,1,2,7,28.6,5,10,1,9,6,15,13,0
Théo Chennahi,FRA,DF,Montpellier,19.0,2005.0,2.0,6,3,3,3,0,4,7,57.1,3,3,0,3,2,8,6,0
Sidiki Cherif,FRA,FW,Angers,17.0,2006.0,3.6,5,5,1,3,1,3,4,75.0,1,4,1,3,0,5,0,1
Rayan Cherki,FRA,"FW,MF",Lyon,20.0,2003.0,22.7,15,12,3,8,4,6,28,21.4,22,6,0,6,7,22,6,0
Lucas Chevalier,FRA,GK,Lille,22.0,2001.0,34.0,3,2,3,0,0,3,4,75.0,1,0,0,0,0,3,13,4
Pedro Chirivella,ESP,MF,Nantes,27.0,1997.0,26.1,44,29,23,16,5,19,42,45.2,23,25,4,21,19,63,45,0
Joris Chotard,FRA,MF,Montpellier,22.0,2001.0,21.0,39,27,17,20,2,20,46,43.5,26,28,10,18,19,58,52,1
Djaoui Cissé,FRA,MF,Rennes,20.0,2004.0,12.5,33,18,12,15,6,16,26,61.5,10,29,4,25,13,46,11,1
Yoann Cissé,FRA,MF,Auxerre,19.0,2004.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Jonathan Clauss,FRA,"DF,MF",Nice,31.0,1992.0,25.6,52,35,27,19,6,28,56,50.0,28,25,2,23,48,100,68,3
Marcus Coco,FRA,DF,Nantes,28.0,1996.0,10.6,27,21,15,9,3,16,31,51.6,15,16,5,11,11,38,46,0
Alois Confais,FRA,MF,Le Havre,27.0,1996.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Francis Coquelin,FRA,MF,Nantes,33.0,1991.0,2.5,9,5,5,3,1,3,4,75.0,1,3,1,2,6,15,3,0
Derek Cornelius,CAN,DF,Marseille,26.0,1997.0,15.8,24,17,15,8,1,17,22,77.3,5,16,10,6,14,38,51,0
Pierre Cornud,FRA,DF,Saint-Étienne,27.0,1996.0,6.4,12,10,6,4,2,8,17,47.1,9,9,4,5,9,21,28,1
David Costa,POR,"MF,FW",Lens,23.0,2001.0,3.9,2,0,1,1,0,1,4,25.0,3,5,1,4,1,3,0,0
Logan Costa,CPV,DF,Toulouse,23.0,2001.0,1.0,2,1,0,2,0,1,1,100.0,0,2,2,0,2,4,4,0
Grégoire Coudert,FRA,GK,Brest,25.0,1999.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Lasso Coulibaly,CIV,"FW,MF",Auxerre,21.0,2002.0,0.5,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Mamadou Coulibaly,FRA,MF,Monaco,20.0,2004.0,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Soumaïla Coulibaly,FRA,DF,Brest,20.0,2003.0,4.9,4,2,2,2,0,1,1,100.0,0,7,2,5,5,9,26,0
Tanguy Coulibaly,FRA,"FW,MF",Montpellier,23.0,2001.0,16.5,32,24,13,15,4,14,33,42.4,19,18,2,16,11,43,3,1
Marius Courcoul,FRA,"MF,DF",Angers,17.0,2007.0,3.4,5,2,3,2,0,2,5,40.0,3,4,0,4,5,10,9,0
Nicolas Cozza,FRA,"DF,MF",Nantes,25.0,1999.0,22.8,59,41,35,18,6,31,47,66.0,16,25,10,15,25,84,69,0
Charlie Cresswell,ENG,DF,Toulouse,21.0,2002.0,28.8,35,23,19,15,1,28,46,60.9,18,44,28,16,28,63,191,3
Kévin Danois,FRA,MF,Auxerre,20.0,2004.0,16.2,49,30,20,22,7,20,46,43.5,26,17,3,14,20,69,20,0
Kevin Danso,AUT,DF,Lens,25.0,1998.0,12.0,19,7,12,5,2,12,16,75.0,4,25,19,6,20,39,62,1
Dante,BRA,DF,Nice,40.0,1983.0,21.8,32,15,17,13,2,15,29,51.7,14,29,14,15,34,66,74,1
Pape Daouda Diongue,SEN,"MF,FW",Strasbourg,,,0.9,2,0,1,1,0,1,2,50.0,1,0,0,0,3,5,2,0
Mohamed Daramy,DEN,FW,Reims,22.0,2002.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Jonathan David,CAN,FW,Lille,24.0,2000.0,28.4,24,8,3,12,9,9,21,42.9,12,13,2,11,7,31,10,1
Zuriko Davitashvili,GEO,"FW,MF",Saint-Étienne,23.0,2001.0,30.9,22,14,9,7,6,15,49,30.6,34,20,0,20,14,36,14,0
Théo De Percin,MTQ,GK,Auxerre,23.0,2001.0,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Thibault De Smet,BEL,DF,Reims,26.0,1998.0,2.1,6,4,5,1,0,4,4,100.0,0,5,3,2,4,10,12,0
Amar Dedić,BIH,DF,Marseille,21.0,2002.0,3.5,5,4,2,2,1,3,10,30.0,7,0,0,0,3,8,12,1
Romain Del Castillo,FRA,FW,Brest,28.0,1996.0,14.0,31,22,9,13,9,19,32,59.4,13,16,0,16,6,37,5,0
Thomas Delaine,FRA,DF,Strasbourg,32.0,1992.0,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,1,0
Andy Delort,ALG,FW,Montpellier,32.0,1991.0,6.7,4,3,1,2,1,1,2,50.0,1,3,1,2,0,4,3,0
Ousmane Dembélé,FRA,FW,Paris S-G,27.0,1997.0,19.2,11,5,0,7,4,4,12,33.3,8,3,0,3,9,20,2,1
Rémy Descamps,FRA,GK,Lyon,28.0,1996.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Arthur Desmas,FRA,GK,Le Havre,30.0,1994.0,18.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1
Mamadou Diakhon,FRA,"FW,MF",Reims,18.0,2005.0,9.5,12,8,4,3,5,9,18,50.0,9,5,1,4,4,16,5,0
Bafodé Diakité,FRA,DF,Lille,23.0,2001.0,30.7,31,18,17,11,3,18,26,69.2,8,30,17,13,27,58,99,5
Oumar Diakité,CIV,FW,Reims,20.0,2003.0,18.1,20,13,7,8,5,9,19,47.4,10,13,2,11,3,23,9,0
Habib Diarra,SEN,"MF,FW",Strasbourg,20.0,2004.0,26.1,22,13,6,13,3,8,20,40.0,12,22,6,16,13,35,46,3
Krépin Diatta,SEN,"DF,FW",Monaco,25.0,1999.0,5.6,18,12,13,2,3,14,24,58.3,10,5,1,4,9,27,12,2
Kandet Diawara,GUI,FW,Le Havre,24.0,2000.0,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Mahamadou Diawara,FRA,MF,Le Havre,19.0,2005.0,6.5,20,12,10,8,2,8,13,61.5,5,13,6,7,13,33,11,1
Mahamadou Diawara,FRA,MF,Lyon,19.0,2005.0,0.2,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,0,0
Bamba Dieng,SEN,FW,Angers,24.0,2000.0,5.9,4,1,1,2,1,0,2,0.0,2,2,0,2,0,4,3,0
Kembo Diliwidi,FRA,DF,Lens,18.0,2006.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sinaly Diomande,CIV,DF,Auxerre,23.0,2001.0,21.6,39,19,20,18,1,28,40,70.0,12,37,18,19,30,69,100,2
Lois Diony,FRA,FW,Angers,31.0,1992.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sérigné Diop,SEN,FW,Brest,19.0,2005.0,0.0,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0
Sofiane Diop,MAR,"MF,FW",Nice,24.0,2000.0,11.8,23,16,16,3,4,9,22,40.9,13,19,2,17,17,40,7,1
Andy Diouf,FRA,MF,Lens,21.0,2003.0,24.7,37,26,10,22,5,16,40,40.0,24,24,1,23,15,52,18,2
Yehvann Diouf,SEN,GK,Reims,24.0,1999.0,34.0,2,1,2,0,0,1,3,33.3,2,0,0,0,1,3,22,4
Assane Dioussé,SEN,MF,Auxerre,26.0,1997.0,7.4,15,7,9,5,1,5,14,35.7,9,6,2,4,12,27,15,0
Álex Domínguez,ESP,GK,Toulouse,26.0,1998.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,25.0,1999.0,23.2,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,14,0
Sékou Doucoure,FRA,DF,Nantes,19.0,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Désiré Doué,FRA,"FW,MF",Paris S-G,19.0,2005.0,19.2,48,30,15,19,14,24,51,47.1,27,26,0,26,13,61,7,0
Guela Doué,CIV,DF,Strasbourg,21.0,2002.0,30.2,65,45,40,15,10,37,54,68.5,17,38,6,32,34,99,154,1
Douglas,BRA,MF,Nantes,27.0,1997.0,25.6,69,42,29,31,9,26,44,59.1,18,51,11,40,32,101,47,0
Ismaël Doukouré,FRA,"DF,MF",Strasbourg,21.0,2003.0,29.3,40,22,19,18,3,17,25,68.0,8,31,14,17,25,65,102,3
Kamory Doumbia,MLI,"MF,FW",Brest,21.0,2003.0,14.7,41,29,17,17,7,14,31,45.2,17,17,1,16,28,69,13,1
Amidou Doumbouya,FRA,DF,Nice,16.0,2007.0,0.5,1,1,0,0,1,1,1,100.0,0,3,1,2,1,2,1,0
Jean-Kevin Duverne,HAI,DF,Nantes,27.0,1997.0,6.0,21,12,13,4,4,15,27,55.6,12,10,3,7,8,29,23,0
Stefan Džodić,SRB,"DF,MF",Montpellier,19.0,2005.0,2.7,8,5,3,5,0,5,8,62.5,3,5,4,1,5,13,10,1
Aron Dønnum,NOR,"DF,MF",Toulouse,26.0,1998.0,29.9,56,35,25,24,7,31,55,56.4,24,29,4,25,28,84,37,1
Noah Edjouma,FRA,"MF,FW",Toulouse,18.0,2005.0,1.9,2,2,0,1,1,1,2,50.0,1,1,1,0,2,4,2,0
Jacques Ekomie,GAB,"DF,FW",Angers,20.0,2003.0,7.7,22,14,9,10,3,8,12,66.7,4,16,5,11,4,26,14,0
Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,22.0,2002.0,28.6,54,33,18,30,6,34,56,60.7,22,26,12,14,47,101,72,1
Meschak Elia,COD,FW,Nantes,26.0,1997.0,1.9,7,5,3,2,2,1,1,100.0,0,3,0,3,0,7,2,0
Breel Embolo,SUI,"FW,MF",Monaco,27.0,1997.0,20.5,22,17,7,7,8,5,16,31.3,11,11,0,11,3,25,10,1
Emanuel Emegha,NED,FW,Strasbourg,21.0,2003.0,25.5,6,6,1,2,3,2,6,33.3,4,18,5,13,1,7,30,0
Romain Faivre,FRA,"MF,FW",Brest,26.0,1998.0,10.0,13,10,4,5,4,5,10,50.0,5,8,0,8,4,17,3,1
Khalil Fayad,FRA,"MF,FW",Montpellier,20.0,2004.0,11.4,31,16,12,17,2,15,28,53.6,13,18,1,17,10,41,15,1
Luiz Felipe,ITA,DF,Marseille,27.0,1997.0,1.4,4,3,3,1,0,1,2,50.0,1,3,2,1,3,7,5,0
Zinedine Ferhat,ALG,"FW,MF",Angers,31.0,1993.0,9.4,9,7,1,5,3,4,13,30.8,9,9,0,9,10,19,12,0
Edimilson Fernandes,SUI,"MF,DF",Brest,28.0,1996.0,12.3,9,7,3,6,0,7,13,53.8,6,14,6,8,20,29,38,1
Matias Fernandez-Pardo,BEL,"FW,MF",Lille,19.0,2005.0,11.8,12,9,3,6,3,6,12,50.0,6,9,0,9,3,15,6,0
Jordan Ferri,FRA,MF,Montpellier,32.0,1992.0,19.7,42,23,18,22,2,18,44,40.9,26,20,3,17,9,51,20,0
