Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Augustine Boakye,GHA,"FW,MF",Saint-Étienne,23.0,2000.0,8.1,256,249,6,0,2,1,5,2,1,0,0,0,192,1,7
Mathéo Bodmer,FRA,MF,Le Havre,20.0,2004.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jeremie Boga,CIV,"MF,FW",Nice,27.0,1997.0,11.7,398,380,15,2,0,2,21,2,10,7,1,0,329,3,13
Moïse Bombito,CAN,DF,Nice,24.0,2000.0,24.4,1404,1346,57,29,3,7,2,3,0,0,0,0,1266,1,8
Saïmon Bouabré,FRA,"MF,FW",Monaco,18.0,2006.0,1.1,29,29,0,0,0,0,0,0,0,0,0,0,20,0,1
Ayyoub Bouaddi,FRA,MF,Lille,16.0,2007.0,12.8,555,547,7,4,1,2,3,3,0,0,0,0,487,1,13
Badredine Bouanani,ALG,"MF,FW",Nice,19.0,2004.0,12.2,430,398,28,13,7,1,33,4,8,2,2,0,330,4,11
Benjamin Bouchouari,MAR,MF,Saint-Étienne,22.0,2001.0,19.7,1040,1022,16,8,6,3,9,7,1,0,1,0,902,2,15
Hicham Boudaoui,ALG,MF,Nice,24.0,1999.0,27.1,1134,1104,26,24,12,5,17,1,0,0,0,0,943,4,27
Justin Bourgault,FRA,DF,Brest,18.0,2005.0,1.4,74,64,9,0,0,0,4,9,0,0,0,0,54,1,2
Benjamin Bourigeaud,FRA,MF,Rennes,30.0,1994.0,0.9,48,40,8,2,0,1,6,0,6,4,1,0,36,0,1
Bilal Brahimi,ALG,MF,Nice,24.0,2000.0,0.8,40,35,5,0,0,0,5,3,2,1,1,0,35,0,1
Lilian Brassier,FRA,DF,Marseille,24.0,1999.0,8.7,653,605,43,12,0,2,5,21,0,0,0,0,560,5,6
Lilian Brassier,FRA,DF,Rennes,24.0,1999.0,13.7,919,882,34,27,1,8,9,3,0,0,0,0,787,3,8
Anthony Briançon,FRA,DF,Saint-Étienne,29.0,1994.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aurélio Buta,POR,DF,Reims,27.0,1997.0,21.9,991,792,196,14,0,0,32,181,0,0,0,0,819,3,18
Marcin Bułka,POL,GK,Nice,24.0,1999.0,34.0,1110,878,232,70,0,0,0,0,0,0,0,0,898,0,1
Rémy Cabella,FRA,"FW,MF",Lille,34.0,1990.0,11.2,762,685,72,19,0,0,60,14,34,4,18,0,628,5,9
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,27.0,1997.0,8.1,239,210,29,6,2,1,27,6,17,5,8,0,172,0,5
Duje Ćaleta-Car,CRO,DF,Lyon,27.0,1996.0,17.6,985,939,45,28,1,3,1,3,0,0,0,0,896,1,5
Issiaga Camara,GUI,MF,Nice,19.0,2005.0,0.2,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
Lamine Camara,SEN,MF,Monaco,20.0,2004.0,22.8,1479,1332,142,52,5,11,118,3,87,39,39,0,1224,5,20
Mahdi Camara,FRA,"MF,FW",Brest,26.0,1998.0,29.5,1190,1100,88,12,3,0,46,8,0,0,0,0,1021,2,24
Ousmane Camara,MLI,DF,Angers,21.0,2003.0,2.8,101,97,3,3,0,2,0,0,0,0,0,0,91,1,1
Axel Camblan,FRA,"MF,FW",Brest,20.0,2003.0,0.3,7,7,0,0,0,0,1,0,0,0,0,0,3,0,1
Jaydee Canvot,FRA,"DF,MF",Toulouse,18.0,2006.0,12.3,536,523,13,8,2,5,6,3,0,0,0,0,462,0,11
Pierrick Capelle,FRA,MF,Angers,37.0,1987.0,5.4,231,223,8,2,1,3,10,0,5,5,0,0,185,0,4
Gabin Capuano,FRA,FW,Lens,18.0,2006.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Maxence Caqueret,FRA,MF,Lyon,24.0,2000.0,6.4,343,332,10,5,0,1,6,1,0,0,0,0,274,1,14
Simon Cara,FRA,"MF,FW",Montpellier,19.0,2005.0,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
Valentin Carboni,ARG,"MF,FW",Marseille,19.0,2005.0,1.1,64,62,2,0,1,0,2,2,0,0,0,0,57,0,3
Irvin Cardona,MLT,FW,Saint-Étienne,26.0,1997.0,11.8,381,369,8,3,3,0,31,5,0,0,0,0,255,4,13
Patrik Carlgren,SWE,GK,Nantes,32.0,1992.0,4.6,137,83,53,16,0,0,0,0,0,0,0,0,90,1,0
Josué Casimir,HAI,"FW,MF",Le Havre,22.0,2001.0,22.2,597,543,53,6,2,3,85,33,5,2,0,0,410,1,25
Cristian Cásseres Jr.,VEN,MF,Toulouse,24.0,2000.0,30.0,1421,1272,144,80,5,9,80,11,46,26,12,0,1120,5,26
Jean-Charles Castelletto,CMR,"DF,MF",Nantes,29.0,1995.0,29.1,1391,1331,58,28,0,4,9,21,0,0,0,0,1233,2,8
Enzo Caumont,FRA,MF,Angers,20.0,2004.0,0.4,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0
Fabien Centonze,FRA,DF,Nantes,28.0,1996.0,2.9,142,123,19,3,0,1,11,16,0,0,0,0,111,0,3
Brendan Chardonnet,FRA,DF,Brest,29.0,1994.0,26.8,1210,1164,46,45,2,14,3,0,0,0,0,0,993,0,7
Jhoanner Chávez,ECU,"DF,MF",Lens,22.0,2002.0,6.6,308,234,73,5,0,0,30,49,19,9,3,0,230,1,3
Théo Chennahi,FRA,DF,Montpellier,19.0,2005.0,2.0,66,53,13,2,0,0,2,11,0,0,0,0,57,0,0
Sidiki Cherif,FRA,FW,Angers,17.0,2006.0,3.6,62,60,1,0,3,0,4,0,0,0,0,0,33,1,5
Rayan Cherki,FRA,"FW,MF",Lyon,20.0,2003.0,22.7,1375,1200,163,31,22,15,118,29,98,26,55,0,1079,12,32
Lucas Chevalier,FRA,GK,Lille,22.0,2001.0,34.0,1083,907,173,61,1,0,0,0,0,0,0,0,862,3,0
Pedro Chirivella,ESP,MF,Nantes,27.0,1997.0,26.1,1570,1468,100,69,4,14,19,5,7,5,2,0,1336,2,16
Joris Chotard,FRA,MF,Montpellier,22.0,2001.0,21.0,822,780,39,34,5,14,30,3,1,0,1,0,672,3,14
Djaoui Cissé,FRA,MF,Rennes,20.0,2004.0,12.5,625,611,11,10,1,14,3,0,0,0,0,0,547,3,16
Yoann Cissé,FRA,MF,Auxerre,19.0,2004.0,0.1,6,4,2,0,0,0,3,0,2,1,1,0,2,0,0
Jonathan Clauss,FRA,"DF,MF",Nice,31.0,1992.0,25.6,1399,1077,316,41,4,3,190,167,108,36,50,0,1006,6,36
Marcus Coco,FRA,DF,Nantes,28.0,1996.0,10.6,483,400,80,10,0,0,28,70,0,0,0,0,384,3,6
Alois Confais,FRA,MF,Le Havre,27.0,1996.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Francis Coquelin,FRA,MF,Nantes,33.0,1991.0,2.5,101,100,1,0,1,1,0,1,0,0,0,0,88,0,1
Derek Cornelius,CAN,DF,Marseille,26.0,1997.0,15.8,1357,1311,43,23,1,1,4,3,0,0,0,0,1267,3,9
Pierre Cornud,FRA,DF,Saint-Étienne,27.0,1996.0,6.4,331,276,54,10,1,4,14,43,1,1,0,0,271,1,7
David Costa,POR,"MF,FW",Lens,23.0,2001.0,3.9,155,146,6,1,0,1,15,0,5,4,1,0,128,3,2
Logan Costa,CPV,DF,Toulouse,23.0,2001.0,1.0,56,55,1,0,0,0,1,1,0,0,0,0,47,0,0
Grégoire Coudert,FRA,GK,Brest,25.0,1999.0,2.0,68,56,12,4,0,0,0,0,0,0,0,0,54,0,0
Lasso Coulibaly,CIV,"FW,MF",Auxerre,21.0,2002.0,0.5,13,12,1,0,0,0,2,0,1,0,1,0,12,0,0
Mamadou Coulibaly,FRA,MF,Monaco,20.0,2004.0,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
Soumaïla Coulibaly,FRA,DF,Brest,20.0,2003.0,4.9,317,302,15,9,0,16,0,0,0,0,0,0,281,0,1
Tanguy Coulibaly,FRA,"FW,MF",Montpellier,23.0,2001.0,16.5,372,350,22,0,2,0,21,6,4,1,0,0,292,0,12
Marius Courcoul,FRA,"MF,DF",Angers,17.0,2007.0,3.4,155,146,9,3,0,3,4,6,0,0,0,0,133,0,1
Nicolas Cozza,FRA,"DF,MF",Nantes,25.0,1999.0,22.8,782,567,211,15,1,1,27,196,0,0,0,0,608,4,21
Charlie Cresswell,ENG,DF,Toulouse,21.0,2002.0,28.8,1551,1466,81,33,0,8,4,12,0,0,0,0,1287,4,7
Kévin Danois,FRA,MF,Auxerre,20.0,2004.0,16.2,718,703,15,8,3,11,14,7,0,0,0,0,585,0,14
Kevin Danso,AUT,DF,Lens,25.0,1998.0,12.0,770,732,35,17,1,1,0,2,0,0,0,0,659,3,6
Dante,BRA,DF,Nice,40.0,1983.0,21.8,1432,1336,93,63,5,8,2,4,0,0,0,0,1267,3,11
Pape Daouda Diongue,SEN,"MF,FW",Strasbourg,,,0.9,57,56,1,1,0,0,1,0,0,0,0,0,47,0,2
Mohamed Daramy,DEN,FW,Reims,22.0,2002.0,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Jonathan David,CAN,FW,Lille,24.0,2000.0,28.4,686,646,38,1,4,3,4,2,0,0,0,0,563,2,24
Zuriko Davitashvili,GEO,"FW,MF",Saint-Étienne,23.0,2001.0,30.9,938,799,134,40,6,1,85,16,68,13,34,0,737,5,22
Théo De Percin,MTQ,GK,Auxerre,23.0,2001.0,2.0,58,41,17,5,0,0,0,0,0,0,0,0,31,0,0
Thibault De Smet,BEL,DF,Reims,26.0,1998.0,2.1,116,106,9,3,0,0,0,1,0,0,0,0,105,1,1
Amar Dedić,BIH,DF,Marseille,21.0,2002.0,3.5,224,199,25,0,1,1,5,24,1,0,0,0,189,0,6
Romain Del Castillo,FRA,FW,Brest,28.0,1996.0,14.0,688,592,92,34,3,7,103,17,39,17,19,0,480,4,27
Thomas Delaine,FRA,DF,Strasbourg,32.0,1992.0,0.1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0
Andy Delort,ALG,FW,Montpellier,32.0,1991.0,6.7,110,104,5,0,0,0,11,1,0,0,0,0,54,1,7
Ousmane Dembélé,FRA,FW,Paris S-G,27.0,1997.0,19.2,1068,986,74,9,13,10,80,3,48,14,16,0,844,8,36
Rémy Descamps,FRA,GK,Lyon,28.0,1996.0,1.0,30,27,3,1,0,0,0,0,0,0,0,0,27,0,0
Arthur Desmas,FRA,GK,Le Havre,30.0,1994.0,18.0,522,365,156,39,0,1,0,0,0,0,0,0,411,1,0
Mamadou Diakhon,FRA,"FW,MF",Reims,18.0,2005.0,9.5,257,247,9,2,1,3,33,5,1,0,0,0,198,1,10
Bafodé Diakité,FRA,DF,Lille,23.0,2001.0,30.7,2239,2155,82,63,2,5,4,6,0,0,0,0,2086,2,19
Oumar Diakité,CIV,FW,Reims,20.0,2003.0,18.1,354,317,34,1,1,2,7,1,0,0,0,0,291,3,10
Habib Diarra,SEN,"MF,FW",Strasbourg,20.0,2004.0,26.1,978,936,40,11,6,5,54,10,0,0,0,0,812,2,25
Krépin Diatta,SEN,"DF,FW",Monaco,25.0,1999.0,5.6,314,278,35,2,1,3,15,33,0,0,0,0,240,1,5
Kandet Diawara,GUI,FW,Le Havre,24.0,2000.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Mahamadou Diawara,FRA,MF,Le Havre,19.0,2005.0,6.5,233,225,6,2,0,2,5,1,1,1,0,0,193,2,11
Mahamadou Diawara,FRA,MF,Lyon,19.0,2005.0,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Bamba Dieng,SEN,FW,Angers,24.0,2000.0,5.9,103,99,4,0,2,0,5,0,1,0,1,0,80,0,2
Kembo Diliwidi,FRA,DF,Lens,18.0,2006.0,0.0,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0
Sinaly Diomande,CIV,DF,Auxerre,23.0,2001.0,21.6,961,909,47,42,0,14,1,5,0,0,0,0,813,5,10
Lois Diony,FRA,FW,Angers,31.0,1992.0,0.2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
Sérigné Diop,SEN,FW,Brest,19.0,2005.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Sofiane Diop,MAR,"MF,FW",Nice,24.0,2000.0,11.8,565,523,40,14,16,7,33,3,22,7,8,0,436,2,12
Andy Diouf,FRA,MF,Lens,21.0,2003.0,24.7,1068,1030,27,15,13,2,30,0,11,8,3,0,849,11,30
Yehvann Diouf,SEN,GK,Reims,24.0,1999.0,34.0,1219,874,339,119,0,2,0,0,0,0,0,0,848,6,1
Assane Dioussé,SEN,MF,Auxerre,26.0,1997.0,7.4,357,355,2,2,0,7,1,0,0,0,0,0,320,0,4
Álex Domínguez,ESP,GK,Toulouse,26.0,1998.0,0.2,11,7,4,1,0,0,0,0,0,0,0,0,8,0,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,25.0,1999.0,23.2,632,508,124,35,0,0,0,0,0,0,0,0,552,0,0
Sékou Doucoure,FRA,DF,Nantes,19.0,2005.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Désiré Doué,FRA,"FW,MF",Paris S-G,19.0,2005.0,19.2,1133,1066,66,11,8,7,78,24,23,8,5,1,933,1,21
Guela Doué,CIV,DF,Strasbourg,21.0,2002.0,30.2,2023,1728,293,63,1,3,46,226,0,0,0,0,1688,2,26
Douglas,BRA,MF,Nantes,27.0,1997.0,25.6,1190,1119,68,53,2,3,10,9,3,2,0,0,1029,3,17
Ismaël Doukouré,FRA,"DF,MF",Strasbourg,21.0,2003.0,29.3,1685,1561,117,46,2,2,1,15,0,0,0,0,1494,7,13
Kamory Doumbia,MLI,"MF,FW",Brest,21.0,2003.0,14.7,697,631,60,20,7,2,48,3,27,12,15,0,561,6,10
Amidou Doumbouya,FRA,DF,Nice,16.0,2007.0,0.5,25,24,1,0,0,0,2,1,0,0,0,0,19,0,2
Jean-Kevin Duverne,HAI,DF,Nantes,27.0,1997.0,6.0,304,250,53,6,0,0,9,47,0,0,0,0,238,1,5
Stefan Džodić,SRB,"DF,MF",Montpellier,19.0,2005.0,2.7,176,171,5,3,0,1,0,0,0,0,0,0,158,0,0
Aron Dønnum,NOR,"DF,MF",Toulouse,26.0,1998.0,29.9,1213,1013,190,31,7,26,117,127,32,23,5,0,880,10,42
Noah Edjouma,FRA,"MF,FW",Toulouse,18.0,2005.0,1.9,52,50,2,0,0,1,6,1,1,1,0,0,36,0,3
Jacques Ekomie,GAB,"DF,FW",Angers,20.0,2003.0,7.7,260,192,66,1,0,1,23,65,0,0,0,0,183,2,14
Pierre Ekwah Elimby,FRA,MF,Saint-Étienne,22.0,2002.0,28.6,1593,1536,57,53,3,12,5,2,1,1,0,0,1405,0,16
Meschak Elia,COD,FW,Nantes,26.0,1997.0,1.9,62,58,4,1,0,0,14,2,1,0,1,0,35,0,3
Breel Embolo,SUI,"FW,MF",Monaco,27.0,1997.0,20.5,432,397,30,2,8,1,6,0,0,0,0,0,299,5,9
Emanuel Emegha,NED,FW,Strasbourg,21.0,2003.0,25.5,340,316,22,0,0,0,0,1,0,0,0,0,273,2,7
Romain Faivre,FRA,"MF,FW",Brest,26.0,1998.0,10.0,379,349,29,7,4,0,26,4,17,11,4,0,311,1,8
Khalil Fayad,FRA,"MF,FW",Montpellier,20.0,2004.0,11.4,514,492,22,12,2,4,20,3,7,4,0,0,426,0,12
Luiz Felipe,ITA,DF,Marseille,27.0,1997.0,1.4,66,62,4,1,0,0,0,2,0,0,0,0,58,0,1
Zinedine Ferhat,ALG,"FW,MF",Angers,31.0,1993.0,9.4,451,392,55,15,3,5,68,7,33,9,20,2,303,4,9
Edimilson Fernandes,SUI,"MF,DF",Brest,28.0,1996.0,12.3,572,561,11,8,2,5,7,2,0,0,0,0,486,0,5
Matias Fernandez-Pardo,BEL,"FW,MF",Lille,19.0,2005.0,11.8,307,286,20,2,1,2,30,1,17,10,3,0,224,1,13
Jordan Ferri,FRA,MF,Montpellier,32.0,1992.0,19.7,1267,1204,58,45,2,7,25,13,0,0,0,0,1119,5,10
Karol Fila,POL,MF,Strasbourg,26.0,1998.0,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1
Malick Fofana,BEL,FW,Lyon,19.0,2005.0,17.7,638,623,14,1,1,0,70,13,0,0,0,0,494,1,32
Rayan Fofana,FRA,"FW,MF",Lens,18.0,2006.0,0.3,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1
Seko Fofana,CIV,MF,Rennes,29.0,1995.0,9.4,552,541,9,7,1,9,5,2,0,0,0,0,499,2,5
Yahia Fofana,CIV,GK,Angers,23.0,2000.0,33.0,1014,654,358,97,0,1,0,0,0,0,0,0,697,2,0
Lamine Fomba,FRA,MF,Saint-Étienne,26.0,1998.0,2.4,145,144,1,1,1,2,1,0,0,0,0,0,121,0,4
Przemysław Frankowski,POL,DF,Lens,29.0,1995.0,15.4,1092,930,156,11,4,2,78,132,13,4,9,0,875,6,31
Angelo Fulgini,FRA,"MF,FW",Lens,27.0,1996.0,11.6,652,604,42,11,7,5,44,9,13,4,7,0,509,6,15
Kyogo Furuhashi,JPN,FW,Rennes,29.0,1995.0,1.4,11,9,2,0,0,0,0,0,0,0,0,0,3,0,1
Gauthier Gallon,FRA,GK,Rennes,31.0,1993.0,0.5,19,15,4,0,0,0,0,0,0,0,0,0,16,0,0
