Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
501,Naatan Skyttä,fi FIN,FW,Toulouse,22,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
502,Eduard Sobol,ua UKR,DF,Strasbourg,29,1995,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
503,Florian Sotoca,fr FRA,"FW,MF",Lens,33,1990,19.9,1,47,18,38.3,2.36,0.90,0.02,0.06,14.7,0,0,0,4.6,4.6,0.10,-3.6,-3.6,Matches
504,Issa Soumaré,sn SEN,"FW,MF",Le Havre,23,2000,21.1,5,43,19,44.2,2.03,0.90,0.12,0.26,16.5,2,0,0,3.8,3.8,0.09,+1.2,+1.2,Matches
505,Saidou Sow,gn GUI,DF,Strasbourg,22,2002,11.3,0,4,1,25.0,0.35,0.09,0.00,0.00,10.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
506,Saidou Sow,gn GUI,DF,Nantes,22,2002,8.9,1,5,2,40.0,0.56,0.23,0.20,0.50,9.1,0,0,0,0.6,0.6,0.13,+0.4,+0.4,Matches
507,Lucas Stassin,be BEL,FW,Saint-Étienne,19,2004,21.0,12,44,23,52.3,2.10,1.10,0.27,0.52,14.1,0,0,0,7.0,7.0,0.18,+3.0,+3.0,Matches
508,Enzo Sternal,fr FRA,"FW,MF",Marseille,17,2007,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
509,Gabriel Suazo,cl CHI,DF,Toulouse,26,1997,24.0,0,7,4,57.1,0.29,0.17,0.00,0.00,17.1,2,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
510,Abakar Sylla,ci CIV,DF,Strasbourg,21,2002,10.6,1,5,1,20.0,0.47,0.09,0.20,1.00,9.0,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
511,Issiaga Sylla,gn GUI,DF,Montpellier,30,1994,12.8,1,11,2,18.2,0.86,0.16,0.09,0.50,13.2,0,0,0,1.8,1.8,0.17,-0.8,-0.8,Matches
512,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,27,1997,12.4,2,27,11,40.7,2.18,0.89,0.07,0.18,17.7,0,0,0,2.6,2.6,0.09,-0.6,-0.6,Matches
513,Musa Al-Taamari,jo JOR,"FW,MF",Rennes,27,1997,6.3,1,14,3,21.4,2.22,0.48,0.07,0.33,14.4,1,0,0,2.4,2.4,0.17,-1.4,-1.4,Matches
514,Nicolás Tagliafico,ar ARG,DF,Lyon,31,1992,21.1,3,28,7,25.0,1.32,0.33,0.11,0.43,14.2,0,0,0,3.0,3.0,0.11,0.0,0.0,Matches
515,Axel Tapé,fr FRA,"DF,MF",Paris S-G,16,2007,2.0,0,1,0,0.0,0.50,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
516,Florian Tardieu,fr FRA,MF,Saint-Étienne,32,1992,13.9,2,16,3,18.8,1.15,0.22,0.13,0.67,22.2,0,0,0,0.6,0.6,0.04,+1.4,+1.4,Matches
517,Oussama Targhalline,ma MAR,MF,Le Havre,22,2002,11.0,0,5,0,0.0,0.45,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
518,Enzo Tchato,cm CMR,DF,Montpellier,21,2002,21.1,0,4,2,50.0,0.19,0.09,0.00,0.00,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
519,Arnau Tenas,es ESP,GK,Paris S-G,23,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
520,Tanner Tessmann,us USA,MF,Lyon,22,2001,13.7,1,18,10,55.6,1.31,0.73,0.06,0.10,22.2,0,0,0,1.0,1.0,0.05,0.0,0.0,Matches
521,Teddy Teuma,mt MLT,MF,Reims,30,1993,8.3,1,13,2,15.4,1.56,0.24,0.00,0.00,23.9,2,1,1,1.4,0.6,0.05,-0.4,-0.6,Matches
522,Jordan Teze,nl NED,DF,Monaco,24,1999,6.3,1,5,2,40.0,0.79,0.32,0.20,0.50,13.8,0,0,0,1.2,1.2,0.24,-0.2,-0.2,Matches
523,Sorba Thomas,wls WAL,"FW,MF",Nantes,24,1999,14.7,1,9,1,11.1,0.61,0.07,0.11,1.00,17.0,0,0,0,1.5,1.5,0.17,-0.5,-0.5,Matches
524,Adrien Thomasson,fr FRA,MF,Lens,30,1993,29.1,3,41,11,26.8,1.41,0.38,0.07,0.27,14.3,0,0,0,5.9,5.9,0.15,-2.9,-2.9,Matches
525,Corentin Tolisso,fr FRA,MF,Lyon,29,1994,25.9,7,51,18,35.3,1.97,0.70,0.14,0.39,16.4,0,0,0,5.3,5.3,0.10,+1.7,+1.7,Matches
526,Abdoulaye Touré,gn GUI,MF,Le Havre,30,1994,25.8,10,38,6,15.8,1.47,0.23,0.05,0.33,25.4,0,8,9,9.4,2.2,0.06,+0.6,-0.2,Matches
527,Birama Touré,ml MLI,"MF,DF",Montpellier,32,1992,3.3,0,3,1,33.3,0.90,0.30,0.00,0.00,26.6,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
528,Ousmane Toure,fr FRA,DF,Lille,19,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
529,Adrien Truffert,fr FRA,"DF,MF",Rennes,22,2001,30.6,2,23,10,43.5,0.75,0.33,0.09,0.20,19.7,0,0,0,2.4,2.3,0.10,-0.4,-0.3,Matches
530,Vanderson,br BRA,DF,Monaco,23,2001,22.9,1,21,8,38.1,0.92,0.35,0.05,0.13,17.7,0,0,0,2.2,2.2,0.11,-1.2,-1.2,Matches
531,Robinio Vaz,fr FRA,FW,Marseille,17,2007,0.8,0,2,0,0.0,2.40,0.00,0.00,,9.7,0,0,0,0.5,0.5,0.25,-0.5,-0.5,Matches
532,Jordan Veretout,fr FRA,MF,Lyon,31,1993,17.3,2,21,9,42.9,1.22,0.52,0.10,0.22,18.5,0,0,0,1.9,1.9,0.09,+0.1,+0.1,Matches
533,Ben Viadere,fr FRA,MF,Auxerre,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
534,Vitinha,pt POR,MF,Paris S-G,24,2000,22.7,5,25,12,48.0,1.10,0.53,0.12,0.25,24.2,2,2,2,3.4,1.8,0.07,+1.6,+1.2,Matches
535,Ibrahima Wadji,sn SEN,"FW,MF",Saint-Étienne,29,1995,3.9,0,12,1,8.3,3.11,0.26,0.00,0.00,15.7,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
536,Elye Wahi,fr FRA,FW,Marseille,21,2003,6.4,3,16,9,56.3,2.51,1.41,0.13,0.22,12.1,0,1,1,6.0,5.2,0.33,-3.0,-3.2,Matches
537,Caleb Wiley,us USA,"DF,MF",Strasbourg,19,2004,3.0,0,1,0,0.0,0.34,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
538,Christopher Wooh,cm CMR,DF,Rennes,22,2001,16.2,0,10,4,40.0,0.62,0.25,0.00,0.00,9.2,0,0,0,1.3,1.3,0.13,-1.3,-1.3,Matches
539,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,22,2002,25.8,0,14,1,7.1,0.54,0.04,0.00,0.00,16.9,2,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
540,Eloge Zabi,ci CIV,"DF,MF",Reims,17,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
541,Yoram Zague,fr FRA,"DF,FW",Paris S-G,18,2006,2.0,0,1,1,100.0,0.49,0.49,0.00,0.00,10.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
542,Wilfried Zaha,ci CIV,FW,Lyon,31,1992,0.8,0,1,1,100.0,1.23,1.23,0.00,0.00,17.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
543,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,18,2006,22.8,1,17,7,41.2,0.75,0.31,0.06,0.14,20.5,0,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
544,Miha Zajc,si SVN,MF,Toulouse,30,1994,2.9,0,6,2,33.3,2.06,0.69,0.00,0.00,22.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
545,Denis Zakaria,ch SUI,MF,Monaco,27,1996,23.8,6,29,9,31.0,1.22,0.38,0.14,0.44,18.0,0,2,2,5.2,3.6,0.12,+0.8,+0.4,Matches
546,Anass Zaroury,ma MAR,"FW,MF",Lens,23,2000,15.6,2,35,12,34.3,2.24,0.77,0.06,0.17,22.4,0,0,0,1.7,1.7,0.05,+0.3,+0.3,Matches
547,Nathan Zeze,fr FRA,DF,Nantes,19,2005,16.8,0,6,2,33.3,0.36,0.12,0.00,0.00,10.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
548,Edon Zhegrova,xk KVX,"FW,MF",Lille,25,1999,10.9,4,23,9,39.1,2.12,0.83,0.17,0.44,22.2,2,0,0,2.3,2.3,0.10,+1.7,+1.7,Matches
549,Melvin Zinga,fr FRA,GK,Angers,22,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
550,Luck Zogbé,ci CIV,DF,Brest,19,2005,7.1,0,8,1,12.5,1.13,0.14,0.00,0.00,23.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
551,Aristide Zossou,ci CIV,MF,Auxerre,19,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
552,Yanis Zouaoui,dz ALG,"DF,FW",Le Havre,30,1994,10.8,0,5,2,40.0,0.46,0.18,0.00,0.00,28.6,2,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
553,Edhy Zuliani,fr FRA,DF,Toulouse,19,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
