Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
88,Anthony Briançon,fr FRA,DF,Saint-Étienne,29,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
89,Aurélio Buta,pt POR,DF,Reims,27,1997,21.9,5,0,0,32,27,3,32,22,24,0,1,0,69,12,15,44.4,Matches
90,Marcin Bułka,pl POL,GK,Nice,24,1999,34.0,0,0,0,0,5,0,0,0,0,0,0,0,62,8,0,100.0,Matches
91,Rémy Cabella,fr FRA,"FW,MF",Lille,34,1990,11.2,1,0,0,16,19,2,60,8,19,1,1,0,63,3,8,27.3,Matches
92,Mathieu Cafaro,fr FRA,"MF,FW",Saint-Étienne,27,1997,8.1,3,1,0,11,14,3,27,7,7,0,1,0,30,3,4,42.9,Matches
93,Duje Ćaleta-Car,hr CRO,DF,Lyon,27,1996,17.6,8,0,0,27,9,2,1,17,12,0,0,0,65,39,12,76.5,Matches
94,Issiaga Camara,gn GUI,MF,Nice,19,2005,0.2,0,0,0,0,2,0,0,3,1,0,0,0,4,0,1,0.0,Matches
95,Lamine Camara,sn SEN,MF,Monaco,20,2004,22.8,10,1,1,45,39,0,118,31,41,0,0,0,153,21,21,50.0,Matches
96,Mahdi Camara,fr FRA,"MF,FW",Brest,26,1998,29.5,5,0,0,41,46,3,46,33,40,1,0,0,98,17,31,35.4,Matches
97,Ousmane Camara,ml MLI,DF,Angers,21,2003,2.8,1,0,0,1,0,0,0,0,3,0,0,0,6,4,3,57.1,Matches
98,Axel Camblan,fr FRA,"MF,FW",Brest,20,2003,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,Matches
99,Jaydee Canvot,fr FRA,"DF,MF",Toulouse,18,2006,12.3,2,0,0,18,3,0,6,11,11,0,0,0,50,16,13,55.2,Matches
100,Pierrick Capelle,fr FRA,MF,Angers,37,1987,5.4,4,0,0,12,3,1,10,11,17,0,0,0,28,3,5,37.5,Matches
101,Gabin Capuano,fr FRA,FW,Lens,18,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
102,Maxence Caqueret,fr FRA,MF,Lyon,24,2000,6.4,1,0,0,4,6,1,6,7,11,0,0,0,24,1,3,25.0,Matches
103,Simon Cara,fr FRA,"MF,FW",Montpellier,19,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
104,Valentin Carboni,ar ARG,"MF,FW",Marseille,19,2005,1.1,1,0,0,5,1,0,2,1,2,0,0,0,2,2,1,66.7,Matches
105,Irvin Cardona,mt MLT,FW,Saint-Étienne,26,1997,11.8,2,0,0,12,10,3,31,4,5,0,0,0,26,10,8,55.6,Matches
106,Patrik Carlgren,se SWE,GK,Nantes,32,1992,4.6,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0,Matches
107,Josué Casimir,ht HAI,"FW,MF",Le Havre,22,2001,22.2,5,0,0,28,46,8,85,7,26,3,0,0,83,9,23,28.1,Matches
108,Cristian Cásseres Jr.,ve VEN,MF,Toulouse,24,2000,30.0,11,0,0,53,46,1,80,42,61,0,0,0,172,24,17,58.5,Matches
109,Jean-Charles Castelletto,cm CMR,"DF,MF",Nantes,29,1995,29.1,5,1,0,34,15,0,9,25,17,0,3,1,91,51,27,65.4,Matches
110,Enzo Caumont,fr FRA,MF,Angers,20,2004,0.4,1,0,0,1,0,0,0,1,1,0,0,0,2,1,1,50.0,Matches
111,Fabien Centonze,fr FRA,DF,Nantes,28,1996,2.9,0,0,0,2,2,1,11,2,4,0,0,1,8,6,4,60.0,Matches
112,Brendan Chardonnet,fr FRA,DF,Brest,29,1994,26.8,6,0,0,36,20,0,3,29,33,0,0,1,91,58,38,60.4,Matches
113,Jhoanner Chávez,ec ECU,"DF,MF",Lens,22,2002,6.6,1,0,0,10,8,2,30,6,5,0,1,0,25,7,5,58.3,Matches
114,Théo Chennahi,fr FRA,DF,Montpellier,19,2005,2.0,2,0,0,3,2,0,2,2,3,0,0,0,11,1,2,33.3,Matches
115,Sidiki Cherif,fr FRA,FW,Angers,17,2006,3.6,0,0,0,4,8,5,4,0,5,0,0,0,10,3,16,15.8,Matches
116,Rayan Cherki,fr FRA,"FW,MF",Lyon,20,2003,22.7,3,0,0,16,34,3,118,7,12,0,0,0,83,4,8,33.3,Matches
117,Lucas Chevalier,fr FRA,GK,Lille,22,2001,34.0,0,0,0,0,7,0,0,0,2,0,0,0,70,6,0,100.0,Matches
