Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Esmir Bajraktarevic,BIH,"FW,DF",PSV Eindhoven,19.0,2005.0,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Saïd Bakari,COM,DF,Sparta R'dam,29.0,1994.0,23.8,58,35,36,19,3,39,75,52.0,36,36,15,21,29,87,96,0
Johan Bakayoko,BEL,FW,PSV Eindhoven,21.0,2003.0,17.5,19,14,4,6,9,9,16,56.3,7,10,1,9,8,27,11,0
Nordin Bakker,NED,GK,Almere City,26.0,1997.0,33.9,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,37,3
Max Balard,AUS,MF,NAC Breda,23.0,2000.0,32.6,70,36,34,33,3,30,53,56.6,23,45,16,29,47,117,84,2
Alex Balboa,EQG,MF,Almere City,23.0,2001.0,4.5,7,2,5,0,2,3,12,25.0,9,6,1,5,2,9,14,0
Théo Barbet,FRA,DF,Almere City,23.0,2001.0,9.6,15,8,7,7,1,4,11,36.4,7,17,12,5,11,26,69,0
Vasilios Barkas,GRE,GK,Utrecht,30.0,1994.0,31.0,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,12,0
Samuel Bastien,COD,"MF,FW",Fortuna Sittard,27.0,1996.0,14.4,16,10,4,7,5,7,16,43.8,9,9,1,8,3,19,15,0
Riechedly Bazoer,CUW,MF,AZ Alkmaar,27.0,1996.0,0.0,2,1,0,2,0,0,0,,0,0,0,0,1,3,0,0
Guus Beaumont,NED,MF,Almere City,22.0,2002.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Thomas Beelen,NED,DF,Feyenoord,23.0,2001.0,18.9,20,15,9,8,3,8,12,66.7,4,14,12,2,31,51,69,2
Raffael Behounek,AUT,DF,Willem II,27.0,1997.0,30.9,33,18,22,11,0,22,42,52.4,20,39,31,8,34,67,183,1
Kristijan Belic,SRB,MF,AZ Alkmaar,23.0,2001.0,6.5,28,20,11,13,4,8,19,42.1,11,11,6,5,12,40,9,2
Mimeirhel Benita,NED,DF,Heracles Almelo,20.0,2003.0,22.6,63,37,40,19,4,36,62,58.1,26,25,10,15,41,104,88,2
Walter Benítez,ARG,GK,PSV Eindhoven,31.0,1993.0,33.5,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,16,3
Mitchell van Bergen,NED,FW,Sparta R'dam,24.0,1999.0,12.5,12,7,3,5,4,8,12,66.7,4,12,1,11,6,18,6,0
Mitchell van Bergen,NED,FW,Twente,24.0,1999.0,8.9,7,4,1,4,2,2,5,40.0,3,8,0,8,0,7,6,0
Thom van Bergen,NED,FW,Groningen,20.0,2004.0,27.4,38,23,14,18,6,11,22,50.0,11,22,2,20,12,50,32,0
Steven Berghuis,NED,"FW,MF",Ajax,32.0,1991.0,15.9,18,10,8,7,3,10,20,50.0,10,6,0,6,6,24,4,0
Steven Bergwijn,NED,FW,Ajax,26.0,1997.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gijs Besselink,NED,MF,Twente,20.0,2004.0,3.6,7,4,3,3,1,3,5,60.0,2,3,1,2,3,10,6,0
Daniel Bielica,POL,GK,NAC Breda,25.0,1999.0,32.0,1,1,1,0,0,0,2,0.0,2,0,0,0,0,1,15,2
Justin Bijlow,NED,GK,Feyenoord,26.0,1998.0,4.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
Adrian Blake,ENG,"FW,MF",Utrecht,19.0,2005.0,5.2,15,7,10,2,3,6,7,85.7,1,8,0,8,2,17,1,0
Thijmen Blokzijl,NED,DF,Groningen,19.0,2005.0,24.7,32,19,21,9,2,20,29,69.0,9,29,17,12,32,64,122,3
Ofosu Boakye,,FW,Go Ahead Eag,,,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Paweł Bochniewicz,POL,DF,Heerenveen,28.0,1996.0,12.3,9,7,4,5,0,5,12,41.7,7,15,11,4,24,33,50,1
Jeremy Bokila,COD,FW,Willem II,35.0,1988.0,15.3,12,7,2,5,5,2,11,18.2,9,12,3,9,1,13,20,0
Ruben van Bommel,NED,FW,AZ Alkmaar,19.0,2004.0,16.6,38,21,9,16,13,14,37,37.8,23,26,1,25,14,52,6,0
Taylor Booth,USA,"FW,MF",Utrecht,23.0,2001.0,2.9,4,3,1,2,1,2,5,40.0,3,1,0,1,3,7,11,0
Taylor Booth,USA,FW,Twente,23.0,2001.0,3.0,7,2,1,3,3,3,7,42.9,4,0,0,0,0,7,2,0
Olivier Boscagli,FRA,DF,PSV Eindhoven,26.0,1997.0,28.5,58,37,29,25,4,34,43,79.1,9,22,14,8,38,96,100,1
Jesse Bosch,NED,MF,Willem II,24.0,2000.0,30.1,66,38,21,32,13,32,62,51.6,30,39,12,27,25,91,76,0
Sven Bouland,NED,DF,Groningen,,,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Rayane Bounida,BEL,FW,Ajax,18.0,2006.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Can Bozdogan,GER,MF,Utrecht,23.0,2001.0,4.5,10,7,5,5,0,2,5,40.0,3,7,2,5,4,14,7,0
Mattijs Branderhorst,NED,GK,Fortuna Sittard,30.0,1993.0,28.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,20,4
Oliver Braude,NOR,DF,Heerenveen,20.0,2004.0,29.0,99,69,60,32,7,59,89,66.3,30,43,10,33,33,132,99,1
Myron van Brederode,NED,FW,AZ Alkmaar,21.0,2003.0,1.9,2,0,1,0,1,2,5,40.0,3,5,0,5,0,2,1,0
Michael Bresser,NED,DF,PSV Eindhoven,17.0,2007.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jakob Breum,DEN,"MF,FW",Go Ahead Eag,20.0,2003.0,22.9,22,12,8,9,5,8,26,30.8,18,23,7,16,8,30,21,2
Brian Brobbey,NED,FW,Ajax,22.0,2002.0,17.3,6,5,2,1,3,4,7,57.1,3,14,2,12,3,9,10,0
Michael Brouwer,NED,GK,Utrecht,31.0,1993.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
Luuk Brouwers,NED,MF,Heerenveen,26.0,1998.0,21.2,33,18,9,21,3,14,28,50.0,14,24,4,20,23,56,37,0
Jordy Bruijn,NED,MF,Heracles Almelo,28.0,1996.0,3.4,6,4,1,5,0,0,5,0.0,5,7,1,6,1,7,4,1
Max Bruns,NED,DF,Twente,21.0,2002.0,18.2,19,7,12,7,0,9,14,64.3,5,17,15,2,24,43,72,0
Thomas Bruns,NED,"MF,FW",Heracles Almelo,32.0,1992.0,12.8,29,20,6,17,6,14,29,48.3,15,19,2,17,3,32,19,0
Charles-Andréas Brym,CAN,"FW,MF",Sparta R'dam,25.0,1998.0,3.4,3,2,2,1,0,1,3,33.3,2,0,0,0,0,3,4,0
Charles-Andréas Brym,CAN,FW,Almere City,25.0,1998.0,14.3,8,8,0,4,4,3,8,37.5,5,12,1,11,1,9,4,0
Hugo Bueno,ESP,DF,Feyenoord,21.0,2002.0,13.3,18,15,11,4,3,9,13,69.2,4,11,4,7,11,29,23,0
Thomas Buitink,NED,"FW,MF",Zwolle,24.0,2000.0,2.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Ezequiel Bullaude,ARG,"MF,FW",Fortuna Sittard,23.0,2000.0,22.9,33,21,11,12,10,17,48,35.4,31,18,2,16,14,47,18,0
Abdurrahman Burak Sayın,,FW,Fortuna Sittard,,,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Maxime Busi,BEL,DF,NAC Breda,24.0,1999.0,9.6,22,12,13,5,4,12,26,46.2,14,12,5,7,5,27,29,1
Zico Buurmeester,NED,"MF,FW",AZ Alkmaar,22.0,2002.0,13.3,29,15,9,16,4,16,26,61.5,10,17,3,14,13,42,18,1
Àlex Carbonell,ESP,MF,Almere City,26.0,1997.0,2.6,7,4,5,2,0,4,6,66.7,2,3,3,0,2,9,6,0
Juan Carlos Familia,DOM,"DF,FW",RKC Waalwijk,24.0,2000.0,17.1,36,27,26,9,1,21,38,55.3,17,26,6,20,9,45,66,1
Julián Carranza,ARG,FW,Feyenoord,24.0,2000.0,9.1,9,5,2,5,2,2,8,25.0,6,5,1,4,2,11,7,0
Stephano Carrillo,MEX,FW,Feyenoord,18.0,2006.0,0.6,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0
Yoann Cathline,FRA,FW,Utrecht,22.0,2002.0,21.6,26,22,8,13,5,12,23,52.2,11,10,1,9,6,32,13,1
Kayky Chagas,BRA,"FW,DF",Sparta R'dam,21.0,2003.0,1.3,1,1,0,1,0,1,1,100.0,0,1,0,1,2,3,2,0
Jordy Clasie,NED,MF,AZ Alkmaar,33.0,1991.0,20.2,49,23,12,30,7,13,27,48.1,14,14,1,13,32,81,41,2
Pelle Clement,NED,"MF,FW",Sparta R'dam,28.0,1996.0,18.6,30,19,16,10,4,14,32,43.8,18,25,11,14,23,53,47,0
Denilho Cleonise,NED,"FW,MF",RKC Waalwijk,22.0,2001.0,12.2,6,5,5,1,0,4,15,26.7,11,13,0,13,3,9,12,1
Amara Conde,GER,MF,Heerenveen,27.0,1997.0,8.2,28,21,13,11,4,15,26,57.7,11,8,3,5,4,32,9,0
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,28.0,1996.0,21.0,29,16,14,11,4,15,39,38.5,24,24,7,17,9,38,36,1
Alessio da Cruz,CPV,FW,Fortuna Sittard,27.0,1997.0,13.2,11,6,3,3,5,4,11,36.4,7,5,0,5,2,13,9,1
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20.0,2004.0,0.8,4,3,2,2,0,1,1,100.0,0,0,0,0,0,4,0,0
Jasper Dahlhaus,NED,"DF,FW",Fortuna Sittard,22.0,2001.0,19.6,41,25,23,13,5,20,41,48.8,21,33,8,25,35,76,58,0
Matteo Dams,BEL,DF,PSV Eindhoven,20.0,2004.0,10.2,27,21,13,11,3,14,23,60.9,9,13,5,8,15,42,21,0
Damil Dankerlui,SUR,"DF,FW",Almere City,27.0,1996.0,1.9,5,3,4,1,0,3,5,60.0,2,1,0,1,0,5,8,0
Argyrios Darelas,GRE,"MF,FW",NEC Nijmegen,20.0,2003.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Brynjolfur Darri Willumsson,ISL,FW,Groningen,23.0,2000.0,10.7,8,5,2,3,3,2,7,28.6,5,8,0,8,1,9,2,0
Jari De Busser,BEL,GK,Go Ahead Eag,24.0,1999.0,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,1
Brian De Keersmaecker,BEL,MF,Heracles Almelo,24.0,2000.0,30.2,70,41,30,32,8,27,57,47.4,30,51,12,39,41,111,60,1
Mats Deijl,NED,DF,Go Ahead Eag,27.0,1997.0,34.0,50,34,24,19,7,30,46,65.2,16,31,17,14,15,65,114,1
Maxim Dekker,NED,DF,AZ Alkmaar,20.0,2004.0,6.5,2,1,0,2,0,0,2,0.0,2,5,2,3,7,9,25,0
Logan Delaurier-Chaubet,FRA,FW,Almere City,22.0,2002.0,6.2,6,3,1,3,2,2,10,20.0,8,4,0,4,8,14,5,1
Branco van den Boomen,NED,MF,Ajax,29.0,1995.0,7.0,12,4,1,10,1,4,8,50.0,4,8,3,5,1,13,7,0
Damian van der Haar,NED,DF,Zwolle,20.0,2004.0,20.4,37,23,23,12,2,27,50,54.0,23,20,5,15,16,53,80,1
Mickey van der Hart,NED,GK,Heerenveen,30.0,1994.0,18.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,3
Mike van der Hoorn,NED,DF,Utrecht,31.0,1992.0,28.4,39,18,26,11,2,21,30,70.0,9,28,12,16,37,76,181,2
Djevencio van der Kust,SUR,DF,Sparta R'dam,23.0,2001.0,10.3,17,13,10,7,0,8,17,47.1,9,20,8,12,10,27,35,0
Richard van der Venne,NED,"MF,FW",RKC Waalwijk,32.0,1992.0,8.2,8,6,2,4,2,5,13,38.5,8,10,2,8,2,10,8,0
Silvester van der Water,NED,"FW,MF",RKC Waalwijk,27.0,1996.0,7.0,6,3,3,1,2,3,17,17.6,14,5,0,5,8,14,17,0
David van der Werff,NED,MF,Groningen,19.0,2004.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Anthony Descotte,BEL,"FW,MF",Utrecht,20.0,2003.0,4.4,3,1,0,3,0,2,6,33.3,4,3,0,3,1,4,0,0
Sergiño Dest,USA,DF,PSV Eindhoven,23.0,2000.0,4.2,6,6,1,4,1,4,9,44.4,5,2,0,2,2,8,1,0
Matisse Didden,BEL,DF,Utrecht,22.0,2001.0,5.8,3,2,2,1,0,2,5,40.0,3,8,6,2,5,8,47,1
Thomas Didillon,FRA,GK,Willem II,28.0,1995.0,34.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,13,4
Mitchell Dijks,NED,DF,Fortuna Sittard,31.0,1993.0,18.8,36,25,22,12,2,23,45,51.1,22,13,2,11,16,52,46,1
Elijah Dijkstra,NED,DF,AZ Alkmaar,17.0,2006.0,1.0,1,0,1,0,0,1,1,100.0,0,1,0,1,2,3,3,0
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,21.0,2003.0,0.8,2,2,1,1,0,2,3,66.7,1,2,1,1,0,2,5,0
Nick Doodeman,NED,"FW,MF",Willem II,27.0,1996.0,16.1,16,11,8,4,4,8,11,72.7,3,11,5,6,8,24,20,0
Couhaib Driouech,MAR,FW,PSV Eindhoven,22.0,2002.0,3.0,3,3,1,1,1,1,6,16.7,5,0,0,0,0,3,2,0
Joel Drommel,NED,GK,PSV Eindhoven,27.0,1996.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Laros Duarte,CPV,MF,Groningen,27.0,1997.0,0.2,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0
Oliver Edvardsen,NOR,FW,Ajax,25.0,1999.0,3.2,4,3,0,4,0,0,1,0.0,1,4,2,2,4,8,4,0
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,25.0,1999.0,9.9,11,6,6,4,1,6,13,46.2,7,9,3,6,5,16,16,0
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,28.0,1996.0,30.4,10,8,1,6,3,4,12,33.3,8,10,1,9,4,14,16,0
Espen van Ee,NED,MF,Heerenveen,21.0,2003.0,24.8,72,43,28,33,11,34,58,58.6,24,40,13,27,29,101,34,4
Mike Eerdhuijzen,NED,DF,Sparta R'dam,24.0,2000.0,31.1,31,18,20,10,1,15,34,44.1,19,42,25,17,45,76,222,2
Roshon van Eijma,CUW,DF,RKC Waalwijk,26.0,1998.0,20.2,27,18,22,5,0,19,27,70.4,8,35,19,16,36,63,155,2
Carel Eiting,NED,MF,Sparta R'dam,26.0,1998.0,9.8,21,13,6,9,6,12,20,60.0,8,15,5,10,10,31,26,0
Carel Eiting,NED,MF,Twente,26.0,1998.0,6.5,23,17,9,12,2,7,12,58.3,5,14,0,14,6,29,7,0
Hjalmar Ekdal,SWE,DF,Groningen,25.0,1998.0,13.8,25,16,13,12,0,16,20,80.0,4,12,5,7,18,43,94,0
Úmaro Embaló,POR,FW,Fortuna Sittard,23.0,2001.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Noam Emeran,FRA,"DF,MF",Groningen,21.0,2002.0,1.0,2,2,0,2,0,1,3,33.3,2,2,0,2,5,7,1,0
Mario Engels,GER,"FW,MF",Heracles Almelo,30.0,1993.0,24.1,23,17,11,6,6,6,14,42.9,8,11,0,11,9,32,14,0
Alonzo Engwanda,BEL,MF,Utrecht,21.0,2003.0,14.1,45,32,21,21,3,14,25,56.0,11,17,2,15,29,74,30,1
Ante Erceg,CRO,"FW,MF",Fortuna Sittard,34.0,1989.0,3.2,4,2,2,1,1,1,2,50.0,1,2,0,2,0,4,1,0
Luca Everink,NED,DF,Go Ahead Eag,23.0,2001.0,1.2,2,1,1,1,0,0,0,,0,1,0,1,0,2,11,0
Kevin Felida,CUW,"MF,FW",RKC Waalwijk,24.0,1999.0,4.8,12,6,7,4,1,9,13,69.2,4,13,1,12,3,15,6,2
Saná Fernandes,POR,"FW,MF",NAC Breda,18.0,2006.0,5.5,8,6,3,3,2,4,8,50.0,4,3,0,3,4,12,1,0
Nick Fichtinger,NED,MF,Zwolle,20.0,2004.0,9.5,49,38,20,20,9,14,38,36.8,24,22,9,13,9,58,28,0
Kolbeinn Finnsson,ISL,DF,Utrecht,24.0,1999.0,1.7,7,6,6,0,1,5,6,83.3,1,3,2,1,1,8,15,0
Kian Fitz-Jim,NED,MF,Ajax,21.0,2003.0,13.7,26,14,7,13,6,12,30,40.0,18,17,3,14,10,36,13,1
Ryan Flamingo,NED,DF,PSV Eindhoven,21.0,2002.0,32.7,44,26,24,17,3,23,35,65.7,12,40,18,22,40,84,142,3
Sherel Floranus,CUW,DF,Almere City,25.0,1998.0,2.0,5,4,4,1,0,3,7,42.9,4,3,2,1,3,8,7,0
Sherel Floranus,CUW,DF,Zwolle,25.0,1998.0,19.5,39,28,20,16,3,15,27,55.6,12,20,6,14,28,67,89,0
Carlos Forbs,POR,FW,Ajax,20.0,2004.0,0.4,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Ryan Fosso,SUI,MF,Fortuna Sittard,22.0,2002.0,28.3,37,20,12,21,4,15,35,42.9,20,26,9,17,42,79,47,2
Oscar Fraulo,DEN,MF,Utrecht,20.0,2003.0,19.0,31,17,11,15,5,10,33,30.3,23,18,3,15,22,53,41,0
Anton Gaaei,DEN,DF,Ajax,21.0,2002.0,19.8,31,18,13,13,5,17,23,73.9,6,15,2,13,13,44,48,0
Matt Garbett,NZL,"FW,MF",NAC Breda,22.0,2002.0,6.4,8,5,5,2,1,4,15,26.7,11,6,0,6,5,13,2,1
Anselmo García MacNulty,IRL,DF,Zwolle,21.0,2003.0,34.0,36,18,28,6,2,22,30,73.3,8,47,30,17,33,69,205,2
Stijn van Gassel,NED,GK,NEC Nijmegen,27.0,1996.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
Lutsharel Geertruida,NED,DF,Feyenoord,24.0,2000.0,3.0,4,3,2,1,1,2,3,66.7,1,1,0,1,3,7,2,0
Liam van Gelderen,SUR,DF,RKC Waalwijk,23.0,2001.0,30.0,62,38,53,6,3,31,40,77.5,9,41,23,18,49,111,182,1
Djomar Giersthove,NED,DF,Feyenoord,19.0,2005.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Teun Gijselhart,NED,MF,Zwolle,19.0,2005.0,0.3,3,2,1,2,0,2,3,66.7,1,0,0,0,1,4,1,0
Santiago Giménez,MEX,FW,Feyenoord,23.0,2001.0,8.5,5,2,0,2,3,0,1,0.0,1,5,0,5,0,5,5,0
Mika Godts,BEL,FW,Ajax,19.0,2005.0,18.3,25,12,11,9,5,11,23,47.8,12,19,2,17,5,30,11,1
Wouter Goes,NED,DF,AZ Alkmaar,20.0,2004.0,22.8,27,11,13,11,3,16,28,57.1,12,24,15,9,24,51,100,3
Facundo González,URU,DF,Feyenoord,21.0,2003.0,0.9,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,5,0
Roberto González,ESP,"MF,FW",NEC Nijmegen,23.0,2001.0,10.9,12,9,5,3,4,7,15,46.7,8,10,0,10,3,15,7,0
Tristan Gooijer,NED,DF,Zwolle,19.0,2004.0,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,5,0
Marvin da Graça,LUX,DF,Almere City,29.0,1995.0,8.8,15,14,5,7,3,9,13,69.2,4,7,3,4,13,28,37,0
Simon Graves Jensen,DEN,DF,Zwolle,25.0,1999.0,25.7,20,12,12,8,0,12,17,70.6,5,37,28,9,19,39,201,1
Leo Greiml,AUT,DF,NAC Breda,23.0,2001.0,28.7,62,42,46,14,2,41,61,67.2,20,53,35,18,45,107,227,0
Dario Grujcic,AUT,"DF,MF",Fortuna Sittard,25.0,1999.0,3.1,11,8,7,3,1,10,11,90.9,1,8,4,4,4,15,24,0
Baptiste Guillaume,BEL,"FW,MF",Almere City,29.0,1995.0,4.9,3,2,0,2,1,0,1,0.0,1,2,0,2,1,4,4,0
Eser Gürbüz,NED,FW,Heerenveen,17.0,2007.0,3.4,5,3,1,4,0,5,9,55.6,4,2,1,1,1,6,6,1
Rodrigo Guth,BRA,DF,Fortuna Sittard,23.0,2000.0,30.5,52,29,34,16,2,27,36,75.0,9,44,22,22,26,78,221,2
Jonathan de Guzmán,NED,MF,Sparta R'dam,36.0,1987.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Anis Hadj Moussa,ALG,"FW,MF",Feyenoord,22.0,2002.0,21.9,29,19,9,14,6,13,33,39.4,20,32,0,32,8,37,12,3
Alen Halilović,CRO,"MF,FW",Fortuna Sittard,28.0,1996.0,19.7,24,13,8,11,5,11,30,36.7,19,19,0,19,7,31,8,0
Denzel Hall,NED,DF,Heerenveen,23.0,2001.0,6.3,18,7,9,5,4,6,11,54.5,5,7,2,5,11,29,23,0
Sébastien Haller,CIV,FW,Utrecht,30.0,1994.0,14.1,14,6,0,8,6,7,16,43.8,9,9,1,8,0,14,18,0
Dávid Hancko,SVK,DF,Feyenoord,26.0,1997.0,32.0,38,27,20,14,4,20,25,80.0,5,39,19,20,28,66,109,3
Kornelius Hansen,NOR,"FW,MF",Almere City,23.0,2001.0,21.0,15,8,7,3,5,9,26,34.6,17,8,1,7,6,21,25,0
Sontje Hansen,CUW,"FW,MF",NEC Nijmegen,22.0,2002.0,20.8,17,8,3,8,6,11,26,42.3,15,16,2,14,10,27,14,2
Quilindschy Hartman,NED,DF,Feyenoord,22.0,2001.0,7.2,11,6,4,6,1,4,9,44.4,5,8,4,4,6,17,20,0
Jorrel Hato,NED,DF,Ajax,18.0,2006.0,28.8,58,36,27,23,8,33,43,76.7,10,35,10,25,22,80,66,4
Mike Hauptmeijer,NED,GK,Zwolle,27.0,1997.0,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Thom Haye,IDN,MF,Almere City,29.0,1995.0,22.7,58,37,25,26,7,31,53,58.5,22,26,3,23,34,92,36,1
Jordan Henderson,ENG,MF,Ajax,34.0,1990.0,20.8,32,18,9,17,6,20,34,58.8,14,28,8,20,25,57,43,1
Lucas Vennegoor of Hesselink,NED,"FW,MF",Twente,18.0,2006.0,0.8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
Mees Hilgers,IDN,DF,Twente,23.0,2001.0,20.8,50,32,25,25,0,32,51,62.7,19,17,3,14,16,66,88,1
Mees Hoedemakers,NED,MF,NEC Nijmegen,26.0,1998.0,19.9,51,36,25,18,8,27,49,55.1,22,22,12,10,21,72,43,0
Justin Hoogma,NED,DF,Heracles Almelo,26.0,1998.0,2.8,5,4,5,0,0,4,6,66.7,2,3,1,2,1,6,26,0
Sydney van Hooijdonk,NED,FW,NAC Breda,24.0,2000.0,11.0,8,7,2,4,2,3,6,50.0,3,5,1,4,0,8,10,0
Nikolai Hopland,NOR,DF,Heerenveen,20.0,2004.0,27.4,39,21,18,20,1,19,31,61.3,12,22,11,11,25,64,157,4
Siebe Horemans,BEL,DF,Utrecht,26.0,1998.0,26.2,68,52,39,20,9,39,74,52.7,35,22,11,11,46,114,130,2
Jizz Hornkamp,NED,"FW,MF",Heracles Almelo,26.0,1998.0,17.6,9,6,2,5,2,2,8,25.0,6,19,2,17,3,12,26,0
