Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Chris Lokesa,BEL,"FW,MF",RKC Waalwijk,19.0,2004.0,11.2,256,315,81.3,4179,1009,123,138,89.1,92,107,86.0,25,42,59.5,1,0.9,1.4,0.1,13,26,12,1,38
Tim van de Loo,,MF,RKC Waalwijk,,,20.2,518,647,80.1,9359,2633,221,261,84.7,224,255,87.8,60,95,63.2,1,1.9,1.5,-0.9,17,60,8,0,71
Marcos López,PER,MF,Feyenoord,24.0,1999.0,1.0,48,63,76.2,821,205,19,21,90.5,24,32,75.0,5,7,71.4,0,0.3,0.7,-0.3,1,4,3,2,3
Jordan Lotomba,SUI,DF,Feyenoord,25.0,1998.0,5.4,234,276,84.8,3872,1097,109,118,92.4,107,128,83.6,16,22,72.7,1,0.2,0.3,0.8,2,16,1,0,15
Hirving Lozano,MEX,FW,PSV Eindhoven,29.0,1995.0,3.2,134,163,82.2,1902,404,80,90,88.9,46,56,82.1,4,6,66.7,2,0.4,0.8,1.6,5,12,3,0,12
Sayfallah Ltaief,TUN,FW,Twente,24.0,2000.0,13.4,367,492,74.6,4873,1081,235,276,85.1,109,141,77.3,8,18,44.4,2,3.3,3.9,-1.3,24,14,28,7,48
Boyd Lucassen,NED,"DF,FW",NAC Breda,26.0,1998.0,13.6,306,436,70.2,5076,1975,156,191,81.7,122,156,78.2,22,47,46.8,1,0.7,0.8,0.3,7,13,11,6,30
Milos Lukovic,SRB,FW,Heerenveen,18.0,2005.0,8.0,84,121,69.4,1174,129,45,60,75.0,29,43,67.4,4,9,44.4,0,0.3,0.2,-0.3,6,4,2,0,5
Thierry Lutonda,BEL,DF,Zwolle,23.0,2000.0,5.2,195,248,78.6,3080,1132,100,116,86.2,80,100,80.0,12,18,66.7,0,0.1,0.2,-0.1,2,10,5,1,16
Leftheris Lyratzis,GRE,DF,NEC Nijmegen,24.0,2000.0,7.6,207,302,68.5,3844,1335,91,106,85.8,86,116,74.1,28,68,41.2,2,1.7,2.3,0.3,11,17,12,10,19
Enes Mahmutovic,LUX,DF,NAC Breda,27.0,1997.0,7.9,255,313,81.5,4988,1641,79,91,86.8,148,162,91.4,24,51,47.1,0,0.3,0.1,-0.3,4,12,1,0,13
Seiya Maikuma,JPN,DF,AZ Alkmaar,26.0,1997.0,21.2,840,1076,78.1,13207,5072,444,512,86.7,311,394,78.9,57,97,58.8,1,1.8,2.2,-0.8,24,67,25,8,96
Tyrell Malacia,NED,DF,PSV Eindhoven,24.0,1999.0,4.3,258,288,89.6,4550,1216,109,118,92.4,116,125,92.8,25,34,73.5,0,0.4,0.8,-0.4,6,20,7,3,30
Christopher Mamengi,NED,DF,Almere City,23.0,2001.0,2.5,79,98,80.6,1465,429,29,37,78.4,43,46,93.5,5,10,50.0,0,0.0,0.1,0.0,1,2,0,0,3
Sivert Mannsverk,NOR,MF,Ajax,22.0,2002.0,2.0,104,126,82.5,1715,278,48,53,90.6,47,55,85.5,7,11,63.6,0,0.1,0.3,-0.1,2,9,2,1,8
Braydon Manu,GHA,"FW,DF",Zwolle,27.0,1997.0,0.7,13,20,65.0,232,53,6,9,66.7,7,8,87.5,0,0,,0,0.2,0.0,-0.2,1,1,1,1,1
Elías Már Ómarsson,ISL,FW,NAC Breda,29.0,1995.0,25.5,267,398,67.1,3797,724,141,196,71.9,85,121,70.2,14,30,46.7,1,1.8,1.4,-0.8,15,20,9,0,30
Richonell Margaret,SUR,FW,RKC Waalwijk,23.0,2000.0,27.9,513,705,72.8,7045,1539,313,370,84.6,140,179,78.2,29,90,32.2,7,6.5,5.0,0.5,47,25,23,11,50
Maxim Mariani,NED,DF,Groningen,19.0,2004.0,0.2,11,16,68.8,224,102,3,6,50.0,6,7,85.7,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,3
Iván Márquez,ESP,DF,NEC Nijmegen,30.0,1994.0,24.6,1230,1426,86.3,23655,8112,375,418,89.7,750,824,91.0,96,159,60.4,0,0.2,1.5,-0.2,2,55,3,0,55
Bruno Martins Indi,NED,DF,AZ Alkmaar,32.0,1992.0,6.1,434,475,91.4,8336,2649,132,137,96.4,270,283,95.4,30,48,62.5,0,0.2,0.2,-0.2,3,39,2,0,35
Matheus,BRA,GK,Ajax,32.0,1992.0,9.0,309,397,77.8,7533,5255,71,72,98.6,159,161,98.8,78,162,48.1,1,0.3,0.0,0.7,2,7,0,0,1
Jens Mathijsen,,DF,Willem II,,,1.4,33,48,68.8,576,231,13,19,68.4,17,20,85.0,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,0
Faiz Mattoir,COM,"FW,MF",Almere City,24.0,2000.0,3.1,56,86,65.1,761,170,27,34,79.4,20,26,76.9,2,10,20.0,0,0.4,0.5,-0.4,3,4,0,0,7
Faissal Al Mazyani,BEL,DF,RKC Waalwijk,19.0,2005.0,18.2,829,1017,81.5,13285,5322,441,483,91.3,316,368,85.9,56,111,50.5,1,1.5,1.1,-0.5,5,60,6,3,65
Dylan Mbayo,BEL,"FW,MF",Zwolle,22.0,2001.0,23.4,443,580,76.4,6116,1406,254,302,84.1,155,199,77.9,12,21,57.1,7,2.7,3.3,4.3,24,22,26,2,56
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,21.0,2003.0,10.1,167,251,66.5,2209,544,95,134,70.9,51,76,67.1,6,10,60.0,0,0.9,0.9,-0.9,13,14,16,1,29
Ringo Meerveld,NED,"MF,FW",Willem II,23.0,2000.0,32.2,1067,1233,86.5,18207,3805,500,544,91.9,443,492,90.0,98,138,71.0,2,2.3,3.1,-0.3,31,113,36,4,125
Aaron Meijers,NED,DF,RKC Waalwijk,36.0,1987.0,8.4,293,403,72.7,4903,1820,134,154,87.0,127,160,79.4,23,63,36.5,0,0.4,0.5,-0.4,7,23,8,1,28
Rick Meissen,NED,DF,Sparta R'dam,22.0,2002.0,8.5,477,539,88.5,10137,3545,125,136,91.9,287,303,94.7,64,95,67.4,0,0.1,0.1,-0.1,4,39,1,0,40
Rui Mendes,GER,"MF,FW",Groningen,24.0,1999.0,5.7,64,95,67.4,786,175,43,57,75.4,18,27,66.7,0,2,0.0,1,0.8,0.6,0.2,6,3,1,0,5
Julien Mesbahi,MAR,FW,Twente,18.0,2006.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Ivan Mesík,SVK,DF,Heracles Almelo,23.0,2001.0,32.3,1457,1685,86.5,29196,10510,479,526,91.1,801,866,92.5,167,266,62.8,0,0.2,1.3,-0.2,3,98,9,0,110
Metinho,BRA,MF,Sparta R'dam,21.0,2003.0,4.0,175,212,82.5,3194,855,76,90,84.4,78,91,85.7,18,23,78.3,0,0.3,0.5,-0.3,3,23,2,1,29
Edouard Michut,FRA,"MF,FW",Fortuna Sittard,21.0,2003.0,11.4,316,364,86.8,4966,884,163,183,89.1,131,139,94.2,12,26,46.2,0,0.1,0.5,-0.1,2,18,3,1,23
Sven Mijnans,NED,MF,AZ Alkmaar,24.0,2000.0,24.7,881,1154,76.3,14948,3920,398,465,85.6,349,426,81.9,95,171,55.6,5,4.9,5.1,0.1,44,72,41,11,129
Antoni Milambo,NED,MF,Feyenoord,19.0,2005.0,22.0,566,680,83.2,9089,2063,283,327,86.5,214,242,88.4,46,63,73.0,5,1.7,2.0,3.3,28,61,19,0,83
Lorenzo Milani,ITA,DF,Heracles Almelo,23.0,2001.0,3.1,78,139,56.1,1565,526,28,34,82.4,43,61,70.5,7,31,22.6,0,0.2,0.2,-0.2,2,3,1,1,5
Mateja Milovanovic,SRB,DF,Heerenveen,20.0,2004.0,0.2,15,16,93.8,292,82,5,5,100.0,9,10,90.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
David Min,NED,FW,Utrecht,25.0,1999.0,13.9,183,268,68.3,2523,330,103,135,76.3,56,79,70.9,7,14,50.0,0,0.4,0.4,-0.4,7,8,5,0,14
Damon Mirani,NED,DF,Heracles Almelo,28.0,1996.0,33.5,1515,1780,85.1,31608,11565,424,457,92.8,859,929,92.5,217,340,63.8,0,0.8,1.1,-0.8,8,145,7,1,125
Jeyland Mitchell,CRC,DF,Feyenoord,19.0,2004.0,0.2,8,8,100.0,139,10,4,4,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0
Shunsuke Mito,JPN,FW,Sparta R'dam,21.0,2002.0,16.5,305,425,71.8,4636,1132,167,198,84.3,105,146,71.9,18,42,42.9,0,1.3,1.5,-1.3,15,17,15,10,31
Josip Mitrović,CRO,"DF,MF",Fortuna Sittard,24.0,2000.0,10.3,236,330,71.5,3737,1402,125,150,83.3,80,116,69.0,20,42,47.6,0,1.4,1.6,-1.4,10,21,13,9,25
Jakub Moder,POL,MF,Feyenoord,25.0,1999.0,13.3,446,577,77.3,7465,1884,211,254,83.1,185,213,86.9,35,63,55.6,2,1.6,2.0,0.4,13,59,10,2,52
Jorthy Mokio,BEL,"MF,DF",Ajax,16.0,2008.0,5.7,198,240,82.5,3388,1006,95,111,85.6,76,89,85.4,21,25,84.0,0,0.2,0.4,-0.2,4,15,1,0,21
Lars Mol,NED,MF,NAC Breda,19.0,2004.0,2.7,60,84,71.4,983,204,22,28,78.6,36,41,87.8,1,7,14.3,0,0.1,0.1,-0.1,1,2,1,0,10
Jamiro Monteiro,CPV,MF,Zwolle,30.0,1993.0,22.0,839,1000,83.9,13995,3724,380,417,91.1,352,398,88.4,66,118,55.9,2,3.7,3.9,-1.7,31,82,23,4,113
Alex Mortensen,SWE,"FW,MF",Groningen,22.0,2002.0,0.1,1,2,50.0,8,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
David Møller Wolfe,NOR,DF,AZ Alkmaar,22.0,2002.0,27.8,1169,1459,80.1,18474,5732,631,698,90.4,437,546,80.0,74,141,52.5,5,2.3,2.5,2.7,18,90,24,8,107
Chris Nadje,FRA,MF,Feyenoord,22.0,2001.0,2.2,41,52,78.8,575,143,25,29,86.2,15,22,68.2,0,0,,0,0.1,0.1,-0.1,1,2,1,0,6
Adamo Nagalo,BFA,DF,PSV Eindhoven,21.0,2002.0,1.9,160,168,95.2,2913,1256,57,59,96.6,92,93,98.9,8,13,61.5,0,0.1,0.2,-0.1,1,23,2,0,20
Adi Nalic,BIH,"MF,FW",Almere City,26.0,1997.0,7.7,158,229,69.0,2610,636,77,102,75.5,64,76,84.2,15,29,51.7,0,0.3,0.4,-0.3,5,18,3,1,27
Younes Namli,DEN,"FW,MF",Zwolle,30.0,1994.0,12.4,460,605,76.0,7380,2373,241,269,89.6,164,211,77.7,42,90,46.7,2,2.2,2.4,-0.2,22,62,27,4,76
Mohamed Nassoh,NED,FW,Sparta R'dam,21.0,2003.0,18.0,565,733,77.1,10397,2866,264,311,84.9,205,258,79.5,81,112,72.3,2,3.5,3.2,-1.5,32,71,35,15,105
Gerrit Nauber,GER,DF,Go Ahead Eag,32.0,1992.0,29.7,1473,1669,88.3,28115,10180,513,544,94.3,810,856,94.6,138,244,56.6,0,0.2,0.4,-0.2,5,85,3,0,57
Camiel Neghli,NED,FW,Sparta R'dam,22.0,2001.0,15.4,430,608,70.7,7480,1731,200,251,79.7,181,232,78.0,40,74,54.1,2,2.6,2.7,-0.6,24,42,22,6,73
Ion Nicolaescu,MDA,FW,Heerenveen,25.0,1998.0,14.1,147,208,70.7,1986,421,84,114,73.7,45,63,71.4,8,12,66.7,0,0.8,1.3,-0.8,8,8,7,1,19
Reuven Niemeijer,NED,"MF,DF",RKC Waalwijk,29.0,1995.0,2.5,40,53,75.5,650,117,21,24,87.5,15,17,88.2,4,6,66.7,0,0.3,0.1,-0.3,4,3,0,0,2
Bart Nieuwkoop,NED,"DF,MF",Feyenoord,28.0,1996.0,5.2,147,200,73.5,2466,794,77,86,89.5,60,89,67.4,9,16,56.3,1,0.5,0.4,0.5,6,8,4,2,7
Olivier de Nijs,NED,"MF,FW",Almere City,19.0,2004.0,0.3,8,12,66.7,106,27,4,5,80.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Rob Nizet,BEL,DF,Willem II,22.0,2002.0,10.6,448,557,80.4,7391,2368,234,256,91.4,173,219,79.0,33,64,51.6,0,0.5,1.2,-0.5,9,42,9,4,40
Kristian Nökkvi Hlynsson,ISL,MF,Sparta R'dam,20.0,2004.0,13.5,335,467,71.7,5808,1510,152,182,83.5,146,181,80.7,28,68,41.2,3,1.7,1.8,1.3,20,30,9,1,52
Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,20.0,2004.0,2.1,68,83,81.9,1038,154,39,42,92.9,22,30,73.3,5,7,71.4,0,0.0,0.1,0.0,1,4,2,1,4
Andries Noppert,NED,GK,Heerenveen,30.0,1994.0,15.2,443,634,69.9,11288,7978,93,95,97.9,236,238,99.2,113,295,38.3,0,0.0,0.0,0.0,0,4,0,0,0
Ché Nunnely,NED,"FW,MF",Heerenveen,25.0,1999.0,2.9,50,74,67.6,685,91,37,42,88.1,9,17,52.9,3,7,42.9,2,0.6,0.6,1.4,5,0,3,2,3
Bram Nuytinck,NED,DF,NEC Nijmegen,34.0,1990.0,18.8,945,1066,88.6,18601,6087,300,314,95.5,544,582,93.5,95,156,60.9,0,0.5,0.6,-0.5,4,44,1,0,55
Armando Obispo,CUW,DF,PSV Eindhoven,25.0,1999.0,4.7,329,373,88.2,6309,2389,117,125,93.6,173,185,93.5,35,51,68.6,0,0.0,0.1,0.0,0,40,1,0,36
Koki Ogawa,JPN,FW,NEC Nijmegen,26.0,1997.0,17.8,183,269,68.0,2550,367,115,150,76.7,51,71,71.8,10,15,66.7,1,1.2,2.2,-0.2,11,10,1,0,13
Noah Ohio,NED,FW,Utrecht,21.0,2003.0,7.5,115,165,69.7,1722,179,54,74,73.0,43,56,76.8,8,11,72.7,0,1.3,0.4,-1.3,10,5,3,2,8
Lars Olden Larsen,NOR,"MF,FW",NEC Nijmegen,25.0,1998.0,3.8,83,125,66.4,1411,385,38,50,76.0,40,53,75.5,5,13,38.5,0,0.2,0.1,-0.2,4,13,2,1,11
Fredrik Oldrup Jensen,NOR,MF,NAC Breda,31.0,1993.0,14.3,538,669,80.4,9400,2853,228,266,85.7,248,288,86.1,49,82,59.8,0,0.5,0.5,-0.5,10,60,4,0,64
Nick Olij,NED,GK,Sparta R'dam,28.0,1995.0,34.0,1161,1497,77.6,32689,24183,217,218,99.5,584,591,98.8,357,683,52.3,1,1.6,0.8,-0.6,6,53,1,0,0
Lucas Oliveira Rosa,BRA,DF,Ajax,24.0,2000.0,2.7,116,134,86.6,1762,498,65,71,91.5,41,48,85.4,5,7,71.4,1,0.2,0.1,0.8,2,4,2,0,9
Simon Olsson,SWE,MF,Heerenveen,26.0,1997.0,8.7,281,360,78.1,4086,1234,162,189,85.7,91,114,79.8,17,27,63.0,1,1.7,1.5,-0.7,10,28,12,0,41
Basar Onal,TUR,"FW,MF",NEC Nijmegen,20.0,2004.0,15.4,293,447,65.5,4616,1090,143,186,76.9,120,168,71.4,17,45,37.8,2,1.8,1.8,0.2,24,14,20,11,28
Diego van Oorschot,NED,"MF,FW",Heracles Almelo,18.0,2005.0,0.3,5,9,55.6,60,26,5,9,55.6,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Thijs Oosting,NED,"FW,MF",Groningen,24.0,2000.0,8.7,180,253,71.1,2724,678,94,121,77.7,59,81,72.8,12,29,41.4,0,0.8,1.1,-0.8,14,16,4,0,31
Fredrik Oppegard,NOR,DF,PSV Eindhoven,21.0,2002.0,3.1,172,193,89.1,2759,507,90,94,95.7,72,83,86.7,9,10,90.0,0,0.6,0.5,-0.6,2,9,3,1,15
Yanick van Osch,NED,GK,RKC Waalwijk,27.0,1997.0,3.0,95,138,68.8,3075,2239,17,17,100.0,35,35,100.0,43,86,50.0,0,0.0,0.0,0.0,0,5,0,0,0
Ibrahim Osman,GHA,"FW,MF",Feyenoord,19.0,2004.0,8.8,164,227,72.2,2442,598,96,112,85.7,54,77,70.1,9,16,56.3,3,1.6,1.5,1.4,17,16,12,1,20
Sami Ouaissa,NED,"MF,FW",NEC Nijmegen,19.0,2004.0,20.5,339,467,72.6,5390,1144,176,213,82.6,117,153,76.5,31,58,53.4,1,2.6,2.8,-1.6,22,23,11,2,40
Ayoub Oufkir,NED,"FW,DF",Sparta R'dam,18.0,2006.0,0.5,16,31,51.6,292,161,5,7,71.4,11,17,64.7,0,6,0.0,1,0.2,0.1,0.8,3,2,3,3,5
Yassin Oukili,NED,MF,RKC Waalwijk,23.0,2001.0,24.5,635,810,78.4,9926,2666,334,396,84.3,231,274,84.3,45,76,59.2,3,2.1,1.8,0.9,30,59,12,1,79
Thomas Ouwejan,NED,"DF,FW",NEC Nijmegen,27.0,1996.0,19.9,571,923,61.9,10563,4314,254,311,81.7,230,343,67.1,80,214,37.4,5,5.2,5.1,-0.2,45,42,22,17,54
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,20.0,2004.0,28.0,581,837,69.4,16653,11625,86,87,98.9,316,318,99.4,178,428,41.6,0,0.0,0.1,0.0,0,20,0,0,0
Igor Paixão,BRA,"FW,MF",Feyenoord,24.0,2000.0,31.9,758,1083,70.0,12855,3268,365,441,82.8,312,418,74.6,65,171,38.0,10,6.9,6.7,3.1,70,57,46,7,101
Troy Parrott,IRL,FW,AZ Alkmaar,22.0,2002.0,24.2,346,497,69.6,4571,819,199,269,74.0,106,141,75.2,11,14,78.6,2,3.3,4.6,-1.3,31,21,15,2,32
Remko Pasveer,NED,GK,Ajax,40.0,1983.0,24.0,837,1053,79.5,20546,15518,263,263,100.0,358,363,98.6,213,420,50.7,1,0.4,0.1,0.6,2,30,0,0,2
Raul Paula,GER,"FW,MF",NAC Breda,20.0,2004.0,8.2,184,255,72.2,2824,499,99,117,84.6,70,95,73.7,9,23,39.1,2,0.9,1.4,1.1,7,8,5,0,20
Marcus Pedersen,NOR,MF,Feyenoord,24.0,2000.0,0.1,8,8,100.0,109,41,5,5,100.0,3,3,100.0,0,0,,0,0.0,0.1,0.0,0,1,1,0,2
Marvin Peersman,BEL,DF,Groningen,33.0,1991.0,20.1,893,1159,77.0,16160,6291,347,405,85.7,458,534,85.8,77,172,44.8,2,0.7,1.3,1.3,10,94,14,3,96
Joey Pelupessy,IDN,"MF,DF",Groningen,31.0,1993.0,3.3,110,133,82.7,1994,643,46,55,83.6,55,65,84.6,9,13,69.2,1,0.2,0.1,0.8,2,12,0,0,15
Alexandre Penetra,POR,DF,AZ Alkmaar,22.0,2001.0,28.8,1791,2002,89.5,36213,11589,502,538,93.3,1088,1143,95.2,194,297,65.3,0,0.9,0.8,-0.9,8,132,4,0,137
Ricardo Pepi,USA,FW,PSV Eindhoven,21.0,2003.0,7.7,134,174,77.0,1859,204,69,88,78.4,51,60,85.0,3,4,75.0,2,1.0,0.7,1.0,9,2,5,0,13
Brayann Pereira,FRA,DF,NEC Nijmegen,21.0,2003.0,23.3,791,1005,78.7,13603,3412,348,394,88.3,371,451,82.3,59,103,57.3,2,1.6,2.0,0.4,18,41,24,16,54
Lucas Pérez,ESP,"FW,MF",PSV Eindhoven,35.0,1988.0,0.2,8,10,80.0,117,23,5,5,100.0,3,4,75.0,0,0,,0,0.0,0.1,0.0,1,0,1,0,1
Ivan Perišić,CRO,FW,PSV Eindhoven,35.0,1989.0,20.0,733,1013,72.4,11874,3192,413,484,85.3,219,316,69.3,77,136,56.6,9,5.4,6.7,3.6,41,45,52,30,93
Kristoffer Peterson,SWE,"FW,MF",Fortuna Sittard,29.0,1994.0,20.2,371,559,66.4,6359,1830,180,231,77.9,130,184,70.7,44,83,53.0,2,3.5,2.9,-1.5,28,23,23,11,55
Hristiyan Petrov,BUL,DF,Heerenveen,22.0,2002.0,4.0,164,192,85.4,2756,917,74,81,91.4,73,86,84.9,12,16,75.0,0,0.0,0.1,0.0,0,10,2,1,11
Oscar Pettersson,SWE,"FW,MF",Go Ahead Eag,24.0,2000.0,2.1,39,59,66.1,593,153,21,24,87.5,12,20,60.0,4,11,36.4,0,0.6,0.5,-0.6,5,3,5,0,8
Ivo Pinto,POR,DF,Fortuna Sittard,34.0,1990.0,27.9,864,1266,68.2,15708,6957,374,429,87.2,371,542,68.5,97,236,41.1,3,2.5,4.5,0.5,26,63,44,23,99
Miodrag Pivas,SRB,"MF,DF",Willem II,19.0,2005.0,0.4,35,41,85.4,529,73,21,21,100.0,12,12,100.0,2,7,28.6,0,0.0,0.0,0.0,0,0,0,0,1
Luca Plogmann,GER,GK,Go Ahead Eag,24.0,2000.0,18.0,559,729,76.7,13745,9314,107,108,99.1,323,328,98.5,128,291,44.0,0,0.0,0.0,0.0,0,16,0,0,1
Jan Plug,NED,DF,Feyenoord,19.0,2005.0,0.0,5,7,71.4,96,38,1,1,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1
Suf Podgoreanu,ISR,"FW,MF",Heracles Almelo,22.0,2002.0,26.0,453,696,65.1,7178,1968,230,303,75.9,164,241,68.0,35,82,42.7,5,3.9,3.0,1.1,28,32,19,7,56
Emanuel Poku,NED,FW,Almere City,19.0,2005.0,1.6,8,13,61.5,110,20,5,6,83.3,1,3,33.3,1,2,50.0,0,0.0,0.0,0.0,1,1,0,0,0
Ernest Poku,NED,FW,AZ Alkmaar,20.0,2004.0,17.1,317,407,77.9,4444,784,186,226,82.3,107,123,87.0,10,13,76.9,3,3.7,3.8,-0.7,26,14,12,1,26
Romano Postema,NED,"FW,MF",Groningen,22.0,2002.0,13.4,188,275,68.4,2484,496,117,157,74.5,54,75,72.0,5,11,45.5,0,0.3,0.3,-0.3,7,21,2,0,20
Wouter Prins,NED,DF,Groningen,20.0,2004.0,18.5,390,658,59.3,6994,2805,165,199,82.9,180,287,62.7,35,139,25.2,1,1.1,1.3,-0.1,9,26,10,5,33
Dirk Proper,NED,MF,NEC Nijmegen,22.0,2002.0,24.0,942,1103,85.4,16025,3882,428,488,87.7,409,444,92.1,76,113,67.3,1,1.2,1.4,-0.2,14,122,8,0,115
Ruben Providence,HAI,"FW,MF",Almere City,23.0,2001.0,5.8,95,138,68.8,1603,270,44,58,75.9,41,56,73.2,8,10,80.0,2,0.9,0.4,1.1,7,5,6,3,10
Jeffry Puriel,BOE,FW,Almere City,21.0,2002.0,0.3,2,2,100.0,23,13,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Teo Quintero,VEN,DF,Sparta R'dam,25.0,1999.0,6.4,378,437,86.5,8048,3055,89,98,90.8,237,255,92.9,49,78,62.8,0,0.0,0.1,0.0,0,36,1,0,28
Bojan Radulovic,SRB,FW,Fortuna Sittard,24.0,1999.0,6.0,66,108,61.1,938,175,35,57,61.4,24,37,64.9,3,3,100.0,0,0.4,0.3,-0.4,4,9,1,0,13
Dimitris Rallis,GRE,FW,Heerenveen,19.0,2005.0,9.7,122,191,63.9,1687,355,72,94,76.6,35,60,58.3,5,14,35.7,1,0.6,0.8,0.4,8,5,9,1,18
Diant Ramaj,GER,GK,Ajax,22.0,2001.0,1.0,40,52,76.9,865,540,7,8,87.5,31,32,96.9,2,12,16.7,0,0.0,0.0,0.0,0,1,0,0,0
Christian Rasmussen,DEN,FW,Ajax,21.0,2003.0,2.4,61,92,66.3,1061,342,29,42,69.0,27,35,77.1,4,8,50.0,0,0.3,0.3,-0.3,3,9,7,1,12
Khaled Razak,NED,FW,Willem II,18.0,2005.0,0.1,2,3,66.7,68,5,0,0,,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Givairo Read,NED,DF,Feyenoord,18.0,2006.0,22.0,1075,1302,82.6,19408,5174,417,472,88.3,551,636,86.6,94,160,58.8,6,4.0,3.8,2.0,24,84,20,6,92
Tim Receveur,NED,MF,Almere City,33.0,1991.0,1.5,35,45,77.8,558,212,17,20,85.0,14,16,87.5,3,5,60.0,0,0.0,0.0,0.0,0,5,0,0,5
Zepiqueno Redmond,NED,FW,Feyenoord,18.0,2006.0,1.8,18,23,78.3,252,24,11,13,84.6,7,8,87.5,0,0,,0,0.1,0.1,-0.1,1,0,0,0,1
Youri Regeer,NED,"MF,DF",Ajax,20.0,2003.0,1.3,43,52,82.7,659,173,25,26,96.2,15,19,78.9,3,4,75.0,1,0.8,1.0,0.2,4,2,1,1,5
Youri Regeer,NED,MF,Twente,20.0,2003.0,14.9,701,851,82.4,11989,2957,304,341,89.1,328,375,87.5,50,82,61.0,0,1.9,2.0,-1.9,18,93,21,6,98
Eliano Reijnders,IDN,DF,Zwolle,23.0,2000.0,13.4,560,675,83.0,9179,2605,281,302,93.0,229,282,81.2,39,65,60.0,0,0.8,1.4,-0.8,7,33,9,2,51
Boyd Reith,NED,DF,Sparta R'dam,25.0,1999.0,9.7,509,644,79.0,9232,2713,217,236,91.9,230,292,78.8,54,96,56.3,0,0.8,1.2,-0.8,16,38,11,6,41
Devyne Rensch,NED,DF,Ajax,21.0,2003.0,12.4,680,764,89.0,11289,2497,313,334,93.7,297,332,89.5,48,58,82.8,0,1.7,1.9,-1.7,11,41,14,4,72
Marco Rente,GER,DF,Groningen,27.0,1997.0,28.8,1263,1589,79.5,24668,9085,425,503,84.5,691,811,85.2,129,226,57.1,1,1.4,1.6,-0.4,13,91,11,8,114
Stije Resink,NED,MF,Almere City,21.0,2003.0,2.6,57,79,72.2,1011,320,27,36,75.0,23,29,79.3,7,12,58.3,0,0.3,0.1,-0.3,1,10,1,0,10
Stije Resink,NED,MF,Groningen,21.0,2003.0,23.6,895,1140,78.5,14620,4825,446,519,85.9,373,433,86.1,54,112,48.2,2,1.3,1.4,0.7,15,113,14,5,115
Milan Robberechts,BEL,MF,Fortuna Sittard,20.0,2004.0,0.1,8,10,80.0,110,5,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Thomas Robinet,FRA,"MF,FW",Almere City,27.0,1996.0,30.0,411,659,62.4,5752,1400,256,361,70.9,122,188,64.9,18,34,52.9,2,4.1,3.2,-2.1,31,34,13,3,63
Miguel Rodríguez,ESP,"FW,MF",Utrecht,21.0,2003.0,13.8,248,384,64.6,4019,1304,122,159,76.7,84,121,69.4,25,54,46.3,3,3.7,2.6,-0.7,28,21,19,4,42
Robin Roefs,NED,GK,NEC Nijmegen,21.0,2003.0,32.0,849,1277,66.5,23758,17636,183,184,99.5,395,400,98.8,269,685,39.3,0,0.1,0.2,-0.1,2,31,1,0,4
Godfried Roemeratoe,CUW,MF,RKC Waalwijk,24.0,1999.0,16.9,485,587,82.6,9231,2680,177,204,86.8,239,271,88.2,62,88,70.5,1,0.5,1.0,0.5,5,68,4,0,66
Ole Romeny,IDN,FW,Utrecht,24.0,2000.0,8.1,175,256,68.4,2771,590,91,116,78.4,67,92,72.8,13,25,52.0,0,0.3,1.0,-0.3,6,13,8,3,21
Bart van Rooij,NED,DF,Twente,23.0,2001.0,31.7,1549,1962,79.0,28972,9370,610,702,86.9,730,885,82.5,184,293,62.8,4,3.6,4.4,0.4,34,126,45,20,172
Bart van Rooij,NED,DF,NEC Nijmegen,23.0,2001.0,2.0,64,87,73.6,1217,433,29,35,82.9,26,33,78.8,9,15,60.0,1,0.1,0.2,0.9,1,1,1,1,3
Kaj de Rooij,NED,"FW,MF",Zwolle,23.0,2000.0,3.7,88,140,62.9,1189,344,56,84,66.7,28,35,80.0,2,5,40.0,1,0.3,0.5,0.7,4,9,2,0,15
