Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Sven Bouland,NED,DF,Groningen,,,0.5,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,
Rayane Bounida,BEL,FW,Ajax,18.0,2006.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
Can Bozdogan,GER,MF,Utrecht,23.0,2001.0,4.5,2,0,0,8,8,0,3,4,7,0,0,0,25,11,5,68.8
Mattijs Branderhorst,NED,GK,Fortuna Sittard,30.0,1993.0,28.0,1,0,0,0,3,0,0,1,1,0,0,0,33,15,0,100.0
Oliver Braude,NOR,DF,Heerenveen,20.0,2004.0,29.0,10,0,0,44,53,0,48,33,69,0,1,0,176,41,31,56.9
Myron van Brederode,NED,FW,AZ Alkmaar,21.0,2003.0,1.9,0,0,0,3,4,0,0,0,0,0,0,0,10,1,7,12.5
Michael Bresser,NED,DF,PSV Eindhoven,17.0,2007.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jakob Breum,DEN,"MF,FW",Go Ahead Eag,20.0,2003.0,22.9,4,0,0,8,31,6,90,8,12,0,0,0,118,6,21,22.2
Brian Brobbey,NED,FW,Ajax,22.0,2002.0,17.3,6,0,0,37,50,9,1,3,5,2,0,0,36,47,65,42.0
Michael Brouwer,NED,GK,Utrecht,31.0,1993.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Luuk Brouwers,NED,MF,Heerenveen,26.0,1998.0,21.2,5,0,0,38,15,1,8,23,18,1,0,0,73,28,21,57.1
Jordy Bruijn,NED,MF,Heracles Almelo,28.0,1996.0,3.4,1,0,0,7,6,0,10,1,4,0,0,0,11,2,6,25.0
Max Bruns,NED,DF,Twente,21.0,2002.0,18.2,3,0,0,18,10,2,3,24,7,0,0,0,82,37,46,44.6
Thomas Bruns,NED,"MF,FW",Heracles Almelo,32.0,1992.0,12.8,5,0,0,23,24,3,109,3,20,0,1,0,41,16,28,36.4
Charles-Andréas Brym,CAN,"FW,MF",Sparta R'dam,25.0,1998.0,3.4,0,0,0,6,12,3,2,0,2,0,0,0,9,7,18,28.0
Charles-Andréas Brym,CAN,FW,Almere City,25.0,1998.0,14.3,1,0,0,20,29,6,9,1,8,0,0,0,43,27,77,26.0
Hugo Bueno,ESP,DF,Feyenoord,21.0,2002.0,13.3,1,0,0,7,9,0,49,11,15,0,1,0,56,16,13,55.2
Thomas Buitink,NED,"FW,MF",Zwolle,24.0,2000.0,2.7,0,0,0,11,3,2,7,0,0,0,0,0,3,1,7,12.5
Ezequiel Bullaude,ARG,"MF,FW",Fortuna Sittard,23.0,2000.0,22.9,2,0,0,39,29,4,8,14,21,0,0,0,107,35,50,41.2
Abdurrahman Burak Sayın,,FW,Fortuna Sittard,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Maxime Busi,BEL,DF,NAC Breda,24.0,1999.0,9.6,0,0,0,11,4,0,21,5,12,0,0,0,44,13,12,52.0
Zico Buurmeester,NED,"MF,FW",AZ Alkmaar,22.0,2002.0,13.3,0,0,0,19,6,1,15,13,15,0,0,1,79,16,20,44.4
Àlex Carbonell,ESP,MF,Almere City,26.0,1997.0,2.6,1,0,0,1,5,0,7,2,4,0,0,0,5,14,6,70.0
Juan Carlos Familia,DOM,"DF,FW",RKC Waalwijk,24.0,2000.0,17.1,2,0,0,12,12,0,104,9,27,0,0,0,62,13,19,40.6
Julián Carranza,ARG,FW,Feyenoord,24.0,2000.0,9.1,1,0,0,20,19,5,1,2,5,0,0,0,28,27,30,47.4
Stephano Carrillo,MEX,FW,Feyenoord,18.0,2006.0,0.6,0,0,0,2,3,1,0,0,1,0,0,0,1,3,4,42.9
Yoann Cathline,FRA,FW,Utrecht,22.0,2002.0,21.6,1,0,0,14,31,4,68,6,22,0,0,0,100,10,17,37.0
Kayky Chagas,BRA,"FW,DF",Sparta R'dam,21.0,2003.0,1.3,0,0,0,1,1,0,5,2,1,0,0,0,7,0,1,0.0
Jordy Clasie,NED,MF,AZ Alkmaar,33.0,1991.0,20.2,3,0,0,15,14,0,5,32,23,0,0,0,140,4,8,33.3
Pelle Clement,NED,"MF,FW",Sparta R'dam,28.0,1996.0,18.6,6,0,0,26,16,1,44,23,19,0,2,0,90,31,28,52.5
Denilho Cleonise,NED,"FW,MF",RKC Waalwijk,22.0,2001.0,12.2,1,0,0,6,11,1,43,3,5,0,0,0,33,4,5,44.4
Amara Conde,GER,MF,Heerenveen,27.0,1997.0,8.2,1,0,0,8,6,0,1,4,21,0,0,0,45,14,6,70.0
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,28.0,1996.0,21.0,7,1,1,31,21,2,71,9,16,1,0,0,53,32,48,40.0
Alessio da Cruz,CPV,FW,Fortuna Sittard,27.0,1997.0,13.2,5,0,0,27,19,9,7,2,6,0,0,0,22,28,46,37.8
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20.0,2004.0,0.8,1,0,0,2,2,0,2,0,3,0,0,0,6,1,1,50.0
Jasper Dahlhaus,NED,"DF,FW",Fortuna Sittard,22.0,2001.0,19.6,4,0,0,25,17,0,90,35,25,0,0,0,116,24,26,48.0
Matteo Dams,BEL,DF,PSV Eindhoven,20.0,2004.0,10.2,1,1,0,7,4,0,36,15,21,0,0,0,54,12,11,52.2
Damil Dankerlui,SUR,"DF,FW",Almere City,27.0,1996.0,1.9,0,0,0,2,1,0,11,0,3,0,0,0,13,4,1,80.0
Argyrios Darelas,GRE,"MF,FW",NEC Nijmegen,20.0,2003.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,33.3
Brynjolfur Darri Willumsson,ISL,FW,Groningen,23.0,2000.0,10.7,2,1,0,23,28,5,3,1,5,2,0,0,33,51,59,46.4
Jari De Busser,BEL,GK,Go Ahead Eag,24.0,1999.0,16.0,0,0,0,0,3,0,0,0,0,0,0,0,21,4,1,80.0
Brian De Keersmaecker,BEL,MF,Heracles Almelo,24.0,2000.0,30.2,3,1,1,51,36,1,28,41,41,0,0,1,183,25,24,51.0
Mats Deijl,NED,DF,Go Ahead Eag,27.0,1997.0,34.0,2,0,0,36,65,2,55,15,34,1,0,0,112,40,40,50.0
Maxim Dekker,NED,DF,AZ Alkmaar,20.0,2004.0,6.5,1,1,0,4,3,0,4,7,1,0,1,0,16,7,15,31.8
Logan Delaurier-Chaubet,FRA,FW,Almere City,22.0,2002.0,6.2,1,0,0,9,5,0,13,8,3,0,0,0,20,2,13,13.3
Branco van den Boomen,NED,MF,Ajax,29.0,1995.0,7.0,0,0,0,7,4,0,35,1,4,0,0,0,38,7,1,87.5
Damian van der Haar,NED,DF,Zwolle,20.0,2004.0,20.4,1,0,0,11,2,1,55,16,23,0,1,0,82,9,13,40.9
Mickey van der Hart,NED,GK,Heerenveen,30.0,1994.0,18.8,1,0,0,1,3,0,0,0,0,0,1,1,37,1,0,100.0
Mike van der Hoorn,NED,DF,Utrecht,31.0,1992.0,28.4,6,0,0,23,21,1,3,37,18,0,1,0,87,151,79,65.7
Djevencio van der Kust,SUR,DF,Sparta R'dam,23.0,2001.0,10.3,3,1,0,10,3,1,28,10,13,0,0,0,39,6,9,40.0
Richard van der Venne,NED,"MF,FW",RKC Waalwijk,32.0,1992.0,8.2,3,0,0,12,11,1,8,2,6,0,0,0,38,1,14,6.7
Silvester van der Water,NED,"FW,MF",RKC Waalwijk,27.0,1996.0,7.0,0,0,0,5,6,2,19,8,3,0,1,0,30,2,9,18.2
David van der Werff,NED,MF,Groningen,19.0,2004.0,0.2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0.0
Anthony Descotte,BEL,"FW,MF",Utrecht,20.0,2003.0,4.4,0,0,0,6,2,3,2,1,1,0,0,0,14,9,18,33.3
Sergiño Dest,USA,DF,PSV Eindhoven,23.0,2000.0,4.2,0,0,0,3,4,1,9,2,6,0,0,0,18,0,3,0.0
Matisse Didden,BEL,DF,Utrecht,22.0,2001.0,5.8,1,0,0,3,1,0,0,5,2,0,0,0,20,23,20,53.5
Thomas Didillon,FRA,GK,Willem II,28.0,1995.0,34.0,2,0,0,2,1,0,0,0,0,0,1,0,44,7,0,100.0
Mitchell Dijks,NED,DF,Fortuna Sittard,31.0,1993.0,18.8,3,1,1,23,20,0,39,16,25,1,0,0,67,7,11,38.9
Elijah Dijkstra,NED,DF,AZ Alkmaar,17.0,2006.0,1.0,0,0,0,0,2,0,1,2,0,0,0,0,9,0,1,0.0
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,21.0,2003.0,0.8,0,0,0,2,0,0,0,0,2,0,0,0,2,0,3,0.0
Nick Doodeman,NED,"FW,MF",Willem II,27.0,1996.0,16.1,0,0,0,9,9,0,124,8,11,0,1,0,46,7,12,36.8
Couhaib Driouech,MAR,FW,PSV Eindhoven,22.0,2002.0,3.0,0,0,0,1,2,2,22,0,3,0,0,0,14,1,0,100.0
Joel Drommel,NED,GK,PSV Eindhoven,27.0,1996.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Laros Duarte,CPV,MF,Groningen,27.0,1997.0,0.2,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,
Oliver Edvardsen,NOR,FW,Ajax,25.0,1999.0,3.2,1,0,0,4,9,0,5,4,3,0,0,0,11,8,5,61.5
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,25.0,1999.0,9.9,1,0,0,10,24,3,8,5,6,1,0,0,39,11,12,47.8
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,28.0,1996.0,30.4,4,0,0,38,19,8,38,4,8,0,0,0,74,26,60,30.2
Espen van Ee,NED,MF,Heerenveen,21.0,2003.0,24.8,5,0,0,39,29,0,12,29,43,0,0,0,138,26,31,45.6
Mike Eerdhuijzen,NED,DF,Sparta R'dam,24.0,2000.0,31.1,7,1,0,17,8,1,11,45,18,0,0,0,140,98,47,67.6
Roshon van Eijma,CUW,DF,RKC Waalwijk,26.0,1998.0,20.2,1,0,0,9,12,0,0,36,18,0,0,1,73,41,23,64.1
Carel Eiting,NED,MF,Sparta R'dam,26.0,1998.0,9.8,0,0,0,6,4,1,41,10,13,0,0,0,30,7,7,50.0
Carel Eiting,NED,MF,Twente,26.0,1998.0,6.5,2,0,0,7,3,0,36,6,17,0,0,0,28,9,8,52.9
Hjalmar Ekdal,SWE,DF,Groningen,25.0,1998.0,13.8,2,0,0,17,9,0,0,18,16,0,0,0,47,47,38,55.3
Úmaro Embaló,POR,FW,Fortuna Sittard,23.0,2001.0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Noam Emeran,FRA,"DF,MF",Groningen,21.0,2002.0,1.0,0,0,0,1,1,0,6,5,2,0,0,0,3,1,0,100.0
Mario Engels,GER,"FW,MF",Heracles Almelo,30.0,1993.0,24.1,2,0,0,30,37,11,79,9,17,1,0,0,97,8,14,36.4
Alonzo Engwanda,BEL,MF,Utrecht,21.0,2003.0,14.1,1,0,0,4,6,0,10,29,32,0,0,0,52,17,23,42.5
Ante Erceg,CRO,"FW,MF",Fortuna Sittard,34.0,1989.0,3.2,3,0,0,10,8,4,2,0,2,1,0,0,8,12,31,27.9
Luca Everink,NED,DF,Go Ahead Eag,23.0,2001.0,1.2,1,0,0,1,1,0,0,0,1,0,0,0,8,3,3,50.0
Kevin Felida,CUW,"MF,FW",RKC Waalwijk,24.0,1999.0,4.8,2,0,0,7,5,1,9,3,6,0,0,0,36,4,3,57.1
Saná Fernandes,POR,"FW,MF",NAC Breda,18.0,2006.0,5.5,1,1,0,3,8,1,10,4,6,0,0,0,29,4,9,30.8
Nick Fichtinger,NED,MF,Zwolle,20.0,2004.0,9.5,4,0,0,14,4,0,4,9,38,0,0,0,44,14,23,37.8
Kolbeinn Finnsson,ISL,DF,Utrecht,24.0,1999.0,1.7,0,0,0,3,1,0,5,1,6,0,0,0,13,1,3,25.0
Kian Fitz-Jim,NED,MF,Ajax,21.0,2003.0,13.7,3,0,0,19,16,0,10,10,14,0,0,0,64,4,13,23.5
Ryan Flamingo,NED,DF,PSV Eindhoven,21.0,2002.0,32.7,2,0,0,25,16,0,1,40,26,0,0,0,121,94,57,62.3
Sherel Floranus,CUW,DF,Almere City,25.0,1998.0,2.0,1,0,0,4,0,0,3,3,4,0,0,0,8,2,2,50.0
Sherel Floranus,CUW,DF,Zwolle,25.0,1998.0,19.5,2,0,0,15,16,4,26,28,28,0,1,0,79,21,28,42.9
Carlos Forbs,POR,FW,Ajax,20.0,2004.0,0.4,0,0,0,0,0,0,3,0,1,0,0,0,3,1,0,100.0
Ryan Fosso,SUI,MF,Fortuna Sittard,22.0,2002.0,28.3,6,0,0,22,31,1,11,42,20,0,0,0,131,15,24,38.5
Oscar Fraulo,DEN,MF,Utrecht,20.0,2003.0,19.0,3,0,0,36,26,2,18,22,17,0,0,0,93,26,28,48.1
Anton Gaaei,DEN,DF,Ajax,21.0,2002.0,19.8,5,1,0,13,11,2,139,13,18,0,0,0,73,28,17,62.2
Matt Garbett,NZL,"FW,MF",NAC Breda,22.0,2002.0,6.4,0,0,0,5,9,1,9,5,5,0,0,0,29,8,9,47.1
Anselmo García MacNulty,IRL,DF,Zwolle,21.0,2003.0,34.0,2,0,0,32,17,0,12,33,18,0,2,0,126,78,62,55.7
Stijn van Gassel,NED,GK,NEC Nijmegen,27.0,1996.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,100.0
Lutsharel Geertruida,NED,DF,Feyenoord,24.0,2000.0,3.0,0,0,0,2,2,0,0,3,3,0,0,0,12,1,3,25.0
Liam van Gelderen,SUR,DF,RKC Waalwijk,23.0,2001.0,30.0,4,0,0,21,17,0,12,49,38,0,0,0,114,47,45,51.1
Djomar Giersthove,NED,DF,Feyenoord,19.0,2005.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Teun Gijselhart,NED,MF,Zwolle,19.0,2005.0,0.3,0,0,0,1,0,0,0,1,2,0,0,0,4,2,1,66.7
Santiago Giménez,MEX,FW,Feyenoord,23.0,2001.0,8.5,1,0,0,3,16,7,2,0,2,1,0,0,25,12,9,57.1
Mika Godts,BEL,FW,Ajax,19.0,2005.0,18.3,2,0,0,14,27,8,22,5,12,0,0,0,63,6,8,42.9
Wouter Goes,NED,DF,AZ Alkmaar,20.0,2004.0,22.8,8,1,0,21,34,2,2,24,11,0,0,0,95,28,27,50.9
Facundo González,URU,DF,Feyenoord,21.0,2003.0,0.9,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0
Roberto González,ESP,"MF,FW",NEC Nijmegen,23.0,2001.0,10.9,1,0,0,13,26,0,39,3,9,0,0,0,41,8,11,42.1
Tristan Gooijer,NED,DF,Zwolle,19.0,2004.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
Marvin da Graça,LUX,DF,Almere City,29.0,1995.0,8.8,1,0,0,7,9,0,12,13,14,0,0,0,35,18,13,58.1
Simon Graves Jensen,DEN,DF,Zwolle,25.0,1999.0,25.7,1,0,0,24,15,1,1,19,12,0,0,0,102,70,41,63.1
Leo Greiml,AUT,DF,NAC Breda,23.0,2001.0,28.7,11,2,1,52,21,1,9,45,42,0,2,0,117,107,75,58.8
Dario Grujcic,AUT,"DF,MF",Fortuna Sittard,25.0,1999.0,3.1,1,0,0,3,1,0,3,4,8,0,0,0,14,5,6,45.5
Baptiste Guillaume,BEL,"FW,MF",Almere City,29.0,1995.0,4.9,0,1,0,3,5,1,0,1,2,0,0,0,11,74,34,68.5
Eser Gürbüz,NED,FW,Heerenveen,17.0,2007.0,3.4,0,0,0,3,6,2,20,1,3,1,0,0,16,4,4,50.0
Rodrigo Guth,BRA,DF,Fortuna Sittard,23.0,2000.0,30.5,5,1,0,25,6,0,5,26,29,0,0,0,104,99,75,56.9
Jonathan de Guzmán,NED,MF,Sparta R'dam,36.0,1987.0,0.5,0,0,0,3,1,0,0,1,0,0,0,0,3,1,0,100.0
Anis Hadj Moussa,ALG,"FW,MF",Feyenoord,22.0,2002.0,21.9,4,0,0,12,28,3,117,8,19,1,0,0,79,8,23,25.8
Alen Halilović,CRO,"MF,FW",Fortuna Sittard,28.0,1996.0,19.7,2,0,0,8,24,0,75,7,13,0,0,0,62,4,24,14.3
Denzel Hall,NED,DF,Heerenveen,23.0,2001.0,6.3,2,0,0,5,3,0,6,11,7,0,0,0,30,9,12,42.9
Sébastien Haller,CIV,FW,Utrecht,30.0,1994.0,14.1,0,0,0,19,26,3,0,0,6,0,0,0,42,80,69,53.7
Dávid Hancko,SVK,DF,Feyenoord,26.0,1997.0,32.0,5,0,0,13,21,3,21,28,27,0,1,0,138,45,28,61.6
Kornelius Hansen,NOR,"FW,MF",Almere City,23.0,2001.0,21.0,0,0,0,8,24,4,42,6,8,0,0,0,85,12,47,20.3
Sontje Hansen,CUW,"FW,MF",NEC Nijmegen,22.0,2002.0,20.8,3,0,0,15,27,3,39,10,8,0,0,0,72,12,34,26.1
Quilindschy Hartman,NED,DF,Feyenoord,22.0,2001.0,7.2,0,0,0,6,3,0,15,6,6,0,0,0,45,11,8,57.9
Jorrel Hato,NED,DF,Ajax,18.0,2006.0,28.8,5,0,0,24,12,2,15,22,36,1,0,0,130,51,40,56.0
Mike Hauptmeijer,NED,GK,Zwolle,27.0,1997.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,75.0
Thom Haye,IDN,MF,Almere City,29.0,1995.0,22.7,7,0,0,17,10,0,159,34,37,0,0,0,144,16,17,48.5
Jordan Henderson,ENG,MF,Ajax,34.0,1990.0,20.8,6,0,0,12,6,1,53,25,18,0,0,0,107,20,7,74.1
Lucas Vennegoor of Hesselink,NED,"FW,MF",Twente,18.0,2006.0,0.8,0,0,0,3,3,0,0,0,1,0,0,0,2,5,5,50.0
Mees Hilgers,IDN,DF,Twente,23.0,2001.0,20.8,5,0,0,38,17,1,1,16,32,0,0,0,97,26,31,45.6
Mees Hoedemakers,NED,MF,NEC Nijmegen,26.0,1998.0,19.9,1,0,0,17,18,0,6,21,36,1,0,0,72,24,25,49.0
Justin Hoogma,NED,DF,Heracles Almelo,26.0,1998.0,2.8,0,0,0,4,1,1,0,1,4,0,0,0,5,13,9,59.1
Sydney van Hooijdonk,NED,FW,NAC Breda,24.0,2000.0,11.0,0,0,0,19,13,2,7,0,7,0,0,0,22,31,40,43.7
Nikolai Hopland,NOR,DF,Heerenveen,20.0,2004.0,27.4,0,0,0,20,18,0,4,25,21,0,0,1,119,58,65,47.2
Siebe Horemans,BEL,DF,Utrecht,26.0,1998.0,26.2,1,0,0,12,5,0,77,46,52,0,0,0,89,46,31,59.7
Jizz Hornkamp,NED,"FW,MF",Heracles Almelo,26.0,1998.0,17.6,5,0,0,34,12,5,10,3,6,0,0,0,43,53,49,52.0
