Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
61,Sven Bouland,nl NED,DF,Groningen,,,0.5,47,2,15,26,6,0,47,0,0,,0,,30,171,150,1,1,0,0,0,36,1,Matches
62,Rayane Bounida,be BEL,FW,Ajax,18,2006,0.2,13,0,0,9,4,0,13,0,0,,0,,10,55,17,0,0,0,2,1,11,1,Matches
63,Can Bozdogan,de GER,MF,Utrecht,23,2001,4.5,221,15,57,124,45,5,221,7,3,42.9,4,57.1,100,639,318,5,4,0,4,2,116,11,Matches
64,Mattijs Branderhorst,nl NED,GK,Fortuna Sittard,30,1993,28.0,902,772,896,6,0,0,902,0,0,,0,,458,3145,1958,0,0,0,0,0,260,0,Matches
65,Oliver Braude,no NOR,DF,Heerenveen,20,2004,29.0,2161,105,717,1061,422,21,2161,45,19,42.2,15,33.3,1107,6675,3201,70,38,7,27,16,1187,66,Matches
66,Myron van Brederode,nl NED,FW,AZ Alkmaar,21,2003,1.9,93,0,10,48,35,5,93,8,3,37.5,5,62.5,55,265,129,4,3,1,6,5,72,14,Matches
67,Michael Bresser,nl NED,DF,PSV Eindhoven,17,2007,0.0,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,1,Matches
68,Jakob Breum,dk DEN,"MF,FW",Go Ahead Eag,20,2003,22.9,1238,30,197,530,528,76,1238,49,23,46.9,26,53.1,738,3983,1761,46,36,14,44,32,827,131,Matches
69,Brian Brobbey,nl NED,FW,Ajax,22,2002,17.3,524,10,34,215,279,114,524,24,8,33.3,10,41.7,314,1289,461,18,3,11,41,29,434,168,Matches
70,Michael Brouwer,nl NED,GK,Utrecht,31,1993,3.0,119,106,119,0,0,0,119,0,0,,0,,63,291,130,0,0,0,0,0,53,0,Matches
71,Luuk Brouwers,nl NED,MF,Heerenveen,26,1998,21.2,1122,53,232,623,281,54,1122,28,13,46.4,8,28.6,564,2616,1108,25,24,7,30,12,722,80,Matches
72,Jordy Bruijn,nl NED,MF,Heracles Almelo,28,1996,3.4,142,3,28,62,54,11,142,8,2,25.0,4,50.0,69,368,181,7,2,4,5,7,83,15,Matches
73,Max Bruns,nl NED,DF,Twente,21,2002,18.2,1363,160,600,727,43,8,1363,7,3,42.9,1,14.3,860,5247,3236,23,11,1,10,3,925,3,Matches
74,Thomas Bruns,nl NED,"MF,FW",Heracles Almelo,32,1992,12.8,663,19,91,277,306,32,663,23,14,60.9,8,34.8,287,1509,643,18,14,6,26,16,371,42,Matches
75,Charles-Andréas Brym,ca CAN,"FW,MF",Sparta R'dam,25,1998,3.4,112,4,8,46,59,22,112,8,4,50.0,2,25.0,66,350,130,7,2,5,11,9,87,25,Matches
76,Charles-Andréas Brym,ca CAN,FW,Almere City,25,1998,14.3,472,2,18,200,260,58,472,37,17,45.9,20,54.1,280,1364,500,18,16,8,42,26,330,62,Matches
77,Hugo Bueno,es ESP,DF,Feyenoord,21,2002,13.3,815,23,212,382,234,27,815,31,16,51.6,14,45.2,478,3315,1952,61,21,10,18,8,516,79,Matches
78,Thomas Buitink,nl NED,"FW,MF",Zwolle,24,2000,2.7,84,1,8,40,36,12,84,5,1,20.0,4,80.0,43,179,55,2,0,1,19,8,58,16,Matches
79,Ezequiel Bullaude,ar ARG,"MF,FW",Fortuna Sittard,23,2000,22.9,737,15,128,359,261,80,735,43,19,44.2,24,55.8,353,1623,633,15,15,3,67,32,406,67,Matches
80,Abdurrahman Burak Sayın,,FW,Fortuna Sittard,,,0.0,1,0,0,0,1,0,1,0,0,,0,,1,1,1,0,0,0,0,0,1,1,Matches
81,Maxime Busi,be BEL,DF,NAC Breda,24,1999,9.6,551,26,154,253,148,15,551,7,4,57.1,3,42.9,302,1659,1071,25,22,1,23,3,322,43,Matches
82,Zico Buurmeester,nl NED,"MF,FW",AZ Alkmaar,22,2002,13.3,766,28,117,403,254,47,766,32,19,59.4,13,40.6,427,1909,999,21,13,5,25,11,497,40,Matches
83,Àlex Carbonell,es ESP,MF,Almere City,26,1997,2.6,259,14,47,142,71,2,259,3,1,33.3,2,66.7,128,534,261,3,4,0,5,1,166,6,Matches
84,Juan Carlos Familia,do DOM,"DF,FW",RKC Waalwijk,24,2000,17.1,1017,77,369,366,292,7,1017,21,11,52.4,10,47.6,509,2864,1501,48,24,0,21,8,566,77,Matches
85,Julián Carranza,ar ARG,FW,Feyenoord,24,2000,9.1,286,8,29,146,114,47,286,8,3,37.5,5,62.5,157,570,181,4,4,1,25,15,211,39,Matches
86,Stephano Carrillo,mx MEX,FW,Feyenoord,18,2006,0.6,18,0,0,9,9,1,18,0,0,,0,,12,70,11,1,1,0,2,1,17,8,Matches
87,Yoann Cathline,fr FRA,FW,Utrecht,22,2002,21.6,831,12,86,295,476,109,831,128,69,53.9,55,43.0,592,4753,2887,111,54,57,62,50,616,186,Matches
88,Kayky Chagas,br BRA,"FW,DF",Sparta R'dam,21,2003,1.3,66,1,15,18,33,8,66,6,5,83.3,0,0.0,37,253,162,7,6,3,7,5,41,13,Matches
89,Jordy Clasie,nl NED,MF,AZ Alkmaar,33,1991,20.2,1479,43,320,901,268,5,1479,11,2,18.2,9,81.8,756,2894,1324,14,25,0,20,5,957,31,Matches
90,Pelle Clement,nl NED,"MF,FW",Sparta R'dam,28,1996,18.6,1106,55,248,595,270,28,1106,24,10,41.7,14,58.3,548,2797,1315,23,24,7,25,6,646,40,Matches
91,Denilho Cleonise,nl NED,"FW,MF",RKC Waalwijk,22,2001,12.2,355,8,60,95,212,32,355,31,13,41.9,15,48.4,233,2165,1190,44,34,17,25,17,266,75,Matches
92,Amara Conde,de GER,MF,Heerenveen,27,1997,8.2,462,16,106,264,99,1,462,10,6,60.0,3,30.0,240,1412,641,7,7,1,17,10,306,17,Matches
93,Vito van Crooij,nl NED,"MF,FW",NEC Nijmegen,28,1996,21.0,788,36,153,352,291,52,786,15,2,13.3,10,66.7,374,1985,769,22,17,6,40,6,441,74,Matches
94,Alessio da Cruz,cv CPV,FW,Fortuna Sittard,27,1997,13.2,331,6,27,153,153,47,331,12,2,16.7,8,66.7,175,1004,349,15,10,9,39,9,231,56,Matches
95,Ro-Zangelo Daal,nl NED,FW,AZ Alkmaar,20,2004,0.8,35,0,5,20,10,0,35,1,1,100.0,0,0.0,24,221,116,3,5,0,0,1,26,5,Matches
96,Jasper Dahlhaus,nl NED,"DF,FW",Fortuna Sittard,22,2001,19.6,1152,70,379,453,341,27,1152,49,28,57.1,18,36.7,523,3676,1715,62,28,7,47,24,552,106,Matches
97,Matteo Dams,be BEL,DF,PSV Eindhoven,20,2004,10.2,831,34,214,418,204,13,831,7,6,85.7,1,14.3,431,1866,1082,20,17,2,9,3,553,65,Matches
98,Damil Dankerlui,sr SUR,"DF,FW",Almere City,27,1996,1.9,134,5,48,44,42,5,134,1,0,0.0,1,100.0,46,235,127,3,3,0,5,2,46,7,Matches
99,Argyrios Darelas,gr GRE,"MF,FW",NEC Nijmegen,20,2003,0.5,19,1,3,12,4,0,19,0,0,,0,,9,37,13,0,0,0,1,0,10,1,Matches
100,Brynjolfur Darri Willumsson,is ISL,FW,Groningen,23,2000,10.7,395,2,28,170,200,54,395,21,5,23.8,12,57.1,201,895,318,8,10,4,46,26,295,68,Matches
101,Jari De Busser,be BEL,GK,Go Ahead Eag,24,1999,16.0,788,687,785,3,0,0,788,0,0,,0,,505,2174,1216,0,0,0,1,1,473,0,Matches
102,Brian De Keersmaecker,be BEL,MF,Heracles Almelo,24,2000,30.2,1643,87,411,978,280,25,1640,60,28,46.7,29,48.3,888,5188,2271,45,37,2,51,17,944,43,Matches
103,Mats Deijl,nl NED,DF,Go Ahead Eag,27,1997,34.0,1918,139,650,828,450,69,1916,26,13,50.0,10,38.5,909,3638,1684,31,23,2,18,12,1113,102,Matches
104,Maxim Dekker,nl NED,DF,AZ Alkmaar,20,2004,6.5,482,60,176,282,27,1,482,1,1,100.0,0,0.0,345,2036,1270,12,12,0,1,1,368,4,Matches
105,Logan Delaurier-Chaubet,fr FRA,FW,Almere City,22,2002,6.2,224,3,31,78,121,18,224,19,8,42.1,10,52.6,147,1008,456,10,13,2,24,15,150,32,Matches
106,Branco van den Boomen,nl NED,MF,Ajax,29,1995,7.0,590,17,94,337,162,3,589,9,6,66.7,3,33.3,359,1583,739,7,14,0,6,5,419,13,Matches
107,Damian van der Haar,nl NED,DF,Zwolle,20,2004,20.4,1213,67,428,516,274,22,1213,12,5,41.7,7,58.3,476,2062,1019,17,13,1,25,7,627,82,Matches
108,Mickey van der Hart,nl NED,GK,Heerenveen,30,1994,18.8,904,680,887,17,0,0,904,0,0,,0,,646,2744,1478,0,0,0,0,0,603,0,Matches
109,Mike van der Hoorn,nl NED,DF,Utrecht,31,1992,28.4,1993,303,1009,878,116,66,1993,4,1,25.0,2,50.0,1091,5458,2995,18,18,2,8,5,1262,13,Matches
110,Djevencio van der Kust,sr SUR,DF,Sparta R'dam,23,2001,10.3,632,47,241,237,158,15,632,6,0,0.0,4,66.7,304,1486,702,11,9,2,17,3,343,55,Matches
111,Richard van der Venne,nl NED,"MF,FW",RKC Waalwijk,32,1992,8.2,339,8,66,143,133,17,339,6,2,33.3,4,66.7,163,616,299,9,4,2,21,6,202,31,Matches
112,Silvester van der Water,nl NED,"FW,MF",RKC Waalwijk,27,1996,7.0,267,11,60,93,121,16,267,21,9,42.9,10,47.6,129,748,320,13,8,4,23,6,144,39,Matches
113,David van der Werff,nl NED,MF,Groningen,19,2004,0.2,13,0,1,4,8,5,13,1,0,0.0,1,100.0,10,23,2,0,1,0,1,1,10,5,Matches
114,Anthony Descotte,be BEL,"FW,MF",Utrecht,20,2003,4.4,155,0,16,79,61,20,154,8,4,50.0,4,50.0,89,623,223,5,9,3,18,9,111,20,Matches
115,Sergiño Dest,us USA,DF,PSV Eindhoven,23,2000,4.2,303,5,59,116,129,12,303,20,12,60.0,7,35.0,172,956,546,15,11,4,10,6,213,18,Matches
116,Matisse Didden,be BEL,DF,Utrecht,22,2001,5.8,402,71,189,205,10,7,402,0,0,,0,,206,909,460,0,1,0,2,0,207,0,Matches
117,Thomas Didillon,fr FRA,GK,Willem II,28,1995,34.0,1288,1194,1286,3,0,0,1288,0,0,,0,,693,3413,1908,0,0,0,1,0,602,0,Matches
118,Mitchell Dijks,nl NED,DF,Fortuna Sittard,31,1993,18.8,1084,40,333,525,244,10,1084,62,32,51.6,26,41.9,547,3329,1734,38,32,6,17,4,618,47,Matches
119,Elijah Dijkstra,nl NED,DF,AZ Alkmaar,17,2006,1.0,69,3,17,35,18,3,69,1,0,0.0,1,100.0,41,290,160,2,2,1,1,1,39,4,Matches
120,Julius Dirksen,nl NED,"DF,MF",Go Ahead Eag,21,2003,0.8,50,7,25,14,11,1,50,1,0,0.0,1,100.0,26,91,43,0,1,0,0,0,30,0,Matches
121,Nick Doodeman,nl NED,"FW,MF",Willem II,27,1996,16.1,603,25,129,174,304,21,603,15,8,53.3,7,46.7,316,1651,778,28,19,5,20,3,368,103,Matches
122,Couhaib Driouech,ma MAR,FW,PSV Eindhoven,22,2002,3.0,218,1,16,55,148,28,218,14,5,35.7,8,57.1,152,1268,720,32,15,12,7,3,174,69,Matches
123,Joel Drommel,nl NED,GK,PSV Eindhoven,27,1996,0.5,26,22,26,0,0,0,26,0,0,,0,,11,48,12,0,0,0,0,0,17,0,Matches
124,Laros Duarte,cv CPV,MF,Groningen,27,1997,0.2,31,0,1,19,11,0,31,1,0,0.0,1,100.0,19,94,51,0,5,0,0,2,22,0,Matches
125,Oliver Edvardsen,no NOR,FW,Ajax,25,1999,3.2,139,6,21,56,64,21,139,5,3,60.0,2,40.0,78,337,199,7,5,3,10,2,96,31,Matches
126,Oliver Edvardsen,no NOR,"FW,MF",Go Ahead Eag,25,1999,9.9,390,17,80,138,180,42,390,33,16,48.5,14,42.4,247,1356,737,24,18,11,33,21,277,56,Matches
127,Victor Edvardsen,se SWE,"FW,MF",Go Ahead Eag,28,1996,30.4,995,26,102,406,499,126,995,35,14,40.0,20,57.1,601,2764,1366,51,31,15,51,33,730,204,Matches
128,Espen van Ee,nl NED,MF,Heerenveen,21,2003,24.8,1607,53,353,918,355,15,1607,32,12,37.5,17,53.1,857,4149,1726,25,36,1,46,29,1039,47,Matches
129,Mike Eerdhuijzen,nl NED,DF,Sparta R'dam,24,2000,31.1,2558,407,1261,1218,91,29,2558,15,11,73.3,3,20.0,1414,7414,4804,31,20,2,15,7,1650,10,Matches
130,Roshon van Eijma,cw CUW,DF,RKC Waalwijk,26,1998,20.2,1205,238,736,459,15,8,1205,2,1,50.0,0,0.0,618,3457,1627,10,2,1,8,5,690,1,Matches
131,Carel Eiting,nl NED,MF,Sparta R'dam,26,1998,9.8,491,29,92,236,168,16,491,10,2,20.0,7,70.0,201,1063,525,11,12,2,11,6,251,25,Matches
132,Carel Eiting,nl NED,MF,Twente,26,1998,6.5,528,9,89,250,193,12,528,8,5,62.5,2,25.0,249,1095,610,18,16,2,6,2,322,21,Matches
133,Hjalmar Ekdal,se SWE,DF,Groningen,25,1998,13.8,927,92,431,469,29,11,927,8,4,50.0,3,37.5,496,2474,1200,11,7,0,6,2,580,1,Matches
134,Úmaro Embaló,pt POR,FW,Fortuna Sittard,23,2001,0.1,4,0,0,0,4,1,4,0,0,,0,,4,16,5,0,0,0,1,0,4,2,Matches
135,Noam Emeran,fr FRA,"DF,MF",Groningen,21,2002,1.0,53,2,15,26,16,2,53,0,0,,0,,22,114,65,2,1,1,3,1,26,7,Matches
136,Mario Engels,de GER,"FW,MF",Heracles Almelo,30,1993,24.1,736,17,94,247,406,81,736,50,16,32.0,30,60.0,400,2700,1249,64,31,29,45,41,437,145,Matches
137,Alonzo Engwanda,be BEL,MF,Utrecht,21,2003,14.1,674,36,190,379,111,3,674,15,5,33.3,10,66.7,304,1284,520,6,8,0,17,8,319,13,Matches
138,Ante Erceg,hr CRO,"FW,MF",Fortuna Sittard,34,1989,3.2,107,2,8,51,50,11,107,8,3,37.5,3,37.5,55,256,83,1,0,2,11,10,77,12,Matches
139,Luca Everink,nl NED,DF,Go Ahead Eag,23,2001,1.2,78,11,36,29,13,1,78,2,1,50.0,1,50.0,34,128,62,2,3,0,2,2,40,3,Matches
140,Kevin Felida,cw CUW,"MF,FW",RKC Waalwijk,24,1999,4.8,277,6,69,133,78,7,277,10,4,40.0,5,50.0,158,980,590,17,11,1,10,6,175,16,Matches
141,Saná Fernandes,pt POR,"FW,MF",NAC Breda,18,2006,5.5,276,3,39,125,125,19,276,26,12,46.2,14,53.8,179,1523,840,22,18,10,15,19,200,36,Matches
142,Nick Fichtinger,nl NED,MF,Zwolle,20,2004,9.5,519,44,180,248,95,7,519,4,2,50.0,2,50.0,210,984,499,6,8,0,11,7,275,12,Matches
143,Kolbeinn Finnsson,is ISL,DF,Utrecht,24,1999,1.7,111,13,61,35,17,0,111,1,0,0.0,1,100.0,46,282,165,2,2,0,2,0,46,3,Matches
144,Kian Fitz-Jim,nl NED,MF,Ajax,21,2003,13.7,783,18,119,382,289,38,783,38,17,44.7,19,50.0,454,2257,1156,26,21,3,28,18,550,69,Matches
145,Ryan Flamingo,nl NED,DF,PSV Eindhoven,21,2002,32.7,3270,203,1194,1967,121,37,3270,6,4,66.7,1,16.7,2048,11147,6287,30,15,0,16,3,2415,11,Matches
146,Sherel Floranus,cw CUW,DF,Almere City,25,1998,2.0,135,14,51,67,17,0,135,2,0,0.0,2,100.0,64,424,266,2,3,0,3,2,73,5,Matches
147,Sherel Floranus,cw CUW,DF,Zwolle,25,1998,19.5,1200,87,451,490,266,17,1200,23,7,30.4,16,69.6,472,1921,843,17,10,0,30,7,581,71,Matches
