Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Ante Erceg,CRO,"FW,MF",Fortuna Sittard,34.0,1989.0,3.2,3,0.94,0,0,1,1,1,0,0,0.0,0,0,0,0,0,0
Luca Everink,NED,DF,Go Ahead Eag,23.0,2001.0,1.2,2,1.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kevin Felida,CUW,"MF,FW",RKC Waalwijk,24.0,1999.0,4.8,10,2.1,9,0,0,1,0,0,1,0.21,1,0,0,0,0,0
Saná Fernandes,POR,"FW,MF",NAC Breda,18.0,2006.0,5.5,18,3.25,12,0,2,1,2,1,0,0.0,0,0,0,0,0,0
Nick Fichtinger,NED,MF,Zwolle,20.0,2004.0,9.5,18,1.89,13,0,1,1,0,3,0,0.0,0,0,0,0,0,0
Kolbeinn Finnsson,ISL,DF,Utrecht,24.0,1999.0,1.7,5,2.9,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kian Fitz-Jim,NED,MF,Ajax,21.0,2003.0,13.7,42,3.07,36,0,1,2,3,0,5,0.36,4,0,0,0,1,0
Ryan Flamingo,NED,DF,PSV Eindhoven,21.0,2002.0,32.7,39,1.19,32,1,0,4,0,2,6,0.18,5,0,0,1,0,0
Sherel Floranus,CUW,DF,Almere City,25.0,1998.0,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sherel Floranus,CUW,DF,Zwolle,25.0,1998.0,19.5,27,1.38,22,5,0,0,0,0,3,0.15,2,1,0,0,0,0
Carlos Forbs,POR,FW,Ajax,20.0,2004.0,0.4,2,5.45,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ryan Fosso,SUI,MF,Fortuna Sittard,22.0,2002.0,28.3,53,1.87,38,0,7,4,3,1,5,0.18,4,0,1,0,0,0
Oscar Fraulo,DEN,MF,Utrecht,20.0,2003.0,19.0,49,2.58,39,3,2,3,2,0,5,0.26,4,1,0,0,0,0
Anton Gaaei,DEN,DF,Ajax,21.0,2002.0,19.8,48,2.43,42,5,0,1,0,0,5,0.25,4,1,0,0,0,0
Matt Garbett,NZL,"FW,MF",NAC Breda,22.0,2002.0,6.4,7,1.09,6,1,0,0,0,0,1,0.16,1,0,0,0,0,0
Anselmo García MacNulty,IRL,DF,Zwolle,21.0,2003.0,34.0,21,0.62,18,0,0,0,2,1,1,0.03,1,0,0,0,0,0
Stijn van Gassel,NED,GK,NEC Nijmegen,27.0,1996.0,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lutsharel Geertruida,NED,DF,Feyenoord,24.0,2000.0,3.0,10,3.33,8,0,0,1,1,0,1,0.33,1,0,0,0,0,0
Liam van Gelderen,SUR,DF,RKC Waalwijk,23.0,2001.0,30.0,17,0.57,12,1,2,0,0,2,1,0.03,1,0,0,0,0,0
Djomar Giersthove,NED,DF,Feyenoord,19.0,2005.0,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Teun Gijselhart,NED,MF,Zwolle,19.0,2005.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Santiago Giménez,MEX,FW,Feyenoord,23.0,2001.0,8.5,19,2.24,12,0,2,2,3,0,2,0.24,0,0,0,1,1,0
Mika Godts,BEL,FW,Ajax,19.0,2005.0,18.3,63,3.45,42,1,12,5,2,1,5,0.27,3,0,1,1,0,0
Wouter Goes,NED,DF,AZ Alkmaar,20.0,2004.0,22.8,23,1.01,21,0,0,1,0,1,4,0.18,3,0,0,0,0,1
Facundo González,URU,DF,Feyenoord,21.0,2003.0,0.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Roberto González,ESP,"MF,FW",NEC Nijmegen,23.0,2001.0,10.9,34,3.11,12,3,4,11,3,1,2,0.18,0,1,0,1,0,0
Tristan Gooijer,NED,DF,Zwolle,19.0,2004.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Marvin da Graça,LUX,DF,Almere City,29.0,1995.0,8.8,10,1.13,8,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Simon Graves Jensen,DEN,DF,Zwolle,25.0,1999.0,25.7,13,0.51,11,1,1,0,0,0,0,0.0,0,0,0,0,0,0
Leo Greiml,AUT,DF,NAC Breda,23.0,2001.0,28.7,30,1.04,25,2,0,1,1,1,2,0.07,1,0,0,0,1,0
Dario Grujcic,AUT,"DF,MF",Fortuna Sittard,25.0,1999.0,3.1,6,1.96,3,2,0,0,0,1,1,0.33,0,1,0,0,0,0
Baptiste Guillaume,BEL,"FW,MF",Almere City,29.0,1995.0,4.9,10,2.05,9,0,0,1,0,0,1,0.21,1,0,0,0,0,0
Eser Gürbüz,NED,FW,Heerenveen,17.0,2007.0,3.4,12,3.48,7,0,2,2,1,0,1,0.29,0,0,1,0,0,0
Rodrigo Guth,BRA,DF,Fortuna Sittard,23.0,2000.0,30.5,24,0.79,23,0,0,1,0,0,2,0.07,2,0,0,0,0,0
Jonathan de Guzmán,NED,MF,Sparta R'dam,36.0,1987.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anis Hadj Moussa,ALG,"FW,MF",Feyenoord,22.0,2002.0,21.9,91,4.16,51,18,11,6,3,2,13,0.59,6,0,5,1,1,0
Alen Halilović,CRO,"MF,FW",Fortuna Sittard,28.0,1996.0,19.7,66,3.36,29,18,2,9,6,2,6,0.31,3,1,1,1,0,0
Denzel Hall,NED,DF,Heerenveen,23.0,2001.0,6.3,13,2.08,10,1,0,1,0,1,0,0.0,0,0,0,0,0,0
Sébastien Haller,CIV,FW,Utrecht,30.0,1994.0,14.1,42,2.98,36,0,0,3,3,0,4,0.28,3,0,0,1,0,0
Dávid Hancko,SVK,DF,Feyenoord,26.0,1997.0,32.0,65,2.03,55,2,1,7,0,0,4,0.12,3,0,0,1,0,0
Kornelius Hansen,NOR,"FW,MF",Almere City,23.0,2001.0,21.0,53,2.53,36,2,6,5,3,1,4,0.19,3,0,0,1,0,0
Sontje Hansen,CUW,"FW,MF",NEC Nijmegen,22.0,2002.0,20.8,75,3.61,51,1,8,4,10,1,13,0.63,11,0,2,0,0,0
Quilindschy Hartman,NED,DF,Feyenoord,22.0,2001.0,7.2,17,2.38,17,0,0,0,0,0,1,0.14,1,0,0,0,0,0
Jorrel Hato,NED,DF,Ajax,18.0,2006.0,28.8,41,1.43,36,1,1,0,2,1,13,0.45,11,0,1,0,1,0
Mike Hauptmeijer,NED,GK,Zwolle,27.0,1997.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Thom Haye,IDN,MF,Almere City,29.0,1995.0,22.7,97,4.28,58,26,0,8,2,3,3,0.13,2,1,0,0,0,0
Jordan Henderson,ENG,MF,Ajax,34.0,1990.0,20.8,61,2.93,51,4,1,4,0,1,10,0.48,7,1,0,1,0,1
Lucas Vennegoor of Hesselink,NED,"FW,MF",Twente,18.0,2006.0,0.8,6,7.2,2,0,0,1,3,0,0,0.0,0,0,0,0,0,0
Mees Hilgers,IDN,DF,Twente,23.0,2001.0,20.8,8,0.38,8,0,0,0,0,0,1,0.05,1,0,0,0,0,0
