Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Charles-Andréas Brym,CAN,"FW,MF",Sparta R'dam,25.0,1998.0,3.4,0,11,3,27.3,3.21,0.88,0.0,0.0,15.4,0,0,0,1.8,1.8,0.17,-1.8,-1.8
Charles-Andréas Brym,CAN,FW,Almere City,25.0,1998.0,14.3,3,31,11,35.5,2.16,0.77,0.1,0.27,15.5,0,0,0,4.0,4.0,0.13,-1.0,-1.0
Hugo Bueno,ESP,DF,Feyenoord,21.0,2002.0,13.3,0,10,1,10.0,0.75,0.08,0.0,0.0,21.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Thomas Buitink,NED,"FW,MF",Zwolle,24.0,2000.0,2.7,0,7,3,42.9,2.56,1.1,0.0,0.0,14.4,0,0,0,1.1,1.1,0.16,-1.1,-1.1
Ezequiel Bullaude,ARG,"MF,FW",Fortuna Sittard,23.0,2000.0,22.9,6,37,13,35.1,1.62,0.57,0.14,0.38,13.2,0,1,2,6.1,4.5,0.12,-0.1,0.5
Abdurrahman Burak Sayın,,FW,Fortuna Sittard,,,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Maxime Busi,BEL,DF,NAC Breda,24.0,1999.0,9.6,0,4,0,0.0,0.42,0.0,0.0,,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Zico Buurmeester,NED,"MF,FW",AZ Alkmaar,22.0,2002.0,13.3,4,20,8,40.0,1.51,0.6,0.2,0.5,17.0,0,0,0,2.9,2.9,0.15,1.1,1.1
Àlex Carbonell,ESP,MF,Almere City,26.0,1997.0,2.6,0,1,0,0.0,0.38,0.0,0.0,,17.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Juan Carlos Familia,DOM,"DF,FW",RKC Waalwijk,24.0,2000.0,17.1,0,6,2,33.3,0.35,0.12,0.0,0.0,27.1,1,0,0,0.1,0.1,0.02,-0.1,-0.1
Julián Carranza,ARG,FW,Feyenoord,24.0,2000.0,9.1,4,21,7,33.3,2.3,0.77,0.19,0.57,9.1,0,0,0,5.8,5.8,0.27,-1.8,-1.8
Stephano Carrillo,MEX,FW,Feyenoord,18.0,2006.0,0.6,0,1,0,0.0,1.73,0.0,0.0,,20.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1
Yoann Cathline,FRA,FW,Utrecht,22.0,2002.0,21.6,6,64,16,25.0,2.96,0.74,0.09,0.38,19.1,0,0,0,3.3,3.3,0.05,2.7,2.7
Kayky Chagas,BRA,"FW,DF",Sparta R'dam,21.0,2003.0,1.3,0,5,3,60.0,3.75,2.25,0.0,0.0,17.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5
Jordy Clasie,NED,MF,AZ Alkmaar,33.0,1991.0,20.2,0,12,1,8.3,0.59,0.05,0.0,0.0,26.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Pelle Clement,NED,"MF,FW",Sparta R'dam,28.0,1996.0,18.6,2,18,4,22.2,0.97,0.22,0.11,0.5,21.0,1,0,0,1.5,1.5,0.08,0.5,0.5
Denilho Cleonise,NED,"FW,MF",RKC Waalwijk,22.0,2001.0,12.2,1,16,4,25.0,1.31,0.33,0.06,0.25,21.7,0,0,0,0.6,0.6,0.04,0.4,0.4
Amara Conde,GER,MF,Heerenveen,27.0,1997.0,8.2,0,3,0,0.0,0.37,0.0,0.0,,23.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,28.0,1996.0,21.0,9,34,17,50.0,1.62,0.81,0.24,0.47,17.1,5,1,1,4.1,3.3,0.1,4.9,4.7
Alessio da Cruz,CPV,FW,Fortuna Sittard,27.0,1997.0,13.2,4,24,11,45.8,1.82,0.84,0.17,0.36,12.4,0,0,0,4.8,4.8,0.2,-0.8,-0.8
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,20.0,2004.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jasper Dahlhaus,NED,"DF,FW",Fortuna Sittard,22.0,2001.0,19.6,2,16,5,31.3,0.82,0.26,0.13,0.4,17.3,1,0,0,1.1,1.1,0.07,0.9,0.9
Matteo Dams,BEL,DF,PSV Eindhoven,20.0,2004.0,10.2,0,4,1,25.0,0.39,0.1,0.0,0.0,17.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Damil Dankerlui,SUR,"DF,FW",Almere City,27.0,1996.0,1.9,0,1,0,0.0,0.52,0.0,0.0,,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Argyrios Darelas,GRE,"MF,FW",NEC Nijmegen,20.0,2003.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Brynjolfur Darri Willumsson,ISL,FW,Groningen,23.0,2000.0,10.7,4,25,7,28.0,2.34,0.66,0.16,0.57,13.3,0,0,0,2.0,2.0,0.08,2.0,2.0
Jari De Busser,BEL,GK,Go Ahead Eag,24.0,1999.0,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Brian De Keersmaecker,BEL,MF,Heracles Almelo,24.0,2000.0,30.2,5,24,9,37.5,0.79,0.3,0.08,0.22,25.4,1,3,3,4.0,1.6,0.07,1.0,0.4
Mats Deijl,NED,DF,Go Ahead Eag,27.0,1997.0,34.0,4,34,9,26.5,1.0,0.26,0.06,0.22,16.8,2,2,2,4.8,3.2,0.09,-0.8,-1.2
Maxim Dekker,NED,DF,AZ Alkmaar,20.0,2004.0,6.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Logan Delaurier-Chaubet,FRA,FW,Almere City,22.0,2002.0,6.2,1,10,3,30.0,1.62,0.49,0.1,0.33,17.4,0,0,0,0.9,0.9,0.09,0.1,0.1
Branco van den Boomen,NED,MF,Ajax,29.0,1995.0,7.0,0,11,5,45.5,1.57,0.71,0.0,0.0,29.2,5,0,1,1.4,0.6,0.05,-1.4,-0.6
Damian van der Haar,NED,DF,Zwolle,20.0,2004.0,20.4,2,8,3,37.5,0.39,0.15,0.25,0.67,19.4,0,0,0,1.0,1.0,0.13,1.0,1.0
Mickey van der Hart,NED,GK,Heerenveen,30.0,1994.0,18.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mike van der Hoorn,NED,DF,Utrecht,31.0,1992.0,28.4,3,23,8,34.8,0.81,0.28,0.13,0.38,10.1,0,0,0,2.7,2.7,0.12,0.3,0.3
Djevencio van der Kust,SUR,DF,Sparta R'dam,23.0,2001.0,10.3,0,2,1,50.0,0.2,0.1,0.0,0.0,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Richard van der Venne,NED,"MF,FW",RKC Waalwijk,32.0,1992.0,8.2,4,22,9,40.9,2.7,1.1,0.18,0.44,19.9,0,0,0,2.1,2.1,0.1,1.9,1.9
Silvester van der Water,NED,"FW,MF",RKC Waalwijk,27.0,1996.0,7.0,3,15,5,33.3,2.16,0.72,0.2,0.6,18.8,0,0,0,1.5,1.5,0.1,1.5,1.5
David van der Werff,NED,MF,Groningen,19.0,2004.0,0.2,0,2,1,50.0,9.0,4.5,0.0,0.0,15.6,0,0,0,0.2,0.2,0.1,-0.2,-0.2
Anthony Descotte,BEL,"FW,MF",Utrecht,20.0,2003.0,4.4,2,10,3,30.0,2.26,0.68,0.1,0.33,17.0,0,1,1,1.8,1.0,0.1,0.2,0.0
Sergiño Dest,USA,DF,PSV Eindhoven,23.0,2000.0,4.2,0,4,0,0.0,0.96,0.0,0.0,,20.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Matisse Didden,BEL,DF,Utrecht,22.0,2001.0,5.8,0,3,1,33.3,0.52,0.17,0.0,0.0,9.4,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Thomas Didillon,FRA,GK,Willem II,28.0,1995.0,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mitchell Dijks,NED,DF,Fortuna Sittard,31.0,1993.0,18.8,0,2,1,50.0,0.11,0.05,0.0,0.0,16.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Elijah Dijkstra,NED,DF,AZ Alkmaar,17.0,2006.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,21.0,2003.0,0.8,0,2,1,50.0,2.47,1.23,0.0,0.0,24.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Nick Doodeman,NED,"FW,MF",Willem II,27.0,1996.0,16.1,0,5,2,40.0,0.31,0.12,0.0,0.0,16.9,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Couhaib Driouech,MAR,FW,PSV Eindhoven,22.0,2002.0,3.0,2,13,4,30.8,4.29,1.32,0.15,0.5,15.2,0,0,0,1.0,1.0,0.08,1.0,1.0
Joel Drommel,NED,GK,PSV Eindhoven,27.0,1996.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Laros Duarte,CPV,MF,Groningen,27.0,1997.0,0.2,0,1,1,100.0,4.5,4.5,0.0,0.0,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Oliver Edvardsen,NOR,FW,Ajax,25.0,1999.0,3.2,4,11,5,45.5,3.41,1.55,0.36,0.8,13.7,0,0,0,2.4,2.4,0.22,1.6,1.6
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,25.0,1999.0,9.9,8,31,12,38.7,3.14,1.22,0.26,0.67,17.4,0,0,0,6.1,6.1,0.2,1.9,1.9
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,28.0,1996.0,30.4,8,68,24,35.3,2.23,0.79,0.12,0.33,15.3,0,0,0,10.4,10.4,0.15,-2.4,-2.4
Espen van Ee,NED,MF,Heerenveen,21.0,2003.0,24.8,1,35,9,25.7,1.41,0.36,0.03,0.11,24.2,1,0,0,1.4,1.4,0.04,-0.4,-0.4
Mike Eerdhuijzen,NED,DF,Sparta R'dam,24.0,2000.0,31.1,1,13,2,15.4,0.42,0.06,0.08,0.5,13.6,0,0,0,0.9,0.9,0.07,0.1,0.1
Roshon van Eijma,CUW,DF,RKC Waalwijk,26.0,1998.0,20.2,0,8,2,25.0,0.4,0.1,0.0,0.0,26.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Carel Eiting,NED,MF,Sparta R'dam,26.0,1998.0,9.8,1,14,4,28.6,1.43,0.41,0.07,0.25,19.1,1,0,0,1.0,1.0,0.07,0.0,0.0
Carel Eiting,NED,MF,Twente,26.0,1998.0,6.5,2,10,4,40.0,1.53,0.61,0.2,0.5,20.4,0,0,0,1.2,1.2,0.12,0.8,0.8
Hjalmar Ekdal,SWE,DF,Groningen,25.0,1998.0,13.8,0,3,1,33.3,0.22,0.07,0.0,0.0,9.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Úmaro Embaló,POR,FW,Fortuna Sittard,23.0,2001.0,0.1,0,1,1,100.0,7.5,7.5,0.0,0.0,14.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Noam Emeran,FRA,"DF,MF",Groningen,21.0,2002.0,1.0,1,1,1,100.0,1.03,1.03,1.0,1.0,20.6,0,0,0,0.1,0.1,0.06,0.9,0.9
Mario Engels,GER,"FW,MF",Heracles Almelo,30.0,1993.0,24.1,4,35,12,34.3,1.45,0.5,0.11,0.33,16.7,0,0,0,5.3,5.3,0.15,-1.3,-1.3
Alonzo Engwanda,BEL,MF,Utrecht,21.0,2003.0,14.1,0,5,0,0.0,0.35,0.0,0.0,,30.5,0,0,0,0.1,0.1,0.01,-0.1,-0.1
Ante Erceg,CRO,"FW,MF",Fortuna Sittard,34.0,1989.0,3.2,0,5,2,40.0,1.57,0.63,0.0,0.0,12.3,0,0,0,1.2,1.2,0.24,-1.2,-1.2
Luca Everink,NED,DF,Go Ahead Eag,23.0,2001.0,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Felida,CUW,"MF,FW",RKC Waalwijk,24.0,1999.0,4.8,0,4,2,50.0,0.84,0.42,0.0,0.0,25.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Saná Fernandes,POR,"FW,MF",NAC Breda,18.0,2006.0,5.5,1,12,3,25.0,2.17,0.54,0.08,0.33,25.8,0,0,0,0.3,0.3,0.03,0.7,0.7
Nick Fichtinger,NED,MF,Zwolle,20.0,2004.0,9.5,0,8,2,25.0,0.84,0.21,0.0,0.0,24.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Kolbeinn Finnsson,ISL,DF,Utrecht,24.0,1999.0,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kian Fitz-Jim,NED,MF,Ajax,21.0,2003.0,13.7,2,23,9,39.1,1.68,0.66,0.09,0.22,18.8,0,0,0,2.1,2.1,0.09,-0.1,-0.1
Ryan Flamingo,NED,DF,PSV Eindhoven,21.0,2002.0,32.7,0,24,3,12.5,0.73,0.09,0.0,0.0,11.6,0,0,0,2.6,2.6,0.11,-2.6,-2.6
Sherel Floranus,CUW,DF,Almere City,25.0,1998.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sherel Floranus,CUW,DF,Zwolle,25.0,1998.0,19.5,0,5,0,0.0,0.26,0.0,0.0,,16.9,0,0,0,0.8,0.8,0.15,-0.8,-0.8
Carlos Forbs,POR,FW,Ajax,20.0,2004.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Fosso,SUI,MF,Fortuna Sittard,22.0,2002.0,28.3,1,22,4,18.2,0.78,0.14,0.05,0.25,24.9,0,0,0,1.6,1.6,0.07,-0.6,-0.6
Oscar Fraulo,DEN,MF,Utrecht,20.0,2003.0,19.0,3,18,7,38.9,0.95,0.37,0.17,0.43,16.8,0,0,0,2.1,2.1,0.12,0.9,0.9
