Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 22_level_0_Ast,Unnamed: 23_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 26_level_0_KP,Unnamed: 27_level_0_1/3,Unnamed: 28_level_0_PPA,Unnamed: 29_level_0_CrsPA,Unnamed: 30_level_0_PrgP,Unnamed: 31_level_0_Matches
326,Max Rosenfelder,de GER,DF,Freiburg,22-316,2003,2.5,110,127,86.6,1955,700,50,54,92.6,50,54,92.6,8,14,57.1,0,0.0,0.0,0.0,0,3,0,0,4,Matches
327,Tom Rothe,de GER,DF,Union Berlin,21-055,2004,6.0,177,261,67.8,2851,1007,84,98,85.7,75,106,70.8,11,33,33.3,0,0.2,0.4,-0.2,4,14,2,0,22,Matches
328,Julian Ryerson,no NOR,"DF,MF",Dortmund,28-036,1997,9.5,415,532,78.0,6683,2170,212,228,93.0,159,197,80.7,29,75,38.7,3,2.8,2.8,+0.2,16,31,16,6,46,Matches
329,Frederik Rønnow,dk DEN,GK,Union Berlin,33-141,1992,15.0,299,521,57.4,9810,7744,39,40,97.5,127,128,99.2,131,349,37.5,0,0.1,0.0,-0.1,1,15,0,0,0,Matches
330,Alexander Røssing-Lelesiit,no NOR,"FW,MF",Hamburger SV,18-337,2007,3.2,51,62,82.3,800,209,27,30,90.0,17,21,81.0,4,7,57.1,1,0.5,0.4,+0.5,4,3,2,1,8,Matches
331,Elias Saad,tn TUN,"MF,FW",Augsburg,25-361,1999,5.5,124,166,74.7,1647,321,82,98,83.7,39,47,83.0,2,8,25.0,0,0.7,0.4,-0.7,12,6,2,0,12,Matches
332,Marcel Sabitzer,at AUT,MF,Dortmund,31-281,1994,8.3,270,332,81.3,4257,1399,138,154,89.6,104,128,81.3,16,32,50.0,1,0.8,0.8,+0.2,6,34,6,4,53,Matches
333,Emir Sahiti,xk KVX,FW,Hamburger SV,27-024,1998,1.3,23,33,69.7,366,38,8,11,72.7,14,19,73.7,0,0,,0,0.0,0.0,0.0,1,2,1,0,1,Matches
334,Manolis Saliakas,gr GRE,DF,St. Pauli,29-102,1996,5.0,277,369,75.1,4785,1422,136,152,89.5,116,138,84.1,24,63,38.1,1,0.2,0.6,+0.8,4,27,8,3,27,Matches
335,Albert Sambi Lokonga,be BEL,MF,Hamburger SV,26-062,1999,9.2,319,369,86.4,5050,1328,159,174,91.4,128,147,87.1,20,29,69.0,0,0.7,0.9,-0.7,11,31,6,1,39,Matches
336,Philipp Sander,de GER,"MF,DF",Gladbach,27-305,1998,9.2,463,547,84.6,8393,2584,188,210,89.5,211,234,90.2,56,82,68.3,0,0.2,0.7,-0.2,2,31,6,4,37,Matches
337,James Sands,us USA,MF,St. Pauli,25-170,2000,12.9,411,539,76.3,6172,1747,220,264,83.3,151,184,82.1,19,40,47.5,0,0.4,0.5,-0.4,6,44,8,2,49,Matches
338,Kaishu Sano,jp JPN,MF,Mainz 05,24-358,2000,15.0,459,586,78.3,7569,2652,228,270,84.4,183,219,83.6,34,54,63.0,1,1.6,1.4,-0.6,9,68,13,0,89,Matches
