Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Ridle Baku,GER,DF,RB Leipzig,27-259,1998,12.0,36,2.99,31,1,0,2,1,1,3,0.25,3,0,0,0,0,0
Fabio Baldé,POR,"FW,MF",Hamburger SV,20-156,2005,2.8,7,2.54,5,0,2,0,0,0,1,0.36,0,0,1,0,0,0
Noahkai Banks,USA,DF,Augsburg,19-022,2006,9.9,13,1.31,10,0,0,2,1,0,0,0.0,0,0,0,0,0,0
Ezechiel Banzuzi,NED,MF,RB Leipzig,20-310,2005,3.7,10,2.69,9,0,0,1,0,0,1,0.27,1,0,0,0,0,0
Michy Batshuayi,BEL,FW,Eint Frankfurt,32-082,1993,1.5,3,1.94,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Daniel Batz,GER,GK,Mainz 05,34-345,1991,3.0,2,0.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Elias Baum,GER,DF,Eint Frankfurt,20-058,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Oliver Baumann,GER,GK,Hoffenheim,35-204,1990,15.0,5,0.33,4,1,0,0,0,0,1,0.07,1,0,0,0,0,0
Christoph Baumgartner,AUT,MF,RB Leipzig,26-144,1999,13.3,41,3.07,30,1,3,3,4,0,8,0.6,6,1,0,1,0,0
Ihlas Bebou,TOG,FW,Hoffenheim,31-244,1994,1.2,5,4.02,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Adrian Beck,GER,"MF,FW",Heidenheim,28-197,1997,5.8,19,3.27,15,0,1,1,1,1,0,0.0,0,0,0,0,0,0
Maximilian Beier,GER,"MF,FW",Dortmund,23-067,2002,7.8,24,3.08,19,1,2,1,1,0,5,0.64,4,0,0,1,0,0
Stefan Bell,GER,DF,Mainz 05,34-121,1991,5.4,5,0.92,4,0,0,1,0,0,2,0.37,2,0,0,0,0,0
Jobe Bellingham,ENG,MF,Dortmund,20-091,2005,5.4,11,2.04,11,0,0,0,0,0,1,0.19,1,0,0,0,0,0
Jeanuël Belocian,FRA,DF,Leverkusen,20-309,2005,2.7,3,1.09,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Eliesse Ben Seghir,MAR,MF,Leverkusen,20-310,2005,2.2,9,4.07,7,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Ramy Bensebaini,ALG,DF,Dortmund,30-251,1995,9.5,14,1.47,12,0,0,1,1,0,2,0.21,2,0,0,0,0,0
Bernardo,BRA,DF,Hoffenheim,30-223,1995,13.7,14,1.02,12,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Jan-Niklas Beste,GER,"FW,MF",Freiburg,26-353,1999,9.1,29,3.17,12,10,1,3,3,0,5,0.55,2,2,0,0,1,0
Tom Bischof,GER,"DF,MF",Bayern Munich,20-178,2005,6.7,26,3.91,23,2,1,0,0,0,5,0.75,5,0,0,0,0,0
Leonardo Bittencourt,GER,MF,Werder Bremen,32-004,1993,2.2,6,2.73,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ben Bobzien,GER,FW,Mainz 05,22-238,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sacha Boey,FRA,DF,Bayern Munich,25-101,2000,5.1,8,1.56,7,0,0,1,0,0,1,0.19,0,0,0,1,0,0
Victor Boniface,NGA,"FW,MF",Werder Bremen,25-000,2000,3.7,20,5.42,13,0,3,3,1,0,3,0.81,2,0,0,1,0,0
Badredine Bouanani,ALG,"FW,MF",Stuttgart,21-015,2004,3.5,13,3.7,10,2,1,0,0,0,1,0.28,1,0,0,0,0,0
Julian Brandt,GER,"MF,FW",Dortmund,29-235,1996,7.5,18,2.41,16,0,1,1,0,0,2,0.27,2,0,0,0,0,0
Nathaniel Brown,GER,"DF,FW",Eint Frankfurt,22-190,2003,12.1,30,2.48,25,3,0,0,2,0,5,0.41,5,0,0,0,0,0
Marius Bülter,GER,FW,Köln,32-269,1993,8.2,23,2.79,17,0,1,2,2,1,4,0.49,3,0,1,0,0,0
Livan Burcu,TUR,"MF,DF",Union Berlin,21-086,2004,0.4,3,6.75,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jan Bürger,GER,DF,Wolfsburg,18-288,2007,0.6,2,3.27,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Wouter Burger,NED,MF,Hoffenheim,24-310,2001,12.9,38,2.95,35,1,0,1,0,1,7,0.54,6,0,0,1,0,0
Jonathan Burkardt,GER,FW,Eint Frankfurt,25-165,2000,7.6,14,1.85,11,0,1,0,1,1,4,0.53,2,0,1,0,1,0
Oliver Burke,SCO,"MF,FW",Union Berlin,28-260,1997,8.7,23,2.64,15,0,2,3,3,0,1,0.11,1,0,0,0,0,0
Marnon Busch,GER,"DF,MF",Heidenheim,31-015,1994,9.4,16,1.7,14,0,1,0,0,1,3,0.32,2,0,1,0,0,0
Aurélio Buta,POR,DF,Eint Frankfurt,28-316,1997,1.6,2,1.25,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
William Bøving,DEN,MF,Mainz 05,22-297,2003,2.0,7,3.46,3,2,1,0,1,0,2,0.99,0,1,0,0,1,0
Anthony Caci,FRA,"DF,MF",Mainz 05,28-175,1997,3.4,18,5.23,13,1,2,1,1,0,0,0.0,0,0,0,0,0,0
Cole Campbell,USA,FW,Dortmund,19-306,2006,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Emre Can,GER,DF,Dortmund,31-345,1994,4.0,6,1.5,6,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Nicolás Capaldo,ARG,"DF,MF",Hamburger SV,28-100,1997,11.2,20,1.78,15,0,1,0,3,1,4,0.36,3,0,0,0,1,0
Alessio Castro-Montes,BEL,"MF,DF",Köln,28-220,1997,1.0,4,3.87,3,1,0,0,0,0,1,0.97,1,0,0,0,0,0
Abdoulie Ceesay,GAM,"FW,MF",St. Pauli,21-352,2004,2.1,5,2.33,3,0,0,0,2,0,1,0.47,0,0,0,0,1,0
Václav Černý,CZE,FW,Wolfsburg,28-067,1997,0.5,1,1.91,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Julian Chabot,GER,DF,Stuttgart,27-314,1998,11.1,17,1.53,15,0,1,1,0,0,1,0.09,1,0,0,0,0,0
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,20-221,2005,1.3,1,0.8,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Fares Chaïbi,ALG,MF,Eint Frankfurt,23-025,2002,10.6,40,3.77,28,10,0,1,1,0,10,0.94,7,2,0,1,0,0
Arthur Chaves,BRA,DF,Hoffenheim,24-328,2001,2.7,1,0.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Chema,ESP,MF,Stuttgart,20-242,2005,7.3,16,2.18,15,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Fabio Chiarodia,ITA,DF,Gladbach,20-201,2005,3.1,4,1.29,2,0,0,0,0,2,0,0.0,0,0,0,0,0,0
Carney Chukwuemeka,ENG,"MF,FW",Dortmund,22-064,2003,5.4,15,2.8,13,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Alexis Claude-Maurice,FRA,"MF,FW",Augsburg,27-200,1998,8.1,23,2.84,15,1,2,5,0,0,1,0.12,0,0,0,1,0,0
Nnamdi Collins,GER,DF,Eint Frankfurt,21-347,2004,9.4,10,1.06,10,0,0,0,0,0,2,0.21,2,0,0,0,0,0
Sirlord Conteh,GER,"FW,MF",Heidenheim,29-167,1996,2.9,7,2.42,6,0,0,0,1,0,1,0.35,1,0,0,0,0,0
Danny da Costa,GER,DF,Mainz 05,32-163,1993,13.7,16,1.17,13,0,1,1,0,1,0,0.0,0,0,0,0,0,0
Vladimír Coufal,CZE,DF,Hoffenheim,33-123,1992,14.8,42,2.83,30,9,1,1,1,0,8,0.54,7,0,1,0,0,0
Abdoul Coulibaly,GER,DF,Werder Bremen,18-214,2007,12.6,7,0.56,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Yan Couto,BRA,"DF,MF",Dortmund,23-203,2002,7.4,29,3.91,17,4,3,3,1,1,7,0.94,5,1,1,0,0,0
Patrice Čović,CRO,"MF,FW",Werder Bremen,18-181,2007,2.5,4,1.62,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Montrell Culbreath,GER,MF,Leverkusen,18-116,2007,0.2,1,6.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Adam Daghim,DEN,FW,Wolfsburg,20-086,2005,6.1,16,2.62,12,0,2,1,1,0,3,0.49,2,0,1,0,0,0
Finn Dahmen,GER,GK,Augsburg,27-271,1998,15.0,8,0.53,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mahmoud Dahoud,GER,MF,Eint Frankfurt,29-356,1996,4.3,9,2.11,8,0,0,1,0,0,0,0.0,0,0,0,0,0,0
David Daiber,POR,MF,Bayern Munich,18-347,2007,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ameen Al-Dakhil,BEL,DF,Stuttgart,23-292,2002,4.0,7,1.76,5,0,0,1,0,1,1,0.25,1,0,0,0,0,0
Muhammed Damar,GER,"FW,MF",Hoffenheim,21-258,2004,2.5,14,5.55,8,4,0,2,0,0,0,0.0,0,0,0,0,0,0
Bence Dárdai,HUN,MF,Wolfsburg,19-333,2006,0.4,1,2.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Aiman Dardari,LUX,MF,Augsburg,20-277,2005,0.4,1,2.65,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Alphonso Davies,CAN,DF,Bayern Munich,25-051,2000,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ermedin Demirović,BIH,FW,Stuttgart,27-273,1998,5.5,13,2.38,8,0,1,1,2,1,3,0.55,1,0,1,0,1,0
Rav van den Berg,NED,DF,Köln,21-169,2004,5.6,1,0.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Luis Díaz,COL,FW,Bayern Munich,28-344,1997,12.9,55,4.26,42,0,8,4,1,0,12,0.93,6,0,4,1,1,0
Kevin Diks,IDN,DF,Gladbach,29-078,1996,13.8,15,1.09,13,0,1,0,1,0,0,0.0,0,0,0,0,0,0
Eren Dinkçi,GER,"MF,FW",Freiburg,24-010,2001,2.8,6,2.18,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Yan Diomandé,CIV,FW,RB Leipzig,19-039,2006,9.9,46,4.66,31,0,11,2,2,0,8,0.81,5,0,3,0,0,0
Ritsu Doan,JPN,"FW,MF",Eint Frankfurt,27-190,1998,13.6,44,3.22,22,9,4,3,4,2,10,0.73,4,1,3,2,0,0
Danilho Doekhi,NED,DF,Union Berlin,27-176,1998,15.0,19,1.27,13,0,0,3,0,3,4,0.27,3,0,0,1,0,0
Jean-Luc Dompé,FRA,"FW,MF",Hamburger SV,30-133,1995,9.1,45,4.94,38,2,2,3,0,0,0,0.0,0,0,0,0,0,0
Niklas Dorsch,GER,MF,Heidenheim,27-342,1998,10.0,23,2.3,15,3,0,2,2,1,1,0.1,1,0,0,0,0,0
Adam Dźwigała,POL,DF,St. Pauli,30-089,1995,6.5,4,0.61,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Claudio Echeverri,ARG,"MF,DF",Leverkusen,19-355,2006,1.5,3,2.01,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Maximilian Eggestein,GER,MF,Freiburg,29-015,1996,15.0,28,1.87,22,1,0,4,1,0,0,0.0,0,0,0,0,0,0
Daniel Elfadli,LBY,DF,Hamburger SV,28-261,1997,9.2,9,0.98,7,0,0,0,0,2,1,0.11,0,0,0,0,0,1
Nico Elvedi,SUI,DF,Gladbach,29-084,1996,15.0,8,0.53,6,0,0,1,1,0,1,0.07,0,0,0,0,1,0
Yannik Engelhardt,GER,MF,Gladbach,24-319,2001,11.8,15,1.27,13,1,0,1,0,0,1,0.08,1,0,0,0,0,0
Christian Eriksen,DEN,"MF,FW",Wolfsburg,33-312,1992,8.6,31,3.61,25,2,0,4,0,0,6,0.7,6,0,0,0,0,0
Samuel Essende,COD,FW,Augsburg,27-334,1998,3.6,5,1.38,4,0,0,1,0,0,1,0.28,0,0,0,1,0,0
Robin Fellhauer,GER,"DF,MF",Augsburg,27-336,1998,13.4,29,2.16,23,1,2,1,0,2,1,0.07,1,0,0,0,0,0
Ezequiél Fernández,ARG,MF,Leverkusen,23-151,2002,3.7,13,3.53,11,0,2,0,0,0,1,0.27,1,0,0,0,0,0
Max Finkgräfe,GER,DF,RB Leipzig,21-271,2004,0.3,1,3.6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kilian Fischer,GER,DF,Wolfsburg,25-072,2000,6.7,14,2.09,12,2,0,0,0,0,1,0.15,1,0,0,0,0,0
Mark Flekken,NED,GK,Leverkusen,32-193,1993,15.0,4,0.27,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonas Föhrenbach,GER,DF,Heidenheim,29-331,1996,14.6,29,1.99,19,9,0,0,1,0,1,0.07,1,0,0,0,0,0
Oscar Fraulo,DEN,"MF,DF",Gladbach,22-017,2003,0.5,1,2.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Marco Friedl,AUT,DF,Werder Bremen,27-282,1998,13.5,11,0.81,10,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Marvin Friedrich,GER,DF,Gladbach,30-010,1995,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Chris Führich,GER,"FW,MF",Stuttgart,27-348,1998,4.8,30,6.22,28,0,1,1,0,0,3,0.62,3,0,0,0,0,0
Joel Fujita,JPN,MF,St. Pauli,23-310,2002,14.8,35,2.37,31,0,2,0,0,2,3,0.2,3,0,0,0,0,0
Aleix García,ESP,MF,Leverkusen,28-178,1997,13.7,56,4.09,39,14,0,2,0,1,9,0.66,8,1,0,0,0,0
Jusuf Gazibegović,BIH,DF,Köln,25-287,2000,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valentin Gendrey,FRA,"DF,MF",Hoffenheim,25-185,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Yannick Gerhardt,GER,MF,Wolfsburg,31-285,1994,4.6,4,0.87,4,0,0,0,0,0,2,0.43,2,0,0,0,0,0
Ismaël Gharbi,TUN,MF,Augsburg,21-257,2004,0.7,3,4.29,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
Dimitris Giannoulis,GRE,"DF,MF",Augsburg,30-067,1995,10.0,20,2.01,16,1,3,0,0,0,2,0.2,2,0,0,0,0,0
Benedikt Gimber,GER,"DF,MF",Heidenheim,28-307,1997,6.5,7,1.07,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matthias Ginter,GER,DF,Freiburg,31-338,1994,15.0,13,0.87,12,0,0,1,0,0,5,0.33,5,0,0,0,0,0
Robert Glatzel,GER,"FW,MF",Hamburger SV,31-349,1994,1.3,1,0.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Serge Gnabry,GER,"MF,FW",Bayern Munich,30-162,1995,7.2,27,3.74,21,0,4,2,0,0,8,1.11,7,0,1,0,0,0
Giorgi Gocholeishvili,GEO,MF,Hamburger SV,24-312,2001,7.4,27,3.66,16,3,3,2,3,0,2,0.27,1,0,0,1,0,0
Tidiam Gomis,FRA,FW,RB Leipzig,19-137,2006,2.0,2,1.02,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Leon Goretzka,GER,MF,Bayern Munich,30-320,1995,9.6,30,3.14,27,0,1,0,0,2,4,0.42,4,0,0,0,0,0
Mario Götze,GER,MF,Eint Frankfurt,33-203,1992,4.7,12,2.57,9,3,0,0,0,0,0,0.0,0,0,0,0,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,34-166,1991,4.1,5,1.23,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kamil Grabara,POL,GK,Wolfsburg,26-349,1999,15.0,3,0.2,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Vincenzo Grifo,ITA,"FW,MF",Freiburg,32-260,1993,8.8,41,4.64,28,11,2,0,0,0,3,0.34,3,0,0,0,0,0
Álex Grimaldo,ESP,DF,Leverkusen,30-094,1995,10.3,50,4.84,33,8,2,0,6,1,8,0.78,6,1,0,0,1,0
Pascal Groß,GER,MF,Dortmund,34-191,1991,6.8,27,3.96,21,4,2,0,0,0,3,0.44,3,0,0,0,0,0
Marco Grüll,AUT,FW,Werder Bremen,27-170,1998,11.7,39,3.35,23,3,5,3,3,2,5,0.43,3,0,1,1,0,0
Raphaël Guerreiro,POR,"MF,DF",Bayern Munich,32-001,1993,4.3,18,4.16,16,0,0,1,1,0,2,0.46,2,0,0,0,0,0
Serhou Guirassy,GUI,FW,Dortmund,29-286,1996,13.2,20,1.52,16,0,1,2,1,0,1,0.08,1,0,0,0,0,0
Péter Gulácsi,HUN,GK,RB Leipzig,35-231,1990,15.0,2,0.13,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Christian Günter,GER,DF,Freiburg,32-298,1993,6.0,19,3.15,9,9,0,1,0,0,3,0.5,2,1,0,0,0,0
Janik Haberer,GER,"MF,DF",Union Berlin,31-265,1994,8.4,13,1.55,4,7,0,2,0,0,1,0.12,0,1,0,0,0,0
Robin Hack,GER,"FW,MF",Gladbach,27-118,1998,2.8,14,5.08,11,1,2,0,0,0,0,0.0,0,0,0,0,0,0
Albian Hajdari,KVX,DF,Hoffenheim,22-219,2003,11.3,14,1.24,10,0,0,2,1,1,3,0.27,3,0,0,0,0,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,28-340,1997,9.5,3,0.32,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Isak Hansen-Aarøen,NOR,FW,Werder Bremen,21-123,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Conrad Harder,DEN,FW,RB Leipzig,20-260,2005,5.4,13,2.39,13,0,0,0,0,0,3,0.55,3,0,0,0,0,0
Dominique Heintz,GER,DF,Köln,32-130,1993,4.2,6,1.44,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0
Ramon Hendriks,NED,DF,Stuttgart,24-158,2001,7.1,5,0.7,2,3,0,0,0,0,2,0.28,1,1,0,0,0,0
Pharell Hensel,GER,MF,Wolfsburg,18-289,2007,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Charles Herrmann,GER,MF,Gladbach,19-336,2006,0.1,1,18.0,0,1,0,0,0,0,1,18.0,0,1,0,0,0,0
Daniel Heuer Fernandes,POR,GK,Hamburger SV,33-040,1992,15.0,5,0.33,4,1,0,0,0,0,1,0.07,0,1,0,0,0,0
Piero Hincapié,ECU,DF,Leverkusen,23-348,2002,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Adam Hložek,CZE,"FW,MF",Hoffenheim,23-151,2002,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nicolas Höfler,GER,MF,Freiburg,35-289,1990,0.5,1,2.14,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Jonas Hofmann,GER,"MF,DF",Leverkusen,33-162,1992,7.0,23,3.29,17,1,1,1,2,1,5,0.72,2,0,1,0,1,1
Lucas Höler,GER,"FW,MF",Freiburg,31-166,1994,11.5,26,2.25,21,0,0,2,3,0,2,0.17,1,0,0,0,1,0
Benedict Hollerbach,GER,"FW,MF",Mainz 05,24-220,2001,7.7,17,2.21,10,0,2,2,3,0,2,0.26,1,0,0,1,0,0
Franck Honorat,FRA,"FW,MF",Gladbach,29-134,1996,7.5,33,4.39,21,8,1,0,1,2,5,0.66,3,1,0,0,0,1
Mathias Honsak,AUT,"FW,MF",Heidenheim,29-003,1996,7.2,17,2.36,10,0,2,4,1,0,1,0.14,1,0,0,0,0,0
Andreas Hountondji,BEN,"FW,MF",St. Pauli,23-165,2002,6.8,11,1.62,6,0,1,3,1,0,1,0.15,0,0,0,1,0,0
Robin Hranáč,CZE,DF,Hoffenheim,25-328,2000,14.6,6,0.41,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Timo Hübers,GER,DF,Köln,29-156,1996,7.5,3,0.4,3,0,0,0,0,0,3,0.4,3,0,0,0,0,0
Denis Huseinbasic,BIH,MF,Köln,24-173,2001,6.8,10,1.48,7,0,0,2,1,0,0,0.0,0,0,0,0,0,0
Oscar Højlund,DEN,MF,Eint Frankfurt,20-353,2005,3.0,5,1.67,5,0,0,0,0,0,2,0.67,2,0,0,0,0,0
Arijon Ibrahimović,GER,"MF,FW",Heidenheim,20-012,2005,12.2,49,4.03,26,16,2,4,1,0,4,0.33,3,1,0,0,0,0
Andrej Ilic,SRB,FW,Union Berlin,25-264,2000,10.2,25,2.46,17,0,0,6,2,0,7,0.69,5,0,0,1,1,0
Cyriaque Irié,BFA,FW,Freiburg,20-186,2005,0.3,3,8.71,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Jackson Irvine,AUS,MF,St. Pauli,32-291,1993,4.8,10,2.07,9,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Hiroki Ito,JPN,DF,Bayern Munich,26-225,1999,1.6,5,3.04,4,0,0,1,0,0,2,1.22,1,0,0,1,0,0
Nicolas Jackson,SEN,FW,Bayern Munich,24-186,2001,4.5,15,3.3,13,0,0,2,0,0,1,0.22,1,0,0,0,0,0
Ricky Jade-Jones,ENG,FW,St. Pauli,24-182,2001,0.8,1,1.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lee Jae-sung,KOR,"MF,FW",Mainz 05,33-135,1992,11.8,15,1.27,13,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Kristijan Jakić,CRO,"MF,DF",Augsburg,28-223,1997,10.1,18,1.78,16,0,0,0,1,1,2,0.2,2,0,0,0,0,0
Karl Jakob Hein,EST,GK,Werder Bremen,23-254,2002,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Luca Jaquez,SUI,DF,Stuttgart,22-204,2003,4.6,5,1.1,5,0,0,0,0,0,1,0.22,1,0,0,0,0,0
Bakery Jatta,GAM,"MF,DF",Hamburger SV,27-200,1998,1.4,2,1.44,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Finn Jeltsch,GER,DF,Stuttgart,19-159,2006,7.5,8,1.07,8,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Castrop Jens,KOR,"MF,DF",Gladbach,22-147,2003,7.4,20,2.69,16,0,0,3,1,0,2,0.27,2,0,0,0,0,0
Moritz Jenz,GER,DF,Wolfsburg,26-237,1999,8.0,10,1.25,9,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Ísak Jóhannesson,ISL,MF,Köln,22-275,2003,11.3,38,3.36,29,8,0,0,1,0,4,0.35,4,0,0,0,0,0
Lazar Jovanović,SRB,"FW,MF",Stuttgart,19-023,2006,0.4,2,4.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anthony Jung,GER,DF,Freiburg,34-050,1991,3.3,6,1.81,6,0,0,0,0,0,1,0.3,1,0,0,0,0,0
Josip Juranović,CRO,DF,Union Berlin,30-129,1995,0.5,1,1.96,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Martijn Kaars,NED,"FW,MF",St. Pauli,26-293,1999,6.5,12,1.83,11,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Ozan Kabak,TUR,DF,Hoffenheim,25-273,2000,2.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anton Kade,GER,"DF,MF",Augsburg,21-340,2004,7.4,20,2.69,15,0,0,4,1,0,1,0.13,0,0,0,0,1,0
Florian Kainz,AUT,MF,Köln,33-060,1992,2.7,11,4.14,5,4,1,1,0,0,0,0.0,0,0,0,0,0,0
