Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
41,Bernardo,br BRA,DF,Hoffenheim,30-223,1995,13.7,0,6,0,0.0,0.44,0.00,0.00,,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
42,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,26-353,1999,9.1,0,12,4,33.3,1.31,0.44,0.00,0.00,16.2,1,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
43,Tom Bischof,de GER,"DF,MF",Bayern Munich,20-178,2005,6.7,0,14,1,7.1,2.10,0.15,0.00,0.00,21.6,1,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
44,Leonardo Bittencourt,de GER,MF,Werder Bremen,32-004,1993,2.2,0,2,0,0.0,0.91,0.00,0.00,,29.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
45,Ben Bobzien,de GER,FW,Mainz 05,22-238,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
46,Sacha Boey,fr FRA,DF,Bayern Munich,25-101,2000,5.1,0,6,0,0.0,1.17,0.00,0.00,,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
47,Victor Boniface,ng NGA,"FW,MF",Werder Bremen,25-000,2000,3.7,0,16,6,37.5,4.32,1.62,0.00,0.00,17.8,1,0,0,1.1,1.1,0.07,-1.1,-1.1,Matches
48,Badredine Bouanani,dz ALG,"FW,MF",Stuttgart,21-015,2004,3.5,0,9,1,11.1,2.56,0.28,0.00,0.00,16.9,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
49,Julian Brandt,de GER,"MF,FW",Dortmund,29-235,1996,7.5,4,17,9,52.9,2.28,1.21,0.24,0.44,16.5,1,0,0,3.1,3.1,0.18,+0.9,+0.9,Matches
50,Nathaniel Brown,de GER,"DF,FW",Eint Frankfurt,22-190,2003,12.1,1,8,4,50.0,0.66,0.33,0.13,0.25,16.1,0,0,0,1.5,1.5,0.18,-0.5,-0.5,Matches
51,Marius Bülter,de GER,FW,Köln,32-269,1993,8.2,3,18,8,44.4,2.19,0.97,0.17,0.38,12.0,0,0,0,2.5,2.5,0.14,+0.5,+0.5,Matches
52,Livan Burcu,tr TUR,"MF,DF",Union Berlin,21-086,2004,0.4,0,1,0,0.0,2.25,0.00,0.00,,6.2,0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches
53,Jan Bürger,de GER,DF,Wolfsburg,18-288,2007,0.6,0,1,0,0.0,1.64,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
54,Wouter Burger,nl NED,MF,Hoffenheim,24-310,2001,12.9,3,13,6,46.2,1.01,0.47,0.23,0.50,15.1,0,0,0,1.7,1.7,0.13,+1.3,+1.3,Matches
55,Jonathan Burkardt,de GER,FW,Eint Frankfurt,25-165,2000,7.6,8,23,11,47.8,3.04,1.46,0.30,0.64,10.0,0,1,1,6.4,5.6,0.24,+1.6,+1.4,Matches
56,Oliver Burke,sct SCO,"MF,FW",Union Berlin,28-260,1997,8.7,4,16,7,43.8,1.84,0.80,0.25,0.57,16.1,0,0,0,2.3,2.3,0.14,+1.7,+1.7,Matches
57,Marnon Busch,de GER,"DF,MF",Heidenheim,31-015,1994,9.4,0,4,1,25.0,0.43,0.11,0.00,0.00,21.4,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
58,Aurélio Buta,pt POR,DF,Eint Frankfurt,28-316,1997,1.6,0,1,0,0.0,0.62,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
59,William Bøving,dk DEN,MF,Mainz 05,22-297,2003,2.0,0,1,0,0.0,0.49,0.00,0.00,,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
60,Anthony Caci,fr FRA,"DF,MF",Mainz 05,28-175,1997,3.4,0,5,0,0.0,1.45,0.00,0.00,,14.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
61,Cole Campbell,us USA,FW,Dortmund,19-306,2006,0.2,0,1,0,0.0,5.29,0.00,0.00,,15.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
62,Emre Can,de GER,DF,Dortmund,31-345,1994,4.0,1,2,1,50.0,0.50,0.25,0.00,0.00,30.4,0,1,1,0.9,0.1,0.04,+0.1,-0.1,Matches
63,Nicolás Capaldo,ar ARG,"DF,MF",Hamburger SV,28-100,1997,11.2,0,7,1,14.3,0.62,0.09,0.00,0.00,17.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
64,Alessio Castro-Montes,be BEL,"MF,DF",Köln,28-220,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
65,Abdoulie Ceesay,gm GAM,"FW,MF",St. Pauli,21-352,2004,2.1,0,3,0,0.0,1.40,0.00,0.00,,15.5,0,0,0,0.4,0.4,0.13,-0.4,-0.4,Matches
66,Václav Černý,cz CZE,FW,Wolfsburg,28-067,1997,0.5,0,1,0,0.0,1.91,0.00,0.00,,12.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
67,Julian Chabot,de GER,DF,Stuttgart,27-314,1998,11.1,0,10,4,40.0,0.90,0.36,0.00,0.00,19.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
68,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,20-221,2005,1.3,0,1,0,0.0,0.80,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
69,Fares Chaïbi,dz ALG,MF,Eint Frankfurt,23-025,2002,10.6,1,14,4,28.6,1.32,0.38,0.07,0.25,18.5,2,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
70,Arthur Chaves,br BRA,DF,Hoffenheim,24-328,2001,2.7,0,1,0,0.0,0.37,0.00,0.00,,10.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
71,Chema,es ESP,MF,Stuttgart,20-242,2005,7.3,1,8,3,37.5,1.09,0.41,0.13,0.33,12.0,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
72,Fabio Chiarodia,it ITA,DF,Gladbach,20-201,2005,3.1,0,1,0,0.0,0.32,0.00,0.00,,29.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
73,Carney Chukwuemeka,eng ENG,"MF,FW",Dortmund,22-064,2003,5.4,1,9,1,11.1,1.68,0.19,0.11,1.00,17.6,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Matches
74,Alexis Claude-Maurice,fr FRA,"MF,FW",Augsburg,27-200,1998,8.1,0,23,8,34.8,2.84,0.99,0.00,0.00,21.1,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
75,Nnamdi Collins,de GER,DF,Eint Frankfurt,21-347,2004,9.4,0,1,0,0.0,0.11,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
76,Sirlord Conteh,de GER,"FW,MF",Heidenheim,29-167,1996,2.9,1,5,2,40.0,1.73,0.69,0.20,0.50,11.3,0,0,0,1.3,1.3,0.25,-0.3,-0.3,Matches
77,Danny da Costa,de GER,DF,Mainz 05,32-163,1993,13.7,1,7,2,28.6,0.51,0.15,0.14,0.50,14.3,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches
78,Vladimír Coufal,cz CZE,DF,Hoffenheim,33-123,1992,14.8,1,9,3,33.3,0.61,0.20,0.11,0.33,25.0,2,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
79,Abdoul Coulibaly,de GER,DF,Werder Bremen,18-214,2007,12.6,1,3,1,33.3,0.24,0.08,0.33,1.00,8.2,0,0,0,0.5,0.5,0.17,+0.5,+0.5,Matches
80,Yan Couto,br BRA,"DF,MF",Dortmund,23-203,2002,7.4,1,6,2,33.3,0.81,0.27,0.17,0.50,18.6,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
81,Patrice Čović,hr CRO,"MF,FW",Werder Bremen,18-181,2007,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,12.6,0,0,0,0.7,0.7,0.70,-0.7,-0.7,Matches
