Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Patrick Osterhage,GER,MF,Freiburg,25-325,2000,7.0,241,279,86.4,3751,889,115,129,89.1,102,114,89.5,12,19,63.2,0,0.5,0.6,-0.5,5,18,6,3,20
Assan Ouedraogo,GER,MF,RB Leipzig,19-228,2006,6.1,141,173,81.5,2164,534,75,90,83.3,51,56,91.1,8,13,61.5,3,2.1,1.5,0.9,8,15,3,0,15
Salih Özcan,TUR,"DF,MF",Dortmund,27-346,1998,0.2,28,29,96.6,452,147,14,14,100.0,14,15,93.3,0,0,,0,0.0,0.1,0.0,0,5,1,0,5
Cenk Özkacar,TUR,DF,Köln,25-078,2000,4.2,227,249,91.2,3979,1426,99,103,96.1,111,118,94.1,16,24,66.7,0,0.1,0.1,-0.1,2,15,0,0,22
Exequiel Palacios,ARG,MF,Leverkusen,27-079,1998,0.5,24,25,96.0,389,158,11,11,100.0,11,11,100.0,1,1,100.0,0,0.0,0.1,0.0,0,4,1,0,4
Leart Paqarada,KVX,DF,Heidenheim,31-076,1994,0.1,2,2,100.0,48,37,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
Aleksandar Pavlovic,GER,MF,Bayern Munich,21-234,2004,6.7,689,733,94.0,10815,2690,361,369,97.8,256,268,95.5,48,59,81.4,1,0.9,1.4,0.1,10,78,10,0,68
Mads Pedersen,DEN,DF,Augsburg,29-113,1996,0.9,31,40,77.5,491,250,16,18,88.9,13,17,76.5,2,3,66.7,0,0.0,0.3,0.0,1,1,2,2,0
Dženan Pejčinović,GER,FW,Wolfsburg,20-311,2005,4.8,70,99,70.7,894,156,43,55,78.2,15,25,60.0,4,4,100.0,0,0.0,0.1,0.0,1,4,0,0,7
Mathias Pereira Lage,POR,"FW,MF",St. Pauli,29-023,1996,12.4,211,342,61.7,3157,817,118,162,72.8,60,97,61.9,17,45,37.8,2,1.2,1.0,0.8,20,15,7,3,24
Immanuel Pherai,SUR,"MF,FW",Hamburger SV,24-242,2001,0.3,18,26,69.2,274,68,8,8,100.0,9,12,75.0,1,5,20.0,0,0.0,0.0,0.0,0,5,0,0,3
Rayan Philippe,FRA,"FW,MF",Hamburger SV,25-061,2000,10.2,121,180,67.2,2053,528,58,76,76.3,43,57,75.4,15,31,48.4,0,1.1,1.2,-1.1,13,7,12,6,16
Amos Pieper,GER,DF,Werder Bremen,27-340,1998,8.5,477,557,85.6,10433,3381,110,122,90.2,294,312,94.2,70,114,61.4,0,0.0,0.3,0.0,2,44,4,2,42
Marvin Pieringer,GER,"FW,MF",Heidenheim,26-080,1999,5.4,79,134,59.0,1313,202,32,45,71.1,38,55,69.1,5,19,26.3,0,0.6,0.2,-0.6,7,5,1,0,9
Ernest Poku,NED,"MF,DF",Leverkusen,21-329,2004,8.9,261,312,83.7,3695,515,153,172,89.0,91,104,87.5,6,10,60.0,2,1.1,1.9,0.9,14,7,7,0,17
Kacper Potulski,POL,DF,Mainz 05,18-065,2007,3.0,80,99,80.8,1371,437,36,41,87.8,42,48,87.5,2,8,25.0,0,0.0,0.0,0.0,0,1,0,0,11
Yussuf Poulsen,DEN,FW,Hamburger SV,31-191,1994,2.3,46,76,60.5,661,125,28,35,80.0,12,23,52.2,4,5,80.0,0,0.0,0.2,0.0,1,3,3,0,8
Alexander Prass,AUT,"MF,FW",Hoffenheim,24-211,2001,4.2,122,164,74.4,1759,516,72,80,90.0,41,59,69.5,5,14,35.7,1,0.6,0.7,0.4,4,5,7,1,13
Grischa Prömel,GER,MF,Hoffenheim,30-348,1995,8.1,332,407,81.6,5023,1074,191,210,91.0,118,146,80.8,15,27,55.6,2,1.0,1.3,1.0,9,23,8,2,32
Cameron Puertas,SUI,"MF,FW",Werder Bremen,27-127,1998,8.4,233,302,77.2,3471,795,118,133,88.7,86,105,81.9,12,28,42.9,0,0.7,0.9,-0.7,6,13,5,0,26
Arkadiusz Pyrka,POL,"DF,MF",St. Pauli,23-094,2002,9.7,368,482,76.3,5457,2054,204,235,86.8,137,176,77.8,17,43,39.5,0,0.4,0.5,-0.4,6,15,13,2,31
Jarell Quansah,ENG,DF,Leverkusen,22-328,2003,9.9,603,678,88.9,9729,2668,313,337,92.9,252,270,93.3,33,54,61.1,0,0.2,0.4,-0.2,4,50,2,1,37
Leopold Querfeld,AUT,DF,Union Berlin,22-003,2003,15.0,458,559,81.9,10391,3949,113,134,84.3,253,277,91.3,86,134,64.2,0,1.5,1.3,-1.5,14,45,9,0,43
Diant Ramaj,GER,GK,Heidenheim,24-095,2001,15.0,569,806,70.6,18732,12126,32,33,97.0,270,273,98.9,267,492,54.3,0,0.0,0.1,0.0,0,33,0,0,1
Guilherme Ramos,POR,"DF,FW",Hamburger SV,28-134,1997,0.3,26,36,72.2,494,81,7,12,58.3,19,23,82.6,0,0,,0,0.0,0.0,0.0,1,2,0,0,3
Grant Ranos,ARM,"MF,DF",Gladbach,22-156,2003,1.3,37,50,74.0,492,105,22,22,100.0,13,20,65.0,0,4,0.0,0,0.1,0.1,-0.1,1,1,1,0,3
David Raum,GER,DF,RB Leipzig,27-245,1998,14.7,804,1111,72.4,15233,6620,331,376,88.0,348,448,77.7,112,236,47.5,1,4.2,5.0,-3.2,50,82,14,8,82
Rocco Reitz,GER,MF,Gladbach,23-208,2002,14.1,483,672,71.9,7983,2738,232,273,85.0,197,250,78.8,40,91,44.0,1,1.6,1.7,-0.6,16,55,17,3,67
Nicolai Remberg,GER,MF,Hamburger SV,25-187,2000,14.0,526,583,90.2,9832,1971,203,220,92.3,266,281,94.7,51,66,77.3,1,1.0,0.7,0.0,4,34,3,0,41
Elvis Rexhbeçaj,KVX,"MF,DF",Augsburg,28-052,1997,6.9,221,289,76.5,3539,1107,107,122,87.7,89,108,82.4,18,41,43.9,0,0.3,0.7,-0.3,5,19,5,1,26
Gio Reyna,USA,MF,Gladbach,23-040,2002,4.2,164,202,81.2,2705,662,89,101,88.1,47,59,79.7,21,25,84.0,0,0.4,1.2,-0.4,6,11,11,1,22
Fabian Rieder,SUI,"MF,FW",Augsburg,23-310,2002,11.7,260,398,65.3,4359,1395,132,166,79.5,95,138,68.8,28,70,40.0,2,1.8,2.0,0.2,17,25,13,6,46
Lasse Rieß,GER,GK,Mainz 05,24-149,2001,3.2,69,108,63.9,1898,1427,15,15,100.0,37,37,100.0,17,55,30.9,0,0.0,0.0,0.0,0,4,1,0,1
Lars Ritzka,GER,DF,St. Pauli,27-230,1998,3.7,127,172,73.8,2394,944,47,56,83.9,63,75,84.0,14,32,43.8,0,0.0,0.0,0.0,0,9,1,0,9
Merlin Röhl,GER,"FW,MF",Freiburg,23-171,2002,0.7,25,29,86.2,366,44,16,18,88.9,6,6,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,1,0,1
Rômulo,BRA,FW,RB Leipzig,23-318,2002,9.7,162,234,69.2,2137,594,101,130,77.7,33,46,71.7,11,14,78.6,3,1.4,0.7,1.6,11,10,7,0,24
Max Rosenfelder,GER,DF,Freiburg,22-316,2003,2.5,110,127,86.6,1955,700,50,54,92.6,50,54,92.6,8,14,57.1,0,0.0,0.0,0.0,0,3,0,0,4
Tom Rothe,GER,DF,Union Berlin,21-055,2004,6.0,177,261,67.8,2851,1007,84,98,85.7,75,106,70.8,11,33,33.3,0,0.2,0.4,-0.2,4,14,2,0,22
Julian Ryerson,NOR,"DF,MF",Dortmund,28-036,1997,9.5,415,532,78.0,6683,2170,212,228,93.0,159,197,80.7,29,75,38.7,3,2.8,2.8,0.2,16,31,16,6,46
Frederik Rønnow,DEN,GK,Union Berlin,33-141,1992,15.0,299,521,57.4,9810,7744,39,40,97.5,127,128,99.2,131,349,37.5,0,0.1,0.0,-0.1,1,15,0,0,0
Alexander Røssing-Lelesiit,NOR,"FW,MF",Hamburger SV,18-337,2007,3.2,51,62,82.3,800,209,27,30,90.0,17,21,81.0,4,7,57.1,1,0.5,0.4,0.5,4,3,2,1,8
Elias Saad,TUN,"MF,FW",Augsburg,25-361,1999,5.5,124,166,74.7,1647,321,82,98,83.7,39,47,83.0,2,8,25.0,0,0.7,0.4,-0.7,12,6,2,0,12
Marcel Sabitzer,AUT,MF,Dortmund,31-281,1994,8.3,270,332,81.3,4257,1399,138,154,89.6,104,128,81.3,16,32,50.0,1,0.8,0.8,0.2,6,34,6,4,53
Emir Sahiti,KVX,FW,Hamburger SV,27-024,1998,1.3,23,33,69.7,366,38,8,11,72.7,14,19,73.7,0,0,,0,0.0,0.0,0.0,1,2,1,0,1
Manolis Saliakas,GRE,DF,St. Pauli,29-102,1996,5.0,277,369,75.1,4785,1422,136,152,89.5,116,138,84.1,24,63,38.1,1,0.2,0.6,0.8,4,27,8,3,27
Albert Sambi Lokonga,BEL,MF,Hamburger SV,26-062,1999,9.2,319,369,86.4,5050,1328,159,174,91.4,128,147,87.1,20,29,69.0,0,0.7,0.9,-0.7,11,31,6,1,39
Philipp Sander,GER,"MF,DF",Gladbach,27-305,1998,9.2,463,547,84.6,8393,2584,188,210,89.5,211,234,90.2,56,82,68.3,0,0.2,0.7,-0.2,2,31,6,4,37
James Sands,USA,MF,St. Pauli,25-170,2000,12.9,411,539,76.3,6172,1747,220,264,83.3,151,184,82.1,19,40,47.5,0,0.4,0.5,-0.4,6,44,8,2,49
Kaishu Sano,JPN,MF,Mainz 05,24-358,2000,15.0,459,586,78.3,7569,2652,228,270,84.4,183,219,83.6,34,54,63.0,1,1.6,1.4,-0.6,9,68,13,0,89
Kauã Santos,BRA,GK,Eint Frankfurt,22-256,2003,4.0,113,163,69.3,2497,1604,20,20,100.0,78,78,100.0,15,64,23.4,0,0.0,0.0,0.0,0,0,0,0,1
Alejo Sarco,ARG,FW,Leverkusen,19-351,2006,0.5,10,14,71.4,136,10,8,10,80.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,1,2,0,0,1
Joe Scally,USA,DF,Gladbach,22-357,2002,12.0,423,520,81.3,7000,2211,201,222,90.5,190,216,88.0,24,52,46.2,2,0.8,1.0,1.2,6,34,5,2,38
András Schäfer,HUN,MF,Union Berlin,26-254,1999,5.5,109,158,69.0,1289,255,77,94,81.9,27,44,61.4,0,4,0.0,0,0.0,0.1,0.0,0,5,2,0,9
Derry Scherhant,GER,"FW,MF",Freiburg,23-043,2002,4.9,81,123,65.9,1169,339,47,54,87.0,25,38,65.8,5,21,23.8,0,0.5,0.9,-0.5,7,0,2,1,7
Patrik Schick,CZE,FW,Leverkusen,29-333,1996,9.4,149,180,82.8,1975,321,105,117,89.7,37,46,80.4,4,4,100.0,2,0.7,1.2,1.3,4,3,3,0,12
Stefan Schimmer,GER,FW,Heidenheim,31-239,1994,4.3,53,80,66.3,858,247,26,35,74.3,20,29,69.0,4,6,66.7,1,1.8,0.4,-0.8,8,4,4,3,9
Xaver Schlager,AUT,MF,RB Leipzig,28-086,1997,6.8,295,342,86.3,4668,1244,159,174,91.4,107,120,89.2,20,28,71.4,0,0.4,1.0,-0.4,7,35,12,1,38
Keven Schlotterbeck,GER,DF,Augsburg,28-239,1997,9.4,416,507,82.1,8227,3473,156,179,87.2,205,224,91.5,49,88,55.7,1,0.7,0.6,0.3,5,44,6,2,38
Nico Schlotterbeck,GER,DF,Dortmund,26-022,1999,11.0,677,789,85.8,13875,5207,231,246,93.9,332,356,93.3,109,169,64.5,1,0.6,0.8,0.4,3,73,8,1,71
Romano Schmid,AUT,"MF,FW",Werder Bremen,25-330,2000,14.6,496,704,70.5,8491,2490,244,294,83.0,172,233,73.8,58,122,47.5,4,5.1,4.8,-1.1,43,41,41,9,90
Isaac Schmidt,SUI,"DF,MF",Werder Bremen,26-016,1999,2.6,115,138,83.3,1773,658,64,76,84.2,45,50,90.0,4,5,80.0,0,0.2,0.2,-0.2,4,12,4,0,15
Joël Schmied,SUI,DF,Köln,27-091,1998,8.8,310,355,87.3,5403,1390,141,150,94.0,148,160,92.5,17,33,51.5,0,0.1,0.2,-0.1,2,21,2,0,18
Jan Schöppner,GER,MF,Heidenheim,26-194,1999,11.5,227,335,67.8,3813,1024,106,137,77.4,95,133,71.4,17,39,43.6,0,0.9,0.4,-0.9,4,21,3,0,28
Marvin Schwäbe,GER,GK,Köln,30-242,1995,15.0,522,751,69.5,16541,12380,72,72,100.0,248,249,99.6,202,428,47.2,0,0.3,0.1,-0.3,1,15,0,0,0
Léo Scienza,BRA,"MF,FW",Heidenheim,27-101,1998,2.0,32,52,61.5,592,142,10,14,71.4,17,22,77.3,3,12,25.0,0,1.1,0.4,-1.1,3,1,4,1,3
Sebastian Sebulonsen,NOR,DF,Köln,25-330,2000,13.0,310,465,66.7,5322,1704,155,181,85.6,131,193,67.9,19,70,27.1,0,1.9,1.8,-1.9,13,14,13,7,19
Jenson Seelt,NED,DF,Wolfsburg,22-214,2003,7.6,326,379,86.0,6165,2461,102,112,91.1,191,205,93.2,28,54,51.9,0,0.0,0.1,0.0,0,11,0,0,22
Nicolas Seiwald,AUT,MF,RB Leipzig,24-233,2001,13.8,566,644,87.9,10465,3267,187,206,90.8,315,347,90.8,51,69,73.9,1,1.0,0.8,0.0,7,32,5,1,39
Armindo Sieb,GER,"FW,MF",Mainz 05,22-309,2003,3.8,58,91,63.7,823,174,33,43,76.7,16,27,59.3,4,7,57.1,0,0.4,0.4,-0.4,7,6,2,2,2
Tim Siersleben,GER,DF,Heidenheim,25-289,2000,9.2,347,442,78.5,7307,2617,103,109,94.5,197,223,88.3,46,104,44.2,0,0.5,0.3,-0.5,2,35,2,1,41
Fábio Silva,POR,"MF,FW",Dortmund,23-157,2002,1.4,40,50,80.0,544,109,24,30,80.0,13,13,100.0,1,2,50.0,3,0.7,0.5,2.3,6,3,3,1,4
Xavi Simons,NED,MF,RB Leipzig,22-246,2003,1.0,33,39,84.6,524,165,14,15,93.3,16,16,100.0,1,3,33.3,0,0.0,0.0,0.0,1,2,1,0,5
Danel Sinani,LUX,"MF,FW",St. Pauli,28-262,1997,9.7,371,539,68.8,5918,1918,206,240,85.8,122,159,76.7,32,97,33.0,2,1.7,2.4,0.3,21,49,19,2,58
Tim Skarke,GER,"MF,DF",Union Berlin,29-107,1996,4.0,65,100,65.0,918,226,41,48,85.4,20,25,80.0,3,11,27.3,0,0.2,0.2,-0.2,5,3,2,1,5
Ellyes Skhiri,TUN,MF,Eint Frankfurt,30-227,1995,6.6,320,367,87.2,4913,1340,179,189,94.7,119,137,86.9,15,26,57.7,0,0.1,0.3,-0.1,3,29,6,1,22
Andreas Skov Olsen,DEN,FW,Wolfsburg,25-359,1999,4.0,113,135,83.7,1795,275,54,63,85.7,47,51,92.2,8,12,66.7,0,0.9,0.9,-0.9,7,3,4,1,10
Robert Skov,DEN,DF,Union Berlin,29-217,1996,2.4,51,86,59.3,881,351,24,28,85.7,20,35,57.1,6,19,31.6,0,0.0,0.1,0.0,1,6,3,3,4
Eric Smith,SWE,DF,St. Pauli,28-349,1997,13.5,750,876,85.6,15035,5267,241,258,93.4,401,425,94.4,96,169,56.8,0,0.1,0.4,-0.1,4,58,6,1,51
Aboubaka Soumahoro,FRA,"DF,MF",Hamburger SV,20-322,2005,1.5,57,66,86.4,812,159,31,34,91.2,21,23,91.3,2,3,66.7,0,0.0,0.2,0.0,1,2,0,0,4
Vinicius Souza,BRA,MF,Wolfsburg,26-189,1999,8.8,243,287,84.7,3978,1294,106,117,90.6,112,125,89.6,16,24,66.7,0,0.1,0.3,-0.1,3,24,3,2,34
Jens Stage,DEN,MF,Werder Bremen,29-045,1996,12.2,348,463,75.2,6225,2030,151,185,81.6,162,191,84.8,31,64,48.4,1,0.8,1.2,0.2,7,34,3,0,40
Otto Stange,GER,MF,Hamburger SV,18-317,2007,0.2,1,2,50.0,26,21,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Josip Stanišić,CRO,DF,Bayern Munich,25-265,2000,7.9,523,585,89.4,7929,2247,300,321,93.5,191,207,92.3,24,37,64.9,2,1.1,1.5,0.9,8,57,10,2,57
Niklas Stark,GER,DF,Werder Bremen,30-253,1995,3.3,148,173,85.5,3173,888,35,41,85.4,89,100,89.0,22,29,75.9,0,0.0,0.0,0.0,0,6,1,0,8
Pascal Stenzel,GER,DF,Stuttgart,29-278,1996,1.2,54,71,76.1,1019,163,24,27,88.9,19,25,76.0,10,16,62.5,0,0.0,0.0,0.0,0,4,1,0,4
Angelo Stiller,GER,MF,Stuttgart,24-263,2001,13.0,889,1054,84.3,14466,4881,443,486,91.2,369,416,88.7,58,109,53.2,3,2.2,3.7,0.8,26,95,27,7,106
Kevin Stöger,AUT,MF,Gladbach,32-118,1993,5.2,211,279,75.6,3432,1151,112,125,89.6,73,88,83.0,20,44,45.5,0,1.3,1.3,-1.3,13,25,7,2,30
Yukinari Sugawara,JPN,DF,Werder Bremen,25-178,2000,13.8,545,716,76.1,9634,4073,240,266,90.2,237,306,77.5,60,110,54.5,3,0.7,1.3,2.3,10,56,19,11,64
Niklas Süle,GER,DF,Dortmund,30-111,1995,1.5,92,98,93.9,1740,420,32,35,91.4,50,53,94.3,9,9,100.0,1,0.1,0.1,0.9,1,7,1,1,5
Yuito Suzuki,JPN,"MF,FW",Freiburg,24-059,2001,7.0,135,186,72.6,2039,501,72,88,81.8,47,58,81.0,9,16,56.3,1,0.6,0.7,0.4,9,9,7,2,17
Mattias Svanberg,SWE,"MF,FW",Wolfsburg,26-352,1999,6.2,108,152,71.1,1689,673,54,69,78.3,45,54,83.3,6,11,54.5,1,1.0,0.6,0.0,5,13,5,1,27
Daniel Svensson,SWE,"DF,MF",Dortmund,23-314,2002,12.6,437,557,78.5,7137,1853,219,242,90.5,189,230,82.2,23,55,41.8,1,1.1,2.6,-0.1,13,19,12,5,37
Haris Tabakovic,BIH,FW,Gladbach,31-186,1994,10.9,142,204,69.6,1720,295,94,126,74.6,36,49,73.5,2,4,50.0,3,0.8,0.4,2.2,8,5,2,0,10
Jonathan Tah,GER,DF,Bayern Munich,29-315,1996,11.7,961,1001,96.0,15515,5367,442,454,97.4,453,462,98.1,45,60,75.0,0,0.1,0.7,-0.1,2,89,2,0,61
Axel Tapé,FRA,DF,Leverkusen,18-135,2007,2.0,64,69,92.8,1023,167,30,32,93.8,32,33,97.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,3
Edmond Tapsoba,BFA,DF,Leverkusen,26-324,1999,13.6,1118,1227,91.1,19041,6854,525,540,97.2,501,532,94.2,77,131,58.8,2,0.4,0.6,1.6,6,87,2,2,62
Nathan Tella,NGA,"MF,DF",Leverkusen,26-171,1999,4.4,80,106,75.5,1190,303,50,55,90.9,24,33,72.7,4,9,44.4,2,1.4,1.1,0.6,9,4,4,0,11
Martin Terrier,FRA,MF,Leverkusen,28-294,1997,3.2,96,116,82.8,1123,193,66,77,85.7,22,28,78.6,1,3,33.3,0,0.7,0.6,-0.7,5,5,2,1,8
Arthur Theate,BEL,DF,Eint Frankfurt,25-212,2000,14.0,933,1058,88.2,17524,6533,317,342,92.7,545,588,92.7,69,115,60.0,0,0.2,1.1,-0.2,6,106,5,0,106
Jan Thielmann,GER,"MF,FW",Köln,23-211,2002,9.4,175,233,75.1,3238,800,77,87,88.5,69,85,81.2,24,38,63.2,1,0.6,0.5,0.4,7,15,6,4,19
Phillip Tietz,GER,"FW,MF",Augsburg,28-167,1997,2.2,45,67,67.2,629,88,22,34,64.7,18,20,90.0,2,3,66.7,0,0.1,0.1,-0.1,3,3,2,0,5
Malik Tillman,USA,MF,Leverkusen,23-209,2002,9.0,368,433,85.0,5066,661,239,260,91.9,103,117,88.0,13,20,65.0,1,1.7,1.2,-0.7,14,23,10,0,31
Umut Tohumcu,GER,MF,Hoffenheim,21-134,2004,1.5,39,48,81.3,664,159,16,16,100.0,17,19,89.5,4,4,100.0,0,0.0,0.0,0.0,0,3,0,0,5
Tiago Tomás,POR,"FW,MF",Stuttgart,23-190,2002,7.0,152,196,77.6,2092,483,94,114,82.5,43,55,78.2,6,9,66.7,0,0.8,0.6,-0.8,8,6,2,0,19
Keke Topp,GER,FW,Werder Bremen,21-273,2004,4.4,88,121,72.7,1227,252,50,67,74.6,25,30,83.3,6,10,60.0,1,1.1,0.3,-0.1,4,4,4,1,10
Jordan Torunarigha,GER,DF,Hamburger SV,28-138,1997,6.9,300,363,82.6,5388,1859,130,135,96.3,143,162,88.3,25,47,53.2,0,0.0,0.1,0.0,0,25,0,0,23
Bazoumana Touré,CIV,"FW,MF",Hoffenheim,19-296,2006,12.0,260,367,70.8,4120,953,154,189,81.5,76,103,73.8,24,39,61.5,4,2.4,1.9,1.6,19,16,21,9,34
Omar Traoré,GER,DF,Heidenheim,27-322,1998,10.1,345,451,76.5,6357,2473,138,159,86.8,169,199,84.9,36,70,51.4,2,1.1,1.2,0.9,9,31,14,3,52
Philipp Treu,GER,"DF,FW",Freiburg,25-020,2000,9.6,306,374,81.8,5045,1061,144,156,92.3,128,156,82.1,26,40,65.0,1,0.2,0.4,0.8,7,10,4,0,25
Christopher Trimmel,AUT,DF,Union Berlin,38-302,1987,10.6,291,526,55.3,6081,2756,105,118,89.0,110,196,56.1,71,184,38.6,2,2.8,3.2,-0.8,33,27,8,7,26
Lukas Ullrich,GER,DF,Gladbach,21-282,2004,7.2,231,300,77.0,3773,1327,104,113,92.0,107,137,78.1,13,30,43.3,0,0.6,1.0,-0.6,10,17,15,6,19
Deniz Undav,GER,"FW,MF",Stuttgart,29-157,1996,8.8,145,211,68.7,2007,511,90,110,81.8,46,62,74.2,6,20,30.0,0,0.5,0.8,-0.5,9,16,5,0,21
Dayot Upamecano,FRA,DF,Bayern Munich,27-057,1998,10.0,789,859,91.9,13754,4627,343,355,96.6,379,400,94.8,56,80,70.0,0,0.5,0.6,-0.5,5,72,2,1,54
Jan Urbich,GER,FW,Gladbach,21-183,2004,0.4,4,9,44.4,35,0,4,8,50.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,0
Jonas Urbig,GER,GK,Bayern Munich,22-137,2003,3.0,112,130,86.2,2768,1924,24,24,100.0,57,57,100.0,29,47,61.7,0,0.0,0.0,0.0,0,4,0,0,4
Can Uzun,TUR,MF,Eint Frankfurt,20-042,2005,7.2,273,335,81.5,4313,1080,139,155,89.7,106,124,85.5,19,33,57.6,3,2.0,2.1,1.0,11,29,12,1,45
Josha Vagnoman,GER,DF,Stuttgart,25-012,2000,9.7,346,431,80.3,5370,1327,173,191,90.6,146,175,83.4,15,34,44.1,1,0.5,0.8,0.5,10,19,6,3,20
Nikola Vasilj,BIH,GK,St. Pauli,30-021,1995,15.0,418,553,75.6,9672,6253,105,105,100.0,240,244,98.4,72,203,35.5,0,0.0,0.0,0.0,0,9,0,0,0
Denis Vavro,SVK,DF,Wolfsburg,29-257,1996,1.2,35,45,77.8,654,186,15,15,100.0,17,20,85.0,3,8,37.5,0,0.0,0.0,0.0,0,0,0,0,0
Lucas Vázquez,ESP,DF,Leverkusen,34-175,1991,2.7,97,114,85.1,1277,312,60,70,85.7,28,29,96.6,3,5,60.0,1,0.8,0.7,0.2,4,2,1,0,4
Nikolas Veratschnig,AUT,DF,Mainz 05,22-333,2003,3.0,89,140,63.6,1406,373,40,52,76.9,40,60,66.7,5,14,35.7,0,0.0,0.3,0.0,1,5,2,0,9
Fabio Vieira,POR,"MF,FW",Hamburger SV,25-207,2000,7.1,207,252,82.1,3937,1264,90,100,90.0,79,92,85.9,33,49,67.3,3,1.5,1.3,1.5,17,28,12,1,45
Luka Vušković,CRO,DF,Hamburger SV,18-302,2007,13.0,657,775,84.8,13036,4233,202,221,91.4,385,425,90.6,63,110,57.3,0,0.3,0.3,-0.3,8,27,0,0,34
Yannik Wagner,GER,"MF,FW",Heidenheim,18-228,2007,0.4,9,12,75.0,154,66,4,5,80.0,4,4,100.0,1,1,100.0,0,0.6,0.5,-0.6,2,0,1,1,1
Elye Wahi,FRA,FW,Eint Frankfurt,22-355,2003,3.6,66,85,77.6,909,189,41,49,83.7,23,29,79.3,1,4,25.0,1,0.3,0.1,0.7,4,7,3,0,10
Hauke Wahl,GER,DF,St. Pauli,31-252,1994,13.5,724,858,84.4,12394,5106,305,337,90.5,359,392,91.6,46,105,43.8,0,0.1,0.7,-0.1,3,87,5,0,63
Luca Waldschmidt,GER,"FW,MF",Köln,29-218,1996,4.1,101,141,71.6,1703,403,51,63,81.0,36,47,76.6,10,21,47.6,2,1.1,0.6,0.9,6,8,3,1,10
Tobias Weigel,GER,FW,Heidenheim,18-241,2007,0.0,2,2,100.0,31,22,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Nelson Weiper,GER,FW,Mainz 05,20-281,2005,4.9,66,105,62.9,896,173,30,51,58.8,19,27,70.4,4,8,50.0,0,0.3,0.2,-0.3,4,4,2,0,9
Timo Werner,GER,FW,RB Leipzig,29-292,1996,0.2,10,12,83.3,156,50,7,7,100.0,2,2,100.0,1,2,50.0,0,0.0,0.1,0.0,0,2,1,1,1
Silvan Widmer,SUI,DF,Mainz 05,32-293,1993,6.5,183,272,67.3,2994,951,89,110,80.9,71,109,65.1,15,36,41.7,0,0.1,0.4,-0.1,1,11,3,1,17
Patrick Wimmer,AUT,FW,Wolfsburg,24-207,2001,8.7,161,244,66.0,2465,812,85,113,75.2,56,73,76.7,10,32,31.3,3,0.8,0.6,2.2,5,19,7,0,26
Jonas Wind,DEN,FW,Wolfsburg,26-319,1999,3.3,64,99,64.6,969,354,30,39,76.9,22,38,57.9,4,5,80.0,0,0.1,0.3,-0.1,4,4,1,0,17
Marius Wolf,GER,"DF,FW",Augsburg,30-210,1995,4.4,95,146,65.1,1516,611,50,61,82.0,38,56,67.9,6,15,40.0,0,0.5,0.5,-0.5,6,8,7,4,11
Nick Woltemade,GER,FW,Stuttgart,23-312,2002,1.0,5,9,55.6,56,12,4,7,57.1,1,1,100.0,0,0,,0,0.1,0.1,-0.1,1,0,1,0,1
Jeong Woo-yeong,KOR,"MF,FW",Union Berlin,26-094,1999,4.9,103,145,71.0,1424,373,61,72,84.7,33,44,75.0,3,9,33.3,1,0.3,0.5,0.7,4,6,3,1,10
Dan-Axel Zagadou,FRA,DF,Stuttgart,26-203,1999,1.8,144,172,83.7,2607,996,47,53,88.7,86,94,91.5,7,19,36.8,0,0.1,0.1,-0.1,1,15,1,0,9
Aaron Zehnter,GER,DF,Wolfsburg,21-053,2004,11.0,404,502,80.5,7545,2515,165,183,90.2,184,215,85.6,49,82,59.8,0,1.0,1.3,-1.0,13,18,11,8,18
Robin Zentner,GER,GK,Mainz 05,31-056,1994,8.7,191,359,53.2,6812,5369,34,34,100.0,63,64,98.4,93,256,36.3,0,0.0,0.1,0.0,0,24,3,0,1
Cedric Zesiger,SUI,DF,Augsburg,27-182,1998,4.2,176,225,78.2,3254,1376,59,69,85.5,102,111,91.9,14,37,37.8,0,0.1,0.2,-0.1,1,17,3,1,21
Michael Zetterer,GER,GK,Eint Frankfurt,30-164,1995,11.0,362,468,77.4,9912,7290,82,82,100.0,158,163,96.9,122,221,55.2,0,0.0,0.0,0.0,0,12,1,0,3
Budu Zivzivadze,GEO,FW,Heidenheim,31-288,1994,4.2,53,74,71.6,853,183,21,25,84.0,22,33,66.7,5,7,71.4,0,0.1,0.1,-0.1,2,3,2,0,8
